Est,longitude,latitude,NO2_CND,NO2_TpCND,NO2_StCND,NO2_SlantCND,id,Time_Jul,Time,Num_Img
Vallarta,-103.398976,20.679973,0.00018025176541414112,0.00012799323303624988,5.225852510193363e-05,0.0002744134690146893,20190603T200346_20190603T203652,2458637.5,2019-06-03,243
Aguilas,-103.416705,20.629863,,,,,20190604T194339_20190604T202053,2458638.5,2019-06-04,244
Atemajac,-103.355422,20.718442,,,,,20190604T194339_20190604T202053,2458638.5,2019-06-04,244
Centro,-103.333283,20.673822,,,,,20190604T194339_20190604T202053,2458638.5,2019-06-04,244
Las Pintas,-103.326533,20.576811,0.00010270434563357562,6.309305899776518e-05,4.783907627063313e-05,0.00016755192041118354,20190604T194339_20190604T202053,2458638.5,2019-06-04,244
Loma Dorada,-103.26403,20.62923,,,,,20190604T194339_20190604T202053,2458638.5,2019-06-04,244
Miravalle,-103.34336,20.61449,,,,,20190604T194339_20190604T202053,2458638.5,2019-06-04,244
Oblatos,-103.296666,20.700491,,,,,20190604T194339_20190604T202053,2458638.5,2019-06-04,244
Santa Fe,-103.377203,20.528998,0.00011089849540606675,7.22170079825446e-05,4.7651996365655774e-05,0.00018171762063934587,20190604T194339_20190604T202053,2458638.5,2019-06-04,244
Tlaquepaque,-103.312511,20.640929,,,,,20190604T194339_20190604T202053,2458638.5,2019-06-04,244
Vallarta,-103.398976,20.679973,,,,,20190604T194339_20190604T202053,2458638.5,2019-06-04,244
Aguilas,-103.416705,20.629863,,,,,20190605T192339_20190605T200023,2458639.5,2019-06-05,245
Atemajac,-103.355422,20.718442,,,,,20190605T192339_20190605T200023,2458639.5,2019-06-05,245
Centro,-103.333283,20.673822,,,,,20190605T192339_20190605T200023,2458639.5,2019-06-05,245
Las Pintas,-103.326533,20.576811,,,,,20190605T192339_20190605T200023,2458639.5,2019-06-05,245
Loma Dorada,-103.26403,20.62923,,,,,20190605T192339_20190605T200023,2458639.5,2019-06-05,245
Miravalle,-103.34336,20.61449,,,,,20190605T192339_20190605T200023,2458639.5,2019-06-05,245
Oblatos,-103.296666,20.700491,,,,,20190605T192339_20190605T200023,2458639.5,2019-06-05,245
Santa Fe,-103.377203,20.528998,,,,,20190605T192339_20190605T200023,2458639.5,2019-06-05,245
Tlaquepaque,-103.312511,20.640929,,,,,20190605T192339_20190605T200023,2458639.5,2019-06-05,245
Vallarta,-103.398976,20.679973,,,,,20190605T192339_20190605T200023,2458639.5,2019-06-05,245
Aguilas,-103.416705,20.629863,,,,,20190605T192839_20190605T200312,2458639.5,2019-06-05,246
Atemajac,-103.355422,20.718442,,,,,20190605T192839_20190605T200312,2458639.5,2019-06-05,246
Centro,-103.333283,20.673822,,,,,20190605T192839_20190605T200312,2458639.5,2019-06-05,246
Las Pintas,-103.326533,20.576811,,,,,20190605T192839_20190605T200312,2458639.5,2019-06-05,246
Loma Dorada,-103.26403,20.62923,,,,,20190605T192839_20190605T200312,2458639.5,2019-06-05,246
Miravalle,-103.34336,20.61449,,,,,20190605T192839_20190605T200312,2458639.5,2019-06-05,246
Oblatos,-103.296666,20.700491,,,,,20190605T192839_20190605T200312,2458639.5,2019-06-05,246
Santa Fe,-103.377203,20.528998,,,,,20190605T192839_20190605T200312,2458639.5,2019-06-05,246
Tlaquepaque,-103.312511,20.640929,,,,,20190605T192839_20190605T200312,2458639.5,2019-06-05,246
Vallarta,-103.398976,20.679973,,,,,20190605T192839_20190605T200312,2458639.5,2019-06-05,246
Aguilas,-103.416705,20.629863,,,,,20190606T190839_20190606T194533,2458640.5,2019-06-06,247
Atemajac,-103.355422,20.718442,,,,,20190606T190839_20190606T194533,2458640.5,2019-06-06,247
Centro,-103.333283,20.673822,,,,,20190606T190839_20190606T194533,2458640.5,2019-06-06,247
Las Pintas,-103.326533,20.576811,,,,,20190606T190839_20190606T194533,2458640.5,2019-06-06,247
Loma Dorada,-103.26403,20.62923,,,,,20190606T190839_20190606T194533,2458640.5,2019-06-06,247
Miravalle,-103.34336,20.61449,,,,,20190606T190839_20190606T194533,2458640.5,2019-06-06,247
Oblatos,-103.296666,20.700491,,,,,20190606T190839_20190606T194533,2458640.5,2019-06-06,247
Santa Fe,-103.377203,20.528998,,,,,20190606T190839_20190606T194533,2458640.5,2019-06-06,247
Tlaquepaque,-103.312511,20.640929,,,,,20190606T190839_20190606T194533,2458640.5,2019-06-06,247
Vallarta,-103.398976,20.679973,,,,,20190606T190839_20190606T194533,2458640.5,2019-06-06,247
Aguilas,-103.416705,20.629863,,,,,20190606T204839_20190606T212752,2458640.5,2019-06-06,248
Atemajac,-103.355422,20.718442,0.0001188163150800392,6.877860141685233e-05,5.003771002520807e-05,0.0002467060403432697,20190606T204839_20190606T212752,2458640.5,2019-06-06,248
Centro,-103.333283,20.673822,0.0001294058094639267,6.877860141685233e-05,4.9900765527708796e-05,0.0002540459293751001,20190606T204839_20190606T212752,2458640.5,2019-06-06,248
Las Pintas,-103.326533,20.576811,0.00013713768566958606,8.737931784708053e-05,4.9758367822505534e-05,0.0002693835995160043,20190606T204839_20190606T212752,2458640.5,2019-06-06,248
Loma Dorada,-103.26403,20.62923,0.00012072762183379382,7.088291022228077e-05,4.9844715249491856e-05,0.00026719708694145083,20190606T204839_20190606T212752,2458640.5,2019-06-06,248
Miravalle,-103.34336,20.61449,0.00013441572651428708,8.737931784708053e-05,4.9809152358533196e-05,0.0002638301123791236,20190606T204839_20190606T212752,2458640.5,2019-06-06,248
Oblatos,-103.296666,20.700491,0.0001016047564367443,5.1630646106779405e-05,4.997410669198609e-05,0.00022883217878296808,20190606T204839_20190606T212752,2458640.5,2019-06-06,248
Santa Fe,-103.377203,20.528998,0.00012381098339362757,7.494956662412733e-05,4.962365065873078e-05,0.0002588625599731915,20190606T204839_20190606T212752,2458640.5,2019-06-06,248
Tlaquepaque,-103.312511,20.640929,,,,,20190606T204839_20190606T212752,2458640.5,2019-06-06,248
Vallarta,-103.398976,20.679973,0.0001188163150800392,6.877860141685233e-05,5.003771002520807e-05,0.0002467060403432697,20190606T204839_20190606T212752,2458640.5,2019-06-06,248
Aguilas,-103.416705,20.629863,,,,,20190607T202839_20190607T210613,2458641.5,2019-06-07,249
Atemajac,-103.355422,20.718442,,,,,20190607T202839_20190607T210613,2458641.5,2019-06-07,249
Centro,-103.333283,20.673822,,,,,20190607T202839_20190607T210613,2458641.5,2019-06-07,249
Las Pintas,-103.326533,20.576811,,,,,20190607T202839_20190607T210613,2458641.5,2019-06-07,249
Loma Dorada,-103.26403,20.62923,,,,,20190607T202839_20190607T210613,2458641.5,2019-06-07,249
Miravalle,-103.34336,20.61449,,,,,20190607T202839_20190607T210613,2458641.5,2019-06-07,249
Oblatos,-103.296666,20.700491,,,,,20190607T202839_20190607T210613,2458641.5,2019-06-07,249
Santa Fe,-103.377203,20.528998,,,,,20190607T202839_20190607T210613,2458641.5,2019-06-07,249
Tlaquepaque,-103.312511,20.640929,,,,,20190607T202839_20190607T210613,2458641.5,2019-06-07,249
Vallarta,-103.398976,20.679973,,,,,20190607T202839_20190607T210613,2458641.5,2019-06-07,249
Aguilas,-103.416705,20.629863,0.00015615112157486038,0.00010266721074003728,4.9680353026136744e-05,0.00022170077743450175,20190608T200839_20190608T204736,2458642.5,2019-06-08,250
Atemajac,-103.355422,20.718442,0.00018116151059527038,0.00011649224233568247,4.9853028951615545e-05,0.0002840468544689153,20190608T200839_20190608T204736,2458642.5,2019-06-08,250
Centro,-103.333283,20.673822,0.00017820921493694186,0.00012835138477385044,4.985783380107023e-05,0.0002791074221022427,20190608T200839_20190608T204736,2458642.5,2019-06-08,250
Las Pintas,-103.326533,20.576811,0.00013097537789720084,8.129831128945055e-05,4.967706660775029e-05,0.00019357024633819426,20190608T200839_20190608T204736,2458642.5,2019-06-08,250
Loma Dorada,-103.26403,20.62923,0.00014051364907548177,9.749361197464168e-05,4.9839827223660646e-05,0.00022763888718145748,20190608T200839_20190608T204736,2458642.5,2019-06-08,250
Miravalle,-103.34336,20.61449,0.00016345946642104536,0.00011371294385753572,4.974652256350964e-05,0.0002568505296949297,20190608T200839_20190608T204736,2458642.5,2019-06-08,250
Oblatos,-103.296666,20.700491,,,,,20190608T200839_20190608T204736,2458642.5,2019-06-08,250
Santa Fe,-103.377203,20.528998,0.00012420633237017535,7.457569648214307e-05,4.963064012765433e-05,0.0001831401719093791,20190608T200839_20190608T204736,2458642.5,2019-06-08,250
Tlaquepaque,-103.312511,20.640929,0.00015597672609146684,0.0001061884977389127,4.978822835255414e-05,0.0002471442276146263,20190608T200839_20190608T204736,2458642.5,2019-06-08,250
Vallarta,-103.398976,20.679973,,,,,20190608T200839_20190608T204736,2458642.5,2019-06-08,250
Aguilas,-103.416705,20.629863,,,,,20190608T201339_20190608T204854,2458642.5,2019-06-08,251
Atemajac,-103.355422,20.718442,,,,,20190608T201339_20190608T204854,2458642.5,2019-06-08,251
Centro,-103.333283,20.673822,,,,,20190608T201339_20190608T204854,2458642.5,2019-06-08,251
Las Pintas,-103.326533,20.576811,,,,,20190608T201339_20190608T204854,2458642.5,2019-06-08,251
Loma Dorada,-103.26403,20.62923,,,,,20190608T201339_20190608T204854,2458642.5,2019-06-08,251
Miravalle,-103.34336,20.61449,,,,,20190608T201339_20190608T204854,2458642.5,2019-06-08,251
Oblatos,-103.296666,20.700491,,,,,20190608T201339_20190608T204854,2458642.5,2019-06-08,251
Santa Fe,-103.377203,20.528998,,,,,20190608T201339_20190608T204854,2458642.5,2019-06-08,251
Tlaquepaque,-103.312511,20.640929,,,,,20190608T201339_20190608T204854,2458642.5,2019-06-08,251
Vallarta,-103.398976,20.679973,,,,,20190608T201339_20190608T204854,2458642.5,2019-06-08,251
Aguilas,-103.416705,20.629863,0.0001317355636274442,7.737988198641688e-05,5.435568527900614e-05,0.00022748843184672296,20190609T194839_20190609T202835,2458643.5,2019-06-09,252
Atemajac,-103.355422,20.718442,0.0001325204981075071,7.04368794686161e-05,5.437082505199113e-05,0.0001977416295107869,20190609T194839_20190609T202835,2458643.5,2019-06-09,252
Centro,-103.333283,20.673822,0.00013055664704061563,7.509630813729018e-05,5.439951131373834e-05,0.00020764840788335743,20190609T194839_20190609T202835,2458643.5,2019-06-09,252
Las Pintas,-103.326533,20.576811,,,,,20190609T194839_20190609T202835,2458643.5,2019-06-09,252
Loma Dorada,-103.26403,20.62923,0.00010642189590726048,5.196119673200883e-05,5.446069553727284e-05,0.00017098763782996684,20190609T194839_20190609T202835,2458643.5,2019-06-09,252
Miravalle,-103.34336,20.61449,0.00012391354539431632,6.953275442356244e-05,5.438078733277507e-05,0.0002210840757470578,20190609T194839_20190609T202835,2458643.5,2019-06-09,252
Oblatos,-103.296666,20.700491,0.00011376633739008615,5.936263884219671e-05,5.44036983769439e-05,0.00017816327635862195,20190609T194839_20190609T202835,2458643.5,2019-06-09,252
Santa Fe,-103.377203,20.528998,0.00011751195778164702,6.310359401029705e-05,5.440836377134997e-05,0.0001956693960442997,20190609T194839_20190609T202835,2458643.5,2019-06-09,252
Tlaquepaque,-103.312511,20.640929,0.00012950248492415994,7.509630813729018e-05,5.4406176786869764e-05,0.00021106585336383432,20190609T194839_20190609T202835,2458643.5,2019-06-09,252
Vallarta,-103.398976,20.679973,0.00012604909985620144,7.171289329590739e-05,5.433620824267648e-05,0.00021252855913034648,20190609T194839_20190609T202835,2458643.5,2019-06-09,252
Aguilas,-103.416705,20.629863,0.0001317355636274442,7.737988198641688e-05,5.435568527900614e-05,0.00022748843184672296,20190609T195339_20190609T202932,2458643.5,2019-06-09,253
Atemajac,-103.355422,20.718442,0.0001342542019634592,7.04368794686161e-05,5.4375602737231945e-05,0.0001955463572973932,20190609T195339_20190609T202932,2458643.5,2019-06-09,253
Centro,-103.333283,20.673822,0.00012950248492415994,7.509630813729018e-05,5.4406176786869764e-05,0.00021106585336383432,20190609T195339_20190609T202932,2458643.5,2019-06-09,253
Las Pintas,-103.326533,20.576811,,,,,20190609T195339_20190609T202932,2458643.5,2019-06-09,253
Loma Dorada,-103.26403,20.62923,0.00010827811072107414,5.382277001260276e-05,5.445533707049257e-05,0.00017604269571241425,20190609T195339_20190609T202932,2458643.5,2019-06-09,253
Miravalle,-103.34336,20.61449,0.00012736974924730198,6.953275442356244e-05,5.438707391674057e-05,0.00021903578503461432,20190609T195339_20190609T202932,2458643.5,2019-06-09,253
Oblatos,-103.296666,20.700491,0.00011363602970959619,5.923372009419836e-05,5.4402309615397826e-05,0.00017717602895572782,20190609T195339_20190609T202932,2458643.5,2019-06-09,253
Santa Fe,-103.377203,20.528998,0.0001274091711462292,7.301189969222833e-05,5.439727145400085e-05,0.0002028065059900128,20190609T195339_20190609T202932,2458643.5,2019-06-09,253
Tlaquepaque,-103.312511,20.640929,0.00012950248492415994,7.509630813729018e-05,5.4406176786869764e-05,0.00021106585336383432,20190609T195339_20190609T202932,2458643.5,2019-06-09,253
Vallarta,-103.398976,20.679973,0.0001254484138059564,7.110588135894946e-05,5.434253679030639e-05,0.0002101529882139059,20190609T195339_20190609T202932,2458643.5,2019-06-09,253
Aguilas,-103.416705,20.629863,0.0001407413655803342,8.659646850635866e-05,5.414488996095406e-05,0.00021719560701181673,20190610T193339_20190610T201017,2458644.5,2019-06-10,254
Atemajac,-103.355422,20.718442,0.00010595066123642027,5.180259176995605e-05,5.414806219050661e-05,0.00019403589249122888,20190610T193339_20190610T201017,2458644.5,2019-06-10,254
Centro,-103.333283,20.673822,9.387036966254467e-05,3.979712389134972e-05,5.407324213321614e-05,0.00017665503014737297,20190610T193339_20190610T201017,2458644.5,2019-06-10,254
Las Pintas,-103.326533,20.576811,0.0001215625525219366,6.74863695167005e-05,5.4076186643214896e-05,0.0002022864791797474,20190610T193339_20190610T201017,2458644.5,2019-06-10,254
Loma Dorada,-103.26403,20.62923,,,,,20190610T193339_20190610T201017,2458644.5,2019-06-10,254
Miravalle,-103.34336,20.61449,0.00012181177860401126,6.771268898127856e-05,5.409908852500397e-05,0.00019871243120828943,20190610T193339_20190610T201017,2458644.5,2019-06-10,254
Oblatos,-103.296666,20.700491,9.376655891947252e-05,3.96927830443588e-05,5.407377242010646e-05,0.0001766199599025774,20190610T193339_20190610T201017,2458644.5,2019-06-10,254
Santa Fe,-103.377203,20.528998,0.00011970763859443936,6.565438269658542e-05,5.405326134073427e-05,0.00019935956105818808,20190610T193339_20190610T201017,2458644.5,2019-06-10,254
Tlaquepaque,-103.312511,20.640929,9.384192526340485e-05,3.976871812483296e-05,5.407320350059308e-05,0.00017663462494965643,20190610T193339_20190610T201017,2458644.5,2019-06-10,254
Vallarta,-103.398976,20.679973,0.00010595066123642027,5.180259176995605e-05,5.414806219050661e-05,0.00019403589249122888,20190610T193339_20190610T201017,2458644.5,2019-06-10,254
Aguilas,-103.416705,20.629863,,,,,20190611T191339_20190611T194622,2458645.5,2019-06-11,255
Atemajac,-103.355422,20.718442,,,,,20190611T191339_20190611T194622,2458645.5,2019-06-11,255
Centro,-103.333283,20.673822,,,,,20190611T191339_20190611T194622,2458645.5,2019-06-11,255
Las Pintas,-103.326533,20.576811,,,,,20190611T191339_20190611T194622,2458645.5,2019-06-11,255
Loma Dorada,-103.26403,20.62923,,,,,20190611T191339_20190611T194622,2458645.5,2019-06-11,255
Miravalle,-103.34336,20.61449,,,,,20190611T191339_20190611T194622,2458645.5,2019-06-11,255
Oblatos,-103.296666,20.700491,,,,,20190611T191339_20190611T194622,2458645.5,2019-06-11,255
Santa Fe,-103.377203,20.528998,,,,,20190611T191339_20190611T194622,2458645.5,2019-06-11,255
Tlaquepaque,-103.312511,20.640929,,,,,20190611T191339_20190611T194622,2458645.5,2019-06-11,255
Vallarta,-103.398976,20.679973,,,,,20190611T191339_20190611T194622,2458645.5,2019-06-11,255
Aguilas,-103.416705,20.629863,0.0001189133181469515,6.782264244975522e-05,5.109067933517508e-05,0.0002589901559986174,20190611T205339_20190611T213113,2458645.5,2019-06-11,256
Atemajac,-103.355422,20.718442,,,,,20190611T205339_20190611T213113,2458645.5,2019-06-11,256
Centro,-103.333283,20.673822,,,,,20190611T205339_20190611T213113,2458645.5,2019-06-11,256
Las Pintas,-103.326533,20.576811,,,,,20190611T205339_20190611T213113,2458645.5,2019-06-11,256
Loma Dorada,-103.26403,20.62923,,,,,20190611T205339_20190611T213113,2458645.5,2019-06-11,256
Miravalle,-103.34336,20.61449,,,,,20190611T205339_20190611T213113,2458645.5,2019-06-11,256
Oblatos,-103.296666,20.700491,,,,,20190611T205339_20190611T213113,2458645.5,2019-06-11,256
Santa Fe,-103.377203,20.528998,9.15575583348982e-05,4.0211067243944854e-05,5.134648745297454e-05,0.00021814067440573126,20190611T205339_20190611T213113,2458645.5,2019-06-11,256
Tlaquepaque,-103.312511,20.640929,,,,,20190611T205339_20190611T213113,2458645.5,2019-06-11,256
Vallarta,-103.398976,20.679973,0.0001147797105980645,6.373551527569024e-05,5.104419767529985e-05,0.000253097894011213,20190611T205339_20190611T213113,2458645.5,2019-06-11,256
Aguilas,-103.416705,20.629863,,,,,20190612T185652_20190612T192822,2458646.5,2019-06-12,257
Atemajac,-103.355422,20.718442,,,,,20190612T185652_20190612T192822,2458646.5,2019-06-12,257
Centro,-103.333283,20.673822,,,,,20190612T185652_20190612T192822,2458646.5,2019-06-12,257
Las Pintas,-103.326533,20.576811,,,,,20190612T185652_20190612T192822,2458646.5,2019-06-12,257
Loma Dorada,-103.26403,20.62923,,,,,20190612T185652_20190612T192822,2458646.5,2019-06-12,257
Miravalle,-103.34336,20.61449,,,,,20190612T185652_20190612T192822,2458646.5,2019-06-12,257
Oblatos,-103.296666,20.700491,,,,,20190612T185652_20190612T192822,2458646.5,2019-06-12,257
Santa Fe,-103.377203,20.528998,,,,,20190612T185652_20190612T192822,2458646.5,2019-06-12,257
Tlaquepaque,-103.312511,20.640929,,,,,20190612T185652_20190612T192822,2458646.5,2019-06-12,257
Vallarta,-103.398976,20.679973,,,,,20190612T185652_20190612T192822,2458646.5,2019-06-12,257
Aguilas,-103.416705,20.629863,0.00011341209028614685,6.561339250765741e-05,4.779869777848944e-05,0.00020911954925395548,20190612T203652_20190612T211322,2458646.5,2019-06-12,258
Atemajac,-103.355422,20.718442,9.984117117852227e-05,5.1546970841894646e-05,4.829420251969134e-05,0.0002015987047279238,20190612T203652_20190612T211322,2458646.5,2019-06-12,258
Centro,-103.333283,20.673822,0.0001143856716225855,6.619220221182331e-05,4.819346941076219e-05,0.00022935238666832447,20190612T203652_20190612T211322,2458646.5,2019-06-12,258
Las Pintas,-103.326533,20.576811,0.0001328242215095088,8.495699876220897e-05,4.786722638527863e-05,0.0002556586405262351,20190612T203652_20190612T211322,2458646.5,2019-06-12,258
Loma Dorada,-103.26403,20.62923,0.00011789302516262978,6.963332270970568e-05,4.825970972888172e-05,0.00022110606369096786,20190612T203652_20190612T211322,2458646.5,2019-06-12,258
Miravalle,-103.34336,20.61449,0.00011392257147235796,6.589391705347225e-05,4.8028658056864515e-05,0.00023037819482851774,20190612T203652_20190612T211322,2458646.5,2019-06-12,258
Oblatos,-103.296666,20.700491,0.00010887496318900958,6.045828922651708e-05,4.841667032451369e-05,0.00021187255333643407,20190612T203652_20190612T211322,2458646.5,2019-06-12,258
Santa Fe,-103.377203,20.528998,0.00011760687967947333,6.997838677867644e-05,4.762849294627895e-05,0.00021541434399795814,20190612T203652_20190612T211322,2458646.5,2019-06-12,258
Tlaquepaque,-103.312511,20.640929,0.00011705462228174166,6.884370804106543e-05,4.821092074843652e-05,0.00022306397129148747,20190612T203652_20190612T211322,2458646.5,2019-06-12,258
Vallarta,-103.398976,20.679973,0.00010057168401544914,5.260036050458439e-05,4.797132351086475e-05,0.00019562691159080714,20190612T203652_20190612T211322,2458646.5,2019-06-12,258
Aguilas,-103.416705,20.629863,,,,,20190613T201652_20190613T205332,2458647.5,2019-06-13,259
Atemajac,-103.355422,20.718442,,,,,20190613T201652_20190613T205332,2458647.5,2019-06-13,259
Centro,-103.333283,20.673822,,,,,20190613T201652_20190613T205332,2458647.5,2019-06-13,259
Las Pintas,-103.326533,20.576811,,,,,20190613T201652_20190613T205332,2458647.5,2019-06-13,259
Loma Dorada,-103.26403,20.62923,,,,,20190613T201652_20190613T205332,2458647.5,2019-06-13,259
Miravalle,-103.34336,20.61449,,,,,20190613T201652_20190613T205332,2458647.5,2019-06-13,259
Oblatos,-103.296666,20.700491,,,,,20190613T201652_20190613T205332,2458647.5,2019-06-13,259
Santa Fe,-103.377203,20.528998,0.0001116868661848678,6.28728618835493e-05,4.8814000663339674e-05,0.00018430790394609686,20190613T201652_20190613T205332,2458647.5,2019-06-13,259
Tlaquepaque,-103.312511,20.640929,,,,,20190613T201652_20190613T205332,2458647.5,2019-06-13,259
Vallarta,-103.398976,20.679973,,,,,20190613T201652_20190613T205332,2458647.5,2019-06-13,259
Aguilas,-103.416705,20.629863,0.0001442746288375929,9.402558498550206e-05,5.024903657613322e-05,0.00024001338169910014,20190614T195652_20190614T203400,2458648.5,2019-06-14,260
Atemajac,-103.355422,20.718442,0.0001393893180647865,8.909868483897299e-05,5.0290636863792315e-05,0.00022229694877751172,20190614T195652_20190614T203400,2458648.5,2019-06-14,260
Centro,-103.333283,20.673822,0.00013942299328194947,8.909868483897299e-05,5.0291843153274043e-05,0.00022211699644087934,20190614T195652_20190614T203400,2458648.5,2019-06-14,260
Las Pintas,-103.326533,20.576811,0.00013400123224176577,8.822785457596183e-05,5.042914103511829e-05,0.00020367339799123104,20190614T195652_20190614T203400,2458648.5,2019-06-14,260
Loma Dorada,-103.26403,20.62923,,,,,20190614T195652_20190614T203400,2458648.5,2019-06-14,260
Miravalle,-103.34336,20.61449,,,,,20190614T195652_20190614T203400,2458648.5,2019-06-14,260
Oblatos,-103.296666,20.700491,,,,,20190614T195652_20190614T203400,2458648.5,2019-06-14,260
Santa Fe,-103.377203,20.528998,,,,,20190614T195652_20190614T203400,2458648.5,2019-06-14,260
Tlaquepaque,-103.312511,20.640929,,,,,20190614T195652_20190614T203400,2458648.5,2019-06-14,260
Vallarta,-103.398976,20.679973,0.00012739020166918635,7.72263083490543e-05,5.016388604417443e-05,0.00020696071442216635,20190614T195652_20190614T203400,2458648.5,2019-06-14,260
Aguilas,-103.416705,20.629863,0.0001306852936721509,8.551818687739048e-05,4.5167107595598104e-05,0.00023407257426309757,20190615T193652_20190615T201314,2458649.5,2019-06-15,261
Atemajac,-103.355422,20.718442,0.00014100786340322997,9.580065716952764e-05,4.5207202122682106e-05,0.0002492530653111874,20190615T193652_20190615T201314,2458649.5,2019-06-15,261
Centro,-103.333283,20.673822,0.00015888441703282297,0.00011369728599675,4.5187123760115355e-05,0.00027925436734221876,20190615T193652_20190615T201314,2458649.5,2019-06-15,261
Las Pintas,-103.326533,20.576811,0.00012105266068829224,7.596652721986175e-05,4.5086137106409296e-05,0.00021843113063368946,20190615T193652_20190615T201314,2458649.5,2019-06-15,261
Loma Dorada,-103.26403,20.62923,0.00016399144078604877,0.00011884354171343148,4.514789179665968e-05,0.00023925272398628294,20190615T193652_20190615T201314,2458649.5,2019-06-15,261
Miravalle,-103.34336,20.61449,,,,,20190615T193652_20190615T201314,2458649.5,2019-06-15,261
Oblatos,-103.296666,20.700491,0.00011561706196516752,7.0415590016637e-05,4.520146467257291e-05,0.0002059638500213623,20190615T193652_20190615T201314,2458649.5,2019-06-15,261
Santa Fe,-103.377203,20.528998,0.00011100430856458843,6.591927376575768e-05,4.508503479883075e-05,0.0002067344612441957,20190615T193652_20190615T201314,2458649.5,2019-06-15,261
Tlaquepaque,-103.312511,20.640929,0.00015196399007278612,0.00011884354171343148,4.514075417462535e-05,0.0002627887062852126,20190615T193652_20190615T201314,2458649.5,2019-06-15,261
Vallarta,-103.398976,20.679973,0.00013305376919365072,8.787681418929501e-05,4.517695496597396e-05,0.0002360417256159445,20190615T193652_20190615T201314,2458649.5,2019-06-15,261
Aguilas,-103.416705,20.629863,,,,,20190615T194152_20190615T201709,2458649.5,2019-06-15,262
Atemajac,-103.355422,20.718442,,,,,20190615T194152_20190615T201709,2458649.5,2019-06-15,262
Centro,-103.333283,20.673822,,,,,20190615T194152_20190615T201709,2458649.5,2019-06-15,262
Las Pintas,-103.326533,20.576811,,,,,20190615T194152_20190615T201709,2458649.5,2019-06-15,262
Loma Dorada,-103.26403,20.62923,,,,,20190615T194152_20190615T201709,2458649.5,2019-06-15,262
Miravalle,-103.34336,20.61449,,,,,20190615T194152_20190615T201709,2458649.5,2019-06-15,262
Oblatos,-103.296666,20.700491,,,,,20190615T194152_20190615T201709,2458649.5,2019-06-15,262
Santa Fe,-103.377203,20.528998,,,,,20190615T194152_20190615T201709,2458649.5,2019-06-15,262
Tlaquepaque,-103.312511,20.640929,,,,,20190615T194152_20190615T201709,2458649.5,2019-06-15,262
Vallarta,-103.398976,20.679973,,,,,20190615T194152_20190615T201709,2458649.5,2019-06-15,262
Aguilas,-103.416705,20.629863,,,,,20190616T191652_20190616T195238,2458650.5,2019-06-16,263
Atemajac,-103.355422,20.718442,,,,,20190616T191652_20190616T195238,2458650.5,2019-06-16,263
Centro,-103.333283,20.673822,,,,,20190616T191652_20190616T195238,2458650.5,2019-06-16,263
Las Pintas,-103.326533,20.576811,,,,,20190616T191652_20190616T195238,2458650.5,2019-06-16,263
Loma Dorada,-103.26403,20.62923,,,,,20190616T191652_20190616T195238,2458650.5,2019-06-16,263
Miravalle,-103.34336,20.61449,,,,,20190616T191652_20190616T195238,2458650.5,2019-06-16,263
Oblatos,-103.296666,20.700491,,,,,20190616T191652_20190616T195238,2458650.5,2019-06-16,263
Santa Fe,-103.377203,20.528998,,,,,20190616T191652_20190616T195238,2458650.5,2019-06-16,263
Tlaquepaque,-103.312511,20.640929,,,,,20190616T191652_20190616T195238,2458650.5,2019-06-16,263
Vallarta,-103.398976,20.679973,,,,,20190616T191652_20190616T195238,2458650.5,2019-06-16,263
Aguilas,-103.416705,20.629863,,,,,20190616T192152_20190616T195327,2458650.5,2019-06-16,264
Atemajac,-103.355422,20.718442,0.00011366194695947822,7.148745289412838e-05,4.217449042737103e-05,0.0002197526833792571,20190616T192152_20190616T195327,2458650.5,2019-06-16,264
Centro,-103.333283,20.673822,0.00013065393432043493,8.856814383761957e-05,4.208578684483655e-05,0.00022817844001110643,20190616T192152_20190616T195327,2458650.5,2019-06-16,264
Las Pintas,-103.326533,20.576811,,,,,20190616T192152_20190616T195327,2458650.5,2019-06-16,264
Loma Dorada,-103.26403,20.62923,,,,,20190616T192152_20190616T195327,2458650.5,2019-06-16,264
Miravalle,-103.34336,20.61449,,,,,20190616T192152_20190616T195327,2458650.5,2019-06-16,264
Oblatos,-103.296666,20.700491,9.164082439383492e-05,4.954691758030094e-05,4.209390681353398e-05,0.00019467415404506028,20190616T192152_20190616T195327,2458650.5,2019-06-16,264
Santa Fe,-103.377203,20.528998,,,,,20190616T192152_20190616T195327,2458650.5,2019-06-16,264
Tlaquepaque,-103.312511,20.640929,,,,,20190616T192152_20190616T195327,2458650.5,2019-06-16,264
Vallarta,-103.398976,20.679973,,,,,20190616T192152_20190616T195327,2458650.5,2019-06-16,264
Aguilas,-103.416705,20.629863,,,,,20190616T210152_20190616T213922,2458650.5,2019-06-16,265
Atemajac,-103.355422,20.718442,,,,,20190616T210152_20190616T213922,2458650.5,2019-06-16,265
Centro,-103.333283,20.673822,,,,,20190616T210152_20190616T213922,2458650.5,2019-06-16,265
Las Pintas,-103.326533,20.576811,,,,,20190616T210152_20190616T213922,2458650.5,2019-06-16,265
Loma Dorada,-103.26403,20.62923,,,,,20190616T210152_20190616T213922,2458650.5,2019-06-16,265
Miravalle,-103.34336,20.61449,,,,,20190616T210152_20190616T213922,2458650.5,2019-06-16,265
