,AGU,ATM,LDO,MIR,OBL,SFE,TLA,VAL,CEN,LPIN_med,LPIN_pred
2729,-1.0,24.0,44.0,-1.0,-1.0,-1.0,4.8,-1.0,15.96,75.2,43.756687
2730,-1.0,-1.0,21.2,42.03,20.1,101.12,27.4,54.5,19.5,72.1,35.103687
2731,-1.0,80.8,61.2,185.24,49.6,124.71,56.2,53.8,53.62,93.8,117.1252
2732,21.3,29.9,102.4,79.18,20.5,41.425,66.7,36.9,58.87,88.8,186.82251
2733,-1.0,19.9,32.4,-1.0,28.2,-1.0,-1.0,-1.0,21.89,36.0,32.16851
2734,-1.0,-1.0,-1.0,40.53,42.1,59.142,45.8,37.8,-1.0,83.9,71.46102
2735,-1.0,-1.0,88.89,-1.0,-1.0,40.25,-1.0,-1.0,-1.0,78.71,127.754845
2736,26.3,40.0,-1.0,24.6,30.9,-1.0,42.35,-1.0,36.72,53.3,35.58377
2737,-1.0,-1.0,-1.0,33.83,17.0,56.973,14.0,12.4,11.9,21.6,19.726149
2738,-1.0,54.1,49.6,-1.0,26.4,-1.0,240.27,20.1,38.65,55.3,91.830246
2739,-1.0,-1.0,41.27,33.31,-1.0,-1.0,-1.0,-1.0,-1.0,99.33,59.410027
2740,-1.0,20.9,32.3,-1.0,-1.0,-1.0,54.03,-1.0,14.09,100.5,44.354126
2741,-1.0,37.7,39.1,70.28,47.8,88.474,53.3,-1.0,30.2,37.8,78.542816
2742,-1.0,52.6,-1.0,62.41,29.9,156.85,40.8,-1.0,33.1,35.0,79.45626
2743,-1.0,16.2,21.1,-1.0,-1.0,-1.0,44.03,-1.0,25.89,56.8,33.922684
2744,-1.0,79.0,43.3,75.13,44.6,67.427,45.4,-1.0,51.6,73.1,77.34852
2745,-1.0,47.2,83.0,-1.0,64.9,-1.0,82.24,73.0,67.44,135.0,126.40881
2746,-1.0,31.4,51.4,44.03,30.8,58.027,47.6,-1.0,36.5,46.9,65.31594
2747,15.03,37.58,18.05,-1.0,40.23,-1.0,27.55,18.38,33.16,42.77,39.56292
2748,-1.0,85.8,42.9,-1.0,-1.0,-1.0,93.88,62.6,67.82,41.2,94.794205
2749,-1.0,47.9,118.8,-1.0,40.5,-1.0,43.78,34.9,36.46,132.9,134.3584
2750,-1.0,-1.0,63.17,-1.0,-1.0,147.08,-1.0,-1.0,-1.0,83.14,73.148796
2751,-1.0,-1.0,-1.0,33.79,23.9,50.107,17.9,33.8,19.9,19.4,23.274931
2752,-1.0,23.8,28.0,-1.0,-1.0,-1.0,0.03,-1.0,7.44,39.0,16.416994
2753,-1.0,47.8,82.8,61.26,48.7,81.71,58.0,-1.0,-1.0,215.7,113.33689
2754,23.5,25.9,-1.0,38.91,25.1,49.763,-1.0,33.0,29.09,39.3,46.034966
2755,-1.0,-1.0,21.73,33.09,-1.0,-1.0,-1.0,-1.0,-1.0,14.92,29.270151
2756,-1.0,-1.0,48.0,-1.0,-1.0,15.71,-1.0,-1.0,-1.0,43.44,81.51608
2757,-1.0,45.6,52.9,-1.0,41.0,-1.0,36.8,35.5,36.59,66.7,71.931305
2758,-1.0,-1.0,7.6,52.19,16.3,87.86,26.8,43.9,28.9,25.1,58.267517
2759,-1.0,43.5,31.8,-1.0,36.3,47.382,58.5,67.4,-1.0,48.1,64.060036
2760,-1.0,13.3,35.0,-1.0,20.4,-1.0,-1.0,8.7,17.45,41.0,47.99189
2761,-1.0,-1.0,15.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.5,26.887304
2762,-1.0,-1.0,-1.0,-1.0,-1.0,49.16,-1.0,-1.0,-1.0,120.32,65.247894
2763,-1.0,-1.0,29.71,-1.0,-1.0,212.26,-1.0,-1.0,-1.0,117.21,42.699062
2764,-1.0,14.8,12.6,-1.0,-1.0,-1.0,13.83,-1.0,13.28,37.4,18.171167
2765,-1.0,-1.0,-1.0,9.93,7.4,38.576,9.5,7.4,9.8,21.0,12.852636
2766,-1.0,-1.0,93.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,220.07,221.91551
2767,-1.0,-1.0,-1.0,-1.0,-1.0,87.28,-1.0,-1.0,-1.0,24.54,61.52193
2768,-1.0,23.1,28.7,59.89,17.2,77.075,33.4,-1.0,24.8,35.9,54.55503
2769,-1.0,-1.0,-1.0,13.41,11.2,22.464,14.9,12.2,9.9,4.7,21.146143
2770,-1.0,13.4,8.7,-1.0,-1.0,-1.0,-1.0,-1.0,4.36,8.3,14.522416
2771,-1.0,-1.0,13.5,40.23,23.7,56.729,30.7,50.2,46.6,36.6,47.928387
2772,-1.0,24.3,21.5,52.39,24.8,144.42,23.5,-1.0,28.5,30.5,53.79241
2773,28.0,38.2,-1.0,157.38,45.1,85.782,89.7,34.9,80.54,117.7,151.94975
2774,-1.0,-1.0,-1.0,43.49,30.9,75.996,41.8,21.6,39.2,47.5,64.831856
2775,-1.0,-1.0,134.0,138.14,54.5,145.27,63.2,101.8,66.0,108.5,186.55765
2776,-1.0,42.0,33.0,-1.0,23.5,-1.0,29.38,12.2,45.25,63.7,53.359795
2777,-1.0,0.9,19.3,-1.0,23.9,-1.0,16.54,-1.0,14.81,14.4,19.591173
2778,60.62,65.56,47.59,-1.0,49.41,101.62,41.77,42.22,49.44,141.09,70.63268
2779,-1.0,51.0,28.3,-1.0,-1.0,-1.0,-1.0,40.3,41.83,42.1,55.264275
2780,-1.0,27.2,39.4,40.16,50.4,69.688,38.8,-1.0,21.7,46.8,55.90489
2781,-1.0,-1.0,73.8,-1.0,-1.0,-1.0,-1.0,-1.0,30.07,28.0,38.981834
2782,-1.0,-1.0,28.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.56,61.84109
2783,-1.0,-1.0,23.22,49.44,-1.0,-1.0,-1.0,-1.0,-1.0,14.87,62.917873
2784,-1.0,31.7,35.0,46.11,33.4,55.406,35.6,-1.0,31.5,58.5,50.453777
2785,-1.0,89.2,97.8,94.75,72.5,240.1,82.3,58.5,79.49,167.0,244.14676
2786,20.0,35.5,-1.0,30.28,37.2,47.027,39.4,36.3,42.06,50.9,50.013176
2787,-1.0,23.8,42.2,-1.0,-1.0,-1.0,76.18,-1.0,88.26,70.0,40.479263
2788,-1.0,-1.0,38.51,-1.0,-1.0,91.3,-1.0,-1.0,-1.0,24.91,61.57117
2789,42.1,-1.0,-1.0,22.52,27.2,65.053,31.3,18.4,27.77,30.6,48.751434
2790,-1.0,-1.0,-1.0,30.73,31.4,53.562,47.2,13.4,9.7,13.3,20.026651
2791,-1.0,-1.0,47.42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.45,112.82584
2792,-1.0,-1.0,-1.0,22.2,15.2,57.436,36.9,17.9,21.5,55.5,31.09603
2793,-1.0,-1.0,18.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.94,37.349266
2794,-1.0,-1.0,36.98,48.26,-1.0,-1.0,-1.0,-1.0,-1.0,41.87,49.38472
2795,-1.0,6.7,17.0,-1.0,-1.0,-1.0,14.23,-1.0,7.62,14.3,16.253798
2796,30.4,16.4,33.0,18.26,16.9,34.376,39.6,23.7,23.47,30.8,52.79989
2797,-1.0,-1.0,5.73,-1.0,-1.0,70.5,-1.0,-1.0,-1.0,49.47,24.25595
2798,-1.0,27.7,86.4,118.34,68.0,108.06,41.2,-1.0,85.8,79.4,109.58711
2799,-1.0,-1.0,53.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,161.57,129.49498
2800,-1.0,29.5,16.0,-1.0,-1.0,-1.0,31.64,-1.0,23.12,29.0,27.247091
2801,-1.0,2.9,18.4,-1.0,-1.0,-1.0,14.4,-1.0,13.93,45.2,20.608337
2802,-1.0,8.3,18.6,-1.0,18.1,-1.0,10.18,-1.0,7.08,26.5,20.65336
2803,-1.0,-1.0,57.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,127.03,138.45929
2804,32.0,38.0,-1.0,46.0,13.9,49.638,25.81,-1.0,18.73,62.4,32.898838
2805,-1.0,-1.0,17.16,46.43,-1.0,64.83,-1.0,-1.0,-1.0,42.48,25.970455
2806,-1.0,-1.0,28.65,-1.0,-1.0,62.55,-1.0,-1.0,-1.0,47.64,48.91132
2807,-1.0,16.4,51.3,-1.0,20.4,-1.0,84.79,12.1,-1.0,68.4,144.54236
2808,-1.0,42.5,106.1,80.8,-1.0,125.61,-1.0,-1.0,-1.0,221.8,146.24965
2809,-1.0,-1.0,29.36,-1.0,-1.0,41.4,-1.0,-1.0,-1.0,56.08,45.787582
2810,-1.0,40.2,38.5,-1.0,42.9,-1.0,22.09,51.9,52.87,81.1,58.539158
2811,-1.0,-1.0,-1.0,-1.0,-1.0,48.09,-1.0,-1.0,-1.0,83.77,64.76913
2812,39.9,8.1,-1.0,41.8,12.3,31.923,25.84,-1.0,11.23,26.0,37.17551
2813,-1.0,-1.0,128.7,312.38,115.3,213.3,143.2,115.7,115.3,296.9,261.6695
2814,-1.0,-1.0,9.4,36.5,20.2,90.163,9.5,96.3,15.6,14.6,23.40177
2815,-1.0,16.9,82.0,-1.0,-1.0,-1.0,28.56,-1.0,21.51,14.4,47.478268
2816,-1.0,56.4,40.6,52.77,34.8,55.027,53.5,-1.0,39.3,178.7,66.36762
2817,-1.0,-1.0,16.1,34.66,13.4,52.475,15.1,22.2,17.2,19.3,27.071848
2818,-1.0,36.6,11.9,-1.0,-1.0,-1.0,40.03,-1.0,-1.0,55.3,15.278863
2819,12.52,-1.0,32.88,-1.0,20.34,180.24,21.19,10.25,15.34,29.88,37.21942
2820,-1.0,-1.0,-1.0,-1.0,-1.0,43.24,-1.0,-1.0,-1.0,52.66,62.174835
2821,-1.0,-1.0,49.6,-1.0,-1.0,-1.0,-1.0,-1.0,25.16,42.8,37.96365
2822,-1.0,14.5,43.2,98.28,6.7,99.852,36.8,-1.0,19.7,55.9,124.10978
2823,-1.0,22.7,40.5,-1.0,-1.0,-1.0,28.71,-1.0,20.43,49.1,43.398815
2824,-1.0,51.9,80.4,85.6,-1.0,95.823,-1.0,-1.0,-1.0,89.5,86.91706
2825,46.5,10.0,-1.0,55.18,16.8,104.84,-1.0,34.3,23.3,54.6,73.1505
2826,-1.0,19.4,17.9,32.07,34.3,41.436,19.6,-1.0,23.6,40.5,33.617493
2827,64.8,-1.0,-1.0,66.7,55.4,87.781,-1.0,85.8,70.83,79.1,93.57962
2828,-1.0,-1.0,-1.0,29.93,24.7,49.74,15.9,17.1,25.7,26.8,25.765516
2829,-1.0,-1.0,51.7,89.68,31.0,70.852,56.4,86.8,57.6,57.1,81.69046
2830,-1.0,64.3,60.9,252.16,50.2,244.8,106.8,-1.0,110.0,233.0,317.37976
2831,-1.0,-1.0,50.9,34.34,40.5,57.513,38.9,66.5,38.2,51.1,47.579502
2832,-1.0,-1.0,-1.0,27.64,14.7,36.987,16.8,25.6,16.0,14.6,20.082401
2833,-1.0,10.6,42.1,-1.0,37.8,-1.0,-1.0,-1.0,27.68,49.2,61.31379
2834,-1.0,28.1,28.7,72.4,22.0,72.032,44.9,56.4,42.8,58.3,74.062965
2835,-1.0,-1.0,20.2,34.11,18.2,49.52,28.5,34.2,20.0,24.4,28.426706
2836,-1.0,4.9,5.1,-1.0,-1.0,-1.0,-1.0,-1.0,7.64,21.2,11.593816
2837,-1.0,40.4,103.6,-1.0,-1.0,-1.0,132.87,20.0,38.82,168.7,134.561
2838,93.1,75.9,80.1,81.49,-1.0,171.55,59.7,64.7,65.21,243.8,172.06317
2839,-1.0,2.4,33.4,-1.0,-1.0,-1.0,46.94,-1.0,19.82,20.8,37.614933
2840,-1.0,27.2,30.5,59.36,27.9,134.56,37.7,-1.0,33.4,48.2,76.55931
2841,-1.0,-1.0,15.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.83,26.818354
2842,-1.0,7.5,37.5,-1.0,28.3,-1.0,20.46,23.8,14.58,57.5,54.811993
2843,-1.0,31.9,-1.0,56.19,34.4,105.56,51.9,34.8,45.92,104.1,103.670456
2844,12.3,-1.0,-1.0,-1.0,11.6,32.88,32.1,38.3,15.4,21.6,34.036842
2845,34.7,-1.0,-1.0,84.18,49.6,161.65,-1.0,98.3,48.15,120.1,72.06919
2846,-1.0,85.3,77.9,-1.0,105.9,297.98,109.3,-1.0,62.4,114.1,215.72401
2847,-1.0,32.7,47.5,64.31,29.1,270.63,39.0,75.3,33.8,96.8,85.6086
2848,-1.0,62.2,114.4,-1.0,75.2,-1.0,74.22,115.8,109.35,165.9,154.28433
2849,-1.0,-1.0,50.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.19,122.6197
2850,-1.0,-1.0,19.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.26,41.4357
2851,-1.0,-1.0,-1.0,28.56,26.8,36.037,16.2,15.8,30.1,19.7,25.587614
2852,-1.0,40.0,38.8,69.56,43.9,81.809,37.5,-1.0,35.2,67.8,66.560135
2853,-1.0,42.1,58.0,66.59,35.7,84.691,53.1,49.2,42.65,50.6,87.95872
2854,-1.0,51.8,52.2,66.25,56.7,75.531,58.8,-1.0,46.4,46.4,72.97474
2855,-1.0,37.5,37.1,58.32,41.3,102.36,40.8,-1.0,39.2,71.0,84.56389
2856,-1.0,-1.0,-1.0,-1.0,-1.0,31.42,-1.0,-1.0,-1.0,34.39,58.866055
2857,-1.0,19.7,61.6,-1.0,32.5,67.518,42.7,-1.0,39.2,69.8,65.86401
2858,-1.0,-1.0,45.4,-1.0,-1.0,-1.0,-1.0,-1.0,44.4,63.3,38.253666
2859,-1.0,35.2,72.0,-1.0,-1.0,-1.0,-1.0,19.6,32.2,143.4,99.15188
2860,13.8,20.9,-1.0,27.5,-1.0,57.267,21.14,-1.0,8.34,24.1,45.515457
2861,-1.0,35.1,27.0,48.52,27.4,73.769,32.1,-1.0,29.2,36.4,47.283268
2862,-1.0,91.9,130.6,116.2,120.4,174.25,134.3,-1.0,102.5,205.0,190.29118
2863,16.2,15.2,-1.0,30.0,7.0,-1.0,24.44,-1.0,15.63,23.6,25.866026
2864,-1.0,-1.0,18.61,-1.0,-1.0,280.3,-1.0,-1.0,-1.0,12.35,36.62765
2865,-1.0,-1.0,-1.0,18.91,18.2,40.294,19.1,23.8,22.9,26.1,23.643885
2866,-1.0,19.1,16.9,26.82,20.2,42.796,28.0,20.8,-1.0,20.5,30.720251
2867,-1.0,5.7,12.6,-1.0,-1.0,-1.0,-1.0,-1.0,9.34,15.7,13.170755
2868,-1.0,10.0,14.2,-1.0,-1.0,-1.0,9.81,-1.0,9.02,20.6,18.911354
2869,-1.0,37.7,38.7,101.37,27.4,92.981,45.6,-1.0,71.3,92.9,137.61906
2870,-1.0,56.4,131.8,-1.0,-1.0,-1.0,40.6,-1.0,16.89,51.6,45.336178
2871,-1.0,23.7,19.0,-1.0,-1.0,-1.0,22.86,-1.0,19.55,23.5,19.376741
2872,-1.0,-1.0,20.7,30.78,20.6,36.885,27.8,43.2,26.3,21.5,33.096764
2873,-1.0,50.9,2.4,-1.0,-1.0,-1.0,-1.0,22.4,49.42,2.1,58.665863
2874,25.0,37.9,-1.0,-1.0,31.2,47.71,51.11,-1.0,34.66,38.2,50.614704
2875,-1.0,76.3,73.3,-1.0,60.6,83.401,77.6,114.5,83.3,81.6,141.37923
2876,-1.0,31.5,73.5,-1.0,47.2,-1.0,-1.0,56.9,61.25,120.8,111.24409
2877,-1.0,-1.0,43.2,29.4,-1.0,47.033,80.16,-1.0,-1.0,40.4,47.44787
2878,-1.0,29.9,47.7,-1.0,26.2,-1.0,-1.0,27.5,28.3,29.7,57.688305
2879,-1.0,26.5,49.2,-1.0,38.7,-1.0,13.17,46.4,36.4,86.8,60.12787
2880,-1.0,-1.0,-1.0,33.83,34.4,48.154,24.8,23.6,18.3,22.2,43.233673
2881,-1.0,5.4,18.8,-1.0,-1.0,-1.0,8.89,-1.0,7.93,31.0,15.108073
2882,-1.0,53.8,61.6,-1.0,61.6,-1.0,41.65,61.7,74.76,149.7,109.94244
2883,-1.0,8.0,12.8,-1.0,-1.0,-1.0,5.63,-1.0,7.81,5.2,12.473864
2884,50.9,41.9,-1.0,70.82,37.9,77.428,-1.0,46.4,51.23,65.7,75.158035
2885,-1.0,-1.0,13.75,-1.0,-1.0,28.75,-1.0,-1.0,-1.0,20.13,26.03155
2886,-1.0,30.1,31.6,31.37,39.0,64.489,38.4,-1.0,6.4,42.6,49.30196
2887,-1.0,29.0,16.9,39.28,18.2,62.437,21.5,-1.0,15.6,18.9,42.004517
2888,-1.0,21.6,46.1,-1.0,-1.0,-1.0,-1.0,-1.0,17.91,7.7,22.583319
2889,-1.0,15.7,49.3,57.74,18.5,64.25,33.4,-1.0,20.2,34.8,64.57758
2890,-1.0,23.1,40.8,-1.0,-1.0,-1.0,24.48,-1.0,24.54,29.6,44.618366
2891,-1.0,24.8,40.9,80.58,27.2,46.114,41.7,-1.0,25.8,78.1,93.43116
2892,-1.0,32.1,65.8,69.86,36.7,80.253,38.8,-1.0,26.0,41.7,66.782555
2893,-1.0,-1.0,12.7,-1.0,-1.0,-1.0,-1.0,-1.0,18.92,16.1,36.301056
2894,-1.0,-1.0,16.2,44.03,-1.0,-1.0,-1.0,-1.0,-1.0,24.06,57.014675
2895,-1.0,16.8,29.1,-1.0,42.0,99.986,33.7,-1.0,27.6,43.8,73.23662
2896,-1.0,30.8,15.3,-1.0,-1.0,-1.0,22.69,-1.0,12.98,23.9,19.376741
2897,30.8,-1.0,-1.0,35.61,26.2,51.02,35.2,33.9,22.05,59.5,58.705666
2898,-1.0,-1.0,14.57,-1.0,-1.0,78.28,-1.0,-1.0,-1.0,21.26,27.97843
2899,21.0,22.8,-1.0,23.11,17.6,56.717,-1.0,19.4,18.46,47.6,37.995804
2900,-1.0,44.6,47.8,73.21,45.3,85.648,55.5,-1.0,1.3,85.7,99.57752
2901,-1.0,-1.0,-1.0,19.91,11.5,27.835,33.4,34.7,14.3,15.3,17.086292
2902,-1.0,46.7,52.8,-1.0,-1.0,-1.0,-1.0,26.4,43.12,72.6,75.70637
2903,-1.0,-1.0,36.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,110.29,81.85227
2904,-1.0,19.1,33.0,44.64,22.5,92.431,35.5,-1.0,25.3,17.3,71.14904
2905,-1.0,13.6,0.2,-1.0,-1.0,-1.0,22.21,-1.0,10.41,5.8,10.441775
2906,-1.0,20.5,-1.0,-1.0,31.3,-1.0,21.76,63.2,35.12,55.9,35.765194
2907,-1.0,27.3,41.6,-1.0,37.2,-1.0,42.44,54.4,-1.0,65.2,88.83438
2908,-1.0,-1.0,25.7,-1.0,-1.0,-1.0,-1.0,-1.0,25.72,27.2,34.842106
2909,18.8,-1.0,-1.0,37.4,-1.0,49.751,24.01,-1.0,28.42,64.2,50.39642
2910,39.08,-1.0,40.17,70.65,53.41,21.59,43.39,35.43,20.06,39.55,52.136303
2911,-1.0,32.3,36.4,-1.0,37.4,-1.0,81.47,58.4,47.74,51.2,83.37172
2912,-1.0,-1.0,-1.0,-1.0,12.0,82.491,15.8,20.9,7.2,16.0,30.53248
2913,-1.0,34.2,43.2,82.67,38.8,55.718,50.3,-1.0,40.6,64.4,48.65377
2914,-1.0,19.5,22.6,-1.0,-1.0,-1.0,14.89,-1.0,-1.0,34.4,24.307161
2915,-1.0,30.1,45.3,-1.0,43.7,-1.0,49.14,53.2,42.41,52.1,61.368946
2916,-1.0,-1.0,38.4,-1.0,-1.0,-1.0,30.71,-1.0,15.82,41.1,37.876545
2917,-1.0,27.6,21.6,43.95,17.0,105.97,26.0,-1.0,20.0,107.9,75.08068
2918,-1.0,-1.0,16.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.24,29.043037
2919,-1.0,-1.0,27.8,51.77,24.2,89.061,39.4,45.4,31.1,58.1,42.343605
2920,-1.0,14.4,72.9,-1.0,-1.0,-1.0,54.25,-1.0,20.37,44.7,34.743484
2921,20.9,18.5,-1.0,30.09,18.3,36.734,30.5,42.3,20.62,47.6,59.143806
2922,-1.0,-1.0,22.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.63,50.49833
2923,31.2,-1.0,-1.0,68.01,44.7,65.727,54.2,44.2,61.0,53.0,69.441345
2924,55.53,56.43,66.97,-1.0,61.83,65.64,63.6,41.11,-1.0,103.34,97.153175
2925,37.4,22.0,-1.0,41.6,33.0,48.831,-1.0,-1.0,28.12,41.2,43.215443
2926,-1.0,78.9,70.0,133.21,82.8,222.19,89.4,-1.0,89.8,81.5,258.85822
2927,-1.0,10.4,3.2,-1.0,-1.0,-1.0,13.42,-1.0,11.57,13.0,12.737565
2928,-1.0,-1.0,25.6,-1.0,-1.0,-1.0,9.2,-1.0,29.16,31.4,64.85512
2929,23.0,-1.0,-1.0,53.62,18.2,31.016,25.7,23.0,24.21,27.8,47.585487
2930,-1.0,53.3,75.0,-1.0,60.7,197.17,84.1,75.6,-1.0,165.2,189.60046
2931,-1.0,13.8,12.0,-1.0,-1.0,-1.0,13.83,-1.0,11.0,21.9,13.115391
2932,-1.0,-1.0,-1.0,15.42,11.2,45.604,8.9,13.5,26.9,12.9,30.179625
2933,-1.0,38.7,52.5,-1.0,31.8,-1.0,-1.0,34.0,21.37,94.4,64.939735
2934,-1.0,-1.0,18.4,-1.0,-1.0,-1.0,33.04,-1.0,22.24,33.8,23.812134
2935,-1.0,-1.0,21.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.78,48.19237
2936,-1.0,-1.0,-1.0,17.84,13.0,6.731,17.3,31.3,19.3,13.7,17.25535
2937,-1.0,10.03,18.67,75.43,7.63,66.76,12.7,13.23,17.57,24.64,54.399437
2938,-1.0,-1.0,-1.0,5.81,1.5,11.605,10.8,3.9,10.0,5.9,8.266534
2939,-1.0,91.0,94.4,136.69,85.7,213.18,45.8,258.3,60.8,90.8,123.37445
2940,-1.0,13.4,23.5,-1.0,13.9,65.009,30.6,13.8,15.0,59.7,37.54595
2941,35.3,-1.0,-1.0,33.26,36.0,73.988,25.4,32.7,48.04,35.9,64.7603
2942,-1.0,40.1,30.6,21.3,26.8,50.577,43.5,53.2,37.9,14.6,68.19166
2943,-1.0,32.2,36.6,32.34,31.2,57.949,43.9,-1.0,34.9,42.8,67.32293
2944,-1.0,-1.0,17.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.84,31.503729
2945,-1.0,34.2,40.4,47.97,41.0,68.521,41.1,-1.0,33.8,36.8,63.288063
2946,-1.0,-1.0,20.11,-1.0,-1.0,82.26,-1.0,-1.0,-1.0,67.07,30.235973
2947,-1.0,43.0,62.8,58.95,60.1,109.03,47.7,-1.0,56.4,85.1,91.95019
2948,-1.0,-1.0,18.3,43.06,40.1,54.478,39.6,61.3,44.9,33.1,52.715927
2949,-1.0,-1.0,25.01,-1.0,-1.0,18.09,-1.0,-1.0,-1.0,19.81,33.53332
2950,-1.0,32.3,21.6,-1.0,14.8,-1.0,66.15,-1.0,16.2,30.6,47.81879
2951,-1.0,-1.0,49.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.53,120.084015
2952,-1.0,38.9,84.0,123.12,57.1,179.01,12.1,-1.0,45.2,87.5,192.62126
2953,-1.0,36.4,83.4,127.17,49.8,181.7,59.6,-1.0,39.3,85.1,135.73123
2954,-1.0,24.5,32.9,-1.0,26.0,62.754,46.7,42.7,32.8,66.3,49.149033
2955,7.0,-1.0,-1.0,-1.0,9.1,48.508,16.9,14.7,7.3,19.3,21.939829
2956,42.8,38.6,-1.0,41.56,23.2,53.024,35.1,29.4,23.74,98.3,99.2049
2957,34.8,65.2,-1.0,-1.0,27.6,76.653,71.22,-1.0,34.82,47.0,44.71663
2958,-1.0,23.0,19.1,32.98,18.0,55.639,30.0,-1.0,15.1,76.2,36.5608
2959,-1.0,-1.0,17.48,-1.0,-1.0,88.98,-1.0,-1.0,-1.0,19.94,29.143238
2960,-1.0,27.0,34.3,-1.0,-1.0,-1.0,12.17,-1.0,16.57,35.4,48.54961
2961,-1.0,-1.0,-1.0,30.93,20.6,45.299,36.4,65.4,17.1,22.5,38.379433
2962,-1.0,66.5,62.0,-1.0,-1.0,-1.0,-1.0,39.6,70.66,34.0,139.10185
2963,-1.0,58.6,69.7,52.8,-1.0,47.94,-1.0,-1.0,-1.0,50.6,47.18687
2964,-1.0,20.4,36.8,150.85,20.8,84.326,33.8,25.3,60.2,141.1,106.36308
2965,-1.0,40.8,30.6,-1.0,-1.0,-1.0,21.84,20.8,47.01,37.3,111.66825
2966,-1.0,-1.0,33.37,11.82,-1.0,123.81,-1.0,-1.0,-1.0,40.89,43.40477
2967,-1.0,52.4,48.8,-1.0,58.4,-1.0,61.81,37.5,64.27,80.2,146.3951
2968,2.2,9.5,-1.0,38.1,-1.0,42.453,15.15,-1.0,19.54,53.7,48.209
2969,-1.0,47.2,30.6,-1.0,-1.0,-1.0,23.88,-1.0,33.88,48.9,32.171146
2970,-1.0,-1.0,81.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,152.59,194.78178
2971,8.3,43.6,-1.0,8.2,15.2,32.752,27.44,-1.0,11.55,17.2,24.217392
2972,-1.0,-1.0,47.5,-1.0,-1.0,-1.0,28.24,-1.0,33.95,35.0,54.115993
2973,-1.0,52.0,78.1,64.83,40.7,184.05,59.4,35.5,41.63,222.4,101.2578
2974,-1.0,-1.0,17.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.48,33.904896
2975,-1.0,4.9,5.2,30.12,2.0,56.399,5.5,14.2,9.31,21.5,31.241322
2976,-1.0,-1.0,15.92,9.33,-1.0,110.83,-1.0,-1.0,-1.0,17.4,27.712107
2977,-1.0,6.5,15.4,-1.0,-1.0,-1.0,18.25,-1.0,9.44,18.6,24.182446
2978,-1.0,-1.0,-1.0,46.98,35.0,96.162,41.5,32.9,33.5,40.3,78.908585
2979,-1.0,30.6,55.1,-1.0,27.5,-1.0,45.7,28.9,41.01,54.9,69.169685
2980,-1.0,-1.0,-1.0,53.6,16.4,132.0,15.9,22.2,24.8,64.9,49.45987
2981,-1.0,75.8,97.8,-1.0,56.6,-1.0,50.92,54.4,-1.0,131.5,75.58699
2982,-1.0,-1.0,33.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.51,73.24734
2983,76.7,75.7,69.3,149.99,50.0,143.14,88.9,-1.0,69.65,175.6,155.3569
2984,-1.0,8.3,23.0,-1.0,10.4,-1.0,33.46,-1.0,6.75,14.3,26.43637
2985,-1.0,22.6,26.4,28.16,27.7,97.355,-1.0,-1.0,50.1,33.4,62.68226
2986,-1.0,-1.0,-1.0,39.86,28.5,37.282,37.9,52.0,31.0,43.9,39.091007
2987,-1.0,-1.0,26.15,-1.0,-1.0,56.24,-1.0,-1.0,-1.0,24.4,46.327095
2988,-1.0,6.7,19.1,-1.0,-1.0,-1.0,30.31,-1.0,14.77,11.5,19.920828
2989,-1.0,13.9,35.5,-1.0,28.7,-1.0,16.72,90.2,37.93,40.6,42.657867
2990,-1.0,-1.0,16.73,51.48,-1.0,41.54,-1.0,-1.0,-1.0,32.4,47.11543
2991,-1.0,9.7,57.1,-1.0,27.3,-1.0,-1.0,33.9,23.54,93.4,60.63055
2992,-1.0,9.9,55.3,-1.0,40.2,-1.0,16.68,49.5,27.1,66.9,95.42779
2993,-1.0,87.3,78.5,48.98,34.0,76.428,29.0,53.1,33.84,57.8,80.11072
2994,-1.0,19.0,19.7,46.67,8.8,119.56,23.4,-1.0,18.2,76.6,94.9391
2995,-1.0,24.6,46.1,-1.0,-1.0,-1.0,30.86,-1.0,19.08,35.9,43.384033
2996,-1.0,26.5,40.0,-1.0,-1.0,-1.0,-1.0,3.1,26.32,174.7,98.01085
