,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,VAL,CEN,TLA_med,TLA_pred
3559,14.9,-1.0,-1.0,26.1,16.44,17.1,32.179,18.7,14.11,20.9,21.83764
3560,-1.0,-1.0,-1.0,40.7,31.36,33.4,58.737,30.9,32.1,30.4,37.349438
3561,-1.0,108.0,38.8,104.2,64.21,51.3,68.416,-1.0,53.5,46.0,54.911137
3562,68.6,-1.0,-1.0,215.8,45.48,47.4,189.12,26.1,61.24,69.1,62.927914
3563,-1.0,-1.0,33.5,40.2,-1.0,-1.0,-1.0,-1.0,30.04,62.71,40.42415
3564,13.95,25.23,43.33,-1.0,30.4,21.06,154.73,15.15,21.78,22.75,25.608301
3565,-1.0,-1.0,-1.0,-1.0,41.7,-1.0,25.273,-1.0,14.82,70.19,38.337177
3566,-1.0,72.4,88.8,300.2,75.88,54.8,204.75,-1.0,76.2,86.8,84.51971
3567,-1.0,36.5,36.3,129.2,63.22,26.3,79.808,-1.0,25.2,28.1,38.109203
3568,9.9,12.34,10.87,36.64,-1.0,8.51,-1.0,7.14,8.55,8.34,14.069509
3569,-1.0,33.5,-1.0,63.9,61.99,27.4,69.422,-1.0,30.6,20.9,39.478424
3570,-1.0,3.4,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.85,16.972599
3571,54.29,-1.0,20.23,25.9,-1.0,20.83,44.81,28.23,24.34,48.58,27.171896
3572,-1.0,-1.0,16.5,20.8,29.42,17.4,46.738,32.3,16.2,20.3,19.786108
3573,-1.0,18.0,18.9,81.5,52.72,24.3,92.887,-1.0,21.7,26.0,31.387903
3574,-1.0,80.6,64.2,59.5,78.7,67.2,67.981,-1.0,76.7,72.6,71.18551
3575,-1.0,14.2,59.1,-1.0,42.2,-1.0,42.795,-1.0,-1.0,16.54,50.55778
3576,19.5,19.2,-1.0,33.6,78.32,23.2,38.634,18.9,25.88,40.2,35.260647
3577,-1.0,47.5,25.8,39.0,-1.0,-1.0,-1.0,-1.0,27.71,14.45,37.57087
3578,-1.0,57.8,66.4,105.9,152.58,52.1,182.87,48.9,-1.0,89.5,76.15016
3579,-1.0,38.9,33.3,20.8,88.97,33.0,120.76,34.1,0.0,26.4,33.163452
3580,12.3,-1.0,25.1,63.8,21.56,17.7,43.153,13.3,20.3,17.6,24.904818
3581,25.2,31.8,67.3,293.3,122.33,49.8,197.37,52.4,81.94,82.1,82.09063
3582,-1.0,-1.0,38.7,34.6,22.31,41.4,45.077,42.5,40.0,45.6,39.605595
3583,4.5,-1.0,-1.0,15.0,-1.0,10.9,15.614,8.3,10.3,8.2,13.017279
3584,-1.0,29.2,34.0,48.1,-1.0,31.6,-1.0,15.4,20.16,19.22,31.066223
3585,44.56,75.86,-1.0,-1.0,-1.0,53.46,168.96,61.67,203.37,111.49,58.55905
3586,27.2,24.2,31.7,61.1,85.08,36.0,80.844,25.8,48.53,31.7,43.068207
3587,-1.0,2.0,39.4,34.0,-1.0,-1.0,-1.0,-1.0,17.52,3.64,29.438143
3588,26.7,49.68,35.48,-1.0,-1.0,55.96,39.08,25.38,35.21,25.51,37.381443
3589,-1.0,18.3,38.3,-1.0,-1.0,21.4,-1.0,26.4,26.25,29.87,35.379826
3590,-1.0,6.9,-1.0,-1.0,75.6,-1.0,32.166,-1.0,25.82,32.21,41.552246
3591,-1.0,29.5,37.7,56.7,-1.0,-1.0,-1.0,-1.0,-1.0,35.85,37.971294
3592,-1.0,24.9,46.7,59.8,55.69,19.8,54.381,-1.0,18.5,41.2,32.276012
3593,34.7,-1.0,-1.0,61.4,40.66,31.7,64.764,18.7,26.24,34.4,31.961359
3594,-1.0,-1.0,21.8,21.8,56.74,18.6,82.939,40.4,17.7,31.7,18.583952
3595,-1.0,26.9,23.4,39.1,-1.0,-1.0,-1.0,-1.0,19.05,33.43,32.70556
3596,-1.0,83.6,136.5,369.6,-1.0,83.2,217.39,98.2,123.98,122.5,133.40503
3597,-1.0,48.1,68.8,128.9,-1.0,36.2,-1.0,17.2,25.59,46.19,48.874226
3598,-1.0,12.5,15.9,11.8,-1.0,-1.0,-1.0,-1.0,11.91,17.61,20.466516
3599,46.7,28.7,-1.0,46.9,72.9,29.7,61.075,-1.0,36.41,42.57,44.840992
3600,15.94,25.89,41.98,-1.0,-1.0,19.88,-1.0,21.5,29.92,31.03,31.21374
3601,25.48,24.5,25.11,-1.0,-1.0,19.47,31.99,18.47,53.06,33.87,38.778706
3602,-1.0,23.1,38.5,44.6,-1.0,-1.0,-1.0,-1.0,-1.0,30.26,31.397999
3603,-1.0,-1.0,-1.0,30.0,36.72,19.3,87.579,15.1,19.6,23.2,22.285538
3604,-1.0,-1.0,86.7,63.1,46.2,33.0,45.466,-1.0,-1.0,46.83,38.427578
3605,34.9,29.72,39.18,-1.0,-1.0,24.09,34.67,24.82,24.91,39.12,29.312819
3606,-1.0,-1.0,-1.0,20.6,31.31,18.2,63.109,50.6,27.6,47.8,37.63014
3607,85.69,132.55,79.32,-1.0,-1.0,87.81,-1.0,115.37,85.23,61.49,85.05042
3608,38.4,-1.0,-1.0,-1.0,45.31,34.2,48.708,42.0,44.5,39.3,43.665295
3609,8.2,27.9,-1.0,21.9,30.9,-1.0,33.595,-1.0,20.46,38.5,36.150223
3610,-1.0,52.3,38.9,88.6,-1.0,31.0,-1.0,19.4,43.63,30.57,46.770866
3611,22.9,-1.0,-1.0,16.0,-1.0,11.3,19.15,7.5,10.6,21.1,16.079845
3612,-1.0,40.6,48.1,59.1,40.7,33.3,64.057,-1.0,33.2,41.9,40.5972
3613,-1.0,50.1,76.7,357.6,123.88,32.3,259.18,113.4,69.0,48.6,60.5652
3614,-1.0,22.0,16.2,19.7,33.65,17.9,115.27,38.0,21.9,23.2,23.314093
3615,-1.0,-1.0,39.6,62.1,49.84,30.4,118.06,48.6,31.8,29.1,35.416992
3616,40.0,51.1,-1.0,65.3,40.52,50.9,98.716,34.1,38.47,34.4,44.60332
3617,-1.0,-1.0,44.8,101.5,29.53,31.5,65.455,34.6,27.6,31.8,35.188416
3618,48.09,67.58,54.26,111.92,-1.0,71.21,24.92,45.64,-1.0,55.73,53.808933
3619,25.3,-1.0,-1.0,70.9,18.82,28.8,51.212,21.9,30.61,40.2,35.00512
3620,-1.0,7.6,8.9,54.6,-1.0,-1.0,-1.0,-1.0,9.65,5.44,26.551083
3621,-1.0,-1.0,-1.0,21.0,11.0,12.3,41.61,4.0,21.6,19.2,21.618122
3622,-1.0,33.9,24.5,23.9,-1.0,-1.0,-1.0,-1.0,16.63,29.66,30.447294
3623,-1.0,164.1,194.3,749.1,620.9,111.9,554.19,-1.0,-1.0,392.5,294.0586
3624,52.34,108.18,72.64,-1.0,41.43,83.5,68.15,98.47,124.26,121.91,99.58872
3625,0.9,-1.0,-1.0,10.3,-1.0,2.6,5.811,7.9,6.81,18.63,8.067367
3626,-1.0,3.5,-1.0,-1.0,15.1,-1.0,31.698,-1.0,8.15,9.64,7.2842627
3627,-1.0,115.9,65.5,130.2,84.28,115.6,129.69,-1.0,112.9,93.4,99.818184
3628,-1.0,-1.0,75.4,80.6,84.82,47.1,143.37,99.0,66.1,60.4,61.453003
3629,29.0,43.1,-1.0,36.2,29.21,26.3,49.971,33.4,33.3,30.9,37.762135
3630,-1.0,32.7,25.8,27.3,37.42,21.2,66.761,90.3,41.61,50.2,42.046852
3631,-1.0,-1.0,-1.0,25.9,18.72,13.2,61.06,23.2,19.4,40.1,24.33885
3632,-1.0,54.8,83.1,191.2,185.05,76.7,161.89,-1.0,95.1,53.1,93.90116
3633,-1.0,9.1,22.6,12.9,-1.0,-1.0,-1.0,-1.0,10.96,17.3,19.570148
3634,-1.0,49.6,32.1,85.2,130.39,64.5,138.64,-1.0,58.0,75.8,59.46059
3635,-1.0,37.6,4.9,40.8,56.95,20.2,62.164,-1.0,52.7,45.1,38.44709
3636,-1.0,11.1,48.6,34.1,-1.0,24.1,-1.0,18.8,16.79,13.17,30.22303
3637,17.07,37.1,40.37,-1.0,-1.0,35.08,72.98,43.77,47.21,45.06,38.683395
3638,-1.0,19.4,23.0,51.0,-1.0,17.1,54.357,20.2,16.3,18.4,23.94953
3639,-1.0,13.1,57.6,-1.0,-1.0,40.5,-1.0,36.2,45.88,76.86,54.077553
3640,-1.0,-1.0,51.0,172.0,135.8,36.5,146.81,-1.0,-1.0,119.72,73.4806
3641,-1.0,21.92,40.81,42.87,31.41,28.17,313.32,43.63,12.35,47.38,42.829456
3642,-1.0,22.4,39.3,69.6,33.01,32.8,124.94,-1.0,34.7,41.2,37.0996
3643,-1.0,63.6,81.9,109.9,66.81,49.4,156.81,43.0,48.99,59.3,63.40506
3644,-1.0,-1.0,-1.0,20.1,-1.0,13.8,92.778,19.4,9.9,15.2,19.313984
3645,-1.0,-1.0,41.3,33.8,13.5,32.2,48.049,-1.0,-1.0,36.62,31.515007
3646,-1.0,-1.0,-1.0,59.7,43.55,24.0,56.441,17.3,29.5,29.4,31.286562
3647,21.7,16.1,-1.0,-1.0,19.7,10.7,37.612,-1.0,16.81,16.87,27.258911
3648,13.24,32.92,25.33,41.14,-1.0,21.48,35.77,20.16,25.32,21.56,26.013983
3649,-1.0,11.3,11.1,13.7,-1.0,-1.0,-1.0,22.8,10.7,1.03,13.82178
3650,11.94,24.2,40.26,-1.0,-1.0,19.66,100.04,21.57,14.7,34.29,24.986988
3651,-1.0,23.5,37.5,58.3,68.7,17.4,57.91,-1.0,-1.0,37.76,39.368847
3652,-1.0,43.0,50.2,97.9,-1.0,27.3,95.756,-1.0,32.1,56.2,44.5891
3653,-1.0,16.7,31.3,40.7,48.48,27.9,90.206,31.3,22.7,32.8,27.753433
3654,-1.0,36.0,32.3,49.5,49.76,20.7,148.71,-1.0,15.2,26.9,32.41094
3655,-1.0,1.5,-1.0,14.7,-1.0,-1.0,-1.0,-1.0,-1.0,19.09,23.606377
3656,-1.0,36.3,38.7,58.5,55.67,33.8,108.58,-1.0,26.9,33.3,38.7113
3657,-1.0,23.1,106.6,97.9,-1.0,-1.0,-1.0,-1.0,23.38,21.89,50.204746
3658,18.38,31.18,26.17,38.65,-1.0,37.54,-1.0,18.32,23.84,38.69,29.158419
3659,-1.0,67.4,78.3,99.5,103.84,33.2,63.942,-1.0,58.3,69.8,65.85792
3660,-1.0,22.3,40.8,71.4,53.66,37.6,74.534,-1.0,-1.0,25.5,42.464867
3661,-1.0,57.5,37.7,45.1,-1.0,-1.0,-1.0,59.9,42.7,71.89,75.49751
3662,-1.0,8.3,2.0,4.6,-1.0,-1.0,-1.0,-1.0,5.1,5.52,12.146826
3663,-1.0,34.3,35.9,46.0,-1.0,-1.0,-1.0,-1.0,23.42,13.07,42.180298
3664,40.66,32.65,23.06,-1.0,99.72,28.45,166.25,26.96,37.53,36.19,32.334095
3665,-1.0,19.5,28.0,44.4,-1.0,18.0,-1.0,27.1,-1.0,25.62,27.776518
3666,20.3,30.57,51.85,-1.0,-1.0,26.61,11.48,22.58,29.41,49.29,31.569893
3667,-1.0,26.8,27.0,30.4,-1.0,-1.0,-1.0,-1.0,-1.0,21.8,27.856789
3668,-1.0,26.0,26.5,53.1,-1.0,-1.0,-1.0,-1.0,30.28,49.29,41.73457
3669,-1.0,13.6,14.4,-1.0,13.1,-1.0,21.249,-1.0,19.67,10.57,19.857552
3670,-1.0,-1.0,-1.0,-1.0,4.49,7.2,13.644,0.6,9.9,18.2,11.722818
3671,22.3,36.7,-1.0,-1.0,33.0,19.2,30.188,-1.0,17.44,32.59,38.14093
3672,22.01,-1.0,26.95,-1.0,114.73,17.14,28.87,17.3,21.07,26.28,25.075981
3673,-1.0,-1.0,20.3,25.0,-1.0,-1.0,-1.0,-1.0,16.86,19.84,25.200472
3674,34.9,-1.0,-1.0,39.8,38.26,8.7,27.422,21.4,36.5,41.9,35.01587
3675,-1.0,48.1,58.2,99.1,-1.0,70.5,106.87,-1.0,52.8,60.5,62.035675
3676,-1.0,25.8,33.9,63.0,-1.0,28.9,60.435,51.7,40.1,39.1,46.974796
3677,22.36,-1.0,6.36,18.33,-1.0,10.52,37.16,21.67,21.66,10.7,21.14665
3678,-1.0,55.6,43.8,93.4,51.37,37.6,84.134,-1.0,57.2,54.3,53.419643
3679,-1.0,-1.0,-1.0,-1.0,44.9,-1.0,39.88,-1.0,29.4,55.86,53.99712
3680,-1.0,14.2,49.9,93.6,-1.0,27.7,118.25,31.9,30.3,35.4,39.164913
3681,-1.0,-1.0,10.6,13.2,29.65,26.0,53.771,24.2,24.6,27.8,23.679667
3682,18.83,16.93,22.9,33.51,-1.0,21.83,-1.0,14.12,-1.0,16.27,19.336714
3683,-1.0,-1.0,37.1,66.9,30.6,33.9,52.42,-1.0,-1.0,20.45,38.321365
3684,-1.0,51.0,48.1,76.2,-1.0,49.8,-1.0,60.6,50.5,49.74,60.938175
3685,10.57,5.73,9.39,17.59,-1.0,5.81,-1.0,9.26,8.96,3.81,12.596004
3686,-1.0,6.5,27.9,43.0,-1.0,-1.0,-1.0,-1.0,10.97,22.35,24.683966
3687,-1.0,19.0,40.2,43.9,46.62,21.6,53.489,-1.0,-1.0,34.8,38.27026
3688,34.8,-1.0,-1.0,55.6,42.78,34.3,79.26,42.0,31.68,46.3,38.981316
3689,-1.0,32.3,41.7,-1.0,-1.0,50.6,-1.0,70.5,45.65,46.56,48.926216
3690,-1.0,-1.0,36.7,44.9,-1.0,-1.0,-1.0,-1.0,43.37,63.04,50.437107
3691,-1.0,29.8,53.7,64.1,56.61,33.4,86.302,-1.0,32.0,55.7,42.217587
3692,69.85,29.11,32.91,-1.0,86.08,27.99,60.76,41.9,39.43,38.63,40.04232
3693,-1.0,8.1,9.2,10.4,-1.0,0.0,-1.0,-1.0,9.75,18.18,17.026518
3694,33.0,-1.0,-1.0,32.8,-1.0,13.1,62.291,22.6,9.4,27.2,21.278202
3695,54.25,88.45,69.89,-1.0,103.28,72.57,115.06,83.06,75.81,49.89,73.083755
3696,-1.0,53.5,48.1,168.4,135.26,43.6,170.66,-1.0,57.3,52.8,66.225624
3697,20.1,-1.0,-1.0,87.5,29.63,19.2,52.378,16.6,23.51,20.6,28.840181
3698,-1.0,64.8,57.1,117.8,50.51,21.0,82.269,41.7,33.06,52.2,42.6937
3699,12.5,-1.0,-1.0,20.2,14.05,11.8,39.851,3.1,16.4,24.1,18.235987
3700,52.4,56.6,-1.0,132.9,78.1,47.1,-1.0,-1.0,52.35,79.4,62.14987
3701,-1.0,65.5,78.1,232.6,195.96,43.9,166.45,59.8,69.06,52.3,85.36085
3702,-1.0,41.6,73.6,264.0,-1.0,-1.0,-1.0,13.3,42.64,120.15,82.27397
3703,-1.0,-1.0,45.2,62.0,71.01,44.0,165.26,52.6,34.1,35.0,40.235287
3704,7.7,22.5,-1.0,16.1,14.7,11.7,27.675,-1.0,11.03,33.52,24.839428
3705,-1.0,42.2,46.3,91.9,60.19,52.3,107.75,-1.0,43.7,39.9,51.719982
3706,-1.0,14.5,24.1,46.3,58.0,31.0,70.075,82.8,46.7,31.3,38.588184
3707,30.84,53.2,50.29,-1.0,35.88,30.24,121.02,45.25,107.67,65.93,73.517204
3708,-1.0,14.4,7.1,17.6,-1.0,-1.0,-1.0,-1.0,15.96,17.28,21.34899
3709,-1.0,23.5,23.6,30.2,-1.0,0.0,-1.0,-1.0,24.26,25.75,34.79173
3710,49.83,60.57,49.62,-1.0,78.79,49.96,27.58,53.69,59.2,45.87,55.469223
3711,18.3,30.0,-1.0,24.5,17.9,12.6,26.98,-1.0,11.23,40.62,26.342962
3712,-1.0,43.2,28.3,60.5,112.5,40.4,136.4,-1.0,21.8,35.7,39.331615
3713,-1.0,-1.0,-1.0,27.7,26.85,22.9,81.963,22.6,16.9,19.2,22.675085
3714,-1.0,-1.0,-1.0,-1.0,63.0,-1.0,67.599,-1.0,25.38,31.55,53.597614
3715,-1.0,-1.0,-1.0,36.3,24.66,15.5,130.13,19.4,21.4,27.4,25.37485
3716,-1.0,37.7,33.0,108.0,129.43,44.6,230.73,53.7,42.58,52.2,47.093197
3717,-1.0,29.1,25.5,11.5,-1.0,-1.0,-1.0,-1.0,15.93,7.56,29.270227
3718,-1.0,19.2,20.7,28.5,43.54,26.6,44.496,-1.0,27.3,37.7,29.025549
3719,-1.0,-1.0,-1.0,24.4,30.87,20.3,29.604,32.8,29.9,32.7,31.702227
3720,17.72,17.69,-1.0,-1.0,-1.0,20.94,68.55,21.35,26.88,31.14,27.373222
3721,-1.0,28.9,64.6,57.2,41.54,32.6,55.672,-1.0,50.3,49.5,51.796368
3722,-1.0,59.7,65.3,164.6,-1.0,50.0,140.52,-1.0,51.2,60.9,66.92744
3723,41.1,-1.0,-1.0,107.0,40.38,31.4,75.84,42.6,32.99,38.6,42.499893
3724,-1.0,28.8,65.2,107.5,-1.0,39.8,-1.0,39.0,33.88,38.96,52.36638
3725,37.65,6.78,48.98,-1.0,122.84,43.37,49.24,38.77,39.08,39.87,35.457806
3726,-1.0,25.8,38.9,25.5,30.5,33.7,47.286,-1.0,32.6,28.0,34.164906
3727,-1.0,44.6,40.5,-1.0,-1.0,27.6,-1.0,23.4,19.73,44.71,33.461514
3728,38.5,-1.0,-1.0,52.6,51.52,37.5,106.4,38.0,-1.0,33.3,41.332684
3729,-1.0,14.6,-1.0,4.4,-1.0,-1.0,-1.0,-1.0,12.77,6.39,17.334135
3730,-1.0,-1.0,-1.0,19.4,17.76,22.5,26.859,20.2,14.3,22.6,21.86125
3731,-1.0,39.0,47.8,54.9,-1.0,43.4,-1.0,52.3,45.07,102.07,51.958786
3732,-1.0,15.0,34.7,-1.0,-1.0,-1.0,-1.0,-1.0,19.4,39.93,27.861223
3733,23.4,11.7,-1.0,-1.0,29.0,12.6,36.228,-1.0,18.51,26.51,25.587732
3734,-1.0,45.8,53.8,66.8,-1.0,47.0,77.728,74.0,-1.0,50.3,75.56424
3735,-1.0,135.7,201.2,421.9,153.15,76.8,226.95,115.0,145.83,156.1,144.48784
3736,-1.0,-1.0,-1.0,36.1,23.29,13.0,58.607,13.6,26.6,19.6,25.806215
3737,-1.0,44.8,63.4,65.8,88.33,45.1,79.875,50.0,93.25,58.8,72.02188
3738,13.2,21.98,20.56,-1.0,-1.0,18.47,47.38,27.53,38.67,20.4,35.224403
3739,-1.0,-1.0,78.0,136.8,90.61,22.1,192.67,146.2,41.2,59.2,54.542088
3740,-1.0,5.5,-1.0,-1.0,6.0,-1.0,21.865,-1.0,17.96,12.12,10.308264
3741,53.3,57.9,-1.0,90.2,111.0,37.8,-1.0,-1.0,77.07,77.01,63.51241
3742,43.9,43.23,63.11,91.83,-1.0,56.38,26.26,46.78,-1.0,59.8,48.188404
3743,-1.0,21.1,14.6,12.6,-1.0,-1.0,-1.0,-1.0,13.83,19.46,22.128885
3744,-1.0,8.8,12.3,15.2,-1.0,-1.0,-1.0,-1.0,14.67,16.33,21.68044
3745,10.1,73.0,-1.0,34.9,31.5,-1.0,30.19,-1.0,30.06,48.95,53.545795
3746,-1.0,51.6,53.3,49.6,88.87,63.7,85.945,94.8,78.12,51.3,65.78561
3747,-1.0,20.6,24.5,48.7,23.09,22.2,45.332,-1.0,23.8,19.3,27.269125
3748,-1.0,41.5,70.1,62.9,57.75,59.0,118.99,-1.0,46.8,63.3,56.401226
3749,-1.0,23.5,-1.0,-1.0,25.2,-1.0,19.481,-1.0,16.11,63.35,31.215372
3750,-1.0,27.1,43.4,57.0,-1.0,36.8,-1.0,23.3,24.15,124.12,37.884254
3751,26.75,24.29,-1.0,-1.0,-1.0,33.61,31.21,22.26,36.3,32.38,31.379076
3752,-1.0,42.0,57.9,194.2,-1.0,72.6,-1.0,48.7,79.01,177.32,85.44722
3753,50.15,107.42,45.01,-1.0,28.94,36.6,27.38,83.33,39.98,38.71,43.48821
3754,22.44,43.21,58.47,-1.0,-1.0,35.37,10.47,32.83,40.25,35.0,42.121113
3755,7.4,7.8,-1.0,7.7,7.1,-1.0,9.036,-1.0,20.64,28.69,18.844934
3756,29.36,49.41,41.03,-1.0,-1.0,59.59,82.75,51.01,112.66,68.51,78.47387
3757,8.7,2.3,-1.0,-1.0,23.5,-1.0,29.175,-1.0,6.55,28.78,19.9615
3758,32.4,-1.0,-1.0,67.5,29.71,33.3,67.476,29.3,25.07,25.8,34.311623
3759,-1.0,25.1,40.8,25.4,-1.0,34.8,-1.0,36.3,30.86,34.36,36.696537
3760,-1.0,71.8,125.5,362.5,179.9,23.8,185.31,-1.0,-1.0,121.74,110.36934
3761,-1.0,40.3,36.6,47.6,-1.0,36.7,97.958,-1.0,35.5,34.4,41.48021
3762,-1.0,-1.0,68.7,89.0,48.0,-1.0,64.616,-1.0,-1.0,43.57,71.16275
3763,10.8,15.3,-1.0,7.5,8.7,5.3,16.123,-1.0,3.49,7.47,18.260931
3764,-1.0,30.6,26.2,-1.0,-1.0,-1.0,-1.0,-1.0,22.67,39.06,31.325762
3765,-1.0,44.2,-1.0,124.6,51.8,35.6,62.545,34.6,31.6,41.8,37.801495
3766,-1.0,11.28,21.38,50.31,80.6,9.78,48.23,12.4,14.03,19.17,24.245636
3767,-1.0,21.7,20.8,49.1,-1.0,-1.0,-1.0,16.9,29.39,77.9,47.317745
3768,-1.0,85.8,73.5,218.3,198.01,57.0,145.08,92.3,89.37,90.8,91.08378
3769,-1.0,79.9,164.9,261.1,-1.0,56.1,-1.0,126.2,73.96,95.81,138.60876
3770,-1.0,35.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.5,16.88,45.51032
3771,24.1,-1.0,-1.0,46.9,-1.0,23.6,48.178,23.7,15.3,30.1,24.411222
3772,-1.0,37.5,36.0,-1.0,-1.0,19.4,-1.0,21.3,20.53,28.01,36.457535
3773,33.71,28.98,-1.0,-1.0,-1.0,23.82,46.15,27.65,34.5,33.95,29.89063
3774,-1.0,15.7,31.4,41.3,-1.0,20.6,-1.0,25.6,16.77,15.9,27.898792
3775,-1.0,49.0,-1.0,65.1,71.43,56.2,85.411,46.2,78.13,71.9,70.03014
3776,32.1,23.8,-1.0,42.6,36.4,15.1,50.671,-1.0,34.25,52.23,43.26288
3777,30.6,-1.0,-1.0,91.2,31.59,32.7,53.81,36.5,28.65,41.3,37.206364
3778,-1.0,49.9,54.0,115.9,-1.0,38.6,125.48,-1.0,28.3,43.4,49.380787
3779,6.8,32.1,-1.0,8.3,5.5,-1.0,8.09,-1.0,22.89,11.85,27.748947
3780,45.55,63.65,-1.0,-1.0,75.25,42.07,124.19,26.9,57.06,25.68,48.32362
3781,62.4,-1.0,-1.0,104.9,-1.0,43.6,99.1,53.2,65.71,78.4,61.442646
3782,-1.0,-1.0,19.9,41.7,41.74,27.7,71.754,147.1,35.3,23.1,43.7868
3783,-1.0,-1.0,-1.0,-1.0,72.1,-1.0,36.296,-1.0,25.03,62.08,61.68844
3784,71.1,79.6,88.0,153.5,91.43,44.1,110.74,47.5,54.23,86.1,67.6496
3785,24.5,-1.0,-1.0,23.7,29.1,-1.0,35.066,-1.0,19.79,31.43,35.196854
3786,31.65,33.92,34.25,-1.0,49.67,29.36,128.72,28.93,38.57,17.23,33.61445
3787,-1.0,31.4,25.8,48.8,29.98,58.7,62.344,-1.0,28.9,32.1,37.21848
3788,-1.0,24.3,63.6,53.3,92.94,15.0,87.833,-1.0,31.4,62.0,51.668102
3789,-1.0,38.6,-1.0,145.2,47.38,37.9,85.308,39.9,47.76,47.3,51.242695
3790,-1.0,34.8,39.8,-1.0,-1.0,28.1,-1.0,23.6,20.8,30.08,33.48595
3791,114.1,-1.0,-1.0,64.4,131.31,46.9,135.13,74.7,46.84,50.2,63.76578
3792,-1.0,-1.0,13.5,36.6,40.23,23.7,56.729,50.2,46.6,30.7,41.93613
3793,-1.0,40.1,51.6,47.2,-1.0,-1.0,-1.0,-1.0,11.9,74.71,32.421913
3794,-1.0,21.9,17.5,22.1,-1.0,13.6,-1.0,-1.0,19.57,25.19,24.42839
3795,45.6,-1.0,-1.0,104.0,58.11,27.7,100.7,52.7,38.26,30.4,47.127266
3796,-1.0,35.9,33.2,52.8,-1.0,23.1,-1.0,9.8,29.6,46.24,35.08706
3797,-1.0,21.5,41.7,38.2,-1.0,-1.0,-1.0,-1.0,19.97,26.58,34.261654
3798,-1.0,53.3,63.0,30.8,-1.0,-1.0,-1.0,-1.0,42.94,60.33,65.32746
3799,-1.0,34.0,46.7,50.3,42.0,34.4,50.791,-1.0,34.6,40.5,40.005535
3800,28.9,16.6,-1.0,-1.0,31.4,15.1,29.954,-1.0,19.33,40.64,26.370909
3801,25.63,29.76,24.47,-1.0,46.96,25.31,7.67,23.38,24.35,22.69,23.190968
3802,-1.0,-1.0,14.3,16.5,26.49,14.1,74.693,15.8,9.9,19.9,16.921074
3803,45.7,90.86,76.76,395.2,-1.0,123.39,-1.0,59.28,111.9,118.61,125.98362
3804,-1.0,31.9,-1.0,104.1,56.19,34.4,105.56,34.8,45.92,51.9,53.986706
3805,21.1,72.4,-1.0,34.7,-1.0,23.5,43.971,-1.0,27.43,36.57,43.8726
3806,-1.0,-1.0,-1.0,24.7,21.24,40.8,62.54,16.5,43.1,47.5,38.519344
3807,28.1,-1.0,-1.0,20.8,27.75,19.4,59.744,30.8,20.7,32.5,27.565947
3808,-1.0,58.1,65.0,88.7,-1.0,46.4,-1.0,45.9,53.69,51.27,61.09255
3809,41.32,85.08,56.14,-1.0,-1.0,57.83,107.53,41.3,59.97,65.03,54.412144
3810,-1.0,28.1,42.2,48.2,37.18,28.6,47.089,-1.0,30.4,46.7,35.87099
3811,-1.0,22.9,55.6,47.2,-1.0,23.7,-1.0,47.0,31.06,32.16,44.612602
3812,-1.0,26.4,57.5,179.2,70.45,26.8,82.277,-1.0,23.7,34.4,41.00248
3813,-1.0,-1.0,-1.0,-1.0,33.99,14.7,40.006,16.6,17.7,11.0,24.4512
3814,-1.0,-1.0,-1.0,44.2,75.81,36.1,104.73,57.5,36.0,42.8,37.197468
3815,-1.0,-1.0,73.5,72.8,-1.0,-1.0,-1.0,-1.0,49.88,23.95,59.57398
3816,28.84,44.69,29.95,-1.0,-1.0,30.67,78.49,42.65,39.18,30.41,33.415684
3817,35.4,24.3,-1.0,35.4,39.13,26.9,49.542,23.5,25.48,38.3,35.806606
3818,-1.0,-1.0,-1.0,34.9,22.77,15.1,72.622,9.0,17.2,26.3,19.000189
3819,-1.0,28.6,44.3,70.0,-1.0,31.2,55.288,38.9,36.6,43.2,42.522778
3820,23.94,56.32,48.72,-1.0,45.84,51.98,64.04,16.91,33.31,32.07,38.850697
3821,-1.0,51.3,-1.0,73.4,30.69,43.9,76.473,37.9,49.55,30.7,52.14754
3822,-1.0,50.7,70.0,-1.0,45.4,-1.0,70.616,-1.0,32.26,40.22,43.28397
3823,-1.0,77.9,84.2,210.8,27.55,58.0,249.82,-1.0,76.9,69.8,94.421715
3824,-1.0,27.7,32.7,56.3,-1.0,57.3,-1.0,22.6,24.89,36.34,35.27181
3825,15.72,11.85,11.82,17.56,-1.0,-1.0,-1.0,11.62,12.96,13.03,14.603927
3826,-1.0,15.1,21.0,26.5,-1.0,-1.0,-1.0,-1.0,9.81,0.11,22.83871
3827,-1.0,25.9,25.6,59.1,43.88,34.8,54.907,-1.0,25.1,49.6,32.2154
3828,10.3,-1.0,-1.0,-1.0,-1.0,23.7,38.871,18.4,15.0,22.7,17.496164
3829,-1.0,29.3,48.8,83.6,-1.0,40.8,-1.0,-1.0,29.5,45.0,45.91881
3830,-1.0,18.0,38.4,220.9,317.83,41.4,160.38,90.7,61.7,41.1,86.60491
3831,21.7,55.39,57.88,-1.0,70.49,33.47,45.46,23.61,40.08,29.19,39.49819
3832,-1.0,37.1,60.3,24.4,-1.0,-1.0,-1.0,-1.0,26.15,50.22,40.49528
