,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,AGU_med,AGU_pred
566,38.31,38.57,-1.0,37.98,38.81,-1.0,34.81,42.48,36.6,42.53,35.856342
567,-1.0,23.9,42.2,39.31,17.3,83.87,19.9,37.2,18.64,34.2,35.999313
568,78.4,-1.0,106.7,62.66,37.4,91.008,-1.0,68.7,46.8,43.4,48.70964
569,27.91,51.2,-1.0,-1.0,32.21,45.5,25.25,-1.0,27.17,39.82,27.427776
570,3.92,10.11,15.37,-1.0,10.42,-1.0,13.1,10.61,-1.0,21.46,10.657732
571,33.86,41.43,-1.0,-1.0,35.11,90.26,26.07,31.56,34.6,25.6,25.461334
572,43.56,44.26,-1.0,-1.0,51.05,124.68,41.39,-1.0,45.07,38.94,37.865765
573,12.9,-1.0,13.3,2.8,5.5,13.64,18.6,-1.0,1.23,3.0,6.4198775
574,38.8,40.26,-1.0,192.17,43.12,70.31,24.81,32.98,34.75,20.94,18.810053
575,37.1,-1.0,54.7,50.62,38.9,57.527,-1.0,62.3,64.08,54.6,46.932575
576,38.47,44.46,-1.0,-1.0,30.76,-1.0,28.15,29.05,29.34,22.1,27.0019
577,56.14,32.18,-1.0,-1.0,37.87,76.99,37.5,20.29,40.92,19.73,27.496647
578,63.6,125.8,299.8,160.89,104.5,228.35,148.8,88.1,157.86,64.0,76.226616
579,57.4,-1.0,35.8,40.6,20.0,45.36,40.86,-1.0,17.46,23.9,24.553858
580,13.44,31.37,-1.0,82.06,14.46,66.09,15.15,15.27,16.67,13.26,9.632385
581,81.67,38.09,-1.0,-1.0,61.62,124.07,82.83,82.61,86.23,47.73,64.61298
582,-1.0,35.9,-1.0,-1.0,29.63,72.89,39.1,44.96,32.86,28.09,35.874115
583,27.9,-1.0,130.4,132.87,49.8,65.608,-1.0,40.6,47.91,61.9,52.67001
584,31.7,47.3,60.6,59.17,57.4,73.782,43.5,52.3,44.12,71.4,58.965183
585,-1.0,-1.0,75.0,-1.0,27.2,78.669,60.5,43.4,54.71,57.0,42.78498
586,-1.0,-1.0,27.8,53.62,18.2,31.016,25.7,23.0,24.21,23.0,25.377077
587,31.6,-1.0,86.9,46.95,21.3,-1.0,-1.0,44.5,34.31,21.3,29.51148
588,43.54,44.1,-1.0,38.29,42.84,-1.0,41.63,28.51,41.19,40.36,27.890089
589,26.6,-1.0,35.1,32.43,24.8,50.378,37.2,22.6,27.99,26.6,23.748915
590,52.0,-1.0,12.1,32.3,-1.0,27.36,53.42,-1.0,25.29,12.0,17.155224
591,39.5,-1.0,27.3,-1.0,3.9,42.959,19.19,4.0,11.77,8.6,15.988561
592,-1.0,-1.0,33.6,-1.0,17.8,44.632,24.7,8.8,14.7,10.2,12.901937
593,-1.0,-1.0,19.2,-1.0,4.1,39.446,55.32,51.6,6.12,11.5,11.430884
594,20.97,-1.0,-1.0,40.9,26.79,83.33,27.59,27.02,34.81,17.0,28.046537
595,-1.0,-1.0,37.6,35.29,21.3,56.129,37.5,22.4,25.2,21.1,27.531897
596,-1.0,-1.0,71.1,-1.0,13.5,63.487,31.4,28.1,16.7,35.3,20.684055
597,23.81,18.11,-1.0,84.5,23.98,213.08,12.33,13.7,16.76,15.02,15.13133
598,30.6,-1.0,55.5,31.76,23.2,68.745,23.1,19.2,23.11,39.5,22.79117
599,9.69,6.51,10.57,-1.0,6.49,-1.0,8.46,10.29,12.02,12.56,13.062987
600,23.9,-1.0,33.4,31.1,25.7,63.138,-1.0,23.6,26.61,26.4,26.31059
601,5.4,-1.0,20.9,17.78,10.3,44.438,-1.0,-1.0,10.34,5.2,10.827935
602,25.14,16.38,25.38,-1.0,21.64,-1.0,14.01,13.44,18.42,21.38,17.469048
603,-1.0,-1.0,81.8,104.37,85.3,94.201,-1.0,102.9,82.2,95.6,87.347
604,-1.0,-1.0,10.2,-1.0,9.3,20.022,-1.0,-1.0,30.82,9.3,8.805685
605,143.27,63.6,-1.0,41.36,74.54,188.61,148.46,69.92,160.23,103.05,78.92604
606,23.6,-1.0,44.5,46.04,31.5,42.783,35.5,34.9,30.62,43.2,32.582035
607,22.2,-1.0,49.9,54.27,33.7,52.41,-1.0,28.4,33.35,28.2,36.963203
608,39.87,31.27,-1.0,-1.0,28.38,74.49,39.88,44.85,42.89,47.34,38.545486
609,20.13,14.58,-1.0,-1.0,18.46,30.08,11.13,8.68,16.05,12.65,10.681778
610,33.2,-1.0,43.4,34.2,16.4,23.734,53.95,-1.0,16.53,8.6,17.696991
611,-1.0,14.7,27.5,23.55,13.1,59.759,10.3,16.6,20.59,21.8,23.879284
612,19.7,-1.0,59.9,52.83,26.1,63.288,-1.0,31.6,28.13,42.2,35.870865
613,18.1,-1.0,38.4,50.5,17.6,50.445,26.0,24.7,23.54,28.3,27.63257
614,6.5,-1.0,-1.0,31.1,10.9,51.259,5.38,-1.0,27.07,2.9,27.66771
615,34.91,-1.0,-1.0,-1.0,24.42,87.39,15.8,23.11,34.76,20.73,23.546904
616,20.8,-1.0,34.1,37.9,14.5,-1.0,23.64,-1.0,18.22,19.4,22.968723
617,79.92,60.18,-1.0,45.21,81.91,-1.0,72.91,87.13,86.53,67.01,66.32523
618,44.4,-1.0,83.8,53.89,29.1,106.7,-1.0,47.0,46.58,51.0,44.471245
619,51.3,33.6,210.7,56.45,37.2,191.34,38.3,60.2,93.76,43.8,64.53822
620,13.9,-1.0,42.3,-1.0,21.2,69.939,28.08,-1.0,25.0,23.4,31.684021
621,29.5,-1.0,50.9,44.99,42.4,49.398,-1.0,33.5,26.51,31.6,33.064724
622,29.9,-1.0,54.7,44.72,23.6,68.178,29.0,23.5,29.04,30.2,27.114225
623,-1.0,-1.0,75.0,95.47,-1.0,104.08,-1.0,86.1,91.27,89.3,61.29591
624,-1.0,-1.0,33.2,38.44,15.9,54.559,41.7,51.2,22.8,24.2,23.351011
625,-1.0,33.35,76.14,80.24,40.56,21.09,45.37,38.89,34.78,38.27,41.172863
626,27.7,-1.0,66.6,42.38,15.5,53.023,35.6,24.1,32.68,30.5,32.15163
627,85.08,56.14,-1.0,-1.0,57.83,107.53,65.03,41.3,59.97,41.32,56.888607
628,12.15,29.16,-1.0,51.39,9.11,45.06,30.15,12.05,24.34,11.55,11.347737
629,28.08,42.88,-1.0,30.12,33.31,68.43,28.25,31.13,35.19,6.88,28.685534
630,36.59,37.39,-1.0,-1.0,31.79,73.33,21.76,27.99,27.6,19.47,23.114132
631,18.4,27.4,55.3,23.97,24.4,52.016,18.2,12.5,18.87,18.7,20.745956
632,27.15,31.64,-1.0,42.64,28.05,69.11,31.97,17.99,29.71,12.36,21.378714
633,17.23,8.16,20.29,-1.0,21.7,-1.0,10.4,12.5,17.08,14.98,15.57422
634,75.11,27.91,-1.0,23.42,34.68,14.71,32.33,44.0,36.94,32.27,41.03035
635,13.22,-1.0,-1.0,47.84,6.01,99.06,17.58,14.69,19.0,8.08,12.550938
636,41.19,40.58,-1.0,268.58,40.58,130.36,37.87,36.88,40.43,29.06,23.885515
637,41.28,57.45,76.82,-1.0,37.84,-1.0,40.8,21.47,36.34,17.09,18.33086
638,59.0,-1.0,128.1,79.97,48.4,80.632,-1.0,42.1,57.74,47.1,52.064545
639,-1.0,-1.0,73.1,13.37,35.8,58.838,26.9,25.2,52.33,31.1,29.21323
640,-1.0,-1.0,57.8,51.52,-1.0,84.639,-1.0,47.4,47.13,27.0,34.765347
641,3.5,-1.0,21.4,33.9,-1.0,38.737,31.68,-1.0,18.84,21.9,20.7821
642,41.1,-1.0,-1.0,35.6,27.1,63.435,62.47,-1.0,41.07,25.8,27.316532
643,-1.0,-1.0,59.8,47.29,31.9,77.138,33.9,42.4,37.94,42.7,37.906116
644,-1.0,50.49,-1.0,42.64,54.7,81.62,38.55,34.09,38.3,43.51,42.1149
645,4.69,8.36,8.0,-1.0,6.51,-1.0,8.11,5.69,6.8,5.3,8.244938
646,-1.0,-1.0,72.1,96.48,36.1,70.657,39.6,29.0,37.06,37.4,33.136578
647,6.73,5.58,10.14,-1.0,5.19,-1.0,6.71,6.76,9.4,3.16,9.042056
648,-1.0,-1.0,26.6,45.34,15.2,34.865,34.4,25.8,25.31,23.3,30.162756
649,-1.0,-1.0,85.9,66.59,55.1,144.17,51.2,54.0,50.38,58.6,55.88219
650,40.23,36.25,-1.0,-1.0,39.39,33.15,43.95,25.81,44.6,29.12,30.889746
651,19.78,15.81,-1.0,-1.0,13.8,54.21,10.05,11.47,11.28,10.23,9.4092655
652,74.11,63.6,-1.0,-1.0,42.89,51.5,57.06,82.01,150.23,29.46,46.632896
653,42.67,46.27,-1.0,210.58,35.75,73.3,30.04,41.11,41.61,30.85,26.654089
654,-1.0,63.7,88.6,65.89,27.5,76.238,46.2,62.4,37.26,36.3,59.7069
655,-1.0,-1.0,52.2,57.98,51.7,53.221,-1.0,66.0,41.93,25.8,55.157463
656,38.2,14.1,26.9,36.77,58.9,68.08,35.6,35.0,32.3,42.2,35.505596
657,32.9,-1.0,11.1,31.4,-1.0,-1.0,35.89,-1.0,7.12,16.1,17.079908
658,1.8,-1.0,-1.0,28.5,-1.0,35.418,16.7,-1.0,3.89,12.9,3.3524435
659,21.4,-1.0,40.1,30.87,27.0,61.652,-1.0,25.4,25.46,27.7,28.262867
660,14.4,-1.0,-1.0,22.0,-1.0,27.228,33.54,-1.0,10.55,5.8,10.215925
661,17.7,6.49,15.24,-1.0,15.33,-1.0,7.07,11.69,11.85,11.65,14.374563
662,41.3,-1.0,60.1,31.54,25.3,48.937,-1.0,38.1,37.0,26.7,30.975788
663,-1.0,-1.0,100.3,56.41,26.3,108.31,34.7,39.5,34.98,54.9,43.936638
664,-1.0,38.06,-1.0,-1.0,25.65,48.42,37.87,42.3,42.14,26.57,32.119225
665,28.9,-1.0,66.6,76.03,-1.0,63.008,28.5,26.6,56.79,25.6,28.972351
666,48.8,-1.0,-1.0,46.74,58.75,47.05,52.44,35.39,87.09,16.29,32.6941
667,40.97,33.18,-1.0,156.29,42.59,87.1,30.32,29.64,30.55,17.23,17.66734
668,3.1,-1.0,47.0,77.4,-1.0,42.78,35.12,-1.0,22.37,30.3,17.809631
669,3.1,-1.0,-1.0,31.7,12.6,24.502,10.35,-1.0,23.81,21.8,16.549349
670,-1.0,33.39,-1.0,69.21,29.06,33.75,45.4,31.88,57.6,24.85,26.676495
671,20.52,38.9,-1.0,-1.0,26.63,58.47,37.39,12.62,17.59,15.33,16.1499
672,31.48,40.01,-1.0,130.69,36.98,53.96,30.54,20.98,28.65,18.69,12.115181
673,9.52,-1.0,16.98,-1.0,12.07,-1.0,16.4,16.83,13.49,8.28,14.093336
674,18.9,36.2,138.3,126.11,46.1,85.546,60.1,32.2,71.0,19.5,29.419874
675,25.45,13.7,-1.0,41.97,10.91,54.73,12.37,10.57,19.78,9.91,12.242477
676,33.68,56.06,46.97,-1.0,25.89,17.74,30.08,37.77,-1.0,25.55,34.22752
677,30.79,29.65,-1.0,72.8,21.53,80.45,38.66,41.98,36.05,54.68,46.824123
678,42.1,-1.0,63.6,53.8,19.7,25.934,-1.0,36.7,28.9,29.0,29.429821
679,26.9,-1.0,27.5,35.47,26.9,46.693,39.8,36.3,35.53,36.8,33.03506
680,82.6,-1.0,24.2,-1.0,23.2,62.816,28.81,-1.0,23.12,31.5,26.744062
681,42.35,66.52,103.96,-1.0,39.04,42.43,55.94,43.84,46.37,50.94,52.667866
682,3.6,-1.0,21.5,18.9,7.9,22.082,14.99,-1.0,17.25,21.5,16.278818
683,74.4,93.1,240.7,226.36,73.9,328.91,97.6,61.5,170.19,81.2,65.976974
684,36.23,28.12,-1.0,43.15,29.99,62.23,21.5,21.65,39.83,19.16,22.397911
685,26.8,-1.0,-1.0,30.7,12.3,23.23,32.52,-1.0,13.89,20.8,18.57726
686,32.56,23.4,-1.0,-1.0,33.55,27.72,28.95,27.49,32.01,28.15,27.614864
687,-1.0,-1.0,104.1,56.8,28.5,47.283,49.26,-1.0,31.05,13.4,37.1482
688,-1.0,28.82,-1.0,-1.0,19.42,43.49,12.0,21.0,16.68,54.26,17.41567
689,49.0,60.0,323.2,236.82,48.6,156.57,102.7,-1.0,170.92,70.8,117.64917
690,61.54,64.53,-1.0,-1.0,46.34,45.21,80.56,57.44,80.67,31.86,52.728962
691,43.33,31.64,-1.0,69.81,37.89,132.13,24.56,30.25,37.88,23.22,25.381634
692,14.95,18.21,-1.0,-1.0,12.36,29.45,11.91,19.68,19.18,11.6,16.68426
693,24.8,-1.0,15.0,13.6,11.5,24.578,24.95,-1.0,12.5,7.5,12.007386
694,42.6,-1.0,40.4,41.0,27.1,57.963,15.92,-1.0,27.63,28.9,29.492004
695,60.54,-1.0,-1.0,-1.0,36.75,91.07,41.04,65.58,46.04,34.55,41.08667
696,53.4,-1.0,134.5,76.56,25.8,67.973,-1.0,24.2,41.13,66.2,47.26585
697,32.6,-1.0,43.0,67.71,42.9,68.008,61.6,40.0,36.91,36.2,41.637264
698,-1.0,-1.0,18.6,-1.0,14.2,31.805,20.2,4.2,11.9,14.1,10.758762
699,13.0,-1.0,17.0,17.8,11.7,23.898,49.83,-1.0,8.49,29.3,11.572237
700,19.9,-1.0,51.9,33.46,23.2,73.997,-1.0,26.2,36.95,41.1,27.074625
701,-1.0,-1.0,115.7,141.47,51.5,152.58,98.7,54.2,-1.0,41.1,76.03017
702,39.5,-1.0,80.5,47.84,37.7,127.72,35.0,27.1,42.62,52.4,35.940353
703,53.0,-1.0,-1.0,-1.0,19.5,87.797,57.02,-1.0,33.05,11.1,26.070372
704,51.7,-1.0,14.4,15.8,2.3,-1.0,8.1,-1.0,11.27,18.1,15.341471
705,-1.0,-1.0,61.1,45.38,22.5,94.09,23.1,35.9,26.83,34.2,33.960644
706,42.67,-1.0,-1.0,-1.0,30.13,131.75,31.46,22.01,86.91,26.86,23.234478
707,23.15,18.78,-1.0,-1.0,20.66,32.29,15.0,20.11,20.67,18.56,17.09817
708,59.0,-1.0,46.4,27.3,23.3,66.42,30.65,-1.0,17.27,15.7,22.740364
709,-1.0,-1.0,22.7,30.9,10.9,43.054,2.64,-1.0,12.27,31.4,18.456043
710,-1.0,-1.0,-1.0,49.62,41.0,69.476,45.6,69.0,52.6,44.4,48.20085
711,-1.0,43.95,-1.0,-1.0,58.54,81.97,54.4,62.38,69.49,48.52,49.18447
712,23.6,-1.0,44.8,27.16,25.1,49.861,-1.0,34.7,29.97,18.0,29.129017
713,-1.0,-1.0,49.7,57.71,31.3,87.312,62.9,69.8,60.2,42.5,52.85147
714,25.84,26.18,-1.0,-1.0,27.85,39.48,31.91,30.03,25.78,17.2,25.380898
715,27.63,16.99,-1.0,102.59,24.07,-1.0,16.65,17.45,17.1,10.45,11.515962
716,17.5,-1.0,-1.0,15.1,-1.0,18.542,40.88,-1.0,20.87,11.6,6.0446925
717,64.6,-1.0,46.4,62.48,61.9,65.949,-1.0,85.8,77.65,55.5,56.80793
718,38.0,-1.0,62.4,46.0,13.9,49.638,25.81,-1.0,18.73,32.0,26.974558
719,53.3,-1.0,80.2,48.68,55.9,74.736,55.9,36.7,42.72,42.8,39.422962
720,72.91,-1.0,-1.0,-1.0,50.44,59.2,54.07,40.44,58.84,50.51,37.249054
721,31.68,-1.0,-1.0,-1.0,28.19,-1.0,17.97,22.73,25.26,17.82,20.985983
722,17.71,36.9,-1.0,-1.0,20.35,52.27,16.35,28.25,18.05,23.45,22.7528
723,73.5,-1.0,159.7,120.88,50.1,97.401,59.7,47.0,66.53,47.4,54.227028
724,53.7,-1.0,55.1,152.69,71.0,164.9,-1.0,30.4,78.28,45.6,39.194523
725,35.89,42.05,-1.0,-1.0,28.63,20.24,28.68,35.77,34.96,35.07,27.91838
726,61.4,-1.0,17.2,23.2,-1.0,21.543,63.12,-1.0,26.01,13.1,14.665682
727,-1.0,-1.0,25.2,12.51,30.0,25.687,18.1,7.9,10.1,15.7,17.187786
728,33.4,-1.0,61.9,27.73,30.7,50.224,-1.0,27.7,25.99,31.4,25.34812
729,-1.0,25.21,-1.0,56.09,20.12,-1.0,19.65,40.0,30.12,18.62,19.066292
730,39.92,37.15,-1.0,-1.0,47.93,31.46,19.8,18.85,33.09,17.46,22.928959
731,15.0,-1.0,-1.0,64.2,20.6,64.806,80.11,-1.0,34.33,30.7,28.05177
732,41.1,-1.0,113.5,41.21,34.4,61.236,38.3,36.6,32.23,38.4,43.198593
733,7.8,-1.0,-1.0,28.5,11.0,33.325,20.34,-1.0,14.59,20.5,17.775171
734,-1.0,35.13,-1.0,215.95,34.48,28.44,31.36,40.72,41.44,35.95,41.126232
735,41.2,66.1,108.7,111.17,-1.0,77.578,69.0,57.9,40.48,80.4,61.62826
736,112.14,42.42,-1.0,44.04,71.16,33.94,58.29,83.29,72.41,87.44,69.76495
737,14.28,32.18,-1.0,-1.0,18.28,28.9,24.08,28.46,26.12,15.85,22.534986
738,34.8,-1.0,14.2,14.05,12.3,41.563,-1.0,29.9,11.08,15.7,19.81177
739,40.8,-1.0,45.0,88.9,14.7,50.995,40.83,-1.0,19.96,24.6,33.249172
740,11.55,11.56,-1.0,-1.0,10.96,51.71,10.83,15.57,13.25,18.82,14.955326
741,47.32,62.57,-1.0,46.79,30.81,42.89,36.5,32.54,32.03,33.36,30.071154
742,70.21,55.33,-1.0,-1.0,63.93,74.31,30.75,50.1,59.67,85.52,40.20117
743,21.83,37.51,-1.0,-1.0,30.19,145.66,17.69,20.96,22.13,11.93,11.380778
744,-1.0,21.96,37.27,28.26,17.76,41.2,20.18,34.25,21.04,52.26,33.631947
745,35.5,-1.0,49.1,-1.0,24.7,35.642,45.17,-1.0,32.44,40.4,24.562056
746,52.99,38.13,-1.0,-1.0,48.81,92.0,65.72,50.8,60.84,40.97,50.53148
747,53.1,-1.0,90.2,63.36,55.4,93.432,52.5,53.8,54.39,44.7,52.18696
748,76.33,45.51,-1.0,31.13,36.63,73.02,71.3,36.31,74.48,20.73,49.980965
749,45.15,58.94,-1.0,-1.0,47.92,55.23,104.77,37.16,68.81,51.68,38.717197
750,88.59,41.6,149.23,-1.0,-1.0,-1.0,45.53,30.38,106.84,72.93,49.17974
751,-1.0,-1.0,42.4,-1.0,17.3,91.67,27.2,36.3,-1.0,52.8,33.93392
752,38.2,90.6,64.6,49.54,33.7,112.25,28.9,31.6,43.2,34.0,43.92001
753,15.7,-1.0,41.4,29.41,28.4,58.442,-1.0,12.5,19.15,22.8,15.779738
754,36.3,35.9,104.2,37.38,29.5,95.077,34.0,40.1,38.53,42.3,38.24623
755,-1.0,30.02,-1.0,-1.0,34.75,23.51,33.73,23.04,36.53,20.65,23.099436
756,33.51,16.58,-1.0,-1.0,34.48,16.16,26.1,23.91,25.67,19.36,26.057646
757,7.6,-1.0,27.9,29.0,16.0,27.658,26.98,-1.0,20.45,17.7,22.607359
758,70.3,93.9,160.4,87.05,101.9,263.93,108.7,75.7,100.85,84.8,91.95834
759,61.08,47.89,138.02,-1.0,-1.0,-1.0,54.32,51.98,43.21,75.22,55.02963
760,38.46,26.44,-1.0,218.3,40.04,51.46,29.49,38.07,36.59,35.13,27.348413
761,-1.0,31.8,-1.0,-1.0,-1.0,45.11,23.82,14.69,27.49,16.54,18.386984
762,72.15,47.83,-1.0,31.76,62.4,65.91,47.52,54.95,54.58,46.81,55.66637
763,-1.0,-1.0,65.7,-1.0,10.9,79.979,25.85,15.3,15.16,12.4,18.414503
764,72.6,-1.0,102.1,76.98,47.4,168.25,61.5,68.2,59.54,68.4,55.65095
765,-1.0,-1.0,101.7,78.6,48.4,127.51,51.7,81.0,-1.0,85.2,76.84876
766,15.5,-1.0,50.6,27.34,20.3,-1.0,-1.0,24.8,21.19,18.9,20.180058
767,7.5,-1.0,-1.0,18.4,-1.0,24.682,9.31,-1.0,14.38,17.5,13.169359
768,48.4,-1.0,59.8,63.34,23.2,81.888,58.8,51.7,61.32,67.5,48.61846
769,28.8,-1.0,15.4,32.0,-1.0,26.956,16.24,-1.0,14.91,17.1,17.550562
770,28.94,32.81,66.46,-1.0,27.64,52.68,15.45,28.4,25.24,20.93,30.247633
771,-1.0,-1.0,21.6,-1.0,11.6,32.88,32.1,38.3,15.4,12.3,9.514877
772,-1.0,16.19,-1.0,-1.0,27.6,25.72,13.93,17.54,22.85,16.94,15.099566
773,106.26,-1.0,-1.0,-1.0,49.48,153.43,44.77,86.12,57.19,60.23,57.409107
774,-1.0,-1.0,13.9,-1.0,17.0,28.529,19.0,15.0,13.5,5.3,12.704461
775,-1.0,-1.0,39.9,15.8,21.0,50.897,21.7,17.8,18.35,26.4,19.575697
776,12.96,2.25,4.23,-1.0,15.92,-1.0,9.59,11.23,10.14,8.27,13.432318
777,15.24,24.44,23.81,-1.0,14.31,-1.0,19.33,18.34,14.41,3.42,23.015694
778,0.4,-1.0,-1.0,23.4,15.7,40.792,24.83,-1.0,14.77,13.7,16.16363
779,30.47,11.61,-1.0,132.44,23.44,36.43,9.12,17.24,17.29,10.12,13.099156
780,48.14,43.27,-1.0,-1.0,52.15,115.19,48.77,64.66,67.98,37.95,52.565353
781,69.59,44.44,-1.0,21.31,56.61,13.36,68.48,64.63,100.67,45.06,46.053856
782,-1.0,8.59,18.87,-1.0,4.89,50.54,10.19,10.82,15.86,8.76,14.218205
783,19.15,28.48,-1.0,26.77,28.16,63.3,19.47,17.32,23.52,17.61,16.19827
784,-1.0,-1.0,48.7,38.7,21.8,67.486,72.94,-1.0,32.36,18.0,24.653675
785,110.49,52.03,-1.0,48.15,84.34,166.35,118.33,72.57,141.38,104.8,62.79752
786,31.85,32.95,-1.0,59.3,31.2,99.62,19.28,30.7,23.74,24.47,22.337725
787,16.6,-1.0,68.9,37.18,20.9,47.487,50.0,39.4,33.49,30.8,42.77429
788,40.9,-1.0,-1.0,35.1,25.7,36.521,38.63,-1.0,31.27,35.4,26.911304
789,66.9,68.8,107.8,48.63,32.7,87.917,45.7,37.0,35.48,63.0,61.37393
790,75.6,94.99,-1.0,54.43,71.68,45.36,54.56,42.33,52.7,33.16,47.70854
791,45.4,-1.0,95.5,43.73,41.1,58.186,43.3,44.7,37.57,34.3,43.459103
792,-1.0,-1.0,40.9,39.29,-1.0,92.481,-1.0,26.6,38.73,37.4,26.54193
793,30.67,41.61,-1.0,38.77,32.58,61.86,31.51,14.13,24.07,28.6,21.9902
794,46.2,60.3,57.4,46.7,59.8,84.636,62.1,-1.0,61.42,52.1,71.51574
795,115.5,-1.0,33.2,36.0,10.2,-1.0,60.01,-1.0,11.8,20.2,20.441023
796,36.8,-1.0,48.0,52.74,22.7,58.184,-1.0,26.9,42.59,35.3,32.159527
797,69.0,-1.0,51.1,40.0,-1.0,70.125,39.91,-1.0,32.7,19.0,22.579327
798,30.4,-1.0,61.3,22.45,15.9,39.297,-1.0,19.3,19.57,22.8,19.445463
799,-1.0,-1.0,-1.0,48.7,15.2,57.517,99.52,-1.0,40.08,28.7,20.138256
800,-1.0,-1.0,-1.0,-1.0,9.6,14.91,4.37,17.2,10.37,2.6,10.175479
801,17.5,-1.0,26.3,35.01,12.3,39.25,19.4,16.3,18.75,19.6,17.840103
802,37.9,-1.0,74.2,42.07,23.2,81.379,33.2,32.4,29.36,34.7,35.223164
803,11.85,24.75,-1.0,-1.0,11.58,49.05,11.4,8.73,12.53,9.95,7.617532
804,-1.0,-1.0,64.4,131.31,46.9,135.13,50.2,74.7,46.84,114.1,71.499794
805,47.6,-1.0,100.6,88.29,75.1,198.56,-1.0,49.8,74.59,39.6,63.00546
806,71.58,80.31,137.33,-1.0,-1.0,-1.0,54.89,32.15,61.14,27.38,29.021158
807,44.8,-1.0,55.9,20.1,12.1,34.038,-1.0,-1.0,9.37,12.4,18.055212
808,15.6,-1.0,9.4,6.8,-1.0,17.947,12.53,-1.0,13.4,4.9,5.9058137
809,82.12,70.74,-1.0,58.71,81.03,101.37,97.23,72.57,112.57,96.3,61.92061
810,-1.0,-1.0,71.8,-1.0,53.0,72.373,65.1,63.2,66.15,59.8,51.584755
811,-1.0,-1.0,98.0,163.33,-1.0,189.5,-1.0,140.1,-1.0,104.7,40.180607
812,-1.0,-1.0,115.5,-1.0,49.2,105.73,29.2,31.1,59.26,49.1,31.018044
813,20.8,-1.0,90.2,19.72,20.9,54.377,34.5,17.6,26.27,20.8,28.693945
814,-1.0,22.86,52.08,-1.0,31.09,108.51,35.27,40.88,12.49,49.22,36.534103
815,45.6,-1.0,176.0,91.2,18.7,111.44,43.0,9.7,39.74,38.6,55.923687
816,40.8,-1.0,93.4,48.75,32.5,95.917,-1.0,27.4,27.04,41.5,31.623966
817,43.9,-1.0,149.3,49.28,23.2,71.627,40.3,37.8,26.1,40.4,47.52811
818,23.21,10.04,20.82,-1.0,14.08,-1.0,17.52,14.57,19.7,10.48,20.98968
819,7.5,-1.0,-1.0,19.3,6.1,21.567,-1.0,-1.0,2.52,9.3,6.4295983
820,-1.0,-1.0,-1.0,-1.0,18.7,42.505,24.5,41.5,8.6,14.2,14.409163
821,32.65,25.22,-1.0,-1.0,32.14,41.0,31.77,40.83,20.34,43.8,32.32338
822,54.44,54.43,-1.0,-1.0,86.37,67.5,71.83,45.29,88.84,52.07,48.239937
823,28.38,15.37,-1.0,36.02,8.86,147.58,17.09,22.63,14.72,13.85,9.224596
824,18.19,27.59,-1.0,-1.0,44.23,43.21,21.16,28.39,24.43,20.6,21.728819
825,46.8,-1.0,36.6,39.6,-1.0,29.706,38.89,-1.0,23.27,27.9,19.70721
826,12.9,24.7,6.8,19.43,0.2,37.932,12.5,14.6,15.87,13.4,11.413074
827,14.5,-1.0,30.2,49.9,12.8,-1.0,24.47,-1.0,18.73,26.0,21.065376
828,56.15,32.6,-1.0,21.21,35.57,50.49,25.06,33.59,31.31,27.11,39.19329
829,46.9,-1.0,167.2,117.31,30.2,115.2,65.1,22.5,43.48,35.0,43.734932
830,51.0,-1.0,78.7,168.3,44.8,87.678,-1.0,33.6,55.99,33.5,43.32731
831,17.34,26.63,-1.0,-1.0,15.72,49.82,12.28,14.82,14.2,11.38,12.982354
832,48.3,-1.0,50.0,47.68,38.1,79.429,-1.0,50.8,48.66,37.6,42.055405
833,29.5,-1.0,77.1,85.01,48.0,117.81,54.2,45.4,40.88,57.6,55.409897
834,-1.0,-1.0,68.3,99.84,36.1,76.688,55.3,44.0,-1.0,45.6,46.911186
835,29.88,28.19,-1.0,184.69,21.03,108.0,14.43,23.64,26.37,17.77,14.889098
836,39.75,24.45,-1.0,-1.0,42.14,25.41,30.5,28.72,32.01,45.0,30.317913
837,27.3,-1.0,52.4,29.92,23.2,49.016,27.1,23.3,25.31,26.9,25.633867
838,28.9,-1.0,39.1,38.86,18.2,56.368,-1.0,39.6,20.42,26.2,28.62378
839,11.6,-1.0,6.3,15.35,7.9,16.299,-1.0,16.4,13.07,9.2,15.768124
840,7.82,12.52,-1.0,-1.0,14.25,32.89,4.16,7.51,13.89,8.91,10.610461
841,55.49,21.2,-1.0,57.93,18.73,-1.0,20.25,26.45,27.89,26.42,30.019472
842,53.51,53.76,62.21,-1.0,63.02,30.81,40.84,50.57,-1.0,31.22,52.768177
843,-1.0,-1.0,12.2,-1.0,4.0,66.075,1.6,1.2,6.7,3.7,11.616488
844,26.5,-1.0,-1.0,-1.0,54.5,268.8,26.62,21.44,40.43,17.34,24.970837
845,37.58,18.05,42.77,-1.0,40.23,-1.0,27.55,18.38,33.16,15.03,27.768295
846,-1.0,-1.0,90.3,125.9,31.3,60.086,58.36,-1.0,39.68,48.5,27.125967
847,34.72,23.05,-1.0,100.8,22.52,89.85,27.38,26.62,30.23,34.09,23.308784
848,12.72,27.77,-1.0,25.61,13.88,48.98,24.42,13.35,12.94,17.16,9.463448
849,82.9,-1.0,53.0,-1.0,22.1,37.184,64.65,-1.0,41.99,30.8,23.140583
