,AGU,ATM,LDO,MIR,OBL,SFE,TLA,VAL,CEN,LPIN_med,LPIN_pred
2668,-1.0,-1.0,-1.0,30.21,-1.0,67.95,-1.0,-1.0,-1.0,54.95,37.990833
2669,-1.0,-1.0,19.47,41.56,-1.0,-1.0,-1.0,-1.0,-1.0,27.54,31.80262
2670,21.2,27.8,-1.0,31.17,23.2,62.158,-1.0,20.0,19.55,54.6,47.841
2671,-1.0,64.1,151.1,-1.0,61.4,-1.0,85.61,45.8,63.5,195.4,171.47708
2672,-1.0,15.0,7.1,-1.0,-1.0,-1.0,-1.0,9.4,19.93,72.8,14.51429
2673,-1.0,24.6,46.3,-1.0,34.2,-1.0,-1.0,24.3,40.39,53.0,64.61758
2674,-1.0,-1.0,-1.0,-1.0,-1.0,75.89,-1.0,-1.0,-1.0,57.08,55.858295
2675,-1.0,23.0,64.4,-1.0,40.8,-1.0,131.79,40.9,107.99,229.2,264.14838
2676,-1.0,-1.0,34.9,-1.0,-1.0,103.82,-1.0,-1.0,-1.0,77.51,38.050213
2677,-1.0,-1.0,92.89,-1.0,-1.0,79.02,-1.0,-1.0,-1.0,30.43,120.532974
2678,23.54,41.72,17.81,-1.0,33.44,-1.0,28.21,30.39,35.88,61.88,43.207825
2679,-1.0,64.2,90.7,-1.0,-1.0,-1.0,68.0,-1.0,82.54,140.9,123.1463
2680,6.09,4.81,9.91,-1.0,7.78,-1.0,8.42,7.14,7.05,7.74,10.899298
2681,21.6,22.5,-1.0,32.6,-1.0,54.781,41.22,-1.0,31.96,48.4,40.61603
2682,98.7,40.5,71.0,98.07,-1.0,113.32,61.5,66.0,56.8,85.1,120.885666
2683,-1.0,-1.0,4.31,-1.0,-1.0,61.46,-1.0,-1.0,-1.0,14.62,19.76543
2684,-1.0,-1.0,65.1,33.2,35.1,59.832,46.8,53.6,36.2,109.2,91.566086
2685,-1.0,-1.0,-1.0,-1.0,22.1,151.06,35.0,26.2,22.9,49.7,42.0154
2686,-1.0,-1.0,-1.0,-1.0,-1.0,43.25,-1.0,-1.0,-1.0,30.93,53.459118
2687,-1.0,59.3,65.9,10.71,64.2,109.22,53.1,-1.0,62.5,88.4,127.198944
2688,-1.0,36.2,52.8,-1.0,28.6,-1.0,-1.0,27.2,31.18,60.3,69.67105
2689,-1.0,58.1,107.9,-1.0,83.5,90.588,89.9,-1.0,57.4,57.8,97.47222
2690,20.0,-1.0,-1.0,48.99,23.3,103.32,-1.0,27.3,23.31,55.0,46.582203
2691,-1.0,-1.0,18.1,9.51,15.7,24.307,14.1,15.3,9.0,18.7,15.434325
2692,-1.0,57.7,65.0,64.15,80.1,186.15,55.1,-1.0,50.7,130.5,118.35052
2693,35.3,-1.0,-1.0,-1.0,13.5,63.487,31.4,28.1,16.7,71.1,46.423695
2694,-1.0,-1.0,48.5,49.2,29.9,87.926,-1.0,-1.0,-1.0,101.5,75.71689
2695,-1.0,9.7,22.2,-1.0,7.5,-1.0,-1.0,16.7,-1.0,21.9,29.469183
2696,-1.0,-1.0,27.47,-1.0,-1.0,40.0,-1.0,-1.0,-1.0,19.54,48.48816
2697,22.6,9.1,-1.0,25.71,19.8,48.914,-1.0,8.9,16.35,34.6,33.82449
2698,-1.0,-1.0,21.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.61,44.54419
2699,-1.0,36.9,51.4,102.99,42.0,142.15,47.1,65.4,60.2,72.2,110.544266
2700,-1.0,-1.0,-1.0,-1.0,22.2,46.009,33.9,31.1,33.9,44.2,37.13795
2701,23.4,22.5,27.5,72.17,14.3,74.262,35.7,20.5,25.6,64.9,71.57844
2702,-1.0,23.1,68.3,-1.0,24.0,-1.0,13.55,38.9,26.33,60.8,76.327255
2703,-1.0,45.1,79.1,66.32,71.7,141.31,47.3,-1.0,34.6,174.8,127.24267
2704,-1.0,-1.0,18.52,-1.0,-1.0,69.87,-1.0,-1.0,-1.0,21.42,26.45228
2705,-1.0,-1.0,119.7,299.27,57.2,212.16,136.6,-1.0,153.9,104.8,283.21707
2706,-1.0,25.66,14.02,-1.0,11.53,87.65,22.41,21.56,13.55,27.15,35.9361
2707,-1.0,56.4,69.3,-1.0,50.1,-1.0,-1.0,52.5,42.18,82.8,96.0553
2708,-1.0,26.5,38.1,65.3,40.5,53.57,45.1,46.0,37.0,97.5,50.043102
2709,32.5,50.1,-1.0,97.62,27.2,-1.0,-1.0,31.9,28.53,90.9,61.643353
2710,-1.0,63.8,39.2,110.32,26.5,112.37,37.6,-1.0,19.1,47.7,104.67961
2711,-1.0,81.6,98.4,-1.0,88.3,-1.0,60.4,68.6,70.62,130.6,149.24808
2712,-1.0,20.1,-1.0,-1.0,29.3,-1.0,32.22,38.4,34.52,41.3,58.748165
2713,-1.0,33.0,30.3,57.38,41.0,73.812,52.7,-1.0,29.5,82.4,59.56164
2714,-1.0,23.4,34.4,-1.0,24.7,-1.0,39.97,19.2,-1.0,66.3,79.77383
2715,-1.0,-1.0,10.25,-1.0,-1.0,59.15,-1.0,-1.0,-1.0,34.24,18.50885
2716,-1.0,34.5,39.3,46.62,24.0,45.002,23.7,-1.0,-1.0,69.8,55.263607
2717,-1.0,-1.0,-1.0,8.71,11.1,5.043,47.2,4.8,13.6,3.3,7.130348
2718,32.7,10.2,-1.0,-1.0,18.6,35.001,27.1,16.4,21.07,34.1,39.435226
2719,-1.0,-1.0,31.68,-1.0,-1.0,105.52,-1.0,-1.0,-1.0,54.44,34.443073
2720,-1.0,12.8,22.8,-1.0,0.0,-1.0,26.73,-1.0,19.37,11.6,29.52693
2721,-1.0,35.6,84.3,-1.0,54.9,78.269,-1.0,54.2,56.6,66.9,124.16679
2722,-1.0,-1.0,-1.0,41.21,15.8,41.646,28.5,17.1,15.8,32.7,28.075521
2723,-1.0,-1.0,18.5,53.0,29.6,60.168,37.3,-1.0,26.7,26.9,41.43462
2724,-1.0,-1.0,48.11,89.18,-1.0,-1.0,-1.0,-1.0,-1.0,200.72,71.970314
2725,-1.0,52.2,51.2,-1.0,-1.0,-1.0,11.69,38.2,48.05,49.1,98.00444
2726,-1.0,14.0,1.0,-1.0,-1.0,-1.0,16.04,-1.0,7.27,12.7,13.955357
2727,-1.0,-1.0,13.3,19.27,21.9,16.265,6.3,14.7,20.3,25.6,14.857859
2728,-1.0,11.1,41.5,-1.0,29.1,-1.0,44.91,35.4,33.06,50.0,63.733692
2729,38.7,4.1,-1.0,54.2,-1.0,44.452,-1.0,-1.0,26.47,29.1,50.231808
2730,-1.0,-1.0,17.85,-1.0,-1.0,248.38,-1.0,-1.0,-1.0,13.95,19.023485
2731,-1.0,9.9,23.7,-1.0,-1.0,-1.0,32.33,-1.0,-1.0,62.4,27.422424
2732,-1.0,19.3,19.3,-1.0,-1.0,-1.0,33.58,-1.0,18.96,36.4,26.696896
2733,-1.0,17.8,18.0,33.25,17.7,50.478,14.6,-1.0,16.1,20.5,37.58459
2734,-1.0,-1.0,43.9,-1.0,-1.0,17.98,-1.0,-1.0,-1.0,13.82,64.30793
2735,-1.0,30.8,37.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.9,22.361607
2736,33.6,30.7,-1.0,43.54,27.3,60.732,-1.0,35.2,34.05,52.1,56.43198
2737,-1.0,40.2,46.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.5,27.87353
2738,-1.0,27.0,45.7,-1.0,36.6,-1.0,57.13,40.2,-1.0,28.0,99.69138
2739,17.3,24.9,-1.0,40.0,12.8,49.89,34.57,-1.0,16.67,74.6,44.438847
2740,-1.0,-1.0,83.0,70.29,21.5,68.043,25.4,41.1,26.1,36.2,74.96396
2741,-1.0,-1.0,21.3,-1.0,-1.0,-1.0,35.62,-1.0,22.07,35.1,34.68372
2742,45.0,44.2,-1.0,91.75,51.6,71.039,-1.0,52.8,61.78,68.6,83.810936
2743,43.8,51.3,33.6,56.45,37.2,191.34,38.3,60.2,93.76,210.7,143.87152
2744,-1.0,74.2,80.3,83.7,52.9,85.855,58.9,-1.0,36.7,156.9,133.38626
2745,-1.0,43.4,25.3,223.3,34.6,157.76,67.8,107.7,61.8,131.2,166.68942
2746,49.9,60.2,47.1,31.33,40.7,115.64,67.6,27.6,44.83,142.6,124.678635
2747,-1.0,-1.0,68.55,41.09,-1.0,88.19,-1.0,-1.0,-1.0,46.87,71.032005
2748,-1.0,-1.0,58.17,-1.0,-1.0,132.86,-1.0,-1.0,-1.0,67.0,57.201214
2749,-1.0,-1.0,30.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.71,61.16493
2750,-1.0,13.1,18.5,-1.0,0.0,-1.0,17.31,-1.0,-1.0,27.3,22.650503
2751,-1.0,-1.0,33.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.32,65.17384
2752,-1.0,32.4,52.8,-1.0,34.4,-1.0,-1.0,62.1,46.42,52.6,64.33689
2753,-1.0,37.3,54.6,57.54,40.2,91.959,36.9,-1.0,28.6,59.2,88.26748
2754,-1.0,-1.0,52.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.71,108.01437
2755,-1.0,60.4,87.0,62.31,45.0,93.632,67.6,-1.0,38.5,179.5,139.15707
2756,-1.0,28.9,55.7,-1.0,20.3,-1.0,56.04,24.0,43.53,45.7,86.66757
2757,-1.0,28.5,34.7,-1.0,20.1,-1.0,50.72,9.0,25.9,60.3,64.52045
2758,-1.0,-1.0,20.46,-1.0,-1.0,34.89,-1.0,-1.0,-1.0,37.19,40.054058
2759,-1.0,-1.0,49.9,-1.0,-1.0,-1.0,-1.0,-1.0,9.36,34.2,28.028059
2760,-1.0,-1.0,-1.0,13.76,23.6,47.044,12.7,29.9,25.1,16.8,28.316807
2761,25.0,8.2,-1.0,22.37,18.2,94.967,-1.0,14.2,11.7,29.8,36.968327
2762,-1.0,21.6,30.1,-1.0,25.2,-1.0,37.75,23.9,30.31,109.2,58.88635
2763,-1.0,-1.0,-1.0,-1.0,20.2,48.95,20.7,35.0,17.4,16.6,30.710377
2764,-1.0,3.5,27.4,-1.0,-1.0,-1.0,-1.0,0.3,41.65,174.3,44.49047
2765,-1.0,-1.0,16.98,-1.0,-1.0,76.32,-1.0,-1.0,-1.0,23.91,23.326536
2766,-1.0,28.0,50.9,41.34,38.6,49.4,36.6,-1.0,34.5,71.7,56.293827
2767,-1.0,-1.0,13.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.28,22.415176
2768,-1.0,-1.0,14.1,12.3,7.2,22.971,10.59,-1.0,-1.0,19.6,15.441632
2769,-1.0,35.0,32.7,57.89,39.7,91.255,44.9,-1.0,35.2,49.9,68.54576
2770,-1.0,9.1,24.8,-1.0,-1.0,-1.0,-1.0,-1.0,16.63,47.3,27.85085
2771,-1.0,-1.0,-1.0,40.68,23.1,30.775,11.1,27.3,16.7,22.5,27.52898
2772,-1.0,59.2,72.15,-1.0,91.6,272.02,-1.0,79.9,86.3,148.6,81.31209
2773,-1.0,50.2,34.2,51.21,47.6,58.838,40.9,75.9,-1.0,38.4,35.24029
2774,-1.0,-1.0,60.92,-1.0,-1.0,98.78,-1.0,-1.0,-1.0,48.99,77.883484
2775,-1.0,45.9,-1.0,-1.0,35.7,-1.0,-1.0,24.1,30.14,108.3,54.849293
2776,-1.0,38.2,43.4,-1.0,35.0,103.36,42.9,-1.0,32.1,89.4,83.9959
2777,-1.0,-1.0,26.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.11,54.708508
2778,-1.0,40.9,52.4,-1.0,47.6,100.73,57.5,52.1,51.4,97.5,92.65641
2779,-1.0,-1.0,33.34,-1.0,-1.0,190.07,-1.0,-1.0,-1.0,24.98,30.027092
2780,-1.0,25.3,41.5,-1.0,-1.0,-1.0,-1.0,43.5,34.37,60.6,63.35337
2781,-1.0,-1.0,87.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,119.19,184.04657
2782,25.7,-1.0,-1.0,47.8,31.6,47.873,-1.0,21.8,32.33,62.2,43.27126
2783,-1.0,32.4,81.6,80.66,47.9,118.88,67.9,-1.0,41.4,86.7,103.84372
2784,-1.0,55.1,87.0,60.22,34.6,68.196,72.2,64.8,51.4,250.6,143.97424
2785,-1.0,69.3,47.5,148.02,58.9,169.7,63.9,-1.0,46.1,247.3,148.45772
2786,38.54,54.63,45.93,-1.0,38.61,36.66,35.67,30.08,-1.0,63.62,93.72757
2787,-1.0,10.3,12.2,-1.0,-1.0,-1.0,8.46,-1.0,-1.0,9.8,15.911058
2788,-1.0,28.4,43.1,57.31,29.8,73.206,40.7,-1.0,32.3,56.1,61.998653
2789,-1.0,-1.0,24.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.47,51.132732
2790,-1.0,42.0,40.6,43.55,37.1,62.648,45.9,48.4,41.85,37.8,52.45063
2791,-1.0,-1.0,21.66,-1.0,-1.0,116.09,-1.0,-1.0,-1.0,38.54,23.937294
2792,-1.0,37.0,24.2,97.05,35.9,127.47,39.0,-1.0,28.0,40.2,84.81435
2793,29.4,31.9,-1.0,68.13,23.2,52.613,-1.0,26.6,21.64,51.1,56.93652
2794,-1.0,-1.0,21.01,-1.0,-1.0,48.42,-1.0,-1.0,-1.0,23.46,33.806694
2795,-1.0,22.6,28.4,-1.0,19.6,-1.0,18.61,18.2,25.73,22.4,48.380413
2796,-1.0,46.2,65.8,132.12,29.3,112.23,23.3,63.9,37.11,54.1,99.52379
2797,-1.0,-1.0,11.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.65,20.654947
2798,21.5,3.6,-1.0,18.9,7.9,22.082,14.99,-1.0,17.25,21.5,22.668497
2799,-1.0,-1.0,-1.0,38.35,-1.0,72.18,-1.0,-1.0,-1.0,45.15,40.136814
2800,46.8,-1.0,-1.0,63.32,28.2,-1.0,41.5,33.7,33.64,76.9,90.74407
2801,-1.0,-1.0,-1.0,-1.0,-1.0,189.08,-1.0,-1.0,-1.0,32.18,22.445852
2802,-1.0,19.5,34.4,-1.0,-1.0,-1.0,31.27,-1.0,25.91,14.3,37.46182
2803,28.1,-1.0,-1.0,27.75,19.4,59.744,32.5,30.8,20.7,20.8,50.634243
2804,-1.0,24.3,32.2,126.52,22.4,82.181,53.9,-1.0,36.07,99.7,83.5764
2805,-1.0,-1.0,-1.0,-1.0,35.4,60.058,49.2,45.9,42.2,66.9,61.20682
2806,-1.0,20.0,28.9,26.34,19.3,43.096,27.2,-1.0,29.6,23.8,35.06042
2807,-1.0,30.7,24.9,32.26,3.6,75.075,30.8,-1.0,102.9,13.7,40.15157
2808,-1.0,27.1,53.7,-1.0,40.7,-1.0,45.04,64.5,45.6,130.0,75.48038
2809,33.6,30.1,-1.0,34.7,11.4,25.873,28.88,-1.0,13.74,22.4,23.486784
2810,-1.0,60.3,92.6,227.07,66.5,217.94,92.6,121.0,132.82,150.0,206.2326
2811,-1.0,-1.0,24.74,-1.0,-1.0,59.68,-1.0,-1.0,-1.0,53.94,34.893806
2812,-1.0,44.3,147.8,-1.0,53.7,-1.0,30.57,40.3,69.77,222.4,186.34503
2813,-1.0,-1.0,34.5,41.72,18.0,86.249,30.3,21.9,21.5,74.3,42.524822
2814,-1.0,41.1,94.4,-1.0,59.0,138.99,112.1,-1.0,146.1,296.4,185.53256
2815,-1.0,13.3,11.8,-1.0,-1.0,-1.0,26.63,-1.0,8.94,23.0,17.481567
2816,-1.0,34.6,38.2,-1.0,39.6,64.541,46.5,28.1,40.8,63.2,62.94556
2817,-1.0,-1.0,-1.0,11.76,15.2,15.435,2.4,18.0,9.1,13.3,6.520684
2818,-1.0,-1.0,26.98,-1.0,-1.0,13.36,-1.0,-1.0,-1.0,37.98,35.24915
2819,-1.0,-1.0,56.1,48.15,24.3,94.119,28.8,27.4,24.0,217.5,77.41775
2820,-1.0,-1.0,16.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.29,25.97843
2821,-1.0,52.2,62.3,-1.0,56.6,174.28,65.3,41.3,71.0,177.3,157.77228
2822,35.5,36.0,-1.0,59.16,25.5,90.252,38.3,36.1,32.48,99.9,77.07891
2823,-1.0,13.1,31.4,2.4,-1.0,24.867,-1.0,-1.0,-1.0,13.0,29.548151
2824,-1.0,66.1,34.3,63.76,69.1,96.397,63.5,82.3,66.6,78.0,91.14861
2825,-1.0,17.0,40.1,-1.0,29.4,-1.0,40.09,49.3,39.16,43.6,64.6285
2826,-1.0,-1.0,44.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.99,90.09144
2827,19.2,56.8,-1.0,32.2,8.3,-1.0,43.79,-1.0,12.34,20.3,30.13003
2828,-1.0,30.4,30.29,29.9,24.18,146.87,30.66,26.35,20.67,21.38,68.42911
2829,-1.0,-1.0,-1.0,43.51,19.3,99.07,25.8,33.5,18.3,24.0,38.437016
2830,-1.0,-1.0,-1.0,-1.0,28.4,63.465,45.4,34.2,28.5,124.5,50.57883
2831,-1.0,-1.0,42.63,-1.0,-1.0,219.43,-1.0,-1.0,-1.0,25.66,33.950336
2832,-1.0,37.0,35.5,39.49,29.8,45.337,29.6,-1.0,-1.0,97.3,42.875896
2833,-1.0,48.0,92.9,-1.0,33.3,-1.0,71.45,38.4,-1.0,155.4,112.449425
2834,-1.0,21.4,26.9,-1.0,-1.0,-1.0,20.09,-1.0,-1.0,26.2,31.033867
2835,17.1,-1.0,-1.0,38.29,22.3,28.354,20.4,14.5,16.66,44.1,32.083633
2836,-1.0,49.7,58.5,104.21,38.1,78.721,70.9,-1.0,53.2,109.4,78.71362
2837,-1.0,-1.0,-1.0,32.97,20.9,33.458,21.1,26.8,14.1,40.0,27.898148
2838,-1.0,10.4,8.3,-1.0,12.1,-1.0,16.69,22.8,13.18,19.5,17.833763
2839,-1.0,14.9,28.5,-1.0,12.3,-1.0,-1.0,11.4,13.74,37.4,34.751854
2840,-1.0,16.1,21.3,23.93,18.5,47.499,24.2,-1.0,37.7,69.5,35.68396
2841,14.0,14.3,-1.0,16.91,18.7,42.788,-1.0,17.9,29.37,32.6,33.62888
2842,-1.0,7.9,11.1,-1.0,-1.0,-1.0,-1.0,-1.0,11.22,7.1,14.971332
2843,-1.0,-1.0,-1.0,27.95,2.9,62.767,17.0,14.0,10.8,21.4,23.12906
2844,-1.0,27.4,28.1,-1.0,31.3,108.74,34.4,41.7,23.7,83.9,46.217743
2845,-1.0,28.5,29.6,-1.0,24.1,-1.0,-1.0,17.5,17.81,44.3,47.09846
2846,-1.0,-1.0,51.14,32.87,-1.0,21.17,-1.0,-1.0,-1.0,88.21,61.042877
2847,-1.0,-1.0,17.8,24.35,38.7,49.472,19.7,36.4,15.0,51.4,28.455496
2848,-1.0,19.1,31.1,-1.0,-1.0,-1.0,34.03,-1.0,33.74,57.0,39.98778
2849,2.6,40.7,-1.0,16.2,4.7,45.832,36.36,-1.0,14.55,19.2,36.014797
2850,52.0,-1.0,-1.0,82.19,34.7,81.675,51.3,44.2,65.76,96.0,106.009766
2851,-1.0,-1.0,18.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.05,33.047794
2852,-1.0,57.7,139.5,318.15,73.5,235.2,153.9,147.6,199.3,273.6,289.73856
2853,-1.0,16.6,48.6,34.07,19.3,107.9,28.9,-1.0,18.5,63.3,62.223827
2854,-1.0,11.3,11.1,-1.0,-1.0,-1.0,1.03,22.8,10.7,13.7,12.705595
2855,-1.0,45.6,33.2,-1.0,33.5,79.884,-1.0,40.2,35.5,39.3,71.60732
2856,27.5,17.5,-1.0,37.51,30.4,87.844,32.7,33.8,34.34,50.6,72.95323
2857,-1.0,28.5,28.9,-1.0,-1.0,-1.0,-1.0,-1.0,21.21,38.4,30.586102
2858,-1.0,15.8,14.3,-1.0,-1.0,-1.0,18.56,-1.0,16.62,21.9,21.26088
2859,-1.0,43.4,34.3,72.69,35.1,66.338,41.7,-1.0,44.8,79.4,59.57929
2860,35.7,-1.0,-1.0,58.76,34.4,120.22,43.3,39.3,52.96,86.9,97.2829
2861,21.9,15.7,-1.0,29.0,35.0,66.382,-1.0,21.1,29.05,37.4,47.987816
2862,-1.0,41.0,72.8,59.07,48.6,92.375,52.5,-1.0,60.4,86.7,84.2464
2863,-1.0,-1.0,-1.0,68.21,26.3,29.176,32.5,9.0,13.9,53.1,34.8594
2864,-1.0,-1.0,13.0,14.17,10.2,35.9,19.1,21.6,9.5,3.0,14.925536
2865,-1.0,24.1,68.6,-1.0,38.8,-1.0,113.75,70.4,-1.0,158.9,139.56712
2866,-1.0,25.4,36.4,-1.0,36.4,-1.0,30.36,57.7,47.93,50.7,59.27774
2867,-1.0,74.2,-1.0,167.62,69.9,154.38,65.1,56.8,83.88,140.0,174.86203
2868,-1.0,-1.0,-1.0,19.52,-1.0,24.967,10.4,18.1,14.2,16.9,14.214294
2869,-1.0,23.9,25.3,-1.0,21.7,-1.0,-1.0,12.5,-1.0,53.2,53.584526
2870,-1.0,-1.0,36.2,82.59,34.6,52.447,54.2,31.2,42.2,115.6,62.312565
2871,-1.0,21.0,30.0,-1.0,23.1,45.096,36.5,32.9,22.5,20.5,38.31042
2872,-1.0,-1.0,12.31,294.59,-1.0,-1.0,-1.0,-1.0,-1.0,32.96,38.154858
2873,-1.0,11.6,17.1,48.15,13.0,70.357,17.5,-1.0,16.3,106.3,39.67846
2874,-1.0,-1.0,35.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.08,68.20241
2875,-1.0,5.9,9.0,-1.0,-1.0,-1.0,5.77,-1.0,-1.0,25.8,15.215097
2876,-1.0,-1.0,-1.0,44.88,21.1,46.728,17.8,16.6,17.4,29.8,32.747913
2877,-1.0,35.1,52.4,55.07,54.4,81.305,54.8,-1.0,47.2,81.9,62.282528
2878,-1.0,-1.0,25.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.68,52.244167
2879,28.74,26.15,18.2,34.32,23.49,-1.0,25.05,28.19,23.71,27.36,28.299086
2880,-1.0,7.3,26.5,-1.0,-1.0,-1.0,16.4,-1.0,10.35,29.6,24.313084
2881,42.8,-1.0,-1.0,55.32,39.1,109.77,26.8,50.6,41.88,97.0,83.94937
2882,-1.0,36.5,22.9,47.49,14.5,52.324,80.1,-1.0,22.0,22.0,50.33756
2883,16.6,31.5,-1.0,35.63,12.1,26.957,-1.0,10.5,14.15,44.2,31.971
2884,-1.0,37.1,31.2,52.4,46.1,69.741,47.5,-1.0,39.8,50.0,56.38441
2885,-1.0,26.2,20.3,-1.0,-1.0,-1.0,42.3,-1.0,29.11,50.0,35.064796
2886,-1.0,27.9,36.9,164.0,35.0,135.28,90.1,-1.0,99.8,273.2,176.31119
2887,23.3,21.6,34.6,33.98,15.5,48.05,45.1,21.7,30.94,68.8,47.46082
2888,-1.0,4.9,11.8,-1.0,-1.0,-1.0,9.24,-1.0,9.86,16.6,16.792328
2889,22.1,15.4,-1.0,43.3,17.6,-1.0,26.92,-1.0,23.82,26.4,30.945671
2890,-1.0,44.2,53.0,64.21,49.2,77.665,52.6,-1.0,49.4,73.7,68.46279
2891,43.4,52.6,-1.0,53.51,47.2,-1.0,-1.0,59.5,46.45,94.8,76.27635
2892,-1.0,-1.0,41.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.02,82.81119
2893,-1.0,-1.0,23.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.21,48.52647
2894,-1.0,10.4,18.4,24.88,4.1,42.974,15.0,42.8,9.85,13.5,19.309801
2895,12.6,24.5,-1.0,24.8,8.8,37.885,33.26,-1.0,15.04,23.8,38.405537
2896,-1.0,39.3,61.1,49.3,25.2,81.699,49.5,-1.0,29.3,79.3,92.99817
2897,21.93,59.06,48.6,-1.0,52.38,-1.0,68.72,23.86,74.0,176.47,114.22203
2898,-1.0,27.5,33.3,43.84,25.6,163.86,35.8,-1.0,15.9,70.3,67.106125
2899,-1.0,-1.0,15.78,69.31,-1.0,-1.0,-1.0,-1.0,-1.0,19.41,24.256908
2900,-1.0,68.2,72.2,239.44,51.4,199.3,75.8,72.7,83.6,200.5,230.897
2901,-1.0,36.8,34.0,46.93,33.2,58.445,37.8,44.5,-1.0,41.6,47.33446
2902,-1.0,-1.0,-1.0,18.77,28.5,28.485,11.9,25.7,14.0,17.8,22.264397
2903,-1.0,13.6,33.9,103.34,22.1,106.67,31.2,-1.0,12.4,87.5,89.45506
2904,-1.0,22.8,26.0,57.92,32.6,118.62,30.8,-1.0,28.1,35.5,58.349354
2905,-1.0,-1.0,70.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,195.91,149.58896
2906,34.0,12.5,-1.0,37.1,23.8,24.758,32.99,-1.0,14.54,24.7,36.907925
2907,30.5,-1.0,-1.0,22.68,14.5,52.611,29.7,27.1,19.1,20.8,47.07781
2908,-1.0,13.33,24.16,-1.0,16.46,90.67,18.04,17.16,13.21,17.41,29.38966
2909,39.7,-1.0,-1.0,104.0,30.5,62.496,93.99,-1.0,47.97,99.4,64.45596
2910,12.9,10.5,-1.0,16.3,9.7,-1.0,13.45,-1.0,10.48,22.7,15.313177
2911,-1.0,25.2,55.7,55.8,24.7,53.477,46.8,-1.0,28.7,51.8,59.099674
2912,-1.0,-1.0,58.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.85,123.58824
2913,-1.0,-1.0,-1.0,11.02,15.7,39.5,16.1,15.9,7.2,11.8,19.337334
2914,-1.0,3.0,-1.0,-1.0,18.3,-1.0,11.55,-1.0,34.4,9.8,27.88782
2915,-1.0,64.1,34.8,63.26,37.4,93.096,56.6,106.1,67.17,52.0,96.438736
2916,-1.0,41.2,54.8,-1.0,43.8,-1.0,-1.0,42.9,39.54,8.3,72.86627
2917,-1.0,31.8,40.5,-1.0,32.4,-1.0,-1.0,63.8,42.19,81.2,60.374943
2918,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,6.83,-1.0,11.26,24.6,15.758097
2919,-1.0,54.8,45.5,-1.0,42.4,-1.0,60.96,35.7,-1.0,67.6,106.79918
2920,-1.0,-1.0,-1.0,28.48,19.7,41.202,16.5,21.7,11.5,22.2,21.969662
2921,-1.0,-1.0,49.53,-1.0,-1.0,96.09,-1.0,-1.0,-1.0,47.44,62.137047
2922,-1.0,3.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.64,2.8,14.39699
2923,-1.0,7.8,6.7,-1.0,-1.0,-1.0,-1.0,-1.0,10.94,9.0,13.118707
2924,-1.0,-1.0,24.2,196.89,-1.0,-1.0,-1.0,-1.0,-1.0,53.33,32.721085
2925,-1.0,-1.0,65.12,-1.0,-1.0,148.19,-1.0,-1.0,-1.0,24.15,62.015675
2926,-1.0,-1.0,50.1,81.48,24.0,158.41,65.4,43.7,29.8,57.4,50.98036
2927,73.8,44.5,-1.0,70.5,33.3,77.843,41.78,-1.0,37.41,41.2,102.075134
2928,-1.0,11.2,17.6,-1.0,-1.0,-1.0,18.86,-1.0,17.6,23.4,25.015461
2929,-1.0,-1.0,30.42,-1.0,-1.0,61.02,-1.0,-1.0,-1.0,42.96,45.891315
2930,-1.0,-1.0,45.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,324.35,90.79817
2931,17.8,29.6,41.9,34.33,19.5,-1.0,32.7,19.5,35.65,41.7,71.47126
2932,-1.0,-1.0,28.1,41.86,21.7,96.675,23.1,28.8,25.1,32.1,24.681263
2933,-1.0,62.0,50.7,116.36,68.2,89.526,92.4,-1.0,72.2,94.4,87.99557
2934,-1.0,28.7,28.2,-1.0,-1.0,-1.0,-1.0,-1.0,14.25,20.2,26.707989
2935,-1.0,12.1,7.1,-1.0,0.0,-1.0,12.25,-1.0,9.69,14.6,13.556231
2936,-1.0,13.0,34.3,-1.0,17.0,-1.0,50.5,9.7,17.3,47.3,46.578697
