,AGU,ATM,LDO,LPIN,MIR,SFE,TLA,VAL,CEN,OBL_med,OBL_pred
3322,31.6,110.6,-1.0,32.9,47.5,33.814,63.67,-1.0,22.13,21.1,19.528894
3323,-1.0,-1.0,-1.0,13.1,22.5,24.378,13.3,12.3,17.1,18.9,15.816374
3324,27.0,25.2,-1.0,59.5,44.13,69.691,-1.0,18.1,24.04,18.2,24.991335
3325,-1.0,15.9,22.3,55.8,-1.0,-1.0,-1.0,7.2,-1.0,7.7,15.086685
3326,-1.0,39.2,52.3,191.6,75.04,208.32,46.4,-1.0,34.0,25.9,36.196598
3327,49.9,34.1,-1.0,43.0,63.54,55.527,-1.0,34.9,42.11,37.5,34.410774
3328,51.81,-1.0,26.31,-1.0,-1.0,50.3,10.79,23.21,20.22,16.2,24.3134
3329,57.33,105.09,89.65,-1.0,42.59,177.73,48.37,28.78,86.23,60.95,70.05167
3330,-1.0,-1.0,69.6,60.8,91.1,121.09,51.4,65.2,63.4,81.6,51.708244
3331,-1.0,-1.0,18.5,22.2,22.69,42.244,26.9,15.6,34.5,29.6,24.065903
3332,-1.0,-1.0,37.1,48.3,42.26,42.957,22.0,39.0,28.0,22.8,28.931845
3333,36.04,46.82,27.6,-1.0,-1.0,113.26,-1.0,39.1,58.63,40.95,42.09627
3334,-1.0,15.2,48.3,43.1,-1.0,-1.0,36.04,34.2,29.89,32.1,32.02793
3335,7.8,8.2,-1.0,32.8,21.28,46.472,-1.0,7.5,9.17,12.3,11.7848835
3336,-1.0,24.4,33.0,29.4,45.62,112.14,32.4,35.6,21.0,19.4,25.584888
3337,-1.0,43.1,95.6,105.8,-1.0,145.42,87.7,36.9,77.2,51.4,48.256996
3338,-1.0,25.8,35.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.6,15.343475
3339,21.8,3.1,-1.0,-1.0,31.7,24.502,10.35,-1.0,23.81,12.6,15.611492
3340,73.8,45.0,45.9,75.7,102.55,137.66,52.1,63.2,53.01,43.8,45.701363
3341,-1.0,-1.0,-1.0,10.5,24.19,46.544,13.1,21.7,10.5,11.3,13.135813
3342,-1.0,23.4,34.4,66.3,-1.0,-1.0,39.97,19.2,-1.0,24.7,19.216398
3343,-1.0,21.7,46.2,53.9,-1.0,-1.0,-1.0,42.9,37.08,32.8,35.002274
3344,-1.0,20.4,55.5,47.9,-1.0,-1.0,-1.0,22.6,29.84,25.2,27.887184
3345,-1.0,40.9,43.2,70.3,51.75,52.397,34.9,-1.0,48.0,38.7,43.02979
3346,51.4,-1.0,-1.0,45.5,-1.0,145.07,32.1,32.9,33.11,23.7,27.370071
3347,58.9,30.9,-1.0,93.7,63.37,144.06,-1.0,49.0,29.37,31.4,32.89235
3348,15.8,24.3,-1.0,48.4,38.5,47.122,20.9,10.8,19.45,23.2,16.751202
3349,-1.0,28.6,59.9,61.2,57.88,62.457,62.4,-1.0,39.0,65.0,36.29397
3350,-1.0,-1.0,58.0,48.1,54.84,56.918,46.7,51.9,16.9,48.5,27.25652
3351,-1.0,-1.0,26.9,25.4,22.21,57.856,23.0,15.8,23.4,21.0,25.09029
3352,-1.0,16.5,39.1,58.8,-1.0,-1.0,40.85,37.5,47.59,25.5,34.170242
3353,17.8,-1.0,-1.0,30.8,30.76,66.695,46.8,16.0,26.16,33.7,20.905903
3354,-1.0,47.1,63.5,56.2,-1.0,-1.0,30.29,28.7,26.36,35.0,36.133575
3355,-1.0,44.7,81.3,88.0,156.03,67.439,57.9,-1.0,41.4,36.7,44.323444
3356,35.3,36.4,38.1,62.6,35.44,79.209,38.6,31.4,31.9,28.8,34.25077
3357,-1.0,38.7,36.2,50.0,61.66,63.644,45.1,42.1,47.7,37.6,38.847115
3358,16.8,19.08,17.83,-1.0,254.8,158.91,38.16,18.21,45.22,36.3,35.08833
3359,23.4,21.1,-1.0,35.8,34.18,34.398,25.9,21.7,20.75,8.9,18.736595
3360,41.0,-1.0,-1.0,77.1,61.58,133.45,51.9,37.7,42.69,33.4,34.90522
3361,39.85,-1.0,69.41,-1.0,39.03,33.46,39.04,43.52,39.28,64.65,50.25103
3362,40.2,59.2,-1.0,-1.0,34.4,33.704,91.78,-1.0,48.3,55.1,36.355682
3363,-1.0,61.1,110.0,-1.0,-1.0,-1.0,76.75,67.2,84.6,82.9,82.789635
3364,-1.0,-1.0,39.5,66.2,35.21,87.526,38.5,30.9,24.8,21.9,27.081656
3365,-1.0,43.6,40.2,91.6,-1.0,83.555,41.3,-1.0,33.2,37.5,38.03882
3366,-1.0,27.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.25,25.1,33.40078
3367,14.9,-1.0,-1.0,-1.0,38.7,52.028,24.3,-1.0,29.45,27.4,21.324055
3368,-1.0,38.1,74.5,64.8,-1.0,-1.0,32.89,28.8,29.54,44.9,37.229984
3369,57.7,41.5,-1.0,90.6,36.39,101.04,-1.0,39.9,28.54,31.6,35.475544
3370,40.6,21.36,18.96,54.78,-1.0,-1.0,17.48,25.84,24.79,21.87,30.579197
3371,-1.0,-1.0,-1.0,20.4,34.99,32.716,23.2,30.1,16.1,12.9,15.357306
3372,-1.0,9.6,43.8,82.4,-1.0,-1.0,51.38,36.9,43.99,40.7,31.944256
3373,-1.0,26.7,19.7,39.5,40.39,79.958,32.7,-1.0,26.7,22.7,30.674511
3374,31.1,-1.0,-1.0,56.9,67.8,82.514,38.8,44.6,36.27,22.7,33.852657
3375,-1.0,29.8,53.4,111.3,-1.0,-1.0,12.56,49.6,58.26,40.6,48.261524
3376,19.04,40.21,41.17,-1.0,-1.0,58.76,22.56,16.32,16.81,13.99,30.468002
3377,29.3,13.0,-1.0,17.0,17.8,23.898,49.83,-1.0,8.49,11.7,12.342157
3378,-1.0,-1.0,9.1,18.3,17.31,42.093,25.8,24.4,17.5,23.5,20.03001
3379,-1.0,64.1,32.6,164.2,197.2,193.09,55.1,70.3,36.1,31.9,35.6974
3380,-1.0,55.4,51.9,-1.0,-1.0,-1.0,-1.0,-1.0,37.27,50.9,46.011253
3381,40.8,59.1,-1.0,183.7,119.84,79.409,52.0,38.0,42.21,37.4,34.076218
3382,73.6,39.1,63.2,136.6,134.16,194.33,82.9,77.9,78.27,38.6,61.147957
3383,20.46,41.11,79.64,-1.0,48.45,56.15,35.34,37.07,38.27,38.61,42.47534
3384,-1.0,25.4,15.2,16.5,37.61,67.944,23.2,-1.0,18.5,17.1,27.930487
3385,-1.0,16.5,31.0,44.1,-1.0,-1.0,15.84,20.1,19.24,23.5,19.800602
3386,-1.0,4.0,7.7,35.9,-1.0,-1.0,-1.0,23.5,21.81,13.2,16.50568
3387,60.06,-1.0,73.67,-1.0,-1.0,54.48,62.58,34.94,43.19,50.88,53.302654
3388,-1.0,-1.0,-1.0,35.3,39.58,45.875,25.4,30.8,38.2,27.5,28.161907
3389,-1.0,40.0,50.2,143.0,-1.0,74.871,65.4,55.9,60.2,38.3,53.574432
3390,-1.0,39.2,54.7,-1.0,-1.0,-1.0,135.56,18.3,39.05,32.9,36.01335
3391,27.65,66.18,-1.0,-1.0,59.37,-1.0,24.74,30.63,35.84,31.99,32.56238
3392,59.41,76.41,65.43,-1.0,-1.0,95.01,49.48,51.39,75.37,37.66,67.91299
3393,-1.0,33.0,-1.0,42.3,26.0,-1.0,22.6,42.4,13.7,12.6,27.636604
3394,49.61,69.71,52.72,-1.0,-1.0,53.17,48.98,72.7,72.26,61.09,65.29583
3395,-1.0,21.3,48.6,70.5,62.3,60.798,43.2,-1.0,34.6,17.3,32.440323
3396,-1.0,11.5,22.4,17.1,-1.0,-1.0,15.65,-1.0,12.91,19.7,10.714684
3397,-1.0,-1.0,-1.0,18.8,18.15,29.086,19.1,23.5,18.7,12.8,15.949793
3398,-1.0,24.1,30.7,124.3,-1.0,-1.0,30.14,6.7,-1.0,18.6,20.690027
3399,46.4,29.8,-1.0,76.1,39.2,79.497,-1.0,38.5,34.73,39.9,34.48691
3400,-1.0,17.8,49.8,53.6,-1.0,-1.0,-1.0,40.0,30.03,41.0,29.695393
3401,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.9,61.78,51.8,36.58163
3402,31.0,9.4,33.2,30.2,37.36,69.245,21.4,25.7,21.43,16.3,25.202923
3403,29.4,19.8,-1.0,33.4,38.47,86.161,-1.0,25.3,30.61,31.1,29.108208
3404,25.71,41.52,34.93,-1.0,-1.0,93.11,25.84,29.93,33.5,47.56,35.572033
3405,84.8,51.1,-1.0,141.1,79.38,135.04,50.3,58.4,48.24,39.7,44.46701
3406,23.0,-1.0,-1.0,40.3,29.89,44.824,-1.0,32.6,28.04,18.7,27.063576
3407,-1.0,53.8,105.6,-1.0,-1.0,-1.0,42.4,46.1,44.59,49.9,54.975872
3408,113.2,114.7,142.4,186.6,165.54,262.28,111.2,-1.0,105.79,78.0,89.61262
3409,-1.0,87.3,128.5,276.0,172.5,150.75,117.81,-1.0,-1.0,26.9,69.96368
3410,-1.0,20.1,22.0,27.1,46.64,50.149,30.5,-1.0,24.8,27.0,26.61996
3411,28.2,28.4,-1.0,53.6,38.05,71.715,29.4,21.1,36.33,23.2,29.51238
3412,50.18,30.08,33.66,98.89,-1.0,-1.0,29.38,28.67,35.38,28.63,38.866745
3413,14.56,31.13,-1.0,-1.0,-1.0,72.23,16.67,26.1,29.74,23.97,24.899101
3414,18.3,17.0,-1.0,62.1,41.04,30.686,19.3,8.1,15.23,21.7,13.853199
3415,-1.0,62.1,40.0,251.1,-1.0,-1.0,39.48,24.5,36.15,23.7,41.20161
3416,-1.0,75.4,114.7,186.6,145.96,191.73,69.6,194.4,90.4,50.4,65.72828
3417,47.9,49.5,-1.0,84.9,44.08,72.649,-1.0,45.4,39.21,54.2,36.82768
3418,-1.0,28.2,35.0,58.0,48.41,56.792,27.6,-1.0,30.1,41.8,33.154232
3419,50.31,123.96,77.66,-1.0,-1.0,67.24,58.69,57.92,100.1,61.54,90.201324
3420,-1.0,18.0,-1.0,44.4,29.79,38.782,28.3,27.1,23.16,31.8,20.105427
3421,45.5,53.0,-1.0,98.9,55.58,71.954,49.1,50.1,46.84,37.8,42.192482
3422,-1.0,5.9,33.4,80.2,-1.0,-1.0,45.65,43.4,36.69,16.7,29.939804
3423,83.44,-1.0,45.29,-1.0,62.51,104.01,59.76,37.69,45.37,60.03,47.155014
3424,-1.0,23.9,36.5,44.8,27.43,57.344,25.8,26.8,28.7,28.9,24.19928
3425,64.86,70.91,156.03,-1.0,-1.0,185.55,60.94,68.95,128.26,83.99,87.05029
3426,-1.0,-1.0,-1.0,11.7,12.88,21.336,1.7,21.6,13.5,6.5,12.901436
3427,-1.0,24.2,25.1,20.7,-1.0,-1.0,39.86,26.1,23.41,17.0,24.393513
3428,-1.0,20.4,51.9,143.0,-1.0,-1.0,55.26,45.6,38.44,41.8,38.602585
3429,-1.0,43.5,55.2,56.6,-1.0,-1.0,-1.0,27.3,32.77,43.9,36.7024
3430,-1.0,-1.0,34.0,74.2,33.45,88.424,31.2,51.4,19.6,28.9,24.654858
3431,32.56,32.53,27.09,-1.0,-1.0,62.67,30.59,36.17,35.32,33.18,32.811157
3432,-1.0,29.0,38.6,31.1,31.47,43.064,32.1,-1.0,38.9,39.0,33.35146
3433,5.01,12.35,16.41,-1.0,-1.0,38.63,13.36,5.38,16.01,12.56,12.813192
3434,-1.0,-1.0,13.9,28.0,39.08,60.035,43.8,71.6,26.1,26.7,24.570904
3435,-1.0,42.6,-1.0,113.9,83.61,87.218,32.6,-1.0,34.6,36.4,29.183132
3436,-1.0,12.1,18.6,33.7,-1.0,-1.0,15.62,-1.0,12.88,18.3,8.511033
3437,-1.0,84.1,78.1,87.4,50.37,-1.0,54.7,-1.0,74.1,123.3,79.350914
3438,52.2,45.1,-1.0,102.2,120.63,67.752,-1.0,42.1,32.06,24.9,32.54069
3439,33.6,-1.0,29.2,79.7,28.02,54.506,42.0,51.3,43.91,27.8,44.881466
3440,-1.0,41.5,31.4,36.6,110.34,121.14,39.6,-1.0,43.7,40.1,42.245678
3441,-1.0,18.7,60.3,45.8,-1.0,-1.0,-1.0,24.8,50.84,21.0,34.396553
3442,29.9,39.2,57.0,73.3,26.77,67.022,35.0,19.2,24.97,25.2,30.296486
3443,-1.0,46.5,30.2,93.1,82.65,143.99,65.8,133.5,43.6,22.9,31.304678
3444,30.5,27.7,-1.0,66.6,42.38,53.023,35.6,24.1,32.68,15.5,27.410461
3445,-1.0,22.7,46.4,96.2,89.84,107.66,52.7,-1.0,-1.0,26.5,37.649723
3446,-1.0,-1.0,-1.0,65.6,56.17,58.213,28.9,87.0,37.6,34.1,30.539043
3447,-1.0,35.6,44.7,33.0,50.73,53.42,32.9,-1.0,18.5,41.0,35.8071
3448,20.69,34.76,22.26,-1.0,40.43,84.67,21.46,27.91,27.95,31.66,27.364676
3449,22.02,20.6,28.34,94.37,-1.0,-1.0,40.06,15.13,46.86,58.22,36.46591
3450,-1.0,33.3,28.6,114.1,-1.0,-1.0,-1.0,-1.0,39.13,7.9,27.962938
3451,-1.0,54.5,87.1,162.4,-1.0,-1.0,131.34,36.9,-1.0,61.3,50.385654
3452,14.49,24.96,31.21,-1.0,-1.0,75.63,23.2,25.44,16.64,22.37,23.108225
3453,-1.0,44.9,118.0,68.9,73.31,95.315,64.6,-1.0,62.5,68.5,53.782265
3454,10.4,-1.0,-1.0,27.8,-1.0,43.461,15.5,6.5,14.4,11.4,10.983204
3455,28.6,24.1,81.3,63.0,73.2,47.696,47.5,23.0,36.29,27.4,36.581955
3456,23.53,-1.0,41.75,-1.0,-1.0,56.13,31.89,26.05,26.5,35.44,32.929363
3457,-1.0,60.3,83.0,91.7,55.08,-1.0,77.2,-1.0,45.4,72.9,63.489147
3458,-1.0,-1.0,-1.0,25.6,14.32,50.484,35.7,24.9,17.2,12.2,17.760422
3459,-1.0,7.7,11.0,41.6,45.2,55.447,15.87,-1.0,-1.0,11.7,16.416431
3460,-1.0,-1.0,30.7,48.1,55.5,63.289,37.79,-1.0,-1.0,23.6,24.123205
3461,3.9,-1.0,-1.0,7.3,-1.0,25.529,8.9,0.5,12.1,11.9,9.177687
3462,-1.0,51.7,37.7,62.8,95.76,90.949,41.8,-1.0,32.7,41.3,46.213005
3463,-1.0,18.6,41.8,46.2,83.99,58.932,32.4,-1.0,26.0,39.5,26.563221
3464,16.18,28.97,27.01,-1.0,161.81,55.3,16.08,15.94,28.36,29.5,26.853136
3465,20.5,-1.0,-1.0,54.3,-1.0,47.75,22.4,22.5,17.7,17.3,18.230232
3466,-1.0,-1.0,-1.0,17.9,41.76,61.711,56.7,63.4,29.0,22.9,25.557701
3467,-1.0,7.8,47.0,65.6,-1.0,-1.0,289.81,32.1,25.53,18.9,35.92125
3468,22.3,-1.0,-1.0,40.6,30.38,66.5,32.0,37.1,36.98,29.0,31.73148
3469,-1.0,11.6,15.1,12.3,6.16,19.935,14.8,-1.0,12.2,14.2,14.31863
3470,-1.0,42.6,54.8,71.5,-1.0,68.193,-1.0,57.4,58.4,71.0,43.71758
3471,-1.0,38.8,67.5,58.6,72.62,97.311,59.9,67.1,56.6,44.7,46.78141
3472,47.9,15.6,-1.0,-1.0,29.9,38.734,20.6,-1.0,26.31,20.8,20.246552
3473,-1.0,38.9,40.5,175.9,-1.0,-1.0,67.44,34.7,78.48,57.5,53.921646
3474,13.0,-1.0,-1.0,27.1,-1.0,31.839,24.8,5.5,-1.0,12.0,11.25107
3475,-1.0,47.7,69.4,128.9,47.44,79.667,57.6,32.1,56.67,39.9,44.310028
3476,-1.0,27.2,38.1,55.5,-1.0,75.15,47.0,33.3,34.8,29.5,29.06939
3477,24.63,33.73,34.05,-1.0,37.12,18.2,42.9,23.31,31.8,34.97,35.751564
3478,20.4,7.7,-1.0,-1.0,51.6,67.899,-1.0,-1.0,25.42,26.0,16.196129
3479,51.2,34.0,-1.0,96.2,95.86,117.95,-1.0,22.3,38.21,40.2,35.65392
3480,-1.0,30.81,23.66,27.46,-1.0,128.45,22.66,15.5,10.58,25.42,22.474903
3481,-1.0,44.6,53.3,58.0,-1.0,-1.0,-1.0,70.1,52.9,52.1,51.342255
3482,-1.0,23.6,32.3,43.7,-1.0,-1.0,2.11,28.0,41.42,31.1,32.58245
3483,-1.0,21.8,67.6,-1.0,-1.0,-1.0,57.7,29.2,-1.0,29.7,32.07516
3484,38.7,22.0,-1.0,33.6,41.27,56.258,38.8,28.3,41.71,5.0,30.137909
3485,25.19,11.03,16.26,15.63,-1.0,-1.0,11.62,8.66,8.47,8.25,14.57703
3486,5.65,11.17,12.21,-1.0,53.48,45.24,7.1,8.11,17.71,8.56,12.914461
3487,-1.0,-1.0,-1.0,16.0,24.09,28.239,17.4,25.2,19.7,20.1,16.931808
3488,-1.0,24.6,39.1,54.9,32.86,55.394,24.3,-1.0,20.3,49.5,27.926983
3489,-1.0,-1.0,11.0,17.9,30.64,39.803,13.7,41.1,12.2,10.0,15.168928
3490,30.46,22.51,32.73,-1.0,-1.0,48.86,18.6,28.45,27.39,17.48,27.247482
3491,24.4,29.5,-1.0,21.9,39.0,30.457,14.48,-1.0,17.12,10.0,17.31783
3492,-1.0,41.3,43.1,120.6,123.56,102.69,58.4,-1.0,18.5,35.1,40.885086
3493,-1.0,40.2,46.3,60.8,-1.0,-1.0,-1.0,-1.0,24.54,41.4,36.03435
3494,59.1,-1.0,-1.0,22.3,44.23,76.925,-1.0,68.4,30.23,23.5,32.80657
3495,-1.0,-1.0,-1.0,19.7,36.08,25.363,19.5,8.1,12.1,12.1,16.811144
3496,-1.0,72.4,117.2,120.6,-1.0,-1.0,70.83,57.9,72.9,54.2,74.93053
3497,-1.0,24.7,49.5,80.1,-1.0,80.096,35.8,-1.0,-1.0,34.8,20.486938
3498,12.34,19.52,28.69,-1.0,-1.0,72.84,21.98,20.69,16.81,16.68,19.85506
3499,-1.0,64.5,68.1,90.4,60.73,105.63,-1.0,-1.0,71.0,82.1,60.16873
3500,-1.0,30.3,64.9,87.4,-1.0,-1.0,-1.0,47.2,60.99,64.8,47.713326
3501,-1.0,-1.0,-1.0,29.5,30.76,40.629,42.5,67.0,31.8,25.2,27.335281
3502,-1.0,12.4,13.66,42.69,-1.0,-1.0,14.02,19.74,15.27,8.54,16.876421
3503,23.2,18.5,-1.0,-1.0,68.2,48.78,39.48,-1.0,27.42,17.8,21.216444
3504,-1.0,13.0,27.7,35.0,-1.0,-1.0,16.65,-1.0,15.73,0.0,17.495651
3505,14.39,32.27,34.74,-1.0,120.31,25.53,23.66,22.24,21.19,25.61,27.196144
3506,-1.0,-1.0,-1.0,18.6,17.78,38.844,24.6,10.6,31.4,28.2,17.436943
3507,22.6,-1.0,-1.0,74.8,40.4,66.234,-1.0,26.1,24.59,19.8,25.96865
3508,-1.0,13.7,64.8,51.0,-1.0,-1.0,-1.0,28.6,32.8,22.3,27.45956
3509,-1.0,27.7,22.7,60.4,48.56,41.834,22.6,-1.0,19.1,30.4,28.668644
3510,-1.0,19.8,38.5,54.4,69.53,80.455,47.8,-1.0,28.9,29.1,30.945343
3511,-1.0,-1.0,-1.0,31.9,23.83,64.775,25.0,27.2,16.7,22.7,16.672506
3512,16.8,16.7,-1.0,17.6,8.38,20.238,-1.0,14.5,14.61,10.6,15.169079
3513,-1.0,19.6,23.3,30.6,41.31,104.93,27.0,59.8,22.4,25.4,22.750065
3514,11.47,19.41,-1.0,-1.0,-1.0,67.52,22.78,17.03,27.23,25.11,22.922134
3515,-1.0,27.1,45.7,43.5,-1.0,-1.0,28.22,24.3,21.84,23.4,26.618849
3516,21.55,-1.0,63.5,-1.0,61.02,45.9,35.05,21.34,39.06,35.32,38.226284
3517,-1.0,45.0,61.7,96.2,104.83,75.247,51.6,46.7,55.4,54.9,43.794132
3518,-1.0,54.5,59.7,249.3,68.89,180.87,36.2,-1.0,37.5,42.5,39.93924
3519,20.8,26.6,-1.0,15.7,20.9,42.054,35.06,-1.0,13.6,13.8,13.969656
3520,-1.0,35.4,35.1,50.7,24.3,36.79,13.57,-1.0,-1.0,27.0,27.11417
3521,27.4,-1.0,-1.0,28.8,50.0,52.496,-1.0,45.1,32.11,35.7,32.07057
3522,-1.0,94.2,71.5,161.4,134.8,271.38,95.8,90.0,96.6,80.0,69.4292
3523,-1.0,56.1,33.5,-1.0,-1.0,-1.0,-1.0,-1.0,38.82,71.2,44.666153
3524,32.61,31.69,26.86,-1.0,117.08,58.36,23.44,37.07,28.48,28.17,34.302288
3525,45.09,-1.0,41.93,-1.0,46.64,80.99,63.87,40.53,57.76,37.66,51.781067
3526,-1.0,-1.0,-1.0,35.4,32.82,69.136,12.5,30.4,13.5,8.6,18.564747
3527,14.03,25.93,16.23,86.05,58.4,-1.0,37.24,28.87,28.03,25.28,23.447655
3528,23.59,39.03,28.47,-1.0,-1.0,34.97,48.34,21.43,53.43,55.63,42.54287
3529,-1.0,31.9,67.1,106.2,-1.0,-1.0,51.06,26.8,28.61,22.4,29.990479
3530,-1.0,32.5,56.5,126.8,-1.0,-1.0,-1.0,28.1,41.81,59.5,36.62757
3531,-1.0,28.5,44.3,74.4,-1.0,-1.0,26.7,21.8,28.37,22.4,26.953657
3532,-1.0,44.4,96.8,-1.0,-1.0,-1.0,21.89,59.3,50.09,71.7,55.972256
3533,-1.0,126.4,139.6,453.0,-1.0,-1.0,246.48,33.8,-1.0,54.1,58.84431
3534,-1.0,21.8,38.2,73.1,-1.0,82.495,50.5,39.2,47.8,30.8,34.145226
3535,-1.0,30.0,37.0,37.2,-1.0,68.831,49.1,41.6,34.2,40.0,32.27024
3536,64.0,74.9,-1.0,187.7,211.37,189.22,83.3,75.5,130.68,47.2,64.47568
3537,-1.0,61.7,71.7,92.7,-1.0,-1.0,-1.0,45.7,42.37,48.5,50.21208
3538,96.3,82.12,70.74,-1.0,58.71,101.37,97.23,72.57,112.57,81.03,79.9314
3539,39.9,24.0,-1.0,63.5,38.94,69.901,-1.0,30.7,27.8,35.8,28.731976
3540,-1.0,186.2,326.2,-1.0,-1.0,-1.0,248.99,-1.0,213.55,183.8,191.06596
3541,-1.0,48.3,41.8,-1.0,-1.0,-1.0,-1.0,-1.0,36.42,26.2,42.50066
3542,-1.0,31.4,43.7,90.0,-1.0,81.037,34.8,-1.0,-1.0,34.8,23.389091
3543,-1.0,25.0,27.9,40.9,26.04,32.942,24.9,-1.0,10.7,24.5,28.943298
3544,11.38,28.61,21.13,-1.0,-1.0,32.84,48.57,13.08,37.1,32.59,32.55211
3545,-1.0,13.5,27.2,-1.0,-1.0,-1.0,-1.0,-1.0,16.64,17.4,20.092197
3546,34.8,28.1,33.6,91.7,33.0,57.233,34.4,23.5,31.14,39.7,30.96529
3547,-1.0,63.4,25.9,172.9,185.41,153.04,82.4,-1.0,83.9,35.1,52.255013
3548,-1.0,55.2,44.9,-1.0,-1.0,-1.0,-1.0,-1.0,27.96,45.0,44.41992
3549,97.52,61.41,61.78,-1.0,-1.0,49.24,63.51,66.67,72.46,87.52,66.36259
3550,-1.0,40.7,37.4,114.2,91.28,89.404,54.7,53.6,-1.0,38.8,39.713978
3551,-1.0,21.7,24.0,44.9,25.42,50.015,22.8,-1.0,22.0,18.9,24.43948
3552,-1.0,37.5,72.3,182.5,-1.0,-1.0,124.28,45.9,-1.0,35.2,38.54028
3553,-1.0,25.0,38.6,89.2,66.57,81.053,47.8,-1.0,38.7,41.9,35.78344
3554,-1.0,73.8,155.9,280.8,306.36,265.02,156.2,73.7,170.89,84.8,87.38155
3555,25.8,14.5,25.3,53.2,49.63,38.465,21.0,18.2,24.7,13.5,22.047028
3556,-1.0,11.0,14.4,25.8,-1.0,-1.0,9.87,-1.0,15.95,16.1,9.82461
3557,-1.0,55.5,58.4,201.7,-1.0,261.6,89.0,-1.0,48.8,77.8,60.850792
3558,-1.0,46.4,29.1,42.7,53.31,44.337,51.3,37.6,46.21,33.1,42.401917
3559,83.9,75.0,-1.0,113.4,111.01,140.44,-1.0,85.0,78.16,71.7,66.46236
3560,-1.0,14.6,13.9,17.9,-1.0,38.832,9.5,-1.0,15.7,22.8,16.012413
3561,61.0,-1.0,-1.0,110.7,71.06,114.65,67.0,57.0,62.68,49.1,56.151146
3562,-1.0,80.7,62.5,160.4,83.52,154.23,65.1,-1.0,49.3,47.1,56.60253
3563,42.9,-1.0,-1.0,29.3,46.5,43.676,41.19,-1.0,23.36,17.0,19.897636
3564,-1.0,-1.0,-1.0,49.1,72.67,90.568,81.3,47.3,50.6,46.2,40.582333
3565,-1.0,-1.0,-1.0,-1.0,4.49,13.644,18.2,0.6,9.9,7.2,6.335122
3566,58.8,60.0,-1.0,108.9,76.29,70.53,-1.0,70.8,75.19,47.5,55.097027
3567,-1.0,63.6,62.0,67.7,232.07,142.19,82.3,-1.0,64.3,71.7,61.14485
3568,-1.0,-1.0,43.3,50.5,58.8,74.529,-1.0,-1.0,-1.0,31.6,26.658236
3569,-1.0,-1.0,-1.0,7.8,10.67,40.824,14.7,11.7,10.7,9.9,9.59029
3570,35.96,-1.0,27.12,-1.0,-1.0,50.54,28.77,38.52,35.28,40.26,30.618034
3571,-1.0,40.3,49.2,72.8,24.82,89.7,54.9,25.2,32.42,23.5,32.236614
3572,52.8,-1.0,115.27,-1.0,68.99,84.24,100.46,29.15,46.49,138.09,51.05989
3573,-1.0,49.7,51.2,57.3,68.87,67.345,48.1,-1.0,46.7,43.4,52.69578
3574,25.24,28.46,33.76,-1.0,-1.0,84.44,26.77,21.51,26.32,19.89,27.50246
3575,25.72,23.91,19.82,-1.0,-1.0,60.88,18.15,27.14,20.74,22.34,21.622787
3576,-1.0,32.3,21.1,20.9,-1.0,-1.0,20.64,-1.0,21.64,21.8,17.030602
3577,28.9,-1.0,-1.0,38.7,-1.0,52.264,26.7,-1.0,47.1,16.2,26.199047
3578,-1.0,19.0,87.3,99.2,105.46,65.917,101.5,-1.0,-1.0,58.8,44.388958
3579,-1.0,36.6,38.9,89.7,71.05,77.03,46.9,-1.0,35.9,36.2,39.83843
3580,-1.0,10.8,35.0,68.3,76.74,50.141,17.0,-1.0,35.4,28.7,29.833658
3581,4.09,17.04,10.89,-1.0,54.71,141.84,8.08,12.46,13.55,9.25,18.567482
3582,-1.0,30.6,33.5,67.4,54.71,93.925,23.7,-1.0,27.6,15.2,34.8073
3583,14.97,21.06,9.53,29.64,-1.0,-1.0,19.05,18.81,26.07,19.97,25.688904
3584,-1.0,43.6,84.9,55.8,-1.0,-1.0,-1.0,41.1,53.96,60.7,52.69671
3585,-1.0,73.8,103.6,240.9,-1.0,-1.0,140.39,75.0,87.97,72.4,81.719124
3586,-1.0,-1.0,-1.0,16.0,9.23,23.19,22.3,20.3,9.8,11.9,10.779495
3587,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.1,20.49,25.7,24.021126
3588,-1.0,-1.0,-1.0,14.1,21.73,18.572,12.3,11.3,25.5,10.0,17.768515
3589,-1.0,7.3,31.3,100.3,-1.0,-1.0,62.09,12.8,-1.0,12.2,12.079313
3590,-1.0,55.05,50.9,73.5,-1.0,-1.0,59.29,82.6,63.64,55.4,67.22633
3591,53.41,34.14,40.28,-1.0,-1.0,93.82,35.57,42.29,43.03,22.1,38.18141
3592,-1.0,47.4,62.1,143.5,41.93,61.523,49.4,40.4,52.93,36.2,44.316948
3593,38.1,48.6,-1.0,125.9,48.89,95.515,-1.0,41.9,27.8,39.2,28.411293
3594,34.5,36.4,-1.0,48.9,38.45,63.904,-1.0,37.0,34.13,31.8,31.040379
3595,29.0,35.64,37.49,-1.0,-1.0,43.39,35.9,30.58,43.6,36.45,40.358936
3596,-1.0,33.0,34.6,44.2,54.35,58.819,28.3,-1.0,44.6,43.6,36.9496
3597,4.72,35.74,7.37,11.19,-1.0,-1.0,19.61,18.41,24.26,26.58,26.676676
