,AGU,ATM,LDO,LPIN,MIR,SFE,TLA,VAL,CEN,OBL_med,OBL_pred
280,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.5,33.98,35.0,42.06262
281,70.1,77.2,68.3,-1.0,384.52,242.09,82.7,74.2,99.77,52.3,87.79689
282,-1.0,-1.0,-1.0,47.7,-1.0,50.23,37.3,36.0,39.4,40.9,28.08441
283,21.1,-1.0,-1.0,25.1,26.65,37.884,-1.0,36.8,20.98,27.0,21.642284
284,-1.0,65.4,87.8,158.7,-1.0,-1.0,95.59,83.7,-1.0,56.9,74.302475
285,-1.0,94.2,71.5,161.4,134.8,271.38,95.8,90.0,96.6,80.0,75.69877
286,-1.0,23.1,47.0,223.7,-1.0,-1.0,-1.0,26.8,-1.0,38.8,44.24166
287,42.7,23.1,-1.0,39.4,52.71,63.526,37.4,37.4,38.61,37.2,30.11376
288,-1.0,19.5,34.0,40.3,45.2,60.869,30.21,-1.0,-1.0,22.2,28.299488
289,-1.0,41.3,70.5,122.1,81.37,111.19,49.5,-1.0,40.1,37.2,46.274055
290,15.23,-1.0,20.12,-1.0,45.78,111.14,24.3,17.96,30.32,40.16,26.718718
291,-1.0,-1.0,13.3,11.7,17.77,14.071,9.9,0.2,19.2,10.4,15.766171
292,-1.0,74.4,87.0,222.7,-1.0,-1.0,81.34,54.0,77.76,75.3,68.7588
293,7.3,-1.0,-1.0,21.5,-1.0,39.643,18.8,7.5,12.3,9.3,12.402887
294,-1.0,-1.0,-1.0,16.0,-1.0,82.491,15.8,20.9,7.2,12.0,15.022689
295,-1.0,44.4,62.1,64.4,-1.0,-1.0,35.06,34.9,41.59,32.8,45.342327
296,-1.0,-1.0,-1.0,35.9,-1.0,31.824,9.4,21.0,11.5,6.4,13.280429
297,-1.0,71.1,104.3,374.5,100.42,173.35,87.0,63.7,86.31,43.8,53.781616
298,-1.0,30.1,35.8,66.0,-1.0,-1.0,47.91,50.5,-1.0,35.7,35.97206
299,-1.0,29.2,46.2,44.3,82.78,56.166,39.2,25.2,-1.0,29.3,38.95663
300,-1.0,-1.0,24.1,78.4,94.47,107.84,48.1,70.3,49.1,54.0,36.816635
301,-1.0,24.4,28.4,89.3,44.67,49.486,33.6,-1.0,24.0,23.4,27.58943
302,-1.0,32.0,28.6,-1.0,-1.0,-1.0,-1.0,-1.0,24.43,28.4,27.976095
303,11.9,16.1,-1.0,42.9,31.84,48.538,21.3,12.8,14.63,10.4,16.463768
304,-1.0,16.3,39.3,42.7,-1.0,-1.0,14.1,11.2,19.36,20.1,16.014505
305,-1.0,14.88,41.11,49.45,-1.0,52.56,18.42,31.7,25.01,7.17,24.453157
306,-1.0,13.5,30.2,29.7,38.01,66.53,28.7,46.8,26.5,22.4,22.91115
307,-1.0,-1.0,-1.0,29.8,35.75,29.972,1.9,30.4,22.9,15.6,19.737951
308,39.09,21.83,20.17,24.31,-1.0,-1.0,23.93,25.75,35.63,21.37,34.0722
309,16.88,19.87,18.51,-1.0,-1.0,54.24,22.1,12.52,52.63,27.19,35.88292
310,56.0,38.6,-1.0,41.0,-1.0,51.734,47.33,-1.0,36.71,24.2,32.63704
311,18.5,2.8,-1.0,-1.0,16.4,28.514,20.17,-1.0,15.76,15.0,11.156783
312,15.9,9.0,80.9,32.0,15.5,55.879,13.3,16.0,19.82,22.2,24.0107
313,70.5,78.2,81.6,102.6,163.55,214.26,58.5,72.0,66.11,56.3,57.987076
314,38.5,32.2,-1.0,45.9,50.51,64.565,-1.0,44.7,37.57,19.7,35.90856
315,31.2,22.4,-1.0,62.5,39.64,83.395,54.1,27.0,33.46,23.2,30.151896
316,-1.0,34.8,37.1,61.3,45.76,72.658,31.1,-1.0,24.3,47.3,36.528942
317,-1.0,-1.0,-1.0,-1.0,-1.0,32.584,10.0,9.8,9.5,9.3,9.588131
318,-1.0,68.2,176.2,273.4,124.32,150.12,117.2,92.4,89.3,76.1,81.149345
319,35.2,32.0,-1.0,61.1,74.87,54.634,55.7,33.6,35.65,20.1,30.270306
320,-1.0,-1.0,14.8,36.1,59.65,75.064,38.3,34.7,19.5,26.2,20.163584
321,34.8,25.3,51.9,50.3,64.44,57.377,23.9,24.3,35.79,29.8,31.030014
322,39.3,23.5,-1.0,49.7,67.92,55.604,32.9,38.5,25.27,19.2,27.757713
323,8.75,19.78,25.08,-1.0,-1.0,33.94,16.29,13.48,20.3,21.29,21.628786
324,16.9,32.7,-1.0,50.5,22.33,57.551,29.5,19.9,28.34,23.2,31.566252
325,-1.0,-1.0,-1.0,22.5,25.92,44.358,21.8,28.9,26.8,32.9,22.429346
326,17.31,22.58,20.86,-1.0,-1.0,12.34,34.57,-1.0,27.09,12.39,29.701014
327,-1.0,116.6,130.5,405.4,110.22,173.78,106.2,-1.0,67.3,68.1,83.881935
328,-1.0,57.7,74.8,401.1,263.52,249.46,109.9,83.1,100.2,29.1,62.32731
329,-1.0,22.4,33.0,29.9,26.44,49.031,31.2,-1.0,33.8,37.3,28.641962
330,-1.0,-1.0,16.3,13.2,37.8,63.66,7.2,5.8,20.6,23.6,16.788443
331,-1.0,52.9,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.55,34.2,40.010303
332,-1.0,60.2,33.9,-1.0,-1.0,-1.0,-1.0,-1.0,25.46,51.5,39.856487
333,-1.0,23.9,-1.0,52.7,-1.0,-1.0,-1.0,19.0,51.19,26.0,33.233555
334,19.74,41.9,41.62,-1.0,-1.0,92.45,24.24,25.23,35.05,48.95,43.608673
335,-1.0,18.2,26.3,25.4,44.31,55.683,24.2,21.7,21.7,21.7,20.543442
336,24.58,-1.0,49.61,-1.0,-1.0,81.01,37.37,57.21,49.72,41.1,50.848137
337,-1.0,28.0,41.2,-1.0,-1.0,-1.0,-1.0,36.4,36.42,25.0,36.311653
338,-1.0,38.0,-1.0,73.8,-1.0,-1.0,53.78,46.2,42.88,37.1,40.528336
339,25.0,15.1,-1.0,52.8,-1.0,58.828,45.43,-1.0,29.44,26.1,21.989195
340,35.6,33.1,-1.0,47.7,63.83,75.971,-1.0,33.5,32.7,25.8,32.54624
341,35.07,35.89,42.05,-1.0,-1.0,20.24,28.68,35.77,34.96,28.63,41.236565
342,-1.0,27.7,44.5,57.1,63.06,48.005,-1.0,-1.0,30.4,28.3,36.23317
343,-1.0,-1.0,-1.0,56.4,-1.0,88.718,14.1,19.6,35.0,18.0,23.594639
344,-1.0,-1.0,33.5,64.9,45.13,67.413,17.5,14.5,15.5,14.0,20.215647
345,10.3,27.5,-1.0,-1.0,23.3,38.424,56.03,-1.0,11.49,13.8,15.660447
346,22.99,25.47,31.71,-1.0,152.38,43.28,22.6,26.32,25.29,22.31,24.849438
347,-1.0,58.8,76.6,178.9,96.42,106.01,-1.0,-1.0,72.3,77.4,70.88178
348,57.7,-1.0,-1.0,178.8,70.47,124.45,51.6,42.3,63.24,36.9,58.500744
349,16.04,22.01,23.72,-1.0,41.4,41.3,19.31,21.72,23.52,19.48,22.79975
350,52.89,85.25,64.49,-1.0,-1.0,105.99,100.75,74.32,91.53,96.42,87.47914
351,32.3,46.4,-1.0,-1.0,38.0,47.905,42.34,-1.0,22.27,22.0,18.921967
352,-1.0,44.6,54.7,88.6,-1.0,-1.0,-1.0,27.4,22.97,30.3,35.91491
353,-1.0,29.4,-1.0,47.6,-1.0,-1.0,-1.0,35.0,47.19,42.1,38.155342
354,-1.0,72.9,75.2,-1.0,88.36,129.35,49.5,-1.0,57.0,73.0,73.95046
355,39.8,38.5,-1.0,90.3,88.37,114.29,-1.0,32.9,45.72,34.3,43.64006
356,42.72,44.96,58.63,73.27,-1.0,31.45,56.24,43.05,-1.0,68.71,61.68614
357,-1.0,32.9,75.6,140.7,-1.0,-1.0,88.23,34.5,-1.0,19.6,35.82288
358,-1.0,-1.0,-1.0,22.3,42.99,51.463,32.1,82.5,46.2,18.6,37.110058
359,12.7,31.4,49.88,-1.0,95.2,56.37,65.44,29.96,98.77,50.08,53.45716
360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.9,45.31,22.8,33.460358
361,-1.0,-1.0,56.0,70.7,43.92,60.548,26.8,80.9,21.0,20.7,28.075224
362,-1.0,2.8,12.0,13.7,-1.0,-1.0,26.52,-1.0,13.39,0.0,6.6970124
363,-1.0,70.4,81.8,295.2,98.71,216.07,89.1,194.4,62.0,27.1,55.72261
364,-1.0,-1.0,25.3,8.6,5.88,18.588,21.1,42.9,18.7,30.3,23.569477
365,-1.0,35.3,61.1,45.2,47.86,88.818,46.1,51.6,53.82,33.3,41.244915
366,-1.0,-1.0,26.7,15.1,19.89,48.329,19.2,27.2,23.0,14.1,22.683928
367,64.73,87.72,73.96,-1.0,40.24,87.44,52.97,49.19,84.4,51.94,78.32832
368,-1.0,30.5,20.1,31.4,40.5,45.363,62.2,-1.0,32.7,23.2,31.371574
369,-1.0,40.2,61.4,105.4,-1.0,-1.0,73.38,40.9,62.01,48.0,53.869938
370,-1.0,-1.0,-1.0,18.8,18.15,29.086,19.1,23.5,18.7,12.8,16.711596
371,31.6,-1.0,-1.0,-1.0,45.3,53.099,83.72,-1.0,32.58,19.4,21.559816
372,-1.0,64.8,38.6,47.5,-1.0,112.04,64.6,96.0,85.0,69.8,68.93614
373,11.47,11.38,27.05,40.5,-1.0,-1.0,22.89,33.84,26.79,23.82,24.638111
374,-1.0,16.6,46.9,39.7,-1.0,-1.0,-1.0,13.7,13.9,20.5,18.494665
375,65.59,38.19,70.16,101.16,-1.0,40.28,57.36,51.06,-1.0,69.98,61.34549
376,-1.0,55.7,22.6,-1.0,-1.0,-1.0,-1.0,56.2,28.88,39.8,44.006413
377,-1.0,-1.0,127.9,79.5,46.8,53.772,44.02,-1.0,-1.0,40.2,50.853947
378,41.73,66.36,23.04,-1.0,64.69,132.72,49.44,39.32,54.73,64.64,52.452168
379,-1.0,5.1,29.8,31.6,28.5,44.281,24.1,-1.0,27.8,23.4,22.381033
380,28.4,37.0,-1.0,12.4,22.9,-1.0,11.75,-1.0,9.11,7.0,9.802818
381,-1.0,35.2,35.6,73.1,68.0,119.38,41.4,-1.0,30.7,43.2,37.71366
382,-1.0,-1.0,-1.0,16.9,30.17,18.495,29.9,14.7,-1.0,6.1,15.364122
383,15.9,14.5,-1.0,21.7,29.6,-1.0,22.35,-1.0,12.77,14.4,13.641542
384,-1.0,53.7,118.0,-1.0,-1.0,-1.0,57.57,55.7,59.63,88.7,65.610855
385,-1.0,89.6,57.7,284.3,166.0,238.83,185.3,118.3,189.06,39.1,100.29809
386,30.1,-1.0,-1.0,37.9,27.0,42.385,-1.0,-1.0,14.97,12.3,19.714329
387,16.4,29.9,-1.0,30.5,34.77,31.385,27.0,22.7,21.67,22.3,22.611444
388,32.9,-1.0,39.4,59.8,46.31,80.647,47.0,22.9,24.11,30.6,24.40949
389,12.3,20.2,-1.0,-1.0,20.6,36.017,21.17,-1.0,15.6,9.4,12.289676
390,19.47,36.59,37.39,-1.0,-1.0,73.33,21.76,27.99,27.6,31.79,35.967693
391,37.3,-1.0,-1.0,63.0,80.92,99.153,55.6,37.5,45.0,39.4,33.98693
392,-1.0,-1.0,40.1,-1.0,-1.0,-1.0,-1.0,-1.0,14.18,19.0,14.661891
393,-1.0,42.0,48.4,117.6,78.69,106.22,39.8,-1.0,47.3,38.4,45.49428
394,-1.0,62.2,70.8,206.3,265.85,166.15,94.9,72.7,146.2,68.1,79.79403
395,23.8,-1.0,23.0,80.5,54.2,91.136,31.4,38.4,35.97,23.8,29.557905
396,46.8,31.6,-1.0,64.8,84.77,109.51,-1.0,39.9,34.16,29.3,38.773434
397,-1.0,-1.0,10.7,14.7,11.47,14.859,14.3,7.0,18.6,17.3,14.306162
398,36.75,38.29,-1.0,-1.0,42.81,276.75,53.02,34.16,50.01,30.79,38.773357
399,39.3,72.9,-1.0,55.0,62.5,55.749,89.25,-1.0,51.44,38.9,38.825043
400,46.38,62.42,47.44,-1.0,40.5,75.05,53.97,53.64,56.23,55.85,61.983326
401,-1.0,16.3,48.7,66.2,-1.0,-1.0,82.07,32.3,-1.0,17.5,28.41105
402,-1.0,34.6,43.4,70.8,-1.0,68.252,51.7,46.0,44.5,23.9,39.505962
403,18.1,22.76,20.05,-1.0,-1.0,138.45,23.32,22.77,27.07,29.31,24.889475
404,13.4,28.8,-1.0,-1.0,16.3,-1.0,43.84,-1.0,7.26,14.1,10.575856
405,-1.0,-1.0,-1.0,19.2,39.43,33.879,26.8,44.3,31.7,11.8,27.130285
406,11.75,26.92,33.82,-1.0,-1.0,77.04,16.55,18.62,18.13,25.77,27.296442
407,33.4,23.8,-1.0,65.2,41.98,35.995,33.4,18.5,19.07,23.9,21.24028
408,-1.0,50.6,79.5,77.1,81.39,78.593,74.1,-1.0,66.9,82.7,55.78286
409,34.5,28.3,-1.0,48.4,36.31,60.025,33.1,29.8,28.47,26.0,27.696482
410,-1.0,50.2,44.1,47.5,76.51,88.089,41.5,-1.0,34.6,45.4,50.071644
411,-1.0,17.2,17.1,25.5,-1.0,-1.0,20.38,-1.0,16.92,0.0,7.983939
412,-1.0,36.4,38.7,55.5,-1.0,-1.0,39.82,49.1,37.05,43.4,41.505848
413,-1.0,-1.0,-1.0,32.2,17.44,79.584,19.9,16.3,21.9,13.7,18.23554
414,15.0,-1.0,-1.0,29.7,-1.0,32.449,18.1,17.3,14.33,13.8,14.214614
415,25.1,24.2,69.15,-1.0,-1.0,53.58,59.68,23.8,27.76,18.07,30.254637
416,-1.0,59.2,132.3,215.4,211.4,195.89,97.2,110.9,86.2,96.3,81.4696
417,-1.0,-1.0,18.9,30.8,40.0,42.264,4.62,-1.0,-1.0,14.5,15.897548
418,20.1,-1.0,-1.0,49.4,25.22,49.71,9.5,18.4,10.47,10.4,13.399503
419,49.37,78.02,58.15,-1.0,-1.0,129.1,37.81,47.25,42.73,28.83,58.12716
420,-1.0,46.5,73.4,89.8,66.92,102.87,58.3,-1.0,68.0,52.0,56.74532
421,26.0,6.6,-1.0,7.3,14.4,28.791,-1.0,-1.0,11.37,13.2,10.612903
422,-1.0,-1.0,-1.0,8.8,14.46,9.333,4.5,18.7,5.8,3.5,5.830889
423,-1.0,43.1,35.8,54.5,-1.0,-1.0,177.15,28.5,28.02,33.9,36.574875
424,17.4,49.4,-1.0,-1.0,25.1,53.552,33.93,-1.0,18.0,14.0,15.108147
425,-1.0,33.0,53.6,134.0,150.59,126.26,84.7,43.8,76.22,38.6,44.782097
426,22.2,58.3,-1.0,-1.0,50.1,42.811,92.78,-1.0,22.38,14.9,25.033787
427,-1.0,-1.0,-1.0,39.0,43.73,50.794,27.6,83.5,31.7,28.3,26.501316
428,-1.0,28.6,-1.0,39.3,-1.0,-1.0,-1.0,23.3,22.48,24.6,33.015053
429,-1.0,40.2,58.5,172.2,-1.0,-1.0,31.24,61.1,-1.0,38.0,54.287773
430,-1.0,38.1,68.8,130.2,-1.0,-1.0,75.75,68.4,63.6,51.7,60.129185
431,-1.0,24.9,52.4,43.7,-1.0,47.766,38.5,-1.0,28.4,20.6,31.99204
432,-1.0,19.0,37.5,41.0,38.81,35.136,36.0,-1.0,36.6,28.0,28.773733
433,9.6,9.5,-1.0,15.3,12.8,-1.0,16.13,-1.0,12.58,6.2,12.845681
434,15.81,66.18,43.98,-1.0,204.92,23.28,23.43,15.93,20.03,23.66,36.348183
435,-1.0,91.5,63.1,134.5,136.4,150.07,72.7,-1.0,78.7,90.6,78.287796
436,-1.0,43.7,80.1,258.6,187.24,169.1,79.3,91.4,79.7,37.6,57.384956
437,-1.0,76.0,87.9,107.6,65.96,95.377,96.0,-1.0,64.5,82.4,72.52553
438,-1.0,-1.0,-1.0,27.7,34.75,51.148,28.4,30.2,27.4,30.6,25.01373
439,-1.0,-1.0,-1.0,-1.0,35.51,46.904,51.7,57.5,38.8,35.1,31.481234
440,-1.0,-1.0,40.9,164.1,163.9,154.6,41.31,-1.0,-1.0,45.3,45.657017
441,27.7,132.9,-1.0,49.4,-1.0,61.934,36.04,27.7,19.85,17.3,12.272462
442,25.3,69.1,-1.0,17.2,35.0,30.586,59.18,-1.0,22.05,18.0,17.026857
443,-1.0,11.3,14.5,74.6,20.05,37.499,9.3,-1.0,7.5,19.6,20.050417
444,-1.0,13.7,33.8,94.6,-1.0,-1.0,-1.0,6.3,-1.0,24.2,19.122726
445,-1.0,42.4,49.4,93.7,104.04,78.563,71.1,-1.0,28.1,31.0,49.018887
446,-1.0,-1.0,-1.0,19.6,37.03,32.185,3.4,32.9,16.8,23.9,17.75347
447,-1.0,-1.0,-1.0,55.1,36.91,59.807,19.3,16.7,26.2,12.8,22.629885
448,14.3,-1.0,-1.0,14.2,-1.0,16.749,12.6,7.2,11.5,14.6,8.994393
449,-1.0,26.8,41.2,98.2,-1.0,-1.0,46.81,63.4,36.62,32.7,38.638287
450,-1.0,37.6,4.9,40.8,56.95,62.164,45.1,-1.0,52.7,20.2,39.235596
451,-1.0,13.3,27.6,147.8,88.0,86.894,32.16,-1.0,-1.0,24.7,21.545898
452,22.8,10.9,-1.0,22.0,28.6,20.954,31.21,-1.0,18.33,14.2,12.273072
453,-1.0,-1.0,37.5,96.2,51.9,93.027,40.6,38.1,43.0,44.4,37.08247
454,55.5,64.6,-1.0,46.4,62.48,65.949,-1.0,85.8,77.65,61.9,58.337883
455,45.2,43.2,-1.0,150.9,53.49,94.83,-1.0,31.1,31.41,34.5,39.66796
456,-1.0,139.7,100.8,399.2,132.58,357.43,212.0,143.7,226.48,85.1,154.97304
457,16.08,47.87,40.22,-1.0,39.84,189.12,26.51,22.15,56.01,25.65,44.227352
458,19.81,42.32,38.32,-1.0,-1.0,83.38,23.79,15.96,17.43,25.63,34.03645
459,-1.0,52.4,43.8,91.6,90.57,216.5,45.7,51.1,63.72,39.0,49.795734
460,37.85,-1.0,32.37,-1.0,-1.0,120.86,28.44,39.84,36.4,38.47,40.310116
461,-1.0,-1.0,104.6,240.0,-1.0,-1.0,68.79,45.0,56.67,49.4,41.963448
462,-1.0,20.6,49.6,109.4,-1.0,-1.0,42.21,45.6,35.24,57.1,39.30095
463,-1.0,27.8,48.3,72.8,39.68,71.899,35.8,-1.0,21.8,23.9,32.254135
464,-1.0,34.2,35.5,98.4,128.8,104.58,25.39,-1.0,-1.0,30.6,30.853012
465,13.5,11.9,-1.0,-1.0,20.0,22.144,24.64,-1.0,9.27,10.9,12.662114
466,-1.0,-1.0,-1.0,17.9,41.76,61.711,56.7,63.4,29.0,22.9,25.79926
467,-1.0,45.9,89.3,106.3,-1.0,-1.0,49.26,39.2,43.46,41.5,47.220238
468,-1.0,28.5,42.5,47.1,-1.0,-1.0,31.62,24.0,26.76,23.2,31.310385
469,85.4,74.5,144.5,296.5,87.32,132.24,69.4,67.8,82.65,57.1,76.5647
470,-1.0,34.0,42.9,65.2,87.46,90.436,47.9,-1.0,41.7,39.6,37.678642
471,-1.0,27.3,55.4,43.6,-1.0,-1.0,-1.0,37.8,40.0,34.6,40.01011
472,-1.0,69.8,66.4,114.0,-1.0,-1.0,-1.0,74.1,62.52,55.0,64.749306
473,-1.0,11.1,37.9,-1.0,-1.0,-1.0,-1.0,-1.0,46.84,32.6,35.775204
474,-1.0,68.5,129.8,215.8,88.41,177.12,111.5,62.3,70.54,63.1,65.84919
475,21.63,12.85,19.64,-1.0,-1.0,42.84,21.7,36.44,8.77,16.52,22.55134
476,10.2,44.2,-1.0,9.7,9.2,20.565,31.86,-1.0,8.69,12.1,9.625036
477,-1.0,18.7,34.2,100.2,77.48,70.898,40.3,-1.0,14.9,20.0,27.998484
478,-1.0,15.55,26.16,35.27,-1.0,63.06,15.08,19.94,21.12,6.51,22.388243
479,-1.0,-1.0,-1.0,41.7,91.45,99.754,30.8,11.2,27.0,37.4,25.504808
480,-1.0,35.3,36.2,87.4,53.48,83.695,42.2,-1.0,33.2,31.5,36.82937
481,-1.0,-1.0,-1.0,15.1,31.51,35.365,18.5,31.5,21.5,14.8,20.322739
482,-1.0,8.9,28.9,22.1,41.49,53.585,29.0,32.8,16.2,13.9,19.412634
483,91.04,39.78,-1.0,-1.0,44.92,99.99,57.3,73.37,53.82,32.24,42.833836
484,71.18,68.35,43.74,-1.0,-1.0,159.0,61.06,70.22,90.42,61.82,65.25977
485,-1.0,-1.0,20.1,16.4,19.91,29.383,15.8,20.8,21.1,35.7,20.027554
486,-1.0,-1.0,18.0,14.5,18.47,40.92,19.9,12.1,-1.0,26.2,15.259554
487,54.2,-1.0,-1.0,93.7,129.62,148.37,66.4,63.2,63.68,37.8,46.19434
488,24.47,31.85,32.95,-1.0,59.3,99.62,19.28,30.7,23.74,31.2,26.606356
489,-1.0,15.0,44.2,49.3,-1.0,60.606,52.0,25.9,28.3,17.4,25.280727
490,-1.0,-1.0,131.2,232.2,145.2,213.53,164.01,-1.0,-1.0,67.6,69.551605
491,8.2,45.0,-1.0,28.2,34.7,25.799,44.23,-1.0,19.58,8.0,15.869189
492,37.26,27.21,-1.0,-1.0,20.44,67.29,26.14,26.42,26.51,25.21,27.071217
493,-1.0,32.0,30.4,-1.0,-1.0,-1.0,21.2,26.1,29.01,25.6,32.186337
494,-1.0,-1.0,-1.0,25.2,36.66,56.955,21.0,13.1,16.4,18.2,18.069996
495,-1.0,48.2,66.7,71.8,-1.0,-1.0,-1.0,24.5,45.38,42.6,45.976074
496,22.2,73.8,-1.0,-1.0,23.1,45.519,48.7,-1.0,26.58,30.2,18.167604
497,-1.0,-1.0,-1.0,8.6,-1.0,50.272,5.9,10.4,6.1,1.8,9.127084
498,21.7,0.5,-1.0,15.6,15.74,34.856,-1.0,7.8,13.15,11.9,12.743819
499,-1.0,-1.0,-1.0,22.2,18.39,56.676,51.3,35.9,42.0,41.4,28.3855
500,20.7,28.5,-1.0,-1.0,46.4,40.851,52.31,-1.0,21.94,15.6,15.942731
501,-1.0,-1.0,-1.0,48.7,-1.0,80.322,23.2,12.3,17.3,19.9,11.921568
502,-1.0,54.7,43.7,285.7,144.86,315.11,73.6,-1.0,85.2,125.8,48.884884
503,-1.0,-1.0,-1.0,18.6,30.16,27.65,22.4,22.8,-1.0,12.2,16.561256
504,-1.0,20.1,35.7,35.1,26.27,37.562,20.0,-1.0,16.3,23.0,23.831207
505,-1.0,33.1,24.3,28.4,46.15,60.341,33.3,-1.0,26.3,33.6,35.26342
506,58.0,63.2,-1.0,69.6,63.89,115.83,-1.0,63.9,52.98,32.7,51.79652
507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.0,70.59,65.2,57.307625
508,52.9,34.2,-1.0,85.7,91.07,84.886,-1.0,60.9,47.28,46.4,46.064377
509,28.1,26.7,-1.0,44.9,72.3,37.583,37.3,26.3,28.99,24.4,22.974915
510,-1.0,41.7,55.7,55.6,-1.0,-1.0,-1.0,31.8,27.71,28.2,37.80719
511,-1.0,20.4,40.5,57.1,-1.0,-1.0,-1.0,-1.0,24.53,36.4,29.912104
512,19.2,30.8,-1.0,-1.0,28.3,22.427,35.82,-1.0,11.55,11.1,11.835847
513,-1.0,-1.0,20.2,30.8,43.56,58.85,30.1,31.0,28.6,26.0,25.538736
514,-1.0,30.0,47.1,70.6,-1.0,-1.0,41.32,42.7,32.88,43.6,37.380116
515,-1.0,32.7,77.7,285.0,88.78,134.13,99.8,-1.0,39.0,37.6,52.884987
516,-1.0,23.1,45.4,61.8,-1.0,54.301,46.9,-1.0,33.0,29.3,33.648895
517,-1.0,28.3,36.4,54.6,-1.0,66.21,38.1,32.9,45.4,33.3,34.77458
518,66.2,74.3,71.6,123.0,79.78,59.493,71.8,-1.0,56.72,61.6,91.187904
519,57.9,34.7,27.1,41.5,103.85,47.865,32.8,42.3,39.52,33.7,35.844563
520,10.0,12.8,-1.0,-1.0,26.2,37.76,23.48,-1.0,20.08,16.1,14.397654
521,76.2,-1.0,-1.0,105.5,75.58,-1.0,-1.0,84.6,55.4,53.8,64.09598
522,-1.0,36.3,34.1,76.5,47.67,63.469,44.8,-1.0,22.7,30.2,38.720356
523,38.9,2.1,-1.0,33.3,50.4,45.72,-1.0,-1.0,37.78,28.1,32.089664
524,71.25,82.21,72.55,251.88,-1.0,112.51,73.98,48.48,62.53,100.35,92.33727
525,-1.0,-1.0,-1.0,4.9,17.35,19.431,23.9,11.5,12.0,5.2,12.4278
526,13.2,21.9,-1.0,51.7,34.82,37.988,27.4,26.1,20.3,19.1,22.974491
527,-1.0,-1.0,53.9,23.0,82.35,32.768,12.4,51.8,19.7,11.7,26.70199
528,34.5,-1.0,-1.0,143.9,131.22,91.356,41.5,57.8,61.11,30.8,42.9626
529,51.0,55.9,-1.0,122.7,87.87,117.65,72.1,60.9,58.88,70.2,55.163372
530,-1.0,10.3,21.5,34.9,28.73,59.048,22.3,-1.0,23.0,17.2,21.552233
531,63.03,77.79,42.28,-1.0,-1.0,64.12,53.94,41.15,60.59,69.37,79.24098
532,-1.0,11.5,13.5,18.7,33.36,32.408,27.6,-1.0,31.7,22.3,20.318794
533,-1.0,21.4,41.3,48.3,-1.0,-1.0,6.1,32.7,21.4,36.3,26.92809
534,-1.0,28.0,53.2,147.2,-1.0,-1.0,-1.0,19.3,-1.0,26.9,36.157154
535,-1.0,-1.0,54.9,59.3,86.2,88.183,91.14,-1.0,-1.0,36.4,58.65609
536,54.7,-1.0,-1.0,-1.0,50.29,61.258,49.4,44.3,48.9,36.6,39.128918
537,36.8,-1.0,-1.0,27.0,33.51,56.043,-1.0,28.5,16.76,18.6,18.596146
538,16.65,37.87,26.35,-1.0,-1.0,68.0,18.4,23.73,30.44,26.33,36.587574
539,-1.0,42.3,35.9,-1.0,-1.0,-1.0,-1.0,74.5,25.98,31.9,34.40152
540,44.4,40.9,-1.0,80.4,47.35,67.381,-1.0,40.3,39.73,37.5,39.848793
541,-1.0,35.8,58.1,69.4,165.0,71.958,57.1,-1.0,42.2,36.1,44.124462
542,6.61,21.87,-1.0,-1.0,-1.0,67.54,36.12,8.08,42.84,39.2,37.274147
543,-1.0,28.98,21.34,25.31,-1.0,179.97,32.49,16.89,15.28,29.28,26.676146
544,-1.0,35.8,44.0,45.9,41.73,49.624,29.4,36.9,49.7,24.9,37.38234
545,26.12,32.71,51.35,-1.0,79.88,68.03,43.08,30.82,35.95,33.85,38.70352
546,-1.0,26.4,-1.0,61.9,-1.0,-1.0,-1.0,46.6,36.96,36.6,34.586952
547,47.8,34.7,-1.0,45.9,41.52,49.567,-1.0,42.8,38.54,40.9,36.602436
548,-1.0,28.6,23.4,33.3,32.94,85.206,30.2,-1.0,27.7,27.5,30.62597
549,-1.0,15.9,43.5,83.4,-1.0,-1.0,45.74,20.0,-1.0,12.6,21.81191
550,-1.0,27.1,44.6,91.4,-1.0,-1.0,-1.0,24.4,42.69,43.4,36.225487
551,-1.0,29.9,34.4,47.5,44.3,79.381,33.9,-1.0,30.4,31.5,32.411987
552,7.85,22.29,14.38,-1.0,-1.0,18.48,36.27,16.28,39.65,22.05,26.47506
553,33.4,-1.0,-1.0,31.5,20.26,34.713,34.9,16.3,16.68,11.0,18.087711
554,10.8,21.2,16.63,-1.0,-1.0,-1.0,27.73,12.65,21.28,14.8,19.942762
555,-1.0,23.2,40.4,58.3,-1.0,-1.0,28.61,19.8,17.23,31.7,24.29216
556,13.87,22.29,28.3,-1.0,-1.0,26.57,21.4,19.27,23.26,21.54,25.72722
557,-1.0,-1.0,-1.0,22.0,33.08,44.163,33.5,27.2,16.6,20.8,18.695011
558,-1.0,35.1,29.5,130.8,72.69,163.74,74.7,-1.0,49.2,52.6,47.897526
559,69.8,55.4,-1.0,105.1,73.54,83.696,-1.0,71.5,74.66,56.2,60.263256
560,-1.0,-1.0,-1.0,34.6,38.88,55.576,18.6,28.3,21.9,22.4,22.334448
