,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
4072,-1.0,55.8,93.9,-1.0,41.9,-1.0,-1.0,28.6,35.87,46.9,59.16293
4073,-1.0,14.0,28.0,-1.0,10.6,-1.0,-1.0,12.2,-1.0,14.5,21.249382
4074,-1.0,62.7,230.0,98.17,40.5,157.38,41.2,52.2,-1.0,51.9,47.00697
4075,-1.0,28.2,30.7,23.3,27.2,45.29,28.7,-1.0,32.8,31.3,27.665968
4076,-1.0,-1.0,13.3,-1.0,-1.0,-1.0,9.33,-1.0,14.29,23.6,18.183958
4077,-1.0,15.6,19.6,-1.0,-1.0,-1.0,19.31,-1.0,15.41,28.4,18.75589
4078,-1.0,52.1,108.7,-1.0,47.8,79.515,46.7,46.6,40.0,54.3,55.18021
4079,-1.0,23.6,18.6,-1.0,-1.0,-1.0,11.59,-1.0,11.65,1.7,15.437449
4080,-1.0,54.7,128.9,-1.0,24.7,-1.0,102.27,24.5,36.81,110.3,80.49669
4081,-1.0,-1.0,-1.0,80.2,-1.0,108.18,82.1,-1.0,-1.0,105.1,99.513275
4082,-1.0,14.3,-1.0,48.8,-1.0,23.002,-1.0,-1.0,23.03,33.6,40.133064
4083,-1.0,-1.0,26.76,66.54,-1.0,-1.0,-1.0,-1.0,-1.0,12.03,19.921013
4084,18.19,-1.0,-1.0,-1.0,24.73,39.1,20.26,20.26,23.54,23.33,21.895454
4085,-1.0,-1.0,88.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.76,47.479828
4086,-1.0,49.4,79.6,66.09,53.6,130.77,116.4,-1.0,48.4,50.2,59.455112
4087,-1.0,29.0,33.3,-1.0,-1.0,-1.0,62.78,11.6,24.17,46.8,29.234695
4088,-1.0,-1.0,59.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.66,36.09429
4089,-1.0,15.5,33.4,-1.0,23.4,-1.0,-1.0,23.6,19.84,47.5,32.585766
4090,-1.0,-1.0,26.4,37.76,34.6,77.618,19.3,57.3,30.6,30.3,24.227766
4091,-1.0,53.5,223.4,122.69,24.7,207.79,73.4,54.3,171.48,30.3,56.8388
4092,-1.0,53.8,62.1,-1.0,41.9,-1.0,114.83,32.1,32.17,42.4,52.12761
4093,-1.0,21.8,53.9,-1.0,29.4,-1.0,26.06,6.9,23.89,24.0,36.80296
4094,10.5,-1.0,-1.0,47.61,14.95,-1.0,15.48,13.73,15.87,28.13,18.896011
4095,-1.0,5.9,53.3,-1.0,-1.0,-1.0,19.32,-1.0,12.8,10.1,28.598991
4096,-1.0,19.9,-1.0,-1.0,16.7,-1.0,15.04,22.5,17.46,26.0,24.674408
4097,-1.0,32.7,11.4,-1.0,-1.0,-1.0,29.14,-1.0,29.29,2.3,24.65726
4098,-1.0,-1.0,49.1,-1.0,-1.0,-1.0,26.09,-1.0,15.84,26.7,49.685818
4099,-1.0,49.4,104.6,70.76,43.5,-1.0,49.5,-1.0,55.5,121.8,49.790585
4100,-1.0,32.4,-1.0,-1.0,24.3,-1.0,-1.0,26.6,32.29,58.7,38.49079
4101,-1.0,87.1,102.4,-1.0,69.5,149.29,80.7,66.3,55.2,82.1,89.74472
4102,-1.0,8.4,52.7,80.43,15.8,64.959,38.7,-1.0,21.94,28.9,36.46128
4103,-1.0,27.6,75.5,51.17,42.3,56.674,38.3,-1.0,16.9,36.3,44.582977
4104,-1.0,10.7,128.9,-1.0,32.5,-1.0,7.33,17.3,-1.0,43.7,44.0162
4105,-1.0,59.9,80.0,132.49,50.3,249.7,36.8,94.5,48.5,46.6,42.315395
4106,-1.0,33.4,244.6,172.8,35.4,143.39,111.12,-1.0,-1.0,42.4,74.62601
4107,-1.0,42.8,-1.0,-1.0,34.1,-1.0,-1.0,-1.0,27.5,31.2,39.240887
4108,-1.0,-1.0,37.16,-1.0,-1.0,60.43,-1.0,-1.0,-1.0,19.22,34.56954
4109,-1.0,-1.0,38.8,-1.0,-1.0,-1.0,-1.0,-1.0,23.45,6.5,34.86409
4110,21.13,24.19,45.02,-1.0,23.01,-1.0,19.37,21.01,-1.0,24.66,26.137056
4111,-1.0,14.5,185.8,-1.0,-1.0,-1.0,-1.0,13.2,33.12,46.4,49.067368
4112,-1.0,-1.0,63.89,-1.0,-1.0,150.61,-1.0,-1.0,-1.0,62.42,42.7915
4113,-1.0,20.5,35.4,-1.0,19.8,-1.0,27.99,19.5,20.58,39.6,31.111475
4114,-1.0,29.9,-1.0,-1.0,29.5,-1.0,-1.0,42.7,35.07,36.7,47.21025
4115,10.6,23.74,-1.0,-1.0,19.47,60.21,20.95,17.62,17.66,28.52,27.610489
4116,-1.0,-1.0,56.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.35,34.97799
4117,-1.0,35.6,66.9,-1.0,54.9,78.269,-1.0,54.2,56.6,84.3,61.55223
4118,-1.0,36.0,49.4,-1.0,39.4,93.09,31.2,46.1,37.7,37.2,32.153378
4119,21.6,31.66,-1.0,33.95,33.14,63.41,51.88,19.35,54.7,46.79,46.628002
4120,-1.0,6.0,12.3,-1.0,-1.0,-1.0,26.28,-1.0,10.66,20.1,21.819437
4121,-1.0,-1.0,55.92,-1.0,-1.0,57.97,-1.0,-1.0,-1.0,60.95,40.74982
4122,-1.0,-1.0,58.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.11,35.90872
4123,-1.0,2.7,28.9,-1.0,-1.0,-1.0,-1.0,-1.0,2.92,13.9,18.550205
4124,-1.0,27.4,66.5,-1.0,-1.0,-1.0,-1.0,43.1,44.68,46.2,42.795193
4125,41.4,16.8,58.4,40.38,26.2,100.57,33.1,43.8,34.5,42.4,48.624893
4126,-1.0,87.0,188.5,220.34,103.1,230.17,87.7,105.4,135.94,96.3,101.69754
4127,-1.0,25.4,50.7,-1.0,28.7,-1.0,-1.0,51.1,38.74,25.2,42.797344
4128,-1.0,-1.0,22.9,61.82,18.9,65.289,35.9,35.8,24.5,26.3,26.075655
4129,-1.0,21.1,42.8,-1.0,21.7,-1.0,35.94,-1.0,21.51,23.4,37.9603
4130,14.9,18.17,-1.0,61.2,16.36,68.18,17.74,15.56,18.88,23.06,18.918043
4131,-1.0,58.4,187.4,-1.0,50.8,-1.0,139.65,59.5,58.19,98.9,106.63026
4132,38.03,71.33,170.99,-1.0,73.4,-1.0,110.09,37.16,94.06,56.73,89.040054
4133,14.17,11.12,-1.0,57.22,14.81,11.49,13.4,19.24,18.49,20.41,21.514894
4134,-1.0,33.0,137.8,-1.0,-1.0,-1.0,-1.0,23.6,61.97,42.8,59.5384
4135,-1.0,-1.0,22.39,-1.0,-1.0,75.685,-1.0,-1.0,-1.0,10.95,20.292294
4136,43.28,79.08,-1.0,44.5,54.56,93.28,64.05,55.42,97.16,81.99,63.500835
4137,-1.0,22.6,68.2,-1.0,-1.0,-1.0,30.42,-1.0,21.2,14.7,35.704056
4138,-1.0,-1.0,30.09,-1.0,-1.0,67.24,-1.0,-1.0,-1.0,22.7,30.695284
4139,-1.0,-1.0,47.7,-1.0,-1.0,-1.0,-1.0,-1.0,16.61,29.0,34.2343
4140,-1.0,50.4,163.7,-1.0,57.1,-1.0,-1.0,86.9,67.97,58.7,85.41861
4141,-1.0,42.9,-1.0,239.1,-1.0,130.37,84.94,-1.0,-1.0,71.2,65.252335
4142,-1.0,-1.0,105.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.05,51.262108
4143,-1.0,22.6,-1.0,-1.0,18.6,-1.0,-1.0,23.7,18.3,33.2,30.154589
4144,-1.0,-1.0,-1.0,-1.0,15.1,-1.0,-1.0,-1.0,39.5,22.0,55.584904
4145,-1.0,21.0,45.8,42.5,20.3,74.333,20.3,-1.0,-1.0,19.4,30.641056
4146,-1.0,-1.0,41.43,93.07,-1.0,-1.0,-1.0,-1.0,-1.0,47.07,26.210127
4147,-1.0,-1.0,97.91,-1.0,-1.0,77.23,-1.0,-1.0,-1.0,55.71,55.651634
4148,-1.0,12.8,87.5,43.7,-1.0,75.905,-1.0,-1.0,-1.0,82.8,64.03355
4149,-1.0,22.8,65.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.13,45.3,45.775005
4150,-1.0,24.7,39.4,30.09,31.8,44.63,43.1,-1.0,39.3,34.8,33.978455
4151,67.99,-1.0,-1.0,60.84,71.09,87.59,86.58,163.78,73.26,51.04,64.93253
4152,-1.0,-1.0,11.7,7.29,27.6,35.072,11.2,13.2,15.1,25.2,13.984458
4153,-1.0,-1.0,13.4,-1.0,-1.0,-1.0,-1.0,-1.0,16.58,16.8,23.740751
4154,-1.0,59.3,167.1,-1.0,52.8,-1.0,58.29,49.9,49.38,79.6,81.65487
4155,-1.0,18.5,50.9,-1.0,24.0,-1.0,32.06,43.6,36.69,43.4,35.43779
4156,-1.0,-1.0,36.77,-1.0,-1.0,34.82,-1.0,-1.0,-1.0,21.41,31.825388
4157,-1.0,30.1,37.7,-1.0,36.1,41.161,46.1,29.1,37.8,49.8,40.081783
4158,-1.0,-1.0,489.0,-1.0,99.4,267.4,180.19,-1.0,-1.0,100.7,118.20428
4159,-1.0,27.7,58.3,49.82,31.8,85.263,34.7,-1.0,31.0,60.5,34.053352
4160,-1.0,35.6,59.1,33.76,30.0,60.4,34.1,-1.0,26.9,36.5,37.793694
4161,-1.0,-1.0,21.8,35.46,11.8,63.155,18.2,45.7,11.1,5.7,17.2146
4162,-1.0,7.0,24.8,-1.0,-1.0,-1.0,40.71,-1.0,13.58,17.7,32.34373
4163,-1.0,19.6,20.7,31.71,17.7,68.585,26.2,37.2,19.4,27.1,24.300581
4164,-1.0,20.8,-1.0,-1.0,28.3,-1.0,-1.0,-1.0,28.87,33.7,33.34445
4165,-1.0,38.1,59.6,-1.0,37.9,-1.0,12.85,30.2,25.92,45.1,43.412937
4166,-1.0,45.8,124.9,-1.0,45.1,150.63,54.2,-1.0,37.0,53.6,57.977417
4167,22.72,31.17,-1.0,-1.0,21.55,23.39,50.05,22.22,36.39,31.77,49.11254
4168,-1.0,19.2,227.1,-1.0,42.1,-1.0,49.67,65.7,-1.0,50.7,46.54743
4169,75.5,91.3,145.5,180.86,75.9,-1.0,72.6,77.4,119.4,57.9,55.30169
4170,-1.0,44.3,-1.0,45.8,-1.0,73.911,-1.0,-1.0,25.58,82.3,63.816704
4171,70.5,78.2,102.6,163.55,56.3,214.26,58.5,72.0,66.11,81.6,78.1034
4172,-1.0,34.2,74.8,55.69,36.4,69.25,57.4,-1.0,39.7,57.6,46.511982
4173,-1.0,-1.0,32.42,-1.0,-1.0,96.53,-1.0,-1.0,-1.0,8.79,30.330004
4174,34.4,63.81,-1.0,137.02,46.8,49.7,50.31,55.91,50.46,37.44,47.56619
4175,-1.0,-1.0,16.66,-1.0,-1.0,200.14,-1.0,-1.0,-1.0,35.32,26.975609
4176,-1.0,29.3,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.43,25.2,26.94384
4177,-1.0,38.5,62.6,-1.0,40.4,-1.0,53.1,30.3,52.79,65.3,48.021755
4178,-1.0,28.5,71.0,38.52,27.3,66.665,34.9,-1.0,35.1,48.3,37.77364
4179,32.04,36.55,-1.0,-1.0,39.39,104.98,32.36,30.05,36.43,26.59,42.388603
4180,-1.0,24.1,55.1,51.05,20.2,86.152,26.5,-1.0,17.2,56.3,30.688635
4181,-1.0,20.3,45.5,-1.0,33.3,-1.0,-1.0,42.2,32.47,44.1,41.001137
4182,-1.0,8.1,17.6,-1.0,-1.0,-1.0,7.6,-1.0,11.27,22.9,12.247823
4183,-1.0,-1.0,40.6,-1.0,-1.0,56.48,-1.0,-1.0,-1.0,18.86,34.970467
4184,27.24,14.06,15.09,-1.0,-1.0,-1.0,17.02,12.35,14.33,25.01,13.243052
4185,-1.0,49.7,46.7,-1.0,20.2,-1.0,103.66,18.5,21.5,31.3,42.20017
4186,-1.0,-1.0,24.8,30.23,22.1,61.35,32.9,80.9,25.8,78.0,28.532576
4187,-1.0,49.5,36.9,-1.0,-1.0,-1.0,-1.0,32.8,38.8,23.9,34.528587
4188,71.18,68.35,-1.0,-1.0,61.82,159.0,61.06,70.22,90.42,43.74,79.195625
4189,-1.0,12.4,31.3,-1.0,-1.0,-1.0,17.75,-1.0,21.05,27.8,25.299488
4190,-1.0,-1.0,169.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.4,63.31523
4191,-1.0,26.4,18.0,7.06,32.3,32.595,27.3,-1.0,53.3,17.2,27.696903
4192,-1.0,18.7,34.3,-1.0,17.3,-1.0,-1.0,17.5,22.52,35.1,33.033524
4193,-1.0,27.5,62.0,47.4,40.2,62.575,45.0,35.8,-1.0,52.3,42.65998
4194,63.76,89.3,-1.0,126.02,52.61,164.49,60.9,61.84,57.24,70.05,64.073074
4195,-1.0,10.6,55.8,-1.0,32.1,71.545,25.4,-1.0,24.9,26.8,26.608791
4196,-1.0,-1.0,11.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.84,11.0835905
4197,-1.0,-1.0,44.94,-1.0,-1.0,15.51,-1.0,-1.0,-1.0,43.22,35.125996
4198,-1.0,143.7,366.3,171.93,71.6,280.97,128.1,-1.0,173.54,67.8,169.79498
4199,-1.0,18.6,12.4,-1.0,-1.0,-1.0,12.6,-1.0,17.97,16.3,17.371027
4200,20.23,8.22,5.83,-1.0,10.16,-1.0,6.16,7.56,7.63,4.64,10.816361
4201,-1.0,4.8,17.9,-1.0,-1.0,-1.0,10.58,-1.0,12.51,10.3,14.426927
4202,-1.0,41.6,12.3,-1.0,-1.0,-1.0,29.6,-1.0,18.23,3.8,23.24602
4203,-1.0,35.9,186.3,-1.0,59.3,-1.0,95.1,106.2,58.27,89.1,82.872055
4204,-1.0,53.1,77.4,80.12,55.8,93.888,62.0,-1.0,66.3,49.8,59.346832
4205,-1.0,-1.0,16.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.88,15.360534
4206,-1.0,-1.0,24.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.14,22.06868
4207,-1.0,-1.0,62.7,91.89,-1.0,-1.0,-1.0,-1.0,-1.0,31.76,39.601906
4208,-1.0,26.7,31.2,56.21,31.1,130.97,33.7,-1.0,18.1,25.4,35.870945
4209,-1.0,-1.0,26.86,56.73,-1.0,-1.0,-1.0,-1.0,-1.0,27.48,20.035563
4210,14.96,8.56,-1.0,83.98,11.36,30.41,44.27,11.1,18.65,31.55,32.763653
4211,-1.0,47.8,58.3,-1.0,43.6,116.73,60.3,64.2,51.8,49.6,55.666832
4212,-1.0,8.4,16.2,-1.0,22.9,-1.0,11.59,-1.0,7.69,20.3,17.578682
4213,-1.0,32.1,133.3,-1.0,42.5,-1.0,80.25,43.8,40.28,53.1,74.302704
4214,-1.0,-1.0,32.3,-1.0,-1.0,-1.0,4.32,-1.0,4.97,17.6,13.338454
4215,-1.0,65.7,142.7,-1.0,60.5,102.09,69.1,-1.0,68.1,56.5,63.28081
4216,-1.0,17.9,75.3,-1.0,-1.0,-1.0,-1.0,24.7,25.51,71.6,40.71287
4217,-1.0,91.3,-1.0,-1.0,53.0,-1.0,-1.0,-1.0,33.73,79.9,40.39085
4218,-1.0,29.5,9.3,-1.0,-1.0,-1.0,39.24,-1.0,22.26,21.5,18.258398
4219,22.39,24.21,-1.0,-1.0,21.89,31.1,51.85,17.81,33.46,51.65,50.918316
4220,-1.0,-1.0,20.67,80.84,-1.0,-1.0,-1.0,-1.0,-1.0,6.36,16.010836
4221,-1.0,-1.0,47.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.4,31.212399
4222,-1.0,-1.0,48.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.5,31.500465
4223,31.93,29.81,-1.0,-1.0,29.71,45.83,31.32,32.84,35.04,36.67,33.511536
4224,-1.0,23.7,44.3,-1.0,-1.0,-1.0,56.11,-1.0,18.53,31.7,41.315342
4225,16.1,20.5,62.6,41.34,26.4,45.645,26.2,19.9,26.96,24.3,37.68436
4226,-1.0,29.5,59.2,-1.0,-1.0,-1.0,40.73,-1.0,23.18,46.4,40.151207
4227,-1.0,-1.0,45.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.67,30.15179
4228,55.75,110.88,-1.0,131.78,77.42,157.23,108.86,73.52,114.68,139.41,107.74135
4229,-1.0,37.2,-1.0,-1.0,56.6,-1.0,-1.0,-1.0,35.87,39.1,41.452927
4230,-1.0,-1.0,90.01,-1.0,-1.0,97.74,-1.0,-1.0,-1.0,53.1,55.33062
4231,41.73,66.36,-1.0,64.69,64.64,132.72,49.44,39.32,54.73,23.04,54.70643
4232,-1.0,-1.0,23.3,32.68,22.3,48.827,26.1,23.5,19.2,20.2,22.110306
4233,-1.0,40.9,97.5,-1.0,47.6,100.73,57.5,52.1,51.4,52.4,55.658127
4234,-1.0,14.5,17.7,-1.0,11.0,-1.0,-1.0,11.0,-1.0,10.9,19.843134
4235,-1.0,57.7,73.9,78.49,64.8,84.67,63.4,-1.0,71.2,43.8,63.88681
4236,-1.0,24.3,50.7,37.91,21.0,204.82,32.9,26.3,30.58,28.0,29.25622
4237,-1.0,15.9,44.2,-1.0,-1.0,-1.0,27.85,-1.0,25.11,38.6,35.450333
4238,-1.0,10.3,9.8,-1.0,-1.0,-1.0,8.46,-1.0,-1.0,12.2,10.462137
4239,-1.0,70.7,99.4,42.36,30.0,148.63,32.6,46.9,35.56,20.5,63.16528
4240,-1.0,39.7,50.1,51.28,29.5,62.493,39.5,-1.0,36.2,35.5,36.8688
4241,-1.0,-1.0,52.5,57.41,28.7,68.036,26.4,93.6,35.1,29.7,20.183895
4242,-1.0,-1.0,64.5,-1.0,-1.0,62.19,-1.0,-1.0,-1.0,45.53,43.84716
4243,-1.0,-1.0,60.42,-1.0,-1.0,170.74,-1.0,-1.0,-1.0,15.85,43.175804
4244,-1.0,-1.0,109.87,-1.0,-1.0,40.66,-1.0,-1.0,-1.0,35.41,54.39954
4245,-1.0,-1.0,17.99,55.15,-1.0,-1.0,-1.0,-1.0,-1.0,11.06,16.279264
4246,-1.0,20.4,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.9,37.3,36.8441
4247,-1.0,90.8,139.3,-1.0,65.6,223.71,69.0,-1.0,77.3,105.5,59.314415
4248,-1.0,18.2,38.6,-1.0,14.6,-1.0,15.5,12.0,11.92,23.8,25.658218
4249,-1.0,14.9,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,9.66,16.9,13.862663
4250,-1.0,-1.0,47.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.34,31.286598
4251,-1.0,35.8,77.6,-1.0,-1.0,-1.0,-1.0,20.3,20.21,25.7,42.409756
4252,21.82,42.35,-1.0,59.41,41.65,66.27,49.32,42.73,26.93,89.51,58.798992
4253,-1.0,28.9,66.1,-1.0,31.3,54.4,46.9,-1.0,28.0,64.7,50.6088
4254,-1.0,76.3,110.0,136.07,67.0,117.92,95.6,-1.0,54.9,99.5,82.642456
4255,-1.0,21.2,46.7,-1.0,29.9,-1.0,-1.0,56.3,36.21,38.5,35.423878
4256,-1.0,-1.0,39.66,-1.0,-1.0,15.65,-1.0,-1.0,-1.0,25.72,31.913454
4257,20.38,24.92,-1.0,-1.0,18.26,56.56,19.82,21.21,21.86,18.43,27.1843
4258,43.1,-1.0,-1.0,22.08,61.73,19.41,54.67,42.67,64.61,48.23,49.75792
4259,-1.0,35.0,79.1,-1.0,35.4,-1.0,-1.0,34.9,46.58,63.6,56.82878
4260,-1.0,34.7,80.1,-1.0,-1.0,-1.0,98.79,-1.0,31.96,56.8,69.63409
4261,-1.0,52.7,175.4,152.21,44.9,168.36,71.7,70.6,73.34,48.0,73.91507
4262,56.96,72.35,177.55,-1.0,50.52,78.22,51.19,8.94,41.66,49.6,68.3143
4263,-1.0,18.3,98.0,40.04,12.2,64.182,20.3,-1.0,23.5,20.5,36.27342
4264,-1.0,19.2,8.7,-1.0,-1.0,-1.0,11.29,-1.0,9.26,15.8,12.377774
4265,-1.0,34.1,57.9,66.92,27.9,83.611,36.7,57.7,50.44,47.0,41.6773
4266,-1.0,37.4,57.3,-1.0,48.8,114.31,37.3,-1.0,33.0,38.4,40.159542
4267,15.22,12.76,-1.0,48.14,23.01,26.67,25.39,20.89,29.04,35.86,28.869478
4268,-1.0,29.6,44.1,-1.0,44.3,-1.0,12.87,33.9,20.58,44.9,34.520927
4269,-1.0,-1.0,58.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.54,35.863224
4270,-1.0,103.8,225.9,-1.0,92.4,-1.0,163.06,93.1,-1.0,145.7,135.23795
4271,-1.0,21.76,12.39,-1.0,15.67,103.83,9.99,10.12,11.56,17.49,15.75533
4272,-1.0,-1.0,45.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.07,30.518421
4273,-1.0,38.6,-1.0,-1.0,17.1,-1.0,-1.0,-1.0,-1.0,49.0,24.61149
4274,-1.0,26.1,40.8,41.38,30.0,64.785,35.0,-1.0,-1.0,49.9,36.995377
4275,37.9,49.7,149.8,89.22,36.3,183.83,38.7,76.2,102.04,42.4,43.47894
4276,-1.0,38.1,68.2,-1.0,38.6,77.75,43.9,48.6,49.6,58.6,44.76441
4277,-1.0,48.3,65.3,-1.0,38.0,-1.0,-1.0,25.0,24.55,43.0,48.282024
4278,-1.0,26.0,37.0,-1.0,-1.0,-1.0,74.69,-1.0,28.66,27.5,50.512726
4279,-1.0,14.9,35.1,-1.0,-1.0,-1.0,22.25,-1.0,13.24,21.3,24.902029
4280,-1.0,-1.0,73.7,59.66,28.4,129.29,34.8,44.5,31.4,28.7,49.627136
4281,35.96,-1.0,-1.0,-1.0,40.26,50.54,28.77,38.52,35.28,27.12,36.87502
4282,-1.0,72.4,199.8,138.04,53.5,179.28,64.0,-1.0,49.0,33.5,77.080925
4283,-1.0,21.7,114.9,43.8,38.0,193.07,18.04,-1.0,-1.0,38.3,44.54187
4284,-1.0,47.2,43.8,92.28,37.1,83.538,51.3,-1.0,46.3,38.4,53.742275
4285,-1.0,61.0,65.3,-1.0,17.7,-1.0,-1.0,-1.0,30.74,42.6,42.143055
4286,-1.0,49.0,51.5,49.96,77.1,78.198,34.7,-1.0,72.6,53.6,60.40582
4287,-1.0,-1.0,27.6,-1.0,-1.0,-1.0,24.96,-1.0,11.31,24.5,27.127296
4288,-1.0,12.8,11.5,-1.0,-1.0,-1.0,4.54,-1.0,8.48,15.4,9.772554
4289,-1.0,53.2,68.2,42.5,45.2,90.847,61.69,-1.0,-1.0,86.5,68.51066
4290,-1.0,74.8,-1.0,95.68,40.2,218.31,112.5,94.2,101.45,35.3,132.93144
4291,-1.0,22.0,-1.0,63.1,-1.0,66.406,19.11,-1.0,22.45,37.2,36.283318
4292,-1.0,31.1,41.7,-1.0,38.3,249.29,34.3,-1.0,51.0,32.6,34.981304
4293,-1.0,54.4,179.4,63.05,44.8,83.687,60.9,48.9,46.92,73.6,76.48382
4294,-1.0,20.9,100.5,-1.0,-1.0,-1.0,54.03,-1.0,14.09,32.3,49.72086
4295,-1.0,-1.0,65.4,50.81,29.2,94.631,32.4,75.5,40.8,32.4,37.63176
4296,-1.0,65.7,199.4,-1.0,56.0,161.14,80.9,71.2,89.1,79.1,68.76334
4297,-1.0,35.1,-1.0,-1.0,44.9,-1.0,96.8,75.9,62.43,61.2,95.1264
4298,81.2,74.4,240.7,226.36,73.9,328.91,97.6,61.5,170.19,93.1,99.81821
4299,67.7,32.4,84.5,89.11,-1.0,-1.0,53.2,38.4,46.87,64.3,56.81184
4300,47.73,81.67,-1.0,-1.0,61.62,124.07,82.83,82.61,86.23,38.09,65.317924
4301,-1.0,41.5,-1.0,-1.0,46.2,-1.0,37.35,35.7,34.79,60.3,52.758682
4302,8.27,12.96,4.23,-1.0,15.92,-1.0,9.59,11.23,10.14,2.25,9.868481
4303,-1.0,-1.0,42.59,-1.0,-1.0,85.34,-1.0,-1.0,-1.0,34.9,37.855247
4304,31.0,9.4,30.2,37.36,16.3,69.245,21.4,25.7,21.43,33.2,29.418451
4305,-1.0,-1.0,14.73,-1.0,-1.0,201.23,-1.0,-1.0,-1.0,27.66,26.016453
4306,-1.0,12.1,11.4,-1.0,-1.0,-1.0,10.2,-1.0,11.61,10.8,11.307291
4307,-1.0,37.8,86.9,99.92,36.8,63.293,71.3,-1.0,25.8,58.7,66.063095
4308,-1.0,62.2,-1.0,216.5,-1.0,125.4,104.57,-1.0,-1.0,120.7,90.18172
4309,-1.0,34.7,59.9,76.2,46.2,97.998,47.9,49.9,44.64,44.0,47.37499
4310,-1.0,-1.0,46.8,30.68,24.6,36.086,47.6,20.9,25.9,25.3,38.06492
4311,-1.0,-1.0,30.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.26,24.639446
4312,-1.0,64.6,70.1,58.5,58.0,79.96,62.1,58.5,76.93,60.7,54.478073
4313,-1.0,33.0,76.1,-1.0,24.8,-1.0,56.04,22.8,30.68,57.7,51.981396
4314,31.68,34.61,-1.0,48.97,25.25,10.42,31.18,29.56,28.09,28.38,30.91013
4315,-1.0,52.3,100.2,-1.0,50.0,-1.0,46.69,54.0,49.7,59.8,63.699543
4316,-1.0,1.0,26.1,-1.0,-1.0,-1.0,5.88,-1.0,20.43,35.3,22.90684
4317,-1.0,-1.0,190.26,47.07,-1.0,-1.0,-1.0,-1.0,-1.0,74.9,74.8076
4318,-1.0,7.6,-1.0,-1.0,-1.0,-1.0,16.34,-1.0,7.89,10.7,21.212063
4319,-1.0,33.1,94.0,45.57,35.4,61.395,49.0,38.4,-1.0,32.0,54.00127
4320,-1.0,23.8,19.7,18.8,-1.0,35.395,-1.0,-1.0,-1.0,1.9,22.660248
4321,-1.0,50.6,87.9,-1.0,45.5,-1.0,67.56,38.5,42.54,76.0,61.55396
4322,-1.0,37.5,194.6,99.52,58.5,176.64,48.9,-1.0,84.1,26.8,47.702362
4323,-1.0,-1.0,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.49,8.861926
4324,-1.0,33.4,149.0,-1.0,-1.0,-1.0,22.72,19.4,44.51,33.2,64.70889
4325,-1.0,39.1,128.3,-1.0,28.7,138.3,54.3,-1.0,29.6,75.9,55.336273
4326,-1.0,57.8,159.5,-1.0,61.0,-1.0,75.71,57.4,67.51,74.8,84.421196
4327,-1.0,-1.0,36.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.31,26.825113
4328,64.09,105.49,-1.0,117.83,102.38,59.43,110.18,97.99,118.57,83.4,93.07903
4329,-1.0,22.2,43.2,-1.0,-1.0,-1.0,30.2,-1.0,21.95,12.5,28.566647
4330,-1.0,-1.0,29.0,-1.0,-1.0,62.46,-1.0,-1.0,-1.0,39.04,29.247679
4331,-1.0,14.3,38.7,-1.0,20.4,-1.0,-1.0,16.3,-1.0,25.1,26.94226
4332,-1.0,60.5,92.6,91.58,57.6,107.4,89.1,-1.0,57.1,102.1,70.97399
4333,-1.0,-1.0,22.69,-1.0,-1.0,176.51,-1.0,-1.0,-1.0,91.3,30.804842
4334,-1.0,53.0,70.7,135.51,29.4,214.86,44.9,96.9,47.4,26.1,47.8545
4335,92.43,108.15,-1.0,42.63,81.5,147.37,55.39,83.29,93.69,43.82,67.48423
4336,-1.0,58.8,58.0,76.97,26.3,92.212,44.3,-1.0,7.6,35.8,47.357872
4337,-1.0,43.9,157.6,-1.0,37.5,-1.0,104.69,84.5,-1.0,99.6,71.49759
4338,-1.0,59.7,103.2,53.22,54.6,85.131,49.5,-1.0,50.2,62.2,60.590603
4339,-1.0,65.5,117.7,-1.0,61.3,-1.0,-1.0,51.9,56.1,173.4,76.39699
