,AGU,ATM,LDO,LPIN,OBL,SFE,TLA,VAL,CEN,MIR_med,MIR_pred
2732,-1.0,-1.0,24.41,11.19,-1.0,-1.0,-1.0,-1.0,-1.0,112.13,45.34407
2733,-1.0,23.1,43.4,-1.0,-1.0,104.27,1.32,-1.0,38.27,118.7,78.94945
2734,-1.0,31.0,33.9,125.7,49.8,86.636,40.0,-1.0,29.8,95.82,73.1759
2735,30.5,16.1,52.9,39.8,21.2,46.706,31.2,21.8,38.6,19.56,43.178535
2736,-1.0,-1.0,-1.0,-1.0,-1.0,16.911,25.84,-1.0,12.38,23.9,20.33958
2737,-1.0,40.3,49.2,72.8,23.5,89.7,54.9,25.2,32.42,24.82,55.399525
2738,-1.0,58.4,38.7,96.3,45.4,242.25,38.1,89.1,51.8,134.52,111.24763
2739,-1.0,51.5,49.2,74.1,42.9,142.35,47.8,-1.0,36.6,63.48,80.044815
2740,-1.0,-1.0,-1.0,-1.0,-1.0,39.348,17.51,-1.0,21.69,28.8,27.161995
2741,-1.0,125.7,135.4,339.6,93.5,141.57,134.2,111.4,159.79,118.08,187.07333
2742,-1.0,-1.0,50.5,49.9,31.1,99.521,32.4,108.9,36.3,120.03,83.8334
2743,-1.0,-1.0,45.8,55.0,-1.0,54.654,-1.0,-1.0,-1.0,23.3,48.275677
2744,-1.0,16.4,58.3,63.0,27.6,60.31,42.0,33.7,32.97,41.45,49.487003
2745,-1.0,29.1,79.9,48.6,-1.0,40.922,41.7,-1.0,-1.0,51.2,34.388493
2746,-1.0,16.0,74.2,75.1,-1.0,84.469,23.52,-1.0,-1.0,17.2,52.141903
2747,35.9,-1.0,-1.0,105.3,23.9,66.176,34.0,29.5,31.02,45.02,48.08696
2748,-1.0,-1.0,80.6,18.2,68.6,46.458,59.1,43.0,45.4,42.82,52.680866
2749,-1.0,-1.0,28.9,64.9,-1.0,35.814,-1.0,-1.0,-1.0,20.7,45.38
2750,-1.0,47.2,38.4,43.8,37.1,83.538,51.3,-1.0,46.3,92.28,60.449905
2751,61.8,-1.0,37.7,56.5,26.0,90.633,55.1,30.0,38.77,39.57,74.473335
2752,8.1,21.8,-1.0,-1.0,19.3,21.084,25.05,-1.0,12.33,29.7,23.876783
2753,41.6,21.7,-1.0,31.2,41.5,50.189,-1.0,23.5,44.41,55.93,51.328182
2754,-1.0,-1.0,93.2,300.2,64.9,277.2,165.2,87.1,163.9,169.61,264.35623
2755,15.4,15.3,-1.0,8.9,4.4,-1.0,12.91,-1.0,9.11,22.4,16.869339
2756,-1.0,-1.0,-1.0,-1.0,-1.0,21.586,3.37,-1.0,8.26,14.5,17.183592
2757,8.7,31.5,-1.0,-1.0,-1.0,25.602,41.27,-1.0,21.01,26.8,25.54449
2758,28.54,43.88,34.06,-1.0,38.47,55.25,28.43,43.57,45.17,129.91,124.3666
2759,-1.0,-1.0,13.7,46.4,39.6,65.417,34.5,76.3,36.8,42.27,46.612015
2760,-1.0,55.6,56.8,91.6,58.8,139.99,65.5,-1.0,74.0,224.14,109.03877
2761,71.3,50.0,-1.0,100.3,38.6,115.98,-1.0,44.1,36.89,66.49,76.91441
2762,30.89,31.36,28.02,-1.0,27.87,20.89,28.15,36.37,40.94,28.7,51.461166
2763,-1.0,64.2,-1.0,-1.0,-1.0,32.916,51.51,-1.0,51.82,19.5,41.52247
2764,-1.0,40.2,-1.0,72.7,29.7,77.706,53.4,44.7,44.43,61.41,59.185047
2765,-1.0,55.7,44.8,117.4,26.2,97.469,42.7,37.8,45.9,81.99,74.84852
2766,-1.0,54.1,61.9,122.0,57.3,77.906,52.1,-1.0,49.9,54.55,64.35252
2767,41.3,20.2,-1.0,49.0,30.2,55.994,45.0,42.4,28.87,53.16,46.11411
2768,21.3,1.4,-1.0,17.0,8.8,23.896,-1.0,9.2,7.76,14.73,20.476208
2769,-1.0,34.0,34.6,83.1,31.2,94.357,37.2,-1.0,38.7,65.52,60.48393
2770,25.5,14.7,49.6,69.5,33.2,58.953,27.9,29.8,36.97,33.52,50.405857
2771,-1.0,28.6,113.2,58.1,22.3,57.193,86.8,-1.0,75.24,112.36,74.23286
2772,32.67,42.77,27.94,-1.0,41.35,26.4,36.73,40.68,46.67,129.66,62.951668
2773,15.2,4.1,-1.0,76.6,-1.0,64.21,-1.0,-1.0,23.19,86.4,36.38763
2774,-1.0,-1.0,8.42,26.03,-1.0,-1.0,-1.0,-1.0,-1.0,54.31,64.619064
2775,18.0,26.4,-1.0,48.0,18.1,66.851,24.27,-1.0,11.83,42.7,48.9687
2776,-1.0,-1.0,-1.0,24.2,13.2,27.875,47.6,35.5,27.1,24.09,24.470394
2777,-1.0,-1.0,-1.0,17.8,18.6,34.82,27.5,23.1,16.0,21.45,24.510979
2778,-1.0,-1.0,24.58,93.9,-1.0,-1.0,-1.0,-1.0,-1.0,44.85,47.450134
2779,-1.0,35.3,29.8,26.2,-1.0,19.995,-1.0,-1.0,-1.0,48.0,35.89937
2780,-1.0,36.5,36.3,129.2,26.3,79.808,28.1,-1.0,25.2,63.22,55.360836
2781,-1.0,35.1,-1.0,46.4,40.3,44.376,24.1,-1.0,41.4,53.03,34.813538
2782,-1.0,-1.0,74.9,190.26,-1.0,-1.0,-1.0,-1.0,-1.0,47.07,47.825035
2783,-1.0,-1.0,12.5,12.3,2.9,43.522,20.4,10.1,11.5,34.38,24.325449
2784,25.9,30.7,71.0,176.4,52.8,220.28,112.8,59.4,88.09,211.5,174.6623
2785,-1.0,8.4,-1.0,-1.0,-1.0,26.056,23.62,-1.0,16.77,10.4,28.865011
2786,-1.0,59.6,104.5,391.3,48.0,190.98,107.0,-1.0,63.8,195.34,175.68506
2787,16.3,14.1,-1.0,-1.0,13.2,58.97,6.52,-1.0,18.68,30.4,44.71824
2788,-1.0,-1.0,37.0,29.3,17.4,26.88,20.5,25.4,15.7,27.53,26.774134
2789,-1.0,27.9,27.5,100.5,35.2,67.079,40.5,-1.0,30.6,55.1,58.034218
2790,-1.0,-1.0,57.39,65.7,-1.0,68.41,-1.0,-1.0,-1.0,43.24,55.672546
2791,-1.0,20.3,-1.0,-1.0,-1.0,51.502,24.3,-1.0,17.06,10.9,30.752851
2792,-1.0,21.0,41.6,64.8,25.3,88.536,26.8,-1.0,31.9,35.38,49.473736
2793,-1.0,-1.0,51.8,88.0,33.1,93.688,11.73,-1.0,-1.0,80.5,53.914227
2794,-1.0,75.9,100.8,71.4,56.1,138.22,76.6,-1.0,93.9,153.61,114.50614
2795,-1.0,30.9,-1.0,35.1,25.8,70.819,29.4,34.9,41.52,27.7,39.64877
2796,52.0,52.5,-1.0,108.1,43.4,73.771,40.2,45.2,43.22,38.09,74.836685
2797,50.3,-1.0,-1.0,135.7,-1.0,47.399,78.05,-1.0,47.88,86.8,112.58952
2798,-1.0,30.8,34.8,95.6,26.8,80.134,49.5,-1.0,39.2,59.63,61.68743
2799,-1.0,59.2,93.1,139.5,61.5,157.37,70.3,56.1,49.44,75.44,78.64237
2800,45.0,6.8,-1.0,-1.0,15.0,48.435,12.97,-1.0,19.68,56.5,56.665295
2801,-1.0,29.9,38.9,41.5,27.7,47.169,43.9,-1.0,34.4,30.64,43.18495
2802,-1.0,103.9,68.4,231.0,69.0,214.28,80.1,-1.0,82.3,245.3,155.1532
2803,-1.0,37.9,42.7,45.0,29.8,79.825,36.4,-1.0,36.8,45.5,49.56229
2804,70.7,94.9,145.0,181.4,93.8,248.83,129.9,-1.0,143.56,197.11,214.95454
2805,59.9,-1.0,-1.0,79.3,66.7,119.64,-1.0,59.6,63.43,65.67,85.252686
2806,52.72,51.67,48.71,-1.0,31.05,99.2,60.72,82.19,60.79,30.23,39.58667
2807,25.3,39.8,-1.0,29.4,22.8,65.943,-1.0,35.1,29.08,14.05,34.514038
2808,-1.0,-1.0,-1.0,12.7,3.3,33.553,35.3,16.4,8.1,20.51,20.32276
2809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.84,-1.0,10.65,28.9,24.043737
2810,-1.0,66.3,87.8,74.0,48.8,92.569,97.8,-1.0,71.1,104.45,102.60709
2811,17.1,50.3,-1.0,7.4,11.1,102.83,-1.0,42.9,11.47,32.79,44.010063
2812,10.1,0.4,-1.0,14.3,-1.0,14.245,3.03,-1.0,8.99,18.8,13.634874
2813,32.2,51.2,-1.0,63.0,28.6,69.872,67.56,-1.0,37.44,54.1,68.93601
2814,75.5,70.2,-1.0,146.5,68.3,94.494,-1.0,102.9,83.86,87.51,126.13546
2815,-1.0,81.0,122.7,-1.0,-1.0,159.13,81.78,-1.0,-1.0,176.8,176.51184
2816,21.3,-1.0,-1.0,25.4,15.9,52.533,31.4,13.0,21.15,47.77,36.028076
2817,-1.0,66.8,54.4,50.5,45.4,59.622,49.5,-1.0,49.6,45.29,69.76424
2818,41.4,40.8,-1.0,64.4,41.8,74.076,-1.0,56.8,44.99,68.01,64.75053
2819,-1.0,55.0,69.8,58.1,46.3,58.105,62.3,90.6,61.1,83.67,57.417202
2820,63.65,46.83,-1.0,-1.0,44.48,101.32,33.52,52.68,45.99,68.06,69.93474
2821,59.3,54.0,54.8,31.3,27.2,118.97,30.5,75.2,46.87,65.73,72.52008
2822,27.3,18.2,-1.0,45.5,31.0,39.63,38.8,27.2,31.15,30.54,36.988438
2823,6.3,15.2,-1.0,15.2,-1.0,15.19,-1.0,-1.0,14.43,42.0,17.200663
2824,-1.0,10.2,-1.0,-1.0,-1.0,37.68,18.7,-1.0,18.35,28.9,32.758488
2825,-1.0,-1.0,48.9,92.7,31.6,48.496,51.9,38.2,61.0,32.36,86.20051
2826,-1.0,66.6,50.8,98.4,65.5,86.703,72.2,-1.0,54.1,54.72,83.88243
2827,-1.0,-1.0,23.39,29.26,-1.0,-1.0,-1.0,-1.0,-1.0,78.37,70.7764
2828,59.6,-1.0,-1.0,97.9,37.9,97.031,-1.0,28.0,48.11,67.03,72.14873
2829,29.0,28.6,-1.0,98.0,23.2,57.157,30.1,30.7,29.63,35.36,53.670906
2830,-1.0,64.1,53.7,422.6,56.5,287.77,93.6,127.9,218.1,261.14,301.23306
2831,-1.0,88.3,62.9,-1.0,67.2,161.77,61.4,-1.0,37.3,166.65,136.56384
2832,-1.0,-1.0,-1.0,-1.0,-1.0,38.108,10.4,-1.0,11.64,13.3,22.159388
2833,1.5,34.7,-1.0,-1.0,-1.0,33.006,27.13,-1.0,6.35,13.4,21.15029
2834,-1.0,36.0,32.3,49.5,20.7,148.71,26.9,-1.0,15.2,49.76,45.03658
2835,-1.0,-1.0,53.9,23.0,11.7,32.768,12.4,51.8,19.7,82.35,31.09559
2836,-1.0,80.7,49.1,86.6,60.1,82.139,67.6,-1.0,72.0,91.14,86.93986
2837,-1.0,113.5,154.4,198.8,99.6,231.03,127.5,-1.0,129.4,339.36,228.93285
2838,-1.0,14.0,-1.0,-1.0,-1.0,21.537,16.24,-1.0,12.39,10.1,22.002449
2839,-1.0,-1.0,33.6,38.3,23.2,106.23,28.4,42.1,18.7,44.58,38.635574
2840,-1.0,59.5,-1.0,-1.0,-1.0,69.5,53.31,-1.0,43.62,82.6,63.470104
2841,64.1,-1.0,-1.0,83.8,52.8,89.744,-1.0,46.5,63.41,69.76,86.52609
2842,58.51,-1.0,45.94,-1.0,67.31,14.7,59.84,54.01,90.28,26.37,53.548607
2843,74.6,35.3,57.7,74.8,43.7,102.85,36.2,66.2,45.28,70.47,69.43219
2844,-1.0,11.3,14.5,74.6,19.6,37.499,9.3,-1.0,7.5,20.05,32.858654
2845,-1.0,25.0,72.0,51.8,21.1,46.492,34.4,46.2,32.66,42.57,40.796757
2846,-1.0,77.4,31.0,168.9,31.3,233.94,46.3,-1.0,73.6,72.69,122.427505
2847,-1.0,-1.0,-1.0,-1.0,-1.0,57.458,70.61,-1.0,47.34,91.5,64.00611
2848,-1.0,44.6,46.6,97.2,74.3,100.7,35.2,24.1,102.6,66.43,88.804634
2849,-1.0,30.6,76.6,-1.0,-1.0,95.139,61.41,-1.0,-1.0,39.5,115.736664
2850,22.01,-1.0,26.95,-1.0,17.14,28.87,26.28,17.3,21.07,114.73,54.831543
2851,-1.0,-1.0,28.85,39.01,-1.0,-1.0,-1.0,-1.0,-1.0,84.26,72.75328
2852,-1.0,-1.0,-1.0,-1.0,-1.0,65.489,68.27,-1.0,36.04,52.0,59.629803
2853,-1.0,76.9,30.0,204.0,44.3,230.92,60.2,-1.0,69.6,123.9,136.0759
2854,-1.0,95.1,-1.0,-1.0,-1.0,62.169,51.37,-1.0,24.54,58.5,63.639874
2855,-1.0,-1.0,118.88,213.54,-1.0,-1.0,-1.0,-1.0,-1.0,46.37,75.62561
2856,-1.0,25.0,-1.0,-1.0,-1.0,132.16,80.7,-1.0,22.6,156.4,104.485664
2857,16.89,-1.0,35.2,-1.0,17.39,34.11,23.42,14.4,27.3,70.57,49.913666
2858,-1.0,-1.0,-1.0,35.3,-1.0,88.732,38.9,36.4,49.3,57.87,49.593414
2859,36.5,45.8,-1.0,88.4,23.2,60.448,-1.0,39.6,27.67,35.98,52.697453
2860,-1.0,-1.0,27.99,34.3,-1.0,-1.0,-1.0,-1.0,-1.0,361.79,73.47156
2861,24.1,25.2,-1.0,50.9,-1.0,43.429,25.56,-1.0,13.35,53.2,37.77565
2862,50.0,-1.0,-1.0,62.6,46.8,77.574,-1.0,30.5,37.38,54.95,61.717083
2863,52.3,88.3,-1.0,224.3,91.2,177.17,144.5,39.5,106.92,199.05,343.39664
2864,-1.0,75.1,34.5,246.9,44.6,221.37,52.4,-1.0,55.7,82.57,126.162865
2865,-1.0,40.8,-1.0,92.9,35.5,73.159,47.8,36.2,39.25,55.73,64.06201
2866,-1.0,23.4,38.7,35.9,24.2,37.765,27.9,-1.0,18.5,35.36,31.358677
2867,-1.0,44.2,53.0,73.7,49.2,77.665,52.6,-1.0,49.4,64.21,59.63442
2868,-1.0,-1.0,-1.0,65.5,19.1,105.65,41.4,28.6,20.1,28.56,48.044704
2869,-1.0,49.0,53.6,51.5,77.1,78.198,34.7,-1.0,72.6,49.96,66.19105
2870,-1.0,24.0,45.7,88.4,18.2,62.819,42.2,-1.0,33.3,57.35,40.913807
2871,-1.0,-1.0,13.3,25.6,21.9,16.265,6.3,14.7,20.3,19.27,29.44533
2872,24.7,33.1,-1.0,37.8,20.6,28.807,-1.0,27.8,33.04,66.92,36.46708
2873,-1.0,4.7,-1.0,-1.0,-1.0,16.94,13.31,-1.0,8.31,14.2,16.071081
2874,96.3,82.12,70.74,-1.0,81.03,101.37,97.23,72.57,112.57,58.71,38.614635
2875,-1.0,97.5,160.1,-1.0,-1.0,158.24,187.83,-1.0,-1.0,131.2,204.20348
2876,-1.0,8.4,22.1,41.2,16.2,47.222,14.9,-1.0,12.6,111.26,27.321308
2877,-1.0,37.5,73.4,101.3,34.1,73.075,27.9,28.8,41.23,45.16,53.057922
2878,-1.0,28.5,48.3,71.0,27.3,66.665,34.9,-1.0,35.1,38.52,41.28186
2879,58.4,23.3,44.6,64.6,26.6,117.15,34.9,-1.0,35.17,57.23,63.757614
2880,-1.0,61.8,-1.0,-1.0,-1.0,35.281,66.96,-1.0,31.98,52.1,45.970314
2881,-1.0,48.6,-1.0,66.5,41.4,88.817,64.5,-1.0,0.2,52.1,89.874725
2882,29.6,17.1,-1.0,38.4,23.2,49.213,30.1,30.4,27.22,30.01,37.94233
2883,28.0,30.8,-1.0,66.7,20.7,56.91,-1.0,26.3,25.0,36.03,45.01185
2884,-1.0,-1.0,-1.0,19.1,9.5,39.797,11.3,11.5,9.7,15.14,18.291986
2885,-1.0,17.4,24.1,88.1,-1.0,67.655,55.93,-1.0,-1.0,95.4,61.765957
2886,27.5,17.5,-1.0,29.1,18.2,-1.0,39.58,-1.0,25.47,49.9,53.68767
2887,-1.0,-1.0,32.5,44.5,-1.0,56.957,-1.0,-1.0,-1.0,43.5,37.64025
2888,-1.0,-1.0,38.9,166.0,41.6,118.53,43.1,80.9,32.0,115.81,85.995285
2889,37.1,26.1,34.5,60.6,26.7,44.914,31.4,24.7,31.79,32.43,41.535282
2890,22.9,23.1,-1.0,57.7,17.8,49.316,-1.0,27.8,23.25,30.4,42.56555
2891,-1.0,36.67,23.39,16.25,38.25,49.47,27.88,27.24,11.68,33.76,32.34089
2892,-1.0,36.9,55.3,-1.0,-1.0,65.305,-1.0,-1.0,44.79,123.5,60.592583
2893,-1.0,8.3,17.4,24.6,1.9,46.635,5.4,28.9,15.78,20.53,28.297298
2894,-1.0,73.2,43.3,80.2,55.0,223.47,45.4,-1.0,48.3,120.76,82.14723
2895,80.1,66.8,-1.0,134.4,48.0,107.72,56.5,53.9,47.97,72.34,102.071014
2896,-1.0,-1.0,117.2,107.3,31.0,142.35,6.46,-1.0,-1.0,73.6,72.928215
2897,-1.0,-1.0,-1.0,34.7,14.7,57.378,15.4,17.3,14.3,17.46,24.454674
2898,-1.0,-1.0,-1.0,13.4,12.6,15.181,9.7,35.4,25.4,27.12,19.766497
2899,-1.0,54.3,35.5,47.0,46.7,134.57,36.2,-1.0,-1.0,92.16,95.65401
2900,41.1,34.6,-1.0,202.3,23.2,170.0,90.9,39.4,75.81,168.87,172.60161
2901,70.6,13.2,-1.0,-1.0,-1.0,71.618,29.9,-1.0,23.67,84.0,56.35128
2902,-1.0,22.7,37.0,57.5,23.7,69.333,35.0,37.5,28.96,27.98,50.594482
2903,-1.0,-1.0,81.7,157.0,32.0,79.47,17.06,-1.0,-1.0,54.3,77.036446
2904,41.55,40.68,47.93,-1.0,36.45,33.71,49.52,49.62,52.15,59.99,60.663925
2905,18.5,23.5,-1.0,-1.0,13.5,41.758,23.31,-1.0,11.44,27.7,32.091618
2906,39.5,-1.0,-1.0,90.1,-1.0,81.978,118.78,-1.0,93.47,93.2,108.07761
2907,-1.0,-1.0,81.82,25.53,-1.0,57.35,-1.0,-1.0,-1.0,18.74,38.381447
2908,-1.0,60.3,116.6,203.8,-1.0,117.31,-1.0,-1.0,-1.0,170.2,126.00363
2909,-1.0,-1.0,-1.0,15.5,-1.0,42.136,25.1,50.2,21.5,36.95,27.011591
2910,53.7,36.2,-1.0,75.4,28.3,84.03,-1.0,24.3,36.41,69.7,58.18938
2911,-1.0,83.0,97.8,174.8,93.8,70.024,89.0,-1.0,85.1,89.54,99.05054
2912,25.9,38.0,-1.0,61.3,26.0,53.337,-1.0,43.5,32.74,34.74,46.082226
2913,43.9,77.8,-1.0,91.6,55.8,113.79,-1.0,58.9,64.15,97.43,82.601
2914,-1.0,-1.0,-1.0,52.4,23.7,86.9,32.4,29.5,34.0,35.82,47.437683
2915,32.6,-1.0,-1.0,72.6,22.9,63.089,21.3,22.5,25.06,35.67,44.844913
2916,39.2,33.4,-1.0,103.7,-1.0,75.729,36.6,31.0,47.87,50.51,76.44911
2917,20.7,13.3,-1.0,21.7,12.8,-1.0,23.55,-1.0,11.26,29.4,34.02072
2918,49.0,80.3,-1.0,100.6,45.6,135.62,-1.0,65.1,73.54,90.15,91.78617
2919,-1.0,38.5,40.0,52.8,40.6,96.112,28.3,-1.0,21.0,49.61,68.20099
2920,-1.0,-1.0,24.9,30.8,22.5,87.388,26.5,29.4,24.4,43.16,42.189835
2921,-1.0,111.1,123.2,149.1,-1.0,148.85,-1.0,-1.0,-1.0,82.5,122.03427
2922,-1.0,-1.0,-1.0,35.1,20.3,27.089,25.7,10.9,17.1,33.95,35.4318
2923,-1.0,23.5,61.6,-1.0,-1.0,119.62,62.15,-1.0,-1.0,126.4,133.80925
2924,-1.0,15.1,19.3,-1.0,-1.0,108.14,33.57,-1.0,-1.0,46.8,60.824795
2925,-1.0,-1.0,25.4,-1.0,-1.0,31.367,36.3,-1.0,-1.0,13.9,35.921894
2926,56.4,-1.0,-1.0,131.5,58.3,66.615,-1.0,65.0,52.24,69.06,92.101425
2927,-1.0,15.6,26.1,53.2,17.6,87.193,30.2,35.5,24.6,43.11,47.81038
2928,-1.0,-1.0,-1.0,19.7,15.1,17.446,18.9,22.3,22.4,11.39,18.66428
2929,-1.0,-1.0,72.8,105.8,26.4,132.61,35.9,50.9,34.4,74.52,66.31985
2930,-1.0,39.3,40.3,77.4,61.4,92.72,46.5,-1.0,52.1,67.52,67.277336
2931,28.57,26.1,52.3,-1.0,43.44,46.03,39.32,37.39,34.18,116.97,96.958176
2932,-1.0,18.75,16.76,65.36,18.85,184.95,20.25,13.12,14.91,37.48,34.495003
2933,27.43,49.98,-1.0,-1.0,26.77,-1.0,41.6,36.45,44.35,50.68,52.28633
2934,-1.0,91.4,54.1,206.4,61.1,169.71,53.5,-1.0,45.4,132.53,121.61105
2935,-1.0,90.8,157.1,298.5,146.5,163.64,112.5,-1.0,110.2,98.06,128.09303
2936,19.6,17.4,22.4,15.7,16.9,41.475,20.7,12.3,11.55,21.01,28.922117
2937,47.3,-1.0,41.12,-1.0,56.54,48.62,46.02,119.04,54.58,177.35,86.17604
2938,-1.0,-1.0,-1.0,45.2,24.5,73.563,12.5,13.5,17.2,65.81,25.984179
2939,-1.0,-1.0,-1.0,39.9,21.0,44.321,46.1,29.6,20.4,20.7,50.39935
2940,-1.0,20.3,32.1,33.4,26.3,102.82,27.1,43.9,38.36,42.87,60.67148
2941,-1.0,-1.0,61.37,22.1,-1.0,45.49,-1.0,-1.0,-1.0,44.02,29.484152
2942,-1.0,40.9,34.3,70.7,37.1,72.917,38.5,-1.0,32.9,46.51,55.97581
2943,24.51,30.2,-1.0,-1.0,26.18,125.17,29.11,35.21,38.33,38.32,58.464508
2944,52.1,48.4,-1.0,117.5,56.8,-1.0,74.5,47.5,70.13,123.15,122.45894
2945,-1.0,-1.0,-1.0,7.2,15.3,22.022,20.5,22.7,10.3,20.37,15.287615
2946,-1.0,41.9,47.5,125.4,39.3,117.62,60.8,-1.0,46.7,113.08,88.50128
2947,-1.0,25.4,27.0,19.1,-1.0,31.574,-1.0,-1.0,-1.0,17.7,18.846691
2948,-1.0,28.7,27.7,-1.0,-1.0,46.619,-1.0,-1.0,29.52,64.2,33.045788
2949,-1.0,38.0,49.7,59.7,30.8,132.19,27.8,-1.0,63.3,40.58,89.85014
2950,-1.0,47.0,88.6,-1.0,-1.0,44.677,50.23,-1.0,43.1,52.8,40.723774
2951,-1.0,32.6,18.9,25.3,26.0,60.304,26.0,-1.0,32.1,48.86,34.53989
2952,-1.0,-1.0,-1.0,-1.0,-1.0,41.574,36.24,-1.0,23.64,41.4,35.81392
2953,-1.0,57.5,102.2,125.2,86.5,219.49,74.5,-1.0,70.9,77.3,128.01894
2954,17.5,24.6,-1.0,34.0,21.8,43.361,35.8,19.9,23.11,39.07,41.44261
2955,-1.0,-1.0,21.95,47.58,-1.0,57.03,-1.0,-1.0,-1.0,32.32,38.459133
2956,82.5,153.4,-1.0,133.4,-1.0,65.458,-1.0,82.3,86.07,145.85,82.527504
2957,-1.0,44.3,37.8,61.2,62.3,70.691,45.9,-1.0,33.5,49.47,59.034817
2958,38.93,55.44,73.71,-1.0,34.13,152.21,59.09,50.07,43.99,131.6,58.35725
2959,-1.0,54.2,-1.0,-1.0,-1.0,47.568,32.45,-1.0,9.24,30.8,33.36692
2960,-1.0,82.8,77.1,187.7,62.1,155.03,72.8,109.4,79.3,65.94,135.58685
2961,-1.0,32.3,65.7,69.2,38.8,90.235,56.9,-1.0,43.4,48.86,64.90404
2962,-1.0,43.8,54.0,87.2,48.2,79.234,45.0,-1.0,60.9,54.61,65.2414
2963,-1.0,-1.0,-1.0,36.3,19.0,43.395,25.2,24.7,27.3,38.29,30.838823
2964,-1.0,30.1,52.8,44.2,27.7,100.94,11.1,-1.0,68.4,55.11,68.75158
2965,33.8,62.2,-1.0,55.4,55.6,-1.0,-1.0,26.1,53.42,73.57,53.756824
2966,-1.0,81.3,42.9,186.7,79.1,267.57,86.0,-1.0,79.3,219.79,184.44777
2967,57.4,-1.0,-1.0,91.8,60.1,107.98,68.2,58.7,63.21,147.43,96.33654
2968,-1.0,-1.0,53.1,137.4,19.2,84.893,17.8,25.8,22.3,42.21,49.142303
2969,-1.0,-1.0,33.6,38.5,14.9,177.88,39.8,30.8,20.9,45.73,35.673462
2970,-1.0,31.6,34.3,78.3,33.0,63.518,36.6,-1.0,27.3,59.58,50.28214
2971,51.3,34.7,71.2,219.3,84.3,119.69,86.5,63.7,104.14,200.72,148.29106
2972,31.8,-1.0,-1.0,36.9,13.4,30.411,25.4,10.3,37.73,15.28,46.973843
2973,22.6,-1.0,-1.0,69.5,38.3,72.931,-1.0,33.3,-1.0,46.53,43.37224
2974,-1.0,-1.0,18.4,18.1,15.4,64.668,18.4,94.6,14.7,34.05,35.59737
2975,-1.0,-1.0,4.8,18.7,14.0,46.172,22.1,31.9,18.2,25.02,26.589779
2976,17.8,-1.0,-1.0,27.1,18.3,36.512,-1.0,27.4,25.25,26.69,36.508553
2977,-1.0,8.3,35.6,53.4,17.9,89.193,34.0,39.5,25.44,41.08,49.633255
2978,-1.0,-1.0,51.39,37.32,-1.0,46.1,-1.0,-1.0,-1.0,35.38,37.695988
2979,-1.0,-1.0,18.5,22.2,29.6,42.244,26.9,15.6,34.5,22.69,28.599073
2980,13.6,41.3,-1.0,-1.0,11.8,44.028,42.4,-1.0,17.43,32.3,21.748175
2981,6.6,22.9,-1.0,-1.0,-1.0,29.198,13.92,-1.0,11.03,7.6,17.758385
2982,-1.0,33.5,41.1,58.5,33.8,85.883,63.9,-1.0,47.4,59.95,63.519344
2983,-1.0,39.33,22.86,53.62,26.33,72.15,31.94,27.67,20.05,25.86,40.498478
2984,-1.0,28.4,53.0,123.2,45.4,121.28,61.3,105.0,79.26,116.97,114.03356
2985,29.5,-1.0,-1.0,95.1,57.5,69.117,43.9,39.3,35.32,40.49,56.207294
2986,36.3,2.2,-1.0,49.8,25.1,46.418,-1.0,-1.0,34.0,52.2,49.82248
2987,-1.0,-1.0,-1.0,27.2,28.6,57.075,41.3,70.9,40.1,36.97,37.95318
2988,53.3,-1.0,-1.0,62.4,83.6,82.806,-1.0,63.2,77.92,65.11,78.03347
2989,48.6,-1.0,-1.0,119.6,31.1,169.39,61.2,46.0,43.58,63.77,93.32585
2990,24.0,20.7,-1.0,35.3,41.5,47.865,-1.0,27.1,11.38,26.52,35.074135
2991,52.2,46.5,-1.0,45.7,43.0,-1.0,-1.0,54.8,51.38,43.96,56.400337
2992,28.9,56.4,-1.0,22.9,24.2,44.895,-1.0,-1.0,19.2,42.1,46.06582
2993,-1.0,-1.0,39.2,92.9,31.7,102.93,26.6,82.6,32.3,92.12,76.8521
2994,-1.0,32.4,34.9,92.1,51.8,43.814,28.2,-1.0,23.7,30.06,39.87408
2995,5.2,6.93,4.92,-1.0,9.05,49.78,6.63,5.04,7.93,45.23,65.56083
2996,45.1,17.7,-1.0,68.9,14.8,43.946,-1.0,16.5,15.18,36.04,42.289913
2997,-1.0,-1.0,67.0,232.5,37.2,152.34,91.3,148.0,54.8,111.03,149.76524
2998,7.7,22.5,-1.0,16.1,11.7,27.675,33.52,-1.0,11.03,14.7,20.687132
2999,15.9,27.7,-1.0,31.5,-1.0,32.998,29.81,-1.0,-1.0,32.2,28.921122
3000,16.4,39.5,-1.0,15.7,13.9,21.925,-1.0,56.0,14.43,26.6,32.35569
3001,-1.0,29.1,11.7,8.3,3.0,44.324,21.5,-1.0,32.5,23.2,19.147982
3002,-1.0,22.2,49.5,29.1,22.0,47.373,42.4,-1.0,54.6,46.22,41.70037
3003,-1.0,25.2,46.4,39.1,33.8,44.948,46.4,-1.0,33.3,77.34,42.42663
3004,25.4,-1.0,-1.0,69.1,12.7,58.9,-1.0,21.1,29.91,25.91,44.286266
3005,-1.0,-1.0,-1.0,33.6,19.5,59.441,38.2,40.5,26.1,29.41,39.50838
3006,47.02,-1.0,145.6,-1.0,116.03,44.56,71.35,94.9,72.01,218.37,88.63184
