,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
4106,-1.0,5.0,62.4,-1.0,-1.0,-1.0,21.14,-1.0,-1.0,27.5,19.692204
4107,-1.0,13.3,4.2,-1.0,-1.0,-1.0,16.46,-1.0,8.66,12.7,11.943741
4108,-1.0,-1.0,39.24,-1.0,-1.0,129.53,-1.0,-1.0,-1.0,31.35,30.52604
4109,-1.0,-1.0,14.6,24.86,19.0,34.382,8.7,12.6,17.6,10.1,16.377726
4110,1.17,17.03,-1.0,-1.0,12.42,54.63,9.22,10.79,11.56,12.2,17.772888
4111,-1.0,56.4,82.8,-1.0,50.1,-1.0,-1.0,52.5,42.18,69.3,65.65647
4112,-1.0,-1.0,9.7,-1.0,-1.0,43.58,-1.0,-1.0,-1.0,24.07,10.561096
4113,-1.0,19.2,38.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.6,31.90855
4114,-1.0,66.7,186.2,-1.0,-1.0,-1.0,106.05,24.8,102.7,73.2,80.41921
4115,-1.0,-1.0,23.98,-1.0,-1.0,92.35,-1.0,-1.0,-1.0,10.29,20.417408
4116,-1.0,47.7,122.8,148.81,70.0,142.32,-1.0,-1.0,73.8,76.0,70.99349
4117,-1.0,4.7,6.3,-1.0,0.0,-1.0,21.04,-1.0,6.75,20.5,14.554469
4118,41.55,52.65,-1.0,72.1,39.31,56.35,34.49,38.4,40.73,34.38,44.08924
4119,28.76,59.13,-1.0,65.38,43.1,74.86,65.55,40.2,65.6,61.42,62.898087
4120,-1.0,-1.0,53.0,87.62,84.3,60.721,65.2,43.3,41.4,76.0,35.947006
4121,-1.0,64.9,-1.0,-1.0,41.3,-1.0,-1.0,52.6,34.66,57.4,32.287464
4122,-1.0,67.8,74.5,-1.0,25.0,52.367,51.3,-1.0,35.3,48.2,40.99778
4123,-1.0,19.9,48.8,32.71,16.9,48.495,27.5,-1.0,-1.0,39.6,33.553093
4124,-1.0,-1.0,27.2,-1.0,-1.0,-1.0,46.31,-1.0,23.62,55.9,39.05795
4125,-1.0,-1.0,49.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.59,28.202045
4126,71.3,64.1,65.9,83.01,59.6,101.38,66.1,61.5,82.69,53.6,64.855675
4127,4.85,18.0,-1.0,-1.0,28.37,93.54,18.16,13.31,15.84,19.44,25.443062
4128,-1.0,-1.0,34.4,-1.0,-1.0,33.65,-1.0,-1.0,-1.0,40.82,24.555082
4129,-1.0,-1.0,372.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,160.31,80.03211
4130,-1.0,-1.0,21.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.63,16.632248
4131,-1.0,5.2,6.0,-1.0,-1.0,-1.0,5.04,-1.0,6.51,2.9,10.40278
4132,-1.0,23.2,94.0,-1.0,33.0,80.656,48.3,-1.0,33.1,58.6,51.50544
4133,-1.0,1.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.9,54.234276
4134,-1.0,37.5,182.5,-1.0,35.2,-1.0,124.28,45.9,-1.0,72.3,89.58136
4135,-1.0,-1.0,49.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.51,28.107174
4136,-1.0,-1.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.38,12.998341
4137,-1.0,70.4,-1.0,-1.0,55.5,-1.0,-1.0,-1.0,33.79,76.7,47.84818
4138,-1.0,56.3,50.1,67.37,37.5,97.782,43.5,-1.0,44.0,66.4,47.332794
4139,-1.0,13.7,51.2,44.38,16.4,103.5,28.6,39.3,23.74,25.7,26.287106
4140,-1.0,31.4,25.4,-1.0,-1.0,-1.0,36.83,-1.0,13.81,28.2,29.146044
4141,-1.0,23.3,46.7,-1.0,-1.0,-1.0,33.21,-1.0,24.78,51.7,34.580673
4142,-1.0,11.2,53.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.5,28.587942
4143,-1.0,-1.0,25.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.74,19.251812
4144,-1.0,-1.0,28.8,-1.0,-1.0,29.18,-1.0,-1.0,-1.0,20.82,22.504503
4145,-1.0,-1.0,12.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.56,10.831077
4146,-1.0,21.4,29.9,-1.0,-1.0,-1.0,34.77,-1.0,-1.0,15.5,35.7007
4147,20.69,34.76,-1.0,40.43,31.66,84.67,21.46,27.91,27.95,22.26,33.135223
4148,-1.0,48.3,80.8,84.84,56.2,205.39,43.5,53.5,59.0,62.1,61.685303
4149,-1.0,64.6,102.6,76.01,57.6,105.53,60.7,-1.0,62.9,115.5,63.80722
4150,24.4,27.2,105.0,88.19,29.9,-1.0,75.3,40.9,65.0,43.1,59.853527
4151,-1.0,39.9,123.6,64.82,35.4,83.526,63.9,-1.0,43.2,49.6,63.369164
4152,-1.0,-1.0,85.3,89.04,28.5,42.71,62.2,34.3,51.4,71.1,55.91529
4153,-1.0,6.2,-1.0,-1.0,6.9,-1.0,-1.0,-1.0,17.73,4.8,24.440561
4154,-1.0,11.5,17.7,13.09,21.1,22.467,14.5,10.9,24.2,0.8,21.043615
4155,-1.0,14.8,52.1,-1.0,-1.0,-1.0,33.65,-1.0,15.87,32.5,34.64221
4156,-1.0,18.4,50.7,-1.0,41.5,-1.0,55.55,42.9,33.31,44.9,55.726337
4157,16.79,20.02,-1.0,-1.0,-1.0,45.78,25.52,22.17,21.82,23.92,26.941216
4158,-1.0,-1.0,29.76,-1.0,-1.0,117.26,-1.0,-1.0,-1.0,52.29,24.776356
4159,-1.0,-1.0,81.73,-1.0,-1.0,93.18,-1.0,-1.0,-1.0,72.12,41.329906
4160,-1.0,-1.0,14.5,13.65,22.3,25.548,28.1,19.6,16.4,10.9,20.09014
4161,-1.0,-1.0,9.3,23.86,20.0,28.594,13.3,18.1,10.1,17.0,13.012581
4162,23.02,56.77,-1.0,-1.0,48.99,40.04,35.95,56.67,32.97,67.97,44.125557
4163,-1.0,52.1,88.2,-1.0,43.1,-1.0,92.22,50.2,-1.0,78.3,70.30417
4164,-1.0,-1.0,10.8,6.98,7.9,15.995,8.4,14.8,13.9,11.2,11.244855
4165,27.4,14.68,28.9,-1.0,-1.0,-1.0,24.12,18.65,14.91,41.38,21.820011
4166,73.1,52.9,61.8,86.4,63.0,94.522,76.8,26.4,56.42,107.4,66.02845
4167,-1.0,83.9,124.8,165.63,104.1,239.09,111.7,-1.0,111.5,50.0,102.60851
4168,-1.0,29.3,-1.0,-1.0,26.2,-1.0,-1.0,49.6,47.57,50.2,53.432007
4169,-1.0,-1.0,42.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.26,26.318571
4170,-1.0,70.8,186.9,178.04,48.6,108.94,55.5,-1.0,108.2,68.0,74.2981
4171,-1.0,-1.0,20.73,34.16,-1.0,-1.0,-1.0,-1.0,-1.0,13.26,17.278358
4172,-1.0,-1.0,20.9,21.36,12.4,23.11,12.6,13.8,-1.0,14.5,20.506386
4173,42.64,13.23,-1.0,-1.0,11.55,40.14,11.55,15.62,15.46,14.41,18.71389
4174,-1.0,36.2,47.6,-1.0,38.8,-1.0,51.14,50.2,-1.0,35.8,49.253418
4175,-1.0,33.7,212.6,-1.0,58.1,-1.0,34.58,60.0,59.34,84.5,81.28376
4176,-1.0,-1.0,217.5,48.15,24.3,94.119,28.8,27.4,24.0,56.1,59.24803
4177,-1.0,7.1,9.6,-1.0,-1.0,-1.0,-1.0,-1.0,9.5,30.5,14.038699
4178,-1.0,19.0,36.2,-1.0,21.5,-1.0,24.83,22.0,26.32,39.0,38.13805
4179,-1.0,-1.0,113.15,-1.0,-1.0,32.94,-1.0,-1.0,-1.0,20.11,46.450947
4180,-1.0,47.0,46.6,61.86,44.6,91.857,45.1,-1.0,41.2,40.5,47.63376
4181,-1.0,2.4,18.9,-1.0,-1.0,-1.0,-1.0,-1.0,10.29,21.1,14.544934
4182,-1.0,-1.0,152.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.85,47.466156
4183,-1.0,-1.0,91.86,21.77,-1.0,42.15,-1.0,-1.0,-1.0,72.58,44.618637
4184,-1.0,-1.0,108.0,145.73,45.9,107.41,104.9,77.4,125.3,106.1,101.286026
4185,-1.0,49.6,55.3,73.91,59.2,84.392,59.3,-1.0,51.2,43.2,59.671898
4186,-1.0,15.6,47.8,-1.0,-1.0,-1.0,55.34,-1.0,-1.0,43.3,31.932262
4187,79.47,99.92,-1.0,86.92,69.21,37.23,46.08,62.57,63.52,37.78,60.78697
4188,23.45,20.26,22.27,-1.0,16.06,-1.0,16.85,18.41,21.67,27.96,19.196478
4189,-1.0,41.9,48.8,-1.0,23.8,-1.0,-1.0,34.0,22.97,38.2,47.015488
4190,-1.0,34.9,27.6,-1.0,-1.0,-1.0,25.99,-1.0,19.58,24.6,25.846134
4191,-1.0,-1.0,53.9,-1.0,-1.0,-1.0,14.86,-1.0,21.76,27.3,48.19404
4192,-1.0,22.5,139.3,-1.0,16.4,-1.0,40.5,20.1,22.54,43.1,51.77031
4193,-1.0,28.3,49.2,-1.0,-1.0,-1.0,22.88,-1.0,18.98,22.4,32.48947
4194,-1.0,20.4,-1.0,-1.0,32.2,-1.0,-1.0,25.2,26.91,49.8,45.428856
4195,-1.0,25.9,59.1,43.88,34.8,54.907,49.6,-1.0,25.1,25.6,45.133347
4196,-1.0,-1.0,21.89,38.85,-1.0,-1.0,-1.0,-1.0,-1.0,9.89,16.760223
4197,-1.0,19.5,41.0,-1.0,13.9,38.427,26.9,-1.0,19.2,35.5,31.968863
4198,-1.0,24.2,54.1,-1.0,-1.0,-1.0,36.51,-1.0,26.34,38.3,37.41118
4199,-1.0,50.6,87.9,-1.0,45.5,-1.0,67.56,38.5,42.54,76.0,75.36086
4200,-1.0,51.6,156.4,50.63,52.4,114.43,47.6,-1.0,87.6,57.2,60.239674
4201,30.46,65.48,-1.0,-1.0,63.78,102.45,62.83,66.54,187.46,28.8,27.606678
4202,-1.0,37.9,44.1,-1.0,36.2,-1.0,34.86,27.5,-1.0,71.5,39.251144
4203,-1.0,82.0,116.6,96.5,-1.0,79.217,-1.0,-1.0,-1.0,153.3,75.68183
4204,-1.0,46.1,101.1,-1.0,62.1,-1.0,42.07,54.3,49.7,91.5,70.52722
4205,-1.0,40.5,157.6,123.77,61.8,120.91,49.6,-1.0,66.9,58.9,55.46763
4206,19.47,31.63,-1.0,-1.0,22.48,52.96,17.04,23.81,27.47,26.72,28.824692
4207,39.26,30.61,-1.0,155.72,41.03,32.27,39.74,48.24,44.13,41.18,39.63894
4208,-1.0,10.9,20.0,18.93,18.8,34.796,26.2,-1.0,25.6,15.5,26.650127
4209,-1.0,-1.0,32.3,-1.0,-1.0,-1.0,4.32,-1.0,4.97,17.6,19.972633
4210,-1.0,31.4,48.8,29.98,58.7,62.344,32.1,-1.0,28.9,25.8,40.46986
4211,-1.0,26.0,37.0,-1.0,-1.0,-1.0,74.69,-1.0,28.66,27.5,46.748394
4212,-1.0,8.3,-1.0,24.7,-1.0,65.8,7.84,-1.0,16.92,50.1,24.820028
4213,-1.0,13.1,97.1,-1.0,15.5,-1.0,26.59,12.5,14.1,36.7,34.80857
4214,21.12,20.75,22.46,-1.0,23.77,-1.0,24.21,15.47,25.79,9.25,22.842226
4215,-1.0,19.3,21.2,-1.0,-1.0,-1.0,8.77,-1.0,10.73,19.5,17.5633
4216,-1.0,19.3,38.1,-1.0,30.7,-1.0,38.56,30.0,26.39,44.3,42.500015
4217,-1.0,88.8,352.3,309.78,75.9,269.09,138.9,221.8,156.5,227.3,93.66847
4218,-1.0,27.3,129.2,-1.0,22.5,-1.0,41.94,22.4,25.34,37.5,55.83734
4219,-1.0,21.8,72.3,-1.0,-1.0,-1.0,22.41,-1.0,-1.0,52.5,29.310461
4220,-1.0,-1.0,102.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.96,38.88891
4221,18.09,26.17,-1.0,39.09,26.31,90.63,33.07,24.54,26.12,55.46,36.803318
4222,-1.0,-1.0,187.3,-1.0,-1.0,-1.0,-1.0,21.2,87.94,108.1,85.381874
4223,-1.0,110.2,-1.0,206.14,94.6,220.37,139.1,-1.0,124.4,78.4,120.70168
4224,-1.0,-1.0,402.6,150.11,77.1,240.71,60.2,80.3,95.5,179.4,135.55722
4225,-1.0,22.9,-1.0,-1.0,-1.0,-1.0,16.28,-1.0,16.15,25.4,17.452648
4226,-1.0,-1.0,47.61,-1.0,-1.0,126.87,-1.0,-1.0,-1.0,17.8,34.38347
4227,-1.0,30.7,141.8,-1.0,69.7,-1.0,155.07,101.9,64.11,100.5,112.56522
4228,-1.0,-1.0,38.24,-1.0,-1.0,44.79,-1.0,-1.0,-1.0,34.45,26.173721
4229,33.52,42.31,-1.0,-1.0,41.17,35.38,24.49,37.07,33.76,32.03,37.10867
4230,27.98,18.31,-1.0,-1.0,21.7,67.34,21.01,30.3,27.36,18.62,31.79364
4231,-1.0,49.4,104.6,70.76,43.5,-1.0,49.5,-1.0,55.5,121.8,55.65424
4232,-1.0,-1.0,150.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.81,47.154972
4233,-1.0,-1.0,32.65,-1.0,-1.0,49.54,-1.0,-1.0,-1.0,43.67,23.146036
4234,-1.0,23.2,-1.0,20.1,-1.0,54.846,-1.0,-1.0,19.68,34.6,30.324581
4235,-1.0,44.6,54.6,78.89,52.9,90.184,56.5,63.7,-1.0,78.3,51.003407
4236,-1.0,71.0,97.8,68.74,89.0,132.12,60.4,-1.0,70.1,51.1,68.44431
4237,-1.0,-1.0,31.87,28.17,-1.0,83.98,-1.0,-1.0,-1.0,24.55,29.78594
4238,-1.0,13.9,19.7,-1.0,25.2,-1.0,6.66,40.4,18.26,13.0,20.037712
4239,45.51,97.45,-1.0,59.71,66.79,48.21,41.4,41.32,48.35,122.83,51.934845
4240,-1.0,37.75,35.8,-1.0,38.09,68.94,28.73,81.39,30.4,9.05,33.025116
4241,-1.0,-1.0,13.69,19.72,-1.0,-1.0,-1.0,-1.0,-1.0,8.5,15.557889
4242,-1.0,25.6,-1.0,48.2,-1.0,43.449,28.9,-1.0,-1.0,19.8,40.431908
4243,-1.0,-1.0,-1.0,-1.0,32.8,-1.0,-1.0,33.8,33.58,48.8,30.026728
4244,-1.0,-1.0,23.1,20.2,22.4,50.531,30.4,32.1,18.0,10.1,23.664831
4245,-1.0,12.5,38.1,-1.0,17.1,-1.0,-1.0,20.3,20.61,36.5,35.41819
4246,-1.0,29.1,77.2,52.98,35.0,78.267,27.6,-1.0,21.2,35.0,38.425915
4247,-1.0,2.9,64.5,-1.0,44.1,-1.0,-1.0,-1.0,31.38,43.1,53.175293
4248,-1.0,9.7,88.1,-1.0,32.2,-1.0,-1.0,37.7,34.17,55.8,52.907078
4249,-1.0,6.7,40.9,51.13,6.1,37.716,16.9,-1.0,4.5,11.3,20.327204
4250,-1.0,12.1,17.0,-1.0,10.5,-1.0,-1.0,3.5,-1.0,44.2,18.251804
4251,74.76,112.81,-1.0,-1.0,90.05,242.82,101.05,68.79,141.95,153.55,103.41657
4252,21.94,21.68,43.7,47.08,27.68,-1.0,18.83,18.22,25.63,19.52,25.528835
4253,-1.0,23.0,61.5,-1.0,32.0,-1.0,39.5,31.8,24.79,45.2,51.168987
4254,-1.0,30.9,92.8,-1.0,34.7,-1.0,-1.0,38.6,50.79,58.0,64.38127
4255,-1.0,6.8,-1.0,-1.0,-1.0,-1.0,20.91,-1.0,14.77,18.2,24.289585
4256,42.67,40.0,-1.0,45.0,43.55,61.75,38.54,65.73,40.69,36.26,46.04397
4257,-1.0,-1.0,19.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.2,15.693916
4258,67.99,-1.0,-1.0,60.84,71.09,87.59,86.58,163.78,73.26,51.04,78.40764
4259,-1.0,46.2,247.9,276.07,39.5,331.98,97.0,76.9,101.2,74.4,61.112144
4260,38.6,52.1,200.2,167.2,44.2,194.14,61.8,76.3,118.02,31.9,74.398544
4261,-1.0,54.1,161.6,162.97,52.2,159.06,48.7,113.1,59.5,49.4,73.29752
4262,-1.0,31.2,17.8,-1.0,-1.0,-1.0,-1.0,-1.0,20.94,20.2,31.74246
4263,-1.0,36.0,33.0,42.15,30.5,70.817,20.5,-1.0,49.0,8.3,32.4474
4264,-1.0,-1.0,41.73,-1.0,-1.0,21.11,-1.0,-1.0,-1.0,44.23,28.754705
4265,-1.0,-1.0,16.38,156.57,-1.0,-1.0,-1.0,-1.0,-1.0,27.13,12.781927
4266,-1.0,26.1,59.0,-1.0,33.3,-1.0,-1.0,23.3,23.3,59.0,51.226574
4267,-1.0,-1.0,104.2,116.61,30.4,109.78,99.9,-1.0,78.6,54.7,73.46926
4268,-1.0,16.8,82.4,-1.0,24.9,-1.0,27.73,23.9,29.48,47.3,41.701584
4269,19.09,23.23,-1.0,-1.0,19.24,41.95,21.13,19.86,23.56,30.46,27.178326
4270,-1.0,23.4,-1.0,-1.0,29.7,-1.0,-1.0,-1.0,-1.0,33.3,24.704098
4271,-1.0,22.5,7.9,-1.0,-1.0,-1.0,35.25,-1.0,25.67,19.7,35.642757
4272,-1.0,28.6,50.5,53.53,34.3,91.249,41.1,-1.0,29.6,31.3,41.75023
4273,-1.0,23.8,82.1,-1.0,24.5,-1.0,-1.0,19.7,21.55,59.9,47.660248
4274,32.0,55.16,-1.0,-1.0,53.35,59.32,47.12,47.99,65.21,56.06,51.489304
4275,-1.0,66.4,89.6,52.75,15.9,66.342,33.3,-1.0,49.6,34.4,36.805813
4276,-1.0,-1.0,32.59,-1.0,-1.0,44.15,-1.0,-1.0,-1.0,35.16,23.055557
4277,-1.0,-1.0,35.14,-1.0,-1.0,26.45,-1.0,-1.0,-1.0,34.73,25.533203
4278,-1.0,35.8,-1.0,29.8,-1.0,33.53,-1.0,-1.0,23.96,47.6,37.307606
4279,-1.0,-1.0,23.31,226.18,-1.0,-1.0,-1.0,-1.0,-1.0,31.7,14.417301
4280,-1.0,31.8,116.4,19.1,20.5,99.026,94.34,-1.0,-1.0,45.8,62.41055
4281,-1.0,23.6,14.5,-1.0,-1.0,-1.0,34.01,-1.0,21.06,9.7,29.26461
4282,-1.0,-1.0,112.8,77.99,30.9,138.62,39.3,123.1,40.1,19.8,27.598064
4283,-1.0,29.8,98.1,-1.0,27.0,-1.0,-1.0,22.2,19.21,28.0,46.000263
4284,-1.0,19.8,28.4,-1.0,14.3,-1.0,39.42,19.6,20.89,32.3,31.563751
4285,-1.0,31.7,10.3,-1.0,-1.0,-1.0,24.88,-1.0,17.81,27.3,24.37741
4286,-1.0,12.8,11.5,-1.0,-1.0,-1.0,4.54,-1.0,8.48,15.4,12.088509
4287,-1.0,21.9,13.4,-1.0,-1.0,-1.0,21.95,-1.0,-1.0,26.8,19.058767
4288,-1.0,28.5,57.6,64.83,34.5,60.671,49.0,-1.0,31.4,42.3,45.22193
4289,50.5,56.7,108.8,65.23,32.4,93.069,61.7,54.5,64.89,37.4,61.891666
4290,-1.0,68.8,104.6,163.31,104.7,151.88,115.5,55.9,97.19,98.2,107.836136
4291,15.37,18.89,-1.0,-1.0,26.77,44.88,17.97,15.0,25.53,27.14,26.890717
4292,-1.0,33.5,-1.0,-1.0,43.9,-1.0,191.15,37.6,-1.0,52.4,42.178864
4293,32.07,34.14,-1.0,46.05,68.43,35.41,54.0,35.75,57.06,41.94,54.838985
4294,-1.0,53.8,-1.0,82.9,-1.0,108.08,115.41,-1.0,-1.0,77.2,92.6692
4295,-1.0,29.7,31.6,-1.0,-1.0,-1.0,34.47,-1.0,6.1,41.9,33.035095
4296,-1.0,-1.0,17.03,-1.0,-1.0,105.8,-1.0,-1.0,-1.0,21.88,18.683163
4297,-1.0,28.6,34.7,43.8,25.6,43.323,34.9,-1.0,32.4,30.5,35.151833
4298,-1.0,-1.0,109.2,33.2,35.1,59.832,46.8,53.6,36.2,65.1,64.05418
4299,-1.0,38.6,30.7,-1.0,-1.0,-1.0,50.11,-1.0,19.52,58.1,35.471138
4300,-1.0,65.6,104.5,102.88,46.2,126.0,44.6,-1.0,79.2,37.3,58.738503
4301,-1.0,42.7,71.3,38.03,22.4,67.222,37.4,-1.0,42.5,42.7,41.160046
4302,-1.0,-1.0,194.5,40.97,28.0,101.7,19.5,28.3,23.6,43.7,80.12704
4303,-1.0,55.0,107.7,-1.0,29.8,-1.0,48.62,26.3,25.2,46.0,62.973705
4304,-1.0,30.8,-1.0,60.2,-1.0,42.585,74.82,-1.0,-1.0,54.7,52.547512
4305,-1.0,28.0,71.7,41.34,38.6,49.4,36.6,-1.0,34.5,50.9,40.861214
4306,-1.0,78.7,41.2,-1.0,-1.0,-1.0,-1.0,41.7,49.58,43.2,51.958233
4307,-1.0,30.9,53.8,-1.0,-1.0,-1.0,-1.0,-1.0,26.47,68.5,31.527824
4308,-1.0,-1.0,241.3,150.47,66.7,101.83,68.5,112.9,72.9,162.2,85.83384
4309,-1.0,45.2,64.9,-1.0,69.9,56.054,48.6,-1.0,64.2,38.3,46.27672
4310,-1.0,-1.0,19.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.66,15.586114
4311,47.6,70.7,187.2,231.61,80.1,184.18,199.0,69.8,176.09,141.5,165.0916
4312,-1.0,46.5,47.8,48.97,35.1,54.366,46.2,-1.0,47.8,46.8,43.874485
4313,59.3,91.21,-1.0,-1.0,61.44,90.25,56.05,58.74,68.23,101.88,65.91324
4314,-1.0,36.0,75.9,69.33,63.8,66.866,78.6,-1.0,79.5,62.1,59.107353
4315,-1.0,28.9,84.3,55.22,26.0,45.497,35.9,-1.0,34.1,47.6,40.91394
4316,-1.0,-1.0,32.48,-1.0,-1.0,76.14,-1.0,-1.0,-1.0,10.69,24.514915
4317,-1.0,36.3,50.1,-1.0,32.5,-1.0,-1.0,-1.0,50.15,50.1,45.023094
4318,-1.0,-1.0,48.02,-1.0,-1.0,14.99,-1.0,-1.0,-1.0,38.02,33.478024
4319,-1.0,89.3,201.4,-1.0,80.1,-1.0,112.06,79.6,79.58,112.0,126.66689
4320,82.36,84.57,-1.0,31.2,67.45,102.47,72.82,-1.0,81.8,83.53,76.340454
4321,-1.0,39.7,188.1,220.46,23.3,141.43,67.0,59.0,70.81,31.8,29.09447
4322,-1.0,-1.0,381.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,126.3,81.29459
4323,-1.0,38.1,93.8,-1.0,36.7,-1.0,44.46,32.9,32.16,83.0,65.963615
4324,-1.0,-1.0,132.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.68,44.05551
4325,-1.0,28.2,20.1,-1.0,-1.0,-1.0,21.41,-1.0,16.73,22.0,22.029634
4326,-1.0,38.9,112.4,55.15,39.8,87.319,34.9,-1.0,48.6,56.2,48.25136
4327,-1.0,98.8,-1.0,-1.0,58.3,-1.0,-1.0,-1.0,23.88,47.0,33.648136
4328,-1.0,53.2,-1.0,148.1,-1.0,104.19,109.09,-1.0,-1.0,100.9,70.75534
4329,-1.0,53.6,58.1,57.9,45.1,71.541,54.3,-1.0,36.1,44.2,52.388714
4330,-1.0,15.0,24.2,50.23,17.4,83.729,22.6,29.7,24.37,25.1,22.375849
4331,-1.0,73.1,109.6,-1.0,84.5,-1.0,63.77,63.7,54.96,76.5,92.29959
4332,-1.0,69.6,83.04,-1.0,27.51,19.92,-1.0,82.09,-1.0,62.81,75.718315
4333,-1.0,15.0,49.8,37.67,20.5,77.88,19.4,28.5,21.98,23.8,28.46691
4334,-1.0,-1.0,72.59,129.79,-1.0,-1.0,-1.0,-1.0,-1.0,35.8,29.997103
4335,-1.0,43.8,61.3,42.21,29.3,64.137,27.5,-1.0,28.9,38.7,33.135506
4336,-1.0,-1.0,16.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.19,13.908802
4337,3.57,12.06,-1.0,-1.0,9.18,49.14,29.34,12.5,42.92,15.84,25.86411
4338,-1.0,8.9,31.5,25.62,18.1,29.34,10.1,-1.0,21.0,29.9,19.883936
4339,-1.0,63.7,44.3,51.4,40.3,56.444,47.63,-1.0,-1.0,90.6,45.50084
4340,-1.0,-1.0,191.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.09,53.807613
4341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,63.129562
4342,-1.0,31.0,17.1,-1.0,-1.0,-1.0,-1.0,23.8,14.46,34.3,18.955856
4343,-1.0,-1.0,29.2,-1.0,-1.0,-1.0,45.52,-1.0,22.98,42.1,38.815372
4344,-1.0,-1.0,23.5,32.3,27.4,43.093,22.9,25.4,25.1,31.0,21.736118
4345,-1.0,5.7,30.1,-1.0,-1.0,-1.0,26.38,-1.0,18.34,30.4,27.445898
4346,-1.0,18.7,45.8,-1.0,21.0,-1.0,-1.0,24.8,50.84,60.3,39.445583
4347,-1.0,26.6,46.0,-1.0,-1.0,-1.0,85.16,-1.0,17.85,38.6,36.208763
4348,-1.0,30.34,26.46,49.58,17.02,75.09,8.79,11.44,8.23,10.54,37.173775
4349,-1.0,-1.0,38.2,-1.0,-1.0,-1.0,44.53,-1.0,28.89,42.1,43.801506
4350,-1.0,-1.0,-1.0,-1.0,32.0,-1.0,116.23,41.6,33.98,48.5,45.987915
4351,-1.0,-1.0,55.4,-1.0,40.4,107.94,63.6,68.3,56.6,49.2,58.776077
4352,-1.0,-1.0,29.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.57,21.108133
4353,-1.0,40.9,70.3,51.75,38.7,52.397,34.9,-1.0,48.0,43.2,40.413063
4354,-1.0,56.8,51.9,-1.0,57.7,103.96,56.6,53.6,52.8,47.8,57.52658
4355,-1.0,64.2,116.3,-1.0,51.8,173.57,78.0,72.8,70.9,114.2,74.9102
4356,-1.0,-1.0,72.2,48.64,20.4,124.81,33.6,27.6,20.9,43.8,57.791897
4357,33.65,-1.0,-1.0,46.56,29.4,19.05,36.4,31.66,28.39,45.08,42.459072
4358,-1.0,-1.0,18.3,17.31,23.5,42.093,25.8,24.4,17.5,9.1,22.090467
4359,-1.0,23.6,46.7,31.7,-1.0,24.397,27.73,-1.0,-1.0,31.5,33.060135
4360,-1.0,-1.0,106.69,78.76,-1.0,22.5,-1.0,-1.0,-1.0,41.9,47.172806
4361,-1.0,17.8,49.0,-1.0,22.6,-1.0,-1.0,19.4,-1.0,35.4,33.40621
4362,-1.0,13.4,23.2,32.84,8.5,47.874,17.4,21.5,15.16,25.9,17.564137
4363,-1.0,23.8,64.3,-1.0,42.4,-1.0,-1.0,-1.0,32.43,40.7,50.382294
4364,-1.0,47.1,149.1,-1.0,72.7,-1.0,89.97,63.3,47.82,94.4,94.382744
4365,98.7,40.5,85.1,98.07,-1.0,113.32,61.5,66.0,56.8,71.0,53.02667
4366,-1.0,-1.0,-1.0,-1.0,-1.0,28.81,-1.0,-1.0,-1.0,60.54,14.985728
4367,-1.0,43.8,24.5,-1.0,18.9,-1.0,35.97,-1.0,19.17,21.2,32.469288
4368,-1.0,47.3,120.2,108.9,66.5,130.38,-1.0,-1.0,52.8,41.3,65.39728
4369,-1.0,44.4,155.6,-1.0,55.3,-1.0,69.28,30.8,55.06,51.1,82.68732
4370,-1.0,-1.0,225.6,-1.0,92.8,-1.0,93.49,79.2,69.13,108.0,123.802025
4371,-1.0,-1.0,159.3,140.1,64.8,208.19,124.0,-1.0,107.1,90.8,99.1492
4372,-1.0,45.1,-1.0,207.5,-1.0,106.47,123.12,-1.0,-1.0,64.9,69.93453
4373,-1.0,42.5,78.4,-1.0,39.0,142.71,60.1,67.7,57.7,71.1,54.81581
