,AGU,ATM,LDO,LPIN,OBL,SFE,TLA,VAL,CEN,MIR_med,MIR_pred
2864,-1.0,40.3,38.1,75.2,34.6,63.17,32.6,-1.0,31.1,50.4,48.683056
2865,30.1,-1.0,-1.0,37.9,12.3,42.385,-1.0,-1.0,14.97,27.0,62.942448
2866,-1.0,-1.0,18.57,19.84,-1.0,-1.0,-1.0,-1.0,-1.0,79.27,52.18415
2867,-1.0,6.9,-1.0,-1.0,-1.0,13.452,24.58,-1.0,11.9,19.6,21.595816
2868,-1.0,-1.0,29.96,29.12,-1.0,116.67,-1.0,-1.0,-1.0,66.03,28.763634
2869,-1.0,38.9,91.6,-1.0,-1.0,80.543,55.27,-1.0,32.7,53.2,53.68802
2870,-1.0,32.6,47.5,68.7,22.6,71.641,34.1,-1.0,34.2,41.06,46.69171
2871,35.32,48.86,-1.0,-1.0,30.8,-1.0,42.66,42.23,49.58,45.02,42.772293
2872,63.0,66.9,68.8,107.8,32.7,87.917,45.7,37.0,35.48,48.63,37.3278
2873,44.2,20.2,25.2,41.7,17.6,92.538,22.6,23.6,24.06,28.35,48.640957
2874,30.46,55.57,-1.0,-1.0,36.89,118.62,45.38,24.16,63.22,16.8,86.1983
2875,-1.0,-1.0,-1.0,-1.0,-1.0,43.871,-1.0,-1.0,3.58,31.0,21.691574
2876,-1.0,-1.0,18.5,25.4,8.9,35.995,25.7,17.5,14.8,17.92,25.017365
2877,-1.0,-1.0,-1.0,24.1,15.7,47.582,23.1,42.0,60.3,17.21,21.974443
2878,-1.0,37.6,46.5,92.2,28.6,76.597,47.2,-1.0,37.4,48.86,56.72615
2879,-1.0,-1.0,108.9,91.4,22.7,95.717,31.1,38.7,27.7,67.04,51.576496
2880,-1.0,-1.0,38.8,56.7,18.4,70.306,19.08,-1.0,-1.0,43.6,86.620125
2881,-1.0,44.0,67.3,206.2,52.9,195.36,82.4,91.4,85.3,247.96,198.69922
2882,-1.0,42.6,49.4,49.5,26.0,49.408,42.46,-1.0,-1.0,27.0,44.680912
2883,-1.0,-1.0,11.41,17.37,-1.0,-1.0,-1.0,-1.0,-1.0,96.93,56.27533
2884,0.0,-1.0,37.7,35.9,52.2,49.584,93.8,-1.0,-1.0,102.4,55.066647
2885,-1.0,55.4,54.6,245.7,72.2,178.83,99.6,-1.0,-1.0,187.56,160.107
2886,-1.0,20.1,22.0,27.1,27.0,50.149,30.5,-1.0,24.8,46.64,42.188614
2887,45.55,63.65,-1.0,-1.0,42.07,124.19,25.68,26.9,57.06,75.25,94.027504
2888,-1.0,22.0,49.2,-1.0,-1.0,44.701,26.07,-1.0,18.67,10.1,24.631744
2889,27.2,51.6,-1.0,39.1,-1.0,74.021,30.51,-1.0,18.11,29.4,78.17527
2890,-1.0,22.7,74.6,416.6,65.2,182.34,167.59,-1.0,-1.0,223.3,282.42596
2891,16.92,21.36,37.16,-1.0,22.17,21.54,55.46,19.12,38.4,33.44,45.893673
2892,-1.0,20.5,29.5,132.6,20.8,83.908,37.04,-1.0,-1.0,60.7,114.77929
2893,-1.0,-1.0,-1.0,40.2,10.6,20.996,21.0,33.0,15.3,51.14,25.643642
2894,-1.0,-1.0,45.2,62.0,44.0,165.26,35.0,52.6,34.1,71.01,66.065315
2895,-1.0,37.5,50.0,55.9,53.1,63.567,44.6,41.2,44.3,41.41,55.25063
2896,7.7,25.6,-1.0,23.9,-1.0,19.332,3.91,-1.0,9.06,24.5,22.631575
2897,-1.0,83.5,118.5,197.0,106.3,222.65,112.5,-1.0,107.0,189.95,164.80728
2898,25.99,22.71,16.26,27.33,22.62,-1.0,24.76,18.1,19.12,37.01,40.854652
2899,-1.0,43.0,62.8,85.1,60.1,109.03,47.7,-1.0,56.4,58.95,56.126736
2900,-1.0,58.0,67.6,139.4,49.0,62.396,111.6,-1.0,55.8,67.35,151.83437
2901,-1.0,13.2,18.8,-1.0,-1.0,53.166,30.15,-1.0,16.92,41.1,28.421976
2902,26.3,-1.0,-1.0,70.4,30.6,48.62,-1.0,4.6,27.25,32.17,58.56444
2903,-1.0,-1.0,-1.0,47.6,3.4,75.744,80.1,22.5,37.5,50.84,50.047985
2904,-1.0,44.9,-1.0,-1.0,-1.0,34.171,62.44,-1.0,43.45,50.3,39.698498
2905,-1.0,37.6,42.3,74.1,16.3,97.638,-1.0,-1.0,61.7,76.67,96.08069
2906,-1.0,-1.0,-1.0,28.7,15.9,36.724,29.8,47.6,23.4,40.05,34.023678
2907,-1.0,-1.0,37.18,112.54,-1.0,-1.0,-1.0,-1.0,-1.0,32.57,67.64712
2908,-1.0,26.94,33.7,37.19,13.73,128.57,18.24,10.63,17.79,30.45,57.205406
2909,32.67,101.53,-1.0,-1.0,43.04,104.8,46.45,66.36,83.09,63.87,67.04565
2910,-1.0,-1.0,27.9,43.8,18.8,63.199,43.85,-1.0,-1.0,34.0,62.515667
2911,35.7,-1.0,-1.0,61.0,19.7,99.617,30.6,23.6,18.27,58.11,37.94111
2912,-1.0,-1.0,22.0,60.3,29.7,82.405,43.2,84.5,41.1,73.31,69.882866
2913,12.3,12.4,-1.0,-1.0,-1.0,27.678,7.87,-1.0,11.17,35.9,33.69634
2914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,152.26,-1.0,21.65,70.3,38.08466
2915,-1.0,-1.0,-1.0,-1.0,-1.0,50.372,-1.0,-1.0,15.25,14.5,19.90854
2916,-1.0,34.0,34.6,83.1,31.2,94.357,37.2,-1.0,38.7,65.52,64.715294
2917,-1.0,6.9,-1.0,-1.0,-1.0,32.166,32.21,-1.0,25.82,75.6,31.924618
2918,78.38,137.53,114.85,-1.0,88.51,99.16,83.43,107.11,105.1,33.28,67.7674
2919,19.1,22.5,-1.0,55.1,19.4,60.365,-1.0,22.7,25.69,47.01,37.04512
2920,44.9,46.4,-1.0,83.6,33.5,87.809,-1.0,48.3,38.2,63.03,63.83886
2921,-1.0,-1.0,-1.0,46.0,14.4,62.298,26.7,34.7,22.1,51.95,39.498005
2922,-1.0,24.0,19.7,25.4,27.1,23.527,30.4,-1.0,39.2,35.46,21.063326
2923,-1.0,10.9,29.6,21.5,3.4,28.137,16.6,13.3,8.1,16.94,35.215816
2924,28.7,38.5,-1.0,71.3,21.9,-1.0,-1.0,37.6,36.48,36.81,54.453712
2925,-1.0,-1.0,25.44,37.74,-1.0,33.62,-1.0,-1.0,-1.0,62.69,25.086496
2926,70.9,84.16,100.86,-1.0,64.67,57.61,67.95,78.08,73.95,26.64,71.53931
2927,18.5,17.1,-1.0,-1.0,18.4,44.488,29.48,-1.0,16.42,32.7,36.39616
2928,-1.0,33.0,30.3,82.4,41.0,73.812,52.7,-1.0,29.5,57.38,70.59997
2929,49.2,50.1,-1.0,170.7,62.1,375.39,141.7,43.4,-1.0,310.0,164.07617
2930,40.1,10.5,-1.0,-1.0,9.7,41.147,22.82,-1.0,16.13,33.2,38.46746
2931,-1.0,28.4,26.7,60.3,25.1,82.689,43.4,-1.0,46.7,57.55,58.907196
2932,-1.0,19.5,11.3,9.4,10.6,31.292,15.8,14.2,8.26,21.05,21.042484
2933,18.0,29.6,-1.0,43.6,15.3,56.309,-1.0,25.4,20.08,66.98,35.971867
2934,23.5,-1.0,-1.0,52.1,26.7,59.55,20.8,20.5,24.64,22.4,36.591595
2935,-1.0,-1.0,20.73,18.57,-1.0,102.03,-1.0,-1.0,-1.0,34.69,30.56923
2936,52.7,-1.0,-1.0,59.2,31.8,105.53,-1.0,7.0,40.32,82.82,49.89603
2937,-1.0,-1.0,-1.0,13.7,13.0,6.731,17.3,31.3,19.3,17.84,20.111284
2938,16.3,-1.0,-1.0,32.0,10.3,35.105,11.7,9.8,11.84,25.67,22.631958
2939,13.28,20.66,-1.0,-1.0,16.07,41.78,-1.0,11.74,22.14,90.64,31.557304
2940,-1.0,-1.0,18.4,81.2,35.6,77.724,43.4,80.9,42.0,106.55,70.17213
2941,104.95,-1.0,60.5,-1.0,90.6,44.44,73.57,150.32,96.19,64.05,62.512196
2942,-1.0,43.1,54.8,51.1,43.9,106.67,69.5,64.9,59.1,71.09,95.21712
2943,99.8,51.3,44.8,54.6,42.0,184.56,33.9,-1.0,52.74,106.44,123.12693
2944,13.0,19.9,-1.0,68.9,13.4,56.353,18.3,24.1,20.62,25.09,37.56624
2945,-1.0,30.6,20.4,57.6,23.4,98.817,25.6,-1.0,27.6,42.63,60.567135
2946,-1.0,72.4,107.6,-1.0,-1.0,117.01,117.9,-1.0,-1.0,59.9,138.41292
2947,35.6,50.8,-1.0,39.8,17.0,-1.0,-1.0,53.5,38.02,47.36,53.64081
2948,-1.0,82.7,58.0,119.7,76.1,215.59,92.4,94.3,104.7,128.53,168.94023
2949,-1.0,42.0,68.6,-1.0,-1.0,124.11,103.59,-1.0,-1.0,249.1,224.96991
2950,-1.0,-1.0,-1.0,-1.0,-1.0,15.301,47.29,-1.0,6.26,14.1,44.914566
2951,11.9,17.8,-1.0,16.0,9.5,29.284,-1.0,9.1,15.66,24.94,22.173376
2952,5.64,29.38,-1.0,-1.0,21.18,81.04,14.3,14.74,22.68,36.3,49.395176
2953,-1.0,17.7,21.6,26.7,28.8,70.094,29.8,-1.0,23.1,33.13,41.703476
2954,33.1,36.9,-1.0,62.8,23.2,56.18,-1.0,39.2,32.16,38.36,52.459824
2955,18.5,2.8,-1.0,-1.0,15.0,28.514,20.17,-1.0,15.76,16.4,36.294235
2956,11.5,-1.0,-1.0,14.2,17.1,40.437,25.2,30.3,6.6,34.29,25.452587
2957,-1.0,-1.0,-1.0,-1.0,13.4,54.741,18.9,9.9,17.2,11.77,12.970726
2958,31.8,19.2,-1.0,37.3,25.1,46.901,52.0,22.8,31.1,54.19,58.00048
2959,-1.0,34.9,-1.0,-1.0,-1.0,19.964,37.33,-1.0,17.62,44.2,27.643406
2960,-1.0,34.3,-1.0,-1.0,-1.0,26.592,36.1,-1.0,13.27,32.3,23.839914
2961,31.9,28.5,-1.0,96.3,23.7,69.338,38.6,30.4,38.08,90.19,62.599827
2962,-1.0,-1.0,-1.0,24.2,29.4,41.826,9.7,18.0,15.2,39.36,25.487417
2963,-1.0,-1.0,19.9,19.3,16.1,70.446,17.7,9.9,14.4,32.45,19.6479
2964,-1.0,43.6,36.5,85.2,34.3,93.816,36.2,-1.0,40.3,139.95,66.06812
2965,-1.0,19.8,23.3,47.6,22.8,104.55,25.0,37.7,23.87,36.02,48.295124
2966,49.45,62.82,81.74,-1.0,67.83,35.28,46.98,72.58,53.54,74.33,58.96031
2967,-1.0,-1.0,18.6,28.2,37.5,121.65,38.4,60.0,24.4,39.07,61.055992
2968,29.1,31.2,61.1,268.4,51.0,193.99,66.5,20.2,90.11,108.79,138.52757
2969,13.7,27.0,-1.0,-1.0,12.1,23.082,32.91,-1.0,20.63,16.9,22.853592
2970,-1.0,-1.0,20.2,23.3,22.3,48.827,26.1,23.5,19.2,32.68,31.816887
2971,-1.0,-1.0,-1.0,-1.0,24.9,42.632,49.2,54.1,33.5,41.73,33.943745
2972,-1.0,97.8,108.4,104.0,-1.0,150.18,-1.0,-1.0,-1.0,70.2,151.85754
2973,-1.0,22.5,48.8,62.2,38.9,53.915,24.2,-1.0,8.3,28.79,50.22245
2974,30.15,36.42,28.55,-1.0,28.04,20.95,22.35,28.75,36.5,133.71,50.593525
2975,-1.0,33.8,-1.0,-1.0,-1.0,39.667,55.69,-1.0,28.5,101.1,48.732277
2976,-1.0,-1.0,-1.0,13.1,11.2,24.452,18.8,12.9,7.1,11.01,14.825071
2977,29.1,19.6,-1.0,22.1,23.2,35.407,32.9,11.5,32.53,46.6,30.047638
2978,-1.0,36.7,39.9,63.4,42.4,96.402,62.4,78.1,60.7,69.91,101.26841
2979,-1.0,43.5,52.9,98.3,37.0,97.156,52.6,-1.0,60.6,58.47,71.98447
2980,-1.0,-1.0,-1.0,31.5,14.0,32.441,12.7,7.2,10.5,29.97,14.393893
2981,27.7,-1.0,-1.0,66.8,21.5,71.743,33.6,4.6,32.6,58.88,62.856197
2982,56.9,-1.0,-1.0,157.4,54.3,-1.0,90.4,69.9,77.89,81.41,87.76419
2983,-1.0,14.4,-1.0,-1.0,-1.0,31.943,-1.0,-1.0,22.07,39.5,29.48414
2984,-1.0,112.1,-1.0,356.7,93.1,250.78,161.9,-1.0,118.3,385.13,267.84442
2985,-1.0,39.6,50.1,63.2,32.5,64.288,43.9,51.8,38.3,44.68,50.05151
2986,-1.0,42.1,49.3,36.2,47.3,74.273,52.8,-1.0,26.3,62.64,76.05572
2987,-1.0,-1.0,-1.0,12.6,13.1,25.459,1.3,25.3,15.0,20.75,23.774979
2988,14.6,23.3,-1.0,22.0,13.4,29.47,-1.0,22.9,23.27,23.54,26.4642
2989,-1.0,30.0,42.6,39.8,24.9,86.075,25.5,-1.0,37.2,44.81,48.453125
2990,30.9,-1.0,-1.0,-1.0,14.4,30.047,9.72,-1.0,16.88,28.3,29.27872
2991,18.25,37.93,47.96,-1.0,27.09,63.62,32.94,36.89,38.92,47.2,52.874752
2992,-1.0,-1.0,33.5,31.7,-1.0,-1.0,46.12,-1.0,-1.0,41.5,47.418247
2993,-1.0,-1.0,34.9,37.1,25.6,66.78,29.7,34.1,21.7,44.05,41.411682
2994,-1.0,60.4,70.7,49.3,34.8,90.363,43.4,-1.0,45.5,48.73,64.33744
2995,-1.0,82.0,106.9,281.0,99.8,315.78,95.4,-1.0,127.9,268.78,207.76736
2996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.9,122.49527
2997,-1.0,-1.0,-1.0,72.2,27.3,42.339,29.4,42.3,29.4,40.05,40.566833
2998,28.3,24.0,55.3,54.2,30.8,-1.0,62.1,33.4,60.94,67.15,56.95101
2999,-1.0,-1.0,50.98,20.58,-1.0,61.71,-1.0,-1.0,-1.0,39.44,37.97376
3000,4.8,14.4,-1.0,40.1,14.9,-1.0,22.0,-1.0,20.03,34.7,28.667255
3001,36.1,34.1,-1.0,50.8,31.5,62.939,-1.0,44.1,35.55,74.09,56.432457
3002,-1.0,20.9,27.2,25.2,15.6,80.999,18.4,-1.0,29.9,46.36,37.995476
3003,-1.0,24.2,36.5,30.0,21.0,42.314,26.3,-1.0,11.6,29.12,28.281479
3004,40.8,-1.0,24.2,102.5,63.2,71.468,34.7,33.5,32.37,29.01,61.881607
3005,-1.0,-1.0,68.7,40.9,31.1,69.351,36.8,51.4,46.0,37.6,56.754143
3006,-1.0,-1.0,-1.0,27.6,22.1,24.87,28.1,29.0,28.9,34.08,30.955034
3007,-1.0,-1.0,-1.0,18.5,9.2,14.112,7.7,9.0,8.7,11.88,16.103868
3008,-1.0,25.5,11.0,17.6,34.5,38.972,20.7,-1.0,25.63,29.21,29.7539
3009,-1.0,67.8,88.3,71.1,40.8,123.65,41.3,-1.0,45.7,106.69,64.69086
3010,-1.0,36.9,-1.0,50.8,33.0,74.424,50.6,34.4,36.92,48.75,50.24174
3011,12.9,9.7,-1.0,14.2,-1.0,21.34,20.74,-1.0,10.88,18.9,11.994801
3012,-1.0,83.1,23.1,177.9,31.5,178.33,47.3,-1.0,85.7,70.41,126.29946
3013,-1.0,-1.0,33.1,105.1,-1.0,-1.0,82.41,-1.0,-1.0,128.2,72.28029
3014,29.3,39.7,26.05,-1.0,55.75,28.82,33.72,43.65,60.79,41.86,48.1589
3015,-1.0,38.6,-1.0,145.2,37.9,85.308,47.3,39.9,47.76,47.38,81.678474
3016,-1.0,-1.0,-1.0,7.7,6.6,28.678,24.8,-1.0,0.2,8.26,18.35503
3017,-1.0,-1.0,107.1,196.7,38.2,113.75,131.08,-1.0,-1.0,129.4,168.58823
3018,-1.0,30.9,25.2,-1.0,-1.0,31.725,-1.0,-1.0,19.84,17.6,31.870878
3019,-1.0,27.1,51.6,92.5,25.5,77.92,39.5,-1.0,28.4,40.9,52.570683
3020,-1.0,-1.0,-1.0,11.5,9.4,24.486,0.9,12.0,8.0,9.89,6.2538095
3021,20.3,23.7,48.5,84.6,22.3,59.034,34.5,20.9,22.91,41.56,47.98877
3022,-1.0,-1.0,43.7,47.5,22.4,84.862,22.5,18.8,20.2,28.04,34.102673
3023,-1.0,39.4,29.4,38.4,36.4,60.373,33.4,-1.0,32.8,46.32,52.257545
3024,-1.0,48.8,29.8,32.7,55.7,25.416,32.0,-1.0,34.2,54.65,38.271347
3025,-1.0,11.8,16.1,18.3,29.3,14.071,17.0,8.8,9.8,14.81,59.68629
3026,29.14,6.25,34.04,-1.0,26.9,-1.0,25.85,34.29,31.9,127.77,63.995083
3027,115.0,50.9,-1.0,81.6,-1.0,147.34,85.5,99.9,69.4,122.35,102.38584
3028,-1.0,63.7,90.6,44.3,40.3,56.444,47.63,-1.0,-1.0,51.4,29.55332
3029,25.8,24.6,-1.0,44.7,23.3,49.07,36.2,25.2,39.76,39.11,28.654156
3030,39.08,29.96,51.8,-1.0,37.7,25.87,29.75,40.57,35.11,66.45,101.15907
3031,-1.0,-1.0,-1.0,20.16,-1.0,51.95,-1.0,-1.0,-1.0,22.35,34.549786
3032,-1.0,43.6,46.9,92.1,40.5,111.36,39.2,-1.0,-1.0,62.29,91.55926
3033,-1.0,15.2,48.8,-1.0,-1.0,39.881,13.22,-1.0,-1.0,50.4,37.43217
3034,48.34,75.48,76.87,-1.0,87.65,107.99,94.38,63.88,90.01,28.04,46.749855
3035,15.22,12.76,35.86,-1.0,23.01,26.67,25.39,20.89,29.04,48.14,125.335396
3036,-1.0,31.4,36.9,45.6,32.2,47.847,36.7,-1.0,48.3,37.44,47.109436
3037,-1.0,43.0,43.9,93.2,38.3,81.514,49.5,-1.0,43.6,54.7,66.030365
3038,-1.0,-1.0,-1.0,43.1,25.3,75.229,33.6,16.4,39.5,88.27,47.176956
3039,-1.0,-1.0,26.2,30.07,-1.0,98.29,-1.0,-1.0,-1.0,26.0,27.38353
3040,36.3,-1.0,63.7,88.6,27.5,76.238,46.2,62.4,37.26,65.89,61.537373
3041,88.67,75.97,62.33,-1.0,73.5,38.0,66.08,110.06,67.64,47.28,83.60473
3042,-1.0,45.9,-1.0,-1.0,-1.0,29.96,58.44,-1.0,27.21,39.8,40.54099
3043,47.9,18.9,35.7,116.0,30.5,47.783,30.3,20.8,21.39,58.36,48.112175
3044,-1.0,20.1,35.7,35.1,23.0,37.562,20.0,-1.0,16.3,26.27,30.005419
3045,-1.0,77.7,55.8,137.2,50.3,106.83,63.9,-1.0,80.0,97.79,105.42978
3046,-1.0,43.8,37.8,63.1,41.7,68.524,42.3,48.1,-1.0,64.75,66.84213
3047,-1.0,36.4,50.3,100.5,31.1,109.26,44.1,-1.0,48.8,59.41,81.04287
3048,-1.0,60.8,56.6,170.6,53.4,95.663,58.4,-1.0,-1.0,106.47,112.05943
3049,-1.0,44.3,-1.0,-1.0,-1.0,44.186,39.07,-1.0,31.22,20.5,40.435852
3050,-1.0,-1.0,-1.0,54.6,10.1,51.409,26.3,37.6,20.7,59.08,45.69599
3051,-1.0,25.6,36.9,80.0,36.9,98.38,39.5,-1.0,35.8,72.81,67.1288
3052,-1.0,-1.0,28.5,92.0,-1.0,111.66,58.23,-1.0,-1.0,118.8,105.15913
3053,5.9,7.9,-1.0,17.1,-1.0,13.824,12.52,-1.0,14.86,19.2,21.856556
3054,-1.0,-1.0,-1.0,-1.0,-1.0,39.551,-1.0,-1.0,19.89,14.9,33.745377
3055,15.91,31.24,25.66,-1.0,29.13,72.86,17.22,25.49,27.74,147.99,169.22328
3056,79.9,33.5,65.8,70.7,35.6,67.52,54.8,-1.0,54.78,55.75,44.193268
3057,-1.0,6.2,-1.0,-1.0,-1.0,43.752,18.34,-1.0,14.36,31.1,27.24471
3058,50.4,43.5,36.6,39.9,45.7,77.309,46.2,47.9,44.83,59.55,46.376545
3059,-1.0,44.1,-1.0,-1.0,-1.0,66.286,49.54,-1.0,40.0,37.9,62.70743
3060,32.61,31.69,26.86,-1.0,28.17,58.36,23.44,37.07,28.48,117.08,65.63626
3061,-1.0,56.9,-1.0,-1.0,-1.0,17.848,23.81,-1.0,18.96,32.8,23.21678
3062,54.6,53.3,-1.0,103.2,37.0,128.89,-1.0,53.8,52.77,61.38,87.46046
3063,-1.0,-1.0,86.8,154.4,34.1,116.46,30.7,38.3,38.8,39.14,56.969883
3064,62.1,73.8,110.5,277.9,65.0,160.19,61.2,67.7,63.9,65.45,84.6493
3065,-1.0,-1.0,26.1,94.7,56.9,124.15,67.8,142.2,-1.0,209.41,135.16249
3066,-1.0,42.5,38.7,174.0,39.4,244.57,54.2,-1.0,63.1,153.7,128.37785
3067,18.9,-1.0,-1.0,25.9,28.8,-1.0,92.13,-1.0,22.74,41.4,46.58652
3068,-1.0,2.3,-1.0,-1.0,-1.0,32.349,20.03,-1.0,10.09,15.6,21.62556
3069,-1.0,-1.0,-1.0,24.8,26.4,26.277,25.4,49.5,19.9,17.33,28.18516
3070,-1.0,29.6,35.8,64.9,23.3,53.776,51.8,39.4,27.5,22.84,48.306496
3071,-1.0,57.6,52.6,53.9,71.8,122.76,66.9,-1.0,56.1,118.84,103.6007
3072,25.1,-1.0,-1.0,-1.0,28.1,81.283,37.9,21.8,28.48,42.72,42.569443
3073,27.4,71.0,-1.0,36.1,25.3,49.217,-1.0,-1.0,24.94,36.3,38.662952
3074,-1.0,3.7,-1.0,-1.0,-1.0,19.378,9.31,-1.0,6.11,8.5,18.316465
3075,-1.0,23.2,29.1,-1.0,-1.0,33.09,34.2,-1.0,10.29,16.9,19.974548
3076,-1.0,-1.0,-1.0,-1.0,-1.0,32.935,3.39,-1.0,15.88,26.2,21.243086
3077,-1.0,-1.0,144.8,313.2,98.5,172.79,-1.0,-1.0,-1.0,123.8,348.4658
3078,-1.0,45.5,34.1,71.6,32.1,48.84,40.2,-1.0,48.3,47.64,55.314346
3079,-1.0,15.7,22.4,62.0,19.5,51.998,19.7,-1.0,0.0,31.65,49.22398
3080,-1.0,29.4,13.0,-1.0,-1.0,39.603,-1.0,-1.0,28.61,17.9,27.108269
3081,-1.0,80.9,24.9,21.3,-1.0,48.029,-1.0,-1.0,-1.0,38.1,24.000658
3082,-1.0,58.5,88.0,186.0,61.6,84.039,78.4,-1.0,70.8,90.44,77.14707
3083,-1.0,-1.0,33.9,217.4,33.5,339.07,61.2,-1.0,-1.0,112.4,111.0685
3084,-1.0,122.6,145.8,242.0,38.2,164.76,69.17,-1.0,-1.0,103.2,77.15952
3085,-1.0,19.1,33.0,17.3,22.5,92.431,35.5,-1.0,25.3,44.64,44.588337
3086,-1.0,59.2,93.1,139.5,61.5,157.37,70.3,56.1,49.44,75.44,73.99658
3087,-1.0,23.4,31.2,33.0,28.4,95.359,27.9,-1.0,42.7,67.94,51.223858
3088,-1.0,47.4,41.6,94.0,-1.0,69.682,-1.0,-1.0,-1.0,63.3,65.25365
3089,49.5,-1.0,-1.0,-1.0,13.0,45.981,32.55,-1.0,17.84,59.6,49.295326
3090,-1.0,50.3,32.0,18.9,-1.0,38.739,-1.0,-1.0,-1.0,11.5,22.27462
3091,-1.0,14.7,30.0,33.3,13.6,61.382,23.8,-1.0,22.3,35.02,28.4205
3092,43.7,43.19,35.02,-1.0,33.01,38.16,50.81,40.09,44.62,46.4,51.45437
3093,-1.0,-1.0,23.22,14.87,-1.0,-1.0,-1.0,-1.0,-1.0,49.44,57.201283
3094,42.7,63.9,-1.0,112.1,49.2,85.973,-1.0,53.9,42.63,57.7,67.24149
3095,-1.0,29.1,45.3,66.1,26.2,69.268,34.0,-1.0,40.5,65.58,43.07001
3096,-1.0,17.2,-1.0,-1.0,-1.0,27.982,29.87,-1.0,9.47,55.4,19.81117
3097,35.5,22.0,-1.0,88.8,16.3,44.947,-1.0,25.8,27.12,114.2,61.67091
3098,16.2,25.3,-1.0,-1.0,-1.0,28.34,49.09,-1.0,31.06,20.6,30.381355
3099,31.96,26.72,23.04,-1.0,24.19,62.98,31.02,26.19,31.26,119.83,46.99189
3100,-1.0,100.0,-1.0,-1.0,-1.0,66.07,44.24,-1.0,24.35,69.7,59.263126
3101,-1.0,-1.0,-1.0,30.6,18.0,79.31,25.0,37.8,-1.0,35.14,29.295761
3102,20.4,24.9,-1.0,9.6,-1.0,11.954,14.87,-1.0,27.73,13.5,35.401943
3103,-1.0,-1.0,-1.0,34.8,16.0,43.518,24.1,24.1,15.3,40.16,30.235147
3104,-1.0,-1.0,2.3,12.32,-1.0,70.74,-1.0,-1.0,-1.0,26.62,30.490557
3105,-1.0,-1.0,22.19,34.12,-1.0,27.94,-1.0,-1.0,-1.0,59.94,34.44574
3106,-1.0,22.0,20.8,40.5,25.2,72.4,26.0,44.6,25.7,27.52,35.532406
3107,-1.0,151.0,146.5,375.6,84.2,-1.0,169.3,-1.0,134.2,334.32,337.51987
3108,-1.0,-1.0,-1.0,83.8,43.2,53.095,54.9,43.9,49.7,53.19,47.405476
3109,-1.0,37.2,43.9,64.1,33.2,64.108,40.4,-1.0,33.6,41.87,52.05247
3110,-1.0,31.9,37.5,54.7,27.1,75.021,42.0,-1.0,25.3,45.12,52.504517
3111,-1.0,21.6,38.9,111.6,45.7,82.667,42.9,-1.0,39.2,114.58,86.63683
3112,53.3,57.9,-1.0,90.2,37.8,-1.0,77.01,-1.0,77.07,111.0,86.069626
3113,-1.0,10.2,27.0,17.1,22.0,49.934,28.3,25.5,-1.0,42.73,27.02024
3114,44.91,96.29,134.93,-1.0,64.53,172.07,88.09,59.27,127.52,63.13,40.9292
3115,-1.0,18.1,-1.0,-1.0,-1.0,53.784,81.87,-1.0,51.12,160.8,60.362133
3116,-1.0,28.9,34.4,62.9,27.3,32.046,50.4,-1.0,-1.0,49.57,49.283295
3117,-1.0,107.5,107.1,289.8,43.4,221.16,54.3,112.4,48.6,96.76,89.650375
3118,27.1,20.0,-1.0,28.5,10.4,25.517,45.6,21.8,20.1,75.97,54.27592
3119,-1.0,-1.0,40.7,31.5,38.4,95.969,27.4,75.9,29.2,60.32,62.621613
3120,-1.0,17.6,30.0,66.6,20.1,127.03,22.4,-1.0,25.1,26.08,40.028336
3121,-1.0,-1.0,48.9,146.1,47.5,71.887,229.34,-1.0,-1.0,107.2,32.433266
3122,42.0,-1.0,-1.0,141.2,45.7,131.76,63.5,33.6,61.83,167.51,108.08674
3123,17.1,5.6,-1.0,30.6,14.0,-1.0,20.14,-1.0,15.51,45.7,32.961266
3124,64.0,74.9,-1.0,187.7,47.2,189.22,83.3,75.5,130.68,211.37,220.80887
3125,-1.0,26.4,17.0,19.4,31.0,22.383,27.7,-1.0,22.5,13.94,27.419722
3126,-1.0,-1.0,-1.0,26.43,-1.0,-1.0,-1.0,-1.0,-1.0,19.21,39.99185
3127,-1.0,-1.0,-1.0,21.1,11.1,37.685,28.5,26.1,21.9,34.88,28.859829
3128,-1.0,111.0,79.9,285.0,87.6,233.93,108.3,96.2,154.73,263.5,267.1606
3129,-1.0,-1.0,114.8,71.9,82.0,174.64,63.1,100.5,111.3,48.3,125.87696
3130,-1.0,19.9,26.4,24.3,18.8,48.888,25.2,-1.0,23.6,32.08,28.041029
3131,-1.0,28.4,36.9,34.2,31.4,-1.0,43.7,-1.0,31.7,42.04,38.34391
3132,23.6,38.4,-1.0,-1.0,15.9,22.259,38.26,-1.0,23.34,25.7,32.180138
3133,-1.0,-1.0,-1.0,38.5,24.3,38.252,43.6,30.1,48.1,32.51,25.100204
3134,-1.0,45.2,-1.0,-1.0,-1.0,17.625,40.32,-1.0,11.22,24.1,31.726759
3135,-1.0,54.5,86.6,84.4,76.6,205.36,103.2,77.8,90.95,165.69,133.44786
3136,-1.0,-1.0,10.9,7.4,15.9,20.529,11.5,10.0,6.5,5.23,12.800475
3137,25.82,-1.0,59.07,26.13,54.88,35.44,46.86,62.05,22.53,33.72,25.257696
