,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN_med,CEN_pred
4003,-1.0,70.7,71.2,258.5,87.41,38.7,144.22,67.1,-1.0,64.5,55.117626
4004,-1.0,26.1,-1.0,-1.0,12.6,-1.0,9.775,22.19,-1.0,15.63,11.316382
4005,-1.0,-1.0,-1.0,17.7,22.72,17.3,35.956,22.4,21.3,32.3,18.394941
4006,23.1,21.7,-1.0,37.4,63.3,19.9,-1.0,34.89,-1.0,18.81,24.718662
4007,-1.0,25.3,33.8,42.2,-1.0,31.4,-1.0,-1.0,36.4,33.97,29.172375
4008,-1.0,54.6,61.3,97.0,74.5,53.6,104.73,61.0,-1.0,46.4,54.846252
4009,27.1,-1.0,-1.0,74.7,48.81,43.2,74.122,-1.0,21.3,52.56,35.64917
4010,23.2,31.8,-1.0,40.9,35.82,19.3,61.749,-1.0,32.5,22.8,25.881977
4011,-1.0,47.0,88.6,-1.0,52.8,-1.0,44.677,50.23,-1.0,43.1,28.65909
4012,34.5,-1.0,-1.0,143.9,131.22,30.8,91.356,41.5,57.8,61.11,46.629353
4013,-1.0,53.0,68.0,419.7,-1.0,-1.0,-1.0,167.51,46.7,99.39,94.657486
4014,-1.0,25.2,37.0,99.2,-1.0,42.6,-1.0,47.17,28.3,45.06,42.259823
4015,-1.0,-1.0,23.4,38.8,39.99,23.5,66.277,25.0,51.7,26.4,24.414532
4016,18.6,-1.0,85.4,108.0,33.64,33.6,114.67,31.3,26.8,22.65,34.6016
4017,20.01,-1.0,53.38,-1.0,31.02,29.53,35.56,37.69,34.54,24.35,31.406862
4018,-1.0,9.3,20.9,30.1,26.34,16.9,46.735,16.2,33.1,19.53,17.553995
4019,14.3,18.4,-1.0,-1.0,31.5,12.7,27.146,22.61,-1.0,14.63,15.820985
4020,-1.0,37.7,21.9,-1.0,3.2,-1.0,47.26,26.59,-1.0,15.89,14.750414
4021,-1.0,50.3,46.0,89.5,-1.0,34.8,-1.0,79.86,32.6,33.58,41.327892
4022,27.9,44.8,-1.0,82.4,52.98,30.8,70.417,-1.0,58.8,34.53,37.929897
4023,22.72,28.69,35.16,-1.0,-1.0,37.96,87.98,30.46,23.52,37.25,33.380512
4024,-1.0,58.2,113.9,137.5,-1.0,-1.0,-1.0,-1.0,40.1,48.06,57.543118
4025,-1.0,-1.0,35.6,49.9,-1.0,-1.0,-1.0,-1.0,-1.0,25.03,31.619324
4026,-1.0,-1.0,-1.0,13.4,31.33,11.7,59.596,12.9,9.6,12.6,16.51115
4027,-1.0,-1.0,-1.0,22.1,-1.0,13.4,79.834,15.1,28.6,11.1,14.050353
4028,-1.0,52.5,105.6,137.9,60.39,39.6,190.11,82.9,34.2,46.6,54.36126
4029,64.9,64.6,118.9,251.5,275.02,-1.0,217.68,138.6,62.8,121.29,119.94435
4030,-1.0,33.2,73.8,81.4,56.98,28.0,99.883,57.2,-1.0,37.4,40.570923
4031,-1.0,-1.0,69.6,60.8,91.1,81.6,121.09,51.4,65.2,63.4,56.090374
4032,15.6,-1.0,-1.0,15.0,40.9,13.2,31.633,40.09,-1.0,21.67,21.230545
4033,11.56,23.99,23.93,-1.0,-1.0,18.82,168.42,18.54,14.09,34.41,19.210455
4034,-1.0,29.8,39.9,22.6,-1.0,22.5,-1.0,20.47,18.9,15.55,22.52585
4035,-1.0,-1.0,36.4,57.6,-1.0,-1.0,-1.0,-1.0,-1.0,30.79,34.673023
4036,115.0,50.9,-1.0,81.6,122.35,-1.0,147.34,85.5,99.9,69.4,77.440674
4037,-1.0,-1.0,-1.0,16.0,23.11,13.1,38.361,18.2,17.7,15.2,14.464302
4038,34.0,12.5,-1.0,24.7,37.1,23.8,24.758,32.99,-1.0,14.54,24.676992
4039,-1.0,14.5,45.0,48.3,-1.0,27.2,-1.0,-1.0,30.6,23.86,26.759716
4040,-1.0,28.0,37.8,37.8,-1.0,40.8,-1.0,70.48,16.4,18.45,37.36107
4041,-1.0,53.8,61.6,149.7,-1.0,61.6,-1.0,41.65,61.7,74.76,59.66914
4042,-1.0,-1.0,-1.0,34.0,29.52,25.4,57.627,47.6,33.1,33.4,30.832874
4043,-1.0,21.3,41.6,66.8,-1.0,26.2,-1.0,-1.0,57.2,36.93,35.021275
4044,15.0,-1.0,-1.0,40.6,-1.0,9.1,37.93,20.2,18.6,10.9,14.346421
4045,-1.0,42.1,52.9,96.9,-1.0,-1.0,-1.0,-1.0,26.4,28.61,36.653255
4046,-1.0,46.3,92.5,140.1,120.8,58.9,103.85,77.4,-1.0,58.9,60.527424
4047,-1.0,29.9,51.3,25.6,-1.0,-1.0,-1.0,19.83,-1.0,19.11,20.49261
4048,-1.0,-1.0,-1.0,31.8,31.58,18.7,77.765,13.5,9.3,13.8,16.087637
4049,53.15,86.82,77.29,-1.0,-1.0,106.43,167.44,126.25,138.98,188.36,160.10919
4050,-1.0,23.1,37.5,25.6,-1.0,-1.0,-1.0,-1.0,-1.0,18.24,20.87837
4051,-1.0,0.4,52.4,39.2,-1.0,-1.0,-1.0,32.5,-1.0,26.76,20.35124
4052,-1.0,7.2,21.8,18.7,17.06,4.6,34.418,8.6,9.7,8.6,12.803317
4053,17.7,18.1,-1.0,46.3,19.54,21.7,60.609,15.7,23.4,17.12,19.792107
4054,-1.0,36.5,-1.0,64.8,68.17,37.1,102.13,48.2,-1.0,15.8,35.493668
4055,-1.0,58.2,141.5,144.3,-1.0,-1.0,-1.0,113.39,39.0,66.09,64.87555
4056,-1.0,-1.0,-1.0,25.9,18.72,13.2,61.06,40.1,23.2,19.4,20.739141
4057,36.5,-1.0,-1.0,46.4,52.27,16.5,63.195,-1.0,20.9,22.2,22.98817
4058,-1.0,-1.0,-1.0,23.9,21.66,3.6,40.13,20.6,9.8,14.6,12.944935
4059,54.6,53.3,-1.0,103.2,61.38,37.0,128.89,-1.0,53.8,52.77,45.001637
4060,-1.0,12.7,57.8,41.8,-1.0,-1.0,-1.0,33.43,-1.0,23.77,22.271921
4061,-1.0,13.1,55.3,51.1,-1.0,30.3,-1.0,42.39,37.1,30.59,31.247044
4062,-1.0,-1.0,10.6,22.7,38.47,11.0,31.798,13.9,35.2,13.8,12.831997
4063,43.28,79.08,81.99,-1.0,44.5,54.56,93.28,64.05,55.42,97.16,67.8806
4064,-1.0,11.5,36.6,-1.0,22.5,-1.0,41.941,-1.0,-1.0,12.26,20.187801
4065,22.92,13.91,37.7,-1.0,110.05,16.5,28.02,22.54,15.85,0.08,22.544653
4066,-1.0,36.5,26.2,34.8,-1.0,-1.0,-1.0,18.92,28.9,24.85,31.305529
4067,28.61,32.19,39.65,-1.0,-1.0,40.19,31.09,37.03,32.23,40.55,38.771206
4068,-1.0,12.6,28.2,-1.0,-1.0,23.8,-1.0,-1.0,-1.0,24.98,26.728865
4069,17.1,15.0,-1.0,-1.0,20.9,13.6,17.669,19.25,-1.0,20.29,16.119944
4070,-1.0,-1.0,-1.0,17.4,23.14,15.7,34.449,23.8,31.8,19.3,19.887806
4071,-1.0,35.1,48.2,51.6,-1.0,28.5,-1.0,-1.0,26.1,16.84,27.10387
4072,37.0,29.8,-1.0,55.4,76.61,44.4,71.866,-1.0,28.2,49.3,45.07097
4073,-1.0,6.9,44.9,16.7,-1.0,-1.0,-1.0,12.6,-1.0,11.72,14.106521
4074,-1.0,46.6,41.2,145.4,95.83,46.0,116.07,60.6,-1.0,41.5,45.712723
4075,6.67,12.09,5.85,16.02,-1.0,10.44,-1.0,8.68,16.36,14.54,9.441504
4076,-1.0,-1.0,-1.0,31.0,33.78,30.1,34.748,30.7,43.2,33.6,30.796852
4077,-1.0,-1.0,-1.0,27.6,49.06,16.4,46.968,23.9,34.3,21.8,23.047668
4078,10.7,14.46,5.07,11.59,-1.0,16.12,-1.0,8.74,10.43,14.74,12.774176
4079,-1.0,51.6,59.6,85.6,-1.0,39.2,-1.0,-1.0,32.0,36.07,34.620457
4080,-1.0,21.1,-1.0,-1.0,43.5,-1.0,54.754,28.24,-1.0,18.37,23.122564
4081,16.29,48.8,-1.0,-1.0,46.74,58.75,47.05,52.44,35.39,87.09,70.55095
4082,9.93,16.24,30.42,-1.0,59.56,21.93,58.77,28.41,12.49,16.93,26.298471
4083,-1.0,13.3,22.9,18.9,18.79,23.0,17.876,9.0,-1.0,12.7,18.282532
4084,-1.0,43.6,46.6,84.6,57.3,40.4,88.6,60.2,-1.0,44.3,48.442474
4085,-1.0,-1.0,24.8,19.2,18.24,9.9,42.78,8.0,7.4,5.5,12.258459
4086,48.8,47.5,-1.0,36.8,75.97,35.6,103.18,-1.0,53.4,72.37,47.923813
4087,30.2,23.9,-1.0,40.2,-1.0,24.2,63.22,30.11,-1.0,27.54,23.489119
4088,-1.0,35.0,39.2,60.2,33.96,34.6,45.168,38.2,-1.0,31.2,35.365673
4089,43.9,39.0,-1.0,81.1,101.52,22.8,-1.0,-1.0,38.3,61.2,37.939804
4090,-1.0,7.5,-1.0,-1.0,12.1,-1.0,48.397,55.54,-1.0,24.68,19.913744
4091,13.4,39.8,-1.0,57.8,27.6,-1.0,52.206,50.6,-1.0,14.83,24.762571
4092,-1.0,22.0,37.2,-1.0,63.1,-1.0,66.406,19.11,-1.0,22.45,17.352211
4093,-1.0,10.8,33.8,38.1,-1.0,32.8,-1.0,-1.0,-1.0,17.9,21.664713
4094,-1.0,-1.0,134.0,108.5,138.14,54.5,145.27,63.2,101.8,66.0,63.71873
4095,-1.0,29.3,37.2,80.8,53.87,26.4,76.263,54.3,41.8,39.09,41.941883
4096,-1.0,18.3,44.9,19.0,-1.0,27.9,-1.0,-1.0,-1.0,20.42,29.29781
4097,15.8,-1.0,-1.0,26.6,-1.0,29.2,44.339,30.9,33.8,33.87,27.650753
4098,-1.0,57.0,49.7,73.0,46.03,34.4,108.2,9.5,50.0,38.4,34.51842
4099,-1.0,86.3,106.0,381.9,210.57,95.9,247.56,176.9,121.2,204.74,189.16354
4100,-1.0,56.4,19.3,29.1,-1.0,7.0,-1.0,20.69,36.4,5.72,28.012957
4101,11.62,18.28,26.34,-1.0,130.28,22.3,81.17,16.92,12.36,18.02,16.680466
4102,19.3,5.7,-1.0,10.1,18.9,13.9,36.993,11.52,-1.0,7.94,13.606263
4103,-1.0,22.6,70.9,67.8,-1.0,28.3,63.899,66.1,57.0,53.1,47.021885
4104,-1.0,29.0,81.7,147.8,-1.0,-1.0,-1.0,34.87,13.0,24.58,31.61959
4105,-1.0,35.7,55.8,62.7,49.56,63.4,53.942,48.5,-1.0,30.9,40.184288
4106,14.56,31.13,-1.0,-1.0,-1.0,23.97,72.23,16.67,26.1,29.74,25.954502
4107,-1.0,28.9,36.4,46.1,-1.0,26.9,-1.0,22.28,23.7,19.13,24.342173
4108,72.16,58.12,60.31,-1.0,95.97,41.35,44.26,41.48,60.76,48.86,49.256157
4109,-1.0,41.0,52.0,66.8,-1.0,38.7,-1.0,-1.0,34.7,41.89,32.21544
4110,-1.0,24.7,36.7,49.0,-1.0,-1.0,-1.0,48.96,-1.0,19.33,24.173899
4111,52.2,45.1,-1.0,102.2,120.63,24.9,67.752,-1.0,42.1,32.06,40.74607
4112,-1.0,-1.0,-1.0,37.9,47.29,23.7,81.471,30.2,28.8,28.2,27.192299
4113,39.2,-1.0,-1.0,51.2,55.48,37.2,75.484,-1.0,53.6,41.91,44.368355
4114,-1.0,22.6,36.2,47.8,-1.0,29.4,-1.0,-1.0,-1.0,23.62,26.23541
4115,-1.0,42.7,36.1,37.2,-1.0,-1.0,-1.0,-1.0,-1.0,39.81,27.298758
4116,12.56,45.17,21.79,150.39,-1.0,-1.0,-1.0,38.6,23.91,42.81,60.800232
4117,-1.0,21.4,48.4,38.9,-1.0,-1.0,-1.0,14.92,-1.0,12.72,18.019892
4118,-1.0,64.2,90.7,140.9,-1.0,-1.0,-1.0,68.0,-1.0,82.54,47.512657
4119,-1.0,-1.0,55.1,108.6,39.91,33.8,86.26,25.3,37.0,31.9,26.417114
4120,-1.0,-1.0,9.71,30.13,-1.0,-1.0,43.14,6.19,51.91,42.53,13.291186
4121,12.2,24.5,-1.0,24.2,27.7,-1.0,28.921,25.05,-1.0,24.88,14.450331
4122,20.4,-1.0,-1.0,34.1,26.06,24.5,83.749,-1.0,-1.0,22.69,20.950829
4123,49.73,48.39,42.44,-1.0,-1.0,39.01,34.51,32.56,0.05,27.11,34.25761
4124,-1.0,69.3,30.4,-1.0,-1.0,28.0,-1.0,-1.0,-1.0,28.97,25.661745
4125,35.8,-1.0,-1.0,-1.0,58.01,37.6,176.71,28.4,29.3,23.21,42.263195
4126,66.1,55.2,57.9,175.0,108.36,46.9,182.31,84.3,51.9,91.43,89.50818
4127,-1.0,-1.0,-1.0,-1.0,-1.0,20.3,62.658,21.4,10.7,18.0,17.081352
4128,-1.0,10.0,14.6,3.3,-1.0,0.0,-1.0,15.21,-1.0,18.63,8.074535
4129,-1.0,31.8,18.2,19.3,-1.0,-1.0,-1.0,8.43,-1.0,20.24,15.412874
4130,20.9,19.3,-1.0,20.0,23.4,14.5,-1.0,41.36,-1.0,21.02,21.98233
4131,-1.0,31.3,41.1,70.8,-1.0,46.6,-1.0,33.25,28.1,28.47,31.85696
4132,-1.0,44.5,56.0,121.0,88.15,50.5,92.606,42.7,-1.0,36.6,45.34925
4133,-1.0,-1.0,-1.0,10.3,41.0,9.4,62.084,0.6,27.9,13.4,11.313475
4134,-1.0,47.0,49.8,74.3,-1.0,39.0,-1.0,47.56,40.4,47.47,39.08009
4135,12.95,22.96,44.71,-1.0,-1.0,20.36,83.82,28.42,23.91,26.83,25.479673
4136,-1.0,41.1,91.5,58.4,118.65,44.8,79.232,97.1,55.6,84.14,67.73811
4137,3.4,-1.0,-1.0,13.3,-1.0,15.0,34.929,9.5,-1.0,11.2,14.486247
4138,-1.0,33.0,137.2,43.4,-1.0,25.4,-1.0,-1.0,-1.0,19.01,50.15256
4139,17.4,49.9,-1.0,64.4,34.7,-1.0,57.456,53.2,-1.0,32.45,28.808247
4140,17.3,27.1,39.0,45.2,19.61,19.6,46.309,40.1,30.7,28.09,31.380186
4141,32.35,18.28,21.83,38.18,-1.0,22.18,-1.0,21.94,21.54,23.5,22.170986
4142,-1.0,-1.0,28.1,31.1,40.55,34.3,155.18,47.3,39.5,26.1,34.879894
4143,-1.0,31.0,27.8,32.5,-1.0,27.1,-1.0,-1.0,19.6,24.94,22.726194
4144,-1.0,46.6,35.6,-1.0,36.5,-1.0,41.38,35.15,-1.0,19.47,26.566814
4145,11.6,17.5,-1.0,-1.0,15.1,-1.0,18.542,40.88,-1.0,20.87,11.386932
4146,-1.0,12.0,27.8,-1.0,24.3,-1.0,30.384,26.46,-1.0,13.2,13.937017
4147,-1.0,34.6,38.2,63.2,-1.0,39.6,64.541,46.5,28.1,40.8,40.298077
4148,-1.0,35.9,48.8,52.0,-1.0,39.4,-1.0,86.66,50.8,47.61,45.7927
4149,-1.0,-1.0,19.9,29.5,31.16,20.5,40.198,29.6,48.9,18.9,25.039772
4150,20.05,15.6,17.88,23.98,-1.0,10.12,-1.0,19.7,11.97,15.23,14.876688
4151,-1.0,18.8,22.8,34.8,38.23,21.1,65.359,37.8,30.2,32.63,26.407475
4152,-1.0,-1.0,-1.0,-1.0,37.6,-1.0,50.273,29.48,-1.0,21.1,19.02118
4153,-1.0,49.6,62.4,-1.0,111.0,-1.0,68.138,104.71,-1.0,29.31,37.300434
4154,-1.0,84.8,48.4,192.2,-1.0,-1.0,-1.0,-1.0,28.4,56.97,56.15809
4155,25.8,-1.0,-1.0,42.7,21.13,25.0,64.352,16.8,18.5,16.22,22.429064
4156,-1.0,42.6,54.8,35.8,43.54,42.0,68.002,45.3,38.7,61.39,45.27454
4157,-1.0,42.4,49.4,122.8,87.82,49.4,135.4,63.1,-1.0,47.3,50.7245
4158,-1.0,19.2,26.2,25.3,-1.0,15.9,-1.0,-1.0,28.6,20.71,22.7063
4159,-1.0,32.4,31.5,58.1,38.9,27.1,54.267,23.0,-1.0,23.5,27.312628
4160,9.44,-1.0,40.45,25.69,-1.0,31.89,114.75,36.33,53.26,14.06,36.0728
4161,13.62,15.49,9.08,16.69,-1.0,11.07,-1.0,11.21,15.62,11.4,11.587159
4162,34.8,28.6,-1.0,65.0,33.39,23.2,62.672,31.8,32.2,36.69,27.358665
4163,-1.0,57.0,81.1,-1.0,-1.0,52.8,-1.0,-1.0,41.0,56.53,41.25331
4164,49.16,66.51,42.17,-1.0,-1.0,62.42,54.77,51.05,64.32,51.46,63.4033
4165,-1.0,23.5,33.7,36.4,-1.0,33.6,132.82,28.2,-1.0,17.8,30.2759
4166,-1.0,43.4,86.6,101.0,-1.0,50.7,-1.0,-1.0,34.0,34.92,42.50337
4167,-1.0,5.7,14.9,27.3,-1.0,-1.0,-1.0,-1.0,-1.0,2.16,10.3553915
4168,13.6,-1.0,-1.0,48.5,-1.0,18.8,54.642,13.3,14.4,16.6,17.12977
4169,90.56,59.87,36.85,58.04,-1.0,35.09,-1.0,75.46,46.21,48.18,45.802994
4170,-1.0,20.1,-1.0,41.3,-1.0,29.3,-1.0,32.22,38.4,34.52,30.854294
4171,-1.0,35.1,52.4,81.9,55.07,54.4,81.305,54.8,-1.0,47.2,48.921288
4172,11.4,133.4,-1.0,35.3,30.4,11.1,42.041,34.76,-1.0,20.06,20.08168
4173,-1.0,53.1,52.5,88.1,-1.0,35.1,-1.0,-1.0,29.7,32.65,33.26442
4174,-1.0,32.5,32.2,61.9,41.9,28.7,78.82,40.5,-1.0,18.0,36.274696
4175,96.8,-1.0,-1.0,-1.0,169.23,87.5,-1.0,-1.0,133.95,70.65,76.541176
4176,22.3,22.1,-1.0,33.9,69.03,10.7,-1.0,46.7,21.7,34.57,31.37412
4177,-1.0,14.8,26.1,57.5,-1.0,-1.0,-1.0,-1.0,-1.0,22.85,16.569748
4178,30.4,42.1,-1.0,73.3,27.08,39.6,97.124,-1.0,32.8,31.1,35.542545
4179,-1.0,80.2,198.1,343.1,150.23,85.2,207.51,121.9,87.7,115.13,119.23957
4180,-1.0,83.6,119.0,336.1,223.87,35.3,288.81,104.2,56.5,137.4,113.62472
4181,29.5,45.6,-1.0,66.7,51.22,42.7,63.936,-1.0,31.9,40.13,38.001213
4182,18.32,26.66,28.26,-1.0,-1.0,22.13,57.33,20.64,21.46,26.33,22.585802
4183,13.0,-1.0,-1.0,-1.0,42.5,25.9,60.176,23.06,-1.0,29.2,23.976519
4184,-1.0,46.6,61.8,46.4,-1.0,-1.0,-1.0,-1.0,-1.0,24.84,28.932999
4185,-1.0,-1.0,-1.0,42.4,76.41,25.7,89.703,31.0,112.9,22.0,35.559677
4186,-1.0,-1.0,49.6,42.8,-1.0,-1.0,-1.0,-1.0,-1.0,25.16,38.961452
4187,-1.0,15.5,49.2,-1.0,-1.0,25.1,-1.0,-1.0,-1.0,14.87,33.3987
4188,61.6,35.0,37.1,60.6,57.1,39.7,67.89,54.9,-1.0,55.69,46.601192
4189,65.3,-1.0,-1.0,81.0,98.68,44.8,93.556,70.2,64.3,60.01,57.100845
4190,-1.0,-1.0,-1.0,-1.0,89.0,-1.0,99.088,45.09,-1.0,32.18,28.269815
4191,-1.0,-1.0,-1.0,31.6,19.61,25.8,52.01,69.0,76.4,32.5,46.735474
4192,-1.0,-1.0,-1.0,23.1,12.13,12.7,47.519,28.3,23.9,35.9,16.095955
4193,-1.0,-1.0,-1.0,-1.0,-1.0,18.4,-1.0,-1.0,20.7,21.46,24.717396
4194,33.0,11.2,-1.0,-1.0,45.1,22.0,27.815,1.66,-1.0,23.04,24.864794
4195,-1.0,52.4,62.3,-1.0,-1.0,42.7,-1.0,49.48,53.0,49.5,45.99794
4196,59.72,50.69,37.87,-1.0,-1.0,55.07,36.31,46.01,72.22,55.01,55.287045
4197,-1.0,-1.0,21.8,27.3,-1.0,-1.0,-1.0,-1.0,-1.0,12.24,15.279939
4198,-1.0,-1.0,-1.0,16.0,-1.0,12.0,82.491,15.8,20.9,7.2,12.673539
4199,26.6,25.5,-1.0,53.0,48.42,27.9,50.844,-1.0,41.1,37.21,33.296436
4200,-1.0,75.4,136.0,281.5,312.69,119.9,259.93,199.9,221.1,188.1,207.70743
4201,-1.0,34.6,43.4,70.8,-1.0,23.9,68.252,51.7,46.0,44.5,39.122807
4202,32.2,22.2,-1.0,30.3,34.11,25.3,55.287,37.9,29.7,27.22,29.028185
4203,-1.0,51.8,54.1,74.4,-1.0,58.6,-1.0,24.8,53.9,50.14,47.055004
4204,-1.0,80.5,110.7,89.9,76.42,75.0,115.95,64.6,31.5,78.18,69.464676
4205,-1.0,0.4,6.8,16.9,-1.0,-1.0,-1.0,6.11,-1.0,8.73,8.3674555
4206,-1.0,26.6,52.9,157.2,171.46,41.0,112.03,47.4,39.2,100.92,62.846523
4207,13.7,14.0,-1.0,64.5,23.13,12.9,29.59,33.0,13.6,11.83,19.58888
4208,-1.0,13.2,2.7,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,10.06,8.665087
4209,-1.0,-1.0,33.8,9.6,-1.0,-1.0,-1.0,24.42,-1.0,14.86,13.970823
4210,-1.0,8.4,11.0,25.2,-1.0,-1.0,-1.0,-1.0,-1.0,12.78,11.285835
4211,-1.0,-1.0,-1.0,49.0,32.31,20.7,86.776,42.4,37.6,26.7,28.560158
4212,-1.0,-1.0,-1.0,23.7,36.15,18.4,26.524,11.9,31.1,19.8,20.444622
4213,-1.0,27.2,47.3,49.8,-1.0,19.3,-1.0,28.29,19.8,27.01,23.515125
4214,21.97,38.03,32.23,156.43,-1.0,30.13,51.95,49.21,18.26,59.13,34.703064
4215,-1.0,26.1,25.7,40.6,32.19,25.7,-1.0,34.4,-1.0,26.4,27.193
4216,-1.0,-1.0,17.3,25.7,-1.0,-1.0,-1.0,29.4,-1.0,16.13,14.506717
4217,-1.0,17.8,23.2,27.4,-1.0,0.0,-1.0,18.44,-1.0,17.04,14.971504
4218,-1.0,176.9,245.3,-1.0,-1.0,50.9,-1.0,193.7,105.7,91.4,112.39458
4219,-1.0,-1.0,45.2,102.9,54.53,41.2,129.69,56.2,55.6,57.4,48.299732
4220,-1.0,41.8,43.0,52.3,43.74,46.5,63.232,49.5,-1.0,35.8,46.698917
4221,-1.0,24.1,84.9,31.0,-1.0,-1.0,-1.0,59.72,-1.0,44.15,23.636536
4222,-1.0,-1.0,-1.0,8.2,11.65,12.2,26.876,11.0,15.5,9.8,12.897396
4223,35.46,75.5,57.11,-1.0,-1.0,80.86,25.77,95.46,52.98,100.34,101.60855
4224,11.91,20.41,27.26,-1.0,22.6,14.99,102.87,27.8,24.9,24.78,20.955814
4225,-1.0,-1.0,-1.0,39.9,20.7,21.0,44.321,46.1,29.6,20.4,28.079865
4226,-1.0,8.0,27.5,25.6,-1.0,-1.0,-1.0,16.93,-1.0,12.72,14.171446
4227,-1.0,-1.0,-1.0,-1.0,25.0,-1.0,51.855,-1.0,-1.0,18.05,22.452194
4228,-1.0,73.88,33.42,45.65,-1.0,86.12,44.2,49.04,31.98,24.79,43.649433
4229,-1.0,14.5,3.8,10.7,30.29,11.9,14.719,13.8,-1.0,31.7,11.448187
4230,-1.0,19.6,66.7,36.0,45.95,74.9,85.313,38.9,-1.0,29.9,41.61914
4231,-1.0,9.2,21.0,49.1,-1.0,19.6,-1.0,18.02,12.0,11.65,16.256916
4232,-1.0,21.6,38.9,111.6,114.58,45.7,82.667,42.9,-1.0,39.2,37.2694
4233,-1.0,11.5,14.7,20.5,-1.0,-1.0,-1.0,22.25,-1.0,11.63,13.626897
4234,28.9,16.6,-1.0,-1.0,31.4,15.1,29.954,40.64,-1.0,19.33,25.40311
4235,-1.0,18.0,19.0,26.2,18.91,14.4,31.253,20.8,-1.0,12.4,17.056498
4236,-1.0,52.6,46.9,97.8,24.46,49.9,69.862,48.9,17.4,62.24,45.409744
4237,-1.0,7.75,4.11,10.92,-1.0,4.71,-1.0,6.8,6.23,20.52,8.6046
4238,51.1,-1.0,-1.0,84.7,54.75,25.4,74.76,-1.0,47.6,44.69,35.82999
4239,24.21,-1.0,19.53,-1.0,-1.0,30.07,62.81,19.19,22.72,27.32,24.361267
4240,-1.0,24.9,52.0,47.6,42.61,63.2,73.383,32.9,-1.0,31.0,35.12907
4241,61.0,67.3,-1.0,184.5,235.29,53.5,93.602,-1.0,54.1,123.87,69.761566
4242,22.2,6.2,-1.0,23.6,28.9,-1.0,41.349,0.29,-1.0,11.43,21.5738
4243,-1.0,7.7,32.6,33.8,-1.0,-1.0,-1.0,-1.0,-1.0,12.89,24.391973
4244,16.66,27.28,33.43,-1.0,-1.0,21.24,90.83,16.74,14.45,22.8,17.242153
4245,-1.0,-1.0,-1.0,-1.0,30.5,-1.0,49.565,22.45,-1.0,10.14,16.044586
4246,0.85,5.34,-1.0,-1.0,42.3,4.29,142.58,-1.0,3.26,2.72,14.218413
4247,-1.0,25.3,30.9,27.0,20.3,24.8,32.3,29.8,-1.0,32.4,26.292416
4248,-1.0,62.8,67.7,65.3,88.63,65.7,148.48,49.5,-1.0,61.5,61.247272
4249,-1.0,17.3,27.6,24.6,-1.0,-1.0,-1.0,-1.0,-1.0,19.22,18.001797
4250,-1.0,117.6,106.0,292.3,237.09,69.1,318.12,70.7,-1.0,60.8,88.6631
4251,18.77,41.76,21.35,-1.0,55.03,40.34,69.67,29.89,20.24,18.64,37.866917
4252,-1.0,34.9,-1.0,91.4,58.31,32.6,62.872,42.5,28.6,46.45,36.449066
4253,-1.0,5.5,18.3,-1.0,-1.0,-1.0,-1.0,8.78,-1.0,7.71,11.793326
4254,11.47,11.38,27.05,40.5,-1.0,23.82,-1.0,22.89,33.84,26.79,22.718414
4255,-1.0,23.8,72.1,108.2,-1.0,19.0,-1.0,71.35,18.2,36.84,35.935703
4256,22.68,34.73,44.87,-1.0,-1.0,38.67,37.91,69.04,42.5,77.69,65.61175
4257,56.4,-1.0,-1.0,164.8,78.3,49.8,72.332,-1.0,56.9,68.74,50.972977
4258,28.1,27.9,-1.0,33.1,45.1,26.7,61.876,-1.0,-1.0,40.18,31.739714
4259,-1.0,36.6,28.6,30.6,-1.0,20.0,66.953,32.4,32.5,28.0,24.835604
4260,-1.0,19.7,70.8,15.9,-1.0,-1.0,-1.0,18.76,-1.0,12.06,15.87612
4261,-1.0,-1.0,15.9,15.1,33.58,18.8,38.182,19.6,17.0,17.8,19.288206
4262,-1.0,56.4,80.4,96.4,-1.0,54.2,-1.0,71.39,49.8,49.01,51.66505
4263,-1.0,41.5,66.8,75.8,57.49,48.3,99.909,73.9,-1.0,48.8,57.237164
4264,-1.0,9.3,19.9,24.1,-1.0,9.2,-1.0,20.04,-1.0,16.67,14.398465
4265,-1.0,65.2,119.5,338.4,100.54,137.2,107.8,92.8,-1.0,90.5,84.09797
4266,21.6,10.4,-1.0,31.8,21.1,22.7,46.809,-1.0,22.2,34.25,22.820042
4267,15.7,-1.0,-1.0,25.2,12.51,30.0,25.687,18.1,7.9,10.1,22.5688
4268,5.6,19.5,-1.0,19.2,26.5,-1.0,16.595,26.63,-1.0,5.68,12.345123
4269,-1.0,36.4,48.7,66.2,-1.0,39.4,62.677,31.1,44.5,39.6,32.265377
4270,-1.0,-1.0,-1.0,27.0,37.64,16.5,42.815,25.2,32.9,21.3,22.499336
4271,27.0,-1.0,-1.0,-1.0,51.75,36.7,196.04,53.6,43.7,43.7,51.249355
4272,-1.0,44.6,46.6,97.2,66.43,74.3,100.7,35.2,24.1,102.6,37.995075
4273,-1.0,-1.0,-1.0,25.8,31.34,-1.0,33.2,17.6,51.9,24.2,13.683379
4274,20.56,44.78,50.68,-1.0,47.23,34.28,62.21,37.01,31.0,28.19,35.523384
4275,33.6,11.7,33.6,32.4,29.34,18.0,64.215,22.6,34.6,25.58,23.925148
