,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
3667,-1.0,107.1,48.5,-1.0,41.8,88.041,71.8,-1.0,44.4,70.5,45.05615
3668,17.11,-1.0,-1.0,-1.0,21.61,66.89,15.66,27.86,23.84,27.05,24.405561
3669,-1.0,36.6,-1.0,86.8,-1.0,80.27,83.92,-1.0,-1.0,29.1,29.4486
3670,-1.0,6.6,7.1,-1.0,-1.0,-1.0,20.01,-1.0,8.85,14.8,13.514476
3671,-1.0,57.6,66.6,-1.0,28.4,-1.0,27.97,39.8,41.78,26.6,29.24897
3672,-1.0,85.5,150.1,-1.0,30.5,-1.0,44.32,40.8,32.13,40.2,36.54076
3673,-1.0,126.6,250.2,396.13,60.4,254.01,161.8,-1.0,132.7,92.8,96.07443
3674,-1.0,92.7,87.6,-1.0,63.4,80.159,64.9,-1.0,51.6,65.1,47.972137
3675,44.84,95.15,-1.0,-1.0,77.3,93.97,77.31,48.16,120.25,118.06,75.90213
3676,-1.0,66.0,-1.0,-1.0,30.2,82.061,46.3,39.4,37.6,26.1,32.514545
3677,-1.0,41.3,117.1,70.1,-1.0,62.726,-1.0,-1.0,-1.0,25.6,28.899235
3678,-1.0,28.6,46.3,-1.0,13.8,-1.0,-1.0,11.2,18.48,19.1,16.316685
3679,-1.0,32.0,41.3,-1.0,18.9,36.307,28.9,-1.0,19.7,15.5,20.578188
3680,13.87,28.3,-1.0,-1.0,21.54,26.57,21.4,19.27,23.26,22.29,22.236155
3681,28.6,-1.0,80.5,45.5,34.7,65.154,49.13,-1.0,44.77,42.9,57.46574
3682,74.76,153.55,-1.0,-1.0,90.05,242.82,101.05,68.79,141.95,112.81,104.04697
3683,31.3,-1.0,20.9,40.6,13.9,40.796,37.68,-1.0,21.43,10.9,15.747043
3684,-1.0,117.7,307.5,199.49,107.7,366.74,198.2,150.9,261.06,113.7,108.46063
3685,-1.0,49.5,55.2,35.42,26.4,95.56,41.6,-1.0,44.9,54.4,32.031002
3686,-1.0,27.2,19.5,-1.0,-1.0,-1.0,26.24,-1.0,23.45,28.4,23.414917
3687,-1.0,92.4,108.9,81.53,78.4,166.04,87.3,-1.0,72.5,52.0,66.97187
3688,23.19,15.53,-1.0,-1.0,14.93,42.98,16.25,22.83,18.28,18.52,21.464281
3689,-1.0,21.2,36.5,34.94,12.4,86.52,23.4,50.5,23.9,15.0,27.997696
3690,46.06,53.75,-1.0,-1.0,56.25,55.36,46.67,58.04,52.3,58.73,57.863937
3691,34.8,-1.0,37.6,90.78,24.2,50.666,45.7,26.5,30.99,33.0,29.448153
3692,-1.0,34.5,50.6,41.31,26.4,56.424,39.3,-1.0,33.2,26.3,27.443466
3693,-1.0,37.3,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.9,20.4,27.152824
3694,-1.0,50.2,42.7,87.34,62.5,127.19,49.3,-1.0,-1.0,57.6,42.149807
3695,-1.0,36.1,90.1,-1.0,22.4,-1.0,71.06,26.7,28.27,28.0,24.66985
3696,-1.0,5.9,19.1,-1.0,-1.0,-1.0,16.45,-1.0,9.04,17.5,13.493088
3697,12.4,-1.0,55.9,20.1,12.1,34.038,-1.0,-1.0,9.37,44.8,17.281952
3698,-1.0,50.2,70.4,-1.0,34.8,-1.0,36.81,36.1,39.19,47.3,34.50396
3699,20.4,-1.0,-1.0,2.9,3.5,22.998,42.68,-1.0,4.54,42.3,46.065617
3700,6.2,-1.0,8.1,9.2,-1.0,20.767,24.18,-1.0,10.44,8.0,21.733177
3701,-1.0,86.1,106.1,94.35,101.9,137.66,34.7,-1.0,88.3,56.0,75.88561
3702,15.2,-1.0,59.7,18.82,18.8,37.602,15.1,12.6,15.44,15.6,19.290918
3703,-1.0,109.3,244.6,241.73,59.3,208.78,-1.0,-1.0,117.9,54.3,61.594982
3704,30.2,-1.0,53.4,33.43,28.9,49.038,32.9,27.1,27.84,36.2,28.900803
3705,-1.0,19.1,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.87,16.0,15.706301
3706,0.65,-1.0,-1.0,34.34,2.83,25.52,-1.0,5.24,5.82,2.74,9.0165
3707,-1.0,45.7,36.1,-1.0,32.6,-1.0,-1.0,25.4,34.48,34.9,26.164791
3708,-1.0,71.9,178.5,-1.0,-1.0,-1.0,-1.0,67.7,65.65,49.8,47.329494
3709,-1.0,43.9,69.0,77.77,55.3,60.178,51.8,-1.0,32.9,35.0,37.87669
3710,18.39,20.57,-1.0,-1.0,20.63,97.68,18.52,21.54,20.09,22.73,22.099236
3711,-1.0,73.7,108.8,102.28,43.7,75.73,-1.0,-1.0,45.2,33.8,44.95784
3712,-1.0,41.7,-1.0,-1.0,37.1,-1.0,-1.0,-1.0,33.95,39.7,32.807762
3713,-1.0,74.4,123.1,74.86,25.3,174.17,52.0,-1.0,31.3,38.7,47.440693
3714,32.06,16.96,-1.0,-1.0,24.42,31.15,24.78,0.06,34.63,34.87,28.34563
3715,21.5,-1.0,59.7,22.54,24.6,62.366,-1.0,34.4,25.05,17.4,27.428913
3716,-1.0,72.1,203.6,-1.0,70.0,-1.0,97.03,32.2,74.24,36.1,50.337612
3717,-1.0,33.8,71.6,64.84,37.1,59.728,45.7,-1.0,32.0,33.1,32.099613
3718,-1.0,40.0,27.5,35.3,-1.0,46.466,-1.0,-1.0,-1.0,23.5,43.68874
3719,-1.0,52.1,44.8,-1.0,43.8,-1.0,-1.0,29.1,31.9,46.6,35.549007
3720,-1.0,35.7,48.9,-1.0,18.8,-1.0,-1.0,-1.0,20.99,57.7,19.596077
3721,-1.0,81.9,144.0,74.19,36.0,74.081,41.2,-1.0,48.5,44.8,44.424976
3722,24.9,-1.0,22.3,26.5,-1.0,32.215,22.76,-1.0,14.7,12.5,18.964392
3723,21.38,26.58,-1.0,86.09,29.76,124.45,13.77,20.47,27.83,33.84,32.795002
3724,-1.0,36.7,24.9,35.6,-1.0,49.878,-1.0,-1.0,-1.0,53.8,42.614296
3725,-1.0,44.7,233.0,89.7,46.8,161.86,53.8,92.1,79.93,39.8,74.67944
3726,68.8,-1.0,95.4,67.24,45.4,102.51,76.1,54.5,56.76,56.4,51.61299
3727,-1.0,34.0,147.7,81.52,32.1,80.674,51.3,-1.0,25.9,32.4,36.64757
3728,-1.0,46.1,62.2,74.07,50.5,221.06,29.1,46.6,46.71,41.0,45.51633
3729,22.4,-1.0,37.2,28.3,17.7,60.948,26.8,-1.0,26.15,4.8,17.490135
3730,-1.0,16.4,26.1,-1.0,-1.0,-1.0,-1.0,17.3,16.26,11.8,23.334873
3731,-1.0,14.1,97.8,55.69,24.3,42.107,36.0,-1.0,33.2,30.1,27.33105
3732,34.3,-1.0,26.2,44.7,14.8,58.055,8.9,-1.0,9.89,25.1,19.415436
3733,-1.0,-1.0,30.7,26.5,-1.0,52.987,-1.0,-1.0,-1.0,25.2,36.997726
3734,21.2,-1.0,-1.0,39.8,27.0,-1.0,30.19,-1.0,26.16,36.7,71.4211
3735,42.8,-1.0,53.9,44.94,43.4,58.731,-1.0,27.4,32.93,26.6,30.874651
3736,16.31,32.89,-1.0,35.94,24.03,-1.0,34.71,20.94,30.19,28.46,26.165218
3737,-1.0,39.5,36.6,-1.0,20.8,-1.0,-1.0,42.3,24.57,15.4,20.732607
3738,-1.0,50.8,50.1,-1.0,40.9,-1.0,26.05,33.3,-1.0,43.6,38.098766
3739,-1.0,67.1,112.9,71.01,49.7,110.5,57.8,-1.0,47.5,60.0,48.91024
3740,-1.0,142.7,113.6,59.47,128.0,86.416,142.3,143.8,82.2,154.1,109.15403
3741,25.45,54.83,19.47,-1.0,12.58,-1.0,15.89,17.98,18.34,8.51,17.468178
3742,-1.0,58.6,207.5,-1.0,-1.0,-1.0,33.07,4.3,52.8,21.6,33.752716
3743,47.0,-1.0,123.1,52.65,33.8,75.871,-1.0,48.8,28.43,47.0,43.936337
3744,-1.0,-1.0,-1.0,17.6,-1.0,32.25,20.06,-1.0,11.87,38.4,17.206982
3745,-1.0,25.8,28.7,25.7,-1.0,49.891,-1.0,-1.0,-1.0,30.7,35.45012
3746,-1.0,143.3,376.5,121.06,97.9,328.09,166.9,118.4,195.0,138.3,111.149055
3747,37.98,74.65,-1.0,95.72,18.43,25.25,48.15,18.27,35.84,41.4,27.799522
3748,-1.0,18.8,23.4,-1.0,-1.0,-1.0,-1.0,-1.0,18.51,18.4,20.023457
3749,17.0,-1.0,-1.0,22.3,9.7,27.11,13.54,-1.0,30.43,8.5,20.713001
3750,-1.0,51.9,-1.0,-1.0,56.1,-1.0,-1.0,79.0,34.15,76.3,81.56373
3751,35.69,29.65,-1.0,-1.0,25.92,79.47,31.09,40.91,32.49,35.02,31.837627
3752,-1.0,22.8,42.25,-1.0,0.0,-1.0,31.18,-1.0,18.84,16.5,20.69254
3753,-1.0,52.7,-1.0,-1.0,30.9,-1.0,-1.0,35.4,45.66,27.4,26.702925
3754,-1.0,-1.0,-1.0,41.6,-1.0,19.45,43.76,-1.0,21.66,32.5,21.945477
3755,-1.0,23.5,46.3,61.03,49.5,65.814,30.4,79.0,38.7,18.3,34.611916
3756,-1.0,27.4,39.1,-1.0,-1.0,-1.0,-1.0,-1.0,16.37,29.8,20.912392
3757,71.6,102.6,200.8,173.3,86.4,136.82,100.4,67.4,107.9,38.5,71.627716
3758,-1.0,37.5,-1.0,-1.0,43.9,-1.0,-1.0,-1.0,36.38,80.9,39.51241
3759,37.6,-1.0,50.0,47.68,38.1,79.429,-1.0,50.8,48.66,48.3,44.323936
3760,7.93,19.35,-1.0,-1.0,18.05,48.48,17.44,18.45,16.71,21.66,19.290298
3761,-1.0,34.6,63.7,47.32,25.5,89.187,32.7,-1.0,15.4,16.4,29.62569
3762,-1.0,57.8,160.1,125.14,22.7,138.06,79.2,-1.0,32.0,61.0,43.59583
3763,-1.0,51.2,-1.0,-1.0,63.9,-1.0,-1.0,-1.0,49.12,52.8,65.22187
3764,-1.0,-1.0,176.8,58.62,54.5,86.269,50.9,59.8,46.56,60.5,58.80315
3765,-1.0,22.5,4.2,-1.0,-1.0,-1.0,24.05,-1.0,7.74,9.6,13.167496
3766,-1.0,21.2,34.3,36.9,23.2,37.829,26.1,-1.0,36.5,25.7,26.479778
3767,-1.0,36.0,90.5,-1.0,28.5,-1.0,38.72,34.2,62.2,16.1,29.340149
3768,34.91,50.72,143.36,-1.0,36.33,-1.0,41.32,10.65,24.66,38.93,35.54953
3769,15.42,38.11,-1.0,-1.0,29.69,11.48,57.09,19.0,30.52,24.19,27.596588
3770,-1.0,21.4,52.6,-1.0,-1.0,-1.0,-1.0,19.2,16.4,26.2,23.502615
3771,-1.0,74.5,75.2,87.31,54.7,85.858,49.5,-1.0,76.8,54.2,52.620426
3772,-1.0,15.6,55.3,-1.0,-1.0,-1.0,41.71,-1.0,27.74,27.1,26.555275
3773,-1.0,29.4,47.7,-1.0,32.0,-1.0,-1.0,92.4,48.4,29.7,15.523524
3774,-1.0,56.4,190.4,-1.0,63.8,141.19,52.3,50.6,49.2,67.4,66.09521
3775,37.3,-1.0,92.8,91.29,47.8,86.98,-1.0,20.9,43.36,24.9,40.90511
3776,-1.0,22.1,9.9,-1.0,-1.0,-1.0,14.74,-1.0,15.2,4.7,14.794898
3777,-1.0,36.9,-1.0,-1.0,39.0,-1.0,-1.0,-1.0,31.35,53.1,35.076786
3778,11.26,-1.0,-1.0,-1.0,15.9,65.85,14.98,18.14,19.33,18.12,17.42498
3779,-1.0,40.8,57.0,-1.0,29.6,-1.0,129.05,27.0,22.03,22.8,35.36494
3780,45.51,122.83,-1.0,59.71,66.79,48.21,41.4,41.32,48.35,97.45,68.829865
3781,18.6,-1.0,-1.0,26.1,14.7,28.768,33.75,-1.0,17.45,21.7,23.89588
3782,-1.0,-1.0,-1.0,36.0,-1.0,40.692,62.04,-1.0,19.56,44.2,68.707
3783,-1.0,47.8,-1.0,-1.0,34.4,-1.0,75.16,32.5,35.15,45.9,28.414143
3784,-1.0,68.7,194.3,134.12,44.4,170.32,94.5,79.3,67.14,61.3,66.59981
3785,-1.0,3.9,15.8,-1.0,-1.0,-1.0,-1.0,-1.0,12.08,0.9,8.753134
3786,10.1,-1.0,42.8,-1.0,20.0,46.496,26.17,24.5,16.67,33.7,30.03445
3787,-1.0,49.8,37.7,-1.0,36.1,41.161,46.1,29.1,37.8,30.1,31.43334
3788,18.5,22.55,-1.0,70.88,20.3,-1.0,18.56,21.19,24.5,17.68,24.596481
3789,18.2,24.94,-1.0,-1.0,34.46,25.28,22.59,27.02,31.93,44.81,28.210331
3790,23.3,34.6,68.8,33.98,15.5,48.05,45.1,21.7,30.94,21.6,27.399263
3791,13.08,37.07,40.43,-1.0,-1.0,-1.0,22.47,15.95,25.18,39.42,30.041975
3792,36.01,26.68,-1.0,-1.0,46.48,33.59,40.01,26.27,57.79,40.59,44.460766
3793,-1.0,36.2,47.8,-1.0,29.4,-1.0,-1.0,-1.0,23.62,22.6,21.05273
3794,43.4,-1.0,25.5,-1.0,35.2,34.084,38.57,-1.0,39.38,43.8,32.268562
3795,-1.0,55.0,69.6,-1.0,-1.0,-1.0,-1.0,41.8,43.7,48.6,44.833363
3796,35.0,-1.0,64.6,63.59,-1.0,-1.0,43.5,28.9,51.51,36.8,36.893265
3797,-1.0,46.6,79.0,36.43,29.5,48.312,26.4,-1.0,12.3,24.2,29.037453
3798,-1.0,64.9,70.9,-1.0,42.2,-1.0,-1.0,38.2,35.45,27.2,40.91393
3799,54.7,-1.0,43.2,49.8,26.2,58.973,27.1,-1.0,22.4,35.9,20.927483
3800,-1.0,24.4,63.9,-1.0,14.4,-1.0,-1.0,15.9,15.21,12.8,17.3213
3801,-1.0,38.5,161.4,192.03,33.0,178.1,70.6,93.7,-1.0,45.3,62.496906
3802,-1.0,35.8,54.5,-1.0,33.9,-1.0,177.15,28.5,28.02,43.1,32.680725
3803,-1.0,40.0,176.1,260.4,63.3,157.93,65.7,-1.0,56.6,55.7,55.681423
3804,103.05,63.6,-1.0,41.36,74.54,188.61,148.46,69.92,160.23,143.27,100.124115
3805,-1.0,54.9,93.7,158.3,31.8,76.765,50.61,-1.0,-1.0,16.9,31.358997
3806,37.9,42.4,149.8,89.22,36.3,183.83,38.7,76.2,102.04,49.7,59.004383
3807,34.5,34.3,78.1,89.16,29.4,73.255,47.3,36.0,42.96,41.2,35.492725
3808,-1.0,35.2,79.6,59.46,55.2,139.78,34.7,-1.0,69.8,45.1,51.77388
3809,-1.0,-1.0,-1.0,33.5,-1.0,27.076,71.44,-1.0,20.09,26.7,39.061184
3810,7.85,14.38,-1.0,-1.0,22.05,18.48,36.27,16.28,39.65,22.29,24.125813
3811,-1.0,69.8,79.9,-1.0,46.0,-1.0,82.68,45.9,37.32,43.8,36.725636
3812,-1.0,46.0,59.7,-1.0,27.4,-1.0,-1.0,23.9,28.09,35.0,29.435593
3813,-1.0,47.0,63.4,-1.0,13.5,-1.0,-1.0,8.8,14.39,12.7,18.219727
3814,-1.0,26.2,34.8,-1.0,-1.0,-1.0,18.92,28.9,24.85,36.5,36.217464
3815,51.39,62.08,-1.0,-1.0,74.75,20.48,87.19,-1.0,73.54,75.89,105.829216
3816,-1.0,32.8,45.6,49.98,31.0,46.424,33.3,-1.0,22.4,23.7,26.410221
3817,-1.0,50.9,63.5,81.33,38.3,201.62,26.4,105.0,49.3,39.9,56.56815
3818,-1.0,37.2,107.1,51.6,-1.0,74.749,-1.0,-1.0,-1.0,38.0,25.990704
3819,-1.0,42.1,57.3,-1.0,31.1,-1.0,44.75,58.0,34.68,20.7,28.37846
3820,20.6,-1.0,14.0,26.0,-1.0,38.15,35.44,-1.0,14.47,4.7,18.041878
3821,61.7,-1.0,100.1,286.24,84.9,179.2,-1.0,37.9,100.15,56.2,76.16073
3822,44.1,-1.0,49.2,-1.0,19.4,46.971,48.19,-1.0,32.77,118.9,44.258156
3823,-1.0,43.1,17.7,22.98,18.4,39.512,30.4,6.2,21.3,19.8,19.723206
3824,-1.0,114.8,258.4,-1.0,-1.0,-1.0,22.45,13.3,49.72,52.1,42.60902
3825,-1.0,58.3,107.5,-1.0,29.1,-1.0,62.33,30.5,-1.0,5.5,33.13878
3826,24.0,-1.0,-1.0,34.6,12.9,32.166,28.63,-1.0,16.57,18.5,12.177756
3827,23.6,-1.0,-1.0,30.4,13.3,42.839,21.03,-1.0,13.9,5.1,12.078266
3828,-1.0,-1.0,96.3,59.7,30.8,85.041,56.6,46.5,37.0,33.1,41.699547
3829,-1.0,40.1,38.8,-1.0,-1.0,-1.0,46.25,-1.0,21.12,9.8,19.701576
3830,15.02,18.11,-1.0,84.5,23.98,213.08,12.33,13.7,16.76,23.81,29.701601
3831,90.1,81.7,44.4,101.48,58.9,108.84,78.9,120.9,66.11,47.2,55.638783
3832,-1.0,84.0,133.7,68.77,63.5,94.415,75.5,-1.0,48.8,77.3,54.348812
3833,-1.0,27.5,-1.0,-1.0,49.7,-1.0,-1.0,62.1,36.11,86.8,68.31958
3834,-1.0,44.1,49.3,-1.0,27.2,-1.0,-1.0,-1.0,24.22,21.6,22.248844
3835,-1.0,80.3,15.6,-1.0,-1.0,-1.0,17.93,9.9,25.02,22.6,23.768147
3836,-1.0,18.3,12.4,-1.0,-1.0,-1.0,-1.0,-1.0,12.44,12.1,15.603438
3837,24.99,20.65,-1.0,-1.0,39.65,21.85,32.51,-1.0,50.6,29.41,36.062225
3838,-1.0,8.5,9.1,-1.0,-1.0,-1.0,5.53,-1.0,4.93,5.7,8.34061
3839,52.71,99.0,-1.0,117.7,98.79,135.39,82.05,30.89,63.93,113.44,62.170654
3840,5.8,-1.0,-1.0,30.9,8.4,23.86,20.52,-1.0,15.43,15.5,16.763172
3841,-1.0,-1.0,140.0,167.62,69.9,154.38,65.1,56.8,83.88,74.2,54.39699
3842,9.72,24.27,-1.0,-1.0,21.06,36.65,22.91,12.18,31.53,23.41,20.119968
3843,11.94,40.26,-1.0,-1.0,19.66,100.04,34.29,21.57,14.7,24.2,23.452076
3844,-1.0,32.3,58.8,58.52,43.4,95.603,43.6,-1.0,40.2,32.0,37.574867
3845,-1.0,29.7,6.9,-1.0,-1.0,-1.0,19.61,-1.0,13.46,10.9,14.244296
3846,-1.0,36.6,30.6,-1.0,-1.0,-1.0,29.82,-1.0,20.81,30.9,19.721392
3847,-1.0,16.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.07,17.5,16.166555
3848,-1.0,55.5,169.5,128.14,60.3,249.54,65.0,138.2,51.4,45.7,70.70241
3849,38.6,31.9,200.2,167.2,44.2,194.14,61.8,76.3,118.02,52.1,64.60195
3850,11.02,28.11,-1.0,161.02,29.14,44.29,12.97,22.99,22.58,33.63,28.055943
3851,-1.0,85.7,228.0,279.41,102.3,238.18,76.5,85.8,-1.0,84.2,85.07221
3852,31.06,21.97,67.93,-1.0,21.68,-1.0,29.76,23.47,27.81,29.54,31.319748
3853,-1.0,33.2,-1.0,-1.0,18.6,-1.0,-1.0,23.7,18.3,22.6,25.062275
3854,34.4,-1.0,55.1,40.62,21.3,53.682,-1.0,32.9,35.35,21.1,29.421574
3855,-1.0,30.6,47.5,28.12,88.7,69.278,23.4,-1.0,15.4,12.6,30.402643
3856,42.9,58.3,109.4,49.57,45.4,45.975,56.8,39.8,38.88,51.9,49.35179
3857,23.4,-1.0,-1.0,51.0,15.2,-1.0,-1.0,-1.0,23.19,11.2,18.27747
3858,-1.0,98.0,265.9,201.25,84.7,171.83,103.5,138.3,131.56,116.0,78.64407
3859,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.67,-1.0,3.49,11.4,34.181576
3860,-1.0,32.0,32.6,-1.0,-1.0,-1.0,4.37,-1.0,17.74,22.8,19.917866
3861,13.11,38.63,-1.0,-1.0,24.9,40.18,18.95,13.41,20.17,20.91,26.404491
3862,18.9,-1.0,50.6,27.34,20.3,-1.0,-1.0,24.8,21.19,15.5,23.549871
3863,-1.0,46.5,56.0,-1.0,35.7,-1.0,69.9,45.8,-1.0,41.1,44.66917
3864,-1.0,25.4,32.5,-1.0,-1.0,-1.0,19.34,-1.0,25.2,40.7,23.717962
3865,14.07,30.64,-1.0,-1.0,21.92,61.31,17.44,17.15,19.06,18.3,24.126068
3866,-1.0,20.4,25.2,-1.0,-1.0,-1.0,20.65,-1.0,18.46,56.5,20.877563
3867,7.75,13.13,26.75,-1.0,9.4,-1.0,13.02,7.76,10.85,10.07,12.055959
3868,-1.0,-1.0,-1.0,19.4,-1.0,31.712,15.54,-1.0,9.86,3.0,14.310174
3869,99.7,64.6,-1.0,126.03,62.1,206.34,51.9,60.1,61.7,52.3,74.92302
3870,-1.0,19.3,36.4,-1.0,-1.0,-1.0,33.58,-1.0,18.96,19.3,22.472698
3871,23.43,12.28,19.21,-1.0,13.34,-1.0,16.6,19.65,15.12,19.26,19.085701
3872,-1.0,61.8,74.2,-1.0,38.0,-1.0,51.39,46.9,42.25,37.1,32.102497
3873,-1.0,43.8,43.5,30.8,35.7,47.618,39.1,-1.0,33.6,39.4,30.255089
3874,-1.0,26.7,53.2,50.43,10.1,55.218,22.6,-1.0,13.0,18.7,18.70951
3875,26.0,-1.0,7.3,14.4,13.2,28.791,-1.0,-1.0,11.37,6.6,10.320456
3876,-1.0,23.8,18.4,-1.0,-1.0,-1.0,-1.0,-1.0,14.07,22.7,15.800557
3877,-1.0,34.3,58.9,38.19,19.5,37.304,25.6,-1.0,22.4,28.0,22.117952
3878,-1.0,26.0,25.9,-1.0,-1.0,-1.0,17.28,-1.0,14.18,16.1,16.842989
3879,-1.0,103.8,-1.0,40.6,-1.0,60.384,-1.0,-1.0,31.1,44.0,44.141968
3880,-1.0,71.6,82.3,180.89,37.0,-1.0,45.9,-1.0,75.7,72.8,42.48945
3881,-1.0,28.8,39.5,-1.0,22.0,89.457,29.0,27.6,25.3,16.2,25.066544
3882,-1.0,23.3,66.2,-1.0,20.8,68.864,28.4,31.2,23.0,24.5,28.984047
3883,-1.0,58.8,106.6,71.54,40.0,98.443,49.5,-1.0,53.4,50.4,42.40435
3884,-1.0,3.6,23.9,-1.0,0.0,-1.0,27.77,-1.0,1.19,15.9,12.197506
3885,-1.0,53.8,5.8,-1.0,-1.0,-1.0,115.44,-1.0,16.74,27.1,26.211079
3886,-1.0,39.6,87.4,-1.0,37.7,52.812,65.5,44.1,97.6,28.0,39.934746
3887,-1.0,30.2,24.4,-1.0,-1.0,-1.0,72.08,11.7,12.91,12.3,26.784708
3888,-1.0,47.5,58.2,43.95,52.8,64.27,44.8,-1.0,40.3,44.8,38.74061
3889,-1.0,29.2,45.4,43.91,31.4,74.971,39.7,51.4,26.4,34.7,30.13612
3890,12.36,31.64,-1.0,42.64,28.05,69.11,31.97,17.99,29.71,27.15,29.855778
3891,25.75,23.58,-1.0,-1.0,27.8,96.62,27.92,26.1,28.38,28.6,30.289013
3892,102.4,93.2,277.9,146.65,62.4,101.94,75.8,68.2,81.87,88.3,85.29779
3893,-1.0,66.9,126.1,148.7,62.4,135.37,88.5,-1.0,28.2,67.1,54.516705
3894,17.8,41.9,41.7,34.33,19.5,-1.0,32.7,19.5,35.65,29.6,20.369722
3895,-1.0,73.1,61.0,-1.0,32.3,-1.0,104.24,38.1,40.96,18.0,29.813545
3896,15.2,-1.0,22.9,37.2,-1.0,59.203,13.97,-1.0,9.12,94.6,17.728859
3897,-1.0,49.8,70.2,78.57,42.9,101.09,60.4,78.3,50.31,47.6,40.302624
3898,-1.0,24.1,88.1,95.4,-1.0,67.655,55.93,-1.0,-1.0,17.4,26.96484
3899,-1.0,8.1,16.9,28.8,15.7,78.76,12.4,53.2,12.3,0.9,24.521416
3900,-1.0,33.9,87.5,103.34,22.1,106.67,31.2,-1.0,12.4,13.6,27.45357
3901,-1.0,48.1,-1.0,117.7,-1.0,66.188,-1.0,-1.0,60.99,47.6,35.584644
3902,26.4,-1.0,90.1,20.14,10.2,46.124,21.4,15.8,16.4,20.9,25.986618
3903,34.0,90.6,64.6,49.54,33.7,112.25,28.9,31.6,43.2,38.2,38.612736
3904,-1.0,3.9,19.9,-1.0,-1.0,-1.0,33.95,-1.0,17.15,18.8,20.60556
3905,36.2,-1.0,55.4,45.82,43.0,83.601,-1.0,38.6,43.18,33.8,33.069893
3906,-1.0,51.8,37.3,-1.0,26.9,-1.0,35.01,19.5,25.23,27.8,22.581676
3907,-1.0,14.5,13.5,-1.0,0.0,-1.0,22.77,-1.0,14.5,21.9,18.042225
3908,-1.0,38.7,22.8,-1.0,-1.0,-1.0,7.05,-1.0,20.95,3.9,20.337881
3909,-1.0,20.9,19.4,-1.0,-1.0,-1.0,14.9,-1.0,5.79,10.0,11.927783
3910,-1.0,80.0,107.5,-1.0,55.5,-1.0,-1.0,-1.0,30.62,34.1,36.54467
3911,13.0,-1.0,-1.0,18.0,9.9,35.741,14.25,-1.0,14.74,7.4,8.407002
3912,22.2,-1.0,-1.0,29.9,15.5,30.059,23.97,-1.0,17.52,11.4,13.765982
3913,-1.0,135.5,229.6,120.8,97.8,176.67,113.1,87.4,101.5,90.3,86.94967
3914,-1.0,76.3,71.2,92.32,28.2,46.073,35.2,-1.0,21.5,20.9,31.334215
3915,19.6,-1.0,-1.0,29.7,10.6,34.703,23.9,-1.0,16.47,6.0,9.947071
3916,-1.0,-1.0,38.3,39.8,-1.0,40.522,-1.0,-1.0,-1.0,17.7,43.185467
3917,35.3,-1.0,66.8,-1.0,41.8,77.385,58.39,-1.0,49.94,72.9,65.62555
3918,34.51,56.69,-1.0,-1.0,29.97,99.18,41.41,72.32,34.22,34.87,43.62147
3919,-1.0,-1.0,-1.0,43.8,-1.0,28.295,18.78,-1.0,11.05,18.3,18.557072
3920,-1.0,15.4,11.5,-1.0,-1.0,-1.0,4.54,-1.0,8.48,12.8,11.365014
3921,38.37,34.84,-1.0,39.84,32.99,-1.0,38.71,25.48,38.31,71.25,34.873184
3922,13.4,24.7,6.8,19.43,0.2,37.932,12.5,14.6,15.87,12.9,19.762018
3923,38.4,-1.0,101.0,37.25,35.5,106.95,31.4,34.3,30.39,51.8,39.77606
3924,-1.0,31.7,67.6,97.6,23.1,55.503,43.6,-1.0,30.9,24.8,29.250732
3925,-1.0,35.9,63.6,134.39,19.9,96.42,49.0,-1.0,39.0,28.3,38.583878
3926,-1.0,54.6,68.3,-1.0,34.9,-1.0,42.85,39.8,21.7,10.3,31.959286
3927,-1.0,-1.0,-1.0,51.7,-1.0,52.721,37.54,-1.0,27.04,47.9,31.11853
3928,17.59,25.41,-1.0,-1.0,23.25,85.58,21.83,23.51,23.34,33.77,27.281063
3929,47.7,-1.0,196.1,187.48,78.1,-1.0,77.9,71.0,104.21,81.3,64.47804
3930,38.48,58.38,-1.0,-1.0,44.32,199.12,38.24,51.05,60.17,62.84,48.63123
3931,-1.0,83.8,169.8,-1.0,62.9,-1.0,74.97,67.9,79.04,70.1,54.565052
3932,-1.0,16.6,100.7,-1.0,29.4,-1.0,-1.0,23.9,22.48,6.8,27.11428
3933,-1.0,9.6,19.5,23.94,18.5,49.515,30.0,-1.0,10.7,9.9,19.7606
3934,30.33,46.31,-1.0,-1.0,42.91,39.92,37.84,35.04,34.48,48.51,39.775642
3935,-1.0,23.5,23.5,-1.0,-1.0,-1.0,-1.0,-1.0,10.78,12.0,14.249042
3936,-1.0,66.0,51.4,-1.0,53.9,-1.0,-1.0,63.9,58.76,37.7,40.525757
3937,-1.0,48.7,132.2,-1.0,19.3,196.28,29.4,37.4,27.0,23.8,33.851658
3938,-1.0,37.4,204.5,-1.0,70.6,128.04,80.4,59.2,83.6,71.3,67.92086
3939,-1.0,47.0,57.9,66.92,27.9,83.611,36.7,57.7,50.44,34.1,36.560066
