,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
3881,75.87,55.57,-1.0,-1.0,89.8,-1.0,57.79,69.75,71.82,104.97,73.35558
3882,-1.0,82.1,161.2,118.33,19.0,96.179,79.0,24.4,80.8,27.8,32.28867
3883,-1.0,57.1,87.4,75.92,63.9,97.365,80.7,-1.0,85.3,62.3,52.803154
3884,-1.0,43.4,-1.0,102.3,-1.0,64.664,42.24,-1.0,-1.0,19.3,29.29244
3885,30.36,18.82,174.78,-1.0,37.47,-1.0,69.13,18.33,38.25,50.51,32.533035
3886,19.4,-1.0,34.1,37.9,14.5,-1.0,23.64,-1.0,18.22,20.8,24.321634
3887,-1.0,20.2,52.0,-1.0,-1.0,-1.0,18.78,-1.0,30.92,15.6,28.188423
3888,-1.0,32.9,17.8,-1.0,-1.0,-1.0,-1.0,-1.0,19.84,24.5,22.505985
3889,21.1,-1.0,34.7,-1.0,23.5,43.971,36.57,-1.0,27.43,72.4,41.853027
3890,-1.0,20.9,28.6,-1.0,0.0,-1.0,37.59,-1.0,13.96,15.9,17.35303
3891,-1.0,59.3,33.9,-1.0,28.8,-1.0,28.05,61.6,34.64,21.2,23.344366
3892,-1.0,37.3,44.8,-1.0,19.7,53.07,33.8,-1.0,23.6,22.7,21.603537
3893,10.9,-1.0,-1.0,21.5,12.7,18.307,21.81,-1.0,6.92,0.5,14.8176365
3894,-1.0,77.3,77.4,-1.0,40.5,-1.0,-1.0,39.3,48.77,32.5,37.65971
3895,64.68,83.26,210.48,-1.0,64.02,-1.0,66.11,39.48,66.11,64.42,67.885895
3896,41.89,46.22,-1.0,-1.0,43.67,167.12,43.29,53.14,51.85,48.87,49.89591
3897,-1.0,87.0,101.8,-1.0,52.2,-1.0,-1.0,52.7,46.54,42.1,49.345024
3898,42.7,-1.0,46.3,69.04,32.2,60.175,-1.0,31.4,42.99,21.6,29.849525
3899,-1.0,122.5,120.2,87.58,57.3,169.93,49.5,-1.0,79.2,69.6,63.654675
3900,63.0,68.8,107.8,48.63,32.7,87.917,45.7,37.0,35.48,66.9,59.429035
3901,-1.0,19.2,-1.0,30.3,-1.0,51.527,9.44,-1.0,17.97,6.7,13.696635
3902,-1.0,53.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.6,14.01614
3903,55.39,37.45,-1.0,41.28,45.08,21.29,72.96,52.14,60.36,74.38,67.729485
3904,-1.0,45.09,62.01,-1.0,43.13,-1.0,40.79,27.87,30.57,50.96,29.356867
3905,-1.0,19.2,25.0,-1.0,-1.0,-1.0,24.56,-1.0,11.72,19.6,15.514267
3906,-1.0,38.4,31.7,40.08,24.1,47.95,34.8,-1.0,18.6,27.4,20.03894
3907,-1.0,33.3,70.3,43.84,25.6,163.86,35.8,-1.0,15.9,27.5,28.095856
3908,-1.0,38.6,52.6,30.82,43.9,71.699,51.3,-1.0,29.3,37.3,34.95746
3909,5.64,-1.0,-1.0,36.3,21.18,81.04,14.3,14.74,22.68,29.38,19.161556
3910,-1.0,27.7,22.3,-1.0,-1.0,-1.0,31.51,-1.0,5.66,2.1,17.542871
3911,29.9,-1.0,24.4,56.4,27.4,-1.0,36.73,-1.0,31.45,33.7,28.442192
3912,10.22,8.94,10.84,-1.0,9.14,-1.0,9.64,14.61,-1.0,9.1,11.422934
3913,-1.0,9.3,16.1,-1.0,-1.0,-1.0,10.6,-1.0,8.11,9.7,12.300918
3914,-1.0,155.9,280.8,306.36,84.8,265.02,156.2,73.7,170.89,73.8,69.72637
3915,-1.0,25.6,41.9,-1.0,21.3,-1.0,13.19,16.6,16.3,19.7,20.45885
3916,25.1,25.35,-1.0,-1.0,17.07,41.79,38.58,23.12,37.67,28.68,24.745726
3917,26.4,-1.0,23.7,28.9,-1.0,22.264,6.5,-1.0,32.38,7.8,10.404086
3918,-1.0,-1.0,914.7,500.0,151.8,528.04,563.61,-1.0,-1.0,151.9,131.70659
3919,-1.0,32.5,56.7,-1.0,31.8,-1.0,41.22,22.4,37.9,18.9,21.255453
3920,39.2,-1.0,103.7,50.51,-1.0,75.729,36.6,31.0,47.87,33.4,37.08931
3921,-1.0,46.1,67.4,-1.0,-1.0,-1.0,-1.0,-1.0,33.35,20.3,23.949194
3922,32.8,-1.0,59.9,59.52,47.2,80.119,54.2,42.1,49.9,38.6,37.951794
3923,25.27,32.87,-1.0,-1.0,28.98,63.79,18.02,25.4,30.28,32.82,31.862017
3924,-1.0,16.0,33.9,-1.0,-1.0,-1.0,29.02,-1.0,21.29,12.7,20.601692
3925,-1.0,12.2,24.2,-1.0,-1.0,-1.0,35.47,-1.0,22.28,25.5,17.837454
3926,-1.0,-1.0,-1.0,41.7,-1.0,63.789,74.35,-1.0,36.0,49.4,40.39214
3927,-1.0,100.1,-1.0,221.6,-1.0,96.148,96.77,-1.0,-1.0,49.8,43.13581
3928,-1.0,45.7,47.2,-1.0,37.3,-1.0,-1.0,-1.0,35.65,38.6,29.6206
3929,-1.0,59.8,93.5,68.53,42.8,92.564,19.9,-1.0,49.7,48.3,35.887222
3930,-1.0,21.2,30.9,-1.0,21.6,-1.0,-1.0,31.6,23.99,20.4,20.64549
3931,-1.0,28.2,59.6,56.57,29.9,92.861,39.2,59.8,36.1,26.2,27.912075
3932,-1.0,54.8,58.7,-1.0,34.0,-1.0,62.18,37.4,32.63,18.2,20.806562
3933,31.1,-1.0,46.6,32.14,23.2,80.577,34.2,21.4,25.26,21.9,23.746683
3934,-1.0,58.0,50.6,66.59,35.7,84.691,53.1,49.2,42.65,42.1,38.54055
3935,7.9,-1.0,43.4,17.0,-1.0,25.815,11.5,-1.0,7.85,9.6,22.95814
3936,-1.0,30.3,58.1,59.31,49.1,54.937,49.5,-1.0,52.7,48.6,48.934612
3937,-1.0,70.6,57.2,67.07,44.4,97.102,56.5,-1.0,40.5,53.4,45.726456
3938,76.86,71.2,-1.0,-1.0,60.41,134.18,41.33,62.8,90.17,107.49,83.67127
3939,-1.0,50.7,192.7,247.85,52.2,215.57,59.6,-1.0,66.6,36.4,52.912422
3940,-1.0,32.7,52.8,42.53,38.6,82.916,32.2,-1.0,34.1,15.7,31.809464
3941,27.73,27.43,-1.0,38.83,35.25,25.01,31.81,23.71,37.52,37.22,38.543453
3942,-1.0,24.8,20.2,-1.0,-1.0,-1.0,20.78,-1.0,16.81,27.3,17.341026
3943,34.11,-1.0,-1.0,-1.0,24.08,80.34,36.5,36.3,29.36,33.87,39.651287
3944,-1.0,29.6,62.0,-1.0,27.5,-1.0,24.81,34.6,-1.0,22.8,24.89412
3945,-1.0,36.1,-1.0,23.5,-1.0,43.779,19.82,-1.0,-1.0,20.6,29.511578
3946,-1.0,-1.0,-1.0,90.1,-1.0,64.802,38.76,-1.0,47.7,29.4,31.505577
3947,-1.0,126.5,280.9,222.82,78.2,230.17,81.0,-1.0,87.16,104.2,80.78924
3948,-1.0,27.5,4.4,-1.0,-1.0,-1.0,19.51,-1.0,5.97,8.5,8.513474
3949,-1.0,56.6,170.6,106.47,53.4,95.663,58.4,-1.0,-1.0,60.8,44.156475
3950,34.69,-1.0,-1.0,-1.0,43.77,63.75,61.01,71.32,86.11,61.28,56.178078
3951,49.4,34.3,42.0,42.34,36.4,82.32,42.2,34.6,29.55,16.3,28.956577
3952,72.3,-1.0,249.3,84.63,56.5,145.99,56.8,46.8,41.21,62.3,56.97119
3953,-1.0,35.6,23.2,-1.0,-1.0,-1.0,26.86,-1.0,19.47,32.6,16.428345
3954,22.0,-1.0,-1.0,23.4,19.7,51.617,52.98,-1.0,23.55,27.0,30.476799
3955,11.0,-1.0,15.1,21.0,-1.0,22.585,17.82,-1.0,26.35,36.2,12.672041
3956,113.7,-1.0,193.8,139.67,23.2,159.1,112.7,53.0,82.27,77.8,53.070724
3957,2.36,7.48,-1.0,32.46,1.25,93.84,4.16,3.9,-1.0,5.76,8.999056
3958,23.77,38.45,-1.0,-1.0,53.33,45.34,40.92,27.68,51.61,41.59,50.49093
3959,52.0,-1.0,108.1,38.09,43.4,73.771,40.2,45.2,43.22,52.5,43.5529
3960,-1.0,93.5,231.0,70.46,48.3,127.91,49.8,38.0,42.94,66.1,58.427837
3961,45.0,-1.0,91.7,83.51,35.4,78.463,-1.0,38.4,46.88,43.5,40.81879
3962,-1.0,164.4,199.3,107.74,100.2,175.6,63.9,-1.0,90.0,109.5,75.2437
3963,-1.0,92.5,140.1,120.8,58.9,103.85,77.4,-1.0,58.9,46.3,53.990467
3964,-1.0,104.5,152.4,-1.0,82.8,-1.0,112.87,27.8,93.04,48.0,45.766792
3965,-1.0,103.5,64.7,53.19,24.8,109.97,79.9,44.8,108.57,39.7,99.142746
3966,-1.0,41.2,108.0,-1.0,17.3,-1.0,-1.0,18.2,51.36,16.1,28.575117
3967,-1.0,51.3,64.5,75.69,64.4,95.293,59.6,66.4,62.4,48.7,58.494522
3968,32.2,-1.0,30.3,34.11,25.3,55.287,37.9,29.7,27.22,22.2,22.682085
3969,-1.0,55.0,91.2,-1.0,-1.0,-1.0,86.32,-1.0,27.44,25.7,21.809805
3970,-1.0,56.5,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.86,66.4,28.580542
3971,-1.0,111.6,-1.0,43.3,-1.0,86.787,68.11,-1.0,-1.0,52.1,52.795055
3972,-1.0,73.1,-1.0,156.0,-1.0,96.67,86.73,-1.0,-1.0,13.8,46.74261
3973,36.04,101.34,-1.0,18.33,70.43,164.74,87.59,41.34,120.89,78.94,63.283398
3974,-1.0,18.8,9.7,27.29,22.7,85.127,25.1,23.3,28.22,27.9,26.643217
3975,-1.0,57.2,56.5,47.88,26.4,46.723,41.0,-1.0,19.8,18.7,23.484632
3976,-1.0,30.1,44.1,-1.0,27.2,-1.0,28.7,-1.0,27.0,25.7,21.10719
3977,-1.0,25.9,28.7,-1.0,-1.0,-1.0,21.33,-1.0,14.51,5.3,14.89487
3978,-1.0,80.5,121.5,-1.0,83.0,373.71,106.7,-1.0,80.6,144.4,96.59893
3979,-1.0,34.5,47.4,48.67,30.0,129.78,53.2,24.5,31.06,7.1,28.933558
3980,-1.0,23.1,25.7,-1.0,-1.0,-1.0,23.14,-1.0,15.57,19.4,16.852495
3981,-1.0,47.4,77.9,-1.0,42.4,61.341,49.2,43.7,49.5,31.7,34.52105
3982,-1.0,28.4,57.9,-1.0,24.3,-1.0,117.18,22.0,25.89,32.6,41.93405
3983,-1.0,99.4,101.3,-1.0,64.6,-1.0,68.0,62.5,58.73,64.3,61.81532
3984,35.42,24.53,-1.0,-1.0,30.08,62.23,34.21,48.17,88.58,50.22,43.628017
3985,38.4,-1.0,58.9,52.23,49.6,138.86,23.6,34.4,27.15,20.9,38.51275
3986,24.64,41.89,-1.0,-1.0,31.28,59.55,48.7,31.14,26.5,28.28,32.109608
3987,-1.0,44.8,36.1,62.1,-1.0,33.731,-1.0,-1.0,-1.0,98.8,40.074993
3988,-1.0,23.0,36.2,-1.0,31.1,62.436,23.5,-1.0,23.6,10.5,22.733536
3989,36.14,37.27,-1.0,24.28,51.35,20.33,60.91,26.6,57.02,66.76,49.44034
3990,-1.0,56.2,99.8,37.41,26.4,71.269,28.0,-1.0,18.1,36.2,26.93371
3991,-1.0,95.1,276.0,260.01,93.1,210.0,97.2,-1.0,98.6,72.0,62.39443
3992,37.5,-1.0,42.4,37.86,28.2,63.821,35.8,30.7,28.93,31.1,24.623352
3993,-1.0,19.4,9.3,-1.0,-1.0,-1.0,28.38,-1.0,16.54,25.1,17.27301
3994,19.63,38.39,-1.0,-1.0,52.82,62.43,25.44,23.05,28.03,29.57,29.689175
3995,-1.0,27.4,24.4,-1.0,-1.0,-1.0,27.51,-1.0,16.14,27.3,15.783881
3996,-1.0,31.3,50.5,53.53,34.3,91.249,41.1,-1.0,29.6,28.6,31.246014
3997,-1.0,53.3,61.2,-1.0,26.4,-1.0,28.3,24.9,27.2,11.1,27.033382
3998,-1.0,50.4,44.8,-1.0,34.2,-1.0,-1.0,-1.0,36.2,17.7,30.046503
3999,37.4,60.2,130.4,50.06,35.6,141.19,44.5,36.9,48.49,46.8,41.036194
4000,-1.0,46.3,51.6,79.8,40.4,62.042,53.5,-1.0,43.4,40.0,37.614246
4001,-1.0,41.8,58.6,40.0,22.8,65.025,40.8,-1.0,25.1,23.4,24.488796
4002,-1.0,47.4,52.4,-1.0,-1.0,-1.0,49.06,-1.0,29.6,28.4,23.694487
4003,-1.0,59.4,290.5,-1.0,37.3,92.192,50.6,45.2,42.2,41.0,47.67478
4004,-1.0,31.8,-1.0,-1.0,29.5,-1.0,-1.0,-1.0,40.03,34.4,23.1437
4005,-1.0,-1.0,-1.0,29.3,-1.0,32.823,20.29,-1.0,11.6,21.6,20.652843
4006,89.3,-1.0,111.0,162.5,54.5,175.24,57.0,61.1,58.83,43.1,54.958344
4007,-1.0,59.0,54.3,-1.0,32.9,-1.0,47.68,30.1,35.2,38.3,29.237787
4008,13.4,-1.0,57.1,21.03,19.7,49.196,22.3,13.0,15.6,11.0,18.92402
4009,-1.0,40.8,45.5,38.34,29.4,50.462,38.2,-1.0,31.8,33.4,28.366423
4010,-1.0,46.2,44.3,82.78,29.3,56.166,39.2,25.2,-1.0,29.2,27.950308
4011,15.02,53.58,-1.0,-1.0,26.13,33.13,33.38,29.32,21.83,26.15,24.193754
4012,24.2,28.4,47.2,21.19,56.5,46.556,29.8,20.7,19.55,23.4,29.775496
4013,-1.0,62.2,187.3,-1.0,70.4,-1.0,-1.0,129.8,72.13,57.0,52.534855
4014,-1.0,55.7,282.6,-1.0,88.2,269.62,126.9,-1.0,114.7,143.0,36.233788
4015,-1.0,78.64,107.88,-1.0,47.46,-1.0,44.56,24.01,55.36,40.32,40.516098
4016,-1.0,21.0,19.7,-1.0,-1.0,-1.0,11.85,-1.0,7.17,14.0,9.842459
4017,-1.0,46.5,92.2,48.86,28.6,76.597,47.2,-1.0,37.4,37.6,34.736954
4018,35.5,39.7,34.6,45.15,32.3,110.45,29.6,-1.0,25.44,20.1,30.884233
4019,-1.0,49.3,29.1,-1.0,17.2,-1.0,22.1,12.0,12.31,19.8,15.550718
4020,-1.0,24.3,41.1,-1.0,-1.0,-1.0,20.68,-1.0,15.62,17.7,15.1474
4021,19.81,18.86,-1.0,-1.0,23.21,51.14,18.27,23.83,25.72,25.04,25.655529
4022,-1.0,72.5,-1.0,73.97,34.4,123.67,63.1,-1.0,32.2,47.4,41.965767
4023,-1.0,62.9,55.2,-1.0,56.7,66.049,47.6,-1.0,39.9,49.3,40.692486
4024,-1.0,37.9,88.5,-1.0,19.6,-1.0,-1.0,16.9,76.37,26.2,17.89881
4025,-1.0,17.8,23.4,-1.0,-1.0,-1.0,13.49,-1.0,-1.0,7.5,10.3885145
4026,14.5,-1.0,37.3,46.5,11.1,45.511,40.21,-1.0,20.04,41.6,31.694185
4027,-1.0,-1.0,-1.0,82.6,-1.0,69.5,53.31,-1.0,43.62,59.5,33.66832
4028,19.9,-1.0,28.8,39.16,31.6,49.789,-1.0,22.9,24.28,41.6,24.519398
4029,-1.0,24.5,27.5,-1.0,-1.0,-1.0,50.35,-1.0,11.71,26.1,17.602158
4030,-1.0,39.5,50.3,44.42,57.0,60.258,44.4,-1.0,70.0,38.4,39.947945
4031,-1.0,69.9,72.8,-1.0,36.2,-1.0,-1.0,40.5,34.45,22.2,35.38876
4032,-1.0,83.8,178.4,81.71,51.4,99.738,68.7,61.4,59.55,54.6,65.4672
4033,-1.0,31.2,77.9,-1.0,91.6,159.5,-1.0,56.4,52.8,34.0,88.32373
4034,104.8,115.1,298.5,236.15,100.7,331.7,116.7,-1.0,131.31,68.1,58.991665
4035,-1.0,33.6,-1.0,-1.0,43.0,-1.0,-1.0,-1.0,39.05,24.3,31.241728
4036,29.92,30.96,-1.0,106.92,32.99,47.1,31.87,37.84,32.79,29.99,37.209297
4037,-1.0,21.6,37.8,46.78,25.2,81.837,33.4,23.6,25.75,18.8,21.630314
4038,-1.0,27.9,69.6,39.18,22.7,86.839,28.7,-1.0,37.5,24.0,27.811483
4039,50.36,21.87,50.08,-1.0,30.13,-1.0,39.54,52.18,35.63,34.85,36.745888
4040,-1.0,37.0,64.2,-1.0,21.4,-1.0,22.61,25.4,17.63,15.0,18.617693
4041,50.57,35.64,-1.0,-1.0,73.63,45.91,51.99,0.03,84.8,100.92,55.34064
4042,-1.0,44.9,46.6,-1.0,-1.0,-1.0,28.35,-1.0,25.95,43.7,17.13836
4043,-1.0,-1.0,-1.0,58.4,-1.0,53.18,68.02,-1.0,44.67,60.1,39.28125
4044,-1.0,39.9,38.8,-1.0,19.3,-1.0,32.81,12.0,23.04,38.8,20.671074
4045,-1.0,40.9,70.4,58.36,41.8,59.922,50.3,-1.0,38.5,31.6,37.193066
4046,47.9,35.7,116.0,58.36,30.5,47.783,30.3,20.8,21.39,18.9,30.522661
4047,-1.0,27.1,93.8,44.57,28.0,199.08,37.4,88.8,30.7,43.0,40.70472
4048,-1.0,114.2,116.3,-1.0,51.8,173.57,78.0,72.8,70.9,64.2,52.228687
4049,-1.0,67.8,139.5,-1.0,-1.0,-1.0,-1.0,12.4,67.68,28.9,39.44095
4050,-1.0,21.5,17.0,-1.0,-1.0,-1.0,23.74,-1.0,12.28,4.8,17.076946
4051,-1.0,27.9,125.8,39.7,23.7,57.806,25.5,-1.0,24.4,17.0,32.063633
4052,-1.0,36.2,43.8,39.43,34.7,77.741,40.1,-1.0,84.9,47.0,33.54673
4053,-1.0,58.6,64.8,-1.0,-1.0,-1.0,81.87,88.0,52.46,67.0,73.749535
4054,36.75,-1.0,-1.0,42.81,30.79,276.75,53.02,34.16,50.01,38.29,49.866146
4055,-1.0,32.44,27.25,38.39,32.1,146.49,32.27,20.82,18.14,30.57,24.85496
4056,-1.0,45.4,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.56,29.1,16.6562
4057,-1.0,23.9,37.8,-1.0,-1.0,-1.0,28.81,-1.0,-1.0,38.8,25.273994
4058,-1.0,31.6,-1.0,14.0,-1.0,30.94,43.06,-1.0,-1.0,21.0,21.922512
4059,-1.0,46.3,60.8,-1.0,41.4,-1.0,-1.0,-1.0,24.54,40.2,25.097944
4060,-1.0,109.8,92.6,-1.0,-1.0,-1.0,-1.0,14.7,21.04,55.8,34.470222
4061,-1.0,24.6,122.9,84.3,14.3,58.809,15.64,-1.0,-1.0,11.4,18.520094
4062,59.7,72.7,105.4,71.96,53.1,231.01,52.5,32.5,45.81,58.6,53.762535
4063,-1.0,17.9,19.3,-1.0,0.0,-1.0,10.09,-1.0,-1.0,24.4,6.9962087
4064,-1.0,38.2,51.0,-1.0,21.2,-1.0,28.09,17.2,17.62,24.0,21.241995
4065,-1.0,69.7,50.6,52.8,-1.0,47.94,-1.0,-1.0,-1.0,58.6,42.387882
4066,-1.0,49.7,-1.0,-1.0,43.1,-1.0,48.79,55.4,43.49,36.4,24.1554
4067,-1.0,53.2,55.1,181.36,61.4,111.17,77.3,91.2,80.3,82.9,60.363773
4068,41.0,-1.0,73.0,50.26,36.4,75.393,-1.0,48.6,31.93,42.4,40.10978
4069,-1.0,82.7,114.2,75.13,89.7,147.47,88.1,-1.0,57.8,63.7,68.68628
4070,-1.0,93.9,-1.0,-1.0,67.3,-1.0,66.1,63.4,44.37,67.3,67.79574
4071,19.02,37.56,83.69,-1.0,-1.0,-1.0,42.85,22.19,34.79,29.03,36.063534
4072,-1.0,13.9,28.9,-1.0,-1.0,-1.0,-1.0,-1.0,2.92,2.7,12.958364
4073,37.09,28.28,-1.0,49.05,23.71,64.3,27.29,43.0,36.8,29.43,30.439407
4074,9.2,6.49,10.49,-1.0,8.69,-1.0,8.53,7.91,11.84,8.66,11.333797
4075,-1.0,13.3,14.9,-1.0,-1.0,-1.0,-1.0,-1.0,8.71,20.6,7.7825804
4076,27.5,-1.0,41.8,24.53,25.3,56.954,-1.0,30.6,28.04,29.5,28.756508
4077,-1.0,38.72,33.69,-1.0,45.05,272.88,52.61,30.5,31.62,56.72,59.893803
4078,5.5,-1.0,30.5,38.2,13.3,37.836,63.96,-1.0,16.43,54.9,18.953726
4079,125.9,69.5,61.3,119.7,75.6,322.09,82.0,89.7,73.67,72.7,72.841644
4080,35.9,-1.0,117.0,164.97,48.7,166.15,-1.0,40.0,65.48,78.6,61.550102
4081,-1.0,48.1,-1.0,-1.0,54.2,-1.0,-1.0,-1.0,22.48,72.9,62.9128
4082,-1.0,51.9,173.8,114.36,23.5,164.25,49.6,37.1,55.5,30.3,37.2449
4083,-1.0,134.1,248.8,-1.0,65.8,-1.0,115.38,36.7,97.2,61.4,51.232285
4084,-1.0,46.4,96.2,89.84,26.5,107.66,52.7,-1.0,-1.0,22.7,27.017302
4085,-1.0,-1.0,-1.0,45.5,-1.0,42.965,44.69,-1.0,33.13,38.1,30.016157
4086,39.9,-1.0,63.2,44.27,44.2,79.969,-1.0,48.8,48.0,47.2,45.041595
4087,-1.0,21.6,20.0,-1.0,-1.0,-1.0,12.5,-1.0,9.97,1.0,10.369511
4088,28.6,-1.0,58.1,41.58,36.3,58.035,-1.0,25.2,31.16,30.1,30.660694
4089,-1.0,26.8,37.8,42.51,29.4,47.621,50.5,-1.0,27.0,30.3,34.1553
4090,-1.0,53.6,-1.0,244.2,-1.0,100.56,110.26,-1.0,-1.0,16.6,36.469303
4091,6.95,32.66,-1.0,-1.0,16.9,36.73,29.31,10.86,27.27,19.23,20.885006
4092,-1.0,-1.0,115.1,-1.0,59.9,-1.0,109.52,46.3,59.9,103.1,68.80784
4093,-1.0,35.9,4.9,-1.0,-1.0,-1.0,49.35,-1.0,24.47,11.6,20.310972
4094,-1.0,86.6,101.0,-1.0,50.7,-1.0,-1.0,34.0,34.92,43.4,40.48449
4095,-1.0,29.9,29.1,-1.0,-1.0,-1.0,21.86,-1.0,18.49,21.0,18.658026
4096,-1.0,40.5,53.6,-1.0,39.1,91.001,58.7,-1.0,47.9,31.2,44.557453
4097,-1.0,23.0,-1.0,53.4,-1.0,44.143,39.18,-1.0,-1.0,38.0,29.52277
4098,-1.0,30.9,34.7,-1.0,-1.0,-1.0,228.89,-1.0,16.32,7.6,18.111338
4099,-1.0,28.9,288.8,-1.0,36.3,-1.0,95.74,54.3,80.77,16.4,39.80936
4100,-1.0,103.9,174.9,76.86,58.1,162.26,74.8,-1.0,67.8,53.9,63.669685
4101,-1.0,10.6,21.4,-1.0,-1.0,-1.0,8.93,-1.0,17.43,18.9,19.800213
4102,-1.0,-1.0,-1.0,26.9,-1.0,13.598,49.07,-1.0,12.13,29.4,22.448523
4103,-1.0,34.1,49.2,-1.0,22.5,-1.0,53.7,30.9,32.9,26.2,20.108036
4104,-1.0,50.6,51.1,-1.0,-1.0,-1.0,35.71,13.6,25.11,24.5,23.85443
4105,-1.0,76.2,151.3,-1.0,89.6,-1.0,36.3,100.8,97.36,61.6,49.921192
4106,-1.0,21.8,96.0,23.92,12.4,52.26,20.2,17.1,21.51,11.2,18.576115
4107,29.9,-1.0,83.1,35.63,38.2,66.436,-1.0,40.7,26.76,36.7,35.494335
4108,21.6,-1.0,34.1,-1.0,28.1,42.844,35.07,-1.0,25.69,24.1,43.424355
4109,-1.0,27.5,67.8,-1.0,23.8,121.26,21.4,19.0,32.5,27.9,29.203445
4110,-1.0,44.1,163.3,124.63,40.0,285.45,63.8,126.1,78.1,77.3,87.616875
4111,26.3,-1.0,61.1,35.56,29.3,52.478,-1.0,27.1,26.29,29.2,28.880562
4112,31.62,56.67,-1.0,-1.0,40.39,99.76,59.89,36.94,55.34,38.24,60.49812
4113,22.7,72.37,164.78,-1.0,-1.0,-1.0,71.71,23.44,58.31,80.02,47.302032
4114,-1.0,129.7,144.2,-1.0,37.5,-1.0,-1.0,30.6,35.59,53.1,43.038918
4115,-1.0,74.6,164.9,163.74,72.7,251.1,113.1,136.4,89.4,65.6,66.393
4116,37.1,66.8,191.0,34.9,30.9,161.49,65.9,14.2,27.06,48.4,43.877377
4117,67.16,-1.0,-1.0,49.61,61.26,26.61,62.78,38.89,63.29,65.18,62.86668
4118,-1.0,-1.0,38.8,49.11,41.2,53.191,43.8,-1.0,19.9,30.9,42.89048
4119,-1.0,43.6,33.9,40.38,49.7,50.279,42.1,-1.0,36.6,42.8,28.992731
4120,-1.0,55.7,98.5,-1.0,31.8,-1.0,11.04,57.4,-1.0,19.6,25.996407
4121,35.7,-1.0,42.4,-1.0,37.4,64.352,20.98,-1.0,43.33,33.5,24.699787
4122,-1.0,53.8,90.5,126.33,-1.0,145.41,54.8,-1.0,53.5,58.6,42.96639
4123,7.7,-1.0,10.7,9.7,-1.0,18.792,-1.0,-1.0,21.92,47.0,44.22681
4124,-1.0,61.4,11.1,-1.0,-1.0,-1.0,70.39,-1.0,26.52,23.7,27.666388
4125,-1.0,-1.0,-1.0,38.0,-1.0,24.56,28.33,-1.0,13.33,37.6,21.445274
4126,41.03,76.15,108.91,-1.0,72.22,99.56,49.99,50.39,-1.0,61.45,67.96146
4127,-1.0,32.3,197.5,242.97,62.3,136.39,63.3,-1.0,54.2,29.8,43.94495
4128,-1.0,40.1,53.3,62.6,50.6,62.69,54.3,-1.0,35.9,48.8,35.09396
4129,-1.0,55.7,-1.0,78.1,-1.0,125.23,-1.0,-1.0,49.8,64.2,31.403574
4130,-1.0,34.1,42.0,57.5,34.1,83.802,34.2,50.1,27.86,23.6,26.291061
4131,36.1,-1.0,30.0,37.9,17.4,36.473,27.57,-1.0,23.12,4.5,15.545266
4132,-1.0,51.9,85.4,72.74,27.0,110.4,36.3,-1.0,38.0,35.4,35.489437
4133,-1.0,36.2,22.2,-1.0,-1.0,-1.0,35.85,-1.0,23.23,20.3,22.692963
4134,45.76,63.21,-1.0,-1.0,50.1,26.86,53.75,38.31,52.68,44.06,49.273895
4135,11.67,13.16,7.71,-1.0,10.93,-1.0,15.46,12.54,11.42,19.67,11.46703
4136,-1.0,-1.0,6.2,-1.0,-1.0,-1.0,24.02,-1.0,5.17,5.6,7.7680235
4137,39.9,-1.0,40.8,40.46,37.4,68.024,43.8,45.1,47.53,44.4,35.2544
4138,-1.0,-1.0,-1.0,42.0,-1.0,102.58,56.39,-1.0,37.46,32.1,47.19898
4139,35.5,-1.0,55.5,-1.0,24.2,72.163,36.78,-1.0,31.59,10.1,21.518833
4140,-1.0,16.5,30.9,-1.0,-1.0,-1.0,28.9,-1.0,20.91,26.7,20.307592
4141,-1.0,13.5,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.95,10.8,17.39924
4142,20.1,-1.0,17.1,29.6,17.6,22.576,14.11,-1.0,24.83,26.8,19.121408
4143,-1.0,-1.0,-1.0,34.0,-1.0,58.25,1.76,-1.0,22.4,13.8,29.170856
4144,-1.0,144.0,-1.0,112.05,78.2,296.85,94.2,-1.0,74.8,109.1,82.013054
4145,-1.0,126.6,250.2,396.13,60.4,254.01,161.8,-1.0,132.7,92.8,63.091396
4146,-1.0,24.1,29.9,43.45,26.5,32.935,25.4,-1.0,-1.0,20.6,23.238194
4147,-1.0,65.8,97.9,-1.0,78.3,-1.0,59.25,43.3,42.44,35.0,37.542385
4148,-1.0,47.6,46.7,-1.0,42.5,-1.0,55.25,53.4,44.68,29.0,27.298683
4149,-1.0,8.3,8.3,-1.0,-1.0,-1.0,13.22,-1.0,6.02,6.5,10.1562
4150,-1.0,24.0,30.7,-1.0,-1.0,-1.0,6.85,-1.0,15.36,26.4,19.454105
4151,-1.0,26.5,16.8,-1.0,-1.0,-1.0,11.89,-1.0,11.31,5.2,12.300619
4152,20.4,-1.0,20.0,22.7,16.8,36.219,6.26,-1.0,17.09,6.3,22.21338
4153,-1.0,71.1,148.7,70.46,111.7,104.22,34.7,-1.0,73.1,67.5,74.34545
