,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
3905,-1.0,56.7,198.3,-1.0,-1.0,-1.0,-1.0,19.9,96.81,73.3,80.03809
3906,-1.0,29.7,19.5,-1.0,-1.0,-1.0,24.67,-1.0,14.55,19.4,22.621841
3907,-1.0,-1.0,39.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.61,29.337543
3908,-1.0,48.9,135.0,121.31,59.5,95.661,73.3,-1.0,-1.0,64.0,71.551125
3909,33.62,61.23,108.42,-1.0,130.02,-1.0,74.28,26.0,92.1,49.72,61.207966
3910,-1.0,32.2,46.0,-1.0,-1.0,-1.0,49.94,-1.0,28.45,41.9,50.264145
3911,-1.0,25.8,42.5,21.65,31.5,74.78,50.2,-1.0,33.3,39.3,42.380238
3912,-1.0,16.1,21.4,-1.0,-1.0,-1.0,14.76,-1.0,11.31,14.2,18.452576
3913,-1.0,26.06,29.77,34.42,21.06,168.63,17.01,11.24,8.73,11.5,6.7168274
3914,-1.0,38.0,91.7,37.86,34.5,63.165,38.5,-1.0,34.7,55.7,44.594307
3915,-1.0,-1.0,18.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.82,18.54152
3916,-1.0,-1.0,146.5,-1.0,83.5,226.32,73.9,111.4,68.5,39.9,83.529045
3917,-1.0,47.6,40.6,85.4,46.4,91.975,67.9,0.0,63.5,52.0,60.926006
3918,-1.0,20.2,-1.0,39.8,-1.0,29.241,16.99,-1.0,-1.0,28.7,39.941227
3919,-1.0,30.7,131.4,68.6,-1.0,55.243,-1.0,-1.0,-1.0,28.6,41.719864
3920,-1.0,53.6,58.1,57.9,45.1,71.541,54.3,-1.0,36.1,44.2,42.49161
3921,30.4,29.8,171.3,170.09,57.7,155.07,76.8,-1.0,88.12,69.4,51.844296
3922,-1.0,48.9,230.9,-1.0,44.9,-1.0,120.97,56.9,67.31,88.3,103.1402
3923,-1.0,26.7,60.8,-1.0,22.0,-1.0,-1.0,34.9,27.62,32.5,42.84183
3924,-1.0,176.9,-1.0,-1.0,50.9,-1.0,193.7,105.7,91.4,245.3,63.177547
3925,-1.0,36.0,112.9,-1.0,57.5,-1.0,147.15,43.6,53.4,59.3,86.41655
3926,-1.0,49.0,36.9,-1.0,54.2,68.366,50.9,-1.0,43.2,39.9,53.053844
3927,71.7,59.3,64.1,63.29,33.7,96.764,40.7,64.1,43.3,41.8,52.609894
3928,-1.0,16.8,24.1,9.9,-1.0,13.621,58.16,-1.0,-1.0,29.6,51.98814
3929,26.76,29.77,-1.0,-1.0,30.88,75.63,25.04,0.05,34.18,22.11,35.467537
3930,-1.0,37.8,119.7,-1.0,34.8,104.41,25.8,-1.0,22.8,46.0,42.774338
3931,-1.0,101.9,252.9,85.05,68.9,97.187,73.8,72.1,75.52,110.6,87.21007
3932,-1.0,16.1,5.2,-1.0,-1.0,-1.0,-1.0,-1.0,11.36,17.0,11.615677
3933,39.9,39.9,93.5,85.87,37.3,118.39,79.5,27.1,65.71,105.7,82.39017
3934,-1.0,32.5,91.3,-1.0,35.4,90.649,37.5,46.1,44.1,45.3,43.635315
3935,-1.0,-1.0,17.85,132.45,-1.0,-1.0,-1.0,-1.0,-1.0,19.83,16.04583
3936,-1.0,44.6,20.1,-1.0,-1.0,-1.0,19.02,-1.0,16.15,17.5,10.187524
3937,-1.0,14.7,-1.0,8.4,-1.0,36.083,3.9,-1.0,-1.0,29.2,6.971427
3938,-1.0,-1.0,114.3,110.36,42.1,114.31,62.6,108.6,56.8,78.8,60.9357
3939,-1.0,-1.0,19.7,27.7,20.9,43.465,29.2,14.6,20.2,37.6,18.455233
3940,-1.0,13.9,19.5,-1.0,-1.0,-1.0,64.18,-1.0,21.44,13.5,50.105415
3941,-1.0,-1.0,11.89,-1.0,-1.0,69.27,-1.0,-1.0,-1.0,5.254,13.507826
3942,-1.0,-1.0,20.9,21.36,12.4,23.11,12.6,13.8,-1.0,14.5,14.4065485
3943,-1.0,60.0,77.7,52.19,47.5,90.111,68.7,44.9,62.06,88.7,71.38766
3944,-1.0,4.9,16.1,-1.0,-1.0,-1.0,16.34,-1.0,-1.0,21.9,21.70169
3945,-1.0,-1.0,28.62,-1.0,-1.0,74.57,-1.0,-1.0,-1.0,19.44,25.539618
3946,-1.0,-1.0,39.8,36.87,34.0,34.472,44.8,62.2,38.5,17.5,38.517326
3947,-1.0,25.0,50.2,-1.0,-1.0,-1.0,32.77,-1.0,24.5,28.7,37.283085
3948,-1.0,-1.0,22.4,-1.0,13.3,80.762,19.3,24.7,15.7,13.7,18.566486
3949,-1.0,-1.0,42.48,46.43,-1.0,64.83,-1.0,-1.0,-1.0,17.16,53.722336
3950,-1.0,13.3,39.6,28.83,15.4,36.416,13.4,-1.0,8.4,25.7,15.076981
3951,37.04,41.86,-1.0,-1.0,34.88,103.32,48.42,46.02,41.97,33.22,46.12331
3952,62.91,-1.0,-1.0,-1.0,55.58,40.77,60.41,42.76,39.5,80.45,48.223965
3953,-1.0,25.3,61.4,-1.0,26.7,-1.0,-1.0,20.2,-1.0,34.5,33.31348
3954,-1.0,-1.0,21.9,42.03,21.3,39.915,17.3,35.3,25.7,21.8,21.628788
3955,32.01,27.97,-1.0,259.6,22.24,91.56,29.36,27.21,34.85,23.05,24.43942
3956,-1.0,32.5,117.8,-1.0,38.7,-1.0,47.02,44.0,33.74,52.5,60.80743
3957,-1.0,-1.0,27.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.59,24.137844
3958,27.1,40.3,96.1,26.49,33.9,46.281,32.3,30.2,28.75,41.8,37.231083
3959,-1.0,53.0,100.0,66.7,-1.0,64.731,-1.0,-1.0,-1.0,79.9,99.9864
3960,-1.0,-1.0,49.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.51,34.463287
3961,50.45,48.39,171.84,-1.0,42.52,-1.0,77.21,34.49,80.45,76.17,61.803844
3962,-1.0,38.8,-1.0,-1.0,29.7,-1.0,41.55,31.6,34.23,40.2,47.528492
3963,-1.0,30.4,34.2,-1.0,-1.0,-1.0,-1.0,-1.0,33.51,47.9,30.551765
3964,32.51,70.54,-1.0,21.47,82.2,54.34,134.36,31.33,148.52,103.24,55.64076
3965,-1.0,19.5,-1.0,-1.0,-1.0,-1.0,15.83,-1.0,16.87,22.8,24.356228
3966,-1.0,34.3,65.3,104.54,38.1,47.625,38.5,29.1,-1.0,40.1,46.56279
3967,-1.0,18.5,54.8,-1.0,48.8,-1.0,52.76,50.3,44.56,60.0,67.69722
3968,-1.0,40.9,-1.0,-1.0,32.1,-1.0,-1.0,34.1,35.62,49.0,47.07196
3969,-1.0,30.3,-1.0,-1.0,24.0,-1.0,-1.0,18.4,21.18,46.0,19.031225
3970,54.7,58.46,-1.0,-1.0,83.61,162.95,68.38,41.77,61.69,67.35,62.018135
3971,-1.0,70.0,193.8,71.05,49.1,203.47,87.7,43.6,79.29,101.7,75.4973
3972,-1.0,-1.0,46.3,-1.0,-1.0,-1.0,36.44,-1.0,23.64,42.3,40.595108
3973,-1.0,59.3,65.4,80.56,55.9,85.835,65.4,-1.0,48.0,46.4,54.173443
3974,7.52,14.12,-1.0,289.51,10.57,40.65,20.42,9.6,9.01,23.43,21.839535
3975,-1.0,-1.0,59.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.17,34.907913
3976,37.35,-1.0,60.68,54.58,45.23,74.62,38.26,37.57,51.3,35.54,49.80252
3977,-1.0,12.9,-1.0,-1.0,15.6,-1.0,-1.0,-1.0,18.45,27.2,27.526957
3978,41.72,56.32,-1.0,-1.0,43.71,14.44,40.61,32.83,55.43,59.5,46.700596
3979,-1.0,-1.0,75.9,109.1,-1.0,111.93,-1.0,-1.0,-1.0,63.6,43.99473
3980,13.19,23.87,-1.0,-1.0,28.28,78.66,20.64,13.67,22.69,19.96,28.520586
3981,-1.0,-1.0,46.51,-1.0,-1.0,101.55,-1.0,-1.0,-1.0,31.45,32.570347
3982,-1.0,-1.0,157.9,161.15,51.2,148.8,110.4,-1.0,77.8,76.2,71.889786
3983,-1.0,-1.0,41.77,-1.0,-1.0,74.31,-1.0,-1.0,-1.0,72.93,28.738909
3984,-1.0,31.8,74.3,37.74,29.3,70.27,33.5,-1.0,23.4,43.6,35.550728
3985,-1.0,-1.0,49.1,-1.0,-1.0,-1.0,26.09,-1.0,15.84,26.7,35.528484
3986,-1.0,45.8,6.8,-1.0,-1.0,-1.0,25.39,-1.0,34.89,37.8,23.011505
3987,-1.0,-1.0,21.26,-1.0,-1.0,78.28,-1.0,-1.0,-1.0,14.57,21.015293
3988,-1.0,-1.0,14.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.8,16.111038
3989,47.64,105.0,-1.0,-1.0,111.88,98.94,97.16,70.64,95.46,90.14,75.08684
3990,8.94,12.15,-1.0,-1.0,20.24,22.67,18.6,0.05,28.98,13.5,17.859941
3991,-1.0,22.1,19.6,-1.0,-1.0,-1.0,-1.0,15.8,10.31,27.8,23.306585
3992,-1.0,-1.0,24.1,-1.0,-1.0,-1.0,8.13,-1.0,13.72,27.4,11.160094
3993,-1.0,-1.0,44.53,-1.0,-1.0,235.47,-1.0,-1.0,-1.0,35.6,34.935246
3994,-1.0,28.3,150.4,208.4,25.9,116.71,115.41,-1.0,-1.0,34.3,40.702816
3995,-1.0,-1.0,162.4,-1.0,-1.0,-1.0,163.47,25.4,63.61,151.1,70.90207
3996,-1.0,-1.0,13.3,6.63,12.6,31.037,34.4,18.0,21.0,18.0,15.306744
3997,-1.0,31.9,80.9,58.18,46.2,73.239,49.6,-1.0,45.9,37.6,45.803562
3998,-1.0,50.3,62.5,53.55,43.7,88.037,48.3,-1.0,77.0,60.1,46.227028
3999,-1.0,18.6,34.4,30.59,21.1,49.573,22.4,-1.0,27.4,19.3,27.598219
4000,-1.0,114.9,296.6,77.3,69.5,202.0,101.1,106.6,104.3,98.3,127.85632
4001,-1.0,29.5,154.1,-1.0,-1.0,-1.0,39.16,19.7,28.74,63.9,53.637066
4002,-1.0,-1.0,35.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.71,27.63457
4003,-1.0,-1.0,111.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.18,49.9979
4004,-1.0,31.2,74.6,-1.0,28.8,89.652,52.1,-1.0,18.8,66.6,43.267677
4005,-1.0,-1.0,18.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.55,18.506586
4006,-1.0,31.7,58.5,46.11,33.4,55.406,35.6,-1.0,31.5,35.0,36.79769
4007,-1.0,25.2,-1.0,-1.0,49.4,-1.0,186.65,51.8,59.9,92.5,151.38274
4008,26.49,46.14,-1.0,-1.0,42.93,32.84,40.6,28.64,47.49,73.47,48.616478
4009,-1.0,-1.0,43.88,33.3,-1.0,88.6,-1.0,-1.0,-1.0,77.33,42.779774
4010,-1.0,36.8,137.1,37.94,18.1,232.02,20.7,-1.0,41.2,17.3,35.40312
4011,-1.0,4.5,7.1,11.48,7.0,29.433,4.1,-1.0,9.8,8.0,11.12025
4012,-1.0,430.6,116.1,117.4,-1.0,75.999,-1.0,-1.0,-1.0,88.2,112.76843
4013,-1.0,17.1,37.2,-1.0,17.6,38.705,29.9,21.2,24.5,35.4,32.052708
4014,-1.0,39.4,43.5,30.8,35.7,47.618,39.1,-1.0,33.6,43.8,32.385277
4015,48.8,37.0,79.6,65.74,-1.0,121.33,48.3,57.1,32.65,55.2,30.61575
4016,-1.0,-1.0,47.7,36.4,19.0,55.38,18.53,-1.0,-1.0,26.3,55.36069
4017,-1.0,56.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.25,16.3,16.092222
4018,-1.0,8.3,4.6,-1.0,-1.0,-1.0,5.52,-1.0,5.1,2.0,8.735118
4019,-1.0,-1.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.52,11.7,16.276472
4020,-1.0,30.9,26.7,33.8,-1.0,56.509,-1.0,-1.0,-1.0,30.9,29.95757
4021,-1.0,52.8,100.2,-1.0,-1.0,-1.0,-1.0,40.7,44.69,80.9,63.103508
4022,-1.0,22.8,33.2,22.9,-1.0,-1.0,-1.0,-1.0,-1.0,62.2,22.08874
4023,27.48,32.56,-1.0,54.94,31.15,61.9,40.83,25.97,30.48,43.47,43.902504
4024,57.3,42.4,70.8,63.82,44.0,80.717,75.2,63.3,59.59,59.8,81.68463
4025,-1.0,42.1,101.8,-1.0,52.2,-1.0,-1.0,52.7,46.54,87.0,64.18674
4026,-1.0,2.9,17.9,-1.0,-1.0,-1.0,-1.0,-1.0,6.91,16.2,16.898693
4027,-1.0,41.0,81.5,-1.0,-1.0,-1.0,62.4,-1.0,52.07,49.8,63.072365
4028,-1.0,55.7,58.6,-1.0,31.8,-1.0,53.01,25.9,-1.0,60.2,50.613388
4029,60.47,44.58,-1.0,-1.0,44.35,59.61,52.45,93.81,58.1,58.95,53.879215
4030,-1.0,53.0,70.7,135.51,29.4,214.86,44.9,96.9,47.4,26.1,25.172398
4031,-1.0,21.5,37.0,-1.0,29.7,-1.0,-1.0,32.7,27.84,37.3,37.024246
4032,-1.0,28.4,101.1,70.52,36.7,88.79,46.6,-1.0,27.5,34.8,48.21701
4033,-1.0,-1.0,31.95,-1.0,-1.0,36.69,-1.0,-1.0,-1.0,51.8,31.52767
4034,-1.0,87.9,284.1,94.49,81.3,109.28,122.5,-1.0,95.9,77.9,92.90769
4035,-1.0,38.1,-1.0,89.2,-1.0,-1.0,35.15,-1.0,49.09,86.9,70.898544
4036,-1.0,1.9,5.7,-1.0,-1.0,-1.0,-1.0,-1.0,8.37,11.5,10.458029
4037,25.72,23.91,-1.0,-1.0,22.34,60.88,18.15,27.14,20.74,19.82,27.969954
4038,-1.0,41.5,-1.0,100.0,-1.0,74.66,44.1,-1.0,-1.0,47.1,58.112965
4039,-1.0,68.2,273.4,124.32,76.1,150.12,117.2,92.4,89.3,176.2,128.50066
4040,-1.0,-1.0,30.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.99,26.232351
4041,-1.0,21.6,45.6,-1.0,28.1,-1.0,32.82,41.9,-1.0,41.3,30.169199
4042,-1.0,-1.0,55.0,-1.0,27.7,-1.0,107.97,29.7,44.55,48.4,47.696976
4043,-1.0,18.8,43.2,-1.0,-1.0,-1.0,14.9,-1.0,17.66,30.4,35.214016
4044,-1.0,-1.0,-1.0,-1.0,22.4,-1.0,-1.0,-1.0,35.0,32.9,48.02426
4045,-1.0,36.0,79.2,-1.0,35.2,-1.0,49.11,71.5,62.53,38.2,59.78748
4046,-1.0,-1.0,42.9,-1.0,-1.0,28.34,-1.0,-1.0,-1.0,41.46,33.427303
4047,-1.0,15.0,72.8,-1.0,-1.0,-1.0,-1.0,9.4,19.93,7.1,38.78366
4048,-1.0,46.5,79.0,74.37,49.4,101.42,41.9,55.8,52.9,53.6,47.32023
4049,-1.0,24.5,43.4,68.01,42.6,59.082,50.8,-1.0,31.2,48.8,36.095783
4050,16.99,21.82,-1.0,-1.0,17.1,20.68,21.57,19.68,25.77,25.54,19.247938
4051,-1.0,53.0,107.8,120.98,70.1,117.84,57.6,-1.0,69.8,46.8,65.534775
4052,-1.0,5.4,30.8,-1.0,-1.0,-1.0,16.21,-1.0,12.91,12.4,18.02469
4053,-1.0,51.2,82.9,-1.0,50.6,-1.0,68.75,58.3,48.52,65.5,70.293564
4054,-1.0,28.4,56.1,57.31,29.8,73.206,40.7,-1.0,32.3,43.1,42.65286
4055,-1.0,11.2,26.7,31.02,6.9,35.421,28.9,21.6,17.4,22.5,34.68939
4056,-1.0,-1.0,26.4,-1.0,-1.0,86.65,-1.0,-1.0,-1.0,0.12,24.15283
4057,-1.0,12.4,19.8,31.03,14.4,65.62,23.9,40.8,18.1,22.3,29.958303
4058,-1.0,37.7,143.6,137.8,35.2,121.42,49.21,-1.0,-1.0,63.4,47.56674
4059,-1.0,29.1,52.1,59.88,31.5,76.183,39.7,-1.0,46.4,34.2,46.59132
4060,-1.0,72.8,62.1,46.9,66.0,57.849,47.36,-1.0,-1.0,118.2,38.709015
4061,-1.0,99.8,338.5,326.7,100.9,336.26,143.6,174.7,196.11,122.9,128.36899
4062,-1.0,41.6,71.7,-1.0,30.6,-1.0,-1.0,41.0,33.74,69.2,51.335823
4063,-1.0,28.7,65.8,-1.0,26.8,50.748,55.5,39.9,31.9,38.9,50.44051
4064,-1.0,33.0,137.8,-1.0,-1.0,-1.0,-1.0,23.6,61.97,42.8,65.73552
4065,-1.0,28.1,71.5,64.03,44.8,60.083,50.9,-1.0,-1.0,65.3,45.201405
4066,-1.0,15.8,22.9,-1.0,30.1,-1.0,-1.0,-1.0,20.59,32.9,31.703144
4067,-1.0,-1.0,40.7,65.7,19.7,73.52,34.0,52.9,21.2,22.5,42.689816
4068,-1.0,55.4,102.3,67.07,49.7,119.98,76.5,-1.0,56.1,74.4,60.22558
4069,-1.0,-1.0,18.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.57,18.565014
4070,72.14,-1.0,-1.0,55.28,57.46,63.62,43.8,42.89,36.83,60.44,53.59625
4071,38.23,32.46,-1.0,-1.0,27.76,41.64,30.58,34.39,51.79,26.24,33.180447
4072,-1.0,44.4,39.8,-1.0,-1.0,-1.0,-1.0,36.6,49.73,21.3,44.118423
4073,86.0,58.1,384.9,299.76,75.1,220.55,128.0,-1.0,184.41,105.9,81.96815
4074,26.7,-1.0,-1.0,-1.0,22.1,39.45,26.37,25.41,21.42,35.42,31.52409
4075,72.15,57.24,-1.0,13.82,69.85,32.51,50.25,70.93,59.51,47.53,66.11841
4076,-1.0,18.46,8.71,-1.0,17.85,256.04,10.25,18.3,11.92,5.97,13.460396
4077,-1.0,21.7,61.3,73.01,28.7,60.29,42.0,-1.0,-1.0,37.2,37.310246
4078,-1.0,59.3,78.7,-1.0,64.9,-1.0,35.39,57.9,51.19,73.6,73.94773
4079,-1.0,41.5,80.0,53.82,54.6,84.822,57.6,-1.0,83.3,49.9,51.104713
4080,-1.0,-1.0,54.7,-1.0,33.8,89.336,60.2,77.6,58.6,42.5,45.024456
4081,-1.0,-1.0,27.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.56,24.610943
4082,24.33,32.81,-1.0,-1.0,31.08,103.99,26.4,15.54,23.26,49.18,36.14569
4083,-1.0,50.1,40.3,-1.0,-1.0,-1.0,44.19,-1.0,46.7,40.0,56.87225
4084,-1.0,-1.0,107.3,73.6,31.0,142.35,6.46,-1.0,-1.0,117.2,60.14012
4085,-1.0,-1.0,48.8,-1.0,-1.0,-1.0,41.99,-1.0,27.6,43.1,46.824574
4086,-1.0,30.9,32.0,-1.0,-1.0,-1.0,-1.0,11.8,8.22,50.2,28.963688
4087,11.05,35.08,-1.0,55.08,24.22,144.67,12.84,20.76,17.88,18.5,21.049408
4088,-1.0,23.8,21.5,-1.0,-1.0,-1.0,23.68,-1.0,17.41,18.1,20.512106
4089,25.87,-1.0,-1.0,-1.0,32.75,101.41,28.34,26.84,28.84,37.12,29.667984
4090,-1.0,-1.0,31.1,55.99,11.1,44.915,20.9,31.2,15.0,36.8,30.942848
4091,-1.0,36.2,44.4,68.73,44.0,49.754,49.5,-1.0,46.1,46.1,46.24872
4092,-1.0,34.9,35.6,-1.0,-1.0,-1.0,-1.0,-1.0,18.78,18.1,26.830492
4093,-1.0,22.4,12.5,-1.0,-1.0,-1.0,72.6,-1.0,22.76,39.4,52.631084
4094,-1.0,45.3,64.1,56.44,37.5,105.47,64.7,68.3,51.09,62.4,47.6361
4095,-1.0,94.3,375.6,-1.0,64.4,164.56,61.9,-1.0,65.4,63.5,44.966743
4096,-1.0,1.9,65.8,-1.0,-1.0,-1.0,-1.0,-1.0,10.56,39.2,31.256657
4097,-1.0,5.1,31.6,28.5,23.4,44.281,24.1,-1.0,27.8,29.8,18.45197
4098,-1.0,30.4,35.4,-1.0,-1.0,-1.0,-1.0,-1.0,21.33,19.3,31.27294
4099,55.97,89.42,-1.0,97.44,92.96,40.99,83.4,62.01,95.52,65.07,82.23676
4100,-1.0,19.5,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.24,18.0,37.066193
4101,-1.0,20.9,39.6,49.44,37.0,69.443,36.5,-1.0,48.7,53.2,33.95854
4102,-1.0,33.9,-1.0,-1.0,53.6,-1.0,74.77,74.8,57.98,67.6,71.80052
4103,-1.0,43.8,72.3,46.1,39.6,83.93,67.83,-1.0,-1.0,47.8,46.936253
4104,-1.0,-1.0,33.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.73,26.914192
4105,-1.0,25.7,19.5,24.31,19.5,34.268,14.1,-1.0,16.7,18.0,16.059425
4106,-1.0,23.6,34.3,42.1,31.9,79.623,27.3,-1.0,25.8,29.2,32.95463
4107,22.54,35.79,55.66,-1.0,35.97,-1.0,35.33,27.0,33.69,45.29,34.546818
4108,-1.0,-1.0,53.01,-1.0,-1.0,19.75,-1.0,-1.0,-1.0,58.15,35.059433
4109,-1.0,-1.0,20.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.96,19.01387
4110,-1.0,36.74,8.67,-1.0,-1.0,146.45,18.97,24.89,16.86,28.57,12.21792
4111,-1.0,48.3,125.4,39.38,30.0,76.166,53.2,47.1,40.54,47.8,58.89202
4112,-1.0,15.3,38.4,26.44,14.8,43.261,19.4,24.3,17.64,31.8,18.69167
4113,-1.0,14.1,20.8,-1.0,-1.0,-1.0,15.37,-1.0,12.44,20.6,18.444345
4114,-1.0,84.9,220.7,177.82,100.3,223.31,93.8,84.0,109.95,128.1,102.32871
4115,-1.0,-1.0,45.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.67,32.93881
4116,-1.0,49.7,57.3,68.87,43.4,67.345,48.1,-1.0,46.7,51.2,45.966415
4117,-1.0,-1.0,155.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.14,55.35789
4118,-1.0,27.3,50.7,32.21,23.4,79.719,27.5,-1.0,18.2,29.6,32.069794
4119,-1.0,-1.0,23.98,-1.0,-1.0,92.35,-1.0,-1.0,-1.0,10.29,20.91525
4120,88.1,102.1,283.2,104.78,68.1,166.71,72.0,80.9,75.26,109.1,116.980064
4121,-1.0,32.6,25.3,48.86,26.0,60.304,26.0,-1.0,32.1,18.9,22.713837
4122,-1.0,40.5,166.1,-1.0,42.4,-1.0,-1.0,27.0,43.07,96.9,85.524185
4123,-1.0,-1.0,26.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.11,23.183573
4124,-1.0,19.9,51.9,-1.0,-1.0,-1.0,-1.0,15.1,16.27,32.7,33.780052
4125,-1.0,18.4,54.7,-1.0,16.3,-1.0,74.18,12.4,15.16,18.9,38.957493
4126,-1.0,27.9,5.6,-1.0,-1.0,-1.0,17.73,-1.0,13.3,11.0,17.736315
4127,-1.0,-1.0,42.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.26,30.303661
4128,39.89,69.58,-1.0,-1.0,53.26,57.15,100.0,48.31,170.09,21.73,67.40143
4129,-1.0,43.8,-1.0,23.3,-1.0,99.808,28.04,-1.0,21.35,44.5,70.94511
4130,30.39,35.68,29.41,-1.0,34.02,-1.0,27.64,20.05,41.97,23.99,38.611534
4131,-1.0,79.8,281.5,261.01,84.2,168.39,99.9,127.5,100.57,124.0,120.06664
4132,-1.0,-1.0,184.4,74.4,17.3,108.42,40.51,-1.0,-1.0,19.7,25.912104
4133,-1.0,20.2,18.4,-1.0,-1.0,-1.0,-1.0,-1.0,22.04,18.6,33.680748
4134,-1.0,43.1,87.2,-1.0,39.5,103.15,38.2,61.1,46.7,50.0,53.89327
4135,-1.0,20.9,178.8,-1.0,26.8,-1.0,68.06,43.3,47.06,24.3,48.811573
4136,-1.0,26.4,62.4,-1.0,33.5,-1.0,37.43,24.5,30.6,51.0,42.303715
4137,-1.0,14.4,24.0,-1.0,-1.0,-1.0,26.53,-1.0,11.19,16.2,21.700283
4138,-1.0,16.1,108.0,-1.0,17.3,-1.0,-1.0,18.2,51.36,41.2,35.02005
4139,-1.0,5.7,15.7,-1.0,-1.0,-1.0,-1.0,-1.0,9.34,12.6,18.81372
4140,-1.0,17.1,40.5,-1.0,-1.0,-1.0,30.99,-1.0,16.91,49.0,30.666317
4141,74.87,76.36,-1.0,-1.0,75.34,85.18,67.17,61.41,81.37,63.71,69.413376
4142,-1.0,71.2,100.6,-1.0,46.6,-1.0,70.95,56.6,72.06,62.2,83.92817
4143,-1.0,-1.0,48.6,-1.0,-1.0,-1.0,24.84,-1.0,30.04,24.0,41.63834
4144,-1.0,24.3,-1.0,34.8,-1.0,48.431,24.21,-1.0,-1.0,61.0,50.71046
4145,-1.0,31.8,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.79,33.7,14.864626
4146,-1.0,16.3,115.4,91.86,6.2,59.201,17.8,16.4,32.44,22.7,29.867887
4147,-1.0,-1.0,84.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.17,43.908962
4148,-1.0,130.4,143.4,176.6,63.7,-1.0,141.18,-1.0,-1.0,153.5,131.91684
4149,-1.0,31.1,28.4,-1.0,-1.0,-1.0,40.11,-1.0,23.68,52.2,31.001657
4150,-1.0,32.1,133.3,-1.0,42.5,-1.0,80.25,43.8,40.28,53.1,70.56381
4151,-1.0,55.0,58.1,83.67,46.3,58.105,62.3,90.6,61.1,69.8,61.70147
4152,-1.0,40.5,263.9,268.9,64.5,186.84,92.2,91.4,108.2,60.6,85.50873
4153,-1.0,12.1,49.3,-1.0,21.2,-1.0,38.61,21.2,30.79,52.9,38.073204
4154,-1.0,-1.0,41.65,38.54,-1.0,35.97,-1.0,-1.0,-1.0,17.9,39.013214
4155,-1.0,-1.0,46.86,-1.0,-1.0,7.95,-1.0,-1.0,-1.0,44.08,34.051006
4156,-1.0,-1.0,72.65,-1.0,-1.0,52.53,-1.0,-1.0,-1.0,25.82,42.003788
4157,-1.0,20.7,199.1,-1.0,33.2,-1.0,-1.0,51.9,29.69,66.0,57.159832
4158,-1.0,25.5,67.2,45.74,26.4,87.566,45.0,-1.0,37.3,40.2,38.740128
4159,40.1,37.2,60.6,40.1,44.9,64.476,42.1,38.1,42.62,36.1,45.002243
4160,-1.0,33.9,113.6,58.37,30.7,66.793,44.1,-1.0,-1.0,57.0,38.82882
4161,-1.0,10.2,27.3,21.0,10.2,36.272,15.45,-1.0,-1.0,18.4,27.164446
4162,-1.0,-1.0,32.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.8,26.6149
4163,41.33,29.01,-1.0,-1.0,33.17,69.1,28.24,44.13,36.57,26.42,29.265553
4164,-1.0,-1.0,32.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.15,26.731216
4165,-1.0,45.1,83.3,55.78,43.9,108.89,62.9,-1.0,65.5,47.9,53.5255
4166,-1.0,44.8,101.4,-1.0,21.5,-1.0,85.38,32.8,-1.0,97.9,95.26948
4167,-1.0,-1.0,53.5,27.4,44.3,50.931,60.18,-1.0,-1.0,43.3,49.323376
4168,-1.0,42.8,132.9,81.4,-1.0,102.75,-1.0,-1.0,-1.0,78.0,87.69806
4169,50.35,71.52,-1.0,38.17,63.02,99.64,57.82,74.99,62.82,37.3,67.26197
4170,-1.0,27.3,35.9,44.04,26.4,44.194,33.7,30.9,-1.0,39.1,25.52765
4171,-1.0,8.3,5.7,-1.0,-1.0,-1.0,23.84,-1.0,14.7,20.2,22.18996
4172,-1.0,19.3,38.1,-1.0,30.7,-1.0,38.56,30.0,26.39,44.3,32.672905
4173,-1.0,52.6,78.5,-1.0,52.5,102.53,61.8,64.1,59.6,74.5,56.994526
