,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
3523,38.64,24.86,-1.0,-1.0,33.99,77.93,36.39,31.18,45.85,41.39,45.361557
3524,-1.0,28.5,15.5,-1.0,23.5,-1.0,61.21,29.3,15.46,28.7,17.300331
3525,-1.0,37.4,135.4,-1.0,28.2,132.13,-1.0,-1.0,39.1,32.0,38.966953
3526,26.2,-1.0,18.4,16.4,-1.0,32.643,26.18,-1.0,39.17,50.4,23.330906
3527,-1.0,40.0,25.8,-1.0,-1.0,-1.0,-1.0,-1.0,34.34,39.9,34.579178
3528,28.8,-1.0,43.8,49.83,38.7,55.674,-1.0,24.0,31.53,26.2,28.28469
3529,9.5,-1.0,-1.0,22.7,9.5,14.179,18.73,-1.0,6.52,2.5,13.2881155
3530,-1.0,41.1,56.4,64.45,24.4,125.55,34.4,-1.0,30.3,32.5,34.75745
3531,-1.0,137.0,97.0,-1.0,60.5,-1.0,-1.0,58.9,54.56,58.1,60.279457
3532,35.3,44.26,-1.0,-1.0,28.12,44.27,39.38,26.56,36.4,43.92,40.144176
3533,28.52,-1.0,-1.0,-1.0,64.6,76.67,48.92,59.68,125.88,66.77,71.71542
3534,-1.0,64.6,97.2,-1.0,32.6,-1.0,48.58,37.5,45.05,17.8,40.336514
3535,-1.0,46.6,-1.0,51.0,-1.0,120.45,43.26,-1.0,19.99,44.7,31.428564
3536,-1.0,38.7,162.1,-1.0,26.8,86.767,40.7,35.6,29.1,32.9,40.831917
3537,-1.0,32.6,53.0,-1.0,43.4,86.892,55.8,70.9,68.9,38.0,44.389008
3538,5.2,-1.0,14.3,13.8,-1.0,14.176,13.85,-1.0,2.6,1.9,12.146221
3539,-1.0,23.6,22.2,33.93,26.9,41.194,62.5,-1.0,21.4,24.8,28.00131
3540,-1.0,12.1,15.8,25.8,4.7,23.335,12.53,-1.0,-1.0,13.2,18.790966
3541,-1.0,26.2,25.3,-1.0,15.9,-1.0,-1.0,28.6,20.71,19.2,15.323302
3542,34.4,-1.0,64.9,55.38,31.2,55.167,-1.0,38.1,30.09,33.2,36.91557
3543,16.6,-1.0,53.5,38.44,15.4,35.469,15.9,14.8,16.55,10.3,22.360516
3544,-1.0,-1.0,-1.0,49.2,-1.0,56.958,61.67,-1.0,47.44,49.3,41.859894
3545,-1.0,22.4,49.2,-1.0,-1.0,-1.0,22.88,-1.0,18.98,28.3,19.582294
3546,-1.0,73.8,116.4,-1.0,32.7,-1.0,35.14,51.0,37.99,31.1,36.950512
3547,-1.0,28.0,53.3,-1.0,29.4,-1.0,37.25,24.6,30.7,16.1,27.121695
3548,-1.0,26.2,28.4,-1.0,-1.0,-1.0,24.51,-1.0,12.66,0.5,14.202736
3549,-1.0,-1.0,-1.0,27.7,-1.0,31.801,-1.0,-1.0,24.24,24.6,9.120902
3550,-1.0,88.08,108.75,-1.0,53.34,-1.0,57.57,33.87,50.0,58.73,55.599796
3551,-1.0,84.0,-1.0,-1.0,100.8,-1.0,-1.0,-1.0,109.0,177.7,69.165825
3552,-1.0,39.6,226.2,-1.0,-1.0,-1.0,-1.0,26.4,46.84,50.0,44.472385
3553,-1.0,24.5,28.3,45.51,20.1,54.929,25.7,-1.0,23.4,22.4,22.53947
3554,-1.0,17.8,27.5,-1.0,-1.0,-1.0,22.93,-1.0,10.77,21.3,15.157368
3555,41.98,29.67,-1.0,22.45,43.78,10.75,35.6,55.64,40.62,84.33,57.636433
3556,-1.0,38.8,69.3,39.54,37.7,61.188,36.1,-1.0,-1.0,19.0,28.020313
3557,16.28,-1.0,-1.0,-1.0,18.0,20.89,29.04,14.04,45.46,18.29,22.938065
3558,41.33,26.42,-1.0,-1.0,33.17,69.1,28.24,44.13,36.57,29.01,42.2562
3559,-1.0,76.2,179.7,107.74,48.8,85.455,75.7,62.7,50.7,85.5,66.18075
3560,-1.0,72.0,70.4,286.86,76.4,194.28,82.9,-1.0,63.7,69.7,75.01241
3561,48.1,41.11,-1.0,30.58,60.85,-1.0,78.51,41.55,60.3,92.34,63.04428
3562,16.4,-1.0,31.5,24.2,-1.0,57.5,-1.0,-1.0,17.56,36.7,32.836193
3563,27.4,-1.0,-1.0,-1.0,24.33,75.71,36.07,62.78,74.89,58.19,51.90876
3564,-1.0,25.0,28.4,-1.0,17.4,40.401,19.6,-1.0,14.8,21.5,16.11736
3565,47.0,-1.0,68.3,84.9,22.1,-1.0,90.51,-1.0,39.19,109.8,68.939545
3566,19.3,-1.0,13.7,29.5,12.8,34.969,12.81,-1.0,8.14,24.8,15.239592
3567,-1.0,26.2,5.3,12.64,10.2,16.937,15.0,-1.0,11.6,10.2,13.111597
3568,-1.0,95.4,181.4,319.3,73.5,277.86,171.2,-1.0,113.3,71.8,101.39547
3569,-1.0,86.5,-1.0,-1.0,70.0,-1.0,67.41,63.0,46.4,74.7,64.936584
3570,-1.0,15.5,23.5,-1.0,-1.0,-1.0,-1.0,-1.0,18.41,25.0,21.281555
3571,-1.0,25.5,42.7,-1.0,17.1,-1.0,-1.0,7.7,-1.0,19.2,20.34711
3572,-1.0,49.4,52.7,33.45,35.4,48.777,30.6,44.4,44.41,38.3,36.273342
3573,-1.0,26.8,49.9,-1.0,-1.0,-1.0,-1.0,16.8,16.38,13.8,25.944016
3574,-1.0,27.3,36.5,-1.0,20.2,-1.0,-1.0,24.4,20.35,3.9,19.855526
3575,-1.0,28.4,31.4,-1.0,21.7,-1.0,-1.0,-1.0,34.67,21.7,27.27443
3576,-1.0,52.0,54.4,-1.0,31.3,63.736,-1.0,43.1,44.1,42.7,37.097183
3577,44.3,-1.0,61.5,60.32,39.7,85.994,-1.0,54.7,56.8,47.7,50.79
3578,46.8,-1.0,64.2,109.76,-1.0,58.415,54.9,35.7,52.34,33.2,33.69042
3579,-1.0,42.9,41.2,-1.0,-1.0,-1.0,93.88,62.6,67.82,85.8,90.734566
3580,-1.0,51.8,54.6,65.7,-1.0,64.979,-1.0,-1.0,-1.0,30.7,57.688633
3581,-1.0,100.0,187.9,74.9,-1.0,150.48,-1.0,-1.0,-1.0,78.6,46.453983
3582,-1.0,62.2,56.8,-1.0,43.9,-1.0,-1.0,37.8,29.54,45.6,36.242817
3583,66.7,-1.0,58.4,59.96,44.0,71.497,-1.0,48.3,46.24,26.1,37.168808
3584,50.94,65.49,-1.0,76.38,84.09,22.78,103.13,38.3,72.38,60.04,66.76198
3585,21.29,31.22,141.84,-1.0,-1.0,-1.0,55.25,25.27,77.15,46.76,53.902126
3586,-1.0,42.6,36.6,-1.0,-1.0,-1.0,26.85,-1.0,4.67,7.1,19.700811
3587,-1.0,59.5,25.3,73.14,12.6,62.72,81.4,-1.0,48.81,18.5,42.03203
3588,27.3,-1.0,49.0,71.06,30.4,72.067,-1.0,38.8,34.18,36.3,38.55322
3589,38.22,48.19,69.6,-1.0,63.6,25.19,39.42,37.07,-1.0,45.04,49.43226
3590,-1.0,34.5,40.5,-1.0,-1.0,-1.0,25.54,-1.0,18.77,30.6,17.93839
3591,-1.0,23.5,30.0,-1.0,-1.0,-1.0,0.77,32.5,23.18,19.9,28.29467
3592,-1.0,57.5,47.4,68.56,46.7,57.464,57.8,-1.0,29.3,31.5,38.221443
3593,-1.0,12.0,11.4,25.7,6.7,17.058,18.45,-1.0,-1.0,9.5,13.520232
3594,-1.0,10.3,40.8,40.0,-1.0,17.458,-1.0,-1.0,-1.0,13.1,9.246015
3595,-1.0,55.8,23.7,-1.0,-1.0,-1.0,-1.0,9.8,21.22,31.0,26.32801
3596,-1.0,30.4,-1.0,-1.0,28.0,-1.0,-1.0,-1.0,28.97,69.3,27.14105
3597,-1.0,39.9,61.5,53.4,46.7,88.495,62.7,-1.0,-1.0,43.2,38.63793
3598,83.69,-1.0,101.62,-1.0,78.35,80.33,52.34,57.93,46.23,84.0,64.45664
3599,25.45,54.83,19.47,-1.0,12.58,-1.0,15.89,17.98,18.34,8.51,30.76254
3600,-1.0,58.2,63.8,62.15,44.9,76.484,50.6,80.3,54.36,57.4,49.650852
3601,-1.0,53.7,219.0,-1.0,-1.0,-1.0,-1.0,29.3,38.08,63.7,45.75796
3602,30.2,42.2,55.7,48.78,12.1,49.878,32.3,21.5,24.77,24.4,27.459635
3603,50.6,-1.0,73.7,96.92,49.2,85.295,-1.0,35.3,52.85,22.2,41.417953
3604,31.9,51.41,-1.0,53.38,28.35,93.47,33.83,33.92,31.73,23.56,39.770496
3605,-1.0,-1.0,-1.0,8.6,-1.0,23.409,20.67,-1.0,8.75,3.7,21.893042
3606,26.1,-1.0,35.4,40.7,17.5,53.145,35.09,-1.0,13.12,63.3,36.358074
3607,8.93,19.23,-1.0,-1.0,42.23,33.53,28.07,32.83,41.57,42.72,34.708797
3608,-1.0,56.6,56.5,71.05,33.2,87.678,49.8,56.6,48.89,35.1,41.74043
3609,-1.0,20.4,9.7,-1.0,-1.0,-1.0,25.37,-1.0,14.15,29.2,16.412422
3610,72.3,-1.0,249.3,84.63,56.5,145.99,56.8,46.8,41.21,62.3,67.80407
3611,-1.0,69.1,72.3,85.32,55.4,98.717,57.5,-1.0,38.3,51.6,48.988773
3612,-1.0,20.4,26.5,-1.0,-1.0,-1.0,14.99,-1.0,22.42,37.2,25.628336
3613,-1.0,93.0,185.0,-1.0,50.4,-1.0,92.88,49.4,61.88,73.0,60.11524
3614,-1.0,99.3,80.8,-1.0,42.4,-1.0,39.93,38.5,64.44,25.7,49.43656
3615,-1.0,-1.0,119.5,-1.0,32.4,-1.0,-1.0,10.2,42.63,31.7,21.275837
3616,-1.0,61.8,46.4,-1.0,-1.0,-1.0,-1.0,-1.0,24.84,46.6,26.274994
3617,6.21,3.24,7.15,-1.0,3.93,-1.0,5.43,8.86,8.16,3.94,11.292828
3618,-1.0,77.7,89.3,76.38,62.6,171.95,85.0,-1.0,70.8,59.8,61.652752
3619,-1.0,38.6,45.4,-1.0,-1.0,-1.0,32.66,-1.0,-1.0,14.7,25.994764
3620,-1.0,20.9,5.1,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,19.3,10.968956
3621,-1.0,21.5,17.0,-1.0,-1.0,-1.0,23.74,-1.0,12.28,4.8,15.473839
3622,23.94,48.72,-1.0,45.84,51.98,64.04,32.07,16.91,33.31,56.32,40.173466
3623,-1.0,18.6,38.3,-1.0,-1.0,-1.0,30.78,-1.0,19.84,16.6,23.610378
3624,-1.0,46.3,102.1,37.5,31.6,52.88,36.6,-1.0,42.6,31.6,39.987305
3625,-1.0,72.8,60.8,-1.0,26.8,-1.0,1.56,27.9,21.29,22.6,32.643726
3626,34.4,-1.0,83.1,44.57,27.0,72.338,-1.0,37.1,36.95,33.0,38.62699
3627,-1.0,-1.0,-1.0,32.6,-1.0,50.008,7.3,-1.0,15.26,19.0,18.629799
3628,30.25,46.12,-1.0,-1.0,28.2,165.13,36.79,31.93,29.66,24.09,37.620743
3629,13.22,22.7,-1.0,-1.0,15.8,77.89,19.44,20.8,20.0,20.65,22.738455
3630,-1.0,32.3,44.1,47.16,24.0,77.949,28.8,67.4,26.3,22.7,26.533829
3631,-1.0,65.8,64.4,-1.0,6.5,100.48,68.3,-1.0,28.3,44.2,21.149462
3632,55.6,-1.0,107.8,62.03,27.2,124.12,-1.0,71.1,28.17,23.3,59.151836
3633,-1.0,27.5,27.1,-1.0,-1.0,-1.0,25.79,-1.0,9.23,14.2,14.802131
3634,-1.0,14.3,26.8,-1.0,-1.0,-1.0,9.21,-1.0,1.86,6.4,13.891648
3635,-1.0,52.5,37.9,33.16,34.0,68.393,51.8,41.7,34.0,31.7,38.420616
3636,71.6,102.6,200.8,173.3,86.4,136.82,100.4,67.4,107.9,38.5,56.93545
3637,-1.0,103.4,252.5,-1.0,-1.0,-1.0,118.88,15.5,48.81,64.4,43.056347
3638,-1.0,-1.0,-1.0,184.6,-1.0,57.526,60.41,-1.0,26.62,31.7,33.444077
3639,-1.0,48.2,65.5,-1.0,-1.0,-1.0,-1.0,42.4,40.04,28.7,47.367184
3640,-1.0,106.8,81.1,-1.0,51.6,54.45,113.1,-1.0,37.2,46.4,46.36612
3641,-1.0,43.5,38.9,-1.0,-1.0,-1.0,19.42,-1.0,13.76,14.6,15.134456
3642,48.8,55.2,79.6,65.74,-1.0,121.33,48.3,57.1,32.65,37.0,44.812077
3643,-1.0,33.5,29.9,-1.0,-1.0,-1.0,21.89,-1.0,24.47,32.9,25.085007
3644,37.89,40.44,-1.0,-1.0,24.37,122.0,33.14,30.43,26.13,29.21,34.43132
3645,30.19,-1.0,-1.0,-1.0,88.78,28.23,96.01,91.06,159.49,65.8,91.1626
3646,-1.0,15.3,12.8,-1.0,-1.0,-1.0,-1.0,-1.0,16.43,18.6,19.645378
3647,-1.0,20.8,32.8,-1.0,-1.0,-1.0,-1.0,-1.0,16.88,25.8,20.27956
3648,-1.0,33.7,70.0,65.61,35.8,51.043,42.2,-1.0,16.4,16.4,31.87311
3649,-1.0,53.8,45.9,-1.0,20.2,-1.0,37.68,16.6,32.95,25.0,25.967228
3650,-1.0,18.8,16.1,-1.0,-1.0,-1.0,12.48,-1.0,-1.0,8.3,12.332608
3651,-1.0,36.7,46.5,-1.0,-1.0,-1.0,-1.0,10.1,17.3,22.9,26.27861
3652,-1.0,94.4,149.1,-1.0,72.7,-1.0,89.97,63.3,47.82,47.1,71.012115
3653,-1.0,35.5,50.1,51.28,29.5,62.493,39.5,-1.0,36.2,39.7,30.859848
3654,-1.0,-1.0,-1.0,42.3,-1.0,21.315,28.12,-1.0,14.3,10.3,21.69456
3655,-1.0,34.2,-1.0,-1.0,-1.0,-1.0,21.65,35.0,-1.0,44.4,35.44282
3656,-1.0,53.3,88.0,-1.0,42.4,61.814,44.3,41.9,45.2,35.4,44.1756
3657,-1.0,29.6,44.6,-1.0,-1.0,-1.0,39.06,-1.0,23.68,33.2,24.961796
3658,-1.0,41.3,48.3,-1.0,36.3,-1.0,6.1,32.7,21.4,21.4,29.686323
3659,-1.0,49.4,69.8,76.43,31.1,85.634,49.6,-1.0,36.2,33.5,35.82505
3660,90.5,-1.0,61.3,100.95,59.1,99.371,-1.0,72.9,75.8,43.7,54.483578
3661,-1.0,107.8,75.2,-1.0,-1.0,-1.0,69.51,40.7,53.92,39.9,48.131992
3662,-1.0,43.0,43.6,31.8,21.4,60.985,32.0,-1.0,37.3,20.5,27.211826
3663,-1.0,41.4,97.6,-1.0,29.8,-1.0,-1.0,17.0,54.76,17.3,33.623016
3664,60.62,47.59,141.09,-1.0,49.41,101.62,41.77,42.22,49.44,65.56,76.33902
3665,36.8,-1.0,49.7,48.24,24.6,60.011,-1.0,36.5,31.48,32.1,34.731644
3666,-1.0,52.6,57.8,41.96,54.1,64.396,41.9,-1.0,54.9,40.1,44.58494
3667,32.8,-1.0,49.6,41.67,26.8,55.5,-1.0,48.2,39.07,34.7,45.75639
3668,-1.0,30.3,41.1,-1.0,-1.0,-1.0,-1.0,12.7,16.96,24.3,25.5473
3669,-1.0,59.1,56.5,-1.0,40.8,-1.0,4.69,59.2,52.39,37.2,36.604748
3670,-1.0,89.2,-1.0,46.8,-1.0,103.49,-1.0,-1.0,-1.0,50.3,43.02049
3671,-1.0,35.5,47.0,92.16,46.7,134.57,36.2,-1.0,-1.0,54.3,48.598297
3672,-1.0,5.6,50.2,-1.0,-1.0,-1.0,-1.0,-1.0,14.91,25.1,14.648905
3673,-1.0,39.8,30.2,-1.0,-1.0,-1.0,23.03,-1.0,19.97,11.9,17.42868
3674,-1.0,16.0,22.7,-1.0,-1.0,-1.0,17.6,-1.0,10.46,12.1,14.087151
3675,-1.0,68.6,-1.0,-1.0,39.6,-1.0,51.82,63.1,51.52,39.1,38.121716
3676,-1.0,76.4,147.5,63.27,31.7,53.513,50.2,-1.0,-1.0,42.6,45.65642
3677,12.8,-1.0,15.5,32.5,12.0,38.025,17.15,-1.0,2.7,3.7,51.396267
3678,-1.0,66.8,190.2,154.57,62.5,237.99,78.6,-1.0,51.9,93.2,70.34161
3679,-1.0,87.4,86.6,-1.0,-1.0,-1.0,67.92,-1.0,46.81,49.9,36.507477
3680,23.0,35.9,32.5,27.87,22.7,51.736,28.3,26.4,24.23,29.9,26.458536
3681,-1.0,28.6,12.8,-1.0,0.0,-1.0,24.26,-1.0,-1.0,17.5,20.813267
3682,19.84,13.71,16.15,-1.0,20.68,-1.0,17.82,8.82,15.41,16.04,18.627893
3683,-1.0,42.6,44.7,-1.0,49.5,106.3,36.0,40.4,40.5,42.4,42.410465
3684,-1.0,16.0,-1.0,18.4,-1.0,17.583,4.93,-1.0,7.9,4.2,9.142446
3685,-1.0,23.4,45.1,-1.0,27.3,56.246,25.2,-1.0,22.5,5.9,23.75194
3686,49.13,-1.0,-1.0,20.66,83.2,104.44,78.66,50.7,94.3,65.05,72.11416
3687,21.21,-1.0,-1.0,169.82,27.68,99.54,23.41,29.04,27.93,34.0,43.11594
3688,-1.0,32.7,-1.0,-1.0,16.9,-1.0,-1.0,23.6,15.93,18.9,18.786943
3689,19.7,-1.0,45.5,37.6,17.8,46.45,47.75,-1.0,19.82,34.8,31.491852
3690,21.4,55.8,134.5,75.14,17.2,139.12,60.1,26.8,28.54,34.2,31.164137
3691,-1.0,34.5,24.0,25.14,7.9,18.83,16.3,14.2,16.53,8.7,16.064772
3692,-1.0,-1.0,-1.0,34.6,-1.0,22.993,24.05,-1.0,17.41,16.7,21.00824
3693,59.7,72.7,105.4,71.96,53.1,231.01,52.5,32.5,45.81,58.6,55.466167
3694,-1.0,53.0,47.1,-1.0,21.1,-1.0,-1.0,15.8,13.92,20.4,24.695286
3695,26.3,-1.0,61.1,35.56,29.3,52.478,-1.0,27.1,26.29,29.2,30.435986
3696,-1.0,53.1,133.3,-1.0,42.5,-1.0,80.25,43.8,40.28,32.1,43.847458
3697,21.7,-1.0,15.6,15.74,11.9,34.856,-1.0,7.8,13.15,0.5,11.858422
3698,33.5,-1.0,51.2,54.98,19.9,52.753,-1.0,26.6,31.78,16.3,30.561604
3699,84.6,-1.0,131.1,116.26,81.9,148.33,-1.0,89.5,84.54,72.9,79.75127
3700,-1.0,34.5,63.9,-1.0,23.5,-1.0,2.76,19.2,50.57,25.2,26.937477
3701,-1.0,58.2,69.8,-1.0,-1.0,-1.0,33.06,-1.0,-1.0,29.6,30.238203
3702,105.7,-1.0,69.6,95.26,46.6,130.51,-1.0,57.6,63.78,41.9,41.660862
3703,-1.0,54.2,68.3,-1.0,35.6,-1.0,-1.0,24.1,24.88,32.6,34.521744
3704,-1.0,32.4,-1.0,27.8,-1.0,49.047,33.83,-1.0,31.88,9.1,25.080017
3705,-1.0,-1.0,-1.0,11.8,-1.0,9.418,4.98,-1.0,4.86,4.7,7.814176
3706,-1.0,52.2,81.5,37.6,24.1,88.273,78.33,-1.0,-1.0,55.4,38.358738
3707,47.1,-1.0,128.1,79.97,48.4,80.632,-1.0,42.1,57.74,59.0,48.160233
3708,82.5,-1.0,133.4,145.85,-1.0,65.458,-1.0,82.3,86.07,153.4,72.76048
3709,-1.0,20.3,20.8,-1.0,-1.0,-1.0,19.15,-1.0,14.45,17.4,16.33253
3710,-1.0,-1.0,-1.0,38.8,-1.0,38.204,-1.0,-1.0,23.26,8.9,12.620312
3711,-1.0,40.8,70.1,51.36,39.3,74.427,-1.0,-1.0,44.3,36.1,34.399635
3712,18.3,-1.0,-1.0,25.2,11.1,49.403,16.45,-1.0,13.31,8.0,12.59355
3713,-1.0,33.6,83.1,-1.0,-1.0,-1.0,-1.0,24.2,-1.0,20.8,22.828495
3714,-1.0,77.2,-1.0,42.2,-1.0,100.33,-1.0,-1.0,-1.0,40.4,35.115692
3715,-1.0,34.0,147.7,81.52,32.1,80.674,51.3,-1.0,25.9,32.4,33.474133
3716,-1.0,21.2,60.5,92.92,14.9,46.667,20.7,-1.0,11.8,10.9,20.824938
3717,-1.0,-1.0,31.6,-1.0,21.3,-1.0,30.67,16.7,33.34,18.6,28.249859
3718,-1.0,57.1,77.1,53.49,26.0,83.354,41.8,-1.0,37.7,40.4,35.562637
3719,28.3,-1.0,41.5,42.97,43.0,102.87,23.0,27.1,26.81,28.3,32.32287
3720,-1.0,81.6,86.7,80.66,47.9,118.88,67.9,-1.0,41.4,32.4,48.78827
3721,-1.0,-1.0,-1.0,36.2,-1.0,16.109,31.17,-1.0,23.24,38.8,23.909035
3722,-1.0,44.9,125.5,-1.0,49.9,-1.0,-1.0,87.5,46.64,55.7,38.23306
3723,-1.0,22.6,28.4,-1.0,-1.0,-1.0,18.02,-1.0,16.85,31.0,19.253815
3724,-1.0,-1.0,59.1,-1.0,40.4,-1.0,-1.0,36.8,37.09,29.1,35.14114
3725,-1.0,10.8,18.7,-1.0,-1.0,-1.0,-1.0,-1.0,11.23,20.6,14.640567
3726,-1.0,16.2,16.0,-1.0,0.0,-1.0,19.03,-1.0,-1.0,15.3,14.756042
3727,-1.0,58.3,50.4,-1.0,61.5,-1.0,43.93,33.3,100.21,30.4,40.179325
3728,-1.0,60.0,49.0,-1.0,3.6,-1.0,-1.0,-1.0,35.57,62.9,36.825302
3729,-1.0,73.4,71.5,71.36,39.8,69.576,79.3,-1.0,37.3,33.3,42.91063
3730,19.3,-1.0,43.7,30.32,19.7,57.166,-1.0,34.7,25.63,49.8,34.651142
3731,-1.0,54.9,37.5,39.9,-1.0,45.627,-1.0,-1.0,-1.0,42.1,55.50535
3732,40.4,-1.0,49.1,-1.0,24.7,35.642,45.17,-1.0,32.44,35.5,43.99777
3733,-1.0,62.7,75.4,-1.0,66.2,62.806,58.8,-1.0,42.1,30.2,48.66506
3734,-1.0,25.4,36.4,-1.0,-1.0,-1.0,-1.0,-1.0,15.63,30.8,19.37495
3735,-1.0,37.1,50.4,-1.0,38.7,-1.0,53.42,34.4,30.99,7.3,33.3694
3736,54.7,-1.0,43.2,49.8,26.2,58.973,27.1,-1.0,22.4,35.9,17.14548
3737,-1.0,44.8,32.7,39.25,25.0,37.456,48.1,-1.0,21.8,25.5,23.736305
3738,-1.0,82.0,-1.0,89.6,-1.0,147.59,-1.0,-1.0,60.23,84.2,77.932495
3739,-1.0,21.6,37.8,46.78,25.2,81.837,33.4,23.6,25.75,18.8,25.974731
3740,50.6,-1.0,85.3,73.02,34.8,84.519,-1.0,57.9,50.53,45.1,53.170383
3741,-1.0,35.0,78.7,-1.0,-1.0,-1.0,43.47,11.9,33.14,24.7,27.651852
3742,-1.0,49.9,92.2,110.47,30.6,116.2,38.8,-1.0,68.0,26.6,42.327003
3743,-1.0,15.2,22.6,-1.0,-1.0,-1.0,20.85,-1.0,17.27,23.4,21.46335
3744,69.09,43.17,-1.0,-1.0,40.09,63.95,42.7,66.49,45.91,49.21,51.586224
3745,-1.0,38.2,-1.0,-1.0,25.8,-1.0,-1.0,-1.0,45.0,45.7,25.794113
3746,-1.0,164.5,161.2,-1.0,52.4,-1.0,153.04,80.0,67.0,49.1,52.412693
3747,-1.0,59.8,122.5,83.07,24.5,165.44,49.5,-1.0,35.1,45.6,46.348034
3748,26.6,48.55,-1.0,100.75,28.05,63.68,32.84,34.61,27.47,41.93,31.326702
3749,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.4,28.34,28.7,84.82144
3750,-1.0,55.0,-1.0,121.68,64.2,260.58,43.9,124.9,62.18,66.8,74.421394
3751,-1.0,115.3,219.4,-1.0,35.2,-1.0,114.57,39.3,60.56,33.6,56.854385
3752,-1.0,67.6,154.7,190.21,26.5,138.57,53.2,-1.0,38.8,67.9,43.605145
3753,-1.0,46.9,153.1,-1.0,-1.0,-1.0,-1.0,33.5,60.85,37.9,51.73008
3754,28.86,-1.0,-1.0,43.73,24.76,60.78,20.96,25.04,25.84,34.0,29.250307
3755,-1.0,52.9,-1.0,69.6,-1.0,43.498,44.97,-1.0,-1.0,30.8,31.83996
3756,-1.0,46.0,36.1,-1.0,-1.0,-1.0,35.67,-1.0,25.49,29.5,20.69244
3757,-1.0,92.2,172.3,-1.0,75.5,-1.0,97.39,77.3,89.1,81.0,75.179855
3758,27.7,-1.0,29.5,79.6,22.8,34.659,27.65,-1.0,32.45,28.7,27.48041
3759,-1.0,14.7,20.3,20.82,24.4,24.646,11.2,-1.0,51.2,54.1,24.863043
3760,-1.0,48.4,39.2,-1.0,-1.0,-1.0,36.44,-1.0,-1.0,22.9,27.185123
3761,2.7,-1.0,32.4,21.76,24.4,80.351,-1.0,5.2,18.61,14.4,17.391584
3762,-1.0,32.7,-1.0,-1.0,26.6,-1.0,-1.0,-1.0,27.13,23.8,26.976067
3763,-1.0,55.7,45.7,-1.0,20.3,-1.0,56.04,24.0,43.53,28.9,27.601517
3764,-1.0,40.2,36.8,46.3,39.2,46.643,37.4,-1.0,40.2,39.2,32.509747
3765,-1.0,22.8,11.6,-1.0,0.0,-1.0,26.73,-1.0,19.37,12.8,20.342518
3766,-1.0,62.4,42.6,-1.0,43.4,82.985,55.5,56.1,48.0,43.7,43.681984
3767,-1.0,40.5,86.9,38.82,33.8,66.418,45.7,-1.0,38.0,42.1,37.883896
3768,-1.0,41.3,61.5,70.02,35.2,59.627,45.4,-1.0,46.1,31.1,37.972065
3769,-1.0,19.3,36.4,-1.0,-1.0,-1.0,33.58,-1.0,18.96,19.3,24.11387
3770,-1.0,36.4,151.1,64.52,23.3,82.697,59.3,-1.0,60.5,34.4,43.043777
3771,-1.0,42.1,-1.0,14.8,-1.0,41.349,-1.0,-1.0,14.13,23.2,13.671838
3772,-1.0,11.1,13.0,-1.0,-1.0,-1.0,15.37,-1.0,15.29,22.4,19.430277
3773,-1.0,36.5,-1.0,-1.0,45.3,-1.0,-1.0,-1.0,34.35,31.1,41.31909
3774,-1.0,20.1,25.3,-1.0,-1.0,-1.0,21.28,-1.0,12.73,25.2,14.788845
3775,-1.0,95.0,-1.0,185.6,-1.0,132.22,99.12,-1.0,-1.0,61.6,56.199474
3776,-1.0,63.5,45.2,-1.0,31.6,-1.0,-1.0,25.3,36.76,29.0,30.80838
3777,-1.0,55.7,147.9,-1.0,40.6,-1.0,-1.0,51.1,50.44,53.2,46.170444
3778,-1.0,34.5,-1.0,111.1,-1.0,88.744,-1.0,-1.0,40.81,13.9,27.385033
3779,26.0,-1.0,-1.0,64.5,40.0,68.074,70.43,-1.0,42.27,57.9,91.12272
3780,49.8,-1.0,62.6,48.58,23.2,46.772,47.1,40.4,47.41,27.8,39.77783
3781,-1.0,45.8,115.4,171.8,-1.0,102.19,-1.0,-1.0,-1.0,35.3,8.480748
3782,-1.0,10.7,19.7,13.36,27.1,56.685,24.9,54.7,34.3,24.4,28.774212
3783,-1.0,42.3,53.8,57.74,42.9,68.552,54.5,-1.0,64.2,46.8,45.635704
3784,-1.0,20.0,23.4,-1.0,-1.0,-1.0,20.29,-1.0,11.77,24.0,14.041626
3785,-1.0,53.4,361.4,166.51,44.0,214.46,50.7,97.3,62.61,80.6,81.791176
3786,-1.0,24.2,-1.0,-1.0,21.1,-1.0,-1.0,-1.0,24.83,18.5,22.920479
3787,33.2,-1.0,51.2,64.6,30.3,79.477,-1.0,46.3,43.74,41.1,44.863537
3788,-1.0,33.2,44.6,-1.0,34.5,-1.0,-1.0,-1.0,22.64,24.3,22.50107
3789,-1.0,45.6,29.5,30.99,17.2,75.658,23.1,-1.0,19.4,14.4,21.210001
3790,-1.0,49.6,39.9,29.43,31.2,56.998,54.2,-1.0,53.4,38.8,40.538147
3791,-1.0,25.7,40.6,32.19,25.7,-1.0,34.4,-1.0,26.4,26.1,29.506884
3792,-1.0,14.7,43.7,-1.0,-1.0,-1.0,12.98,-1.0,18.97,15.1,18.122564
3793,-1.0,54.8,66.9,-1.0,35.4,-1.0,44.17,45.3,35.2,29.5,30.506958
