,AGU,ATM,LDO,LPIN,MIR,OBL,TLA,VAL,CEN,SFE_med,SFE_pred
3517,-1.0,-1.0,-1.0,-1.0,30.6,-1.0,20.52,-1.0,8.98,41.111,31.941391
3518,15.93,43.87,-1.0,-1.0,-1.0,38.02,52.18,17.68,39.71,58.71,48.162117
3519,30.98,16.78,34.94,-1.0,60.27,30.01,22.93,24.92,26.28,54.41,50.257057
3520,24.48,5.44,28.13,-1.0,-1.0,34.76,32.1,17.59,25.2,33.53,46.52225
3521,-1.0,95.0,42.8,360.2,145.9,43.1,83.8,93.4,76.14,309.57,195.20045
3522,44.9,49.4,-1.0,120.8,83.48,39.4,67.7,56.6,49.7,87.625,97.18882
3523,-1.0,-1.0,-1.0,84.49,-1.0,-1.0,-1.0,-1.0,-1.0,48.28,60.229282
3524,-1.0,8.3,14.2,16.1,20.9,6.1,10.7,39.7,14.34,61.427,62.809223
3525,-1.0,85.6,98.9,111.6,202.78,98.1,145.0,-1.0,100.2,87.182,182.70088
3526,33.2,38.2,52.1,78.3,42.47,41.4,42.7,30.8,40.57,61.086,77.53683
3527,-1.0,-1.0,-1.0,-1.0,41.2,-1.0,74.06,-1.0,14.47,40.497,41.29012
3528,-1.0,-1.0,-1.0,16.9,35.45,17.3,33.5,19.7,17.2,20.249,41.575634
3529,34.8,78.34,50.18,-1.0,-1.0,83.41,82.62,52.5,76.74,67.9,77.314255
3530,-1.0,-1.0,42.5,61.7,45.04,24.0,39.3,84.9,42.7,114.79,82.32302
3531,-1.0,34.2,24.2,39.3,71.35,30.5,32.0,-1.0,33.3,117.0,83.46041
3532,113.7,77.8,-1.0,193.8,139.67,23.2,112.7,53.0,82.27,159.1,137.99352
3533,50.5,58.7,-1.0,65.0,62.03,41.2,-1.0,52.1,52.23,120.8,84.12295
3534,34.53,43.82,84.15,-1.0,84.69,41.86,53.33,38.94,34.39,51.81,86.62978
3535,33.1,51.3,-1.0,31.4,69.9,-1.0,35.45,-1.0,18.85,60.646,49.48414
3536,50.6,22.2,-1.0,73.7,96.92,49.2,-1.0,35.3,52.85,85.295,96.97489
3537,38.4,33.7,-1.0,67.0,-1.0,25.3,55.06,-1.0,46.39,79.256,57.564007
3538,-1.0,-1.0,41.57,53.04,-1.0,-1.0,-1.0,-1.0,-1.0,33.06,76.58915
3539,-1.0,38.8,34.6,-1.0,146.6,-1.0,54.05,-1.0,-1.0,88.961,77.34556
3540,-1.0,82.6,102.6,141.3,133.09,70.3,90.7,-1.0,62.0,179.33,162.55339
3541,15.9,23.7,-1.0,38.2,40.88,14.1,-1.0,19.4,24.22,30.455,48.020786
3542,-1.0,54.6,64.3,112.2,134.86,40.6,59.3,-1.0,49.6,128.16,122.549706
3543,-1.0,23.5,33.7,36.4,-1.0,33.6,28.2,-1.0,17.8,132.82,67.50848
3544,-1.0,-1.0,-1.0,-1.0,35.1,-1.0,-1.0,-1.0,28.05,38.748,42.670105
3545,-1.0,-1.0,37.0,50.21,47.2,-1.0,-1.0,-1.0,-1.0,66.83,53.26355
3546,82.6,21.8,58.9,62.2,47.75,31.8,53.4,-1.0,44.47,57.365,93.10819
3547,56.7,61.0,94.4,225.3,67.44,42.7,73.8,63.7,51.91,69.96,134.53409
3548,-1.0,-1.0,-1.0,48.0,12.65,12.5,15.5,6.1,13.1,35.335,38.537785
3549,-1.0,-1.0,-1.0,23.0,32.04,30.8,17.2,30.7,22.9,23.261,47.88644
3550,39.2,43.2,-1.0,100.0,69.22,56.0,-1.0,38.8,50.78,91.681,96.51487
3551,-1.0,54.9,44.1,37.0,90.78,62.0,47.9,-1.0,-1.0,76.52,82.205444
3552,-1.0,-1.0,1.92,21.75,-1.0,-1.0,-1.0,-1.0,-1.0,98.71,72.12328
3553,19.8,19.3,21.99,-1.0,-1.0,19.39,23.72,13.69,17.23,65.55,50.42603
3554,19.6,-1.0,-1.0,36.0,52.11,23.4,50.9,29.7,34.5,62.1,55.831615
3555,-1.0,10.6,-1.0,-1.0,52.4,-1.0,47.05,-1.0,27.6,58.628,45.072544
3556,-1.0,22.2,62.2,41.9,47.1,27.5,38.7,42.7,47.35,56.944,87.21715
3557,13.7,138.9,-1.0,28.8,34.3,17.6,108.64,-1.0,42.64,31.166,35.96599
3558,21.5,35.3,-1.0,45.5,-1.0,8.9,23.02,35.6,15.73,64.909,42.06783
3559,48.7,48.6,-1.0,139.7,62.16,36.3,43.8,44.1,35.07,62.184,93.10747
3560,-1.0,16.8,13.13,29.62,66.13,6.52,8.01,12.72,16.47,107.62,53.73379
3561,31.6,51.56,33.63,-1.0,172.67,43.08,37.28,51.57,40.36,78.53,75.5266
3562,-1.0,-1.0,27.51,18.38,-1.0,-1.0,-1.0,-1.0,-1.0,190.75,118.6837
3563,-1.0,25.6,41.3,117.1,70.1,-1.0,-1.0,-1.0,-1.0,62.726,67.438705
3564,77.9,-1.0,84.1,88.1,139.2,60.7,77.4,62.3,88.4,160.88,140.75215
3565,-1.0,7.9,53.8,51.1,43.11,37.5,52.2,36.4,38.76,56.465,76.89695
3566,-1.0,-1.0,-1.0,-1.0,20.9,-1.0,7.35,-1.0,4.2,13.444,25.564249
3567,42.9,-1.0,-1.0,118.7,33.39,25.3,37.6,27.6,24.0,56.389,78.81097
3568,-1.0,24.4,65.2,62.8,48.61,50.4,69.4,-1.0,39.8,56.605,83.91084
3569,40.1,47.6,-1.0,109.0,48.32,43.5,-1.0,37.1,29.36,72.439,86.33235
3570,-1.0,21.0,31.6,-1.0,14.0,-1.0,43.06,-1.0,-1.0,30.94,37.129513
3571,-1.0,36.0,62.1,75.9,69.33,63.8,78.6,-1.0,79.5,66.866,102.000114
3572,-1.0,-1.0,38.5,46.6,51.76,37.2,38.7,-1.0,46.9,125.71,68.306305
3573,-1.0,-1.0,-1.0,37.4,36.02,14.5,10.3,33.7,24.1,51.753,56.193764
3574,-1.0,14.0,-1.0,-1.0,10.1,-1.0,16.24,-1.0,12.39,21.537,18.038443
3575,-1.0,-1.0,-1.0,45.8,27.07,39.1,26.9,44.4,49.4,71.023,55.752705
3576,52.9,37.4,-1.0,44.4,45.24,42.6,-1.0,42.9,42.44,57.867,73.02481
3577,-1.0,-1.0,51.01,65.46,-1.0,-1.0,-1.0,-1.0,-1.0,83.69,76.579575
3578,-1.0,35.0,-1.0,98.4,53.76,30.8,58.5,34.9,36.93,106.29,88.46556
3579,35.1,31.0,-1.0,31.3,44.08,26.2,-1.0,27.6,33.24,67.948,52.318615
3580,-1.0,13.2,18.8,-1.0,41.1,-1.0,30.15,-1.0,16.92,53.166,42.400784
3581,-1.0,-1.0,25.1,38.8,-1.0,28.8,17.0,34.4,28.3,28.419,67.799835
3582,-1.0,36.4,27.2,2.7,43.28,38.0,36.1,-1.0,22.1,54.847,54.927055
3583,-1.0,-1.0,37.0,58.1,57.79,26.4,44.3,83.7,24.2,92.754,87.9014
3584,24.0,-1.0,-1.0,32.3,37.59,19.5,32.2,23.8,26.64,38.876,52.04246
3585,40.2,46.7,-1.0,75.0,48.97,37.9,-1.0,42.7,46.97,94.047,79.651436
3586,-1.0,50.1,58.6,186.7,68.47,35.3,57.0,-1.0,54.0,130.3,131.76321
3587,-1.0,-1.0,-1.0,27.5,32.88,6.8,16.8,21.8,13.3,30.987,42.648476
3588,13.11,20.91,38.63,-1.0,-1.0,24.9,18.95,13.41,20.17,40.18,52.884216
3589,10.1,-1.0,-1.0,20.1,-1.0,10.8,13.9,19.3,10.0,26.849,29.533861
3590,-1.0,-1.0,-1.0,-1.0,34.4,-1.0,-1.0,-1.0,12.99,67.151,36.631657
3591,14.9,12.7,-1.0,13.2,15.2,26.1,17.38,-1.0,10.28,19.394,28.014189
3592,-1.0,-1.0,-1.0,16.0,19.56,18.1,31.7,36.5,18.8,26.055,33.080494
3593,54.9,-1.0,-1.0,100.3,56.41,26.3,34.7,39.5,34.98,108.31,88.13999
3594,-1.0,-1.0,13.14,77.34,-1.0,-1.0,-1.0,-1.0,-1.0,71.99,86.59701
3595,-1.0,-1.0,-1.0,28.4,36.36,33.3,64.9,40.3,37.6,41.352,52.722263
3596,-1.0,14.3,34.8,57.4,-1.0,22.3,33.0,-1.0,25.0,67.392,59.219475
3597,-1.0,22.8,43.4,30.3,-1.0,21.3,34.9,-1.0,27.4,35.804,49.399815
3598,73.6,39.1,63.2,136.6,134.16,38.6,82.9,77.9,78.27,194.33,135.22447
3599,-1.0,-1.0,-1.0,29.9,17.31,16.3,23.9,27.2,13.4,59.661,40.40473
3600,-1.0,32.2,36.6,42.8,32.34,31.2,43.9,-1.0,34.9,57.949,55.673553
3601,-1.0,38.1,20.0,37.9,43.93,34.3,34.9,-1.0,37.2,23.517,64.998184
3602,-1.0,3.7,-1.0,-1.0,17.1,-1.0,12.55,-1.0,9.61,34.643,23.886843
3603,29.0,30.5,-1.0,28.4,21.5,24.1,-1.0,29.7,27.94,36.073,48.268738
3604,48.8,22.2,-1.0,59.5,50.68,33.1,-1.0,28.9,40.23,72.179,83.68391
3605,-1.0,-1.0,-1.0,13.4,21.34,7.0,7.5,26.6,13.0,11.438,34.258945
3606,-1.0,-1.0,29.04,16.96,-1.0,-1.0,-1.0,-1.0,-1.0,67.98,125.12753
3607,8.45,34.96,27.12,43.7,-1.0,24.3,11.19,8.3,21.34,14.8,46.25612
3608,-1.0,-1.0,68.8,75.83,-1.0,-1.0,-1.0,-1.0,-1.0,36.14,80.06808
3609,19.5,19.2,-1.0,33.6,78.32,23.2,40.2,18.9,25.88,38.634,49.706787
3610,64.63,107.42,93.57,189.14,-1.0,73.5,69.78,65.44,-1.0,64.01,65.6628
3611,35.83,34.99,47.41,-1.0,-1.0,35.99,36.64,58.06,62.34,74.32,73.7043
3612,-1.0,-1.0,53.7,46.8,55.4,-1.0,-1.0,-1.0,-1.0,73.511,61.03149
3613,33.3,24.4,-1.0,53.2,28.72,27.0,29.6,29.1,21.6,63.889,62.748093
3614,-1.0,-1.0,17.9,41.65,38.54,-1.0,-1.0,-1.0,-1.0,35.97,53.671417
3615,-1.0,12.1,38.4,38.5,33.16,29.7,42.4,-1.0,39.0,49.23,53.31653
3616,-1.0,69.1,50.5,64.5,-1.0,54.1,31.1,-1.0,63.1,107.51,98.1592
3617,22.3,12.1,-1.0,-1.0,25.8,14.5,22.27,-1.0,54.46,37.349,57.344322
3618,-1.0,38.2,58.2,94.5,49.74,39.9,39.0,43.0,40.68,75.151,92.22837
3619,26.5,-1.0,-1.0,31.3,20.58,14.6,26.2,13.3,14.1,41.405,47.892456
3620,-1.0,-1.0,20.63,39.12,-1.0,-1.0,-1.0,-1.0,-1.0,22.41,78.16101
3621,-1.0,27.5,-1.0,-1.0,69.5,-1.0,57.99,-1.0,35.53,67.117,55.17069
3622,-1.0,19.3,43.4,-1.0,102.3,-1.0,42.24,-1.0,-1.0,64.664,68.56568
3623,23.6,15.0,37.8,38.1,32.33,31.8,32.1,18.6,44.13,59.863,62.16448
3624,-1.0,25.6,50.8,42.9,34.26,28.6,37.6,-1.0,29.9,43.957,59.50847
3625,-1.0,57.1,19.9,76.8,79.61,62.0,74.5,78.8,85.26,86.033,122.51613
3626,-1.0,-1.0,9.6,14.6,10.75,5.9,6.1,5.5,9.7,27.985,26.397852
3627,15.1,-1.0,56.4,121.4,29.27,27.8,28.2,25.5,19.96,85.256,75.05818
3628,-1.0,107.2,103.0,187.0,139.91,78.9,90.2,84.4,86.24,98.666,188.26483
3629,100.12,73.03,41.41,-1.0,-1.0,65.36,67.72,32.82,55.58,51.93,56.719715
3630,41.6,21.7,-1.0,31.2,55.93,41.5,-1.0,23.5,44.41,50.189,71.33131
3631,16.86,-1.0,20.76,33.33,-1.0,15.93,22.17,16.23,11.94,121.22,42.963627
3632,-1.0,22.3,29.6,42.1,-1.0,19.9,29.7,-1.0,13.4,82.279,53.46738
3633,-1.0,24.8,34.0,64.2,45.33,30.9,34.9,-1.0,28.4,58.663,72.3527
3634,-1.0,26.9,-1.0,32.7,33.84,21.8,40.3,26.7,37.79,39.168,57.594536
3635,31.6,-1.0,-1.0,-1.0,29.5,11.4,0.1,-1.0,31.41,28.65,52.490883
3636,-1.0,6.7,19.2,-1.0,30.3,-1.0,9.44,-1.0,17.97,51.527,38.534378
3637,-1.0,-1.0,43.13,24.29,-1.0,-1.0,-1.0,-1.0,-1.0,61.03,122.251236
3638,49.4,16.3,34.3,42.0,42.34,36.4,42.2,34.6,29.55,82.32,75.38045
3639,33.1,23.3,-1.0,45.9,33.54,44.8,-1.0,16.4,35.22,56.503,64.88316
3640,57.0,-1.0,-1.0,75.0,-1.0,27.2,60.5,43.4,54.71,78.669,77.283844
3641,-1.0,-1.0,-1.0,97.8,132.06,43.2,42.1,44.1,34.0,132.92,105.110435
3642,-1.0,65.1,66.6,122.8,73.53,89.4,72.6,-1.0,58.0,87.605,123.53029
3643,11.24,21.43,13.37,-1.0,172.6,20.48,16.77,15.67,19.46,38.17,52.806805
3644,-1.0,15.3,-1.0,-1.0,9.8,-1.0,12.91,-1.0,5.25,16.021,15.336846
3645,-1.0,39.2,26.0,30.5,26.73,39.5,42.0,-1.0,35.0,29.483,51.507206
3646,-1.0,-1.0,-1.0,4.2,17.88,5.2,14.9,4.7,12.5,13.398,26.990887
3647,-1.0,63.5,59.5,93.3,42.85,39.4,41.0,56.9,43.8,100.68,99.047676
3648,-1.0,125.0,128.9,370.0,113.83,75.4,132.6,72.7,127.99,181.17,248.19951
3649,13.7,0.4,-1.0,-1.0,23.4,15.7,24.83,-1.0,14.77,40.792,34.265244
3650,-1.0,88.3,62.9,-1.0,166.65,67.2,61.4,-1.0,37.3,161.77,117.21939
3651,-1.0,43.9,66.0,-1.0,146.6,-1.0,88.56,-1.0,35.27,77.27,91.2937
3652,-1.0,-1.0,18.02,23.36,96.73,-1.0,-1.0,-1.0,-1.0,37.59,51.288223
3653,-1.0,16.7,24.6,50.6,22.64,-1.0,21.2,-1.0,16.6,36.833,51.85578
3654,-1.0,-1.0,18.5,26.9,53.0,29.6,37.3,-1.0,26.7,60.168,57.149853
3655,-1.0,-1.0,21.6,37.9,37.38,19.6,20.5,41.9,27.1,68.459,60.941093
3656,-1.0,-1.0,29.0,45.6,38.6,19.0,31.47,-1.0,-1.0,69.04,55.115517
3657,7.85,22.29,14.38,-1.0,-1.0,22.05,36.27,16.28,39.65,18.48,37.2324
3658,35.91,39.63,32.68,-1.0,239.38,34.98,34.47,46.2,42.56,17.91,62.88156
3659,33.8,46.75,-1.0,-1.0,-1.0,34.21,24.28,76.41,33.41,101.55,107.38538
3660,-1.0,-1.0,-1.0,34.0,45.51,32.1,24.9,27.8,20.9,57.619,59.95067
3661,-1.0,26.3,41.4,32.8,66.76,29.9,35.5,-1.0,73.9,107.49,85.16603
3662,-1.0,-1.0,-1.0,8.1,14.83,11.7,8.0,10.5,17.6,15.239,22.12567
3663,22.15,41.97,32.33,-1.0,-1.0,29.71,17.77,11.16,32.17,96.64,58.526634
3664,29.7,-1.0,-1.0,93.3,40.51,28.1,-1.0,25.1,35.36,68.929,76.838646
3665,-1.0,24.3,-1.0,-1.0,22.7,-1.0,19.27,-1.0,16.02,14.703,25.92261
3666,15.62,29.93,24.47,-1.0,-1.0,53.59,36.07,20.47,39.61,126.59,44.298264
3667,-1.0,-1.0,-1.0,20.5,22.98,17.2,25.2,33.4,21.4,41.354,39.08439
3668,13.4,11.0,-1.0,57.1,21.03,19.7,22.3,13.0,15.6,49.196,48.755787
3669,-1.0,18.2,75.4,-1.0,52.7,-1.0,-1.0,-1.0,-1.0,41.533,53.26218
3670,-1.0,78.0,-1.0,39.3,52.05,45.0,41.9,-1.0,35.3,73.708,70.62188
3671,58.6,-1.0,-1.0,85.9,66.59,55.1,51.2,54.0,50.38,144.17,91.10222
3672,-1.0,22.9,37.1,57.8,24.87,27.0,22.8,-1.0,19.8,45.5,57.923794
3673,39.0,21.4,-1.0,84.7,66.5,16.4,-1.0,20.6,17.93,68.804,74.042984
3674,-1.0,34.7,71.5,64.0,67.04,70.6,73.7,99.3,75.39,84.406,77.81539
3675,-1.0,-1.0,-1.0,34.81,-1.0,-1.0,-1.0,-1.0,-1.0,41.78,56.025517
3676,-1.0,34.4,63.0,61.3,52.24,45.9,59.6,59.1,50.4,67.139,81.18159
3677,12.3,25.7,-1.0,29.6,20.44,23.2,19.8,13.0,19.06,23.537,37.88623
3678,-1.0,13.5,14.3,12.8,12.31,10.5,21.0,8.0,13.7,45.788,39.432354
3679,-1.0,-1.0,-1.0,38.2,34.05,27.9,21.6,47.9,39.4,55.128,56.557606
3680,25.6,62.6,-1.0,56.1,38.5,30.7,-1.0,-1.0,47.25,77.06,55.50829
3681,-1.0,-1.0,-1.0,61.6,38.76,56.6,89.7,51.2,52.8,88.596,63.921795
3682,29.5,-1.0,95.7,168.1,39.93,47.9,60.4,33.0,47.42,151.03,107.95669
3683,-1.0,17.1,41.3,-1.0,26.4,-1.0,26.22,-1.0,21.25,38.456,46.940083
3684,65.1,81.7,-1.0,144.3,107.08,66.1,-1.0,70.0,69.67,138.55,121.550026
3685,-1.0,-1.0,-1.0,45.2,34.75,29.4,39.4,56.0,41.6,42.595,57.021187
3686,70.5,79.63,62.31,-1.0,-1.0,70.99,64.1,72.78,67.72,90.52,71.99233
3687,52.4,-1.0,-1.0,58.4,75.9,-1.0,-1.0,38.3,45.46,71.072,87.13113
3688,34.4,22.3,-1.0,90.9,30.31,23.2,22.0,19.9,25.74,76.742,64.86418
3689,-1.0,24.3,101.8,45.3,58.57,20.1,24.7,-1.0,26.3,90.213,78.40165
3690,125.9,49.1,43.2,141.3,108.32,65.4,59.5,58.5,61.73,256.5,148.2852
3691,-1.0,13.1,-1.0,-1.0,18.4,-1.0,17.22,-1.0,16.95,37.108,27.08044
3692,-1.0,100.8,101.1,169.5,160.92,79.2,88.7,-1.0,99.8,229.36,193.73024
3693,-1.0,-1.0,-1.0,27.6,49.06,16.4,23.9,34.3,21.8,46.968,56.657345
3694,41.89,48.87,46.22,-1.0,-1.0,43.67,43.29,53.14,51.85,167.12,70.81758
3695,23.02,30.08,-1.0,-1.0,72.38,33.42,30.48,29.37,24.3,78.75,85.39664
3696,-1.0,14.7,-1.0,-1.0,20.8,-1.0,15.91,-1.0,6.71,31.533,18.79591
3697,-1.0,-1.0,53.41,94.83,-1.0,-1.0,-1.0,-1.0,-1.0,168.99,72.61242
3698,43.8,31.8,-1.0,65.4,42.47,51.8,-1.0,43.1,36.22,84.593,82.93354
3699,-1.0,-1.0,-1.0,53.6,34.3,24.7,27.3,35.9,-1.0,86.412,67.17577
3700,-1.0,-1.0,-1.0,4.4,5.76,0.6,26.9,15.5,11.8,14.568,22.350182
3701,16.2,14.6,-1.0,30.4,-1.0,11.3,35.37,-1.0,14.06,56.388,33.61022
3702,-1.0,6.6,19.3,21.2,5.7,-1.0,5.83,-1.0,-1.0,35.125,25.969584
3703,-1.0,-1.0,-1.0,12.6,8.91,4.6,11.0,10.9,7.6,19.184,23.525343
3704,-1.0,56.6,89.6,48.1,22.6,38.4,49.85,-1.0,-1.0,35.628,71.12905
3705,12.0,16.3,-1.0,21.9,28.0,-1.0,-1.0,-1.0,8.47,18.465,27.813795
3706,37.1,-1.0,28.46,-1.0,71.65,39.85,26.98,-1.0,56.39,36.35,57.527973
3707,-1.0,-1.0,-1.0,-1.0,28.5,-1.0,15.05,-1.0,7.1,51.336,30.643383
3708,33.2,50.3,-1.0,130.2,135.82,23.2,80.8,28.1,67.9,111.08,104.9361
3709,-1.0,-1.0,64.27,73.12,-1.0,-1.0,-1.0,-1.0,-1.0,93.27,79.05094
3710,-1.0,-1.0,-1.0,55.7,16.72,24.1,11.3,16.1,15.2,37.696,47.02209
3711,-1.0,72.2,68.2,55.3,97.37,66.7,72.2,89.1,-1.0,58.748,76.94499
3712,19.6,5.4,-1.0,18.7,25.6,6.5,7.47,-1.0,9.53,38.212,33.874157
3713,13.0,8.63,3.26,-1.0,47.62,17.37,4.68,13.53,9.69,82.98,53.63856
3714,16.0,-1.0,-1.0,21.3,20.48,22.0,-1.0,31.5,22.5,52.159,45.651627
3715,30.72,36.08,25.79,-1.0,-1.0,30.2,30.79,39.49,51.73,69.05,55.564568
3716,17.7,-1.0,102.4,183.3,182.25,39.2,85.3,34.6,70.34,135.17,126.42675
3717,91.7,72.4,-1.0,201.1,191.77,37.8,-1.0,37.6,56.84,132.19,149.84715
3718,-1.0,43.0,50.2,97.9,-1.0,27.3,56.2,-1.0,32.1,95.756,90.685745
3719,41.81,53.42,60.63,-1.0,-1.0,60.54,50.56,60.41,95.67,204.89,88.51462
3720,29.31,-1.0,53.26,-1.0,52.63,45.25,32.41,41.55,35.22,37.32,47.629128
3721,-1.0,-1.0,-1.0,40.53,-1.0,-1.0,-1.0,-1.0,-1.0,61.66,52.1493
3722,-1.0,-1.0,22.84,39.18,-1.0,-1.0,-1.0,-1.0,-1.0,46.56,77.02575
3723,-1.0,-1.0,35.45,39.28,-1.0,-1.0,-1.0,-1.0,-1.0,7.46,78.32901
3724,12.6,7.7,10.06,-1.0,74.67,16.66,9.24,12.55,15.3,47.16,66.6013
3725,32.1,-1.0,-1.0,78.4,43.27,29.2,-1.0,28.4,-1.0,73.004,76.58919
3726,47.3,43.7,52.7,54.1,33.88,36.9,31.9,24.5,23.32,109.63,82.501785
3727,-1.0,76.9,30.0,204.0,123.9,44.3,60.2,-1.0,69.6,230.92,187.22108
3728,22.0,2.3,-1.0,12.6,22.0,-1.0,13.85,-1.0,17.58,28.82,27.284002
3729,-1.0,64.6,60.7,70.1,58.5,58.0,62.1,58.5,76.93,79.96,88.822586
3730,12.3,13.2,-1.0,5.3,14.0,14.6,21.23,-1.0,16.26,11.235,27.830671
3731,-1.0,15.7,-1.0,-1.0,33.8,-1.0,21.99,-1.0,14.81,19.56,34.464825
3732,-1.0,-1.0,-1.0,17.0,18.77,22.2,24.4,71.6,19.1,34.77,43.92349
3733,-1.0,-1.0,13.9,28.0,39.08,26.7,43.8,71.6,26.1,60.035,60.45342
3734,40.0,16.1,-1.0,47.6,51.0,26.2,34.92,-1.0,27.84,50.817,57.548023
3735,35.9,49.5,-1.0,45.1,43.28,45.1,-1.0,61.3,42.33,63.639,55.509937
3736,-1.0,38.4,36.1,77.7,38.83,47.0,45.6,-1.0,48.8,46.291,72.43337
3737,-1.0,-1.0,-1.0,22.8,38.35,32.3,3.1,19.6,28.3,72.067,54.836613
3738,18.2,-1.0,-1.0,11.1,-1.0,12.5,16.3,-1.0,12.1,29.125,29.512472
3739,-1.0,41.3,41.4,59.1,67.24,46.3,54.6,-1.0,43.7,159.35,90.5619
3740,-1.0,-1.0,49.2,55.4,-1.0,40.4,63.6,68.3,56.6,107.94,95.21237
3741,-1.0,-1.0,17.37,13.02,-1.0,-1.0,-1.0,-1.0,-1.0,98.3,96.719444
3742,-1.0,27.2,30.5,48.2,59.36,27.9,37.7,-1.0,33.4,134.56,73.93324
3743,-1.0,-1.0,28.2,24.3,35.8,10.0,15.8,51.8,12.9,34.555,67.28517
3744,-1.0,-1.0,-1.0,30.2,38.33,27.1,42.2,35.6,18.3,33.268,52.23242
3745,-1.0,-1.0,42.6,95.8,117.57,46.2,59.9,127.1,60.9,103.91,132.2562
3746,25.6,-1.0,-1.0,61.6,32.07,47.4,40.2,28.3,36.74,43.247,66.97831
3747,-1.0,38.4,41.9,54.6,-1.0,26.7,38.7,25.2,31.5,61.605,69.33886
3748,-1.0,8.0,9.1,-1.0,18.0,-1.0,23.25,-1.0,12.05,17.269,29.501312
3749,-1.0,37.3,43.2,76.9,47.96,35.9,40.7,-1.0,37.3,98.666,86.41409
3750,35.3,72.9,-1.0,66.8,-1.0,41.8,58.39,-1.0,49.94,77.385,66.472084
3751,-1.0,38.9,80.8,63.2,88.27,48.5,84.0,50.0,60.9,116.71,112.50657
3752,29.48,32.01,32.03,-1.0,-1.0,23.69,28.14,29.18,29.74,98.7,62.90027
3753,-1.0,-1.0,83.0,36.2,70.29,21.5,25.4,41.1,26.1,68.043,80.150215
3754,-1.0,23.0,21.7,42.4,-1.0,22.4,36.2,34.3,41.5,46.613,67.5794
3755,-1.0,23.3,22.3,71.2,71.58,25.9,42.4,-1.0,27.3,89.936,79.68435
3756,63.1,-1.0,-1.0,222.4,46.88,35.1,56.1,34.0,51.9,156.56,122.68929
3757,-1.0,-1.0,-1.0,19.8,36.65,17.0,25.6,39.6,19.0,50.529,49.645203
3758,23.4,21.1,-1.0,35.8,34.18,8.9,25.9,21.7,20.75,34.398,46.5445
3759,10.9,18.2,-1.0,8.1,16.13,8.2,-1.0,3.2,18.21,23.653,31.156895
3760,-1.0,26.8,37.6,32.2,-1.0,23.1,28.6,24.2,25.1,45.626,60.295776
3761,12.5,-1.0,-1.0,-1.0,-1.0,11.4,18.5,17.4,13.1,31.215,37.170074
3762,-1.0,53.6,57.5,84.8,87.99,47.2,62.2,69.6,56.8,202.62,120.41306
3763,16.5,26.8,-1.0,-1.0,34.2,22.3,26.46,-1.0,23.13,52.468,43.266495
3764,-1.0,89.0,-1.0,205.1,32.03,198.3,-1.0,-1.0,-1.0,252.12,307.8969
3765,-1.0,-1.0,16.7,18.2,16.84,15.8,25.7,32.0,19.3,31.371,41.535282
3766,15.0,-1.0,-1.0,29.7,-1.0,13.8,18.1,17.3,14.33,32.449,40.376064
3767,36.6,36.5,-1.0,24.7,23.41,21.3,-1.0,41.9,28.19,38.944,52.6465
3768,-1.0,-1.0,18.1,45.67,-1.0,-1.0,-1.0,-1.0,-1.0,58.81,81.97498
3769,-1.0,4.5,20.2,18.1,25.59,9.0,14.0,29.1,15.65,28.228,59.526466
3770,42.7,-1.0,-1.0,91.9,49.22,39.6,72.1,51.9,67.39,99.559,84.901115
3771,-1.0,26.5,47.9,70.1,42.57,29.3,47.5,-1.0,41.7,64.653,76.566124
3772,-1.0,36.6,50.2,83.9,65.9,41.0,60.7,-1.0,61.7,93.903,99.93462
3773,-1.0,-1.0,-1.0,88.15,-1.0,-1.0,-1.0,-1.0,-1.0,109.33,60.108864
3774,-1.0,26.7,19.7,39.5,40.39,22.7,32.7,-1.0,26.7,79.958,64.94188
3775,-1.0,-1.0,16.0,25.5,26.45,17.8,20.9,37.1,15.2,59.94,48.42249
3776,41.1,47.0,-1.0,85.0,121.76,27.1,-1.0,44.3,49.62,139.95,89.40113
3777,18.89,26.78,37.0,-1.0,31.12,23.27,25.79,27.59,25.89,34.89,61.54689
3778,-1.0,-1.0,66.2,40.9,66.99,44.9,37.0,37.8,47.3,71.59,83.221436
3779,-1.0,102.7,32.5,28.6,42.6,-1.0,-1.0,-1.0,-1.0,71.849,36.3333
3780,-1.0,31.8,52.5,102.0,156.63,25.4,57.3,-1.0,31.0,134.31,95.12777
3781,-1.0,28.5,-1.0,51.4,38.2,20.8,47.9,28.9,34.42,42.497,67.45258
3782,-1.0,103.9,68.4,231.0,245.3,69.0,80.1,-1.0,82.3,214.28,219.53064
3783,15.62,38.49,25.98,-1.0,-1.0,26.34,16.51,26.1,23.87,30.07,60.972603
3784,30.34,53.91,88.08,-1.0,45.39,59.93,86.89,31.44,105.52,78.36,79.02266
3785,-1.0,-1.0,-1.0,51.6,50.97,32.4,35.3,33.9,35.0,69.033,70.13442
3786,-1.0,41.6,26.7,49.7,54.66,17.5,34.8,61.1,39.1,105.34,92.92108
3787,-1.0,23.7,-1.0,-1.0,27.4,-1.0,12.92,-1.0,18.82,26.781,28.297184
3788,-1.0,-1.0,40.44,25.32,-1.0,35.49,56.19,34.35,20.32,97.13,86.63998
3789,-1.0,-1.0,-1.0,32.04,-1.0,-1.0,-1.0,-1.0,-1.0,47.01,58.303837
3790,-1.0,19.6,59.5,93.7,32.6,-1.0,33.78,-1.0,-1.0,62.703,63.068935
