,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
4218,-1.0,36.2,60.3,-1.0,28.6,-1.0,-1.0,27.2,31.18,52.8,51.81586
4219,-1.0,15.0,64.2,-1.0,21.4,-1.0,22.61,25.4,17.63,37.0,38.648132
4220,-1.0,43.4,265.4,-1.0,-1.0,-1.0,-1.0,19.7,87.85,52.0,46.926517
4221,61.08,-1.0,-1.0,48.77,74.79,64.03,51.58,35.45,63.38,50.16,60.109985
4222,-1.0,21.0,31.7,-1.0,-1.0,-1.0,-1.0,-1.0,29.43,22.6,36.053394
4223,-1.0,57.1,-1.0,-1.0,44.2,-1.0,-1.0,51.0,30.56,44.8,44.829212
4224,-1.0,36.1,-1.0,-1.0,41.5,-1.0,17.26,46.3,42.51,195.4,66.62643
4225,-1.0,-1.0,25.96,-1.0,-1.0,71.42,-1.0,-1.0,-1.0,14.91,29.332298
4226,-1.0,16.5,63.5,43.82,28.5,88.465,26.2,41.1,29.0,35.7,39.029606
4227,-1.0,44.7,76.2,70.59,45.9,92.825,70.1,-1.0,47.8,44.7,61.481136
4228,-1.0,66.9,102.3,-1.0,43.1,174.49,74.1,-1.0,44.8,89.9,78.06136
4229,-1.0,-1.0,3.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.6,8.659224
4230,-1.0,38.8,37.8,-1.0,-1.0,-1.0,28.81,-1.0,-1.0,23.9,31.651192
4231,40.21,81.52,-1.0,43.72,74.17,78.32,58.12,59.16,82.51,120.07,59.27014
4232,-1.0,-1.0,8.62,-1.0,-1.0,71.01,-1.0,-1.0,-1.0,15.42,13.358316
4233,-1.0,13.9,58.8,-1.0,16.8,-1.0,62.22,16.7,22.01,31.3,39.288128
4234,-1.0,-1.0,52.3,55.9,35.3,84.058,35.53,-1.0,-1.0,84.6,41.190807
4235,-1.0,7.1,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.1,19.67404
4236,-1.0,12.7,33.9,-1.0,-1.0,-1.0,29.02,-1.0,21.29,16.0,38.521885
4237,-1.0,5.7,11.5,-1.0,-1.0,-1.0,-1.0,-1.0,10.85,5.8,18.606813
4238,-1.0,64.6,102.6,76.01,57.6,105.53,60.7,-1.0,62.9,115.5,60.528393
4239,-1.0,48.6,62.7,54.74,56.3,102.56,34.7,-1.0,53.6,38.5,53.624287
4240,-1.0,20.2,10.9,32.54,23.1,57.485,21.9,-1.0,11.5,30.3,15.656958
4241,-1.0,-1.0,29.4,-1.0,-1.0,-1.0,36.96,-1.0,20.09,31.1,37.377644
4242,-1.0,-1.0,44.11,26.93,-1.0,101.12,-1.0,-1.0,-1.0,68.36,44.439327
4243,-1.0,-1.0,16.6,42.77,24.8,37.499,13.0,12.2,15.7,16.7,22.087666
4244,-1.0,20.02,34.0,-1.0,5.32,110.71,28.37,24.18,14.4,41.66,29.470585
4245,24.55,25.75,-1.0,62.82,33.1,52.91,28.79,31.97,29.89,31.89,35.049953
4246,-1.0,28.9,54.3,43.84,32.9,76.446,38.6,-1.0,23.3,37.6,38.013985
4247,-1.0,32.1,35.5,-1.0,-1.0,-1.0,-1.0,24.1,24.85,5.7,31.574677
4248,-1.0,-1.0,24.1,19.3,12.0,47.963,17.3,12.8,9.2,11.1,14.187738
4249,-1.0,47.8,63.2,83.43,40.5,67.215,52.3,-1.0,49.9,39.7,47.772335
4250,-1.0,-1.0,36.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.94,29.806477
4251,21.59,21.8,-1.0,-1.0,24.94,24.93,11.37,22.82,24.36,26.8,17.136847
4252,-1.0,-1.0,136.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.53,58.861046
4253,-1.0,69.0,118.4,-1.0,-1.0,-1.0,-1.0,18.4,32.33,74.2,114.58927
4254,-1.0,21.6,17.5,-1.0,-1.0,-1.0,26.68,-1.0,-1.0,10.8,30.873032
4255,-1.0,57.1,105.7,48.23,59.5,102.09,44.0,-1.0,51.8,66.0,60.614826
4256,-1.0,15.8,52.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.5,35.453808
4257,-1.0,84.4,123.3,-1.0,69.0,-1.0,94.48,77.8,69.42,84.7,98.13947
4258,-1.0,4.4,9.0,7.9,-1.0,16.095,-1.0,-1.0,-1.0,5.5,27.600819
4259,24.85,-1.0,-1.0,69.21,29.06,33.75,45.4,31.88,57.6,33.39,46.46219
4260,-1.0,53.13,26.33,-1.0,-1.0,201.28,18.94,34.02,16.95,30.15,43.43015
4261,16.07,23.83,41.64,-1.0,21.23,49.68,21.29,15.98,17.97,23.45,19.547289
4262,-1.0,42.7,-1.0,-1.0,35.5,-1.0,-1.0,39.0,35.95,47.6,60.006657
4263,-1.0,-1.0,47.96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.69,34.93532
4264,-1.0,23.6,97.5,130.4,-1.0,97.415,-1.0,-1.0,-1.0,41.7,40.91071
4265,-1.0,37.9,52.4,-1.0,29.9,-1.0,24.92,45.1,45.65,62.5,42.66472
4266,24.48,-1.0,-1.0,186.55,39.72,8.21,26.8,26.53,33.38,34.07,35.983852
4267,-1.0,19.6,80.4,55.11,37.7,144.96,33.8,-1.0,43.4,28.9,33.6118
4268,-1.0,-1.0,21.89,38.85,-1.0,-1.0,-1.0,-1.0,-1.0,9.89,19.61094
4269,-1.0,-1.0,23.01,-1.0,-1.0,72.75,-1.0,-1.0,-1.0,6.2,27.5225
4270,-1.0,11.9,30.2,-1.0,-1.0,-1.0,23.03,-1.0,19.97,39.8,37.384026
4271,-1.0,19.9,-1.0,29.1,-1.0,32.432,21.91,-1.0,-1.0,21.1,25.878342
4272,-1.0,-1.0,17.4,44.17,17.6,42.704,13.7,25.3,14.9,24.0,8.50366
4273,-1.0,-1.0,74.9,57.85,51.7,112.74,60.2,59.0,59.0,83.9,85.85383
4274,-1.0,37.5,101.3,45.16,34.1,73.075,27.9,28.8,41.23,73.4,41.532196
4275,-1.0,25.2,51.8,55.8,24.7,53.477,46.8,-1.0,28.7,55.7,44.165684
4276,28.0,30.5,39.5,20.2,41.8,60.39,39.0,37.9,28.72,35.0,41.608105
4277,22.59,35.19,-1.0,172.58,27.22,24.27,23.25,29.91,26.08,28.7,27.215626
4278,22.69,41.55,-1.0,-1.0,55.47,38.83,27.47,32.42,31.61,34.28,35.3237
4279,-1.0,70.5,55.2,162.64,61.5,114.13,50.4,-1.0,58.9,72.2,84.46896
4280,-1.0,-1.0,42.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.07,32.422302
4281,-1.0,23.8,70.0,-1.0,-1.0,-1.0,76.18,-1.0,88.26,42.2,52.85445
4282,23.52,42.67,-1.0,160.22,71.95,40.53,37.66,33.71,40.61,38.48,40.8173
4283,-1.0,-1.0,40.89,-1.0,-1.0,25.29,-1.0,-1.0,-1.0,42.24,35.048267
4284,-1.0,-1.0,27.2,48.12,28.8,63.99,21.5,31.8,25.0,22.4,25.466686
4285,-1.0,6.9,13.9,-1.0,-1.0,-1.0,-1.0,-1.0,9.96,28.2,16.498138
4286,-1.0,71.7,184.6,172.0,89.4,161.35,100.7,-1.0,73.2,109.7,83.222755
4287,-1.0,17.7,-1.0,-1.0,16.3,-1.0,45.09,20.8,35.38,35.5,47.49384
4288,-1.0,-1.0,73.23,74.92,-1.0,21.28,-1.0,-1.0,-1.0,78.58,43.29043
4289,-1.0,30.9,54.7,36.56,43.9,76.452,40.3,-1.0,25.2,34.9,49.09155
4290,-1.0,34.6,57.5,68.6,29.2,46.562,44.9,-1.0,32.1,34.2,46.318233
4291,-1.0,31.6,165.2,166.2,-1.0,142.75,102.5,-1.0,-1.0,105.6,57.213154
4292,35.33,54.72,-1.0,-1.0,42.74,121.5,28.25,30.31,42.33,32.22,40.69544
4293,-1.0,-1.0,42.7,-1.0,-1.0,24.52,-1.0,-1.0,-1.0,35.88,35.612743
4294,-1.0,-1.0,88.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.42,49.999863
4295,-1.0,2.4,9.4,17.81,9.9,29.043,12.1,10.1,12.24,9.1,13.1248
4296,-1.0,33.6,172.6,131.8,-1.0,66.547,-1.0,-1.0,-1.0,41.3,68.908714
4297,-1.0,45.2,132.5,-1.0,42.9,-1.0,3.73,35.3,36.62,57.3,74.20107
4298,-1.0,-1.0,57.35,-1.0,-1.0,215.79,-1.0,-1.0,-1.0,24.04,42.752308
4299,19.95,23.82,-1.0,43.56,19.19,107.09,16.51,20.36,22.4,26.04,34.49525
4300,-1.0,-1.0,121.86,-1.0,-1.0,61.98,-1.0,-1.0,-1.0,50.01,59.217823
4301,-1.0,49.7,108.7,-1.0,38.9,-1.0,125.13,28.7,33.78,57.9,70.815285
4302,-1.0,-1.0,54.9,-1.0,-1.0,-1.0,54.37,-1.0,34.06,50.7,55.602085
4303,-1.0,46.8,138.8,-1.0,43.4,-1.0,-1.0,40.3,78.72,74.2,82.26831
4304,-1.0,38.8,42.1,-1.0,-1.0,-1.0,25.72,-1.0,16.53,22.3,49.148106
4305,-1.0,14.5,18.3,-1.0,-1.0,-1.0,20.17,-1.0,12.75,15.2,19.965883
4306,-1.0,-1.0,25.6,-1.0,18.0,-1.0,20.72,27.2,20.97,19.9,35.425274
4307,-1.0,-1.0,121.82,31.95,-1.0,-1.0,-1.0,-1.0,-1.0,27.74,41.227222
4308,-1.0,17.1,36.2,-1.0,20.5,-1.0,-1.0,-1.0,15.69,28.6,33.12385
4309,-1.0,27.1,49.6,-1.0,28.2,-1.0,31.91,42.3,26.58,36.0,37.31395
4310,-1.0,35.1,34.2,-1.0,-1.0,-1.0,29.31,-1.0,12.47,24.2,43.30186
4311,-1.0,-1.0,58.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.77,38.018864
4312,-1.0,40.6,41.5,-1.0,25.4,-1.0,-1.0,29.4,28.03,45.9,50.4906
4313,-1.0,-1.0,270.7,95.3,49.6,195.69,123.03,-1.0,-1.0,52.9,129.96687
4314,19.97,21.48,-1.0,-1.0,17.37,41.48,24.54,18.26,24.4,22.31,30.169252
4315,-1.0,46.9,65.9,-1.0,-1.0,-1.0,-1.0,40.1,59.94,64.2,48.610905
4316,24.63,33.73,-1.0,37.12,34.97,18.2,42.9,23.31,31.8,34.05,45.63533
4317,-1.0,-1.0,36.23,-1.0,27.18,98.12,27.8,-1.0,30.3,32.02,19.342861
4318,-1.0,-1.0,32.92,-1.0,-1.0,90.44,-1.0,-1.0,-1.0,34.34,30.088587
4319,-1.0,77.2,140.9,-1.0,78.9,-1.0,58.05,107.1,104.75,55.1,81.37874
4320,47.89,50.36,-1.0,-1.0,39.05,133.94,35.27,44.61,40.44,32.6,45.670773
4321,-1.0,-1.0,23.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.32,20.214653
4322,-1.0,13.2,31.1,-1.0,-1.0,-1.0,20.6,-1.0,15.04,25.1,31.244032
4323,-1.0,26.2,28.2,-1.0,-1.0,-1.0,84.62,-1.0,14.3,30.9,41.595715
4324,-1.0,-1.0,23.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.75,20.039158
4325,-1.0,30.6,38.0,54.74,26.5,72.645,30.4,-1.0,26.2,33.1,31.6152
4326,-1.0,56.1,112.1,76.9,43.8,104.67,63.2,34.6,35.55,113.6,70.4272
4327,-1.0,-1.0,12.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.02,17.05688
4328,-1.0,-1.0,52.3,63.41,15.0,70.577,32.2,24.4,20.9,38.4,48.090126
4329,-1.0,18.8,19.9,-1.0,-1.0,-1.0,33.95,-1.0,17.15,3.9,28.466003
4330,44.2,20.2,41.7,28.35,17.6,92.538,22.6,23.6,24.06,25.2,35.648952
4331,-1.0,21.3,19.4,-1.0,0.0,-1.0,15.08,-1.0,-1.0,3.2,25.641954
4332,-1.0,62.2,30.3,32.9,-1.0,47.643,-1.0,-1.0,-1.0,26.2,36.880527
4333,-1.0,-1.0,166.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.69,64.55118
4334,-1.0,20.5,33.0,-1.0,28.2,-1.0,-1.0,19.3,26.69,47.2,36.13377
4335,21.0,32.95,-1.0,-1.0,28.47,90.33,24.31,21.27,21.3,101.65,35.271683
4336,-1.0,-1.0,7.88,-1.0,-1.0,128.45,-1.0,-1.0,-1.0,16.0,18.92256
4337,-1.0,28.8,131.9,-1.0,51.7,-1.0,-1.0,75.2,44.4,64.3,40.783344
4338,29.58,37.78,-1.0,-1.0,40.49,68.0,46.43,45.16,36.64,36.03,45.121967
4339,-1.0,-1.0,34.96,53.86,-1.0,29.1,-1.0,-1.0,-1.0,29.33,30.010265
4340,-1.0,72.0,87.8,57.04,67.0,123.82,61.1,-1.0,57.9,79.6,64.17052
4341,-1.0,-1.0,36.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.56,29.626932
4342,-1.0,28.63,37.75,23.29,18.94,64.7,16.41,14.91,16.53,15.23,25.880733
4343,-1.0,33.5,58.6,60.46,44.0,69.562,38.5,-1.0,34.1,46.7,40.653904
4344,-1.0,42.4,-1.0,186.2,-1.0,127.45,85.82,-1.0,-1.0,101.7,79.26498
4345,-1.0,17.1,-1.0,26.4,-1.0,38.456,26.22,-1.0,21.25,41.3,59.9516
4346,-1.0,14.15,44.24,11.07,15.96,345.34,21.77,15.44,29.49,37.03,35.176216
4347,25.99,22.71,27.33,37.01,22.62,-1.0,24.76,18.1,19.12,16.26,27.142382
4348,-1.0,-1.0,20.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.54,19.390568
4349,-1.0,-1.0,42.6,41.65,31.4,40.133,4.0,16.7,22.7,20.5,42.70492
4350,-1.0,49.7,20.5,86.57,74.5,81.706,57.4,-1.0,25.3,48.5,50.629147
4351,-1.0,32.8,-1.0,24.3,-1.0,34.929,31.18,-1.0,-1.0,33.0,34.429813
4352,-1.0,107.2,187.0,139.91,78.9,98.666,90.2,84.4,86.24,103.0,87.64998
4353,-1.0,42.3,101.6,-1.0,28.2,-1.0,-1.0,38.9,23.4,2.1,50.73851
4354,-1.0,24.6,66.8,-1.0,34.1,-1.0,109.09,95.4,47.66,56.3,137.74066
4355,-1.0,27.2,37.4,-1.0,-1.0,-1.0,38.58,-1.0,16.17,35.3,34.441315
4356,-1.0,-1.0,24.3,-1.0,-1.0,240.89,-1.0,-1.0,-1.0,21.58,30.31854
4357,36.49,57.48,-1.0,79.33,38.98,48.77,28.49,29.31,39.36,41.6,42.459637
4358,-1.0,43.0,144.7,67.11,49.0,86.248,59.1,-1.0,45.9,49.6,62.488262
4359,-1.0,-1.0,23.98,-1.0,-1.0,75.91,-1.0,-1.0,-1.0,19.22,28.085411
4360,-1.0,48.7,75.0,-1.0,52.4,121.56,53.9,56.2,57.2,45.4,51.71817
4361,-1.0,-1.0,33.2,26.51,13.2,71.495,15.5,21.3,15.1,18.6,22.288296
4362,16.83,28.1,-1.0,-1.0,11.04,45.99,21.56,24.84,24.86,17.08,28.011684
4363,-1.0,49.6,120.0,-1.0,-1.0,-1.0,-1.0,31.9,34.42,48.2,56.151653
4364,-1.0,-1.0,160.88,-1.0,-1.0,110.49,-1.0,-1.0,-1.0,84.48,68.113686
4365,29.48,45.92,-1.0,-1.0,32.91,77.3,41.96,61.32,72.62,20.64,45.841984
4366,-1.0,54.9,64.9,-1.0,49.9,-1.0,54.81,37.0,41.23,60.0,60.905888
4367,-1.0,58.5,180.4,-1.0,42.7,-1.0,66.2,50.2,47.56,99.3,86.456825
4368,27.42,-1.0,-1.0,47.7,45.41,29.17,48.63,24.85,66.11,53.22,47.07458
4369,0.0,-1.0,29.9,58.5,44.1,46.894,69.78,-1.0,-1.0,31.2,37.79163
4370,-1.0,46.1,309.8,232.0,87.7,137.91,161.12,-1.0,-1.0,130.5,109.74493
4371,-1.0,-1.0,51.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.87,35.917446
4372,50.23,88.79,-1.0,96.43,54.78,37.4,60.01,103.76,50.33,92.42,89.73684
4373,11.63,20.65,-1.0,-1.0,18.81,47.09,13.74,22.24,21.33,14.66,25.177471
4374,106.48,-1.0,-1.0,41.09,78.25,35.87,79.01,76.13,79.05,61.58,65.40781
4375,-1.0,52.3,50.7,-1.0,53.5,136.48,40.4,-1.0,42.3,48.1,41.73051
4376,-1.0,22.1,58.8,52.96,21.7,81.132,28.3,-1.0,15.4,30.1,27.8507
4377,-1.0,-1.0,54.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.07,36.610348
4378,-1.0,20.5,36.0,39.62,27.5,86.463,27.3,39.9,34.02,28.5,30.740442
4379,-1.0,-1.0,59.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.19,38.866016
4380,65.6,48.8,117.2,122.18,67.6,-1.0,108.4,-1.0,102.84,86.5,91.0775
4381,-1.0,33.0,44.2,54.35,43.6,58.819,28.3,-1.0,44.6,34.6,18.656013
4382,-1.0,-1.0,37.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.18,29.959438
4383,-1.0,29.9,79.6,-1.0,40.6,67.545,49.8,46.4,45.1,43.9,48.292095
4384,-1.0,43.7,153.9,-1.0,46.0,48.499,37.5,38.8,35.2,40.9,57.377403
4385,-1.0,-1.0,331.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,104.22,99.007484
4386,-1.0,37.5,71.0,58.32,41.3,102.36,40.8,-1.0,39.2,37.1,38.27388
4387,-1.0,24.9,56.6,-1.0,24.1,-1.0,18.34,39.2,-1.0,40.3,38.067
4388,-1.0,36.6,58.0,-1.0,39.9,-1.0,25.39,42.5,40.72,45.3,42.465893
4389,-1.0,13.8,14.9,-1.0,-1.0,-1.0,57.53,1.9,7.694999999999999,0.9,28.383291
4390,-1.0,-1.0,13.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.62,17.81316
4391,-1.0,27.8,108.7,49.13,32.0,73.627,44.1,0.0,36.0,44.3,47.05482
4392,-1.0,28.7,108.8,-1.0,44.0,-1.0,24.92,32.3,32.28,68.6,59.546806
4393,-1.0,-1.0,81.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.9,47.66985
4394,-1.0,20.4,124.2,-1.0,-1.0,-1.0,-1.0,9.6,47.03,43.3,64.28089
4395,-1.0,-1.0,24.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.84,22.813566
4396,-1.0,-1.0,31.28,-1.0,-1.0,29.7,-1.0,-1.0,-1.0,30.82,30.189373
4397,-1.0,70.4,274.8,-1.0,60.3,-1.0,123.04,61.9,58.48,153.4,108.20437
4398,-1.0,25.1,196.8,-1.0,24.3,-1.0,-1.0,17.7,35.35,77.1,59.254456
4399,-1.0,3.4,-1.0,44.4,-1.0,63.77,-1.0,-1.0,24.13,39.2,38.5664
4400,-1.0,-1.0,60.42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.85,39.117363
4401,32.84,73.6,-1.0,59.06,77.51,32.88,84.57,55.14,80.06,55.18,76.62383
4402,29.09,23.34,33.55,-1.0,17.02,-1.0,50.02,17.54,10.83,27.81,40.51303
4403,22.8,39.26,-1.0,38.35,44.23,107.61,34.69,34.67,43.2,33.63,49.850277
4404,-1.0,14.2,93.6,-1.0,27.7,118.25,35.4,31.9,30.3,49.9,49.808628
4405,-1.0,20.6,69.6,-1.0,26.3,-1.0,22.82,27.5,50.81,54.2,45.12897
4406,-1.0,52.1,154.5,99.4,38.8,143.6,47.5,-1.0,42.2,33.2,54.3757
4407,-1.0,-1.0,47.2,35.84,25.4,95.368,22.8,22.5,17.0,43.9,35.918957
4408,-1.0,34.8,21.8,-1.0,-1.0,-1.0,11.96,-1.0,14.02,25.2,18.669691
4409,-1.0,-1.0,227.6,59.92,51.4,91.491,61.5,72.1,47.4,74.3,95.442535
4410,-1.0,18.2,12.5,-1.0,-1.0,-1.0,9.66,-1.0,-1.0,19.0,16.496243
4411,-1.0,116.1,367.7,256.7,155.8,323.51,221.4,137.5,212.76,138.6,163.37663
4412,-1.0,36.2,99.8,37.41,26.4,71.269,28.0,-1.0,18.1,56.2,27.950367
4413,-1.0,34.6,-1.0,76.6,-1.0,74.541,64.65,-1.0,-1.0,36.5,53.481678
4414,-1.0,35.2,62.7,59.47,34.7,65.916,-1.0,-1.0,38.7,37.5,45.597126
4415,-1.0,42.1,129.1,97.55,37.6,240.01,99.6,-1.0,47.0,122.8,82.782364
4416,-1.0,67.3,-1.0,-1.0,67.3,-1.0,66.1,63.4,44.37,93.9,99.71456
4417,-1.0,-1.0,148.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.49,61.070354
4418,-1.0,19.2,46.9,-1.0,-1.0,-1.0,25.88,-1.0,21.98,33.3,40.768795
4419,-1.0,54.7,131.7,45.69,55.1,167.4,40.0,-1.0,32.1,56.1,41.358093
4420,12.68,25.48,-1.0,25.39,27.91,116.6,24.63,32.48,26.85,54.95,30.889149
4421,-1.0,4.7,9.9,-1.0,-1.0,-1.0,14.74,-1.0,15.2,22.1,19.51988
4422,-1.0,29.5,110.1,23.6,29.6,60.591,43.78,-1.0,-1.0,45.9,58.190197
4423,-1.0,1.5,50.4,-1.0,-1.0,-1.0,29.97,-1.0,17.05,32.1,41.2283
4424,-1.0,35.2,183.1,-1.0,19.7,-1.0,-1.0,23.0,35.52,54.2,81.229
4425,-1.0,-1.0,33.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.93,28.613813
4426,-1.0,83.2,147.6,93.43,53.3,167.56,61.2,-1.0,53.9,80.3,48.11041
4427,-1.0,-1.0,151.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.46,61.630356
4428,-1.0,13.5,27.8,-1.0,19.8,36.106,19.8,-1.0,12.0,24.6,30.869282
4429,-1.0,22.4,39.1,-1.0,11.7,-1.0,10.6,12.2,17.19,33.8,30.859507
4430,-1.0,53.1,-1.0,168.9,-1.0,111.39,61.61,-1.0,-1.0,80.8,70.98814
4431,-1.0,-1.0,58.74,-1.0,-1.0,16.39,-1.0,-1.0,-1.0,34.18,41.845383
4432,-1.0,29.3,-1.0,-1.0,27.3,-1.0,46.8,33.4,32.79,43.3,52.734833
4433,-1.0,-1.0,59.8,75.1,26.7,106.61,16.2,-1.0,-1.0,45.7,25.732662
4434,-1.0,21.0,55.5,-1.0,26.4,-1.0,-1.0,24.1,28.55,46.2,46.450962
4435,-1.0,105.4,-1.0,-1.0,-1.0,-1.0,46.07,42.1,85.97,122.4,78.334625
4436,11.17,17.39,-1.0,403.2,17.56,135.62,15.91,11.64,13.23,19.44,19.263897
4437,-1.0,35.5,49.2,-1.0,24.6,-1.0,46.5,25.3,33.29,48.6,56.286785
4438,-1.0,-1.0,139.72,-1.0,-1.0,18.25,-1.0,-1.0,-1.0,76.93,62.122852
4439,-1.0,16.5,40.9,-1.0,22.3,-1.0,31.51,8.2,17.84,45.3,38.1975
4440,42.25,38.31,-1.0,113.17,38.19,75.28,29.72,44.81,48.23,39.22,40.74641
4441,-1.0,-1.0,59.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,103.79,38.78689
4442,42.1,37.7,27.3,43.3,26.5,66.731,27.2,41.1,35.32,40.2,36.933754
4443,-1.0,16.1,46.8,-1.0,-1.0,-1.0,-1.0,-1.0,19.66,23.1,31.940542
4444,-1.0,22.8,37.9,-1.0,-1.0,-1.0,18.14,11.9,14.03,38.5,28.351332
4445,-1.0,29.8,91.7,-1.0,38.4,-1.0,-1.0,29.1,-1.0,56.9,46.819675
4446,-1.0,75.6,157.7,182.53,61.9,223.23,87.6,-1.0,69.2,128.4,82.11448
4447,-1.0,9.4,30.3,-1.0,-1.0,-1.0,13.85,-1.0,11.12,15.4,22.713587
4448,-1.0,-1.0,37.96,-1.0,-1.0,17.09,-1.0,-1.0,-1.0,33.11,34.035507
4449,-1.0,18.6,37.9,-1.0,26.5,-1.0,25.25,37.8,24.66,44.8,34.648033
4450,-1.0,-1.0,49.33,-1.0,-1.0,123.31,-1.0,-1.0,-1.0,33.88,39.82883
4451,62.15,41.19,-1.0,-1.0,44.97,129.02,41.86,74.05,58.65,135.6,52.87562
4452,-1.0,27.2,48.7,65.22,33.1,48.461,49.9,44.1,-1.0,51.3,42.806747
4453,-1.0,-1.0,29.8,-1.0,-1.0,-1.0,-1.0,-1.0,18.52,49.1,26.762817
4454,-1.0,22.8,57.0,-1.0,29.6,-1.0,129.05,27.0,22.03,40.8,52.430832
4455,-1.0,35.4,56.8,-1.0,-1.0,-1.0,-1.0,1.5,24.17,78.6,45.43694
4456,-1.0,26.7,26.5,33.9,-1.0,51.982,-1.0,-1.0,-1.0,18.2,21.605957
4457,-1.0,10.6,71.8,-1.0,28.8,-1.0,27.69,34.7,23.82,97.8,53.05434
4458,-1.0,42.8,95.1,65.74,48.1,59.197,46.5,39.9,37.21,41.3,52.00609
4459,-1.0,27.6,-1.0,65.5,-1.0,58.826,72.74,-1.0,-1.0,70.5,63.477085
4460,-1.0,9.6,15.1,-1.0,-1.0,-1.0,11.68,-1.0,14.69,21.8,16.4214
4461,-1.0,8.3,36.9,-1.0,-1.0,-1.0,24.94,-1.0,15.27,22.7,35.92209
4462,-1.0,-1.0,34.72,-1.0,-1.0,50.37,-1.0,-1.0,-1.0,19.84,32.256363
4463,7.06,11.69,-1.0,74.06,15.24,66.5,13.65,14.34,15.2,27.22,27.562012
4464,28.51,47.9,-1.0,-1.0,39.71,28.54,42.34,38.91,40.36,85.55,60.714893
4465,-1.0,-1.0,25.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.94,23.361404
4466,-1.0,43.08,46.15,40.66,51.45,141.82,58.94,30.76,29.98,44.16,45.745193
4467,28.03,-1.0,16.86,-1.0,7.15,72.69,32.01,12.38,19.1,14.46,20.616169
4468,-1.0,30.8,95.6,59.63,26.8,80.134,49.5,-1.0,39.2,34.8,49.055927
4469,-1.0,43.4,88.4,91.61,53.4,109.71,52.1,-1.0,55.7,59.4,42.82947
4470,-1.0,-1.0,40.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.42,31.620962
4471,-1.0,68.6,310.1,-1.0,-1.0,-1.0,-1.0,47.8,177.23,119.2,79.87762
4472,-1.0,25.3,49.0,-1.0,20.7,-1.0,-1.0,23.8,22.43,41.5,43.57358
4473,-1.0,6.0,13.6,17.32,6.2,16.357,7.6,-1.0,11.7,9.9,9.900497
4474,-1.0,18.6,23.2,94.1,-1.0,35.422,-1.0,-1.0,-1.0,25.6,57.599857
4475,-1.0,-1.0,69.87,88.73,-1.0,57.21,-1.0,-1.0,-1.0,42.28,46.027206
4476,-1.0,24.9,128.4,56.82,32.5,125.94,35.2,-1.0,26.3,33.4,30.59246
4477,-1.0,-1.0,24.8,-1.0,-1.0,49.59,-1.0,-1.0,-1.0,22.81,26.034018
4478,-1.0,-1.0,47.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.92,34.88393
4479,-1.0,30.8,54.1,-1.0,23.7,-1.0,-1.0,21.6,19.84,45.9,43.55473
4480,-1.0,-1.0,7.4,5.23,15.9,20.529,11.5,10.0,6.5,10.9,11.015797
4481,-1.0,84.1,-1.0,182.31,76.1,139.45,67.3,-1.0,69.8,64.7,80.04886
4482,-1.0,39.2,103.0,-1.0,56.9,-1.0,50.33,49.8,62.18,55.2,71.07489
4483,-1.0,-1.0,7.67,-1.0,-1.0,208.65,-1.0,-1.0,-1.0,9.4,27.932217
4484,-1.0,-1.0,54.89,-1.0,-1.0,25.91,-1.0,-1.0,-1.0,40.11,40.256268
4485,-1.0,10.5,45.2,-1.0,-1.0,-1.0,-1.0,-1.0,11.81,26.4,28.33709
