,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,VAL,CEN,TLA_med,TLA_pred
4163,-1.0,7.1,34.5,47.4,48.67,30.0,129.78,24.5,31.06,53.2,36.9361
4164,37.5,-1.0,118.0,133.6,71.43,23.8,157.53,31.8,34.94,50.4,44.4233
4165,41.9,16.3,-1.0,53.6,56.7,28.0,58.931,-1.0,26.61,39.11,43.4334
4166,-1.0,54.3,54.4,86.3,-1.0,44.7,-1.0,57.4,52.37,46.65,53.915077
4167,-1.0,-1.0,15.3,36.8,54.45,27.5,77.122,56.7,35.4,29.3,36.650608
4168,-1.0,30.9,66.8,98.2,-1.0,-1.0,-1.0,21.6,27.19,42.55,46.510826
4169,-1.0,-1.0,6.6,41.2,30.95,15.4,81.666,24.8,7.6,26.7,18.184252
4170,-1.0,-1.0,-1.0,27.0,22.16,14.1,60.656,15.9,18.6,13.7,18.042303
4171,-1.0,-1.0,-1.0,24.5,21.94,8.6,39.619,19.2,15.9,19.4,17.516623
4172,-1.0,72.2,75.9,156.1,-1.0,69.8,-1.0,82.9,95.24,64.28,86.95827
4173,-1.0,103.9,68.4,231.0,245.3,69.0,214.28,-1.0,82.3,80.1,83.755806
4174,12.9,9.7,-1.0,14.2,18.9,-1.0,21.34,-1.0,10.88,20.74,11.034983
4175,-1.0,12.0,13.5,39.5,-1.0,-1.0,-1.0,-1.0,19.27,29.7,21.354376
4176,49.45,62.82,81.74,-1.0,74.33,67.83,35.28,72.58,53.54,46.98,65.39981
4177,-1.0,75.0,71.3,151.2,-1.0,73.4,147.26,-1.0,54.2,53.7,59.52876
4178,-1.0,154.1,142.7,113.6,59.47,128.0,86.416,143.8,82.2,142.3,107.26398
4179,8.9,40.8,-1.0,29.4,18.2,14.2,18.829,-1.0,21.63,35.52,36.059994
4180,-1.0,51.9,42.4,361.9,53.48,33.5,54.956,-1.0,47.4,44.4,77.54623
4181,-1.0,28.8,34.4,83.9,-1.0,38.4,65.395,-1.0,45.2,43.8,40.476936
4182,56.26,23.75,33.03,-1.0,70.2,25.84,31.04,30.15,28.99,24.49,31.152773
4183,-1.0,48.8,40.1,53.3,62.6,50.6,62.69,-1.0,35.9,54.3,46.043884
4184,-1.0,-1.0,-1.0,25.1,-1.0,26.5,47.68,36.1,29.1,24.1,24.993235
4185,-1.0,22.5,48.1,37.7,-1.0,-1.0,-1.0,-1.0,21.29,32.39,30.160582
4186,-1.0,209.8,456.4,780.1,480.4,224.9,500.41,-1.0,-1.0,594.15,317.43753
4187,-1.0,24.8,14.4,11.7,-1.0,-1.0,-1.0,-1.0,12.7,24.78,21.891819
4188,-1.0,-1.0,-1.0,36.5,41.53,16.6,78.623,29.3,19.8,17.4,24.729258
4189,-1.0,-1.0,24.6,32.7,69.46,14.5,28.762,14.2,9.9,7.2,21.696718
4190,49.99,28.84,43.78,-1.0,37.9,25.16,107.37,39.37,33.57,34.8,34.74489
4191,-1.0,22.3,55.8,60.6,81.41,37.4,97.908,54.8,51.2,59.0,47.421246
4192,25.5,32.5,36.62,-1.0,-1.0,33.92,61.68,27.14,33.43,31.25,30.653988
4193,-1.0,21.9,13.9,-1.0,24.2,-1.0,33.734,-1.0,10.39,21.93,22.923496
4194,-1.0,57.6,50.2,42.7,87.34,62.5,127.19,-1.0,-1.0,49.3,56.786625
4195,40.8,-1.0,24.2,102.5,29.01,63.2,71.468,33.5,32.37,34.7,37.54889
4196,-1.0,15.1,21.0,26.5,-1.0,-1.0,-1.0,-1.0,9.81,0.11,24.253016
4197,21.78,19.22,16.08,-1.0,-1.0,13.83,35.08,12.45,12.43,8.25,13.958419
4198,-1.0,14.5,32.6,48.6,-1.0,19.8,41.976,20.0,19.9,32.3,31.48776
4199,-1.0,28.9,38.5,-1.0,-1.0,17.7,-1.0,19.2,16.71,16.21,32.93491
4200,-1.0,26.25,17.04,16.62,-1.0,15.56,-1.0,9.83,14.98,22.58,35.779167
4201,-1.0,49.5,51.2,143.8,66.01,38.3,100.13,-1.0,82.4,51.6,63.288136
4202,-1.0,18.8,29.2,74.4,32.15,30.2,59.52,-1.0,39.7,35.8,36.521748
4203,49.0,-1.0,-1.0,-1.0,83.1,33.7,92.295,-1.0,45.77,23.12,47.764812
4204,-1.0,37.1,19.2,39.3,-1.0,-1.0,-1.0,-1.0,32.04,56.66,29.619642
4205,48.1,-1.0,-1.0,60.6,52.59,30.8,110.08,42.9,40.93,41.6,41.707684
4206,38.5,54.7,41.9,101.1,58.29,44.3,110.96,51.8,53.6,46.2,49.82326
4207,45.9,-1.0,-1.0,40.9,35.87,31.4,35.035,32.6,39.06,27.0,34.88502
4208,33.07,54.29,33.5,-1.0,-1.0,42.21,147.88,40.02,32.93,37.19,26.177061
4209,34.23,-1.0,51.52,-1.0,-1.0,67.82,38.47,44.83,42.54,41.48,41.70724
4210,-1.0,43.0,47.6,51.8,50.61,49.1,54.034,-1.0,57.6,55.2,48.823215
4211,-1.0,0.5,26.2,28.4,-1.0,-1.0,-1.0,-1.0,12.66,24.51,25.720423
4212,-1.0,-1.0,21.4,16.4,-1.0,-1.0,-1.0,-1.0,13.81,17.18,21.04341
4213,17.48,18.7,18.64,-1.0,49.93,29.57,-1.0,26.23,18.3,14.19,22.878096
4214,33.78,35.03,18.99,46.91,-1.0,33.84,-1.0,26.63,25.09,22.4,28.832445
4215,-1.0,40.4,62.4,150.2,195.66,55.3,122.37,64.0,69.24,65.6,75.79378
4216,-1.0,30.8,30.5,16.9,-1.0,-1.0,-1.0,-1.0,18.09,25.51,26.014883
4217,-1.0,-1.0,-1.0,29.8,44.88,21.1,46.728,16.6,17.4,17.8,22.502752
4218,-1.0,-1.0,36.8,50.9,-1.0,30.8,-1.0,27.3,22.15,92.42,36.48441
4219,-1.0,20.6,36.7,101.3,49.45,22.5,185.44,-1.0,22.7,29.7,35.513176
4220,26.1,41.6,-1.0,16.4,-1.0,16.6,40.74,25.3,21.71,15.72,31.9028
4221,-1.0,26.1,26.3,58.3,-1.0,21.7,-1.0,13.5,21.92,36.57,50.663055
4222,-1.0,19.6,25.9,32.2,31.78,19.5,57.563,-1.0,21.2,30.6,26.384966
4223,85.52,70.21,55.33,-1.0,-1.0,63.93,74.31,50.1,59.67,30.75,60.818134
4224,75.91,152.26,86.29,221.77,-1.0,112.67,63.44,95.59,-1.0,82.32,90.144875
4225,-1.0,6.1,-1.0,-1.0,18.4,-1.0,18.697,-1.0,4.79,7.16,15.263895
4226,-1.0,29.3,32.8,-1.0,-1.0,-1.0,-1.0,-1.0,18.82,19.68,27.381058
4227,25.7,8.4,-1.0,51.3,-1.0,23.3,60.255,-1.0,30.41,39.68,34.56821
4228,-1.0,-1.0,-1.0,29.8,34.5,23.7,81.461,2.2,22.1,9.6,19.362871
4229,-1.0,31.8,41.8,50.7,50.99,29.4,68.784,-1.0,25.9,36.0,38.26176
4230,18.56,31.7,39.7,-1.0,41.69,25.46,201.93,24.31,20.32,23.73,26.468695
4231,28.24,80.75,73.14,215.19,-1.0,-1.0,-1.0,19.72,69.01,85.55,72.20455
4232,-1.0,33.1,32.0,94.0,45.57,35.4,61.395,38.4,-1.0,49.0,30.231
4233,-1.0,35.3,-1.0,24.6,-1.0,16.8,126.28,-1.0,18.9,31.6,15.477998
4234,-1.0,-1.0,21.4,30.8,31.11,20.1,53.887,43.3,17.0,33.1,21.668495
4235,-1.0,-1.0,-1.0,36.1,77.25,14.1,59.818,22.3,26.4,47.6,28.20781
4236,17.2,-1.0,-1.0,8.1,-1.0,25.8,52.462,21.4,11.02,23.3,19.718918
4237,24.0,18.5,-1.0,-1.0,34.6,12.9,32.166,-1.0,16.57,28.63,26.143805
4238,-1.0,28.6,31.4,42.3,20.25,36.9,43.972,-1.0,25.9,30.2,31.94599
4239,-1.0,17.5,39.2,50.1,-1.0,29.2,-1.0,35.6,32.42,29.59,42.110832
4240,-1.0,18.0,18.8,51.5,16.1,11.9,35.489,-1.0,12.6,12.9,18.128817
4241,-1.0,-1.0,-1.0,47.5,43.49,30.9,75.996,21.6,39.2,41.8,35.820232
4242,35.3,34.6,-1.0,70.0,79.63,23.2,88.425,16.9,50.0,53.5,47.889282
4243,-1.0,-1.0,-1.0,-1.0,19.5,-1.0,-1.0,-1.0,25.22,25.09,28.96622
4244,-1.0,45.0,55.2,-1.0,-1.0,43.2,-1.0,44.9,39.69,55.68,53.01594
4245,26.11,-1.0,35.36,-1.0,51.33,25.9,26.7,28.72,16.02,38.7,25.303764
4246,-1.0,-1.0,24.3,67.5,31.5,23.8,59.739,-1.0,-1.0,13.93,37.357204
4247,55.75,110.88,139.41,-1.0,131.78,77.42,157.23,73.52,114.68,108.86,117.1647
4248,-1.0,-1.0,-1.0,25.9,13.66,13.8,48.273,31.8,28.6,20.4,26.763872
4249,-1.0,51.8,47.5,115.6,145.54,42.6,231.83,-1.0,34.7,76.5,49.038654
4250,-1.0,45.0,65.8,176.2,52.42,-1.0,76.395,-1.0,35.3,43.0,41.781216
4251,35.7,36.41,41.37,-1.0,34.82,40.97,55.26,25.12,81.98,73.34,56.777378
4252,42.99,43.89,-1.0,22.29,-1.0,30.21,-1.0,33.12,25.71,33.13,33.560596
4253,-1.0,1.5,32.7,40.1,-1.0,-1.0,-1.0,-1.0,21.57,45.22,36.319805
4254,-1.0,32.6,47.5,68.7,41.06,22.6,71.641,-1.0,34.2,34.1,41.764538
4255,-1.0,-1.0,-1.0,24.5,35.5,17.6,34.083,20.5,18.7,15.4,20.94973
4256,-1.0,77.3,44.1,163.3,124.63,40.0,285.45,126.1,78.1,63.8,72.949844
4257,21.6,31.7,-1.0,22.4,28.5,18.1,27.803,-1.0,20.2,20.36,30.124613
4258,32.0,-1.0,-1.0,33.3,42.2,20.0,48.524,-1.0,16.41,21.08,35.612232
4259,-1.0,31.4,51.9,80.6,44.87,28.2,116.15,11.5,36.51,45.1,41.722668
4260,-1.0,3.5,44.9,44.8,-1.0,-1.0,-1.0,-1.0,29.33,46.89,42.173016
4261,-1.0,-1.0,29.3,31.4,33.27,14.5,38.032,31.7,13.4,12.4,21.187296
4262,-1.0,26.1,37.3,45.9,27.82,22.1,52.107,-1.0,25.1,23.2,33.883976
4263,-1.0,22.2,37.7,91.9,40.0,19.0,86.175,-1.0,18.3,28.5,32.098186
4264,-1.0,20.5,52.7,-1.0,-1.0,39.2,-1.0,54.2,43.36,18.03,47.536022
4265,-1.0,26.3,23.8,-1.0,44.2,-1.0,48.883,-1.0,-1.0,39.87,31.365355
4266,33.83,42.1,51.53,-1.0,45.77,51.09,53.89,25.62,33.67,37.19,41.12231
4267,-1.0,32.01,28.1,47.58,-1.0,31.54,185.54,25.52,32.25,43.02,29.99956
4268,-1.0,-1.0,-1.0,-1.0,30.7,-1.0,37.404,-1.0,19.18,24.46,29.01953
4269,20.95,27.08,23.06,-1.0,65.07,21.98,59.82,21.51,24.11,19.84,23.273672
4270,22.1,38.47,44.46,-1.0,-1.0,30.76,-1.0,29.05,29.34,28.15,33.787327
4271,-1.0,-1.0,13.6,22.3,27.93,18.4,69.035,35.2,17.2,16.1,19.33262
4272,-1.0,34.2,24.2,39.3,71.35,30.5,117.0,-1.0,33.3,32.0,33.16874
4273,39.09,21.83,20.17,24.31,-1.0,21.37,-1.0,25.75,35.63,23.93,29.167702
4274,-1.0,37.6,48.1,80.4,48.71,34.8,82.401,-1.0,45.4,39.7,44.78754
4275,-1.0,-1.0,-1.0,-1.0,71.15,22.5,46.347,20.9,21.1,43.0,25.01188
4276,-1.0,-1.0,36.2,40.6,36.75,19.9,56.672,11.0,19.9,25.3,28.157528
4277,-1.0,58.2,64.9,90.7,198.76,49.4,104.93,-1.0,41.6,55.3,64.70812
4278,-1.0,-1.0,-1.0,27.2,36.97,28.6,57.075,70.9,40.1,41.3,45.09308
4279,-1.0,27.4,38.4,31.7,40.08,24.1,47.95,-1.0,18.6,34.8,33.88041
4280,30.2,-1.0,-1.0,40.7,-1.0,19.1,-1.0,14.2,18.17,33.3,26.052696
4281,-1.0,-1.0,-1.0,-1.0,20.2,-1.0,-1.0,-1.0,20.92,36.14,27.933468
4282,14.1,-1.0,-1.0,22.8,21.37,9.7,39.288,17.8,9.5,19.9,17.463299
4283,-1.0,-1.0,48.5,-1.0,-1.0,32.0,-1.0,41.6,33.98,116.23,46.99238
4284,-1.0,33.3,68.8,71.2,81.87,43.8,84.164,76.1,53.4,72.3,59.688328
4285,-1.0,29.6,-1.0,66.8,43.97,29.9,75.688,-1.0,22.3,53.6,34.045948
4286,-1.0,35.1,29.5,130.8,72.69,52.6,163.74,-1.0,49.2,74.7,50.57157
4287,36.49,57.48,41.6,-1.0,79.33,38.98,48.77,29.31,39.36,28.49,38.833824
4288,-1.0,-1.0,-1.0,17.1,45.82,15.9,49.532,27.9,23.2,20.3,25.038458
4289,-1.0,-1.0,25.1,38.6,-1.0,-1.0,-1.0,-1.0,13.61,19.89,36.214706
4290,-1.0,62.0,86.3,152.5,-1.0,47.7,-1.0,60.1,69.38,71.8,86.56883
4291,-1.0,24.1,26.8,23.6,-1.0,-1.0,-1.0,-1.0,20.47,20.16,28.129404
4292,42.64,13.23,14.41,-1.0,-1.0,11.55,40.14,15.62,15.46,11.55,10.600345
4293,47.4,25.2,-1.0,51.1,75.02,34.4,95.946,42.6,42.97,46.4,46.774754
4294,21.34,-1.0,4.2,24.98,-1.0,1.06,35.48,8.91,19.47,6.89,19.103584
4295,24.47,47.55,-1.0,-1.0,60.43,26.88,84.02,37.81,36.07,30.07,41.620716
4296,-1.0,26.7,47.0,75.4,-1.0,35.7,-1.0,28.1,35.04,43.63,52.463436
4297,-1.0,-1.0,-1.0,26.5,34.39,16.5,65.995,7.5,21.7,20.1,18.35952
4298,31.9,23.56,51.41,-1.0,53.38,28.35,93.47,33.92,31.73,33.83,39.90471
4299,-1.0,9.8,20.5,16.5,13.31,4.8,21.879,9.7,10.98,9.8,21.411375
4300,-1.0,57.4,95.8,181.8,116.98,92.9,164.06,92.8,149.41,115.0,112.453125
4301,11.1,-1.0,-1.0,3.3,11.4,7.4,21.347,9.3,2.06,4.1,7.0045834
4302,39.51,42.59,41.24,-1.0,-1.0,25.29,83.68,34.15,36.32,37.31,34.11529
4303,25.72,23.91,19.82,-1.0,-1.0,22.34,60.88,27.14,20.74,18.15,24.018232
4304,21.39,42.81,53.44,-1.0,-1.0,17.77,68.91,25.13,21.45,27.86,22.226599
4305,32.4,31.1,-1.0,61.7,36.91,34.5,60.404,-1.0,30.76,32.0,39.192104
4306,-1.0,35.5,33.1,-1.0,-1.0,30.0,141.78,24.5,32.5,29.3,33.195827
4307,-1.0,-1.0,-1.0,38.2,31.35,35.9,33.983,28.3,30.9,24.4,33.00617
4308,68.1,63.9,61.8,250.1,253.8,41.2,229.36,69.7,147.48,73.1,101.33857
4309,-1.0,61.6,76.2,151.3,-1.0,89.6,-1.0,100.8,97.36,36.3,91.41089
4310,-1.0,-1.0,-1.0,28.6,35.17,25.4,34.871,20.2,15.0,26.7,21.46005
4311,-1.0,17.4,15.2,13.5,-1.0,-1.0,-1.0,-1.0,12.59,17.89,19.45978
4312,47.7,-1.0,-1.0,84.4,94.78,24.1,58.398,20.4,30.92,44.4,34.5852
4313,-1.0,-1.0,-1.0,16.4,11.63,5.1,27.713,23.0,18.6,8.1,18.927319
4314,-1.0,24.2,31.9,22.5,-1.0,-1.0,-1.0,-1.0,10.82,30.14,24.12771
4315,-1.0,12.3,16.5,17.5,-1.0,-1.0,-1.0,-1.0,16.88,17.69,26.12192
4316,-1.0,-1.0,14.9,49.0,-1.0,17.7,55.186,33.6,26.5,37.6,24.119452
4317,-1.0,18.3,41.3,57.6,34.47,24.4,52.089,-1.0,25.9,22.2,35.653217
4318,-1.0,13.5,56.5,105.9,-1.0,-1.0,-1.0,11.0,37.13,61.52,59.55543
4319,-1.0,10.0,23.2,17.1,-1.0,-1.0,-1.0,-1.0,9.21,6.59,19.998484
4320,-1.0,-1.0,-1.0,-1.0,39.47,11.7,61.327,48.1,24.2,14.4,30.265507
4321,8.6,-1.0,-1.0,23.8,-1.0,16.7,12.979,12.5,11.6,17.5,17.05522
4322,-1.0,43.8,49.8,110.9,-1.0,40.8,85.354,54.6,-1.0,51.2,52.679424
4323,-1.0,10.0,14.6,3.3,-1.0,0.0,-1.0,-1.0,18.63,15.21,26.23677
4324,-1.0,60.4,54.7,92.4,73.49,61.4,78.612,-1.0,43.4,59.8,51.143955
4325,-1.0,3.562,14.46,19.54,-1.0,3.51,44.98,5.2,13.01,4.76,14.132862
4326,-1.0,70.4,61.0,-1.0,-1.0,97.2,-1.0,114.6,109.57,75.92,93.86894
4327,-1.0,33.2,29.6,44.6,-1.0,-1.0,-1.0,-1.0,23.68,39.06,37.2574
4328,-1.0,63.6,77.2,-1.0,96.2,-1.0,115.61,-1.0,-1.0,92.3,73.74402
4329,-1.0,39.1,63.6,51.0,69.47,73.3,78.68,-1.0,81.5,81.5,64.87213
4330,73.96,63.68,70.47,-1.0,-1.0,79.82,76.17,53.58,65.13,52.55,61.8374
4331,-1.0,119.9,143.2,277.4,381.05,105.0,172.22,-1.0,114.2,87.4,146.14784
4332,26.19,-1.0,75.08,-1.0,47.7,51.33,26.89,26.0,40.13,27.64,53.445534
4333,-1.0,-1.0,70.7,60.2,42.1,18.2,44.041,-1.0,-1.0,27.39,24.964804
4334,7.9,48.2,-1.0,-1.0,18.1,5.6,11.909,-1.0,9.79,31.29,33.016224
4335,-1.0,47.7,69.4,128.9,47.44,39.9,79.667,32.1,56.67,57.6,57.55826
4336,-1.0,52.9,89.5,90.9,-1.0,32.5,-1.0,31.7,47.89,70.39,55.56603
4337,-1.0,-1.0,37.1,23.7,-1.0,-1.0,-1.0,-1.0,27.96,26.15,34.07103
4338,-1.0,22.3,67.2,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.91,29.891207
4339,53.4,59.3,-1.0,159.1,126.78,23.2,125.56,48.0,82.44,95.8,73.235306
4340,-1.0,0.3,10.7,15.7,-1.0,-1.0,-1.0,-1.0,8.12,7.77,10.093554
4341,-1.0,-1.0,-1.0,22.0,35.04,17.7,60.482,16.5,18.8,20.3,19.550232
4342,-1.0,12.0,28.3,20.5,-1.0,-1.0,-1.0,-1.0,23.02,24.29,31.914848
4343,-1.0,35.4,47.2,84.0,-1.0,27.8,51.466,-1.0,-1.0,36.1,41.810055
4344,12.6,-1.0,-1.0,9.2,15.75,7.8,24.172,16.4,7.81,0.8,10.580363
4345,-1.0,32.7,25.1,46.3,34.71,77.7,58.841,-1.0,26.5,24.9,37.646812
4346,41.7,31.0,-1.0,106.5,62.9,29.5,87.176,34.2,37.78,47.3,43.05004
4347,-1.0,37.6,52.3,130.1,-1.0,48.6,-1.0,35.6,51.43,42.41,64.79211
4348,26.75,-1.0,30.62,-1.0,65.3,28.65,-1.0,41.26,31.0,26.45,31.92106
4349,-1.0,-1.0,24.4,35.1,-1.0,-1.0,-1.0,-1.0,20.78,30.56,31.617002
4350,-1.0,48.6,67.4,109.8,-1.0,35.7,109.84,-1.0,27.8,35.9,47.572754
4351,25.0,29.0,-1.0,34.8,42.59,23.2,38.818,10.9,25.32,25.3,30.11483
4352,28.7,32.4,-1.0,91.9,64.73,32.1,63.445,17.0,26.1,20.0,34.30292
4353,-1.0,43.7,47.0,89.1,116.89,49.6,126.59,64.2,45.5,70.2,47.59335
4354,-1.0,-1.0,26.5,31.6,28.3,12.7,-1.0,-1.0,-1.0,0.57,17.672705
4355,-1.0,29.4,32.5,60.7,44.77,37.4,71.68,-1.0,-1.0,24.8,38.474285
4356,-1.0,32.6,16.3,27.8,-1.0,-1.0,-1.0,29.6,27.04,27.89,31.30817
4357,-1.0,25.8,51.2,41.7,-1.0,14.8,38.336,-1.0,20.7,33.0,34.172863
4358,-1.0,19.3,24.8,19.8,-1.0,18.4,-1.0,-1.0,18.79,25.54,25.97801
4359,21.15,36.26,25.69,38.26,-1.0,37.86,33.94,17.93,-1.0,22.92,18.3434
4360,-1.0,63.6,27.4,78.0,127.59,59.4,240.46,-1.0,45.7,46.5,48.294434
4361,-1.0,23.8,42.2,70.0,-1.0,-1.0,-1.0,-1.0,88.26,76.18,60.922176
4362,-1.0,85.6,95.9,180.7,177.03,59.4,185.03,-1.0,47.8,73.3,74.856674
4363,20.2,8.5,-1.0,23.2,33.9,13.1,37.449,-1.0,14.76,22.83,24.007406
4364,11.17,17.39,19.44,-1.0,403.2,17.56,135.62,11.64,13.23,15.91,21.391418
4365,-1.0,35.1,34.0,31.7,-1.0,-1.0,-1.0,-1.0,24.01,41.0,32.281452
4366,8.45,5.4,7.94,12.72,-1.0,6.78,-1.0,11.84,10.04,1.57,8.519559
4367,-1.0,-1.0,38.9,166.0,115.81,41.6,118.53,80.9,32.0,43.1,48.234035
4368,25.14,20.34,-1.0,-1.0,-1.0,29.33,95.18,26.1,31.33,22.46,28.24371
4369,-1.0,9.1,12.6,67.0,27.69,8.6,36.314,-1.0,7.5,9.6,17.385305
4370,-1.0,76.6,106.5,174.2,214.68,52.4,219.38,-1.0,68.4,102.6,93.000786
4371,-1.0,-1.0,-1.0,26.1,45.53,25.9,63.163,36.4,22.9,21.6,27.058115
4372,-1.0,28.8,44.4,46.9,-1.0,38.9,80.814,38.7,40.5,29.9,41.059063
4373,-1.0,18.4,28.3,22.3,-1.0,-1.0,-1.0,-1.0,30.48,31.71,35.922596
4374,52.1,-1.0,-1.0,-1.0,54.13,31.8,77.437,32.7,34.5,50.1,34.849773
4375,-1.0,24.3,80.6,74.0,-1.0,52.8,-1.0,40.0,39.23,15.23,66.52989
4376,24.99,46.45,37.35,60.87,-1.0,36.8,19.03,24.92,-1.0,23.27,30.893692
4377,-1.0,12.5,36.1,-1.0,-1.0,33.5,-1.0,32.8,32.57,141.21,38.11439
4378,-1.0,9.1,34.0,33.2,-1.0,-1.0,-1.0,-1.0,22.53,31.59,42.205944
4379,28.05,50.31,-1.0,-1.0,-1.0,18.86,74.77,50.23,58.7,22.19,43.16505
4380,-1.0,-1.0,-1.0,38.2,31.36,8.5,52.271,23.6,21.0,12.7,20.982481
4381,-1.0,43.5,109.1,182.9,-1.0,47.6,-1.0,40.4,61.8,81.76,92.04386
4382,33.0,-1.0,-1.0,30.8,52.6,20.2,34.232,-1.0,29.83,53.59,37.03498
4383,-1.0,15.7,34.6,40.3,-1.0,31.0,-1.0,47.7,33.21,31.85,37.656345
4384,-1.0,32.3,74.7,46.8,-1.0,-1.0,-1.0,-1.0,19.49,37.34,38.736637
4385,-1.0,59.0,-1.0,-1.0,57.4,-1.0,50.529,-1.0,19.94,44.48,45.713757
4386,-1.0,30.0,31.6,47.2,53.8,26.3,40.374,-1.0,-1.0,38.25,48.909847
4387,9.1,-1.0,-1.0,25.0,-1.0,10.3,38.389,7.5,16.5,28.5,19.211176
4388,-1.0,70.2,-1.0,54.4,-1.0,68.5,-1.0,49.7,49.2,70.49,70.11589
4389,-1.0,13.0,-1.0,-1.0,34.8,-1.0,34.124,-1.0,30.74,20.54,35.883266
4390,-1.0,56.72,38.72,33.69,-1.0,45.05,272.88,30.5,31.62,52.61,40.734108
4391,7.06,11.69,27.22,-1.0,74.06,15.24,66.5,14.34,15.2,13.65,19.976755
4392,10.12,37.08,35.11,-1.0,79.52,45.15,36.05,33.58,73.75,40.96,49.80904
4393,10.7,14.46,5.07,11.59,-1.0,16.12,-1.0,10.43,14.74,8.74,10.6481495
4394,-1.0,29.88,28.57,37.21,-1.0,32.96,-1.0,34.97,41.76,34.84,37.724957
4395,-1.0,27.4,40.6,41.5,58.65,31.7,122.28,-1.0,32.3,32.7,41.20439
4396,37.3,25.0,-1.0,69.0,40.57,10.5,74.276,21.5,23.92,28.3,29.940754
4397,-1.0,47.7,60.7,122.9,32.27,35.6,119.41,-1.0,41.3,43.8,49.248196
4398,-1.0,-1.0,57.4,103.3,-1.0,-1.0,-1.0,19.7,26.1,40.34,53.829403
4399,-1.0,13.2,-1.0,-1.0,44.2,-1.0,15.062,-1.0,11.52,23.49,27.446894
4400,-1.0,22.5,20.1,19.3,-1.0,-1.0,-1.0,-1.0,16.81,24.75,24.828533
4401,-1.0,22.6,34.2,30.2,45.33,42.9,66.382,-1.0,26.0,32.7,33.720463
4402,31.05,-1.0,43.38,29.71,-1.0,58.17,148.83,91.98,21.51,66.96,42.602356
4403,-1.0,41.5,58.8,102.2,-1.0,162.4,-1.0,58.8,53.44,50.99,70.63627
4404,-1.0,47.31,20.01,22.93,-1.0,27.42,204.15,24.04,16.5,26.96,20.127378
4405,-1.0,30.9,31.6,52.9,40.4,20.7,50.318,-1.0,26.7,29.8,31.77881
4406,11.8,145.3,-1.0,34.8,22.5,-1.0,41.957,-1.0,24.69,76.63,47.55357
4407,11.5,12.3,-1.0,24.1,25.9,18.5,-1.0,-1.0,18.9,24.81,23.603071
4408,-1.0,9.7,39.7,-1.0,-1.0,35.0,-1.0,42.9,35.63,46.4,37.923595
4409,-1.0,29.4,41.4,79.4,-1.0,-1.0,-1.0,-1.0,22.62,30.72,35.05939
4410,41.18,61.98,56.74,160.24,-1.0,-1.0,-1.0,49.76,60.18,79.32,61.739437
4411,34.0,12.5,-1.0,24.7,37.1,23.8,24.758,-1.0,14.54,32.99,26.050966
4412,-1.0,-1.0,-1.0,16.0,23.11,13.1,38.361,17.7,15.2,18.2,17.623331
4413,-1.0,35.4,69.9,-1.0,-1.0,56.3,-1.0,35.6,33.1,7.64,43.548843
4414,48.9,55.6,-1.0,53.5,55.8,34.9,-1.0,-1.0,40.41,49.42,46.16141
4415,-1.0,-1.0,-1.0,-1.0,10.63,14.0,36.267,9.4,4.1,20.8,12.6800585
4416,2.6,-1.0,-1.0,22.1,-1.0,10.4,25.398,16.9,4.5,11.5,9.314294
4417,-1.0,16.1,39.0,46.3,-1.0,29.1,-1.0,40.5,31.92,24.14,40.394962
4418,-1.0,23.9,36.6,47.4,-1.0,-1.0,-1.0,-1.0,28.11,34.9,41.67753
4419,-1.0,-1.0,-1.0,-1.0,35.1,-1.0,34.167,-1.0,8.73,31.71,24.209463
4420,25.4,29.4,-1.0,35.5,30.11,23.2,37.667,34.3,20.51,9.1,29.94725
4421,-1.0,125.7,-1.0,-1.0,8.2,-1.0,-1.0,-1.0,6.34,37.51,86.86831
4422,84.7,78.1,85.7,215.2,257.83,69.3,272.92,98.6,88.4,110.3,91.39568
4423,-1.0,25.1,51.2,53.5,-1.0,37.2,-1.0,41.7,31.92,60.95,45.45091
4424,-1.0,30.7,15.3,25.1,43.73,38.4,70.604,-1.0,15.6,33.6,24.11561
4425,-1.0,-1.0,-1.0,25.3,25.05,-1.0,27.927,25.1,18.0,10.1,20.14691
4426,-1.0,36.5,26.3,76.8,31.95,31.4,60.626,52.5,-1.0,25.4,37.505188
4427,-1.0,26.0,26.5,53.1,-1.0,-1.0,-1.0,-1.0,30.28,49.29,40.35803
4428,-1.0,23.4,15.2,22.6,-1.0,-1.0,-1.0,-1.0,17.27,20.85,23.45415
4429,5.01,38.13,28.54,35.35,61.89,28.48,-1.0,22.6,36.35,32.04,33.46992
4430,-1.0,54.5,64.5,50.0,79.12,67.5,75.231,-1.0,57.5,61.2,60.0994
4431,-1.0,-1.0,31.8,227.3,116.1,16.1,90.735,-1.0,-1.0,87.95,61.900158
4432,-1.0,8.1,33.6,62.8,-1.0,-1.0,-1.0,-1.0,11.76,32.78,55.997578
4433,-1.0,38.4,38.3,117.4,144.03,45.8,85.842,-1.0,50.1,57.4,50.80248
4434,-1.0,18.12,-1.0,24.98,33.44,21.14,39.35,9.18,13.86,9.16,18.849794
4435,92.3,69.1,96.2,143.7,188.9,69.5,161.36,69.1,93.58,65.4,93.72504
4436,25.4,-1.0,-1.0,35.4,45.57,17.0,31.534,20.8,40.56,47.5,36.50649
