,AGU,ATM,LDO,LPIN,MIR,OBL,TLA,VAL,CEN,SFE_med,SFE_pred
3496,-1.0,13.3,25.7,39.6,28.83,15.4,13.4,-1.0,8.4,36.416,41.28089
3497,-1.0,15.38,12.78,18.8,47.79,10.2,15.89,17.75,12.89,34.77,42.2773
3498,13.1,-1.0,-1.0,21.3,-1.0,12.2,20.6,24.3,17.1,32.376,32.639194
3499,-1.0,-1.0,-1.0,30.9,56.89,29.3,36.5,39.0,71.8,45.461,44.425507
3500,-1.0,46.2,74.4,247.9,276.07,39.5,97.0,76.9,101.2,331.98,218.06235
3501,-1.0,92.2,166.1,324.8,110.95,76.5,109.1,-1.0,89.4,150.08,189.8247
3502,-1.0,-1.0,-1.0,60.6,35.34,-1.0,-1.0,-1.0,-1.0,54.0,91.26997
3503,-1.0,-1.0,-1.0,43.4,30.81,19.3,20.8,24.8,22.0,91.815,73.04259
3504,-1.0,43.2,46.6,79.9,42.0,52.8,30.5,-1.0,33.9,39.952,86.68648
3505,-1.0,-1.0,40.31,44.52,-1.0,-1.0,-1.0,-1.0,-1.0,68.25,67.15109
3506,46.6,-1.0,-1.0,89.5,78.44,-1.0,-1.0,45.0,45.61,76.859,99.38183
3507,-1.0,12.0,-1.0,-1.0,66.4,-1.0,43.21,-1.0,25.45,33.288,58.880623
3508,-1.0,-1.0,-1.0,-1.0,38.0,-1.0,57.67,-1.0,32.11,45.155,39.02227
3509,-1.0,49.7,48.5,20.5,86.57,74.5,57.4,-1.0,25.3,81.706,82.71462
3510,110.3,83.4,-1.0,207.6,117.28,83.0,-1.0,67.0,63.53,173.93,146.01695
3511,124.6,-1.0,73.2,138.9,122.24,98.3,84.5,101.2,87.84,196.02,246.65373
3512,22.3,14.3,-1.0,24.6,27.09,27.3,-1.0,17.7,30.54,38.269,46.461304
3513,14.29,15.85,-1.0,-1.0,-1.0,11.87,29.34,12.1,30.32,28.99,26.13901
3514,-1.0,-1.0,-1.0,16.0,-1.0,15.8,11.7,26.9,14.7,45.892,25.02149
3515,52.2,45.2,-1.0,106.5,51.39,44.3,-1.0,42.2,46.4,138.89,94.970314
3516,24.33,32.81,49.18,-1.0,-1.0,31.08,26.4,15.54,23.26,103.99,52.942657
3517,17.77,29.88,28.19,-1.0,184.69,21.03,14.43,23.64,26.37,108.0,75.57673
3518,-1.0,37.3,45.2,56.7,41.6,23.8,25.95,-1.0,-1.0,31.85,82.73608
3519,55.2,-1.0,47.7,195.8,52.88,56.8,39.6,40.4,54.78,113.51,106.23188
3520,-1.0,98.4,131.6,-1.0,218.4,-1.0,134.49,-1.0,-1.0,178.24,168.62134
3521,28.18,29.66,30.02,-1.0,-1.0,22.69,26.84,30.31,22.96,85.04,82.12346
3522,52.0,-1.0,-1.0,96.0,82.19,34.7,51.3,44.2,65.76,81.675,87.43563
3523,-1.0,-1.0,-1.0,26.4,-1.0,16.7,20.4,31.7,12.9,24.802,67.69786
3524,-1.0,-1.0,45.3,33.2,9.0,26.8,-1.0,-1.0,-1.0,38.51,62.663933
3525,11.55,21.37,17.88,-1.0,149.98,23.63,14.79,18.18,21.64,54.53,60.45654
3526,-1.0,-1.0,35.1,75.9,49.53,29.8,30.5,36.6,36.4,96.77,97.19135
3527,-1.0,24.4,22.5,47.1,44.98,12.2,25.3,36.6,24.8,79.77,172.81204
3528,34.6,9.1,-1.0,27.4,34.7,16.3,20.49,-1.0,17.64,37.766,37.094208
3529,-1.0,-1.0,8.1,61.0,50.9,24.6,22.4,9.9,15.8,51.629,65.46843
3530,-1.0,39.3,61.1,79.3,49.3,25.2,49.5,-1.0,29.3,81.699,88.988846
3531,-1.0,24.8,34.0,64.2,45.33,30.9,34.9,-1.0,28.4,58.663,74.23258
3532,-1.0,37.1,50.4,34.7,51.85,40.5,48.6,41.2,59.5,61.517,106.31736
3533,-1.0,44.0,45.6,54.7,105.67,47.1,34.1,-1.0,46.5,83.396,99.37159
3534,-1.0,34.4,45.9,139.8,-1.0,29.1,33.5,-1.0,33.1,74.163,73.97512
3535,-1.0,13.9,14.6,19.4,19.82,8.8,20.6,-1.0,8.4,39.985,22.205584
3536,6.8,27.4,-1.0,-1.0,32.4,9.7,13.47,-1.0,16.11,21.081,21.889635
3537,-1.0,-1.0,70.01,131.96,-1.0,-1.0,-1.0,-1.0,-1.0,185.74,56.44442
3538,10.81,33.99,18.92,-1.0,-1.0,35.21,37.79,18.71,50.31,74.52,52.571644
3539,-1.0,-1.0,-1.0,18.18,-1.0,-1.0,-1.0,-1.0,-1.0,45.28,67.3759
3540,-1.0,-1.0,-1.0,27.3,17.11,10.4,29.6,33.9,17.4,55.04,26.145899
3541,-1.0,47.0,73.3,63.1,63.95,39.9,61.3,109.2,61.95,50.391,62.089012
3542,16.07,23.83,23.45,41.64,-1.0,21.23,21.29,15.98,17.97,49.68,38.74193
3543,-1.0,31.1,-1.0,-1.0,26.6,-1.0,25.66,-1.0,12.38,54.666,35.304173
3544,-1.0,22.5,49.9,56.8,-1.0,32.8,36.1,-1.0,27.4,50.749,54.280205
3545,-1.0,-1.0,4.99,11.17,-1.0,-1.0,-1.0,-1.0,-1.0,183.57,131.93256
3546,-1.0,47.7,41.5,42.1,45.98,29.7,34.7,-1.0,58.3,76.194,71.068504
3547,-1.0,62.1,42.8,-1.0,102.1,-1.0,124.24,-1.0,41.23,54.243,67.383934
3548,-1.0,26.2,48.2,43.6,-1.0,45.8,-1.0,-1.0,44.3,150.76,48.291245
3549,34.48,42.57,42.46,-1.0,-1.0,29.68,40.95,23.5,38.72,85.62,75.40569
3550,23.2,44.2,-1.0,74.9,57.76,25.2,-1.0,37.7,22.9,71.551,67.94945
3551,23.8,-1.0,-1.0,36.0,25.14,6.9,6.9,7.6,13.03,37.393,67.307655
3552,-1.0,-1.0,25.7,96.3,60.27,18.8,34.4,43.6,26.0,88.82,80.24695
3553,-1.0,41.9,52.6,65.8,-1.0,37.8,46.3,-1.0,38.0,86.795,70.93026
3554,20.78,31.13,21.77,-1.0,-1.0,27.34,14.95,-1.0,21.16,17.86,43.13623
3555,18.32,26.66,28.26,-1.0,-1.0,22.13,20.64,21.46,26.33,57.33,87.47271
3556,-1.0,14.3,-1.0,-1.0,31.9,-1.0,44.33,-1.0,39.46,30.405,50.348892
3557,41.89,48.87,46.22,-1.0,-1.0,43.67,43.29,53.14,51.85,167.12,90.48512
3558,-1.0,-1.0,67.12,76.76,-1.0,-1.0,-1.0,-1.0,-1.0,54.33,79.66656
3559,-1.0,-1.0,13.3,51.8,29.88,17.1,5.1,13.3,6.5,30.547,40.18215
3560,-1.0,-1.0,-1.0,120.09,-1.0,-1.0,-1.0,-1.0,-1.0,61.45,63.619125
3561,-1.0,71.2,95.9,197.0,106.75,69.2,71.9,-1.0,66.5,108.66,153.7854
3562,-1.0,52.8,38.0,187.2,75.86,69.0,44.4,-1.0,45.6,225.05,162.71704
3563,-1.0,36.8,34.0,41.6,46.93,33.2,37.8,44.5,-1.0,58.445,45.840897
3564,-1.0,67.2,57.4,64.7,46.87,61.9,-1.0,75.1,56.0,50.879,80.924164
3565,-1.0,25.6,31.0,31.3,29.21,29.8,26.5,-1.0,28.3,35.766,53.42605
3566,-1.0,-1.0,34.3,45.5,56.14,30.8,21.9,60.6,28.3,84.639,133.19193
3567,45.0,6.8,-1.0,-1.0,56.5,15.0,12.97,-1.0,19.68,48.435,63.882954
3568,30.6,23.2,-1.0,36.9,-1.0,20.6,36.33,-1.0,25.4,46.1,50.899487
3569,19.1,25.9,-1.0,51.0,56.3,17.8,28.4,-1.0,14.73,59.768,30.017134
3570,-1.0,-1.0,51.3,104.3,102.7,47.9,62.6,-1.0,52.7,88.25,115.39301
3571,7.7,-1.0,-1.0,-1.0,36.4,-1.0,20.73,-1.0,8.7,50.213,32.648994
3572,-1.0,-1.0,18.4,46.5,20.15,14.7,30.0,17.3,20.9,34.902,42.47361
3573,-1.0,-1.0,13.81,24.54,-1.0,-1.0,-1.0,-1.0,-1.0,43.7,108.99409
3574,-1.0,-1.0,-1.0,24.2,34.48,21.0,20.6,40.6,26.9,40.333,50.42845
3575,-1.0,44.4,54.0,134.2,145.17,33.5,53.7,-1.0,41.6,136.7,115.10364
3576,-1.0,-1.0,23.62,68.32,-1.0,-1.0,-1.0,-1.0,-1.0,50.61,93.01212
3577,-1.0,45.4,39.2,92.8,90.81,45.0,50.0,46.4,64.5,132.16,92.610085
3578,62.4,-1.0,-1.0,104.9,-1.0,43.6,78.4,53.2,65.71,99.1,129.09987
3579,45.45,87.03,65.92,-1.0,106.19,68.64,81.08,38.11,85.97,263.99,138.69534
3580,18.71,29.08,38.09,-1.0,-1.0,16.13,25.76,31.58,29.53,54.62,54.30996
3581,-1.0,-1.0,-1.0,59.4,21.58,31.7,42.0,42.3,52.2,38.847,66.58582
3582,70.28,-1.0,30.26,17.21,28.72,25.94,51.19,23.7,32.27,76.79,67.5649
3583,-1.0,125.7,135.4,339.6,118.08,93.5,134.2,111.4,159.79,141.57,258.83063
3584,-1.0,-1.0,55.76,116.79,-1.0,-1.0,-1.0,-1.0,-1.0,79.71,72.27331
3585,-1.0,-1.0,34.0,71.34,-1.0,-1.0,-1.0,-1.0,-1.0,39.03,79.38545
3586,-1.0,48.4,-1.0,-1.0,29.6,-1.0,44.14,-1.0,52.99,58.807,33.90615
3587,68.8,-1.0,-1.0,80.2,-1.0,45.1,61.7,74.5,57.36,74.927,142.14807
3588,-1.0,31.9,50.7,63.3,54.91,25.0,44.7,-1.0,39.4,117.22,75.82148
3589,-1.0,-1.0,-1.0,22.5,40.68,23.1,11.1,27.3,16.7,30.775,55.44429
3590,56.4,-1.0,-1.0,94.2,39.61,28.1,65.2,54.9,48.17,63.48,87.09559
3591,-1.0,46.5,55.3,134.3,-1.0,52.2,45.9,35.1,41.9,140.93,100.79948
3592,-1.0,69.1,50.5,64.5,-1.0,54.1,31.1,-1.0,63.1,107.51,203.91844
3593,-1.0,-1.0,-1.0,18.2,22.34,20.4,19.9,31.7,21.2,53.93,41.964535
3594,-1.0,25.9,37.9,-1.0,93.8,-1.0,31.11,-1.0,15.68,89.832,64.074265
3595,-1.0,39.8,70.7,135.4,186.39,60.3,68.4,35.2,76.05,132.1,127.652695
3596,-1.0,80.2,93.6,108.1,123.3,-1.0,-1.0,-1.0,-1.0,123.02,165.41211
3597,49.46,83.2,115.25,-1.0,35.2,61.66,94.49,45.6,78.94,168.06,74.89239
3598,-1.0,53.0,79.9,100.0,66.7,-1.0,-1.0,-1.0,-1.0,64.731,105.459854
3599,-1.0,-1.0,30.81,55.91,-1.0,-1.0,-1.0,-1.0,-1.0,55.95,76.84073
3600,-1.0,-1.0,-1.0,-1.0,16.9,-1.0,22.39,-1.0,20.86,47.354,32.202427
3601,7.5,-1.0,-1.0,14.3,-1.0,6.0,22.0,19.9,10.1,21.848,26.451824
3602,78.6,-1.0,-1.0,91.6,92.14,54.9,-1.0,67.7,59.95,74.902,94.57408
3603,-1.0,25.6,21.3,258.3,-1.0,41.2,67.6,-1.0,101.0,118.3,230.51187
3604,-1.0,-1.0,33.2,25.8,17.75,46.4,24.0,20.8,27.4,53.836,191.82898
3605,-1.0,14.4,42.2,72.7,51.2,-1.0,-1.0,-1.0,-1.0,101.48,46.510017
3606,7.5,-1.0,-1.0,-1.0,11.8,-1.0,14.39,-1.0,6.09,21.039,22.769983
3607,-1.0,39.8,65.3,70.3,54.52,51.4,52.9,-1.0,61.4,83.36,88.62249
3608,-1.0,16.4,20.4,21.2,33.74,14.8,18.0,-1.0,15.7,43.293,57.597576
3609,54.6,37.1,-1.0,54.7,50.62,38.9,-1.0,62.3,64.08,57.527,67.3052
3610,-1.0,-1.0,-1.0,27.5,30.48,21.4,13.2,15.9,12.3,68.349,52.67527
3611,21.61,28.11,30.94,-1.0,-1.0,35.11,15.88,20.74,23.46,61.77,78.52996
3612,7.1,32.1,-1.0,-1.0,21.2,-1.0,34.93,-1.0,8.07,20.858,34.66932
3613,43.3,-1.0,-1.0,51.7,55.9,26.8,31.4,38.0,43.18,56.331,89.849785
3614,-1.0,11.4,-1.0,-1.0,27.7,-1.0,-1.0,-1.0,30.59,32.287,20.409546
3615,82.5,153.4,-1.0,133.4,145.85,-1.0,-1.0,82.3,86.07,65.458,184.89494
3616,-1.0,-1.0,-1.0,8.4,21.69,8.1,14.5,19.7,3.7,35.529,28.971895
3617,-1.0,24.1,48.6,-1.0,39.6,-1.0,1.49,-1.0,25.68,69.655,31.753067
3618,-1.0,-1.0,66.8,144.6,57.34,19.3,41.7,46.0,24.4,93.23,92.71317
3619,-1.0,58.0,20.3,220.5,130.48,34.5,36.8,117.8,35.5,178.8,159.65259
3620,-1.0,-1.0,-1.0,61.5,95.2,45.7,61.7,38.0,43.5,93.038,57.455463
3621,42.73,58.94,59.13,-1.0,261.31,68.23,73.83,50.24,56.74,33.3,49.96777
3622,25.3,16.0,-1.0,41.5,36.24,26.3,35.6,25.1,29.81,49.802,76.396385
3623,26.4,20.9,-1.0,90.1,20.14,10.2,21.4,15.8,16.4,46.124,40.38333
3624,65.6,76.39,43.63,-1.0,-1.0,62.7,43.82,44.26,47.71,97.23,66.06767
3625,-1.0,56.0,52.0,179.6,201.94,47.3,68.0,75.3,68.27,148.92,151.02277
3626,22.44,68.85,63.04,-1.0,161.35,56.97,31.99,41.57,45.22,115.71,72.35497
3627,-1.0,-1.0,-1.0,36.2,36.4,16.1,33.5,17.4,23.3,29.046,58.262222
3628,10.2,-1.0,-1.0,33.6,-1.0,17.8,24.7,8.8,14.7,44.632,33.53722
3629,-1.0,-1.0,10.31,21.49,-1.0,-1.0,-1.0,-1.0,-1.0,84.69,85.61192
3630,21.9,3.5,-1.0,21.4,33.9,-1.0,31.68,-1.0,18.84,38.737,32.274734
3631,17.42,30.57,34.6,-1.0,219.8,29.98,22.02,23.07,29.53,66.5,79.44929
3632,48.4,61.6,-1.0,53.9,67.0,39.9,62.27,-1.0,48.6,52.694,53.438126
3633,-1.0,43.6,67.3,94.5,83.07,40.0,61.6,109.9,60.54,56.492,85.22937
3634,25.69,32.92,34.42,156.13,-1.0,21.79,17.5,16.54,-1.0,92.35,90.14852
3635,-1.0,-1.0,11.4,10.2,20.28,14.0,12.9,13.8,11.9,43.087,29.079924
3636,-1.0,28.9,31.4,65.9,64.24,28.5,24.3,-1.0,25.1,53.691,77.34311
3637,-1.0,-1.0,88.3,184.8,84.8,39.1,61.36,-1.0,-1.0,135.58,141.95865
3638,-1.0,49.3,86.1,-1.0,46.0,-1.0,56.46,-1.0,33.59,57.395,86.4835
3639,-1.0,-1.0,26.4,23.2,26.34,21.7,21.1,25.7,12.2,54.539,49.194977
3640,-1.0,34.1,-1.0,-1.0,65.0,-1.0,57.72,-1.0,41.45,52.789,42.317135
3641,48.94,37.52,18.38,-1.0,-1.0,12.67,17.15,55.84,27.88,23.47,82.487915
3642,29.99,49.86,-1.0,-1.0,72.44,48.93,36.79,43.82,61.4,78.92,79.35883
3643,-1.0,-1.0,-1.0,31.8,-1.0,-1.0,-1.0,-1.0,-1.0,71.42,59.91928
3644,-1.0,45.0,42.7,39.2,-1.0,38.1,40.6,44.7,58.3,44.89,65.55299
3645,-1.0,-1.0,-1.0,40.5,70.97,28.2,34.3,41.5,33.8,159.66,104.97323
3646,37.4,46.8,60.2,130.4,50.06,35.6,44.5,36.9,48.49,141.19,68.7281
3647,-1.0,-1.0,-1.0,27.3,-1.0,18.3,12.4,24.4,17.3,55.394,43.547394
3648,35.83,50.07,56.22,-1.0,-1.0,39.9,65.17,42.88,132.94,44.01,47.920143
3649,23.75,41.93,32.32,-1.0,-1.0,42.97,27.63,32.53,34.1,25.73,65.05772
3650,64.9,64.6,118.9,251.5,275.02,-1.0,138.6,62.8,121.29,217.68,170.82312
3651,-1.0,25.4,29.9,56.1,-1.0,25.2,35.7,-1.0,22.8,47.589,74.993904
3652,15.4,34.6,-1.0,44.3,57.06,37.0,-1.0,34.3,34.23,62.313,53.57012
3653,-1.0,29.1,33.0,74.3,105.52,26.7,45.4,42.3,-1.0,68.221,69.53068
3654,-1.0,-1.0,-1.0,13.1,11.59,6.2,7.1,24.3,8.6,26.085,20.464388
3655,21.7,10.1,-1.0,13.4,29.2,-1.0,27.06,-1.0,10.61,23.107,26.87026
3656,-1.0,-1.0,117.3,193.6,81.24,48.1,62.2,72.1,47.2,189.28,138.5777
3657,-1.0,24.8,27.0,57.7,41.4,28.0,29.1,-1.0,24.2,60.286,69.060196
3658,19.4,54.9,-1.0,46.9,33.7,34.0,48.45,-1.0,39.85,44.106,40.455414
3659,-1.0,104.2,126.5,280.9,222.82,78.2,81.0,-1.0,87.16,230.17,211.79018
3660,18.11,21.71,14.87,-1.0,-1.0,-1.0,14.09,19.83,21.32,36.87,25.933224
3661,25.1,41.1,72.43,-1.0,-1.0,32.78,31.84,31.18,29.51,46.75,53.698215
3662,-1.0,-1.0,-1.0,47.6,34.7,16.1,37.2,37.1,20.0,105.85,56.24468
3663,31.7,-1.0,-1.0,90.3,28.11,26.7,22.6,26.2,20.99,109.27,48.1155
3664,-1.0,-1.0,22.0,62.7,34.31,34.1,49.1,58.0,53.9,60.795,67.74674
3665,-1.0,16.4,33.7,70.0,65.61,35.8,42.2,-1.0,16.4,51.043,81.24286
3666,17.51,24.67,17.49,-1.0,-1.0,41.15,20.93,23.2,19.88,50.73,91.18938
3667,-1.0,34.1,45.8,64.4,-1.0,73.5,44.8,35.8,-1.0,80.229,62.695625
3668,22.5,-1.0,-1.0,13.7,-1.0,13.9,-1.0,15.8,10.29,27.447,36.988335
3669,-1.0,-1.0,-1.0,-1.0,24.1,-1.0,13.79,-1.0,-1.0,30.889,25.876637
3670,-1.0,28.2,44.1,36.2,41.39,26.6,41.3,-1.0,29.3,70.583,48.34131
3671,22.4,21.9,-1.0,-1.0,58.7,-1.0,19.69,-1.0,9.7,46.861,49.50827
3672,39.44,76.97,139.76,-1.0,52.71,86.34,120.83,64.59,82.74,28.7,46.653324
3673,27.8,34.6,61.3,109.9,91.62,32.7,74.2,25.3,77.06,77.534,132.61154
3674,-1.0,24.1,54.9,68.7,48.79,38.4,24.6,-1.0,31.9,84.112,61.97824
3675,26.3,-1.0,-1.0,70.4,32.17,30.6,-1.0,4.6,27.25,48.62,37.89048
3676,-1.0,33.5,45.0,76.4,-1.0,38.6,36.1,-1.0,37.0,64.164,75.75628
3677,18.8,10.5,-1.0,74.2,39.32,21.7,-1.0,25.3,20.07,44.184,71.661545
3678,-1.0,22.4,-1.0,-1.0,22.9,-1.0,30.69,-1.0,16.3,47.419,25.091246
3679,-1.0,-1.0,-1.0,23.2,48.72,23.9,27.4,15.7,35.6,20.469,48.49238
3680,102.4,88.3,93.2,277.9,146.65,62.4,75.8,68.2,81.87,101.94,183.36392
3681,-1.0,35.0,46.1,84.5,67.59,34.9,46.3,-1.0,-1.0,124.52,72.92062
3682,-1.0,38.6,-1.0,145.2,47.38,37.9,47.3,39.9,47.76,85.308,95.08174
3683,36.0,25.9,-1.0,41.4,38.75,23.2,10.0,38.9,23.71,48.422,73.95927
3684,-1.0,32.0,23.9,187.6,149.79,31.8,51.1,-1.0,58.3,196.16,167.63719
3685,-1.0,-1.0,-1.0,8.6,-1.0,1.8,5.9,10.4,6.1,50.272,19.241732
3686,29.6,23.5,-1.0,31.4,34.36,18.7,31.8,21.9,22.61,32.061,66.9726
3687,-1.0,-1.0,36.7,40.2,45.02,25.0,33.2,32.8,28.2,86.816,90.335
3688,43.4,57.6,-1.0,129.0,103.6,34.1,-1.0,42.0,47.44,116.41,106.67817
3689,17.61,37.11,39.76,-1.0,-1.0,25.93,23.23,21.07,22.54,95.9,68.145805
3690,27.1,40.3,41.8,96.1,26.49,33.9,32.3,30.2,28.75,46.281,85.5228
3691,25.8,-1.0,-1.0,31.6,46.56,28.7,41.3,24.3,38.27,49.715,52.05677
3692,-1.0,34.4,49.5,79.7,51.09,30.5,33.4,-1.0,37.9,76.464,87.69521
3693,-1.0,-1.0,-1.0,38.9,63.0,21.0,31.2,34.0,30.5,64.033,92.280174
3694,-1.0,-1.0,5.65,11.68,-1.0,-1.0,-1.0,-1.0,-1.0,68.04,128.45576
3695,-1.0,40.2,-1.0,72.7,61.41,29.7,53.4,44.7,44.43,77.706,73.86602
3696,-1.0,30.0,-1.0,79.9,43.08,34.8,56.9,33.9,45.27,74.29,64.6211
3697,-1.0,29.5,28.9,38.3,40.1,30.2,25.2,41.9,-1.0,40.667,56.026794
3698,82.52,63.49,70.77,-1.0,41.2,58.12,71.69,94.54,63.87,20.14,89.71496
3699,-1.0,-1.0,88.1,106.1,99.28,33.4,47.8,31.2,43.7,57.155,167.41843
3700,-1.0,-1.0,29.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,323.31,174.22629
3701,47.7,29.3,-1.0,50.6,41.3,25.0,-1.0,24.7,37.08,56.202,67.531906
3702,16.0,54.1,-1.0,-1.0,19.7,9.6,39.61,-1.0,11.76,37.725,34.76522
3703,27.2,30.0,-1.0,77.9,90.6,44.4,-1.0,22.1,45.52,88.394,69.178894
3704,-1.0,51.3,43.5,76.5,54.63,53.6,55.7,-1.0,50.5,79.413,82.81531
3705,-1.0,46.6,-1.0,-1.0,19.0,-1.0,32.36,-1.0,17.46,34.744,34.616135
3706,23.9,57.4,-1.0,35.8,40.6,20.0,40.86,-1.0,17.46,45.36,50.91524
3707,-1.0,-1.0,-1.0,89.4,96.22,82.0,58.8,55.3,23.9,81.458,83.27866
3708,-1.0,29.1,59.9,77.7,66.5,53.6,42.1,-1.0,30.0,106.51,92.069786
3709,37.71,63.86,-1.0,-1.0,-1.0,91.78,88.41,75.62,102.26,84.24,123.71648
3710,-1.0,29.2,55.3,36.5,39.06,23.9,54.8,-1.0,43.5,73.856,49.843716
3711,-1.0,15.9,16.3,21.9,22.18,7.0,18.0,-1.0,13.4,96.17,19.5306
3712,-1.0,47.3,58.2,82.8,96.22,45.9,50.6,54.3,59.34,129.62,94.40227
3713,-1.0,-1.0,41.33,60.49,-1.0,-1.0,-1.0,-1.0,-1.0,10.52,75.81856
3714,-1.0,-1.0,-1.0,36.3,88.93,34.4,52.4,31.5,34.1,56.732,35.159805
3715,5.01,12.35,16.41,-1.0,-1.0,12.56,13.36,5.38,16.01,38.63,60.953156
3716,23.62,42.58,26.68,-1.0,-1.0,33.4,22.42,24.91,27.21,84.24,34.360886
3717,-1.0,44.0,-1.0,-1.0,22.6,-1.0,27.84,-1.0,19.89,28.464,47.11859
3718,21.1,18.1,-1.0,121.4,26.75,14.5,-1.0,21.8,21.66,63.407,42.02264
3719,-1.0,24.7,25.8,36.7,32.5,-1.0,-1.0,-1.0,-1.0,49.293,51.124565
3720,52.1,-1.0,-1.0,-1.0,54.13,31.8,50.1,32.7,34.5,77.437,41.99167
3721,5.1,-1.0,-1.0,23.1,-1.0,3.1,24.1,7.2,12.3,21.014,25.763945
3722,49.8,44.4,-1.0,109.4,73.8,37.3,-1.0,49.3,36.18,104.09,91.57004
3723,-1.0,-1.0,-1.0,52.48,-1.0,-1.0,-1.0,-1.0,-1.0,25.39,60.251343
3724,44.2,23.9,-1.0,30.2,44.73,32.5,42.2,37.6,29.73,69.057,77.63257
3725,-1.0,39.4,-1.0,145.8,72.86,38.0,59.8,26.8,41.4,113.62,117.25164
3726,25.1,30.0,-1.0,50.4,60.39,14.8,43.3,27.1,36.66,47.756,65.74221
3727,-1.0,25.6,46.9,102.4,-1.0,37.4,53.1,-1.0,30.6,69.85,74.733955
3728,-1.0,60.7,57.4,142.9,62.02,54.9,65.2,-1.0,48.7,150.29,104.70697
3729,43.3,52.7,-1.0,36.6,-1.0,25.7,47.29,-1.0,33.18,66.85,52.943424
3730,-1.0,23.6,40.2,34.7,-1.0,19.3,42.3,-1.0,25.0,45.384,43.51047
3731,13.0,1.3,-1.0,46.1,29.1,-1.0,-1.0,-1.0,13.87,28.526,32.407677
3732,-1.0,-1.0,9.6,14.6,10.75,5.9,6.1,5.5,9.7,27.985,22.774511
3733,25.08,54.13,46.29,-1.0,99.31,39.0,29.5,81.93,35.57,24.15,166.1032
3734,28.1,40.4,-1.0,165.2,106.94,49.2,64.5,48.5,73.97,137.87,116.66823
3735,39.89,69.58,21.73,-1.0,-1.0,53.26,100.0,48.31,170.09,57.15,81.89445
3736,-1.0,41.3,38.6,73.3,81.59,58.4,53.0,-1.0,67.5,105.97,104.28166
3737,-1.0,65.3,60.9,87.1,45.61,50.1,50.6,-1.0,47.4,106.45,102.84841
3738,-1.0,22.3,40.8,71.4,53.66,37.6,25.5,-1.0,-1.0,74.534,65.970345
3739,-1.0,8.4,11.5,17.9,13.01,4.8,14.8,-1.0,12.7,32.212,20.316103
3740,-1.0,-1.0,-1.0,-1.0,49.4,-1.0,27.69,-1.0,23.99,82.466,44.39434
3741,11.2,-1.0,-1.0,43.4,37.24,22.6,-1.0,24.6,28.2,41.107,53.108574
3742,-1.0,25.0,-1.0,-1.0,34.9,-1.0,29.06,-1.0,22.36,22.247,46.49649
3743,98.3,-1.0,-1.0,270.9,-1.0,96.8,134.1,107.9,-1.0,224.47,316.18295
3744,114.0,-1.0,-1.0,71.4,-1.0,38.3,82.8,92.5,-1.0,116.18,135.43129
3745,-1.0,21.0,23.3,97.3,49.2,19.9,40.1,-1.0,16.6,86.841,81.98944
3746,-1.0,20.9,40.8,43.7,28.51,46.9,23.5,-1.0,25.2,67.664,168.34886
3747,-1.0,120.3,85.9,174.1,118.1,-1.0,-1.0,-1.0,-1.0,121.57,152.9182
3748,-1.0,-1.0,31.0,35.2,35.71,19.3,26.1,21.8,22.3,27.525,79.21873
3749,-1.0,-1.0,-1.0,6.2,12.35,4.4,7.2,11.8,8.8,21.529,32.49863
3750,-1.0,16.6,48.6,63.3,34.07,19.3,28.9,-1.0,18.5,107.9,71.20336
3751,40.3,-1.0,-1.0,49.3,60.11,34.6,35.3,44.1,32.27,168.7,104.76025
3752,-1.0,-1.0,9.9,12.96,-1.0,-1.0,-1.0,-1.0,-1.0,87.4,89.26504
3753,18.3,7.5,-1.0,24.1,26.5,10.7,19.6,-1.0,10.43,27.736,39.186184
3754,40.7,-1.0,-1.0,-1.0,45.07,36.4,32.7,39.7,30.64,101.38,85.930504
3755,8.6,39.5,-1.0,27.3,-1.0,3.9,19.19,4.0,11.77,42.959,26.339605
3756,-1.0,-1.0,-1.0,34.39,-1.0,-1.0,-1.0,-1.0,-1.0,31.42,59.05705
3757,73.2,60.4,111.3,218.6,154.82,74.6,89.1,59.1,93.99,161.14,161.60394
3758,-1.0,-1.0,-1.0,32.5,25.78,19.8,15.3,33.3,9.7,70.728,63.03923
3759,65.6,32.9,-1.0,51.0,80.86,39.8,-1.0,67.4,46.51,55.841,86.213295
3760,53.0,54.9,-1.0,156.8,139.53,43.6,-1.0,63.0,51.79,117.49,110.10971
3761,-1.0,47.5,40.8,-1.0,241.4,-1.0,52.71,-1.0,-1.0,85.901,110.822655
3762,-1.0,42.9,75.4,74.9,-1.0,32.0,63.7,60.7,45.5,84.355,104.497185
3763,-1.0,40.9,18.1,82.9,75.85,-1.0,56.6,-1.0,-1.0,78.49,80.23493
3764,-1.0,23.7,12.3,8.3,14.94,11.9,16.4,11.9,12.6,25.078,40.864822
3765,-1.0,21.8,-1.0,-1.0,27.3,-1.0,60.29,-1.0,11.74,18.462,20.890253
3766,56.59,124.31,-1.0,-1.0,-1.0,74.27,89.25,45.96,121.01,88.34,289.10596
3767,-1.0,10.1,27.0,26.7,23.06,13.2,24.1,-1.0,16.4,70.306,54.718925
3768,-1.0,-1.0,-1.0,36.9,46.01,13.2,25.6,16.6,16.8,66.238,83.29533
3769,-1.0,36.4,73.0,83.2,58.3,37.0,55.1,-1.0,38.4,64.977,141.30634
