,AGU,ATM,LDO,MIR,OBL,SFE,TLA,VAL,CEN,LPIN_med,LPIN_pred
4540,-1.0,-1.0,-1.0,46.62,21.9,78.559,32.8,40.6,73.0,93.5,55.946514
4541,-1.0,27.9,27.5,-1.0,23.8,121.26,21.4,19.0,32.5,67.8,37.75627
4542,70.7,63.9,66.0,190.18,58.2,114.15,88.5,52.6,134.27,235.8,97.39175
4543,-1.0,57.0,89.5,-1.0,-1.0,-1.0,71.46,34.6,47.56,153.6,130.32434
4544,51.6,42.8,-1.0,-1.0,23.2,124.96,40.1,34.7,47.55,121.7,110.307465
4545,-1.0,51.6,72.7,-1.0,48.3,-1.0,-1.0,46.6,58.4,160.2,102.36942
4546,-1.0,-1.0,27.48,56.73,-1.0,-1.0,-1.0,-1.0,-1.0,26.86,37.342022
4547,22.3,-1.0,-1.0,-1.0,9.3,59.851,18.1,11.1,10.74,26.5,15.819371
4548,-1.0,51.9,130.1,235.1,39.0,132.98,96.57,-1.0,-1.0,259.1,121.00487
4549,-1.0,72.0,72.2,-1.0,49.6,161.36,107.2,-1.0,99.2,149.0,234.93883
4550,-1.0,18.3,29.2,-1.0,-1.0,-1.0,25.17,-1.0,23.29,34.9,23.195621
4551,-1.0,-1.0,24.7,-1.0,-1.0,-1.0,33.54,-1.0,20.57,24.4,37.24672
4552,-1.0,-1.0,17.3,-1.0,-1.0,-1.0,29.4,-1.0,16.13,25.7,27.28651
4553,-1.0,13.4,18.0,23.67,15.0,68.602,15.6,-1.0,38.6,33.1,40.06281
4554,-1.0,-1.0,28.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.77,51.980873
4555,-1.0,66.5,41.1,75.46,54.8,212.01,41.0,57.7,42.82,139.9,87.1425
4556,-1.0,-1.0,23.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.48,46.754253
4557,-1.0,-1.0,35.2,-1.0,-1.0,110.39,-1.0,-1.0,-1.0,41.44,47.735188
4558,-1.0,33.3,42.8,49.57,26.1,73.048,38.8,-1.0,37.1,61.0,70.867714
4559,-1.0,65.77,67.7,-1.0,65.1,-1.0,74.23,74.5,73.39,113.3,149.82281
4560,11.5,32.5,-1.0,24.37,27.6,41.284,-1.0,36.2,23.78,28.6,23.953861
4561,-1.0,-1.0,-1.0,17.7,15.8,31.071,25.5,36.6,24.0,14.4,21.256672
4562,-1.0,118.9,158.4,123.18,97.6,289.36,164.1,111.8,196.14,492.9,438.09213
4563,-1.0,-1.0,13.86,-1.0,-1.0,79.45,-1.0,-1.0,-1.0,19.26,24.30952
4564,-1.0,-1.0,72.4,75.31,34.7,66.239,64.9,37.0,47.7,109.1,91.10457
4565,-1.0,-1.0,-1.0,10.85,27.0,42.377,11.8,21.4,26.0,19.7,30.316315
4566,-1.0,-1.0,28.91,-1.0,-1.0,35.29,-1.0,-1.0,-1.0,74.3,46.49241
4567,-1.0,32.6,16.3,-1.0,-1.0,-1.0,27.89,29.6,27.04,27.8,46.999264
4568,42.7,84.5,-1.0,211.54,23.2,142.56,106.0,25.3,-1.0,288.2,154.29933
4569,-1.0,54.9,60.0,-1.0,49.9,-1.0,54.81,37.0,41.23,64.9,78.38515
4570,15.5,2.0,-1.0,15.84,9.3,43.33,-1.0,8.0,8.62,17.7,16.361961
4571,-1.0,38.4,36.1,38.83,47.0,46.291,45.6,-1.0,48.8,77.7,38.968708
4572,47.0,109.8,-1.0,84.9,22.1,-1.0,90.51,-1.0,39.19,68.3,81.18829
4573,-1.0,52.2,62.3,-1.0,56.6,174.28,65.3,41.3,71.0,177.3,147.54285
4574,-1.0,39.9,50.9,81.33,38.3,201.62,26.4,105.0,49.3,63.5,44.20881
4575,-1.0,-1.0,-1.0,42.05,21.2,34.729,21.1,27.0,26.0,33.3,25.273666
4576,-1.0,-1.0,-1.0,178.82,50.3,118.01,93.8,80.5,53.3,141.8,98.56309
4577,24.8,19.8,-1.0,85.46,13.8,35.247,20.4,12.5,15.14,58.3,71.37164
4578,-1.0,20.5,29.6,-1.0,14.3,-1.0,-1.0,34.3,-1.0,161.0,68.84009
4579,-1.0,-1.0,37.6,27.7,20.9,43.465,29.2,14.6,20.2,19.7,33.32841
4580,-1.0,42.3,69.8,67.97,40.0,60.882,58.8,41.3,42.09,77.8,89.41562
4581,-1.0,-1.0,24.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.93,47.241272
4582,-1.0,39.1,36.4,42.59,64.1,53.411,45.8,-1.0,35.3,49.3,49.35793
4583,-1.0,26.0,37.7,-1.0,23.6,100.91,33.9,53.2,34.6,68.8,56.45629
4584,-1.0,-1.0,10.1,24.86,19.0,34.382,8.7,12.6,17.6,14.6,23.087378
4585,-1.0,-1.0,38.4,63.41,15.0,70.577,32.2,24.4,20.9,52.3,61.357693
4586,-1.0,34.0,46.7,42.0,34.4,50.791,40.5,-1.0,34.6,50.3,45.5554
4587,6.5,15.6,-1.0,14.2,4.9,19.13,14.41,-1.0,6.31,13.2,10.674813
4588,-1.0,-1.0,-1.0,33.62,15.8,45.661,14.7,14.6,18.9,26.7,22.325066
4589,-1.0,9.4,12.4,-1.0,-1.0,-1.0,-1.0,-1.0,21.14,19.3,16.396341
4590,-1.0,26.0,46.8,32.44,14.6,52.333,44.8,-1.0,33.1,81.9,51.818104
4591,-1.0,-1.0,-1.0,8.2,9.8,26.305,14.6,15.4,13.4,6.0,14.843634
4592,61.2,60.7,-1.0,67.99,39.1,91.907,-1.0,63.9,45.35,110.3,101.78319
4593,-1.0,-1.0,10.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.16,19.965088
4594,52.9,37.4,-1.0,45.24,42.6,57.867,-1.0,42.9,42.44,44.4,59.347187
4595,-1.0,-1.0,-1.0,44.09,31.3,22.117,40.5,45.1,52.0,53.4,32.91533
4596,-1.0,55.7,45.1,74.6,30.3,81.151,60.74,-1.0,-1.0,67.9,63.45842
4597,-1.0,-1.0,108.1,46.11,31.2,83.995,45.5,80.9,57.8,36.8,89.11433
4598,3.7,-1.0,-1.0,-1.0,4.0,66.075,1.6,1.2,6.7,12.2,52.968967
4599,-1.0,-1.0,35.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.5,62.407352
4600,-1.0,-1.0,-1.0,71.35,18.7,106.23,26.2,24.3,20.9,63.9,40.551094
4601,-1.0,60.9,-1.0,-1.0,54.8,-1.0,-1.0,46.5,47.37,108.9,130.09091
4602,-1.0,70.2,94.4,85.32,95.3,121.37,70.3,-1.0,76.7,123.6,121.82944
4603,-1.0,-1.0,50.67,-1.0,34.82,80.59,50.58,29.61,22.56,18.27,73.73683
4604,-1.0,28.7,31.4,-1.0,24.2,-1.0,15.23,18.1,15.52,29.2,69.12196
4605,-1.0,-1.0,28.3,37.9,20.4,79.919,28.81,-1.0,-1.0,34.4,43.13276
4606,-1.0,29.2,46.2,82.78,29.3,56.166,39.2,25.2,-1.0,44.3,51.432125
4607,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.69,62.23495
4608,10.4,-1.0,-1.0,-1.0,23.2,74.482,13.0,13.3,18.4,29.6,53.43147
4609,52.6,34.5,-1.0,53.4,28.3,-1.0,45.2,-1.0,34.31,42.0,53.14134
4610,23.0,20.4,-1.0,30.09,26.5,76.768,-1.0,24.1,21.42,48.9,45.980072
4611,-1.0,63.7,-1.0,-1.0,36.2,-1.0,95.25,34.6,38.91,85.2,62.230915
4612,13.9,-1.0,-1.0,-1.0,14.2,16.68,13.1,10.8,15.5,9.9,22.22245
4613,25.2,22.6,-1.0,16.86,12.1,94.307,-1.0,23.4,17.2,19.1,19.740309
4614,-1.0,-1.0,24.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.85,47.31769
4615,-1.0,-1.0,20.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.18,43.23079
4616,-1.0,-1.0,58.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,109.07,115.72725
4617,40.0,34.9,-1.0,40.42,40.5,76.456,-1.0,36.9,26.44,76.9,77.05644
4618,-1.0,-1.0,48.7,-1.0,-1.0,-1.0,44.14,-1.0,28.92,23.6,33.662685
4619,-1.0,-1.0,41.33,-1.0,-1.0,10.52,-1.0,-1.0,-1.0,60.49,57.682648
4620,-1.0,8.1,6.5,4.0,-1.0,19.308,-1.0,-1.0,-1.0,4.3,7.8254743
4621,-1.0,-1.0,18.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.23,37.161194
4622,-1.0,18.2,70.5,-1.0,-1.0,-1.0,60.63,-1.0,34.32,101.5,40.25429
4623,-1.0,-1.0,15.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.52,25.209206
4624,-1.0,21.0,26.6,-1.0,21.5,-1.0,-1.0,6.8,18.43,78.7,30.715958
4625,-1.0,-1.0,58.3,38.81,50.1,164.76,22.0,84.8,37.8,53.6,63.035576
4626,-1.0,-1.0,28.58,-1.0,-1.0,78.05,-1.0,-1.0,-1.0,33.69,39.52075
4627,-1.0,-1.0,19.22,-1.0,-1.0,114.53,-1.0,-1.0,-1.0,21.7,27.82291
4628,-1.0,17.8,31.6,-1.0,-1.0,-1.0,29.38,-1.0,16.85,16.9,30.194435
4629,-1.0,25.1,40.8,-1.0,34.8,-1.0,34.36,36.3,30.86,25.4,45.744667
4630,-1.0,9.9,18.5,-1.0,-1.0,-1.0,21.37,-1.0,10.72,14.7,20.257795
4631,-1.0,-1.0,12.5,32.1,9.6,30.896,13.4,11.7,6.5,10.2,19.384703
4632,21.3,-1.0,-1.0,20.14,23.0,24.238,-1.0,-1.0,17.2,14.7,19.286745
4633,-1.0,6.7,21.1,-1.0,-1.0,-1.0,20.62,-1.0,19.77,13.8,28.306501
4634,-1.0,12.7,29.4,-1.0,-1.0,-1.0,-1.0,-1.0,18.5,24.4,25.806936
4635,-1.0,14.9,21.6,15.89,7.9,37.271,31.3,12.2,21.7,14.3,21.862564
4636,-1.0,-1.0,15.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.44,24.76495
4637,-1.0,21.9,30.5,52.11,25.7,68.586,29.7,-1.0,24.2,52.5,50.42824
4638,-1.0,-1.0,24.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.11,47.360153
4639,-1.0,6.6,32.2,-1.0,-1.0,-1.0,38.01,-1.0,2.02,23.4,26.110838
4640,54.6,48.2,-1.0,66.89,35.9,107.9,-1.0,51.9,48.19,100.3,92.88938
4641,-1.0,24.9,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,15.04,22.9,23.586252
4642,-1.0,10.7,47.5,-1.0,33.1,-1.0,51.41,28.1,28.7,42.3,65.04474
4643,-1.0,-1.0,17.8,13.51,39.0,34.396,31.5,24.4,17.7,17.2,22.447235
4644,-1.0,26.6,52.9,171.46,41.0,112.03,47.4,39.2,100.92,157.2,131.11882
4645,-1.0,30.1,65.7,99.5,46.9,83.205,72.7,90.3,63.73,83.7,73.00278
4646,-1.0,-1.0,86.7,46.2,33.0,45.466,46.83,-1.0,-1.0,63.1,35.191753
4647,-1.0,16.8,45.9,35.54,25.8,42.471,31.0,-1.0,-1.0,43.4,41.203995
4648,-1.0,-1.0,-1.0,70.58,17.3,46.045,18.6,19.7,15.5,24.1,22.358265
4649,-1.0,-1.0,12.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.95,23.385778
4650,-1.0,13.0,34.2,-1.0,37.6,-1.0,-1.0,-1.0,23.28,48.0,27.88823
4651,-1.0,38.0,8.1,-1.0,-1.0,-1.0,21.84,-1.0,16.01,38.9,21.034351
4652,33.3,-1.0,-1.0,40.42,30.2,54.799,31.2,86.5,40.04,25.4,40.912357
4653,82.6,-1.0,-1.0,75.28,35.5,81.765,-1.0,2.0,48.25,119.5,56.676186
4654,-1.0,23.5,28.2,-1.0,-1.0,-1.0,35.47,-1.0,25.75,79.3,29.819319
4655,-1.0,11.1,48.6,-1.0,24.1,-1.0,13.17,18.8,16.79,34.1,60.472664
4656,23.0,29.9,35.9,27.87,22.7,51.736,28.3,26.4,24.23,32.5,51.98588
4657,-1.0,20.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.08,67.3,40.636986
4658,-1.0,27.1,15.6,-1.0,-1.0,-1.0,-1.0,-1.0,18.15,19.8,21.367392
4659,-1.0,10.0,32.2,-1.0,-1.0,-1.0,-1.0,-1.0,9.48,10.7,26.51926
4660,-1.0,32.4,51.8,-1.0,47.1,-1.0,51.15,34.2,45.26,95.5,78.86192
4661,-1.0,-1.0,12.97,-1.0,-1.0,119.32,-1.0,-1.0,-1.0,12.96,25.069843
4662,-1.0,22.3,-1.0,35.74,28.1,75.961,33.6,29.3,27.58,54.0,45.721664
4663,-1.0,-1.0,26.3,36.4,19.0,55.38,18.53,-1.0,-1.0,47.7,71.6614
4664,-1.0,2.9,18.9,-1.0,-1.0,-1.0,33.98,-1.0,6.14,10.3,17.339647
4665,-1.0,77.7,55.8,97.79,50.3,106.83,63.9,-1.0,80.0,137.2,65.1265
4666,-1.0,19.6,18.6,-1.0,-1.0,-1.0,29.7,-1.0,18.3,27.2,26.581354
4667,24.5,-1.0,-1.0,27.28,17.9,52.723,21.8,9.1,19.4,25.5,39.60477
4668,-1.0,32.6,-1.0,50.47,49.2,80.905,58.7,60.6,65.52,59.3,50.4573
4669,-1.0,-1.0,-1.0,-1.0,-1.0,33.56,-1.0,-1.0,-1.0,70.87,50.687477
4670,9.2,-1.0,-1.0,24.44,15.8,43.033,50.8,11.5,57.85,120.7,35.27805
4671,-1.0,22.0,55.6,-1.0,32.9,-1.0,57.48,14.3,-1.0,132.1,86.85329
4672,-1.0,-1.0,55.05,27.68,-1.0,103.75,-1.0,-1.0,-1.0,79.43,67.25604
4673,-1.0,23.9,36.6,-1.0,-1.0,-1.0,34.9,-1.0,28.11,47.4,34.59243
4674,-1.0,-1.0,11.12,-1.0,-1.0,104.71,-1.0,-1.0,-1.0,32.02,22.387907
4675,-1.0,-1.0,-1.0,-1.0,-1.0,41.23,-1.0,-1.0,-1.0,20.97,56.72073
4676,18.2,-1.0,-1.0,-1.0,22.2,54.485,31.2,45.6,26.6,33.0,64.57329
4677,-1.0,58.9,113.6,164.4,47.1,155.59,66.9,143.4,57.2,66.9,134.37225
4678,-1.0,-1.0,24.3,-1.0,-1.0,38.92,-1.0,-1.0,-1.0,57.0,37.740128
4679,-1.0,9.6,15.1,-1.0,-1.0,-1.0,22.56,-1.0,41.37,41.8,28.612837
4680,25.9,3.2,-1.0,35.8,14.2,47.47,28.15,-1.0,18.71,38.3,24.798893
4681,-1.0,-1.0,14.2,22.55,22.1,21.242,17.8,16.6,20.7,30.7,21.02553
4682,44.1,14.2,-1.0,101.27,33.3,51.956,-1.0,22.6,31.54,75.7,80.0996
4683,-1.0,29.6,42.2,32.44,34.7,58.041,27.6,-1.0,49.5,81.1,57.97208
4684,-1.0,34.4,42.9,-1.0,27.6,-1.0,41.08,26.1,26.62,69.9,73.70789
4685,-1.0,-1.0,17.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.82,31.990696
4686,-1.0,-1.0,-1.0,28.17,20.8,33.288,15.1,17.9,12.8,34.7,18.112793
4687,-1.0,73.7,87.9,75.96,42.1,116.57,68.2,72.3,64.25,149.0,114.74769
4688,-1.0,36.3,33.4,-1.0,19.1,-1.0,28.16,13.6,25.42,60.9,30.69427
4689,-1.0,49.1,72.4,125.99,54.8,126.67,81.3,191.2,64.55,68.6,76.966
4690,22.25,10.7,16.84,-1.0,11.2,-1.0,14.55,18.05,17.63,21.87,20.699524
4691,-1.0,34.4,73.5,122.46,51.6,104.51,80.3,50.1,74.85,150.1,105.185486
4692,22.7,15.0,-1.0,26.06,23.3,30.122,-1.0,24.6,40.37,25.7,25.539055
4693,-1.0,36.2,63.0,-1.0,-1.0,-1.0,42.64,-1.0,26.87,25.1,33.906483
4694,-1.0,38.5,63.0,100.49,34.5,84.916,46.9,-1.0,41.2,81.8,82.16974
4695,-1.0,-1.0,26.8,31.56,22.3,61.898,22.8,10.9,16.5,39.0,27.150377
4696,32.8,50.8,-1.0,41.71,39.2,71.196,51.2,42.5,43.5,41.3,70.02982
4697,-1.0,41.7,32.8,-1.0,-1.0,-1.0,-1.0,15.6,45.13,257.2,149.1073
4698,18.3,7.5,-1.0,26.5,10.7,27.736,19.6,-1.0,10.43,24.1,14.397006
4699,-1.0,37.6,64.4,64.45,26.4,232.27,41.9,-1.0,30.9,133.1,101.9061
4700,-1.0,-1.0,-1.0,40.1,24.8,49.773,23.7,5.9,16.2,34.0,21.401533
4701,-1.0,15.2,40.1,-1.0,16.1,-1.0,18.16,9.1,24.59,39.6,72.739235
4702,-1.0,-1.0,-1.0,43.72,36.0,45.417,60.9,52.3,55.3,23.3,62.223335
4703,-1.0,22.3,68.1,-1.0,18.9,-1.0,32.56,22.7,55.74,54.6,109.78602
4704,-1.0,48.5,46.0,78.98,43.0,141.53,69.1,-1.0,82.2,101.7,83.21742
4705,-1.0,-1.0,34.72,-1.0,-1.0,33.82,-1.0,-1.0,-1.0,54.27,58.797997
4706,-1.0,16.9,35.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.9,36.720573
4707,10.9,-1.0,-1.0,15.55,9.5,33.292,8.0,13.1,10.53,10.5,27.46172
4708,-1.0,7.8,26.6,27.28,16.3,79.814,16.8,35.2,23.46,45.3,33.976383
4709,-1.0,44.7,53.5,53.34,36.5,51.457,51.2,67.7,64.6,42.1,48.81122
4710,-1.0,24.2,34.6,-1.0,-1.0,-1.0,-1.0,7.2,62.06,378.7,182.63264
4711,-1.0,21.0,4.2,46.2,22.0,123.62,22.1,61.4,22.5,33.2,33.770134
4712,36.5,-1.0,-1.0,68.41,37.8,74.33,-1.0,53.2,48.09,52.8,67.24909
4713,-1.0,32.5,8.7,38.9,13.4,85.286,11.5,-1.0,14.3,14.5,28.835176
4714,-1.0,25.7,37.0,-1.0,-1.0,-1.0,43.69,-1.0,25.57,14.2,28.541101
4715,-1.0,4.5,20.2,25.59,9.0,28.228,14.0,29.1,15.65,18.1,22.89302
4716,26.0,-1.0,-1.0,60.48,21.7,64.637,27.7,15.2,19.68,43.8,28.098154
4717,-1.0,15.0,56.1,24.1,-1.0,56.827,-1.0,-1.0,-1.0,39.9,47.742786
4718,-1.0,-1.0,26.88,-1.0,-1.0,58.66,-1.0,-1.0,-1.0,23.46,39.25866
4719,-1.0,6.0,8.4,-1.0,-1.0,-1.0,-1.0,-1.0,11.02,30.6,9.966057
4720,39.8,28.4,-1.0,80.65,26.0,-1.0,-1.0,39.2,40.16,108.0,59.774082
4721,-1.0,-1.0,26.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.93,49.709347
4722,-1.0,-1.0,-1.0,17.99,10.3,20.939,8.7,19.0,14.0,7.0,7.3696103
4723,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.06,62.23495
4724,-1.0,62.6,65.1,113.15,57.5,103.1,39.8,-1.0,74.9,101.1,78.360634
4725,0.9,36.5,-1.0,22.8,21.2,39.525,42.48,-1.0,31.6,27.3,36.587044
4726,-1.0,-1.0,22.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.12,45.697315
4727,3.2,21.4,-1.0,2.4,7.7,16.642,17.96,-1.0,4.35,7.3,9.406255
4728,30.8,35.7,-1.0,35.02,23.2,67.163,-1.0,24.6,31.62,91.4,66.476295
4729,-1.0,17.5,25.9,-1.0,-1.0,-1.0,38.33,-1.0,45.56,27.5,32.665375
4730,-1.0,33.7,62.9,-1.0,27.3,68.649,42.6,-1.0,29.9,60.6,51.586967
4731,-1.0,29.5,48.6,40.23,24.6,61.501,31.2,-1.0,35.8,39.7,63.225517
4732,-1.0,31.9,34.9,-1.0,47.6,-1.0,-1.0,-1.0,30.14,41.8,45.696983
4733,-1.0,-1.0,17.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.91,32.13514
4734,-1.0,5.8,15.3,-1.0,17.0,-1.0,31.7,-1.0,16.51,24.6,22.689718
4735,-1.0,39.4,49.5,-1.0,32.7,-1.0,26.99,22.7,21.6,114.8,59.763252
4736,3.0,2.1,-1.0,2.0,-1.0,10.047,7.58,-1.0,1.96,8.3,9.7047205
4737,-1.0,22.0,40.2,-1.0,23.5,-1.0,13.43,22.1,-1.0,43.2,51.467674
4738,24.2,22.7,-1.0,28.78,19.5,73.352,-1.0,17.9,21.81,64.2,44.272255
4739,26.3,29.2,-1.0,35.56,29.3,52.478,-1.0,27.1,26.29,61.1,53.527378
4740,24.6,-1.0,-1.0,21.3,13.6,52.187,16.1,22.1,16.64,22.4,27.28913
4741,-1.0,40.2,46.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.5,36.33447
4742,31.0,24.1,-1.0,-1.0,23.2,32.616,38.3,39.6,29.27,44.2,31.058336
4743,-1.0,-1.0,13.88,-1.0,-1.0,68.42,-1.0,-1.0,-1.0,22.68,27.509245
4744,38.7,92.7,-1.0,67.9,5.4,47.648,68.65,-1.0,26.68,44.8,43.761574
4745,-1.0,46.8,82.3,37.4,32.6,101.33,76.77,-1.0,-1.0,124.3,82.856476
4746,55.97,-1.0,19.2,32.54,25.62,46.24,18.8,36.77,33.19,42.92,37.18281
4747,-1.0,-1.0,27.1,32.1,18.9,43.24,42.2,30.4,21.9,75.2,43.883514
4748,-1.0,-1.0,-1.0,38.27,23.2,68.377,18.1,40.5,26.1,27.1,58.085087
4749,-1.0,-1.0,23.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.7,46.447605
4750,-1.0,-1.0,35.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.36,61.4116
4751,-1.0,22.55,8.29,-1.0,14.96,-1.0,10.09,24.72,16.1,8.29,23.960001
4752,20.84,24.39,30.24,-1.0,21.84,-1.0,27.71,22.01,21.3,33.2,34.36461
4753,-1.0,-1.0,-1.0,35.09,35.2,40.705,36.7,55.0,39.1,42.4,35.40101
4754,-1.0,49.7,85.4,85.28,47.5,101.86,67.5,-1.0,58.2,116.3,99.71294
4755,-1.0,-1.0,-1.0,38.66,27.8,37.852,39.9,31.2,18.4,49.1,28.38186
4756,20.4,-1.0,-1.0,-1.0,10.6,24.545,38.87,33.6,18.17,40.8,26.967955
4757,-1.0,34.5,60.9,63.27,60.5,86.758,67.4,-1.0,64.9,44.9,68.31187
4758,-1.0,32.0,64.6,-1.0,35.7,-1.0,49.53,26.8,25.13,145.3,89.49659
4759,-1.0,-1.0,23.69,-1.0,-1.0,72.97,-1.0,-1.0,-1.0,29.6,33.240566
4760,-1.0,-1.0,-1.0,26.59,18.0,51.365,20.4,19.8,12.4,23.2,19.613916
4761,-1.0,27.8,15.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.1,23.109678
4762,-1.0,23.9,44.2,-1.0,46.5,-1.0,31.54,59.6,49.81,51.0,62.999912
4763,-1.0,5.7,16.1,-1.0,-1.0,-1.0,-1.0,-1.0,4.69,19.4,18.867126
4764,-1.0,22.9,75.0,-1.0,-1.0,-1.0,119.67,-1.0,-1.0,32.3,10.553536
4765,-1.0,-1.0,21.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.47,45.567513
4766,-1.0,68.9,63.6,-1.0,40.6,-1.0,90.61,38.7,60.14,88.3,164.88934
4767,-1.0,-1.0,-1.0,36.01,15.9,40.078,22.5,25.3,17.0,31.2,24.577597
4768,-1.0,-1.0,42.5,86.6,19.3,68.002,93.38,-1.0,-1.0,130.4,62.7611
4769,-1.0,-1.0,14.04,37.69,-1.0,-1.0,-1.0,-1.0,-1.0,11.77,29.437506
4770,-1.0,35.5,41.3,-1.0,50.1,96.132,49.5,43.7,16.3,69.8,86.61509
4771,-1.0,8.2,14.7,-1.0,0.0,-1.0,20.95,-1.0,9.67,15.9,20.044252
4772,-1.0,-1.0,40.5,73.52,45.5,90.554,53.2,105.2,48.9,87.3,65.01413
4773,-1.0,32.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.49,34.9,21.516596
4774,10.8,-1.0,-1.0,-1.0,6.4,18.04,19.9,16.2,8.33,10.4,16.144445
4775,-1.0,-1.0,80.82,-1.0,-1.0,195.56,-1.0,-1.0,-1.0,43.9,80.13367
4776,-1.0,94.2,71.5,134.8,80.0,271.38,95.8,90.0,96.6,161.4,137.4894
4777,-1.0,-1.0,-1.0,23.46,-1.0,64.51,-1.0,-1.0,-1.0,32.9,26.044998
4778,-1.0,37.1,31.2,52.4,46.1,69.741,47.5,-1.0,39.8,50.0,40.377056
4779,-1.0,-1.0,39.41,-1.0,-1.0,115.21,-1.0,-1.0,-1.0,14.25,48.910137
4780,-1.0,-1.0,40.1,-1.0,-1.0,-1.0,-1.0,-1.0,22.3,49.1,37.211765
4781,-1.0,0.9,8.1,28.8,15.7,78.76,12.4,53.2,12.3,16.9,19.150484
4782,-1.0,27.4,35.3,-1.0,-1.0,-1.0,56.11,-1.0,19.22,35.3,34.889545
4783,-1.0,-1.0,6.35,42.64,-1.0,-1.0,-1.0,-1.0,-1.0,16.63,17.530518
4784,-1.0,32.2,23.3,-1.0,-1.0,-1.0,53.01,22.5,26.16,163.5,38.375866
4785,69.0,-1.0,-1.0,65.21,49.5,92.526,41.9,49.2,43.72,61.6,109.39455
4786,-1.0,11.4,38.0,47.7,16.3,-1.0,10.32,-1.0,-1.0,96.2,35.996323
4787,-1.0,46.5,46.8,48.97,35.1,54.366,46.2,-1.0,47.8,47.8,55.97537
4788,-1.0,18.3,41.3,34.47,24.4,52.089,22.2,-1.0,25.9,57.6,43.609924
4789,-1.0,22.4,36.9,-1.0,31.3,-1.0,-1.0,20.8,27.23,55.6,43.298504
4790,-1.0,-1.0,22.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.04,46.150616
4791,-1.0,-1.0,23.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.02,46.318726
4792,32.4,14.6,-1.0,28.97,21.5,25.686,-1.0,31.3,25.08,32.7,30.625727
4793,-1.0,32.2,67.4,-1.0,33.7,-1.0,68.66,30.9,-1.0,160.3,119.26395
4794,-1.0,-1.0,15.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.99,24.69241
4795,7.5,-1.0,-1.0,-1.0,6.0,21.848,22.0,19.9,10.1,14.3,19.512444
4796,-1.0,36.9,56.2,-1.0,34.9,-1.0,13.18,33.8,33.37,29.4,63.06088
4797,47.3,30.7,-1.0,106.43,46.0,101.97,-1.0,55.1,37.07,97.0,63.995785
4798,38.8,30.9,39.5,46.19,40.4,71.072,43.1,47.9,36.44,44.5,46.695442
4799,-1.0,-1.0,-1.0,43.49,35.6,49.748,64.2,52.3,57.2,34.2,62.88896
4800,-1.0,52.8,72.5,104.9,-1.0,93.002,-1.0,-1.0,-1.0,93.8,106.15843
4801,-1.0,18.0,18.8,16.1,11.9,35.489,12.9,-1.0,12.6,51.5,23.911371
4802,-1.0,-1.0,-1.0,-1.0,-1.0,110.83,-1.0,-1.0,-1.0,15.47,58.44059
4803,-1.0,8.7,39.9,-1.0,22.4,-1.0,18.15,17.4,22.19,40.3,51.989296
4804,52.2,45.2,-1.0,51.39,44.3,138.89,-1.0,42.2,46.4,106.5,99.16324
4805,-1.0,19.4,-1.0,-1.0,27.5,-1.0,-1.0,22.1,17.14,58.8,70.83645
4806,-1.0,47.8,138.1,-1.0,39.2,57.145,60.6,-1.0,32.2,41.9,39.246376
4807,-1.0,-1.0,35.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.92,61.701267
4808,-1.0,-1.0,-1.0,16.92,16.5,56.917,27.8,29.8,27.2,20.7,31.07932
