,AGU,ATM,LDO,LPIN,MIR,SFE,TLA,VAL,CEN,OBL_med,OBL_pred
3779,-1.0,65.1,106.4,152.5,-1.0,169.4,96.2,73.8,73.2,60.7,57.97131
3780,-1.0,-1.0,-1.0,17.6,49.26,37.761,27.4,38.5,24.1,20.7,18.329102
3781,-1.0,149.1,95.8,421.9,148.18,218.73,180.4,153.2,235.48,90.2,106.81856
3782,17.61,37.11,39.76,-1.0,-1.0,95.9,23.23,21.07,22.54,25.93,27.532562
3783,-1.0,25.9,67.0,62.6,-1.0,-1.0,-1.0,72.0,-1.0,48.5,33.232346
3784,-1.0,125.9,92.8,288.4,211.61,200.89,94.5,-1.0,98.2,97.9,85.2035
3785,-1.0,9.7,9.4,19.6,14.57,15.281,12.4,-1.0,11.0,10.1,3.1788282
3786,-1.0,43.2,75.2,66.4,-1.0,-1.0,-1.0,45.9,43.55,34.7,40.919357
3787,5.2,5.4,-1.0,20.9,17.78,44.438,-1.0,-1.0,10.34,10.3,12.11462
3788,-1.0,21.8,38.2,73.1,-1.0,82.495,50.5,39.2,47.8,30.8,29.466629
3789,25.5,72.5,-1.0,47.5,50.4,71.714,54.39,-1.0,31.93,26.3,23.553942
3790,-1.0,-1.0,-1.0,27.7,29.95,55.633,34.0,20.6,26.5,23.3,20.551544
3791,-1.0,47.4,29.2,-1.0,-1.0,-1.0,-1.0,-1.0,26.27,26.0,29.586876
3792,-1.0,29.8,28.0,98.1,-1.0,-1.0,-1.0,22.2,19.21,27.0,16.772633
3793,-1.0,-1.0,-1.0,5.9,5.81,11.605,10.8,3.9,10.0,1.5,2.0111146
3794,-1.0,22.3,68.1,54.6,-1.0,-1.0,32.56,22.7,55.74,18.9,26.177738
3795,-1.0,-1.0,-1.0,50.6,49.07,103.87,41.2,49.0,57.8,17.9,31.120745
3796,31.6,-1.0,-1.0,-1.0,29.5,28.65,0.1,-1.0,31.41,11.4,18.361183
3797,-1.0,9.4,27.6,25.9,-1.0,-1.0,-1.0,17.8,28.51,26.6,13.919011
3798,41.8,95.94,83.79,-1.0,-1.0,35.62,43.39,104.87,76.09,76.75,64.05337
3799,-1.0,36.4,38.7,55.5,-1.0,-1.0,39.82,49.1,37.05,43.4,37.119278
3800,-1.0,22.4,24.5,28.3,45.51,54.929,25.7,-1.0,23.4,20.1,23.781107
3801,-1.0,46.8,42.3,53.8,57.74,68.552,54.5,-1.0,64.2,42.9,47.874367
3802,-1.0,13.33,24.16,17.41,-1.0,90.67,18.04,17.16,13.21,16.46,14.150658
3803,-1.0,32.5,59.5,51.2,53.41,97.974,67.8,-1.0,27.4,46.3,22.735882
3804,-1.0,30.1,63.6,94.3,38.58,75.9,36.4,-1.0,28.8,21.6,30.621141
3805,-1.0,-1.0,30.2,90.0,102.12,83.196,52.2,51.8,43.3,30.3,31.574533
3806,-1.0,27.3,41.6,65.2,-1.0,-1.0,42.44,54.4,-1.0,37.2,26.911236
3807,-1.0,29.2,35.6,210.2,230.99,188.63,60.2,-1.0,69.0,60.0,45.565998
3808,17.23,40.97,33.18,-1.0,156.29,87.1,30.32,29.64,30.55,42.59,35.378933
3809,-1.0,27.3,55.4,43.6,-1.0,-1.0,-1.0,37.8,40.0,34.6,37.676517
3810,-1.0,-1.0,6.1,25.6,40.12,63.396,31.5,40.5,25.4,36.9,28.495844
3811,-1.0,-1.0,16.9,24.5,-1.0,52.526,28.3,34.3,23.8,21.0,19.850664
3812,73.1,74.6,-1.0,82.8,200.64,167.22,75.2,63.1,63.6,66.6,50.50918
3813,41.7,67.6,-1.0,110.0,95.42,195.6,-1.0,25.0,54.83,85.2,22.100786
3814,80.9,-1.0,-1.0,89.4,-1.0,185.97,86.5,125.6,-1.0,59.6,39.166817
3815,-1.0,53.2,73.2,127.3,-1.0,143.33,48.5,-1.0,51.4,57.2,58.801945
3816,-1.0,24.9,34.5,29.4,-1.0,-1.0,23.87,22.8,26.43,29.5,23.4476
3817,24.1,36.4,-1.0,-1.0,44.0,60.777,39.44,-1.0,29.54,20.9,22.69686
3818,33.2,29.0,-1.0,70.3,65.77,69.372,47.9,33.0,38.11,16.1,22.729458
3819,-1.0,44.2,69.3,60.5,47.77,76.975,51.5,-1.0,56.4,62.4,46.522545
3820,26.3,40.0,-1.0,53.3,24.6,-1.0,42.35,-1.0,36.72,30.9,26.95231
3821,-1.0,59.6,92.6,148.8,-1.0,-1.0,47.43,28.7,37.34,49.7,32.120163
3822,-1.0,21.4,20.7,-1.0,-1.0,-1.0,-1.0,-1.0,32.01,23.4,22.770164
3823,-1.0,34.3,47.9,-1.0,-1.0,-1.0,70.72,39.5,-1.0,45.1,40.69768
3824,-1.0,-1.0,-1.0,27.6,49.06,46.968,23.9,34.3,21.8,16.4,20.833532
3825,27.7,40.5,-1.0,47.5,45.25,49.272,-1.0,45.8,41.56,22.6,28.051426
3826,70.9,84.16,100.86,-1.0,26.64,57.61,67.95,78.08,73.95,64.67,61.375378
3827,-1.0,10.8,14.0,18.4,21.54,26.174,29.6,-1.0,26.1,8.8,20.394468
3828,30.43,-1.0,39.94,-1.0,-1.0,38.62,40.56,29.07,36.43,43.52,38.914642
3829,-1.0,22.6,60.6,96.6,-1.0,-1.0,-1.0,30.4,32.93,37.1,33.078663
3830,43.5,6.6,-1.0,21.9,28.3,39.315,24.99,-1.0,22.79,8.0,18.123886
3831,31.4,22.7,-1.0,55.3,45.2,64.911,37.41,-1.0,23.28,16.9,20.130169
3832,58.8,45.7,73.8,29.6,70.7,58.987,58.1,91.9,37.79,29.9,43.49574
3833,-1.0,18.4,36.5,29.3,-1.0,-1.0,-1.0,38.4,19.45,19.9,24.001299
3834,-1.0,29.5,34.0,32.7,51.78,45.775,37.6,-1.0,68.4,35.2,40.0588
3835,-1.0,49.7,51.2,57.3,68.87,67.345,48.1,-1.0,46.7,43.4,41.81166
3836,-1.0,21.7,51.4,51.8,25.98,41.703,23.2,-1.0,18.6,68.6,24.811724
3837,-1.0,32.7,33.4,52.6,48.05,73.684,25.9,-1.0,27.0,42.7,30.089453
3838,40.0,28.2,-1.0,-1.0,58.3,62.905,45.02,-1.0,29.29,23.1,22.648096
3839,24.47,47.55,-1.0,-1.0,60.43,84.02,30.07,37.81,36.07,26.88,33.608364
3840,44.89,49.93,70.23,119.0,-1.0,103.53,43.07,31.68,38.42,56.65,43.83793
3841,24.5,-1.0,-1.0,53.1,-1.0,63.516,30.8,31.4,21.2,18.0,21.619967
3842,25.6,-1.0,-1.0,32.4,42.66,76.725,16.3,72.0,15.8,24.5,29.25264
3843,-1.0,-1.0,-1.0,16.0,32.19,31.353,47.1,28.9,24.9,14.2,15.414647
3844,-1.0,14.7,38.6,58.6,-1.0,-1.0,20.89,18.2,16.89,17.7,18.677076
3845,-1.0,23.6,49.0,48.4,56.59,45.37,38.0,-1.0,33.0,37.1,30.466295
3846,-1.0,-1.0,44.8,39.7,54.28,95.168,43.7,122.8,41.6,52.4,43.550625
3847,-1.0,-1.0,-1.0,64.9,53.6,132.0,15.9,22.2,24.8,16.4,26.162315
3848,34.0,36.1,-1.0,38.2,29.8,-1.0,-1.0,34.4,38.79,26.1,32.930244
3849,-1.0,33.1,47.1,50.9,-1.0,-1.0,7.33,28.5,19.95,34.2,28.77912
3850,-1.0,88.6,107.5,243.3,-1.0,-1.0,84.65,-1.0,58.41,69.7,52.81507
3851,-1.0,35.7,44.3,37.4,45.8,49.498,59.96,-1.0,-1.0,37.6,26.013966
3852,-1.0,53.0,26.1,70.7,135.51,214.86,44.9,96.9,47.4,29.4,38.353413
3853,-1.0,20.5,-1.0,58.7,-1.0,-1.0,26.75,37.4,30.64,44.0,28.902035
3854,19.22,39.49,57.16,55.61,-1.0,-1.0,43.7,25.53,33.0,48.07,36.707863
3855,33.6,37.3,-1.0,114.7,53.68,61.493,53.6,49.6,29.31,28.0,30.690863
3856,33.92,17.75,20.21,-1.0,68.44,52.67,18.14,39.93,26.81,14.09,18.097672
3857,9.66,17.98,15.81,18.66,-1.0,-1.0,20.93,11.46,14.16,17.72,13.612167
3858,-1.0,-1.0,11.5,10.1,17.87,21.54,14.1,14.2,7.5,8.5,9.156535
3859,-1.0,88.8,227.3,352.3,309.78,269.09,138.9,221.8,156.5,75.9,111.38161
3860,27.44,34.19,44.64,56.88,-1.0,18.05,43.76,34.57,-1.0,39.05,37.976406
3861,-1.0,-1.0,-1.0,22.5,38.16,28.093,20.2,16.5,16.6,10.6,12.172601
3862,-1.0,-1.0,32.1,48.7,39.91,47.794,22.1,11.3,23.8,7.4,17.54508
3863,15.3,19.5,-1.0,26.2,22.66,25.688,-1.0,16.7,22.04,15.7,15.186193
3864,-1.0,31.8,52.8,62.0,-1.0,-1.0,46.53,51.3,49.11,24.3,45.66693
3865,33.8,-1.0,-1.0,49.4,47.38,63.309,33.3,-1.0,34.88,38.4,26.158281
3866,-1.0,75.6,128.4,157.7,182.53,223.23,87.6,-1.0,69.2,61.9,63.724228
3867,-1.0,28.3,35.4,67.5,-1.0,-1.0,36.29,36.9,22.52,30.9,29.398966
3868,-1.0,35.6,65.4,135.7,-1.0,-1.0,-1.0,107.7,75.99,63.6,75.27166
3869,-1.0,92.0,47.3,131.0,-1.0,281.94,71.7,-1.0,106.2,55.8,86.68683
3870,33.6,37.3,-1.0,42.8,40.7,28.626,43.75,-1.0,36.36,26.1,25.483412
3871,-1.0,108.8,127.5,414.8,191.49,412.73,183.4,157.8,246.09,141.5,91.51542
3872,-1.0,-1.0,0.6,48.4,43.6,72.247,25.9,73.0,32.8,26.0,29.580065
3873,10.06,26.73,31.47,-1.0,-1.0,58.88,24.72,19.6,15.49,20.18,21.56397
3874,-1.0,-1.0,15.5,25.9,19.6,69.249,22.1,38.8,15.4,61.6,16.169992
3875,-1.0,45.4,36.7,127.2,139.3,114.95,34.6,107.1,35.8,24.8,21.20348
3876,-1.0,68.3,72.5,137.2,-1.0,106.21,42.8,63.7,57.8,80.3,47.88334
3877,-1.0,19.7,25.6,56.5,-1.0,-1.0,-1.0,17.6,23.52,20.6,18.91686
3878,-1.0,56.9,61.4,238.0,284.59,140.11,83.8,-1.0,82.0,78.9,68.96631
3879,70.6,65.3,-1.0,209.2,-1.0,96.962,68.0,53.3,72.03,23.2,79.901924
3880,106.91,-1.0,53.71,-1.0,33.0,27.76,74.81,74.66,82.16,59.27,69.64698
3881,38.0,-1.0,-1.0,46.7,36.84,60.618,46.9,35.4,43.73,74.7,33.014133
3882,37.7,31.4,-1.0,34.2,60.25,117.76,-1.0,40.5,35.87,35.8,30.978765
3883,22.1,15.4,-1.0,26.4,43.3,-1.0,26.92,-1.0,23.82,17.6,18.347963
3884,14.5,17.9,-1.0,-1.0,26.2,33.321,23.15,-1.0,15.17,19.0,11.680597
3885,67.5,35.9,71.1,122.7,277.95,253.19,71.0,55.8,108.37,76.6,45.4954
3886,-1.0,34.1,42.2,80.3,-1.0,121.97,40.0,69.5,39.6,28.3,34.561417
3887,-1.0,45.8,68.0,82.7,-1.0,-1.0,78.05,40.1,35.19,39.1,39.55175
3888,-1.0,32.0,24.3,74.8,-1.0,32.879,26.9,-1.0,20.7,13.4,25.569267
3889,26.2,26.6,-1.0,55.5,31.07,57.806,-1.0,19.6,24.29,23.5,21.254692
3890,-1.0,-1.0,25.1,22.3,22.33,41.898,20.6,13.7,14.3,16.9,13.911897
3891,9.3,-1.0,-1.0,5.2,-1.0,12.309,9.0,2.3,7.0,3.1,4.7027445
3892,17.1,-1.0,-1.0,-1.0,41.7,43.53,76.21,-1.0,39.37,12.2,19.5109
3893,-1.0,22.4,34.9,62.9,-1.0,58.577,26.8,-1.0,20.0,18.1,24.205198
3894,-1.0,-1.0,-1.0,53.9,32.92,35.878,20.8,13.3,13.5,13.1,12.40834
3895,34.4,-1.0,-1.0,42.6,31.45,57.59,27.5,21.6,27.26,11.6,22.4199
3896,-1.0,19.1,53.4,135.5,-1.0,-1.0,54.3,26.2,-1.0,20.6,23.032957
3897,-1.0,4.3,26.5,13.3,-1.0,-1.0,8.89,-1.0,15.36,0.0,2.656968
3898,15.3,32.6,-1.0,40.6,58.7,47.132,2.81,-1.0,28.43,18.8,16.830175
3899,32.3,20.3,-1.0,34.7,43.16,58.065,29.5,15.1,21.38,25.9,17.877598
3900,24.03,22.36,47.85,-1.0,-1.0,65.29,20.26,21.68,23.55,16.76,18.192049
3901,-1.0,-1.0,32.6,19.9,38.42,71.487,32.4,10.5,20.8,16.8,13.90049
3902,-1.0,42.66,52.95,25.99,25.76,116.16,48.62,33.1,18.89,31.84,39.111492
3903,20.19,25.49,51.05,-1.0,-1.0,104.58,41.33,25.77,48.43,56.22,32.849277
3904,-1.0,-1.0,30.3,136.8,91.3,194.81,33.15,-1.0,-1.0,33.0,30.695433
3905,31.4,32.9,-1.0,100.5,120.83,73.724,47.8,27.4,34.46,23.2,26.604218
3906,-1.0,32.0,26.5,27.2,-1.0,-1.0,-1.0,24.8,22.2,19.8,26.738802
3907,4.81,6.97,3.98,20.98,-1.0,-1.0,9.08,20.23,7.89,4.57,5.0674815
3908,-1.0,76.6,106.5,174.2,214.68,219.38,102.6,-1.0,68.4,52.4,64.078255
3909,-1.0,32.8,64.0,153.0,-1.0,63.143,53.2,47.2,45.5,24.4,41.19444
3910,-1.0,15.7,22.4,62.0,31.65,51.998,19.7,-1.0,0.0,19.5,19.715412
3911,-1.0,-1.0,69.9,348.2,276.0,191.68,125.94,-1.0,-1.0,39.3,44.537537
3912,33.87,-1.0,26.37,-1.0,61.43,44.9,21.53,25.33,32.3,24.61,26.147911
3913,102.9,68.7,-1.0,177.8,157.71,-1.0,-1.0,113.6,116.71,110.7,87.00908
3914,-1.0,28.8,45.1,48.9,-1.0,-1.0,44.37,60.2,38.41,35.4,35.703236
3915,-1.0,-1.0,7.8,10.2,12.21,30.569,11.7,11.3,10.2,5.8,13.164791
3916,18.3,33.9,-1.0,34.0,32.22,41.104,19.5,11.5,-1.0,23.2,19.139835
3917,-1.0,30.0,50.3,-1.0,-1.0,-1.0,57.23,30.9,25.97,23.2,22.963223
3918,12.6,-1.0,-1.0,9.2,15.75,24.172,0.8,16.4,7.81,7.8,6.1850057
3919,57.18,-1.0,39.32,-1.0,92.25,127.28,44.65,-1.0,52.42,46.2,41.214897
3920,31.8,25.4,-1.0,74.3,125.01,55.065,-1.0,22.9,33.11,27.5,32.69083
3921,-1.0,99.4,102.9,154.2,154.35,179.36,81.7,-1.0,78.44,66.4,77.17195
3922,-1.0,65.9,58.2,139.6,136.93,146.68,83.5,90.5,-1.0,68.4,52.407253
3923,-1.0,50.1,76.7,357.6,123.88,259.18,48.6,113.4,69.0,32.3,66.13469
3924,38.6,45.6,-1.0,176.0,91.2,111.44,43.0,9.7,39.74,18.7,28.072416
3925,-1.0,101.7,72.4,289.2,181.65,153.05,82.3,-1.0,37.7,74.1,54.889553
3926,-1.0,25.8,50.1,70.2,-1.0,-1.0,-1.0,-1.0,36.44,28.5,35.19983
3927,-1.0,40.2,72.4,94.0,55.42,132.57,51.6,-1.0,38.6,39.3,39.81021
3928,52.72,51.67,48.71,-1.0,30.23,99.2,60.72,82.19,60.79,31.05,47.220764
3929,-1.0,79.9,164.9,261.1,-1.0,-1.0,95.81,126.2,73.96,56.1,64.02245
3930,9.95,11.85,24.75,-1.0,-1.0,49.05,11.4,8.73,12.53,11.58,15.291942
3931,-1.0,43.0,53.9,-1.0,-1.0,-1.0,-1.0,-1.0,41.22,57.2,42.858627
3932,21.4,21.61,45.78,-1.0,35.29,35.51,51.61,19.7,42.85,42.37,24.4803
3933,21.9,25.1,-1.0,-1.0,68.7,55.797,-1.0,-1.0,28.84,22.6,22.139246
3934,-1.0,30.1,41.8,48.7,-1.0,58.748,-1.0,41.4,39.9,35.2,34.46997
3935,-1.0,21.76,17.49,12.39,-1.0,103.83,9.99,10.12,11.56,15.67,21.817646
3936,17.6,26.0,-1.0,40.8,22.93,37.545,-1.0,19.1,21.04,19.0,18.362198
3937,-1.0,154.1,142.7,113.6,59.47,86.416,142.3,143.8,82.2,128.0,86.28705
3938,-1.0,23.4,29.9,46.3,31.41,61.229,24.3,-1.0,29.6,34.3,25.036087
3939,66.0,-1.0,-1.0,46.6,57.71,69.714,-1.0,-1.0,40.38,32.7,29.510996
3940,-1.0,22.1,34.4,39.9,-1.0,-1.0,-1.0,21.9,36.8,32.4,28.682213
3941,-1.0,-1.0,66.7,100.3,33.16,60.349,22.5,38.5,26.2,29.8,23.73813
3942,-1.0,38.7,52.8,81.0,-1.0,-1.0,-1.0,41.5,32.71,36.3,32.76452
3943,-1.0,69.6,62.81,83.04,-1.0,19.92,-1.0,82.09,-1.0,27.51,41.30281
3944,-1.0,61.3,116.3,91.4,-1.0,-1.0,85.8,-1.0,64.0,29.3,70.46827
3945,51.81,-1.0,26.31,-1.0,-1.0,50.3,10.79,23.21,20.22,16.2,19.921322
3946,-1.0,16.89,18.02,28.05,9.31,161.18,12.19,26.26,22.65,16.86,13.424236
3947,20.3,34.1,-1.0,32.1,36.0,-1.0,10.26,-1.0,18.41,17.9,13.279295
3948,6.52,24.16,-1.0,-1.0,33.63,73.4,14.64,12.37,22.02,11.37,22.040789
3949,71.4,31.7,47.3,60.6,59.17,73.782,43.5,52.3,44.12,57.4,38.197163
3950,-1.0,21.0,26.6,78.7,-1.0,-1.0,-1.0,6.8,18.43,21.5,16.667383
3951,18.02,26.48,25.7,-1.0,80.96,87.48,19.1,16.64,26.89,19.77,24.992334
3952,-1.0,43.6,33.3,39.4,33.36,41.807,37.7,-1.0,45.1,32.3,36.37452
3953,-1.0,-1.0,39.3,39.6,23.52,41.973,32.9,38.8,26.1,24.0,31.820261
3954,-1.0,-1.0,18.4,-1.0,-1.0,-1.0,-1.0,18.4,25.03,2.0,15.9796295
3955,-1.0,45.3,92.5,72.5,62.81,126.31,58.1,-1.0,33.0,35.6,41.28301
3956,-1.0,72.4,88.8,300.2,75.88,204.75,86.8,-1.0,76.2,54.8,50.253746
3957,29.5,20.5,32.6,28.7,29.47,46.238,30.2,17.4,21.7,24.9,18.468056
3958,-1.0,20.5,29.5,132.6,60.7,83.908,37.04,-1.0,-1.0,20.8,16.524878
3959,-1.0,22.1,46.6,42.0,-1.0,-1.0,-1.0,22.8,48.92,18.0,32.30335
3960,-1.0,51.4,62.5,143.7,-1.0,-1.0,75.22,48.1,76.32,63.5,73.40499
3961,-1.0,-1.0,-1.0,28.2,49.41,38.155,46.4,30.0,25.6,25.1,16.453382
3962,-1.0,42.5,23.3,124.0,121.15,108.96,29.1,-1.0,26.5,59.9,39.173737
3963,37.4,46.8,60.2,130.4,50.06,141.19,44.5,36.9,48.49,35.6,36.873272
3964,12.84,29.97,32.95,-1.0,-1.0,67.68,23.87,24.6,18.79,19.47,25.021307
3965,64.68,64.42,83.26,210.48,-1.0,-1.0,66.11,39.48,66.11,64.02,53.743107
3966,-1.0,117.9,94.4,402.2,165.48,287.56,96.2,-1.0,92.4,68.1,59.828266
3967,-1.0,30.8,29.3,82.3,51.29,135.33,44.9,-1.0,29.1,22.3,32.999447
3968,42.8,36.3,48.8,261.6,96.2,96.22,80.1,38.7,95.67,50.2,38.211166
3969,21.9,14.4,-1.0,-1.0,17.6,26.706,12.41,-1.0,11.24,12.3,8.70792
3970,-1.0,67.2,58.9,110.9,-1.0,159.87,55.8,52.0,43.7,47.4,41.516727
3971,-1.0,65.9,61.2,127.6,60.38,96.146,55.0,-1.0,64.6,69.5,58.035606
3972,-1.0,-1.0,-1.0,27.1,40.57,-1.0,17.6,24.3,20.9,21.1,13.851049
3973,32.3,46.4,-1.0,-1.0,38.0,47.905,42.34,-1.0,22.27,22.0,17.74984
3974,22.4,27.1,-1.0,33.7,-1.0,61.929,44.8,33.2,26.34,23.2,22.703684
3975,23.53,23.53,29.35,-1.0,29.26,76.24,29.27,26.65,20.99,20.62,20.930082
3976,-1.0,24.1,31.7,59.9,-1.0,-1.0,29.9,25.7,-1.0,28.5,23.300444
3977,29.61,17.2,27.31,16.67,-1.0,-1.0,15.59,31.28,15.63,15.24,19.9299
3978,39.2,43.2,-1.0,100.0,69.22,91.681,-1.0,38.8,50.78,56.0,36.60359
3979,-1.0,44.7,44.7,186.6,106.54,134.29,49.2,71.3,96.27,22.5,42.55948
3980,27.8,37.3,-1.0,55.4,65.22,44.396,56.6,37.3,38.09,36.4,27.681467
3981,42.0,-1.0,-1.0,81.3,53.92,145.57,-1.0,24.7,31.8,27.5,23.066517
3982,-1.0,39.7,29.7,94.7,38.92,47.126,17.3,-1.0,52.2,28.6,32.819584
3983,-1.0,31.6,93.6,81.7,-1.0,-1.0,83.5,29.7,56.54,48.1,31.618319
3984,28.3,-1.0,-1.0,62.1,62.71,81.832,33.3,18.7,30.3,13.4,21.426218
3985,-1.0,33.8,37.5,95.6,88.33,79.661,41.9,-1.0,39.2,33.5,34.526108
3986,-1.0,-1.0,-1.0,6.2,9.48,14.532,4.1,6.8,1.3,4.3,4.261607
3987,-1.0,12.1,15.6,23.3,-1.0,-1.0,10.42,-1.0,28.66,0.0,20.56278
3988,-1.0,26.7,29.5,44.2,47.19,81.286,36.0,-1.0,-1.0,25.4,27.403229
3989,-1.0,36.5,43.4,-1.0,-1.0,-1.0,31.05,26.1,21.43,19.6,27.934793
3990,-1.0,39.9,78.0,-1.0,-1.0,-1.0,44.86,61.1,62.59,65.9,62.33553
3991,-1.0,45.6,52.9,66.7,-1.0,-1.0,36.8,35.5,36.59,41.0,39.44272
3992,48.6,-1.0,-1.0,119.6,63.77,169.39,61.2,46.0,43.58,31.1,37.245716
3993,-1.0,-1.0,44.9,47.6,33.58,78.124,35.0,34.2,22.8,25.5,25.4911
3994,18.05,49.96,40.4,56.03,-1.0,48.69,27.6,25.58,30.15,32.2,32.07935
3995,-1.0,50.3,78.4,73.5,-1.0,-1.0,-1.0,33.8,42.19,40.1,42.476967
3996,-1.0,-1.0,24.4,31.1,32.22,87.974,19.7,25.2,17.7,24.4,14.035857
3997,83.9,75.0,-1.0,113.4,111.01,140.44,-1.0,85.0,78.16,71.7,54.065777
3998,-1.0,30.9,-1.0,38.8,49.11,53.191,43.8,-1.0,19.9,41.2,25.752773
3999,-1.0,42.9,49.2,59.2,30.83,78.327,52.6,-1.0,50.3,57.2,41.936275
4000,16.5,-1.0,-1.0,79.2,134.34,63.586,56.3,21.7,66.14,28.4,32.671314
4001,-1.0,116.0,98.0,265.9,201.25,171.83,103.5,138.3,131.56,84.7,69.80233
4002,18.75,22.66,17.87,-1.0,-1.0,53.43,19.19,18.29,15.71,16.91,18.846012
4003,20.22,28.53,17.09,-1.0,-1.0,64.25,9.652,25.7,24.36,31.87,25.41856
4004,-1.0,151.0,146.5,375.6,334.32,-1.0,169.3,-1.0,134.2,84.2,146.69072
4005,17.4,32.7,-1.0,17.7,37.0,-1.0,37.7,-1.0,17.75,3.1,11.748031
4006,-1.0,44.0,33.6,59.9,59.21,82.491,38.1,78.0,50.32,35.4,40.705612
4007,-1.0,36.4,83.4,85.1,127.17,181.7,59.6,-1.0,39.3,49.8,34.91621
4008,-1.0,22.6,73.8,421.5,270.7,176.31,123.17,-1.0,-1.0,54.2,66.67761
4009,29.8,-1.0,-1.0,67.6,33.72,58.565,35.5,11.2,38.48,28.7,22.519817
4010,-1.0,64.1,61.9,93.6,67.8,105.02,70.1,-1.0,72.1,57.9,54.93973
4011,-1.0,-1.0,-1.0,12.7,30.62,52.309,19.1,18.8,9.0,9.3,16.263311
4012,26.56,66.04,56.65,-1.0,30.21,155.83,45.92,28.06,63.14,48.79,47.34877
4013,16.9,87.6,-1.0,28.2,-1.0,22.759,15.48,-1.0,13.62,4.0,16.881428
4014,-1.0,73.0,51.4,-1.0,-1.0,-1.0,-1.0,-1.0,43.31,39.1,49.05594
4015,-1.0,-1.0,12.5,13.2,15.2,12.853,28.0,25.0,13.6,7.6,13.819666
4016,-1.0,17.2,17.0,24.8,15.47,16.063,11.1,-1.0,15.9,4.5,15.473023
4017,-1.0,42.6,17.7,31.7,37.0,56.512,25.2,-1.0,35.4,35.2,31.767513
4018,10.45,27.63,16.99,-1.0,102.59,-1.0,16.65,17.45,17.1,24.07,16.807081
4019,-1.0,35.6,61.3,112.2,65.71,104.75,76.5,47.0,106.25,24.7,49.37544
4020,-1.0,71.8,92.7,108.9,61.7,59.809,36.11,-1.0,-1.0,40.0,48.055107
4021,-1.0,26.2,37.8,52.3,46.91,87.162,37.2,-1.0,30.9,61.4,30.10534
4022,-1.0,42.7,48.7,55.7,69.02,83.352,52.1,-1.0,36.7,45.6,38.78365
4023,-1.0,-1.0,-1.0,24.8,17.33,26.277,25.4,49.5,19.9,26.4,21.026255
4024,-1.0,-1.0,-1.0,-1.0,-1.0,38.0,10.6,12.5,9.7,9.9,6.9362254
4025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.3,46.25,66.1,50.11772
4026,-1.0,-1.0,-1.0,34.2,32.02,26.607,26.8,25.3,19.8,18.5,16.281445
4027,-1.0,35.9,33.7,46.4,50.28,48.28,41.5,50.3,-1.0,48.9,35.247234
4028,-1.0,64.1,53.8,57.0,72.07,99.641,64.1,-1.0,93.2,68.1,60.60216
4029,24.6,-1.0,-1.0,45.9,64.12,73.213,37.8,10.9,27.6,18.8,25.755503
4030,30.53,33.1,20.13,29.32,-1.0,-1.0,31.37,15.26,36.34,35.48,30.533926
4031,71.3,-1.0,-1.0,46.4,68.11,95.279,-1.0,69.7,76.22,59.7,57.9441
4032,-1.0,-1.0,-1.0,23.7,20.01,34.212,15.0,12.4,12.2,5.4,13.224657
4033,63.0,66.9,68.8,107.8,48.63,87.917,45.7,37.0,35.48,32.7,41.037506
4034,-1.0,35.0,38.6,49.7,48.58,131.97,31.5,-1.0,24.2,32.4,33.281643
4035,-1.0,50.5,117.6,182.8,-1.0,-1.0,157.81,36.9,-1.0,37.0,60.21626
4036,16.66,27.28,33.43,-1.0,-1.0,90.83,16.74,14.45,22.8,21.24,22.816803
4037,-1.0,39.2,54.7,-1.0,-1.0,-1.0,135.56,18.3,39.05,32.9,33.292088
4038,-1.0,49.7,57.9,108.7,-1.0,-1.0,125.13,28.7,33.78,38.9,36.291798
4039,-1.0,1.8,44.5,51.9,-1.0,-1.0,114.56,26.6,25.58,17.7,22.563395
4040,-1.0,-1.0,-1.0,38.9,-1.0,69.737,9.2,11.7,10.2,6.3,5.135022
4041,-1.0,20.9,29.5,65.6,33.07,76.602,35.5,-1.0,26.4,23.5,28.878529
4042,80.4,73.8,64.3,171.6,56.68,91.944,53.3,56.9,57.47,45.3,56.715282
4043,-1.0,-1.0,-1.0,14.1,18.54,28.948,2.5,22.4,12.3,8.8,11.822176
4044,21.0,18.1,-1.0,19.2,21.2,22.191,23.54,-1.0,19.4,13.0,11.673927
4045,-1.0,32.9,38.7,162.1,-1.0,86.767,40.7,35.6,29.1,26.8,24.152847
4046,43.7,43.19,35.02,-1.0,46.4,38.16,50.81,40.09,44.62,33.01,46.781857
4047,-1.0,25.1,24.6,28.6,25.97,52.695,24.3,-1.0,20.9,26.0,27.137995
4048,43.8,31.8,-1.0,65.4,42.47,84.593,-1.0,43.1,36.22,51.8,35.17866
4049,-1.0,11.4,25.5,22.4,45.73,84.874,11.9,-1.0,14.34,12.8,9.52784
4050,55.22,34.1,65.74,88.68,-1.0,30.44,70.47,42.81,37.75,33.67,38.887535
4051,87.41,78.6,83.45,-1.0,35.34,94.13,86.3,-1.0,77.61,64.04,62.03473
4052,-1.0,-1.0,-1.0,3.6,19.07,22.179,7.0,11.5,8.6,8.5,10.6772
4053,-1.0,1.3,32.5,17.0,23.06,62.95,28.0,-1.0,25.9,24.1,29.355238
4054,20.3,22.5,-1.0,-1.0,63.6,52.029,43.55,-1.0,23.75,14.9,24.62051
