,AGU,ATM,LDO,LPIN,MIR,OBL,TLA,VAL,CEN,SFE_med,SFE_pred
3464,-1.0,36.6,62.9,70.5,45.08,24.0,41.8,60.5,28.1,93.599,91.91717
3465,17.1,27.34,28.83,37.54,-1.0,26.22,32.13,20.72,29.68,14.14,48.07848
3466,-1.0,51.0,86.9,238.7,-1.0,91.6,113.0,76.3,88.7,271.5,151.42326
3467,58.5,53.5,-1.0,-1.0,45.66,53.5,45.6,65.7,44.95,89.056,70.60826
3468,-1.0,50.6,75.5,-1.0,247.1,-1.0,110.67,-1.0,-1.0,94.937,134.2174
3469,-1.0,-1.0,64.8,84.3,39.82,21.3,34.9,16.0,26.0,48.356,78.760895
3470,13.6,28.2,-1.0,26.7,33.95,12.5,-1.0,17.2,11.95,33.621,30.698307
3471,53.5,-1.0,-1.0,84.7,70.78,-1.0,-1.0,52.6,47.48,96.19,76.767914
3472,-1.0,-1.0,-1.0,16.0,19.56,18.1,31.7,36.5,18.8,26.055,32.533665
3473,-1.0,31.7,36.5,95.9,-1.0,36.3,60.3,35.9,37.8,89.292,98.92814
3474,-1.0,62.9,50.1,96.6,55.42,64.8,49.3,92.9,-1.0,59.625,115.82372
3475,-1.0,-1.0,-1.0,-1.0,22.4,-1.0,14.47,-1.0,13.26,27.703,36.852962
3476,21.5,53.7,-1.0,-1.0,38.7,44.7,47.96,-1.0,29.56,41.011,65.11922
3477,-1.0,-1.0,-1.0,-1.0,38.6,-1.0,-1.0,-1.0,24.26,30.429,51.28177
3478,-1.0,116.8,151.4,324.5,103.77,82.3,97.5,63.3,79.64,277.91,188.59778
3479,40.9,36.9,-1.0,64.9,85.41,48.6,71.3,49.3,51.17,115.69,82.32143
3480,-1.0,-1.0,36.1,28.2,18.24,23.7,10.8,34.0,57.2,31.882,64.48598
3481,64.27,89.94,62.34,-1.0,43.71,73.73,63.87,64.41,72.44,141.73,64.34525
3482,-1.0,-1.0,-1.0,-1.0,21.5,-1.0,19.95,-1.0,17.52,38.499,36.390305
3483,27.9,43.0,-1.0,38.6,38.33,28.9,-1.0,41.2,36.39,51.794,54.796055
3484,-1.0,25.3,46.2,90.5,94.21,24.2,37.6,-1.0,-1.0,42.149,81.63575
3485,-1.0,-1.0,-1.0,23.0,28.11,7.4,28.9,41.9,35.2,31.288,46.20959
3486,100.4,102.2,115.7,377.0,129.5,69.6,121.5,-1.0,120.69,156.42,229.12604
3487,8.4,40.7,-1.0,25.0,20.7,8.1,13.41,-1.0,9.57,27.75,31.460176
3488,-1.0,-1.0,9.34,13.09,-1.0,-1.0,-1.0,-1.0,-1.0,59.21,94.87647
3489,31.4,22.7,-1.0,55.3,45.2,16.9,37.41,-1.0,23.28,64.911,48.924362
3490,-1.0,16.5,6.4,8.6,16.46,11.1,11.6,12.1,9.51,29.841,50.439842
3491,19.16,36.23,28.12,-1.0,43.15,29.99,21.5,21.65,39.83,62.23,92.15335
3492,-1.0,13.2,-1.0,-1.0,24.1,-1.0,14.12,-1.0,9.82,22.164,26.217932
3493,-1.0,12.7,-1.0,-1.0,40.4,-1.0,15.75,-1.0,20.67,50.219,46.26344
3494,-1.0,59.4,27.5,193.4,138.33,27.1,67.9,143.1,66.6,169.62,184.74109
3495,11.81,25.17,40.74,-1.0,30.11,11.43,20.11,20.56,28.82,139.58,65.36355
3496,11.3,5.5,-1.0,-1.0,16.3,13.7,23.83,-1.0,13.77,48.656,26.915249
3497,-1.0,48.3,53.2,143.5,122.42,53.5,74.9,-1.0,61.1,104.75,136.73361
3498,26.1,26.6,-1.0,55.6,20.56,16.8,34.8,19.5,17.65,32.379,54.837067
3499,-1.0,28.8,58.5,82.3,37.4,38.7,30.8,-1.0,14.6,142.24,68.74358
3500,-1.0,32.3,-1.0,-1.0,37.9,-1.0,41.72,-1.0,16.6,12.64,40.591637
3501,13.6,45.7,-1.0,50.3,62.3,13.6,45.67,-1.0,26.47,30.792,64.88
3502,6.52,24.16,-1.0,-1.0,33.63,11.37,14.64,12.37,22.02,73.4,29.526775
3503,-1.0,9.8,-1.0,-1.0,87.4,-1.0,19.0,-1.0,16.72,76.903,45.936695
3504,44.7,-1.0,-1.0,92.3,51.61,44.5,-1.0,49.3,47.15,105.54,71.94388
3505,62.4,56.1,-1.0,106.6,71.78,70.0,-1.0,69.6,59.93,116.78,99.53977
3506,60.68,51.53,71.8,54.49,-1.0,54.64,74.25,52.73,57.58,70.88,61.576694
3507,9.9,11.8,-1.0,17.4,15.2,6.3,18.34,-1.0,8.97,39.005,21.992588
3508,7.9,33.1,-1.0,-1.0,10.6,-1.0,24.58,-1.0,9.71,26.467,26.053072
3509,32.91,40.06,35.97,-1.0,-1.0,42.31,31.57,94.25,34.32,99.81,63.176582
3510,-1.0,-1.0,-1.0,53.7,46.42,18.3,20.4,21.8,17.8,75.609,59.039997
3511,40.41,31.66,23.53,-1.0,-1.0,29.51,21.94,28.74,32.4,65.61,63.32996
3512,2.2,8.02,17.44,-1.0,-1.0,9.03,7.05,10.38,10.37,30.56,77.00995
3513,-1.0,-1.0,38.67,104.57,-1.0,-1.0,-1.0,-1.0,-1.0,9.78,73.42474
3514,51.8,45.4,-1.0,43.2,70.88,45.9,68.4,80.7,56.81,86.651,89.35883
3515,-1.0,-1.0,83.35,109.95,29.81,-1.0,-1.0,-1.0,-1.0,33.56,64.140495
3516,-1.0,-1.0,50.49,57.01,-1.0,-1.0,44.97,17.92,25.78,161.18,102.09368
3517,-1.0,37.9,72.8,91.5,53.66,42.0,42.3,48.7,47.02,107.38,88.71848
3518,-1.0,20.8,34.7,-1.0,41.5,-1.0,-1.0,-1.0,13.67,29.521,42.3689
3519,5.2,5.4,-1.0,20.9,17.78,10.3,-1.0,-1.0,10.34,44.438,21.797884
3520,70.33,81.77,96.61,-1.0,75.58,67.22,90.56,81.57,70.81,14.73,75.89236
3521,39.01,51.25,34.6,-1.0,-1.0,47.21,39.07,34.37,47.92,29.27,64.66566
3522,8.1,21.8,-1.0,-1.0,29.7,19.3,25.05,-1.0,12.33,21.084,30.798195
3523,-1.0,36.9,29.6,19.1,48.33,33.0,43.1,-1.0,29.3,25.807,54.217125
3524,-1.0,-1.0,-1.0,14.8,17.18,10.8,13.8,9.3,9.8,23.136,27.541199
3525,37.49,81.58,54.91,-1.0,-1.0,63.66,62.24,74.27,67.91,83.11,78.933105
3526,16.9,86.8,-1.0,25.0,32.1,14.3,70.01,-1.0,28.92,28.078,32.209545
3527,-1.0,-1.0,-1.0,23.6,17.39,10.6,18.4,14.0,12.5,39.158,35.36589
3528,-1.0,-1.0,-1.0,21.0,9.93,7.4,9.5,7.4,9.8,38.576,24.58846
3529,-1.0,-1.0,30.92,58.13,-1.0,-1.0,-1.0,-1.0,-1.0,39.57,69.0778
3530,18.3,17.0,-1.0,62.1,41.04,21.7,19.3,8.1,15.23,30.686,55.21942
3531,-1.0,27.2,75.2,-1.0,184.8,-1.0,135.09,-1.0,22.79,75.374,107.79723
3532,-1.0,100.5,60.6,55.4,167.45,72.7,47.9,-1.0,62.3,168.32,189.93787
3533,41.2,-1.0,-1.0,111.5,86.67,46.4,56.8,42.9,81.31,88.616,105.00096
3534,-1.0,66.2,83.3,112.6,206.8,-1.0,-1.0,-1.0,-1.0,140.34,110.56737
3535,-1.0,-1.0,-1.0,23.4,25.19,13.6,26.8,44.0,19.2,48.954,39.769325
3536,-1.0,-1.0,-1.0,8.8,10.64,9.4,15.5,13.9,6.0,31.501,22.265894
3537,-1.0,-1.0,31.45,46.51,-1.0,-1.0,-1.0,-1.0,-1.0,101.55,66.89197
3538,7.9,-1.0,-1.0,7.3,-1.0,0.4,15.4,16.8,3.9,12.366,20.78065
3539,27.98,18.31,18.62,-1.0,-1.0,21.7,21.01,30.3,27.36,67.34,57.107197
3540,-1.0,-1.0,-1.0,11.8,20.0,10.9,19.0,20.0,19.1,25.852,26.450016
3541,23.7,9.5,-1.0,19.1,31.2,10.7,20.77,-1.0,14.35,39.181,33.15306
3542,38.05,29.52,29.37,-1.0,34.5,56.37,26.51,35.42,29.91,55.86,72.298836
3543,-1.0,-1.0,26.65,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,180.37,117.184
3544,-1.0,34.3,46.0,109.9,69.98,47.4,-1.0,-1.0,79.2,140.98,103.016106
3545,24.9,35.8,-1.0,32.4,37.41,24.4,-1.0,34.1,23.37,44.455,45.688282
3546,-1.0,37.0,32.9,40.8,72.83,25.9,35.6,91.9,40.4,106.34,141.34084
3547,-1.0,31.7,23.4,48.3,-1.0,39.1,41.6,50.5,49.4,50.66,77.92341
3548,-1.0,-1.0,66.7,135.1,33.96,27.7,64.9,49.9,33.5,125.68,75.74046
3549,-1.0,69.8,88.8,135.7,66.89,50.2,67.1,-1.0,41.7,234.7,127.41185
3550,-1.0,21.2,62.5,104.5,61.0,-1.0,-1.0,-1.0,-1.0,48.934,80.01714
3551,-1.0,61.1,34.5,-1.0,34.8,-1.0,47.74,-1.0,-1.0,43.335,47.1686
3552,-1.0,29.1,35.0,77.2,52.98,35.0,27.6,-1.0,21.2,78.267,80.11836
3553,-1.0,26.7,-1.0,-1.0,38.3,-1.0,37.36,-1.0,24.47,30.484,46.681236
3554,-1.0,-1.0,-1.0,19.1,18.7,10.1,8.7,18.9,4.9,27.155,35.289932
3555,35.4,16.2,39.9,48.7,35.08,26.6,33.5,-1.0,25.79,77.784,58.836906
3556,114.1,-1.0,-1.0,64.4,131.31,46.9,50.2,74.7,46.84,135.13,123.998276
3557,-1.0,42.3,61.9,-1.0,45.4,-1.0,92.18,-1.0,-1.0,75.322,61.250603
3558,34.98,41.25,45.1,-1.0,58.68,25.77,25.14,32.03,25.27,96.53,48.678616
3559,12.7,23.2,-1.0,35.4,14.04,11.7,35.5,18.2,17.32,22.992,34.75585
3560,6.9,-1.0,-1.0,18.1,4.0,2.3,0.2,5.7,1.37,17.692,21.770416
3561,-1.0,-1.0,21.95,47.58,32.32,-1.0,-1.0,-1.0,-1.0,57.03,50.29771
3562,23.6,35.7,-1.0,-1.0,37.5,21.1,37.54,-1.0,30.55,29.742,47.315224
3563,-1.0,-1.0,-1.0,47.95,-1.0,-1.0,-1.0,-1.0,-1.0,42.83,62.953114
3564,-1.0,-1.0,-1.0,-1.0,33.4,-1.0,26.04,-1.0,0.0,27.442,49.303715
3565,27.2,51.6,-1.0,39.1,29.4,-1.0,30.51,-1.0,18.11,74.021,30.417477
3566,-1.0,75.1,34.5,246.9,82.57,44.6,52.4,-1.0,55.7,221.37,150.41127
3567,14.15,19.61,25.5,-1.0,-1.0,16.7,20.42,20.49,21.67,101.33,52.689804
3568,-1.0,-1.0,85.43,126.43,-1.0,-1.0,-1.0,-1.0,-1.0,49.7,57.87321
3569,22.16,-1.0,24.54,-1.0,82.38,30.66,22.1,30.38,29.05,35.92,33.77654
3570,20.4,1.2,-1.0,18.1,16.78,8.8,-1.0,5.0,9.24,39.889,35.588985
3571,-1.0,-1.0,25.5,29.5,34.99,22.2,27.5,37.3,34.8,106.15,62.90903
3572,29.0,28.94,32.06,-1.0,70.93,28.69,24.53,31.17,28.67,76.05,54.46619
3573,20.51,-1.0,29.6,-1.0,47.78,13.66,35.21,27.01,36.87,28.64,46.328465
3574,-1.0,-1.0,45.8,128.1,133.34,35.1,35.8,28.7,25.0,129.86,101.132484
3575,75.38,72.16,87.53,-1.0,-1.0,99.57,86.04,46.91,93.69,57.46,100.182915
3576,-1.0,49.0,80.3,309.3,52.51,37.9,75.6,-1.0,63.9,64.287,160.31909
3577,67.2,47.2,-1.0,130.7,85.21,68.0,95.8,52.2,89.28,96.919,114.80188
3578,-1.0,55.1,40.5,54.9,17.6,26.5,51.46,-1.0,-1.0,64.054,62.75051
3579,29.1,25.8,-1.0,40.0,41.84,57.2,40.8,33.7,45.85,58.393,62.36073
3580,-1.0,-1.0,-1.0,27.0,24.68,33.1,58.6,40.5,41.7,48.719,68.71567
3581,-1.0,12.2,47.3,47.8,25.77,14.0,26.9,-1.0,16.3,38.338,49.166348
3582,28.2,3.1,-1.0,18.9,30.1,-1.0,-1.0,-1.0,17.1,26.282,28.977512
3583,-1.0,-1.0,14.7,40.9,66.94,34.5,27.3,43.0,33.2,89.202,87.610855
3584,-1.0,-1.0,60.46,83.7,-1.0,-1.0,-1.0,-1.0,-1.0,57.74,63.07034
3585,20.49,23.0,35.44,-1.0,-1.0,24.59,24.39,16.37,22.57,71.5,57.59177
3586,-1.0,15.3,19.5,44.6,10.21,14.4,7.8,-1.0,11.2,30.022,44.05028
3587,-1.0,19.7,28.3,51.7,25.12,20.9,26.3,-1.0,15.8,31.595,52.7786
3588,-1.0,85.8,50.2,112.8,72.48,41.0,57.2,75.5,45.38,113.63,181.59273
3589,-1.0,-1.0,34.49,43.8,-1.0,-1.0,-1.0,-1.0,-1.0,82.72,70.554054
3590,-1.0,-1.0,-1.0,18.6,17.78,28.2,24.6,10.6,31.4,38.844,39.549297
3591,18.03,46.72,46.03,-1.0,-1.0,37.98,37.08,13.03,41.44,79.71,65.7561
3592,32.0,-1.0,-1.0,67.6,74.28,16.9,24.2,26.1,24.76,45.129,77.69337
3593,-1.0,-1.0,-1.0,66.7,41.0,24.4,32.5,38.0,22.7,54.821,60.998276
3594,-1.0,34.2,51.3,55.5,90.7,41.1,75.8,-1.0,-1.0,78.694,91.31081
3595,27.72,59.56,39.03,-1.0,-1.0,53.41,53.92,32.83,58.98,67.01,63.279488
3596,-1.0,29.9,33.6,67.7,-1.0,33.3,45.1,33.0,30.7,59.262,76.37161
3597,-1.0,-1.0,13.58,28.51,26.23,-1.0,-1.0,-1.0,-1.0,37.61,62.028843
3598,-1.0,-1.0,50.46,80.18,-1.0,-1.0,-1.0,-1.0,-1.0,153.53,64.01133
3599,-1.0,19.01,19.09,24.1,-1.0,-1.0,18.52,21.88,17.71,20.11,67.37546
3600,22.59,39.38,34.62,-1.0,-1.0,39.17,23.13,55.62,27.42,37.73,68.15885
3601,-1.0,33.3,41.4,58.4,-1.0,49.8,37.2,42.2,35.9,59.082,68.716064
3602,7.5,48.4,-1.0,27.6,-1.0,10.7,27.82,-1.0,13.53,47.715,27.389395
3603,10.9,-1.0,-1.0,10.5,15.55,9.5,8.0,13.1,10.53,33.292,23.672169
3604,25.9,0.4,-1.0,46.5,47.4,25.9,11.82,-1.0,31.67,69.695,47.14648
3605,-1.0,18.7,47.8,71.6,-1.0,43.6,34.0,-1.0,27.9,70.538,73.03352
3606,13.8,20.9,-1.0,24.1,27.5,-1.0,21.14,-1.0,8.34,57.267,19.918207
3607,-1.0,49.0,35.4,60.7,98.65,51.4,66.5,-1.0,51.9,293.93,87.533226
3608,-1.0,81.0,122.7,-1.0,176.8,-1.0,81.78,-1.0,-1.0,159.13,125.13032
3609,-1.0,19.0,100.9,231.7,204.76,78.6,97.0,-1.0,-1.0,166.37,153.08162
3610,-1.0,-1.0,-1.0,14.5,13.06,12.8,15.1,14.9,12.1,26.655,23.452997
3611,-1.0,-1.0,-1.0,24.9,24.84,22.8,16.6,29.6,20.9,38.015,36.107975
3612,-1.0,-1.0,-1.0,36.2,23.89,19.4,30.4,40.1,18.5,32.033,43.91974
3613,-1.0,-1.0,-1.0,27.8,27.49,22.1,10.3,32.8,24.9,17.796,39.98515
3614,-1.0,25.8,38.9,25.5,30.5,33.7,28.0,-1.0,32.6,47.286,48.389057
3615,-1.0,77.6,79.0,38.5,118.99,63.8,59.5,-1.0,64.3,102.68,112.87303
3616,-1.0,-1.0,-1.0,-1.0,12.2,-1.0,37.72,-1.0,11.89,40.217,22.026804
3617,37.6,-1.0,-1.0,60.9,94.95,31.7,54.8,24.2,47.86,73.198,78.82528
3618,-1.0,-1.0,47.7,37.85,-1.0,-1.0,-1.0,-1.0,-1.0,247.97,81.08901
3619,14.8,-1.0,-1.0,35.3,28.33,15.3,52.5,-1.0,16.2,59.604,43.09873
3620,81.5,-1.0,-1.0,105.2,121.69,62.2,-1.0,80.4,114.69,146.34,135.7576
3621,28.0,28.3,-1.0,49.0,31.38,21.4,-1.0,29.4,20.23,59.307,53.635555
3622,20.49,30.22,30.96,-1.0,-1.0,37.41,36.97,14.69,41.6,48.23,45.790657
3623,32.3,29.5,-1.0,88.7,152.2,40.0,60.7,35.6,67.28,113.56,101.790794
3624,-1.0,-1.0,-1.0,-1.0,10.1,-1.0,15.47,-1.0,5.89,9.138,21.51732
3625,-1.0,35.5,33.1,-1.0,-1.0,30.0,29.3,24.5,32.5,141.78,134.0004
3626,14.1,-1.0,-1.0,18.6,-1.0,14.2,20.2,4.2,11.9,31.805,32.621494
3627,27.1,-1.0,-1.0,62.8,27.97,29.0,32.8,35.3,30.04,69.898,59.52476
3628,-1.0,16.66,37.12,40.35,25.0,-1.0,24.85,18.13,22.93,98.36,49.36196
3629,-1.0,38.3,-1.0,-1.0,21.1,-1.0,48.7,-1.0,19.03,22.633,35.29551
3630,20.13,61.55,-1.0,-1.0,31.43,56.13,51.84,25.55,73.76,64.45,54.273888
3631,-1.0,15.3,-1.0,-1.0,55.6,-1.0,21.82,-1.0,29.32,68.372,53.031605
3632,-1.0,-1.0,39.88,56.99,-1.0,-1.0,-1.0,-1.0,-1.0,130.79,66.887146
3633,-1.0,23.5,39.4,79.0,61.9,22.6,27.4,-1.0,37.2,87.03,74.37981
3634,30.8,-1.0,-1.0,-1.0,54.4,18.7,56.87,-1.0,28.36,60.958,55.80307
3635,-1.0,-1.0,12.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,232.06,117.4035
3636,-1.0,98.8,63.6,149.8,160.64,70.2,76.2,77.0,106.0,224.93,200.70427
3637,-1.0,22.0,27.6,96.8,100.78,26.0,30.0,-1.0,1.7,52.797,87.80112
3638,-1.0,54.7,117.3,243.7,60.97,49.2,56.5,56.3,62.13,79.444,130.8614
3639,-1.0,38.4,41.9,54.6,-1.0,26.7,38.7,25.2,31.5,61.605,79.06001
3640,-1.0,-1.0,26.0,38.6,26.33,51.5,41.3,49.6,36.2,56.393,38.628258
3641,-1.0,-1.0,24.3,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.92,81.28457
3642,-1.0,26.6,48.4,70.4,54.69,35.4,-1.0,-1.0,49.4,79.168,74.00172
3643,-1.0,-1.0,49.21,135.44,-1.0,-1.0,-1.0,-1.0,-1.0,91.5,68.85436
3644,29.6,33.8,-1.0,100.0,142.96,23.2,83.3,28.3,86.11,91.994,88.2548
3645,-1.0,-1.0,-1.0,39.3,45.33,16.0,29.2,15.7,17.7,97.163,56.296562
3646,32.67,101.53,-1.0,-1.0,63.87,43.04,46.45,66.36,83.09,104.8,97.05042
3647,-1.0,-1.0,29.7,53.6,62.09,31.8,32.2,39.2,69.7,66.503,56.949642
3648,-1.0,-1.0,-1.0,28.3,37.97,25.9,39.4,29.4,23.5,30.103,46.126347
3649,-1.0,-1.0,30.09,32.12,-1.0,-1.0,-1.0,-1.0,-1.0,21.28,82.25252
3650,21.2,-1.0,-1.0,105.6,74.76,31.0,50.9,24.0,54.7,63.182,81.68298
3651,64.34,110.38,-1.0,-1.0,21.81,73.34,97.47,89.89,125.68,161.14,150.35167
3652,24.6,-1.0,19.8,55.1,27.47,19.6,31.1,21.3,11.26,74.045,52.016045
3653,-1.0,117.5,120.4,252.6,110.33,98.9,63.9,-1.0,99.8,109.86,188.99893
3654,-1.0,24.8,39.2,-1.0,15.9,-1.0,20.36,-1.0,16.53,62.141,56.849365
3655,23.9,13.2,-1.0,19.4,24.2,-1.0,30.78,-1.0,18.82,34.404,31.52675
3656,-1.0,28.8,33.4,73.2,-1.0,39.8,32.2,-1.0,26.6,62.941,69.86694
3657,49.0,58.8,70.3,71.0,82.97,42.6,56.9,98.5,49.94,95.412,115.73117
3658,-1.0,41.2,26.8,29.2,40.54,38.7,32.2,-1.0,31.4,52.247,63.856953
3659,25.4,-1.0,-1.0,53.5,29.85,20.2,14.1,9.4,16.43,54.836,54.48041
3660,-1.0,-1.0,-1.0,26.3,21.34,12.9,25.1,19.9,12.3,32.621,37.29051
3661,-1.0,46.4,80.8,75.7,99.28,56.5,49.5,-1.0,85.1,101.57,111.12447
3662,18.32,26.66,28.26,-1.0,-1.0,22.13,20.64,21.46,26.33,57.33,56.14187
3663,-1.0,112.0,74.2,214.1,180.24,92.3,98.0,126.6,-1.0,265.36,206.30748
3664,7.2,57.9,-1.0,30.0,26.4,20.9,41.55,-1.0,22.27,44.76,36.722836
3665,-1.0,49.0,53.6,51.5,49.96,77.1,34.7,-1.0,72.6,78.198,68.44402
3666,60.7,-1.0,-1.0,130.6,66.44,-1.0,-1.0,52.5,46.02,119.99,69.538925
3667,-1.0,46.3,44.7,61.2,36.66,53.7,48.4,40.4,50.75,55.033,70.6111
3668,26.12,32.71,51.35,-1.0,79.88,33.85,43.08,30.82,35.95,68.03,57.785408
3669,7.97,47.85,35.79,-1.0,-1.0,14.8,23.3,-1.0,17.75,128.6,128.63286
3670,-1.0,-1.0,-1.0,16.7,-1.0,30.0,16.0,19.1,13.9,20.478,70.90872
3671,-1.0,-1.0,39.7,81.5,48.38,22.2,28.2,30.1,26.4,67.857,74.81913
3672,43.8,32.65,25.22,-1.0,-1.0,32.14,31.77,40.83,20.34,41.0,68.57987
3673,-1.0,-1.0,-1.0,32.6,11.45,32.7,36.4,24.2,42.8,41.292,42.813774
3674,47.4,-1.0,-1.0,55.0,46.32,48.9,50.4,52.2,48.4,59.74,70.69649
3675,-1.0,-1.0,31.0,53.8,51.87,27.2,35.2,78.9,31.3,77.252,83.15511
3676,28.8,6.3,-1.0,-1.0,47.7,22.1,23.12,-1.0,25.14,52.567,42.057995
3677,-1.0,-1.0,-1.0,22.5,30.93,20.6,36.4,65.4,17.1,45.299,49.776554
3678,-1.0,-1.0,-1.0,7.2,20.37,15.3,20.5,22.7,10.3,22.022,40.769962
3679,36.0,100.6,-1.0,58.5,54.3,28.5,83.98,-1.0,39.69,38.598,38.889927
3680,-1.0,30.1,55.0,-1.0,38.6,-1.0,-1.0,-1.0,-1.0,61.444,74.47222
3681,19.5,17.0,-1.0,-1.0,71.4,20.6,26.75,-1.0,31.48,83.937,45.741768
3682,-1.0,101.9,110.6,252.9,85.05,68.9,73.8,72.1,75.52,97.187,160.45993
3683,-1.0,20.6,17.4,29.2,21.01,25.7,21.2,-1.0,18.1,52.426,42.095215
3684,18.44,23.59,23.27,-1.0,-1.0,24.68,23.15,23.04,22.24,35.55,53.42857
3685,26.11,41.5,48.21,-1.0,63.87,30.49,33.78,35.52,42.36,93.48,54.87631
3686,24.03,33.23,101.17,-1.0,-1.0,34.14,43.64,23.07,35.48,45.44,45.059513
3687,-1.0,-1.0,51.14,98.4,-1.0,-1.0,-1.0,-1.0,-1.0,191.75,63.162506
3688,60.96,68.77,43.0,-1.0,47.32,74.58,49.81,63.13,56.83,98.07,65.99276
3689,38.5,-1.0,-1.0,84.4,34.82,16.8,30.3,18.7,24.17,58.636,68.116295
3690,-1.0,-1.0,-1.0,12.2,14.03,6.5,9.6,17.5,11.1,42.461,24.830109
3691,-1.0,80.7,62.5,160.4,83.52,47.1,65.1,-1.0,49.3,154.23,162.78595
3692,25.6,13.2,-1.0,-1.0,39.5,24.5,1.98,-1.0,28.1,74.509,48.442455
3693,23.8,-1.0,-1.0,29.3,38.19,21.1,40.2,52.0,12.3,69.902,59.253143
3694,-1.0,44.6,52.6,-1.0,160.9,-1.0,70.76,-1.0,-1.0,108.67,109.569954
3695,-1.0,27.7,30.0,60.5,38.56,32.1,32.2,-1.0,22.9,74.408,68.655205
3696,78.7,75.2,126.9,286.8,83.67,75.3,83.9,75.8,85.4,178.21,140.2049
3697,44.08,-1.0,74.55,-1.0,56.59,49.4,48.18,46.31,59.95,36.71,61.011414
3698,64.0,63.6,125.8,299.8,160.89,104.5,148.8,88.1,157.86,228.35,217.53575
3699,-1.0,-1.0,22.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.45,121.93655
3700,-1.0,71.9,60.5,103.9,83.03,56.5,45.9,-1.0,66.1,73.661,128.76732
3701,15.8,2.4,-1.0,-1.0,25.8,11.3,15.88,-1.0,10.14,44.613,29.758345
3702,10.55,25.11,-1.0,-1.0,-1.0,19.88,35.99,20.46,37.31,43.72,74.210655
3703,16.1,6.5,-1.0,31.9,10.8,-1.0,8.53,-1.0,6.32,18.447,24.35851
3704,-1.0,-1.0,-1.0,30.1,32.18,19.7,24.6,24.9,22.4,34.645,46.388184
3705,24.1,5.6,-1.0,-1.0,25.6,10.6,12.77,-1.0,12.96,40.976,33.54596
3706,-1.0,-1.0,-1.0,23.5,36.59,34.5,51.2,21.6,26.7,68.955,45.622784
3707,-1.0,34.6,-1.0,56.9,31.79,33.7,33.2,28.7,42.11,48.098,59.970043
3708,27.4,19.0,-1.0,41.5,30.23,28.6,-1.0,18.2,29.33,52.586,57.339973
3709,-1.0,97.8,108.4,104.0,70.2,-1.0,-1.0,-1.0,-1.0,150.18,55.252087
3710,27.7,22.8,-1.0,-1.0,52.7,15.3,-1.0,-1.0,20.05,74.505,49.953064
3711,-1.0,82.0,66.8,74.4,178.65,72.7,79.6,-1.0,72.7,212.25,132.71095
3712,45.1,17.7,-1.0,68.9,36.04,14.8,-1.0,16.5,15.18,43.946,65.376854
3713,48.4,59.11,-1.0,-1.0,-1.0,108.2,109.23,84.3,148.99,151.86,109.19341
3714,-1.0,31.9,51.1,50.8,50.63,38.0,38.7,91.2,44.0,61.863,82.10115
3715,-1.0,52.9,-1.0,79.8,52.34,56.5,52.3,59.0,49.72,88.128,65.50452
3716,51.8,19.8,47.3,45.3,29.9,16.3,25.8,32.8,30.82,70.376,76.871315
3717,-1.0,8.1,6.5,4.3,4.0,-1.0,-1.0,-1.0,-1.0,19.308,14.130568
3718,-1.0,18.7,57.2,56.5,47.88,26.4,41.0,-1.0,19.8,46.723,67.39389
3719,-1.0,-1.0,92.6,164.7,90.3,61.1,124.18,-1.0,-1.0,256.11,149.12166
3720,15.86,41.36,30.1,-1.0,-1.0,24.9,26.76,30.35,23.06,91.91,55.229393
3721,-1.0,-1.0,-1.0,6.0,8.2,9.8,14.6,15.4,13.4,26.305,20.754278
3722,-1.0,24.7,34.8,39.4,30.09,31.8,43.1,-1.0,39.3,44.63,53.241356
3723,-1.0,-1.0,79.4,135.0,125.15,40.6,110.5,72.2,85.8,102.43,106.15894
3724,-1.0,26.2,30.3,44.6,29.4,45.6,28.3,-1.0,34.1,43.966,51.533703
3725,31.8,-1.0,-1.0,36.9,15.28,13.4,25.4,10.3,37.73,30.411,50.773937
3726,-1.0,-1.0,32.2,44.79,-1.0,-1.0,-1.0,-1.0,-1.0,180.02,68.199554
3727,-1.0,-1.0,-1.0,-1.0,28.4,-1.0,24.02,-1.0,12.52,26.95,37.352993
3728,-1.0,59.3,46.4,65.4,80.56,55.9,65.4,-1.0,48.0,85.835,95.78274
3729,-1.0,59.0,106.4,388.1,-1.0,166.5,148.2,-1.0,153.6,217.64,209.35127
3730,-1.0,17.2,57.7,60.6,96.2,26.0,66.59,-1.0,-1.0,94.598,67.65669
3731,-1.0,33.3,34.9,58.4,54.12,35.1,28.1,-1.0,37.0,53.791,69.89249
3732,36.44,55.34,-1.0,-1.0,-1.0,42.41,47.85,23.06,61.29,136.18,104.90244
3733,18.7,24.5,-1.0,31.9,28.59,16.8,-1.0,34.7,-1.0,58.015,48.80689
3734,-1.0,15.9,-1.0,-1.0,42.3,-1.0,-1.0,-1.0,22.28,62.358,47.214214
3735,-1.0,19.5,48.0,-1.0,168.8,-1.0,86.44,-1.0,-1.0,94.595,109.80357
3736,-1.0,-1.0,40.76,17.95,-1.0,-1.0,-1.0,-1.0,-1.0,20.78,129.36383
