,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN_med,CEN_pred
4145,-1.0,28.9,28.4,-1.0,-1.0,48.6,-1.0,-1.0,39.2,24.16,33.81922
4146,-1.0,-1.0,-1.0,42.9,47.13,23.1,62.881,86.9,81.7,34.3,56.71654
4147,-1.0,16.6,40.6,25.1,-1.0,-1.0,-1.0,93.79,-1.0,24.0,20.140083
4148,-1.0,9.2,43.5,58.9,-1.0,-1.0,-1.0,29.28,-1.0,13.98,20.197264
4149,-1.0,22.6,130.1,51.1,-1.0,-1.0,-1.0,28.0,-1.0,21.21,6.824212
4150,23.0,18.3,-1.0,-1.0,23.6,7.5,29.777,21.69,-1.0,11.1,16.822475
4151,36.98,76.63,63.52,-1.0,53.99,71.43,45.01,72.59,77.24,68.21,86.08527
4152,-1.0,-1.0,-1.0,34.7,17.46,14.7,57.378,15.4,17.3,14.3,14.225163
4153,-1.0,42.7,47.1,58.2,45.31,42.1,53.165,-1.0,-1.0,42.4,44.560448
4154,-1.0,4.9,23.2,24.2,17.94,20.3,13.666,18.7,-1.0,19.9,19.01107
4155,-1.0,11.8,-1.0,40.5,30.46,20.7,66.992,28.6,21.4,21.92,30.383488
4156,-1.0,-1.0,-1.0,33.5,22.18,14.0,57.901,42.9,9.9,5.7,22.508389
4157,-1.0,-1.0,-1.0,-1.0,52.8,-1.0,76.929,44.08,-1.0,39.81,27.207474
4158,-1.0,35.0,48.3,69.1,-1.0,23.6,-1.0,-1.0,21.2,22.13,25.437397
4159,-1.0,33.4,42.7,182.5,-1.0,-1.0,-1.0,52.93,3.7,29.51,36.99628
4160,-1.0,55.7,40.0,176.1,260.4,63.3,157.93,65.7,-1.0,56.6,42.83006
4161,-1.0,34.2,40.4,36.8,47.97,41.0,68.521,41.1,-1.0,33.8,35.126804
4162,2.7,14.4,-1.0,32.4,21.76,24.4,80.351,-1.0,5.2,18.61,12.862563
4163,-1.0,12.5,-1.0,-1.0,36.1,-1.0,31.181,42.86,-1.0,17.18,23.651411
4164,-1.0,18.8,16.6,17.5,-1.0,-1.0,-1.0,23.79,-1.0,34.17,17.93294
4165,-1.0,-1.0,-1.0,15.6,7.76,18.9,28.613,15.9,16.3,20.8,14.2005415
4166,-1.0,22.1,36.3,75.0,-1.0,17.1,59.408,39.6,27.9,23.8,28.023693
4167,-1.0,-1.0,-1.0,56.1,-1.0,2.7,53.796,23.1,27.6,15.2,15.969475
4168,-1.0,-1.0,11.5,22.7,-1.0,-1.0,-1.0,-1.0,-1.0,20.76,9.749948
4169,-1.0,8.4,25.4,50.0,-1.0,31.4,112.24,23.1,-1.0,25.2,20.003365
4170,-1.0,4.7,10.4,16.1,-1.0,-1.0,-1.0,13.61,-1.0,10.22,12.76185
4171,-1.0,46.4,63.3,182.9,-1.0,44.7,-1.0,67.51,48.6,65.35,55.5027
4172,-1.0,56.5,42.7,91.9,98.87,55.3,130.58,65.6,-1.0,53.8,65.37725
4173,-1.0,37.4,46.5,82.3,-1.0,-1.0,-1.0,47.5,-1.0,46.02,33.42305
4174,21.5,-1.0,-1.0,35.1,-1.0,28.3,46.275,36.9,21.3,24.3,29.541878
4175,26.5,55.9,-1.0,-1.0,35.7,20.1,34.336,59.83,-1.0,20.94,27.45379
4176,-1.0,28.5,42.3,57.6,64.83,34.5,60.671,49.0,-1.0,31.4,38.122128
4177,-1.0,-1.0,20.1,45.6,-1.0,-1.0,-1.0,-1.0,-1.0,15.6,14.581531
4178,-1.0,38.0,51.3,57.5,-1.0,-1.0,-1.0,27.64,-1.0,18.96,26.812195
4179,52.8,59.5,83.5,102.2,141.7,30.7,165.13,61.6,98.5,87.18,56.451176
4180,-1.0,-1.0,-1.0,72.9,86.13,30.2,94.434,27.6,45.2,31.8,31.63458
4181,-1.0,-1.0,-1.0,43.2,68.09,13.4,48.628,35.2,29.9,15.0,21.234272
4182,7.8,12.88,13.27,-1.0,300.92,32.32,40.86,16.72,10.11,16.2,15.41762
4183,41.1,20.6,-1.0,45.7,56.7,28.7,59.559,47.63,-1.0,36.68,31.060932
4184,16.85,15.13,-1.0,-1.0,-1.0,26.47,105.87,17.27,22.99,19.1,28.72513
4185,-1.0,102.2,142.5,167.0,113.2,67.8,226.66,110.5,87.7,94.48,107.85614
4186,-1.0,23.6,-1.0,-1.0,18.3,-1.0,19.252,39.0,-1.0,18.78,23.077147
4187,-1.0,26.8,41.2,98.2,-1.0,32.7,-1.0,46.81,63.4,36.62,45.0758
4188,-1.0,38.1,79.9,65.7,-1.0,26.3,-1.0,50.53,31.3,39.12,39.323032
4189,-1.0,20.8,21.0,29.2,-1.0,-1.0,-1.0,-1.0,-1.0,21.51,14.859676
4190,-1.0,33.9,30.9,81.9,-1.0,40.0,78.608,45.2,35.1,39.5,40.48417
4191,-1.0,-1.0,-1.0,30.0,35.17,27.4,71.827,36.8,28.5,36.2,33.31006
4192,-1.0,16.6,14.6,7.6,12.24,14.6,28.45,24.9,9.0,17.42,21.523598
4193,-1.0,31.1,39.5,50.0,-1.0,-1.0,-1.0,24.75,-1.0,25.76,23.340162
4194,35.6,38.3,-1.0,72.6,60.39,31.6,88.395,49.8,40.7,32.84,40.00964
4195,32.24,24.87,21.01,-1.0,-1.0,25.16,59.08,30.8,28.51,30.34,29.876593
4196,32.4,18.5,-1.0,45.6,25.3,24.9,80.645,26.5,24.2,22.58,24.505308
4197,-1.0,117.4,14.2,-1.0,-1.0,56.7,-1.0,-1.0,-1.0,25.28,37.8508
4198,30.6,21.7,-1.0,-1.0,34.4,24.1,67.299,-1.0,21.8,29.38,27.952255
4199,42.5,16.3,-1.0,-1.0,-1.0,15.2,90.43,22.94,-1.0,24.08,25.562853
4200,-1.0,16.0,15.5,20.5,-1.0,-1.0,-1.0,21.64,-1.0,12.77,14.74972
4201,-1.0,47.6,49.7,65.2,82.95,52.6,95.933,59.1,-1.0,50.8,56.416206
4202,44.8,-1.0,100.1,99.5,100.41,22.3,141.18,49.9,37.0,44.79,33.882923
4203,-1.0,-1.0,-1.0,18.7,29.05,20.8,58.904,18.6,33.9,16.6,20.730072
4204,-1.0,25.0,47.5,29.4,-1.0,38.4,-1.0,44.21,31.4,34.08,38.94293
4205,-1.0,48.1,47.6,91.0,135.51,62.5,112.55,46.1,-1.0,34.8,39.15204
4206,-1.0,-1.0,-1.0,30.2,38.33,27.1,33.268,42.2,35.6,18.3,30.412767
4207,16.1,-1.0,-1.0,-1.0,-1.0,20.2,58.936,31.8,47.6,18.4,20.547213
4208,-1.0,-1.0,-1.0,-1.0,51.2,-1.0,112.7,15.28,-1.0,24.6,13.805801
4209,-1.0,22.4,31.9,33.0,-1.0,22.5,-1.0,47.68,17.5,21.39,23.879324
4210,58.5,102.9,-1.0,47.0,79.53,100.4,78.234,-1.0,64.7,100.59,54.000343
4211,-1.0,64.4,44.1,222.7,226.48,52.9,220.39,82.7,-1.0,97.6,73.91148
4212,-1.0,72.4,117.2,120.6,-1.0,54.2,-1.0,70.83,57.9,72.9,58.09582
4213,-1.0,37.8,40.1,32.8,29.95,29.4,62.871,48.4,39.5,30.4,41.613773
4214,28.7,-1.0,-1.0,-1.0,76.07,25.5,93.029,37.9,30.1,28.69,33.045437
4215,73.35,-1.0,45.68,-1.0,62.68,54.27,43.98,60.7,38.81,57.17,59.08083
4216,-1.0,-1.0,53.7,120.1,132.11,51.1,110.25,88.4,-1.0,85.5,60.49581
4217,-1.0,41.2,61.1,100.0,-1.0,49.8,-1.0,19.24,43.5,43.99,46.50871
4218,-1.0,48.1,37.7,44.7,49.07,48.6,107.22,37.0,-1.0,36.8,36.043823
4219,51.81,93.38,82.9,-1.0,-1.0,57.39,201.69,57.4,50.3,66.6,76.94151
4220,-1.0,32.5,8.7,14.5,38.9,13.4,85.286,11.5,-1.0,14.3,17.334232
4221,-1.0,22.8,20.6,31.5,-1.0,-1.0,-1.0,30.01,-1.0,22.65,20.234009
4222,50.0,-1.0,-1.0,108.3,48.86,24.2,89.395,32.1,25.6,27.75,30.671179
4223,-1.0,22.8,35.2,63.9,56.09,21.1,169.36,55.0,32.6,20.07,31.886776
4224,-1.0,-1.0,21.7,76.0,-1.0,-1.0,-1.0,14.71,-1.0,24.55,26.31032
4225,-1.0,6.6,27.8,31.4,-1.0,-1.0,-1.0,14.37,-1.0,9.89,12.396257
4226,-1.0,26.3,34.5,50.6,41.31,26.4,56.424,39.3,-1.0,33.2,31.23204
4227,-1.0,14.9,16.9,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,9.66,7.027491
4228,-1.0,42.6,54.8,71.5,-1.0,71.0,68.193,-1.0,57.4,58.4,48.82454
4229,-1.0,17.7,-1.0,-1.0,29.6,-1.0,27.429,19.04,-1.0,19.59,13.90347
4230,-1.0,5.9,23.4,45.1,-1.0,27.3,56.246,25.2,-1.0,22.5,23.863047
4231,14.35,24.57,21.66,-1.0,161.51,17.55,111.48,15.49,11.01,14.21,19.618128
4232,-1.0,16.7,18.8,13.5,-1.0,20.9,-1.0,14.53,27.5,22.19,19.697443
4233,-1.0,38.2,40.9,-1.0,-1.0,30.2,-1.0,-1.0,30.9,35.94,28.400173
4234,-1.0,-1.0,-1.0,40.2,18.56,15.9,24.776,12.8,11.0,8.6,19.785587
4235,-1.0,40.6,73.7,61.7,86.21,5.6,82.648,60.9,-1.0,28.0,28.020105
4236,-1.0,8.9,28.9,22.1,41.49,13.9,53.585,29.0,32.8,16.2,20.732655
4237,-1.0,35.4,-1.0,41.9,44.05,43.9,60.076,40.9,31.5,43.41,44.769657
4238,57.2,-1.0,-1.0,89.4,80.04,57.7,117.8,64.4,93.4,122.31,60.038624
4239,10.4,2.2,-1.0,-1.0,21.6,-1.0,40.176,24.77,-1.0,12.91,11.47006
4240,-1.0,18.4,17.7,84.2,74.97,29.6,63.23,18.4,-1.0,29.0,20.34962
4241,-1.0,14.4,72.9,44.7,-1.0,-1.0,-1.0,54.25,-1.0,20.37,17.794909
4242,-1.0,16.6,4.6,31.1,29.97,26.1,66.078,16.4,23.6,12.34,23.005524
4243,-1.0,-1.0,-1.0,82.0,-1.0,49.8,-1.0,115.29,58.9,55.56,63.208916
4244,-1.0,6.9,31.4,36.9,-1.0,20.3,-1.0,14.48,15.6,19.91,15.840449
4245,-1.0,-1.0,25.1,38.6,-1.0,-1.0,-1.0,19.89,-1.0,13.61,19.23743
4246,24.2,23.4,28.4,47.2,21.19,56.5,46.556,29.8,20.7,19.55,70.07834
4247,-1.0,17.5,20.6,28.3,27.38,19.3,112.21,21.5,-1.0,39.1,25.824203
4248,-1.0,-1.0,15.5,35.5,36.52,24.2,80.83,13.9,48.5,27.6,21.025593
4249,-1.0,-1.0,137.8,184.4,-1.0,-1.0,-1.0,95.69,43.6,65.89,47.432907
4250,18.32,26.66,28.26,-1.0,-1.0,22.13,57.33,20.64,21.46,26.33,22.726328
4251,-1.0,42.4,43.2,73.2,35.17,54.6,114.14,50.6,-1.0,48.8,39.95018
4252,-1.0,59.9,-1.0,116.8,-1.0,49.5,-1.0,76.27,67.0,56.59,64.297554
4253,-1.0,46.1,27.0,27.6,-1.0,35.9,-1.0,21.92,-1.0,8.3,26.867512
4254,-1.0,41.3,45.7,127.6,-1.0,-1.0,-1.0,-1.0,21.9,32.35,46.402203
4255,-1.0,-1.0,-1.0,63.3,-1.0,15.2,88.907,14.7,14.3,12.9,21.259716
4256,-1.0,-1.0,-1.0,26.5,37.53,-1.0,36.306,25.5,50.4,22.1,39.24622
4257,-1.0,39.6,53.6,83.9,54.31,65.7,90.311,62.5,-1.0,41.8,41.317654
4258,-1.0,-1.0,-1.0,14.0,24.39,13.4,21.798,14.8,28.9,22.4,21.359894
4259,48.21,65.97,46.42,-1.0,233.4,55.32,84.42,51.01,59.9,58.93,60.041294
4260,-1.0,21.4,40.0,62.0,-1.0,23.0,-1.0,-1.0,38.4,42.91,32.633564
4261,-1.0,-1.0,21.4,37.7,51.5,35.1,45.005,26.1,27.6,27.0,26.475657
4262,-1.0,28.4,43.1,56.1,57.31,29.8,73.206,40.7,-1.0,32.3,35.42263
4263,15.06,-1.0,20.94,-1.0,-1.0,21.97,52.26,17.87,22.06,25.28,23.853382
4264,-1.0,14.4,33.7,47.5,-1.0,21.5,-1.0,-1.0,7.1,19.15,18.820292
4265,-1.0,19.2,23.1,24.2,-1.0,-1.0,-1.0,-1.0,-1.0,23.17,15.670045
4266,-1.0,28.6,35.6,56.3,-1.0,34.5,85.582,50.7,56.7,29.0,43.756126
4267,33.78,35.03,18.99,46.91,-1.0,33.84,-1.0,22.4,26.63,25.09,25.233706
4268,-1.0,26.1,56.8,72.2,-1.0,26.6,-1.0,28.38,22.2,19.02,26.745363
4269,-1.0,22.1,36.0,67.9,-1.0,-1.0,-1.0,22.39,-1.0,31.07,19.374643
4270,-1.0,-1.0,118.4,131.8,162.93,67.1,179.39,88.2,-1.0,70.2,68.35866
4271,21.6,22.3,-1.0,66.5,35.13,17.4,50.139,17.9,15.6,16.52,18.504318
4272,-1.0,29.9,49.2,51.6,-1.0,26.6,-1.0,-1.0,11.0,23.42,24.248022
4273,-1.0,36.7,83.2,104.8,-1.0,40.8,-1.0,-1.0,31.5,39.24,41.051426
4274,30.1,-1.0,-1.0,145.9,159.98,47.6,99.784,56.9,56.3,59.04,52.62913
4275,26.0,-1.0,-1.0,134.6,41.64,21.4,113.67,18.4,15.7,21.14,23.869576
4276,-1.0,50.9,62.3,22.1,-1.0,-1.0,-1.0,54.03,-1.0,3.32,35.575626
4277,-1.0,40.4,56.8,113.1,-1.0,19.4,112.64,53.9,28.0,31.3,35.216232
4278,-1.0,-1.0,38.4,94.5,33.48,32.9,98.194,31.9,100.2,34.5,33.342834
4279,-1.0,20.8,26.5,35.3,-1.0,19.0,-1.0,26.46,14.5,28.58,19.255348
4280,-1.0,26.2,33.2,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.37,23.121237
4281,-1.0,-1.0,-1.0,19.5,22.49,20.0,40.853,33.7,21.6,24.8,25.91158
4282,-1.0,75.0,72.9,183.2,201.57,14.6,175.5,91.9,-1.0,62.9,60.70844
4283,-1.0,-1.0,-1.0,46.5,36.47,40.2,72.227,38.1,25.4,32.1,37.126205
4284,-1.0,1.4,21.0,15.7,-1.0,-1.0,-1.0,-1.0,-1.0,14.03,10.634439
4285,-1.0,25.6,40.4,151.8,-1.0,-1.0,-1.0,-1.0,12.5,25.66,35.414276
4286,-1.0,17.2,35.4,50.9,43.08,24.2,78.482,41.2,33.2,29.53,28.568903
4287,21.5,-1.0,-1.0,47.5,62.15,19.3,113.27,28.4,21.4,28.6,19.15252
4288,-1.0,39.1,38.9,43.4,-1.0,13.5,-1.0,-1.0,-1.0,27.77,28.273272
4289,-1.0,-1.0,-1.0,-1.0,19.5,-1.0,35.81,2.68,-1.0,20.58,12.873881
4290,-1.0,32.1,39.0,-1.0,24.2,-1.0,37.505,20.99,-1.0,19.6,22.57286
4291,23.6,-1.0,-1.0,49.9,36.0,26.8,43.141,53.27,-1.0,22.87,26.672249
4292,13.22,20.65,22.7,-1.0,-1.0,15.8,77.89,19.44,20.8,20.0,20.088457
4293,76.86,107.49,71.2,-1.0,-1.0,60.41,134.18,41.33,62.8,90.17,73.34345
4294,16.3,18.7,-1.0,37.5,27.0,-1.0,33.756,33.61,-1.0,10.87,15.916065
4295,21.7,-1.0,-1.0,-1.0,42.45,29.2,93.463,35.0,18.3,22.11,31.710535
4296,72.14,-1.0,60.44,-1.0,55.28,57.46,63.62,43.8,42.89,36.83,47.842197
4297,-1.0,24.1,-1.0,61.5,-1.0,-1.0,-1.0,31.75,-1.0,2.43,17.654345
4298,-1.0,64.1,151.1,195.4,-1.0,61.4,-1.0,85.61,45.8,63.5,65.12626
4299,10.3,27.5,-1.0,-1.0,23.3,13.8,38.424,56.03,-1.0,11.49,21.31939
4300,-1.0,33.9,37.8,116.9,60.71,65.2,152.82,-1.0,-1.0,66.8,79.00605
4301,-1.0,27.0,-1.0,-1.0,23.9,-1.0,35.709,24.32,-1.0,33.15,18.150873
4302,-1.0,33.3,37.5,55.3,-1.0,27.1,-1.0,16.71,25.4,24.81,25.811098
4303,16.9,32.7,-1.0,50.5,22.33,23.2,57.551,29.5,19.9,28.34,28.284466
4304,18.9,18.2,-1.0,29.4,23.28,23.2,57.917,30.3,28.4,30.7,28.334139
4305,-1.0,37.2,43.9,64.1,41.87,33.2,64.108,40.4,-1.0,33.6,39.37877
4306,40.6,21.36,18.96,54.78,-1.0,21.87,-1.0,17.48,25.84,24.79,21.590519
4307,-1.0,-1.0,-1.0,22.7,23.15,6.4,23.052,12.5,12.8,12.8,7.227876
4308,-1.0,-1.0,-1.0,20.9,23.94,20.5,39.838,12.4,40.3,22.2,19.099327
4309,7.9,88.3,-1.0,19.3,28.3,32.7,42.999,29.89,-1.0,11.15,34.09708
4310,-1.0,-1.0,-1.0,16.78,-1.0,-1.0,92.03,7.06,25.84,20.23,13.111539
4311,9.3,63.7,-1.0,6.2,14.9,-1.0,15.497,-1.0,-1.0,28.91,23.896053
4312,-1.0,44.6,-1.0,71.2,118.1,46.9,141.3,51.3,-1.0,39.8,36.96802
4313,-1.0,30.1,52.5,56.0,36.13,30.0,56.953,59.7,-1.0,31.9,33.850212
4314,89.5,-1.0,-1.0,93.5,159.97,45.8,181.78,68.2,75.5,56.01,62.518566
4315,-1.0,-1.0,-1.0,71.3,61.16,19.5,110.75,36.8,41.7,32.9,31.03174
4316,69.61,37.59,-1.0,-1.0,87.3,59.52,65.92,45.51,62.58,60.65,64.60934
4317,23.2,28.6,-1.0,8.3,20.9,6.6,-1.0,5.3,-1.0,5.94,13.4319
4318,-1.0,-1.0,21.7,79.3,23.09,12.4,50.717,16.8,12.9,15.9,16.660162
4319,-1.0,39.2,52.3,191.6,75.04,25.9,208.32,46.4,-1.0,34.0,55.97033
4320,-1.0,26.0,26.5,53.1,-1.0,-1.0,-1.0,49.29,-1.0,30.28,23.559221
4321,-1.0,-1.0,56.7,-1.0,-1.0,34.2,-1.0,176.04,48.2,36.81,41.138374
4322,-1.0,29.2,37.3,43.6,46.74,27.0,48.706,34.4,-1.0,43.4,32.25674
4323,-1.0,-1.0,-1.0,22.6,31.68,16.0,39.282,48.2,36.5,25.7,27.593946
4324,-1.0,-1.0,17.3,11.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.83,10.011114
4325,22.6,7.9,-1.0,-1.0,20.8,15.6,34.532,25.6,-1.0,16.92,20.56508
4326,31.7,39.1,-1.0,45.1,41.23,20.1,-1.0,-1.0,39.1,36.03,26.84317
4327,-1.0,28.9,35.8,24.5,44.89,25.8,91.544,30.4,-1.0,21.9,33.89529
4328,35.6,-1.0,-1.0,45.7,28.82,30.3,59.419,34.6,24.0,30.51,32.48219
4329,14.3,15.6,-1.0,89.1,48.94,13.4,36.004,19.9,10.8,22.81,19.194641
4330,-1.0,-1.0,-1.0,26.4,-1.0,29.9,37.899,20.9,22.1,14.5,21.971949
4331,54.9,-1.0,-1.0,130.2,59.23,37.3,139.69,69.6,47.2,50.94,57.989975
4332,25.6,62.6,-1.0,56.1,38.5,30.7,77.06,-1.0,-1.0,47.25,44.128624
4333,-1.0,11.2,7.0,17.1,-1.0,9.3,-1.0,22.45,21.4,12.16,15.336738
4334,-1.0,36.3,50.4,146.4,102.11,81.0,167.62,49.6,-1.0,54.4,38.739494
4335,-1.0,-1.0,-1.0,-1.0,24.5,-1.0,16.177,20.08,-1.0,16.14,13.876152
4336,10.4,-1.0,-1.0,7.9,-1.0,6.6,20.174,7.9,-1.0,10.3,4.7692184
4337,-1.0,80.3,38.6,168.1,257.98,73.2,181.91,89.1,-1.0,85.3,58.524185
4338,-1.0,43.7,47.0,89.1,116.89,49.6,126.59,70.2,64.2,45.5,67.49202
4339,-1.0,75.9,-1.0,156.3,-1.0,45.3,-1.0,72.74,66.3,60.05,62.93578
4340,-1.0,21.2,33.2,55.0,-1.0,23.1,-1.0,9.51,26.7,24.76,28.381025
4341,-1.0,28.9,38.5,-1.0,-1.0,17.7,-1.0,16.21,19.2,16.71,21.640278
4342,-1.0,19.3,36.9,27.5,-1.0,-1.0,-1.0,18.01,-1.0,18.48,18.839516
4343,-1.0,8.3,-1.0,28.2,-1.0,27.7,-1.0,33.64,41.7,39.6,30.005508
4344,15.91,41.96,28.22,-1.0,-1.0,45.71,53.57,32.47,33.4,71.27,40.217564
4345,-1.0,-1.0,-1.0,30.4,90.28,28.3,54.12,18.8,43.3,28.3,30.353151
4346,-1.0,34.2,48.1,-1.0,-1.0,36.6,-1.0,-1.0,-1.0,43.26,39.56741
4347,-1.0,9.2,62.1,-1.0,13.6,-1.0,38.413,20.59,-1.0,18.9,14.5223
4348,-1.0,52.9,56.3,35.9,-1.0,30.1,76.301,31.8,38.1,32.5,36.215233
4349,-1.0,9.9,13.5,10.7,-1.0,-1.0,-1.0,17.34,-1.0,10.18,10.395585
4350,-1.0,18.05,31.02,43.64,27.36,22.74,107.46,46.5,24.03,47.23,27.009083
4351,-1.0,122.5,-1.0,139.8,-1.0,75.5,-1.0,99.81,85.0,80.07,73.608315
4352,-1.0,-1.0,-1.0,-1.0,20.9,-1.0,16.396,33.41,-1.0,11.92,14.928364
4353,46.4,26.7,-1.0,37.3,39.09,31.1,63.728,-1.0,39.9,37.07,35.870945
4354,-1.0,22.3,23.1,43.6,31.35,24.1,51.043,15.3,-1.0,21.3,21.418377
4355,-1.0,40.1,51.9,57.5,54.26,52.1,117.68,50.8,-1.0,35.2,40.710903
4356,-1.0,24.6,39.1,54.9,32.86,49.5,55.394,24.3,-1.0,20.3,29.04602
4357,-1.0,7.3,41.3,83.8,-1.0,13.8,71.688,18.4,-1.0,17.0,20.402859
4358,-1.0,60.3,97.0,78.9,196.2,62.5,209.21,120.1,-1.0,75.6,86.89115
4359,18.39,22.73,20.57,-1.0,-1.0,20.63,97.68,18.52,21.54,20.09,21.949467
4360,19.4,18.4,17.2,16.8,6.78,-1.0,50.681,22.0,18.5,12.36,17.963264
4361,-1.0,6.8,52.7,57.3,-1.0,35.9,-1.0,-1.0,36.1,32.55,39.23202
4362,-1.0,3.3,12.2,16.9,-1.0,-1.0,-1.0,14.06,-1.0,8.23,14.231924
4363,-1.0,21.3,12.3,38.3,-1.0,-1.0,-1.0,21.49,-1.0,16.24,18.70325
4364,16.44,45.2,42.58,-1.0,71.27,40.29,71.7,44.75,29.83,61.57,53.781055
4365,-1.0,26.0,64.7,74.3,32.27,37.8,69.903,37.7,50.5,42.49,41.498085
4366,-1.0,-1.0,-1.0,25.3,25.05,-1.0,27.927,10.1,25.1,18.0,19.102041
4367,23.47,48.42,51.79,-1.0,-1.0,49.8,89.63,34.68,52.21,69.53,44.4369
4368,-1.0,42.7,92.5,162.7,-1.0,60.3,-1.0,163.14,27.5,69.34,100.3384
4369,-1.0,23.2,30.2,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.14,23.146868
4370,-1.0,21.8,5.9,28.0,-1.0,0.0,-1.0,37.75,-1.0,24.72,13.822996
4371,-1.0,8.3,17.4,24.6,20.53,1.9,46.635,5.4,28.9,15.78,16.84517
4372,23.9,13.2,-1.0,19.4,24.2,-1.0,34.404,30.78,-1.0,18.82,21.972488
4373,-1.0,64.6,-1.0,98.5,-1.0,59.3,-1.0,131.32,49.6,100.89,75.015114
4374,21.5,49.8,-1.0,39.7,26.95,23.2,57.173,22.3,15.2,17.82,25.608124
4375,42.2,47.9,91.0,179.3,100.35,-1.0,119.74,92.8,61.8,83.78,70.3868
4376,9.0,-1.0,-1.0,17.0,-1.0,10.1,27.849,23.7,29.6,17.1,13.454093
4377,-1.0,-1.0,27.8,28.9,23.98,35.5,60.898,31.0,14.3,34.5,24.97858
4378,21.6,-1.0,-1.0,66.4,59.29,15.8,28.166,23.1,24.3,21.12,26.084246
4379,-1.0,32.9,46.6,65.7,-1.0,33.7,65.887,45.2,39.4,45.7,38.92507
4380,-1.0,-1.0,47.2,49.9,-1.0,-1.0,-1.0,-1.0,-1.0,19.8,34.459694
4381,40.7,28.7,24.6,33.0,40.88,33.9,74.7,27.4,36.5,38.04,34.77126
4382,34.43,-1.0,27.01,29.32,-1.0,26.38,60.16,26.04,15.45,28.1,26.869583
4383,-1.0,43.2,58.3,155.4,-1.0,49.5,128.11,55.0,64.9,55.8,55.92625
4384,-1.0,11.0,50.8,53.9,43.13,49.7,55.691,29.3,-1.0,30.5,25.42433
4385,-1.0,-1.0,-1.0,95.6,37.33,16.6,49.088,27.7,33.6,24.5,25.586523
4386,-1.0,-1.0,-1.0,-1.0,48.3,-1.0,31.483,56.66,-1.0,27.03,26.214756
4387,-1.0,81.6,-1.0,-1.0,36.6,-1.0,40.081,41.03,-1.0,16.57,18.847567
4388,-1.0,-1.0,-1.0,-1.0,13.5,-1.0,28.912,-1.0,-1.0,16.23,11.549033
4389,-1.0,59.5,-1.0,-1.0,82.6,-1.0,69.5,53.31,-1.0,43.62,31.248755
4390,-1.0,17.5,19.7,19.6,-1.0,13.4,-1.0,-1.0,6.3,15.63,6.665706
4391,-1.0,-1.0,6.1,15.5,25.66,12.0,43.979,15.4,14.1,15.4,14.121466
4392,-1.0,26.0,52.8,68.6,-1.0,29.8,-1.0,68.14,57.7,39.89,39.575367
4393,13.1,10.3,-1.0,-1.0,23.4,11.0,36.347,24.49,-1.0,18.67,18.926346
4394,-1.0,14.18,5.54,41.25,50.1,8.79,97.32,11.12,7.65,11.12,14.475436
4395,-1.0,41.4,49.4,153.8,-1.0,57.4,-1.0,61.9,45.5,59.74,64.277565
4396,-1.0,-1.0,11.9,17.8,-1.0,23.0,61.047,28.1,11.5,16.0,22.808235
4397,-1.0,6.4,-1.0,42.9,-1.0,10.9,-1.0,24.22,8.8,20.81,21.511673
4398,-1.0,60.3,83.0,91.7,55.08,72.9,-1.0,77.2,-1.0,45.4,71.96681
4399,-1.0,19.0,66.3,59.3,38.76,20.0,84.951,44.4,-1.0,20.6,26.368013
4400,-1.0,12.43,19.69,20.12,-1.0,19.41,91.75,9.81,9.45,10.16,16.434044
4401,11.8,17.1,-1.0,55.6,38.43,9.7,32.68,19.9,11.8,15.86,21.619755
4402,-1.0,26.1,25.0,46.2,-1.0,29.7,-1.0,57.64,20.1,31.8,37.049904
4403,-1.0,19.7,28.3,51.7,25.12,20.9,31.595,26.3,-1.0,15.8,24.154661
4404,43.1,-1.0,48.23,-1.0,22.08,61.73,19.41,54.67,42.67,64.61,49.786022
4405,-1.0,19.2,-1.0,48.3,-1.0,18.0,-1.0,-1.0,22.1,21.74,21.389574
4406,-1.0,-1.0,-1.0,51.1,45.29,25.6,44.628,33.8,43.9,31.0,32.544487
4407,-1.0,46.3,61.7,47.8,72.17,39.5,59.356,-1.0,-1.0,42.6,44.874653
4408,-1.0,-1.0,21.4,16.4,-1.0,-1.0,-1.0,17.18,-1.0,13.81,11.274848
4409,-1.0,-1.0,-1.0,15.9,27.24,9.0,32.336,18.5,-1.0,9.8,8.302567
4410,-1.0,31.9,58.5,59.3,-1.0,43.4,-1.0,-1.0,35.8,50.53,38.09015
4411,-1.0,-1.0,26.4,21.8,40.72,26.3,57.676,30.5,58.8,23.0,30.040516
4412,-1.0,38.1,33.9,58.7,-1.0,36.6,74.008,32.2,-1.0,33.7,32.82569
4413,-1.0,51.1,20.6,-1.0,-1.0,34.6,-1.0,-1.0,-1.0,25.09,27.197277
4414,-1.0,-1.0,26.7,49.1,-1.0,-1.0,-1.0,26.09,-1.0,15.84,22.436565
4415,-1.0,20.0,39.2,44.8,-1.0,31.5,-1.0,38.91,76.1,33.66,43.939278
4416,-1.0,3.6,6.1,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,4.1450000000000005,7.9875565
