,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,VAL,CEN,TLA_med,TLA_pred
3965,32.77,62.49,38.36,46.28,-1.0,-1.0,-1.0,42.8,53.12,35.57,43.574806
3966,-1.0,-1.0,-1.0,16.5,29.48,22.3,15.479,18.0,16.4,18.9,20.06954
3967,-1.0,73.0,93.0,185.0,-1.0,50.4,-1.0,49.4,61.88,92.88,77.23648
3968,-1.0,43.0,47.6,51.8,50.61,49.1,54.034,-1.0,57.6,55.2,47.370193
3969,-1.0,19.9,15.0,27.4,-1.0,-1.0,-1.0,-1.0,14.74,12.3,20.895733
3970,-1.0,-1.0,-1.0,-1.0,16.9,-1.0,47.354,-1.0,20.86,22.39,27.138384
3971,-1.0,25.8,38.9,25.5,30.5,33.7,47.286,-1.0,32.6,28.0,33.23979
3972,-1.0,50.5,-1.0,-1.0,14.4,-1.0,32.611,-1.0,45.44,32.1,42.391922
3973,-1.0,-1.0,-1.0,27.1,32.34,44.2,58.876,44.4,34.1,83.2,37.31947
3974,-1.0,-1.0,-1.0,30.2,38.33,27.1,33.268,35.6,18.3,42.2,26.465204
3975,51.5,100.54,124.0,-1.0,-1.0,44.44,125.46,33.34,106.4,74.46,80.02112
3976,16.84,21.92,20.96,-1.0,-1.0,24.03,32.03,32.83,25.58,18.45,23.638102
3977,-1.0,-1.0,-1.0,48.1,20.47,24.0,64.463,22.6,152.1,29.0,49.383076
3978,-1.0,24.6,42.2,65.1,-1.0,-1.0,-1.0,-1.0,26.17,83.4,39.348446
3979,-1.0,9.9,32.1,47.7,19.1,-1.0,51.541,-1.0,-1.0,83.93,24.443867
3980,-1.0,8.0,-1.0,-1.0,10.6,-1.0,19.033,-1.0,9.97,20.02,12.47051
3981,22.7,34.9,-1.0,31.9,31.77,38.4,39.543,23.2,33.21,41.4,34.454887
3982,30.63,52.89,-1.0,-1.0,-1.0,66.76,86.05,26.24,81.39,63.02,61.482758
3983,-1.0,-1.0,31.4,52.1,61.39,49.9,144.2,44.8,28.5,24.1,33.479652
3984,70.33,81.77,96.61,-1.0,75.58,67.22,14.73,81.57,70.81,90.56,68.908745
3985,-1.0,55.2,37.6,86.9,94.05,64.3,253.24,-1.0,46.5,63.3,54.108788
3986,-1.0,66.1,93.5,231.0,70.46,48.3,127.91,38.0,42.94,49.8,51.806244
3987,-1.0,21.7,25.9,91.7,-1.0,22.3,72.438,-1.0,23.1,17.3,26.298044
3988,-1.0,32.4,54.9,154.4,129.01,25.7,82.207,-1.0,21.7,39.7,46.80237
3989,-1.0,26.2,62.3,54.2,102.5,34.6,55.685,-1.0,6.0,39.3,49.741474
3990,28.33,63.96,20.77,-1.0,-1.0,35.88,89.6,62.8,142.04,39.69,67.83462
3991,23.9,14.7,-1.0,23.0,23.9,14.9,-1.0,-1.0,7.58,11.42,15.854716
3992,-1.0,44.0,48.9,190.8,47.01,24.0,84.297,-1.0,18.3,59.7,42.49784
3993,31.7,37.4,79.4,90.8,64.2,35.0,70.954,27.9,57.62,62.3,56.712284
3994,15.37,32.07,29.76,55.56,-1.0,32.52,-1.0,23.14,26.23,31.63,29.605595
3995,-1.0,-1.0,38.3,56.0,76.77,10.0,51.245,49.6,16.7,10.0,25.03485
3996,-1.0,23.5,15.2,-1.0,-1.0,-1.0,-1.0,-1.0,16.56,6.57,21.454039
3997,-1.0,29.8,27.1,21.8,-1.0,-1.0,-1.0,-1.0,21.25,25.16,28.19701
3998,-1.0,36.4,117.2,121.9,-1.0,71.4,-1.0,88.9,84.38,188.09,98.29378
3999,37.9,32.5,50.1,55.0,32.64,21.5,66.977,24.3,28.32,39.8,31.193577
4000,-1.0,-1.0,53.7,32.1,34.92,19.6,34.791,36.4,21.4,39.0,31.503382
4001,-1.0,10.1,-1.0,-1.0,21.4,-1.0,34.441,-1.0,16.23,19.92,14.790996
4002,-1.0,92.0,47.3,131.0,-1.0,55.8,281.94,-1.0,106.2,71.7,75.93857
4003,-1.0,29.88,28.57,37.21,-1.0,32.96,-1.0,34.97,41.76,34.84,33.370827
4004,18.46,29.59,24.5,-1.0,-1.0,43.52,42.59,24.55,27.74,20.12,28.022694
4005,34.5,35.93,-1.0,-1.0,40.02,37.82,-1.0,32.56,47.21,45.67,40.045242
4006,-1.0,41.6,52.5,67.0,67.07,53.5,73.615,-1.0,71.9,64.7,54.773468
4007,7.94,16.72,11.92,-1.0,247.39,12.51,94.26,7.01,9.48,8.72,12.597505
4008,-1.0,-1.0,-1.0,70.2,23.8,33.1,66.428,37.7,46.8,40.4,42.277042
4009,16.9,87.6,-1.0,28.2,-1.0,4.0,22.759,-1.0,13.62,15.48,33.437897
4010,-1.0,48.3,83.8,191.5,-1.0,45.7,-1.0,44.5,-1.0,137.56,114.3161
4011,-1.0,17.1,2.6,22.6,-1.0,-1.0,-1.0,-1.0,11.78,73.555,16.180511
4012,-1.0,45.9,48.8,102.6,-1.0,-1.0,-1.0,-1.0,12.2,21.27,39.60478
4013,-1.0,28.2,12.3,3.6,-1.0,-1.0,-1.0,-1.0,11.78,18.74,20.035866
4014,-1.0,19.1,33.5,89.9,43.85,25.7,111.15,-1.0,13.9,31.5,34.848248
4015,-1.0,42.9,38.8,76.7,85.92,40.6,105.98,47.6,60.5,41.0,50.493256
4016,50.36,34.85,21.87,50.08,-1.0,30.13,-1.0,52.18,35.63,39.54,42.145226
4017,18.5,2.8,-1.0,-1.0,16.4,15.0,28.514,-1.0,15.76,20.17,16.283937
4018,35.5,10.1,-1.0,55.5,-1.0,24.2,72.163,-1.0,31.59,36.78,36.434174
4019,-1.0,19.7,22.4,31.6,44.95,27.2,160.01,21.9,16.38,5.2,26.077461
4020,-1.0,28.3,22.4,49.2,-1.0,-1.0,-1.0,-1.0,18.98,22.88,27.928902
4021,34.6,44.9,46.9,105.0,26.95,33.2,94.936,20.7,19.4,23.1,30.350033
4022,2.07,16.16,21.22,-1.0,-1.0,14.64,48.72,13.48,15.77,16.43,17.546745
4023,16.4,25.0,-1.0,-1.0,32.9,14.0,49.836,-1.0,12.3,32.66,23.999714
4024,16.2,13.5,-1.0,-1.0,30.9,12.7,41.022,-1.0,16.9,22.54,21.823366
4025,71.3,64.1,53.6,65.9,83.01,59.6,101.38,61.5,82.69,66.1,69.158195
4026,-1.0,7.3,20.7,19.5,-1.0,-1.0,-1.0,-1.0,19.8,18.35,25.08012
4027,-1.0,-1.0,-1.0,12.3,21.94,12.5,19.503,10.7,13.3,51.3,15.238687
4028,-1.0,9.0,43.5,153.1,-1.0,36.0,-1.0,23.7,61.62,75.46,62.839092
4029,-1.0,6.1,10.6,10.2,-1.0,32.7,-1.0,22.7,11.34,6.85,17.941204
4030,-1.0,34.0,64.0,106.3,56.55,41.0,134.98,-1.0,48.6,68.3,52.743607
4031,-1.0,37.8,43.2,56.4,-1.0,33.4,-1.0,23.8,30.73,49.28,37.688988
4032,51.89,87.2,51.83,-1.0,-1.0,111.9,-1.0,56.92,94.0,73.64,73.06095
4033,-1.0,16.2,58.1,-1.0,-1.0,30.6,-1.0,38.0,33.47,47.85,48.919655
4034,-1.0,45.5,21.8,132.5,63.02,61.4,62.799,-1.0,56.5,55.7,49.675793
4035,-1.0,32.7,86.9,-1.0,45.2,-1.0,65.898,-1.0,14.28,34.83,40.485634
4036,8.7,6.5,-1.0,15.2,30.6,-1.0,-1.0,-1.0,9.93,24.61,21.088894
4037,-1.0,43.7,-1.0,251.4,210.73,63.0,195.33,-1.0,131.8,109.9,95.31612
4038,-1.0,8.0,26.1,29.0,37.27,25.4,59.106,40.2,20.6,18.0,24.415495
4039,49.6,-1.0,22.1,36.6,68.32,39.0,129.33,48.7,34.53,27.6,35.75116
4040,-1.0,28.2,36.1,149.9,-1.0,52.4,69.969,34.9,53.1,62.5,48.19749
4041,30.9,13.2,-1.0,19.4,36.5,7.9,36.299,-1.0,15.28,22.39,15.5564995
4042,-1.0,30.1,13.4,-1.0,-1.0,-1.0,-1.0,-1.0,20.43,49.32,24.953949
4043,33.99,34.16,41.17,-1.0,-1.0,42.74,98.03,44.62,26.78,39.49,31.19214
4044,26.6,-1.0,-1.0,34.9,28.31,22.3,56.631,30.5,27.65,20.9,29.999481
4045,-1.0,22.0,32.0,27.0,-1.0,14.5,-1.0,13.7,16.12,16.36,27.360958
4046,8.1,24.0,-1.0,32.4,25.0,24.1,34.272,-1.0,23.61,35.88,34.211422
4047,28.93,23.55,24.76,-1.0,-1.0,24.48,52.85,32.83,25.75,30.9,24.529139
4048,-1.0,-1.0,8.6,13.5,15.26,14.0,28.49,11.4,10.6,12.7,12.880084
4049,-1.0,-1.0,-1.0,29.4,39.83,19.8,51.871,30.4,35.8,39.4,32.614697
4050,-1.0,-1.0,-1.0,14.8,17.18,10.8,23.136,9.3,9.8,13.8,12.918905
4051,-1.0,-1.0,93.2,75.8,50.98,29.0,112.07,52.7,30.9,28.0,42.98413
4052,39.1,69.2,-1.0,195.9,149.44,23.2,102.34,32.2,90.45,71.6,80.1912
4053,-1.0,44.9,62.8,145.4,-1.0,46.1,167.68,63.8,53.7,39.7,51.24477
4054,19.1,53.4,-1.0,-1.0,38.0,12.4,37.057,-1.0,17.88,50.35,45.17778
4055,-1.0,-1.0,-1.0,16.2,24.76,15.2,50.302,26.7,16.1,7.4,20.28585
4056,-1.0,10.5,9.1,8.5,-1.0,-1.0,-1.0,-1.0,9.65,9.15,14.499673
4057,11.62,18.28,26.34,-1.0,130.28,22.3,81.17,12.36,18.02,16.92,12.67282
4058,-1.0,73.5,99.9,142.9,53.9,50.8,101.08,42.4,80.45,56.1,75.28067
4059,-1.0,-1.0,-1.0,18.4,21.41,15.5,48.52,23.5,13.2,20.0,18.299952
4060,23.41,33.28,53.64,-1.0,-1.0,37.35,39.25,37.9,28.76,37.16,36.065014
4061,5.91,19.97,27.56,-1.0,-1.0,22.79,53.05,14.69,24.82,22.6,23.633507
4062,-1.0,2.6,-1.0,-1.0,14.8,-1.0,29.293,-1.0,10.52,11.47,13.18482
4063,-1.0,29.8,31.1,31.3,55.42,35.0,116.2,103.3,42.2,52.1,40.081673
4064,19.5,-1.0,-1.0,-1.0,24.75,28.3,44.212,34.2,25.4,52.2,28.174133
4065,-1.0,42.1,86.5,-1.0,-1.0,59.2,-1.0,61.1,49.39,53.45,62.42014
4066,-1.0,-1.0,54.3,28.4,-1.0,-1.0,-1.0,-1.0,23.42,20.15,34.516468
4067,31.78,15.51,10.17,35.53,-1.0,13.09,-1.0,14.32,14.55,22.72,23.121096
4068,-1.0,-1.0,-1.0,-1.0,30.1,-1.0,35.091,-1.0,11.95,39.39,19.655302
4069,-1.0,9.5,9.3,-1.0,9.7,-1.0,22.954,-1.0,10.36,27.87,16.010061
4070,-1.0,39.9,60.1,113.1,-1.0,58.6,91.91,39.0,39.9,55.3,45.166046
4071,-1.0,43.3,29.7,54.8,78.12,47.3,64.869,-1.0,68.5,40.6,46.7574
4072,-1.0,69.2,110.7,254.8,249.99,79.3,-1.0,-1.0,-1.0,87.1,147.71985
4073,28.34,65.59,28.63,-1.0,24.29,40.31,15.65,50.39,39.54,38.54,37.644863
4074,-1.0,11.6,5.1,13.9,-1.0,-1.0,-1.0,-1.0,8.73,5.14,12.673164
4075,-1.0,-1.0,12.8,17.8,29.07,12.2,47.95,35.6,16.5,14.1,16.78068
4076,-1.0,-1.0,20.2,34.5,72.7,37.4,93.103,-1.0,-1.0,84.13,26.695375
4077,-1.0,45.8,71.4,134.6,-1.0,24.0,-1.0,88.2,32.29,46.21,51.28104
4078,15.53,32.6,57.39,69.67,-1.0,23.49,-1.0,16.02,36.93,41.1,47.121098
4079,-1.0,12.0,27.8,-1.0,24.3,-1.0,30.384,-1.0,13.2,26.46,22.917908
4080,33.5,25.4,50.5,149.4,107.16,32.1,95.674,26.2,60.39,53.2,61.145462
4081,-1.0,10.4,14.6,18.9,-1.0,-1.0,-1.0,-1.0,11.65,18.55,19.07202
4082,-1.0,35.1,72.6,-1.0,88.5,-1.0,45.42,-1.0,-1.0,72.59,64.1785
4083,-1.0,20.9,48.1,49.5,45.0,26.4,59.549,-1.0,-1.0,25.6,32.72459
4084,68.3,68.0,70.5,151.2,173.09,56.6,136.08,85.8,72.22,37.5,73.24215
4085,17.37,30.22,47.82,-1.0,-1.0,27.74,106.61,30.35,25.97,32.06,29.34346
4086,-1.0,62.0,64.0,108.5,100.94,60.9,194.48,-1.0,61.5,67.9,67.1886
4087,-1.0,62.3,79.9,109.8,58.54,63.5,100.22,-1.0,65.0,58.6,64.00101
4088,44.92,-1.0,38.26,-1.0,37.05,54.3,69.98,29.85,37.14,23.29,36.059036
4089,-1.0,46.0,81.8,80.0,94.71,61.8,78.862,-1.0,77.7,34.7,67.08733
4090,-1.0,26.94,33.7,37.19,30.45,13.73,128.57,10.63,17.79,18.24,29.04607
4091,19.0,40.5,-1.0,33.4,-1.0,26.0,40.528,-1.0,26.24,42.47,36.145733
4092,20.1,-1.0,-1.0,24.4,40.16,14.7,60.682,23.1,18.6,26.1,23.078346
4093,-1.0,16.1,21.3,69.5,23.93,18.5,47.499,-1.0,37.7,24.2,28.136452
4094,30.4,29.8,69.4,171.3,170.09,57.7,155.07,-1.0,88.12,76.8,77.47277
4095,-1.0,36.3,54.3,72.2,-1.0,50.4,90.606,44.4,46.6,40.9,48.79472
4096,-1.0,19.4,56.2,117.8,52.03,21.0,79.968,-1.0,21.1,32.3,32.857178
4097,-1.0,34.9,28.9,23.7,51.68,30.8,69.427,-1.0,36.9,29.5,33.929245
4098,-1.0,11.1,16.0,19.5,-1.0,-1.0,-1.0,-1.0,7.99,14.23,18.119747
4099,-1.0,83.3,141.1,342.6,89.3,56.1,176.8,99.7,75.9,94.7,78.686844
4100,24.1,5.6,-1.0,-1.0,25.6,10.6,40.976,-1.0,12.96,12.77,14.037002
4101,41.17,55.87,-1.0,-1.0,-1.0,61.96,76.78,39.18,81.74,47.04,61.9664
4102,50.0,-1.0,-1.0,-1.0,46.99,34.9,78.584,69.9,42.5,43.1,48.16123
4103,-1.0,46.2,38.2,93.5,42.49,107.3,70.416,-1.0,40.7,36.5,45.182774
4104,37.4,46.8,60.2,130.4,50.06,35.6,141.19,36.9,48.49,44.5,46.030178
4105,-1.0,-1.0,93.4,138.4,84.8,46.1,170.72,-1.0,-1.0,80.62,72.49427
4106,-1.0,51.6,94.2,263.4,292.58,140.6,235.24,-1.0,128.8,148.9,118.06922
4107,63.76,89.3,70.05,-1.0,126.02,52.61,164.49,61.84,57.24,60.9,51.974964
4108,-1.0,-1.0,-1.0,25.6,51.55,15.2,63.045,22.8,22.7,20.8,24.770018
4109,-1.0,23.8,18.1,21.5,-1.0,-1.0,-1.0,-1.0,17.41,23.68,21.862204
4110,-1.0,23.19,18.95,39.83,23.38,18.71,49.77,10.79,15.09,11.83,20.055037
4111,-1.0,17.4,20.3,20.8,-1.0,-1.0,-1.0,-1.0,14.45,19.15,22.894444
4112,-1.0,32.5,32.2,61.9,41.9,28.7,78.82,-1.0,18.0,40.5,30.94388
4113,-1.0,11.9,32.9,112.7,-1.0,33.1,-1.0,27.0,-1.0,39.08,29.87742
4114,-1.0,8.8,39.6,23.1,-1.0,-1.0,-1.0,-1.0,12.74,14.52,25.613243
4115,-1.0,22.7,-1.0,-1.0,23.5,-1.0,9.634,-1.0,15.78,29.46,29.618324
4116,-1.0,-1.0,53.5,-1.0,30.9,-1.0,56.741,-1.0,23.52,42.39,24.667467
4117,-1.0,-1.0,49.5,78.4,36.33,26.6,73.695,34.6,25.9,37.8,30.061024
4118,40.8,57.3,92.6,113.7,60.39,83.0,138.53,36.6,115.39,75.3,87.85087
4119,-1.0,25.1,20.3,12.1,58.08,15.5,34.093,-1.0,15.6,13.8,20.876024
4120,-1.0,32.0,24.3,74.8,-1.0,13.4,32.879,-1.0,20.7,26.9,24.513
4121,-1.0,31.2,-1.0,-1.0,41.0,-1.0,21.816,-1.0,22.49,56.33,42.291267
4122,-1.0,-1.0,101.0,127.9,72.18,39.6,79.026,85.6,58.3,68.4,64.91665
4123,10.86,13.11,20.21,-1.0,48.55,9.02,23.26,12.23,12.63,11.99,14.947133
4124,24.4,24.8,-1.0,39.5,29.95,26.3,45.405,30.6,32.09,36.0,34.781563
4125,11.2,8.0,13.4,14.5,28.82,8.1,46.081,23.3,11.93,36.6,14.708335
4126,-1.0,-1.0,-1.0,-1.0,11.77,13.4,54.741,9.9,17.2,18.9,15.467047
4127,-1.0,-1.0,16.0,14.5,36.34,12.0,49.632,27.0,10.4,11.3,14.574928
4128,-1.0,49.6,62.1,89.0,63.71,59.3,106.97,-1.0,56.1,56.1,54.8921
4129,-1.0,-1.0,-1.0,81.7,54.48,27.7,81.511,34.8,33.1,29.4,35.112938
4130,-1.0,69.1,112.7,275.3,90.08,38.6,277.73,-1.0,92.0,97.6,91.82257
4131,18.3,30.0,-1.0,24.5,17.9,12.6,26.98,-1.0,11.23,40.62,19.248583
4132,17.98,24.49,26.84,-1.0,-1.0,27.35,29.52,24.39,24.19,26.69,24.50767
4133,-1.0,4.2,6.3,-1.0,9.2,-1.0,13.7,-1.0,8.25,10.45,12.944163
4134,-1.0,50.1,46.9,63.6,-1.0,56.1,-1.0,57.4,52.49,38.32,50.039303
4135,-1.0,43.6,36.5,85.2,139.95,34.3,93.816,-1.0,40.3,36.2,43.917076
4136,28.79,-1.0,39.05,-1.0,72.72,48.73,15.6,32.62,37.66,35.76,35.565884
4137,-1.0,28.0,18.0,17.4,-1.0,13.0,-1.0,-1.0,18.31,18.39,24.044085
4138,-1.0,21.5,34.5,57.1,-1.0,23.8,-1.0,21.9,22.18,65.3,32.699306
4139,-1.0,-1.0,-1.0,19.5,10.25,13.1,18.798,17.9,12.0,20.1,16.445816
4140,-1.0,18.8,3.9,19.9,-1.0,-1.0,-1.0,-1.0,17.15,33.95,17.435234
4141,55.44,32.67,40.5,-1.0,-1.0,44.75,99.58,39.47,43.43,31.97,39.083202
4142,-1.0,-1.0,-1.0,11.6,12.48,19.7,29.263,21.1,14.2,22.2,18.451538
4143,-1.0,0.17,18.44,63.83,-1.0,3.03,70.59,5.01,29.25,20.51,26.781546
4144,24.89,28.46,41.47,-1.0,-1.0,25.2,75.14,27.74,30.2,17.16,29.597586
4145,-1.0,19.3,43.4,-1.0,102.3,-1.0,64.664,-1.0,-1.0,42.24,48.5291
4146,-1.0,-1.0,-1.0,12.1,4.95,10.6,28.284,7.8,9.5,1.5,11.948051
4147,-1.0,47.4,41.9,135.2,65.16,54.2,120.59,-1.0,48.9,66.5,51.02226
4148,-1.0,25.4,51.2,62.3,-1.0,58.0,-1.0,28.8,29.27,31.1,39.41426
4149,38.3,-1.0,-1.0,93.2,44.64,51.1,93.538,46.3,40.68,38.3,45.2819
4150,-1.0,13.7,23.3,36.0,-1.0,-1.0,-1.0,-1.0,12.62,38.18,23.54117
4151,-1.0,-1.0,-1.0,10.8,28.75,13.9,14.659,29.2,11.9,13.6,18.964802
4152,-1.0,29.9,36.7,99.9,69.19,35.1,51.146,34.1,51.05,36.8,43.00064
4153,-1.0,18.2,38.6,29.9,-1.0,-1.0,-1.0,-1.0,-1.0,17.67,32.210213
4154,43.1,54.6,53.5,116.5,43.7,52.6,91.498,49.7,52.13,52.4,50.813065
4155,14.61,23.62,27.37,-1.0,-1.0,17.4,53.23,20.96,21.96,21.04,21.74604
4156,-1.0,32.3,67.3,82.9,-1.0,31.2,-1.0,24.6,44.57,58.44,55.61051
4157,26.0,33.35,43.59,76.74,-1.0,27.65,68.49,25.38,33.59,21.23,31.78941
4158,25.51,30.03,18.05,22.21,37.43,18.81,-1.0,24.62,17.55,24.92,20.328283
4159,-1.0,-1.0,13.4,15.7,28.73,11.6,43.594,33.7,13.1,12.0,14.958151
4160,19.1,-1.0,-1.0,64.2,24.13,16.8,63.819,26.3,31.18,36.6,30.676794
4161,-1.0,24.7,26.2,27.3,33.99,16.7,72.749,-1.0,17.9,24.1,24.5686
4162,-1.0,2.3,20.6,1.0,-1.0,0.0,-1.0,-1.0,18.02,11.07,21.233822
4163,-1.0,19.62,23.74,36.36,19.81,13.59,214.32,18.43,9.2,16.19,14.607808
4164,-1.0,21.4,46.6,71.0,-1.0,20.8,-1.0,41.6,27.35,56.39,39.901386
4165,70.65,57.47,51.03,-1.0,62.38,77.89,25.41,71.82,52.28,46.4,51.838135
4166,-1.0,64.7,55.4,92.6,76.44,78.0,96.668,-1.0,106.3,74.2,73.21998
4167,-1.0,52.5,-1.0,-1.0,146.2,-1.0,68.432,-1.0,30.86,98.08,63.50533
4168,-1.0,-1.0,42.3,27.4,20.31,20.2,52.361,59.1,31.1,50.2,33.9855
4169,9.72,13.09,12.63,-1.0,-1.0,8.08,-1.0,8.05,12.67,17.17,14.216763
4170,1.95,-1.0,4.44,-1.0,22.22,7.15,96.62,4.85,4.72,5.07,7.082172
4171,10.3,26.66,41.07,-1.0,-1.0,23.05,35.82,13.76,20.41,22.64,25.971127
4172,-1.0,1.5,-1.0,-1.0,28.6,-1.0,28.911,-1.0,17.66,19.59,22.832277
4173,-1.0,14.3,57.8,107.8,-1.0,-1.0,-1.0,-1.0,18.68,38.82,38.474304
4174,64.5,-1.0,-1.0,152.4,109.96,57.9,133.02,65.4,67.15,70.4,68.31682
4175,25.94,41.82,-1.0,-1.0,-1.0,40.0,21.42,25.53,34.67,40.8,31.887896
4176,-1.0,69.8,40.9,175.7,168.64,85.2,181.69,-1.0,56.8,69.5,65.0461
4177,-1.0,17.6,18.1,26.4,-1.0,-1.0,-1.0,-1.0,19.93,23.93,23.458864
4178,-1.0,56.1,30.0,125.2,118.64,29.5,150.08,114.8,38.1,41.9,43.85293
4179,30.1,44.3,-1.0,98.8,109.39,30.2,92.444,37.0,44.03,51.7,50.209743
4180,25.97,35.07,37.16,-1.0,-1.0,50.73,46.14,32.7,41.25,30.05,37.39622
4181,-1.0,54.0,40.3,46.2,54.8,42.6,37.869,-1.0,-1.0,56.34,39.120445
4182,-1.0,-1.0,12.7,19.8,33.47,16.6,44.259,42.7,18.4,23.4,18.596685
4183,52.9,37.6,-1.0,40.3,-1.0,31.2,61.833,-1.0,34.17,46.84,36.40946
4184,-1.0,10.8,-1.0,-1.0,46.5,-1.0,64.633,-1.0,16.28,4.48,21.068558
4185,-1.0,47.7,52.0,117.1,81.99,53.0,145.25,53.5,51.6,57.4,51.776463
4186,-1.0,-1.0,-1.0,53.7,100.84,27.6,173.4,2.9,37.4,24.6,18.698599
4187,-1.0,24.0,41.5,89.0,58.79,29.9,102.25,-1.0,20.2,26.3,36.919025
4188,-1.0,-1.0,-1.0,43.3,78.24,21.5,28.253,11.2,13.5,30.9,23.401386
4189,-1.0,18.6,23.4,158.7,34.91,29.5,92.583,-1.0,49.2,28.3,45.424164
4190,46.8,37.9,-1.0,47.0,72.87,35.1,76.514,25.0,48.62,64.7,50.916737
4191,-1.0,78.5,97.0,-1.0,-1.0,80.6,-1.0,67.8,74.1,107.11,82.26656
4192,-1.0,-1.0,52.8,106.7,-1.0,44.4,85.283,71.3,71.1,71.4,62.964573
4193,-1.0,-1.0,-1.0,39.6,20.47,21.5,79.155,45.6,39.2,45.2,37.891262
4194,16.83,28.1,17.08,-1.0,-1.0,11.04,45.99,24.84,24.86,21.56,20.515068
4195,-1.0,-1.0,-1.0,27.5,15.08,49.0,101.06,37.8,47.9,54.0,42.127903
4196,-1.0,59.2,94.1,113.0,103.33,90.4,284.79,67.9,92.93,105.5,85.43088
4197,-1.0,-1.0,-1.0,30.3,3.57,7.0,29.713,8.0,12.2,10.6,14.956316
4198,-1.0,26.7,35.2,38.7,31.72,22.1,39.737,-1.0,42.8,26.2,33.317947
4199,-1.0,-1.0,-1.0,-1.0,68.8,-1.0,71.716,-1.0,26.58,32.86,35.627216
4200,-1.0,-1.0,-1.0,23.4,33.48,21.8,62.865,33.6,20.3,24.6,25.194141
4201,-1.0,135.5,81.6,181.5,117.05,48.3,221.42,49.0,104.12,141.4,85.05877
4202,-1.0,3.7,-1.0,-1.0,8.5,-1.0,19.378,-1.0,6.11,9.31,9.597772
4203,-1.0,21.1,38.7,38.5,24.47,29.3,50.496,-1.0,18.8,27.9,27.42814
4204,-1.0,18.8,41.6,44.3,-1.0,-1.0,-1.0,-1.0,19.59,54.55,30.932987
4205,-1.0,14.7,20.0,28.2,-1.0,0.0,-1.0,-1.0,10.0,12.84,20.794382
4206,-1.0,-1.0,31.8,75.4,65.16,33.0,203.54,50.7,38.8,38.5,37.791878
4207,-1.0,17.5,14.7,25.7,-1.0,-1.0,-1.0,-1.0,13.54,20.57,20.437738
4208,80.9,66.1,78.1,164.2,76.05,82.3,101.14,-1.0,61.42,74.9,75.29262
4209,-1.0,57.4,44.6,237.4,137.81,65.9,133.93,-1.0,66.4,83.8,68.931366
4210,-1.0,9.8,13.4,42.5,-1.0,-1.0,-1.0,-1.0,13.77,35.32,20.213589
4211,-1.0,22.2,62.2,41.9,47.1,27.5,56.944,42.7,47.35,38.7,46.16868
4212,43.1,53.4,-1.0,132.3,157.64,23.2,157.61,25.2,46.51,55.1,56.761772
4213,16.5,19.73,29.25,-1.0,82.45,15.24,68.7,13.99,23.96,20.64,19.206806
4214,-1.0,14.3,-1.0,-1.0,35.5,-1.0,44.985,-1.0,35.24,11.58,25.146461
4215,-1.0,23.1,24.0,27.1,-1.0,-1.0,-1.0,-1.0,24.95,37.21,27.267197
4216,-1.0,68.0,117.7,492.3,-1.0,138.7,287.86,-1.0,146.5,116.2,155.45708
4217,-1.0,28.5,27.9,48.6,40.77,29.1,88.473,-1.0,26.9,28.9,31.416906
4218,-1.0,50.6,49.9,74.2,60.37,46.4,78.339,-1.0,44.8,53.8,45.871098
4219,-1.0,-1.0,-1.0,7.6,6.67,2.2,17.087,4.2,3.1,6.0,8.865518
4220,-1.0,-1.0,42.3,93.3,69.41,22.3,135.1,102.9,28.5,44.5,40.027504
4221,-1.0,19.2,25.8,83.8,-1.0,-1.0,-1.0,20.6,32.2,50.12,38.247055
4222,38.2,37.7,-1.0,86.0,45.0,24.4,66.675,-1.0,29.16,45.96,41.498535
4223,-1.0,25.4,66.0,146.0,-1.0,40.4,-1.0,41.0,65.15,70.78,71.6738
4224,55.0,55.2,-1.0,115.4,65.97,48.7,109.03,56.5,51.01,74.6,57.41954
4225,15.7,-1.0,-1.0,25.2,12.51,30.0,25.687,7.9,10.1,18.1,19.382513
4226,-1.0,13.4,-1.0,-1.0,17.6,-1.0,-1.0,-1.0,16.17,17.66,24.068947
4227,44.71,77.32,-1.0,-1.0,-1.0,34.56,93.23,92.7,35.66,37.44,43.224407
4228,10.1,73.0,-1.0,34.9,31.5,-1.0,30.19,-1.0,30.06,48.95,51.957962
4229,-1.0,30.0,26.8,45.7,-1.0,15.9,52.619,25.5,27.0,30.2,26.871214
4230,-1.0,-1.0,9.4,18.1,6.97,7.5,9.718,11.0,8.9,7.8,11.75436
4231,-1.0,23.0,59.3,81.8,53.06,38.5,70.52,47.3,42.3,38.8,47.79209
4232,-1.0,27.2,13.9,34.1,-1.0,-1.0,-1.0,-1.0,16.7,20.71,22.162558
4233,37.3,-1.0,-1.0,92.7,96.6,34.4,123.63,33.2,45.73,44.8,46.372192
4234,13.9,-1.0,-1.0,21.7,15.07,12.6,28.666,18.3,27.27,20.6,26.481422
4235,11.8,-1.0,-1.0,24.1,-1.0,6.5,24.228,13.6,10.6,16.3,19.144217
4236,-1.0,-1.0,-1.0,78.5,34.23,16.7,82.808,30.0,30.1,51.9,30.517763
4237,-1.0,98.0,88.4,-1.0,-1.0,-1.0,-1.0,37.4,107.27,145.83,117.870605
4238,-1.0,-1.0,-1.0,79.5,93.92,42.4,67.707,35.4,36.8,46.4,41.436817
