,AGU,ATM,LDO,MIR,OBL,SFE,TLA,VAL,CEN,LPIN_med,LPIN_pred
4412,-1.0,-1.0,-1.0,43.77,22.9,82.862,37.5,33.7,43.5,38.4,57.95767
4413,-1.0,-1.0,-1.0,36.96,26.0,50.169,29.9,51.6,34.4,49.4,35.514206
4414,-1.0,27.6,45.0,-1.0,-1.0,-1.0,35.74,-1.0,27.62,34.0,44.31919
4415,-1.0,25.9,67.0,-1.0,48.5,-1.0,-1.0,72.0,-1.0,62.6,160.33759
4416,-1.0,58.8,52.5,80.65,39.4,85.949,48.6,-1.0,52.0,69.5,75.895874
4417,-1.0,30.2,12.4,-1.0,-1.0,-1.0,-1.0,-1.0,23.66,24.6,20.043406
4418,-1.0,-1.0,13.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.15,26.170952
4419,-1.0,57.8,38.9,35.51,38.5,72.128,49.5,-1.0,38.0,97.9,69.184204
4420,-1.0,-1.0,-1.0,39.79,19.5,38.811,20.7,44.1,28.2,42.2,27.484993
4421,-1.0,6.6,30.3,-1.0,18.2,-1.0,-1.0,-1.0,13.51,21.7,26.885216
4422,-1.0,19.9,26.4,32.08,18.8,48.888,25.2,-1.0,23.6,24.3,37.65383
4423,23.8,-1.0,-1.0,42.93,16.3,57.552,36.6,52.4,24.2,59.6,35.541325
4424,-1.0,-1.0,-1.0,42.52,20.3,65.944,24.0,11.3,23.7,35.4,45.98669
4425,-1.0,-1.0,55.05,27.68,-1.0,103.75,-1.0,-1.0,-1.0,79.43,55.965405
4426,-1.0,-1.0,-1.0,20.27,8.5,25.916,1.0,19.6,11.5,13.4,10.056614
4427,-1.0,-1.0,27.8,66.98,4.1,59.059,26.3,39.4,35.1,125.7,73.95701
4428,37.3,17.5,-1.0,39.49,23.2,68.494,-1.0,27.9,28.65,56.4,54.662113
4429,-1.0,-1.0,5.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.65,18.01904
4430,-1.0,19.9,22.7,28.4,23.0,54.825,26.7,30.7,32.34,27.4,39.16729
4431,-1.0,25.3,41.5,-1.0,20.7,-1.0,-1.0,23.8,22.43,49.0,47.36887
4432,-1.0,26.1,20.6,25.99,29.7,58.577,27.0,-1.0,18.7,38.7,41.3783
4433,-1.0,52.1,54.3,-1.0,47.8,79.515,46.7,46.6,40.0,108.7,76.188934
4434,-1.0,54.8,83.1,185.05,76.7,161.89,53.1,-1.0,95.1,191.2,167.98662
4435,-1.0,17.2,17.1,-1.0,0.0,-1.0,20.38,-1.0,16.92,25.5,19.91743
4436,-1.0,-1.0,13.3,20.9,11.2,42.609,23.4,16.7,10.4,37.5,17.784538
4437,-1.0,-1.0,31.95,250.4,-1.0,-1.0,-1.0,-1.0,-1.0,91.34,42.792812
4438,30.8,60.8,-1.0,48.8,29.0,56.955,36.71,-1.0,31.07,48.3,52.738873
4439,-1.0,44.7,55.0,49.97,70.9,67.93,34.7,-1.0,63.5,52.9,62.265892
4440,-1.0,-1.0,40.6,20.1,18.0,35.279,-1.0,-1.0,-1.0,37.8,44.811726
4441,-1.0,-1.0,-1.0,11.61,5.3,43.304,18.5,20.9,16.6,19.3,25.156519
4442,-1.0,7.0,23.6,26.24,15.6,64.813,19.2,-1.0,24.7,28.1,30.82598
4443,-1.0,13.8,26.8,-1.0,-1.0,-1.0,-1.0,16.8,16.38,49.9,28.335247
4444,-1.0,52.7,51.4,79.9,-1.0,79.07,-1.0,-1.0,-1.0,53.1,81.35377
4445,-1.0,27.1,50.0,-1.0,22.4,-1.0,70.38,16.4,26.67,69.8,69.40117
4446,28.82,31.15,14.6,-1.0,22.71,-1.0,18.12,24.24,19.21,31.08,27.871494
4447,-1.0,3.5,44.9,-1.0,-1.0,-1.0,46.89,-1.0,29.33,44.8,49.402317
4448,-1.0,64.0,30.9,82.01,65.4,209.95,34.7,-1.0,68.6,116.4,115.26332
4449,-1.0,47.0,93.7,-1.0,71.0,-1.0,85.84,94.5,85.58,119.7,121.136566
4450,-1.0,54.4,49.5,35.42,26.4,95.56,41.6,-1.0,44.9,55.2,90.39183
4451,-1.0,21.3,34.6,-1.0,-1.0,-1.0,13.62,-1.0,14.11,4.9,33.652878
4452,-1.0,33.3,73.4,71.36,39.8,69.576,79.3,-1.0,37.3,71.5,92.41467
4453,-1.0,-1.0,-1.0,14.2,9.9,20.586,4.7,14.8,-1.0,6.0,21.246912
4454,-1.0,15.3,-1.0,-1.0,-1.0,-1.0,8.82,-1.0,7.3,11.3,14.427883
4455,-1.0,64.3,112.4,72.21,79.6,115.39,57.8,-1.0,-1.0,149.5,209.66129
4456,7.5,-1.0,-1.0,-1.0,6.0,21.848,22.0,19.9,10.1,14.3,12.374425
4457,38.03,71.33,56.73,-1.0,73.4,-1.0,110.09,37.16,94.06,170.99,175.65596
4458,81.9,-1.0,-1.0,95.68,36.5,99.966,53.5,86.1,48.36,89.7,106.53122
4459,-1.0,60.5,50.2,66.83,49.1,81.705,40.4,-1.0,59.0,51.9,63.854282
4460,18.6,28.9,-1.0,54.72,18.0,36.172,23.6,21.0,24.13,28.0,41.201233
4461,-1.0,-1.0,41.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.28,85.57643
4462,-1.0,-1.0,-1.0,20.76,16.9,-1.0,11.3,34.2,25.6,23.1,13.351635
4463,-1.0,13.9,26.3,-1.0,22.0,-1.0,-1.0,33.1,14.1,28.2,40.661575
4464,7.34,5.59,1.51,-1.0,5.93,-1.0,5.91,3.37,5.8,3.12,6.3575196
4465,-1.0,19.1,13.2,35.53,17.1,41.639,15.9,-1.0,19.8,21.4,31.078297
4466,24.8,-1.0,-1.0,29.02,42.7,105.54,49.5,20.9,34.85,47.7,62.052013
4467,-1.0,-1.0,-1.0,52.43,26.1,110.13,34.9,44.2,35.8,77.8,66.097496
4468,92.3,69.1,96.2,188.9,69.5,161.36,65.4,69.1,93.58,143.7,216.95117
4469,-1.0,-1.0,41.58,-1.0,-1.0,59.25,-1.0,-1.0,-1.0,144.99,54.5487
4470,43.9,40.1,-1.0,71.3,30.5,51.106,47.5,48.9,40.93,91.0,81.062744
4471,-1.0,-1.0,61.58,-1.0,-1.0,114.48,-1.0,-1.0,-1.0,47.46,58.964214
4472,-1.0,26.3,36.2,-1.0,36.2,-1.0,-1.0,-1.0,21.79,43.1,40.086414
4473,-1.0,66.0,42.9,82.86,47.0,165.97,45.4,53.8,52.7,83.0,94.635956
4474,17.9,-1.0,-1.0,-1.0,14.1,27.935,5.3,8.0,14.9,13.9,22.150642
4475,-1.0,-1.0,21.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.58,41.9676
4476,-1.0,85.4,112.0,188.92,106.6,238.39,130.2,134.9,115.4,181.8,231.17145
4477,-1.0,-1.0,-1.0,-1.0,-1.0,41.87,-1.0,-1.0,-1.0,80.01,66.98552
4478,14.0,26.7,-1.0,31.4,19.4,23.254,42.03,-1.0,34.97,65.5,35.994312
4479,-1.0,-1.0,40.9,-1.0,-1.0,-1.0,-1.0,-1.0,63.95,77.4,168.75853
4480,-1.0,26.9,32.7,48.13,26.2,77.352,32.9,-1.0,-1.0,65.8,62.132282
4481,-1.0,64.6,-1.0,-1.0,55.1,-1.0,-1.0,84.9,97.19,258.9,142.49469
4482,-1.0,-1.0,5.94,-1.0,-1.0,77.55,-1.0,-1.0,-1.0,37.29,20.901508
4483,-1.0,-1.0,50.44,33.23,-1.0,27.42,-1.0,-1.0,-1.0,68.78,73.37105
4484,51.5,26.1,-1.0,56.4,28.7,49.075,60.94,-1.0,34.23,48.1,69.11656
4485,22.5,25.8,-1.0,28.7,27.2,43.152,-1.0,27.6,25.03,32.1,41.61761
4486,31.5,-1.0,-1.0,37.6,28.3,72.759,23.9,27.6,-1.0,45.6,42.810783
4487,-1.0,3.1,15.4,-1.0,-1.0,-1.0,19.77,-1.0,13.43,6.5,23.21101
4488,-1.0,-1.0,-1.0,-1.0,18.7,34.211,44.8,29.6,26.3,102.7,26.900484
4489,25.1,33.5,-1.0,43.6,31.2,36.281,-1.0,23.8,24.59,30.3,47.471565
4490,-1.0,-1.0,-1.0,-1.0,-1.0,48.09,-1.0,-1.0,-1.0,83.77,70.024124
4491,-1.0,-1.0,33.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,145.62,68.788895
4492,-1.0,43.7,47.0,116.89,49.6,126.59,70.2,64.2,45.5,89.1,133.06729
4493,14.5,41.6,-1.0,46.5,11.1,45.511,40.21,-1.0,20.04,37.3,46.30792
4494,-1.0,-1.0,33.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.62,68.23995
4495,-1.0,55.6,43.8,51.37,37.6,84.134,54.3,-1.0,57.2,93.4,74.26724
4496,-1.0,39.1,46.2,-1.0,29.0,-1.0,35.23,45.8,34.34,34.2,62.372437
4497,-1.0,27.7,22.8,69.61,22.6,45.583,36.8,-1.0,25.8,32.1,48.36234
4498,-1.0,-1.0,-1.0,-1.0,22.1,151.06,35.0,26.2,22.9,49.7,42.201996
4499,-1.0,25.3,61.7,-1.0,36.0,-1.0,36.12,49.5,42.69,41.3,53.992207
4500,-1.0,-1.0,43.0,64.52,26.7,75.116,24.5,32.1,25.9,34.3,65.01113
4501,-1.0,38.0,28.6,65.16,10.5,88.396,34.6,42.5,35.5,76.8,72.87168
4502,-1.0,-1.0,-1.0,-1.0,-1.0,26.43,-1.0,-1.0,-1.0,70.48,55.891266
4503,34.4,22.3,-1.0,30.31,23.2,76.742,22.0,19.9,25.74,90.9,63.738354
4504,-1.0,22.4,36.9,-1.0,31.3,-1.0,-1.0,20.8,27.23,55.6,46.28957
4505,-1.0,-1.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.61,47.7,30.927519
4506,12.52,-1.0,32.88,-1.0,20.34,180.24,21.19,10.25,15.34,29.88,23.956232
4507,13.6,27.2,-1.0,45.8,-1.0,26.382,18.37,-1.0,9.47,23.5,31.168446
4508,-1.0,16.6,30.3,47.1,-1.0,46.929,32.59,-1.0,-1.0,37.1,41.097874
4509,-1.0,40.4,43.4,109.6,51.3,142.62,34.7,118.0,53.4,80.0,91.6367
4510,17.8,47.6,-1.0,29.8,23.6,-1.0,25.92,-1.0,19.45,35.2,26.62125
4511,36.7,27.4,-1.0,40.7,33.5,65.362,41.1,119.0,40.63,108.0,38.67646
4512,-1.0,9.6,21.0,-1.0,9.0,-1.0,-1.0,5.1,-1.0,20.6,34.54828
4513,-1.0,31.2,25.6,-1.0,26.5,-1.0,-1.0,20.6,61.55,26.8,66.76072
4514,-1.0,-1.0,10.83,-1.0,-1.0,134.26,-1.0,-1.0,-1.0,52.03,22.36226
4515,37.3,53.0,-1.0,36.07,62.8,70.396,-1.0,49.1,40.41,110.2,76.809784
4516,-1.0,-1.0,28.5,52.11,29.2,152.33,26.2,48.7,35.7,30.7,56.4267
4517,-1.0,-1.0,11.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.42,23.430622
4518,30.35,25.24,23.77,-1.0,21.56,-1.0,26.39,26.15,29.52,26.77,31.454342
4519,32.8,34.7,-1.0,41.67,26.8,55.5,-1.0,48.2,39.07,49.6,49.517998
4520,-1.0,-1.0,12.66,27.42,-1.0,-1.0,-1.0,-1.0,-1.0,15.71,28.609335
4521,46.3,58.2,-1.0,57.74,55.9,78.897,-1.0,57.9,72.91,90.9,73.198616
4522,-1.0,-1.0,39.67,-1.0,-1.0,36.05,-1.0,-1.0,-1.0,48.59,56.65829
4523,11.4,-1.0,34.5,42.71,56.6,-1.0,58.2,65.8,48.23,50.8,58.29209
4524,28.5,22.0,-1.0,62.44,23.2,72.216,31.4,20.8,23.22,48.9,71.37981
4525,22.9,-1.0,-1.0,14.79,18.1,28.884,21.4,13.2,12.76,37.3,29.294056
4526,-1.0,24.0,46.2,-1.0,-1.0,-1.0,35.93,-1.0,20.57,28.3,40.96585
4527,-1.0,5.3,25.9,-1.0,-1.0,-1.0,21.33,-1.0,14.51,28.7,24.835632
4528,-1.0,33.2,39.9,77.8,33.7,63.72,44.8,45.5,-1.0,67.5,69.29201
4529,-1.0,33.6,23.1,-1.0,-1.0,-1.0,28.65,-1.0,14.94,27.5,21.728247
4530,30.3,24.4,-1.0,57.5,23.8,-1.0,34.79,-1.0,29.61,36.7,48.028477
4531,-1.0,-1.0,-1.0,31.47,19.1,48.567,14.6,19.2,19.4,40.7,30.648397
4532,-1.0,-1.0,45.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.24,93.1191
4533,-1.0,50.7,67.1,-1.0,-1.0,-1.0,109.66,13.5,62.28,167.9,267.55176
4534,-1.0,6.3,18.5,-1.0,-1.0,-1.0,23.17,-1.0,14.61,25.7,23.941496
4535,-1.0,18.0,44.2,-1.0,16.1,-1.0,72.29,15.5,-1.0,142.8,93.8225
4536,37.42,35.92,18.35,-1.0,30.19,-1.0,32.04,20.0,16.6,66.61,26.811325
4537,-1.0,45.1,86.6,-1.0,51.7,-1.0,48.53,39.9,59.77,84.4,109.74872
4538,59.9,80.2,50.2,103.37,33.9,108.39,52.6,80.5,66.56,140.6,93.34054
4539,4.3,9.2,-1.0,6.7,-1.0,18.764,14.61,-1.0,1.84,9.3,10.191872
4540,2.7,-1.0,-1.0,-1.0,2.9,18.624,16.2,-1.0,8.0,5.9,9.280029
4541,-1.0,4.5,8.0,11.48,7.0,29.433,4.1,-1.0,9.8,7.1,16.548422
4542,48.4,57.47,85.72,-1.0,46.62,-1.0,70.7,45.94,60.9,129.94,120.17583
4543,31.7,37.4,79.4,64.2,35.0,70.954,62.3,27.9,57.62,90.8,112.70393
4544,-1.0,117.3,78.1,130.6,48.6,280.21,66.1,73.1,105.27,329.8,258.6099
4545,17.1,23.0,-1.0,30.57,38.6,72.041,-1.0,29.6,31.51,81.1,47.3157
4546,-1.0,26.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.1,20.99133
4547,39.8,5.4,-1.0,54.5,18.7,45.412,-1.0,-1.0,33.93,43.9,68.9805
4548,31.4,33.4,-1.0,27.73,30.7,50.224,-1.0,27.7,25.99,61.9,48.45061
4549,23.6,-1.0,-1.0,36.0,26.8,43.141,53.27,-1.0,22.87,49.9,42.686245
4550,-1.0,-1.0,-1.0,6.49,7.9,13.666,5.8,9.9,7.2,2.3,9.683426
4551,-1.0,-1.0,29.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.23,59.584957
4552,-1.0,19.6,19.2,-1.0,-1.0,-1.0,24.56,-1.0,11.72,25.0,20.39006
4553,-1.0,3.5,38.7,-1.0,-1.0,-1.0,-1.0,-1.0,15.04,6.9,30.379086
4554,-1.0,42.1,58.3,-1.0,46.2,-1.0,-1.0,47.5,50.39,53.9,67.37952
4555,-1.0,21.7,48.4,-1.0,25.0,-1.0,-1.0,22.7,37.93,40.4,59.44652
4556,-1.0,56.4,65.7,67.81,52.9,173.32,62.4,-1.0,62.6,124.6,123.10872
4557,-1.0,-1.0,-1.0,66.69,10.6,76.158,42.8,22.1,14.1,90.9,58.167183
4558,-1.0,-1.0,28.3,37.9,20.4,79.919,28.81,-1.0,-1.0,34.4,57.768192
4559,62.6,-1.0,-1.0,62.92,32.2,93.631,62.9,51.7,48.05,195.6,101.32793
4560,-1.0,-1.0,26.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.12,53.97166
4561,-1.0,87.8,81.0,-1.0,-1.0,-1.0,114.44,86.1,55.91,191.4,118.388535
4562,-1.0,14.1,34.5,-1.0,29.1,-1.0,-1.0,-1.0,17.44,39.5,33.627045
4563,-1.0,-1.0,20.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.18,39.424305
4564,32.3,-1.0,-1.0,57.28,23.2,86.855,26.8,37.5,29.12,91.2,74.737885
4565,-1.0,43.6,67.3,83.07,40.0,56.492,61.6,109.9,60.54,94.5,60.585636
4566,-1.0,52.7,92.5,93.59,87.1,84.879,80.5,-1.0,74.7,92.4,108.9296
4567,-1.0,22.9,39.6,44.43,26.3,59.89,37.7,-1.0,36.9,81.1,51.911823
4568,43.48,64.05,53.82,-1.0,43.57,-1.0,64.47,42.27,50.01,187.36,88.103745
4569,-1.0,-1.0,4.3,-1.0,-1.0,50.26,-1.0,-1.0,-1.0,19.73,29.01854
4570,-1.0,-1.0,36.58,-1.0,-1.0,37.75,-1.0,-1.0,-1.0,63.18,56.87538
4571,-1.0,-1.0,31.2,-1.0,-1.0,-1.0,-1.0,-1.0,23.44,21.1,29.918129
4572,-1.0,-1.0,22.55,168.54,-1.0,-1.0,-1.0,-1.0,-1.0,30.19,32.534946
4573,-1.0,91.3,113.2,147.28,72.8,88.632,88.6,-1.0,57.9,226.6,131.89607
4574,-1.0,31.1,57.4,33.33,13.8,66.493,50.5,-1.0,30.6,41.8,72.50781
4575,-1.0,-1.0,21.8,42.03,21.3,39.915,17.3,35.3,25.7,21.9,36.068573
4576,-1.0,0.9,3.9,-1.0,-1.0,-1.0,-1.0,-1.0,12.08,15.8,13.1155405
4577,43.3,-1.0,-1.0,55.9,26.8,56.331,31.4,38.0,43.18,51.7,62.752945
4578,-1.0,-1.0,15.8,26.81,-1.0,32.05,-1.0,-1.0,-1.0,31.97,23.501703
4579,-1.0,-1.0,10.5,28.76,28.2,66.501,17.1,36.6,19.3,24.7,28.822721
4580,-1.0,47.9,118.8,-1.0,40.5,-1.0,43.78,34.9,36.46,132.9,115.47116
4581,113.7,77.8,-1.0,139.67,23.2,159.1,112.7,53.0,82.27,193.8,198.86392
4582,-1.0,48.3,93.9,98.9,-1.0,108.76,-1.0,-1.0,-1.0,127.4,142.7124
4583,-1.0,-1.0,-1.0,-1.0,21.9,36.425,27.1,25.8,27.4,28.0,20.61853
4584,-1.0,50.1,38.9,-1.0,35.2,-1.0,-1.0,43.2,32.96,41.1,64.170135
4585,43.8,51.3,33.6,56.45,37.2,191.34,38.3,60.2,93.76,210.7,115.20182
4586,-1.0,54.5,87.1,-1.0,61.3,-1.0,131.34,36.9,-1.0,162.4,199.38045
4587,-1.0,52.1,55.4,-1.0,50.1,-1.0,-1.0,58.2,39.14,122.3,86.34404
4588,-1.0,5.6,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.8,15.8,13.953611
4589,-1.0,15.4,39.3,-1.0,-1.0,-1.0,20.12,-1.0,20.3,44.6,31.96975
4590,-1.0,3.0,15.5,20.5,14.8,25.736,13.5,-1.0,-1.0,13.2,18.344532
4591,-1.0,-1.0,-1.0,-1.0,-1.0,33.56,-1.0,-1.0,-1.0,70.87,61.07221
4592,-1.0,36.9,56.2,-1.0,34.9,-1.0,13.18,33.8,33.37,29.4,61.289444
4593,-1.0,15.3,32.1,20.16,19.5,63.528,28.3,-1.0,18.0,19.6,47.267178
4594,-1.0,80.5,120.0,164.38,86.3,195.42,103.5,95.6,120.93,320.2,218.15579
4595,9.0,29.7,-1.0,-1.0,12.0,42.432,15.32,-1.0,22.66,24.8,23.798666
4596,-1.0,6.3,47.0,-1.0,37.3,-1.0,0.36,37.7,36.03,43.7,65.79018
4597,-1.0,32.4,11.5,36.68,19.2,50.327,41.0,59.0,33.68,32.1,36.220543
4598,-1.0,19.4,28.5,-1.0,20.1,-1.0,22.73,20.7,15.07,25.2,38.355022
4599,-1.0,87.4,114.1,125.65,76.2,173.1,102.3,89.0,88.66,272.8,202.42729
4600,-1.0,41.5,66.8,57.49,48.3,99.909,73.9,-1.0,48.8,75.8,101.74636
4601,-1.0,4.9,30.6,20.3,17.6,72.695,25.98,-1.0,-1.0,61.1,58.979046
4602,-1.0,14.0,10.9,-1.0,-1.0,-1.0,-1.0,4.3,15.38,13.6,36.757942
4603,-1.0,17.5,39.2,-1.0,29.2,-1.0,29.59,35.6,32.42,50.1,41.284306
4604,-1.0,-1.0,-1.0,29.86,38.3,37.411,35.2,56.0,34.5,33.9,28.540005
4605,-1.0,-1.0,-1.0,35.5,17.6,34.083,15.4,20.5,18.7,24.5,28.74641
4606,-1.0,43.3,45.6,-1.0,39.0,-1.0,11.31,35.1,31.36,75.2,67.19
4607,59.4,84.3,-1.0,225.32,63.9,178.36,109.3,76.7,96.12,113.6,214.72533
4608,-1.0,29.8,49.7,76.7,16.8,58.441,50.9,49.0,47.2,68.5,53.281948
4609,-1.0,29.2,55.2,-1.0,115.0,-1.0,56.21,86.3,55.86,118.4,85.53013
4610,-1.0,11.2,52.0,-1.0,24.8,-1.0,69.01,30.8,-1.0,120.5,101.957184
4611,-1.0,36.8,27.2,44.67,25.5,39.968,43.4,-1.0,27.3,48.2,36.311546
4612,-1.0,30.3,43.3,-1.0,64.4,65.953,36.8,-1.0,30.6,116.4,69.3565
4613,-1.0,20.1,36.6,21.9,-1.0,31.132,4.43,-1.0,-1.0,36.0,31.193357
4614,-1.0,16.4,61.5,-1.0,20.4,-1.0,52.42,35.4,29.26,50.2,65.07327
4615,-1.0,34.4,11.5,-1.0,14.5,-1.0,24.9,23.1,19.26,23.5,36.888554
4616,-1.0,21.9,29.6,36.51,23.1,95.462,31.4,25.4,24.92,63.1,47.82771
4617,-1.0,-1.0,44.65,-1.0,-1.0,50.49,-1.0,-1.0,-1.0,48.16,60.47395
4618,-1.0,-1.0,-1.0,52.39,19.2,45.765,36.3,33.3,21.4,26.6,45.176273
4619,12.3,16.6,-1.0,14.23,6.3,30.872,16.7,7.4,18.82,32.5,35.420795
4620,-1.0,76.7,88.4,71.2,67.5,119.99,63.0,-1.0,63.1,101.3,149.51137
4621,-1.0,-1.0,80.8,66.97,63.6,129.13,68.9,91.5,72.1,129.9,114.92784
4622,-1.0,-1.0,46.75,-1.0,-1.0,37.75,-1.0,-1.0,-1.0,41.97,59.268764
4623,-1.0,-1.0,36.92,-1.0,-1.0,69.99,-1.0,-1.0,-1.0,68.56,51.05315
4624,-1.0,-1.0,48.03,-1.0,-1.0,15.31,-1.0,-1.0,-1.0,64.66,72.3835
4625,-1.0,57.9,195.0,-1.0,83.7,-1.0,102.23,85.3,66.79,163.6,183.79126
4626,-1.0,-1.0,-1.0,38.29,19.0,43.395,25.2,24.7,27.3,36.3,33.44205
4627,-1.0,-1.0,51.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.11,105.66006
4628,-1.0,10.8,59.5,-1.0,-1.0,-1.0,-1.0,23.7,23.4,68.1,89.28113
4629,-1.0,72.8,122.5,68.2,-1.0,128.0,41.97,-1.0,-1.0,129.7,151.44333
4630,-1.0,34.6,54.4,-1.0,29.0,-1.0,-1.0,22.9,28.39,57.8,52.533276
4631,20.86,22.04,16.93,41.72,20.4,-1.0,15.57,19.28,17.61,23.26,38.54652
4632,16.7,8.3,-1.0,30.2,17.4,-1.0,33.76,-1.0,12.74,27.8,25.411537
4633,-1.0,4.9,21.6,-1.0,0.0,-1.0,-1.0,-1.0,10.86,19.8,21.63393
4634,19.0,40.5,-1.0,-1.0,26.0,40.528,42.47,-1.0,26.24,33.4,22.908457
4635,-1.0,-1.0,20.4,-1.0,-1.0,-1.0,17.59,-1.0,18.62,24.2,28.809944
4636,-1.0,13.9,16.3,-1.0,14.4,-1.0,7.21,22.7,14.83,11.7,17.558025
4637,-1.0,15.4,32.8,-1.0,-1.0,-1.0,-1.0,-1.0,20.21,28.9,28.40699
4638,-1.0,39.6,57.1,104.0,119.1,227.36,142.3,-1.0,88.7,370.6,203.45615
4639,-1.0,80.9,62.2,83.0,67.3,73.351,129.6,-1.0,113.1,104.2,87.30867
4640,-1.0,-1.0,27.9,-1.0,-1.0,-1.0,-1.0,-1.0,15.6,21.0,29.364021
4641,-1.0,24.2,46.6,36.43,29.5,48.312,26.4,-1.0,12.3,79.0,49.853973
4642,-1.0,-1.0,42.09,-1.0,-1.0,126.74,38.77,20.02,22.75,35.74,45.896297
4643,35.0,-1.0,-1.0,33.42,23.7,114.22,37.8,30.1,31.4,34.7,68.48508
4644,-1.0,-1.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.94,35.3,27.888533
4645,55.97,-1.0,19.2,32.54,25.62,46.24,18.8,36.77,33.19,42.92,43.20565
4646,-1.0,29.4,35.2,-1.0,43.2,-1.0,-1.0,-1.0,45.78,39.9,51.02503
4647,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.55,12.030424
4648,-1.0,12.2,6.6,-1.0,-1.0,-1.0,13.52,-1.0,7.12,3.7,14.427966
4649,35.4,16.2,39.9,35.08,26.6,77.784,33.5,-1.0,25.79,48.7,46.53007
4650,-1.0,16.9,47.2,-1.0,40.7,-1.0,53.08,45.3,42.04,62.7,60.4176
4651,28.9,62.3,-1.0,53.88,17.0,47.576,-1.0,70.9,30.05,88.3,47.513695
4652,-1.0,-1.0,17.4,-1.0,-1.0,-1.0,-1.0,-1.0,10.78,16.5,16.746237
4653,40.3,55.5,-1.0,194.98,29.4,133.38,95.7,40.9,45.89,177.1,163.72148
4654,-1.0,23.2,58.6,-1.0,33.0,80.656,48.3,-1.0,33.1,94.0,78.04245
4655,-1.0,-1.0,56.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.39,116.70119
4656,-1.0,-1.0,15.42,42.18,-1.0,-1.0,-1.0,-1.0,-1.0,13.28,32.344906
4657,-1.0,29.8,68.7,-1.0,45.9,-1.0,-1.0,30.5,33.82,86.5,68.59352
4658,25.9,-1.0,-1.0,-1.0,18.1,82.558,20.3,26.2,9.8,25.9,44.831097
4659,-1.0,-1.0,14.5,32.19,13.3,67.009,20.0,44.9,25.0,41.4,29.144009
4660,-1.0,-1.0,34.0,31.96,26.1,32.048,33.8,45.1,27.6,38.2,32.30248
4661,-1.0,77.9,57.8,-1.0,32.8,-1.0,85.33,37.5,-1.0,243.4,276.16873
4662,30.2,49.6,-1.0,69.83,44.7,55.181,38.5,42.2,37.99,70.2,73.27627
4663,19.3,-1.0,-1.0,29.1,21.5,39.817,-1.0,33.3,23.74,30.0,28.91005
4664,-1.0,-1.0,-1.0,41.0,24.4,54.821,32.5,38.0,22.7,66.7,40.549065
4665,-1.0,18.7,25.7,24.46,14.0,52.75,19.3,-1.0,-1.0,44.9,43.48003
4666,-1.0,103.1,-1.0,-1.0,59.9,-1.0,109.52,46.3,59.9,115.1,91.0069
4667,-1.0,11.2,17.6,-1.0,-1.0,-1.0,18.86,-1.0,17.6,23.4,22.196968
4668,-1.0,23.6,29.2,42.1,31.9,79.623,27.3,-1.0,25.8,34.3,50.91421
4669,-1.0,7.0,17.7,-1.0,-1.0,-1.0,40.71,-1.0,13.58,24.8,26.123745
4670,-1.0,47.7,105.8,-1.0,52.6,-1.0,15.79,22.7,34.45,121.5,93.37114
4671,-1.0,-1.0,41.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.08,83.95387
4672,-1.0,31.6,50.9,61.67,16.0,59.802,39.0,-1.0,-1.0,58.7,76.55199
4673,-1.0,27.8,56.3,-1.0,38.7,-1.0,53.41,41.6,29.76,86.4,70.87923
4674,-1.0,29.3,60.6,37.79,-1.0,69.021,37.9,-1.0,31.8,58.8,64.59123
4675,24.2,23.4,28.4,21.19,56.5,46.556,29.8,20.7,19.55,47.2,48.34199
4676,-1.0,-1.0,20.5,-1.0,0.0,-1.0,8.44,-1.0,-1.0,19.3,33.579426
4677,-1.0,42.2,35.3,-1.0,-1.0,-1.0,26.22,-1.0,0.39,45.0,29.513964
4678,-1.0,54.1,41.8,65.1,-1.0,-1.0,-1.0,-1.0,-1.0,30.5,57.613857
4679,43.0,14.8,-1.0,53.52,29.7,53.608,29.4,33.1,25.17,94.1,62.711285
4680,-1.0,-1.0,15.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.84,28.794455
4681,-1.0,-1.0,61.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,343.02,127.50055
