,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,AGU_med,AGU_pred
565,-1.0,-1.0,24.7,27.8,26.2,42.501,-1.0,40.6,13.4,6.9,9.441461
566,-1.0,-1.0,49.1,45.88,40.4,57.63,57.2,60.0,48.79,48.2,52.23278
567,-1.0,30.0,31.3,14.97,16.1,46.211,19.3,20.8,21.65,8.9,21.018702
568,4.1,-1.0,-1.0,18.7,15.7,19.902,12.78,-1.0,19.64,22.9,17.914864
569,-1.0,-1.0,90.1,93.2,-1.0,81.978,118.78,-1.0,93.47,39.5,43.097675
570,-1.0,-1.0,83.3,-1.0,18.9,-1.0,28.4,17.2,24.6,11.1,17.255009
571,36.4,-1.0,48.9,38.45,31.8,63.904,-1.0,37.0,34.13,34.5,30.575972
572,44.2,-1.0,68.6,91.75,51.6,71.039,-1.0,52.8,61.78,45.0,52.15198
573,19.44,18.8,-1.0,-1.0,-1.0,41.86,16.45,15.43,22.25,18.98,13.137439
574,76.5,-1.0,26.9,40.3,30.2,39.757,63.09,-1.0,37.62,36.9,23.784264
575,20.9,34.4,138.5,115.46,48.4,83.634,68.4,33.7,71.01,20.6,36.693275
576,26.43,19.63,39.86,-1.0,20.3,-1.0,24.06,29.23,19.34,29.5,34.98177
577,22.3,-1.0,90.9,30.31,23.2,76.742,22.0,19.9,25.74,34.4,29.090782
578,50.8,-1.0,39.8,47.36,17.0,-1.0,-1.0,53.5,38.02,35.6,32.595497
579,91.38,-1.0,-1.0,-1.0,79.62,157.29,50.25,30.2,102.2,44.19,53.978024
580,24.54,81.24,-1.0,-1.0,22.89,159.27,55.22,33.4,28.67,48.96,17.55513
581,51.41,67.33,-1.0,43.9,66.38,25.53,110.42,58.75,170.45,67.28,36.256424
582,54.6,-1.0,102.7,42.26,38.1,68.469,33.3,0.0,31.84,42.8,30.324423
583,67.2,-1.0,113.2,86.13,58.7,-1.0,-1.0,62.5,73.27,57.2,52.948944
584,39.17,45.32,-1.0,-1.0,-1.0,20.51,37.65,33.88,42.54,43.14,34.42945
585,52.23,78.11,150.03,-1.0,-1.0,-1.0,73.97,107.78,15.07,54.85,86.91686
586,-1.0,-1.0,53.5,59.63,31.0,84.414,34.7,55.7,-1.0,32.8,53.212036
587,46.24,50.96,67.46,-1.0,50.94,30.68,33.14,25.27,-1.0,31.37,33.473713
588,38.7,-1.0,22.5,31.0,-1.0,30.762,-1.0,-1.0,21.74,2.1,15.411182
589,46.0,-1.0,92.4,74.33,55.6,122.26,-1.0,52.9,39.76,66.2,49.672306
590,59.2,-1.0,93.7,73.33,42.5,102.64,-1.0,55.1,55.98,54.1,44.55183
591,-1.0,-1.0,56.5,23.66,24.8,60.262,27.1,27.3,21.62,27.5,26.130072
592,39.3,-1.0,108.1,117.85,35.0,-1.0,-1.0,40.9,51.25,45.3,36.27567
593,-1.0,-1.0,22.7,30.9,10.9,43.054,2.64,-1.0,12.27,31.4,23.346737
594,37.1,-1.0,74.5,59.13,29.1,78.957,-1.0,28.3,35.98,39.4,33.96736
595,33.87,29.02,-1.0,-1.0,11.78,61.77,10.93,18.0,25.28,16.26,17.284443
596,-1.0,-1.0,41.7,25.04,24.9,41.759,36.2,23.9,26.57,37.5,24.675312
597,25.62,30.63,-1.0,-1.0,19.25,42.56,20.07,31.84,14.07,13.47,15.701084
598,114.6,-1.0,41.6,57.7,28.4,79.412,121.17,-1.0,46.19,32.2,33.12062
599,24.99,82.7,-1.0,-1.0,39.54,43.12,40.06,34.1,35.89,22.78,23.82399
600,40.9,-1.0,80.4,47.35,37.5,67.381,-1.0,40.3,39.73,44.4,35.919052
601,75.75,60.68,-1.0,64.54,54.48,77.5,61.6,61.27,69.89,47.84,63.655132
602,-1.0,-1.0,33.9,-1.0,7.3,12.15,12.2,18.4,9.2,1.9,9.845955
603,16.6,-1.0,17.1,24.4,9.3,24.777,10.34,-1.0,11.81,9.0,18.869766
604,46.5,-1.0,38.2,-1.0,19.4,34.15,30.57,-1.0,13.77,21.5,17.483088
605,19.6,-1.0,-1.0,27.4,14.8,18.147,30.64,-1.0,21.68,13.1,20.728838
606,6.5,-1.0,-1.0,32.7,11.9,47.339,29.44,-1.0,13.11,14.8,21.736565
607,45.6,-1.0,66.7,51.22,42.7,63.936,-1.0,31.9,40.13,29.5,31.845596
608,31.7,47.3,60.6,59.17,57.4,73.782,43.5,52.3,44.12,71.4,51.347713
609,-1.0,-1.0,17.7,37.37,21.7,53.191,35.2,23.5,28.1,33.0,28.180792
610,51.6,-1.0,39.1,29.4,-1.0,74.021,30.51,-1.0,18.11,27.2,16.942638
611,-1.0,19.2,42.92,32.54,25.62,46.24,18.8,36.77,33.19,55.97,21.104406
612,45.43,47.55,-1.0,-1.0,48.69,70.37,41.59,41.52,53.47,36.85,41.19956
613,-1.0,-1.0,141.2,167.51,45.7,131.76,63.5,33.6,61.83,42.0,38.83272
614,75.87,-1.0,-1.0,-1.0,60.42,331.81,47.11,62.34,63.07,78.08,64.08568
615,73.37,-1.0,-1.0,148.56,54.9,129.98,47.64,24.35,82.6,25.28,35.480434
616,40.4,-1.0,133.4,298.93,78.4,153.28,81.7,31.2,89.84,66.7,53.94015
617,15.1,-1.0,33.4,-1.0,27.0,54.001,35.2,-1.0,26.25,36.3,24.852047
618,50.64,44.15,-1.0,-1.0,28.37,76.47,25.6,24.99,23.34,14.12,25.550873
619,85.08,56.14,-1.0,-1.0,57.83,107.53,65.03,41.3,59.97,41.32,58.263794
620,15.7,-1.0,41.4,29.41,28.4,58.442,-1.0,12.5,19.15,22.8,20.417295
621,23.7,-1.0,38.2,40.88,14.1,30.455,-1.0,19.4,24.22,15.9,21.017084
622,-1.0,67.4,-1.0,-1.0,39.83,63.65,39.65,41.52,52.61,30.48,33.270466
623,27.45,14.82,-1.0,-1.0,23.37,32.66,13.2,17.69,17.87,18.58,17.589544
624,38.28,25.33,-1.0,-1.0,32.38,103.71,33.59,38.18,38.49,12.61,33.177666
625,-1.0,-1.0,171.0,44.82,30.3,71.723,42.8,31.9,39.24,31.7,43.45632
626,52.9,107.4,61.8,86.4,63.0,94.522,76.8,26.4,56.42,73.1,52.95748
627,31.0,33.5,109.9,31.83,28.5,97.698,29.7,27.2,25.86,29.7,31.586767
628,-1.0,-1.0,29.3,-1.0,10.7,22.766,32.4,25.0,11.9,14.8,7.6139035
629,25.0,-1.0,69.0,40.57,10.5,74.276,28.3,21.5,23.92,37.3,30.359898
630,37.82,43.44,-1.0,-1.0,40.86,56.16,37.08,-1.0,41.79,39.26,30.72603
631,-1.0,28.5,-1.0,98.77,27.03,28.8,21.86,23.83,17.17,20.27,18.484037
632,6.6,15.63,-1.0,-1.0,8.15,35.65,9.34,11.52,9.54,8.49,5.7448606
633,25.96,20.75,-1.0,-1.0,19.28,33.08,23.48,22.87,27.09,28.46,26.11524
634,54.1,-1.0,136.9,55.14,49.2,62.244,48.4,53.4,49.32,46.2,53.42447
635,31.7,-1.0,22.4,28.5,18.1,27.803,20.36,-1.0,20.2,21.6,21.824646
636,32.29,40.51,70.55,-1.0,27.41,99.16,24.8,30.99,-1.0,24.0,22.817846
637,-1.0,-1.0,11.6,-1.0,12.0,16.353,9.4,2.2,12.5,5.1,10.776185
638,-1.0,77.99,-1.0,32.64,52.85,108.03,62.89,36.94,64.93,45.52,33.81554
639,84.0,-1.0,101.62,-1.0,78.35,80.33,52.34,57.93,46.23,83.69,44.599663
640,59.9,59.88,213.99,-1.0,33.26,-1.0,64.75,18.27,47.64,19.07,29.952915
641,-1.0,46.6,76.4,67.9,28.0,46.918,37.2,27.6,27.8,28.2,21.81168
642,45.57,51.07,94.11,-1.0,51.6,-1.0,30.27,14.64,31.08,18.37,32.602768
643,20.13,32.11,-1.0,-1.0,22.96,52.36,22.16,16.01,16.8,16.95,13.989759
644,-1.0,-1.0,200.3,189.53,95.6,150.08,-1.0,150.1,97.13,123.0,102.5763
645,28.38,15.37,-1.0,36.02,8.86,147.58,17.09,22.63,14.72,13.85,18.060362
646,24.09,23.85,-1.0,-1.0,71.07,42.86,21.03,19.31,24.27,13.57,14.735673
647,34.1,-1.0,11.2,12.1,9.0,14.939,36.56,-1.0,9.36,23.3,14.831433
648,-1.0,-1.0,27.8,53.62,18.2,31.016,25.7,23.0,24.21,23.0,28.243034
649,-1.0,-1.0,130.3,116.41,38.3,104.45,56.8,33.3,85.93,32.7,44.92145
650,-1.0,-1.0,166.2,88.68,63.4,101.62,-1.0,82.4,78.45,57.6,62.295876
651,32.7,-1.0,50.8,37.21,15.8,-1.0,-1.0,31.2,30.25,25.0,27.09279
652,38.3,-1.0,12.8,30.6,19.0,29.869,36.14,-1.0,20.23,21.3,19.24452
653,22.15,26.35,-1.0,-1.0,21.14,91.23,22.02,25.54,21.83,20.05,20.555912
654,166.4,-1.0,-1.0,32.5,22.7,-1.0,43.81,-1.0,17.92,27.0,15.067598
655,32.8,-1.0,-1.0,26.3,16.9,55.599,46.83,-1.0,25.74,16.3,18.824833
656,-1.0,35.7,60.7,52.91,22.8,99.967,47.4,35.7,36.88,53.2,37.139893
657,35.8,46.7,70.2,68.09,-1.0,116.5,46.5,47.7,43.08,58.6,76.97064
658,-1.0,-1.0,44.9,40.25,37.0,76.78,28.6,-1.0,31.49,35.3,39.6851
659,50.07,37.77,-1.0,-1.0,38.65,103.52,28.04,37.08,47.28,17.58,32.02436
660,63.0,-1.0,22.9,-1.0,9.5,19.638,27.88,-1.0,16.11,14.3,22.826859
661,70.2,-1.0,146.5,87.51,68.3,94.494,-1.0,102.9,83.86,75.5,85.246735
662,-1.0,53.26,-1.0,52.63,45.25,37.32,32.41,41.55,35.22,29.31,24.111666
663,51.59,54.88,-1.0,-1.0,49.3,47.4,44.58,62.56,34.0,30.2,39.781216
664,12.2,-1.0,-1.0,55.4,9.8,53.79,23.51,-1.0,19.83,43.7,23.29889
665,-1.0,-1.0,10.9,-1.0,9.8,20.377,8.7,4.0,14.4,4.8,8.7051735
666,11.2,-1.0,25.4,25.88,22.2,35.987,-1.0,30.7,25.04,26.7,19.655321
667,8.8,-1.0,34.1,38.2,15.2,43.461,29.97,-1.0,20.39,31.1,26.355806
668,29.8,-1.0,-1.0,37.4,38.7,68.141,-1.0,-1.0,46.73,27.0,16.289053
669,24.2,-1.0,32.1,54.8,18.7,46.9,15.16,-1.0,26.67,30.7,24.84224
670,-1.0,-1.0,45.6,51.12,41.9,81.37,43.9,55.6,47.82,50.0,45.098614
671,-1.0,-1.0,161.4,146.07,59.8,159.08,88.5,56.9,104.55,61.6,65.56135
672,34.04,46.92,54.57,-1.0,-1.0,-1.0,25.99,15.73,15.9,10.86,19.057993
673,-1.0,-1.0,41.5,64.37,28.1,59.246,39.5,39.0,31.24,23.5,41.167377
674,13.91,37.7,-1.0,110.05,16.5,28.02,22.54,15.85,0.08,22.92,21.849985
675,-1.0,-1.0,17.8,19.85,9.3,-1.0,-1.0,29.4,20.9,12.5,12.291575
676,24.4,42.2,55.7,48.78,12.1,49.878,32.3,21.5,24.77,30.2,25.27529
677,63.8,-1.0,180.3,211.69,69.9,175.26,-1.0,88.5,81.34,85.0,88.244865
678,9.2,-1.0,9.3,6.7,-1.0,18.764,14.61,-1.0,1.84,4.3,8.00167
679,95.0,-1.0,143.1,150.35,58.9,142.07,-1.0,69.2,56.67,66.2,62.493176
680,14.0,-1.0,-1.0,23.8,8.9,31.55,17.05,-1.0,9.79,15.0,11.993059
681,4.1,-1.0,-1.0,41.9,13.9,58.159,12.0,-1.0,20.4,29.1,34.982166
682,52.52,58.94,-1.0,82.34,36.18,71.49,41.5,30.87,22.28,25.55,33.722813
683,48.7,-1.0,71.7,159.1,60.7,148.8,-1.0,73.8,70.87,97.9,81.59093
684,-1.0,-1.0,43.4,57.42,18.8,40.497,51.4,22.8,40.73,28.5,24.601374
685,-1.0,39.75,-1.0,33.18,104.64,104.05,74.74,153.5,84.13,102.57,35.585564
686,-1.0,-1.0,26.1,36.85,20.7,46.459,81.4,-1.0,13.1,11.0,21.361132
687,-1.0,8.91,16.52,-1.0,16.8,30.72,18.52,30.67,20.3,21.12,9.306541
688,24.6,-1.0,28.9,29.6,14.6,39.756,6.22,-1.0,16.92,26.8,25.014488
689,16.3,15.4,10.5,17.88,7.1,33.188,19.8,11.9,9.98,19.1,14.4139595
690,-1.0,-1.0,9.7,-1.0,9.5,29.628,12.0,-1.0,16.59,5.8,8.658956
691,22.6,-1.0,-1.0,13.3,-1.0,24.576,30.53,-1.0,6.96,10.1,11.9015665
692,50.12,36.31,-1.0,60.02,35.99,61.66,37.97,16.05,47.84,44.24,35.227787
693,47.4,-1.0,60.5,49.67,28.6,51.881,-1.0,52.8,40.61,39.6,30.06751
694,3.2,-1.0,38.3,35.8,14.2,47.47,28.15,-1.0,18.71,25.9,21.967638
695,32.6,-1.0,45.5,47.74,25.1,52.046,-1.0,40.1,32.8,29.4,30.080366
696,-1.0,34.38,-1.0,112.94,34.34,53.87,30.07,25.18,33.59,29.03,24.721155
697,118.4,-1.0,53.3,-1.0,34.0,69.346,68.05,-1.0,43.59,30.2,37.639988
698,49.96,40.4,56.03,-1.0,32.2,48.69,27.6,25.58,30.15,18.05,33.609013
699,-1.0,31.31,-1.0,-1.0,34.06,34.04,27.72,21.02,34.88,18.33,21.792154
700,34.22,26.3,-1.0,-1.0,29.2,29.93,28.4,16.97,24.28,22.77,21.69299
701,-1.0,26.37,-1.0,61.43,24.61,44.9,21.53,25.33,32.3,33.87,29.449615
702,29.8,-1.0,63.4,24.3,19.9,68.761,-1.0,25.8,21.89,22.1,25.67197
703,24.32,-1.0,-1.0,44.98,25.0,38.53,53.56,27.72,55.23,27.89,24.990072
704,70.0,-1.0,20.2,51.06,25.9,86.331,-1.0,-1.0,26.1,36.4,27.641869
705,-1.0,-1.0,11.4,-1.0,12.2,36.972,21.6,24.6,10.86,9.3,9.339602
706,15.6,-1.0,59.7,18.82,18.8,37.602,15.1,12.6,15.44,15.2,21.251146
707,32.64,29.34,-1.0,-1.0,26.21,96.91,27.83,20.37,27.82,26.65,18.966486
708,33.6,-1.0,79.1,51.45,32.8,84.827,34.2,35.5,34.04,40.2,37.377056
709,34.1,46.35,-1.0,-1.0,21.37,67.11,22.17,13.65,18.07,22.62,13.422978
710,24.0,-1.0,52.5,37.27,37.3,76.435,-1.0,36.2,27.76,29.9,33.735474
711,24.17,77.19,-1.0,56.36,22.75,47.51,38.26,24.09,53.59,14.13,20.62963
712,-1.0,-1.0,-1.0,42.2,13.5,59.831,-1.0,-1.0,19.4,31.1,40.63685
713,100.75,107.51,-1.0,42.18,113.61,168.74,120.06,103.42,126.5,52.31,88.97312
714,-1.0,-1.0,8.9,-1.0,10.2,27.237,13.0,14.9,14.9,4.1,11.747929
715,17.6,-1.0,-1.0,38.9,-1.0,49.372,-1.0,-1.0,11.08,11.6,15.755528
716,27.5,-1.0,30.5,33.26,12.7,33.505,31.0,33.5,23.7,22.1,30.150654
717,14.2,-1.0,-1.0,27.0,12.8,48.017,17.57,-1.0,12.91,15.0,16.676813
718,-1.0,-1.0,47.9,44.8,45.9,62.487,41.0,49.0,55.13,37.0,41.31436
719,55.9,-1.0,122.7,87.87,70.2,117.65,72.1,60.9,58.88,51.0,61.532852
720,25.37,20.09,-1.0,-1.0,20.35,34.15,30.66,30.07,19.53,28.9,20.30344
721,28.27,42.39,-1.0,-1.0,31.49,86.01,30.97,37.03,31.4,23.38,27.632492
722,-1.0,-1.0,38.9,67.39,24.9,91.64,15.4,29.3,29.27,34.0,31.03705
723,81.85,-1.0,-1.0,-1.0,46.19,103.06,78.8,33.86,86.37,41.37,43.960266
724,12.7,-1.0,-1.0,32.2,16.5,52.19,23.48,-1.0,17.04,18.3,19.926638
725,106.5,158.4,346.1,107.28,87.7,125.66,90.1,-1.0,84.09,111.4,124.00658
726,72.45,49.96,171.26,-1.0,-1.0,-1.0,80.75,42.0,57.23,30.58,44.903706
727,18.6,-1.0,53.0,40.31,10.8,32.655,15.9,16.9,13.41,11.1,21.619905
728,19.5,-1.0,18.8,31.7,-1.0,24.703,29.08,-1.0,25.48,10.5,27.118319
729,54.7,41.9,101.1,58.29,44.3,110.96,46.2,51.8,53.6,38.5,47.988163
730,49.08,41.94,-1.0,-1.0,39.13,34.82,42.53,37.0,58.06,29.55,40.218063
731,27.3,35.74,-1.0,-1.0,24.42,77.08,26.74,39.15,33.06,47.06,33.05284
732,-1.0,15.7,30.7,17.69,14.0,93.498,26.2,12.3,20.01,20.8,17.259724
733,25.98,17.5,-1.0,-1.0,26.09,35.92,18.26,27.69,17.19,17.78,20.866198
734,40.63,24.49,-1.0,-1.0,41.5,32.18,21.85,29.73,26.2,29.88,31.486351
735,39.9,-1.0,40.01,-1.0,30.05,-1.0,41.45,40.6,21.08,42.15,44.598743
736,-1.0,-1.0,13.9,-1.0,1.7,32.568,2.9,-1.0,21.81,3.2,12.106852
737,27.6,-1.0,42.3,48.7,27.4,-1.0,36.58,-1.0,26.98,37.3,29.26836
738,16.2,-1.0,28.3,20.44,21.1,36.904,31.9,18.6,22.11,28.3,22.743292
739,-1.0,-1.0,4.4,-1.0,9.2,17.606,11.3,16.8,9.0,9.3,5.948315
740,-1.0,31.37,-1.0,66.76,37.23,107.41,22.48,32.82,31.7,20.65,29.199062
741,62.46,72.41,-1.0,-1.0,54.24,55.4,48.19,58.73,51.51,61.07,47.08022
742,56.58,56.6,-1.0,-1.0,79.75,24.78,80.08,-1.0,70.5,51.56,37.810085
743,-1.0,-1.0,160.2,91.67,60.3,169.49,-1.0,103.4,65.06,67.6,77.949646
744,33.4,-1.0,61.9,27.73,30.7,50.224,-1.0,27.7,25.99,31.4,26.30541
745,27.4,-1.0,37.6,58.5,29.6,-1.0,43.08,-1.0,20.84,29.7,30.268112
746,19.5,-1.0,23.2,24.4,-1.0,14.777,6.92,-1.0,11.87,13.4,15.31891
747,9.1,-1.0,27.4,34.7,16.3,37.766,20.49,-1.0,17.64,34.6,24.99206
748,38.01,-1.0,-1.0,-1.0,28.48,71.5,21.52,37.87,39.08,40.36,32.118095
749,-1.0,-1.0,-1.0,52.7,20.3,46.015,49.47,-1.0,33.91,55.5,35.707428
750,32.2,-1.0,60.7,57.53,32.6,72.555,42.8,39.5,36.58,33.4,39.052032
751,-1.0,61.58,-1.0,41.09,78.25,35.87,79.01,76.13,79.05,106.48,84.658195
752,24.0,-1.0,43.4,22.21,24.2,81.017,-1.0,19.9,18.45,23.8,17.524628
753,-1.0,-1.0,8.1,-1.0,25.8,52.462,23.3,21.4,11.02,17.2,13.035853
754,16.3,34.3,42.0,42.34,36.4,82.32,42.2,34.6,29.55,49.4,42.949097
755,17.0,-1.0,62.1,41.04,21.7,30.686,19.3,8.1,15.23,18.3,20.539358
756,53.7,-1.0,88.5,67.87,56.1,106.52,-1.0,53.3,52.83,53.2,45.70841
757,39.75,24.45,-1.0,-1.0,42.14,25.41,30.5,28.72,32.01,45.0,33.082695
758,4.7,-1.0,23.8,34.8,-1.0,31.257,3.31,-1.0,14.65,34.5,19.780958
759,21.5,-1.0,25.8,24.1,12.4,41.474,28.03,-1.0,14.48,18.0,14.986555
760,-1.0,-1.0,85.0,125.96,44.2,79.469,70.4,83.0,58.81,94.0,83.8374
761,83.72,72.49,-1.0,54.36,72.78,140.64,60.85,77.04,78.73,72.96,70.37811
762,27.7,-1.0,5.7,12.9,-1.0,22.41,84.04,-1.0,18.87,19.1,8.976124
763,32.9,54.4,68.0,44.19,37.0,78.995,39.5,42.4,38.88,42.0,50.701065
764,53.8,-1.0,38.5,39.41,27.0,53.904,-1.0,40.1,37.82,32.0,29.844059
765,-1.0,-1.0,93.3,40.51,28.1,68.929,-1.0,25.1,35.36,29.7,30.806318
766,68.7,-1.0,68.3,49.1,21.9,49.367,54.07,-1.0,38.55,34.2,22.384203
767,-1.0,-1.0,31.1,-1.0,3.2,11.093,13.3,18.6,6.3,1.8,7.7326436
768,94.9,145.0,181.4,197.11,93.8,248.83,129.9,-1.0,143.56,70.7,96.57524
769,42.6,-1.0,30.1,11.9,-1.0,35.583,13.96,-1.0,8.41,9.2,13.457337
770,-1.0,-1.0,71.7,114.14,24.3,97.476,34.9,48.8,45.58,50.4,37.808002
771,-1.0,-1.0,27.1,26.69,18.3,36.512,-1.0,27.4,25.25,17.8,21.651045
772,91.92,49.6,-1.0,33.1,73.36,137.59,49.49,32.1,92.24,43.15,44.452908
773,14.2,-1.0,75.7,101.27,33.3,51.956,-1.0,22.6,31.54,44.1,28.11654
774,-1.0,-1.0,34.9,28.31,22.3,56.631,20.9,30.5,27.65,26.6,25.87909
775,-1.0,-1.0,32.6,26.32,16.9,39.391,36.8,25.0,29.71,24.9,23.70985
776,43.9,43.8,63.9,49.55,41.4,144.63,43.9,52.5,47.22,57.0,66.537735
777,27.69,29.76,-1.0,-1.0,17.03,26.95,34.98,17.44,35.77,19.02,19.522968
778,33.2,-1.0,64.9,55.38,31.2,55.167,-1.0,38.1,30.09,34.4,35.94011
779,-1.0,-1.0,36.7,-1.0,18.8,41.818,18.3,17.8,21.23,21.2,17.98809
780,-1.0,-1.0,22.9,22.37,11.6,34.148,26.5,22.3,20.36,15.9,19.00412
781,41.1,-1.0,44.7,69.4,57.6,69.302,47.8,64.5,73.79,59.9,51.409245
782,19.8,-1.0,62.6,33.59,23.2,75.658,26.7,21.9,-1.0,36.6,27.35729
783,15.42,16.78,-1.0,-1.0,13.76,50.44,7.92,12.25,28.55,11.82,9.660946
784,48.47,51.55,110.96,-1.0,60.1,60.43,42.58,38.97,-1.0,29.92,35.12221
785,20.12,24.68,-1.0,-1.0,14.48,35.34,20.47,17.79,20.24,12.45,15.815723
786,-1.0,-1.0,96.2,46.0,18.9,65.687,22.8,29.5,30.43,31.2,33.669876
787,13.3,-1.0,21.7,29.4,12.8,-1.0,23.55,-1.0,11.26,20.7,16.797237
788,89.3,-1.0,187.7,398.46,92.2,216.01,173.0,101.4,142.5,102.9,107.81779
789,24.6,-1.0,34.0,39.07,21.8,43.361,35.8,19.9,23.11,17.5,25.514545
790,12.76,7.48,10.47,-1.0,15.13,-1.0,7.16,10.31,11.6,9.54,13.798841
791,11.7,-1.0,-1.0,29.0,12.6,36.228,26.51,-1.0,18.51,23.4,20.812157
792,34.21,44.63,-1.0,-1.0,58.81,105.68,24.59,22.9,41.88,17.58,23.266672
793,17.8,-1.0,36.8,40.02,38.9,50.307,-1.0,26.6,23.49,37.0,29.214388
794,21.71,14.87,-1.0,-1.0,-1.0,36.87,14.09,19.83,21.32,18.11,16.138706
795,27.4,-1.0,-1.0,32.4,9.7,21.081,13.47,-1.0,16.11,6.8,20.586124
796,35.58,24.78,-1.0,-1.0,25.54,90.95,29.8,26.58,22.14,28.35,22.318167
797,15.6,-1.0,14.1,30.9,14.7,51.245,15.44,-1.0,14.71,16.4,22.508715
798,35.1,-1.0,52.2,35.45,35.7,81.745,-1.0,28.2,30.67,34.4,30.300447
799,51.53,71.8,54.49,-1.0,54.64,70.88,74.25,52.73,57.58,60.68,53.482254
800,26.01,21.13,-1.0,-1.0,27.5,88.62,27.41,31.83,30.39,40.34,28.910128
801,26.78,38.87,-1.0,-1.0,38.15,85.79,34.47,42.44,40.36,31.33,42.70004
802,19.8,47.3,45.3,29.9,16.3,70.376,25.8,32.8,30.82,51.8,34.432587
803,14.1,-1.0,-1.0,30.4,13.2,58.97,6.52,-1.0,18.68,16.3,19.716957
804,-1.0,-1.0,1.4,7.12,4.8,17.587,4.2,7.3,1.97,4.4,9.144056
805,43.23,63.11,91.83,-1.0,56.38,26.26,59.8,46.78,-1.0,43.9,44.203358
806,13.2,-1.0,-1.0,20.7,4.5,12.434,-1.0,-1.0,6.23,10.1,7.40895
807,22.7,-1.0,55.3,45.2,16.9,64.911,37.41,-1.0,23.28,31.4,24.350868
808,79.5,-1.0,284.2,240.47,61.8,-1.0,75.1,50.4,59.18,77.6,69.76465
809,65.94,36.96,-1.0,55.85,37.01,45.89,36.6,73.38,40.83,52.48,50.78703
810,38.4,-1.0,-1.0,25.7,15.9,22.259,38.26,-1.0,23.34,23.6,16.203285
811,63.65,-1.0,-1.0,75.25,42.07,124.19,25.68,26.9,57.06,45.55,34.69184
812,42.13,60.07,-1.0,56.24,50.3,30.21,38.11,55.02,42.03,76.49,42.619
813,43.33,31.64,-1.0,69.81,37.89,132.13,24.56,30.25,37.88,23.22,25.439852
814,-1.0,39.05,-1.0,72.72,48.73,15.6,35.76,32.62,37.66,28.79,31.17521
815,25.2,-1.0,50.9,53.2,-1.0,43.429,25.56,-1.0,13.35,24.1,25.722115
816,24.0,-1.0,51.8,34.54,31.4,66.243,-1.0,33.5,34.72,23.0,31.407183
817,9.8,-1.0,-1.0,11.3,10.9,-1.0,6.89,-1.0,8.99,13.5,10.888609
818,-1.0,-1.0,34.9,42.92,20.3,61.746,-1.0,-1.0,23.95,34.8,31.825775
819,11.8,-1.0,-1.0,35.8,-1.0,31.996,29.52,-1.0,21.14,24.3,28.533476
820,30.57,28.42,-1.0,-1.0,27.26,86.01,18.36,26.14,20.96,21.36,21.06996
821,28.8,-1.0,-1.0,24.6,9.8,21.383,46.08,-1.0,9.3,14.3,12.242429
822,22.44,33.73,-1.0,-1.0,7.49,78.37,29.67,11.81,28.27,13.31,11.089469
823,26.6,-1.0,-1.0,15.3,11.4,47.344,76.74,-1.0,24.49,12.0,10.070483
824,-1.0,69.45,-1.0,76.04,66.54,25.97,42.08,48.32,68.24,50.16,47.263233
825,60.92,-1.0,-1.0,53.68,40.53,116.29,43.51,33.94,67.75,31.84,37.02821
826,34.1,-1.0,43.0,63.54,37.5,55.527,-1.0,34.9,42.11,49.9,33.755474
827,-1.0,-1.0,12.0,-1.0,11.3,31.641,11.7,20.9,10.9,16.4,9.659278
828,20.63,38.14,-1.0,-1.0,9.12,65.95,12.86,13.64,12.27,9.17,9.784753
829,42.1,47.8,119.8,31.02,23.9,92.136,27.9,14.5,19.12,31.4,33.102505
830,-1.0,-1.0,-1.0,48.7,22.6,69.769,93.74,-1.0,24.75,36.1,33.912174
831,72.4,-1.0,34.7,-1.0,23.5,43.971,36.57,-1.0,27.43,21.1,28.733624
832,18.66,-1.0,-1.0,-1.0,14.23,69.74,24.6,26.96,16.2,23.66,16.386724
833,34.2,-1.0,98.9,42.67,27.6,43.806,30.1,28.7,51.75,27.6,33.732895
834,28.9,-1.0,48.2,-1.0,31.8,58.07,40.55,-1.0,37.88,46.5,42.24778
835,31.07,16.65,43.66,-1.0,20.57,-1.0,24.15,24.93,12.52,28.99,35.4441
836,43.5,-1.0,130.1,110.35,29.2,-1.0,-1.0,38.7,39.16,46.8,38.790287
837,-1.0,-1.0,15.2,23.98,13.6,36.295,15.7,15.0,11.52,13.7,19.272314
838,30.7,-1.0,83.1,82.45,71.2,91.247,-1.0,53.6,78.74,60.7,56.50347
839,-1.0,-1.0,64.2,37.4,-1.0,49.751,24.01,-1.0,28.42,18.8,20.475058
840,14.3,44.7,-1.0,-1.0,13.63,62.04,11.79,10.42,12.64,10.07,9.38299
841,54.3,-1.0,51.1,52.1,-1.0,41.724,-1.0,-1.0,26.06,24.3,28.446484
842,-1.0,77.4,215.2,86.0,43.0,206.95,75.0,27.5,46.38,56.9,26.152905
843,32.92,34.42,156.13,-1.0,21.79,92.35,17.5,16.54,-1.0,25.69,24.793554
844,-1.0,-1.0,25.7,22.05,19.8,38.792,39.5,25.8,38.7,20.0,25.46271
845,55.34,-1.0,-1.0,-1.0,42.41,136.18,47.85,23.06,61.29,36.44,29.604853
846,34.84,51.57,69.91,-1.0,-1.0,-1.0,85.02,17.13,49.56,14.34,26.489388
847,33.0,-1.0,27.7,38.2,16.1,33.204,26.28,-1.0,22.89,20.2,30.317398
