FECHA,HORA,PARAM,ATM,OBL,LPIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2019-01-11,05:00,PM10,32.9,24.0,55.4,,41.68,27.1,50.63,,46.2,
2019-01-11,06:00,PM10,32.3,31.2,82.9,,58.44,24.6,44.57,,67.3,
2019-01-11,07:00,PM10,42.7,50.0,111.0,,96.02,36.3,67.02,,92.1,
2019-01-11,08:00,PM10,47.7,66.5,157.7,,111.17,47.6,88.31,,112.1,
2019-01-11,09:00,PM10,33.6,96.2,167.9,,84.87,30.9,87.68,,68.6,
2019-01-11,10:00,PM10,42.2,84.9,114.6,,68.2,39.5,70.24,,66.0,
2019-01-11,11:00,PM10,43.3,89.2,61.5,,75.76,61.9,57.41,,76.9,
2019-01-11,12:00,PM10,57.0,81.8,48.4,,91.38,50.5,55.16,,78.2,
2019-01-11,13:00,PM10,45.3,55.4,43.9,,55.53,20.9,48.28,,79.8,
2019-01-11,14:00,PM10,27.8,26.9,37.3,,35.01,19.5,25.23,,51.8,
2019-01-11,15:00,PM10,13.4,24.3,43.2,,47.7,19.4,19.18,,37.4,
2019-01-11,16:00,PM10,20.1,25.7,46.6,,35.69,19.7,23.68,,33.9,
2019-01-11,17:00,PM10,,23.5,57.2,,37.15,28.3,27.78,,38.4,
2019-01-11,18:00,PM10,,49.8,82.0,,115.29,58.9,55.56,,109.7,
2019-01-11,19:00,PM10,,30.8,50.9,,92.42,27.3,22.15,,36.8,
2019-01-11,20:00,PM10,,10.4,18.4,,32.13,5.9,4.51,,19.3,
2019-01-11,21:00,PM10,,17.7,29.7,,23.6,20.8,13.73,,22.2,
2019-01-11,22:00,PM10,,12.4,34.7,,32.58,32.5,12.83,,16.6,
2019-01-11,23:00,PM10,50.4,2.6,54.8,,44.96,34.1,12.91,,19.7,
2019-01-12,00:00,PM10,25.8,8.1,58.4,,23.63,34.0,19.64,,31.6,
2019-01-12,01:00,PM10,25.0,20.2,45.9,,37.68,16.6,32.95,,53.8,
2019-01-12,02:00,PM10,30.4,23.4,44.9,,32.9,28.3,40.87,,43.9,
2019-01-12,03:00,PM10,26.2,22.5,49.2,,53.7,30.9,32.9,,34.1,
2019-01-12,04:00,PM10,24.1,16.5,60.3,,53.86,21.8,39.81,,43.0,
2019-01-12,05:00,PM10,24.4,19.1,74.8,,63.84,45.1,33.34,,42.0,
2019-01-12,06:00,PM10,21.4,20.8,71.0,,56.39,41.6,27.35,,46.6,
2019-01-12,07:00,PM10,26.5,25.9,141.5,,51.31,37.6,27.6,,53.2,
2019-01-12,08:00,PM10,63.9,26.1,139.4,,124.87,39.8,21.0,,76.7,
2019-01-12,09:00,PM10,42.3,28.2,101.6,,,38.9,23.4,,2.1,
2019-01-12,10:00,PM10,31.5,32.1,74.2,,11.62,53.9,34.16,,11.0,
2019-01-12,11:00,PM10,20.7,27.1,44.6,,10.46,53.5,25.19,,10.0,
2019-01-12,12:00,PM10,11.9,20.7,24.8,,11.67,31.7,18.38,,6.5,
2019-01-12,13:00,PM10,10.8,20.8,22.7,,29.74,32.8,14.41,,15.6,
2019-01-12,14:00,PM10,16.9,14.2,19.7,,37.34,35.5,26.36,,19.5,
2019-01-12,15:00,PM10,22.5,20.2,22.5,,34.04,30.5,27.37,,28.1,
2019-01-12,16:00,PM10,24.2,17.0,20.7,,39.86,26.1,23.41,,25.1,
2019-01-12,17:00,PM10,30.7,20.5,25.4,,37.51,28.6,23.21,,39.9,
