,0,1,2,3,4,5,6,7,8,9,10,11,12
model756-0.05,100,75,9,relu,0.05,0.8195353416977924,121.7131416428753,7.691339010628993,11.032367907338628,0.7743938747839879,136.1194269566439,8.009154574687733,11.667023054603257
model756-0.01,100,75,9,relu,0.01,0.8230297120844761,119.35638768435308,7.129597144525777,10.925034905406623,0.7808255050378987,132.23890366091726,7.501025798068092,11.499517540354345
model756-0.005,100,75,9,relu,0.005,0.8281645470382052,115.89323373545398,7.292804154696032,10.765371973854595,0.7608103149007779,144.3150660846306,7.955024342757966,12.013120580624777
model770-1,100,100,1,relu,1.0,0.8033444716941833,132.6329620254934,7.611388332346822,11.516638486359351,0.7844867229699913,130.02990828722045,7.598373249680145,11.40306574072168
model770-0.75,100,100,1,relu,0.75,0.8135653471486763,125.73956320929055,7.507441779010313,11.213365382849636,0.7862433913971456,128.97002261510883,7.574164651760815,11.356496934139015
model770-0.5,100,100,1,relu,0.5,0.8108747066996956,127.55424706571867,7.66127278566807,11.293991635631695,0.7909081964678758,126.1555130689506,7.684241170981997,11.231897126886027
model770-0.1,100,100,1,relu,0.1,0.8089587478299882,128.8464522846492,7.564266518864637,11.351055117681756,0.7855865990391769,129.36629820075882,7.683170502719349,11.373930639878143
model770-0.05,100,100,1,relu,0.05,0.8034981260707424,132.52933089309258,7.758501438340073,11.512138415302891,0.783276416090162,130.76014678923949,7.789380204307017,11.43504030553629
model770-0.01,100,100,1,relu,0.01,0.8101645130044367,128.03323229550352,7.436652061951397,11.315177077514232,0.7921804506928849,125.38789864409584,7.4161550626596995,11.197673805040752
model770-0.005,100,100,1,relu,0.005,0.8155422587221139,124.40624886055905,7.507208859338969,11.153754922023303,0.7903180365597324,126.51158597447272,7.5299064861672775,11.247736926798774
model778-1,100,100,2,relu,1.0,0.8416301850019614,106.81142726867338,6.922769338209554,10.334961406249827,0.7943862703023621,124.05701766325241,7.386569715587252,11.138088600080915
model778-0.75,100,100,2,relu,0.75,0.8237668257279067,118.85924648156129,7.263011072769689,10.902258778875197,0.7892097186838883,127.18028942390816,7.4432030628456065,11.277423882425817
model778-0.5,100,100,2,relu,0.5,0.8326003706561119,112.90152315129636,7.16916990078078,10.625512841801866,0.7949388536650734,123.7236165616377,7.4558456169503575,11.12311182006356
model778-0.1,100,100,2,relu,0.1,0.8217740346034625,120.20327068372922,7.239513848216232,10.963725219273293,0.7872992258883174,128.33298500914069,7.474848816893661,11.328414938072347
model778-0.05,100,100,2,relu,0.05,0.8334452176817616,112.33172191338716,7.15507027521529,10.598666044054184,0.793236549846126,124.7507013543018,7.441369456263634,11.169185348730757
model778-0.01,100,100,2,relu,0.01,0.8317075700814571,113.50366632893635,7.135597588619611,10.65380994428455,0.7900767409241936,126.65717166548734,7.46995307530561,11.254206843020405
model778-0.005,100,100,2,relu,0.005,0.812672884630697,126.34147838694196,7.3428213326063165,11.24017252478546,0.7675302190945754,140.26061274393572,7.711945149319928,11.843167344251103
model781-1,100,100,2,relu,1.0,0.8174430550742751,123.12426989680309,7.536894292117476,11.096137611655827,0.7795523964362266,133.00703357382304,7.7700185002658255,11.532867534738402
model781-0.75,100,100,2,relu,0.75,0.8391774373515659,108.46566597111723,7.062323822986558,10.414685111472034,0.7976107339436639,122.1115379353581,7.36942188087322,11.050408948783664
model781-0.5,100,100,2,relu,0.5,0.8204842303173113,121.07317027098811,7.319018597140505,11.003325418753557,0.7763573535091457,134.93476231753385,7.606963373633911,11.616142316515145
model781-0.1,100,100,2,relu,0.1,0.8331423276499517,112.53600400213915,7.150932293118236,10.608298826962745,0.7926233181336124,125.12069463005645,7.4402548541617035,11.185736213144688
model781-0.05,100,100,2,relu,0.05,0.8157155098494318,124.2894008350376,7.30781314516126,11.148515633708264,0.7837121917768856,130.4972215840765,7.498165682733893,11.423538050187275
model781-0.01,100,100,2,relu,0.01,0.8317133758621121,113.49975066029596,7.198890203771054,10.653626174232695,0.7953592246749546,123.46998576628843,7.3977526262443165,11.111704899172244
model781-0.005,100,100,2,relu,0.005,0.8168918178481277,123.49604803450661,7.601530020684724,11.112877576690325,0.7702779835738023,138.60274939485308,7.804286612239539,11.77296689007716
model782-1,100,100,2,relu,1.0,0.8291301645314062,115.24197969032116,7.243072011264287,10.73508172723064,0.7887646719201921,127.44880833218353,7.550912956330716,11.289322757906408
model782-0.75,100,100,2,relu,0.75,0.8285568997778752,115.62861414164156,7.36052020431201,10.753074636662834,0.7766425034459415,134.76271713943328,7.7885599354132165,11.608734519293362
model782-0.5,100,100,2,relu,0.5,0.8325537525173753,112.93296443280023,7.131919162663297,10.62699225711585,0.7857023756427048,129.29644440174465,7.48996560652025,11.3708594398904
model782-0.1,100,100,2,relu,0.1,0.828477291362095,115.68230548750935,7.189784935544287,10.75557090476881,0.7942557217977269,124.135784086921,7.429851043061807,11.141623942986094
model782-0.05,100,100,2,relu,0.05,0.823882480226277,118.78124410439662,7.276730314991591,10.898680842395406,0.7789327964007626,133.38086917641994,7.607994000953754,11.549063562749144
model782-0.01,100,100,2,relu,0.01,0.8174054963341,123.1496011295545,7.418014746373607,11.09727899665294,0.7862174033438045,128.98570250378705,7.615627806448022,11.357187261984679
model782-0.005,100,100,2,relu,0.005,0.8290963836823573,115.26476295051067,7.185733259623817,10.736142833928332,0.7879048100223897,127.96760589886598,7.533398789005526,11.312276777858028
model783-1,100,100,2,relu,1.0,0.8310409025216972,113.95329565743288,7.14592576927487,10.674890896746106,0.7818102265235034,131.64477207781388,7.5853167958737195,11.473655567333973
model783-0.75,100,100,2,relu,0.75,0.8326143492110922,112.89209541149243,7.104299367346666,10.625069195609619,0.7882950165494489,127.732174840391,7.426179982101975,11.301865989313049
model783-0.5,100,100,2,relu,0.5,0.8299536441638319,114.68658954310686,7.3599580998119265,10.709182487151242,0.773590710576255,136.60401597923365,7.759644249526182,11.687772070811171
model783-0.1,100,100,2,relu,0.1,0.8352787194709913,111.09512930254323,7.239453641455537,10.540167422889601,0.7916569657331357,125.70374322798399,7.604929042941678,11.211768068774166
model783-0.05,100,100,2,relu,0.05,0.8296987918657501,114.85847291432344,7.227041252154608,10.717204528902275,0.7901437192714033,126.6167602882166,7.488084992109007,11.252411309946709
model783-0.01,100,100,2,relu,0.01,0.8249909146704305,118.03366815366849,7.349395563603337,10.864330083059354,0.7880598960012346,127.87403479325363,7.5368365370059225,11.30814020045974
model783-0.005,100,100,2,relu,0.005,0.8303697364396335,114.40595898320885,7.192059007211658,10.69607212874001,0.7930999714530509,124.83310591039367,7.482740841730142,11.172873663941326
model785-1,100,100,3,relu,1.0,0.838014897420194,109.24973299378945,7.005201778952698,10.452259707536426,0.7831380781956465,130.84361294030168,7.490258943189861,11.43868930167708
model785-0.75,100,100,3,relu,0.75,0.8323581464152439,113.06488961659474,7.105155316311452,10.633197525513891,0.7824527612221428,131.25709884910694,7.457125696214497,11.456749052375502
model785-0.5,100,100,3,relu,0.5,0.8404027157265863,107.63928543869694,6.909247800585151,10.374935442627917,0.7773734829584187,134.32168074354564,7.465459830219192,11.58972306586942
model785-0.1,100,100,3,relu,0.1,0.8550454286976135,97.76360886775255,6.861820677583068,9.887548172714636,0.7821663916121235,131.4298799168918,7.6580452298537285,11.46428715258353
model785-0.05,100,100,3,relu,0.05,0.8292483885806059,115.16224429735722,7.433191709998207,10.73136730791362,0.76578184276974,141.31549537716785,7.911068366445469,11.887619415895172
model785-0.01,100,100,3,relu,0.01,0.8336691689414719,112.18067953395035,7.245540903256307,10.591538109922956,0.7794532454016619,133.06685633791767,7.73835943504282,11.535460820353805
model785-0.005,100,100,3,relu,0.005,0.83014816066531,114.55539923294293,7.200242062327245,10.703055602627828,0.7893219445868083,127.11257793965423,7.51797832293806,11.274421401546698
model790-1,100,100,3,relu,1.0,0.8471919038731597,103.06036441173211,6.799355090113946,10.15186507060314,0.775386867035933,135.52030520772092,7.563293446573945,11.641318877503567
model790-0.75,100,100,3,relu,0.75,0.8423395310314138,106.33301374123371,6.895560541956446,10.311790035742277,0.789071433757673,127.26372361655321,7.437345097951294,11.281122444887885
model790-0.5,100,100,3,relu,0.5,0.8408920444656377,107.30926105228026,6.890186037514192,10.35901834404594,0.7875110337489926,128.20519076333986,7.399413818896109,11.322773103941449
model790-0.1,100,100,3,relu,0.1,0.8406756517498646,107.45520562399395,6.969279786553919,10.366060274954702,0.7874652806269387,128.23279590371226,7.516445265208086,11.323992048024065
model790-0.05,100,100,3,relu,0.05,0.8276606700140231,116.23307011223727,7.110720496339905,10.78114419309181,0.7707329566367336,138.3282414551967,7.640824061234286,11.761302710805325
model790-0.01,100,100,3,relu,0.01,0.8371978127670148,109.80081009144514,7.125900888755193,10.478588172623502,0.7774477981927433,134.27684265636728,7.689588572568535,11.587788514482273
model790-0.005,100,100,3,relu,0.005,0.8268290558475551,116.7939465397206,7.313158117201991,10.80712480448526,0.7773790429980016,134.31832609437038,7.738128728341285,11.58957833980039
model800-1,100,100,5,relu,1.0,0.8397871966463041,108.05441802868489,6.881959633047925,10.394922704315068,0.7749850728366705,135.76272768674608,7.62379228398705,11.6517263822468
model800-0.75,100,100,5,relu,0.75,0.809737902923291,128.3209565165298,7.862745735675222,11.32788402644244,0.7573695007634635,146.39108085677873,8.106244466220264,12.099218191965079
model800-0.5,100,100,5,relu,0.5,0.8019383677287597,133.58129912771767,7.870055377390419,11.557737630164377,0.7315406683308583,161.9749036200974,8.389569499568491,12.726936144261014
model800-0.1,100,100,5,relu,0.1,0.8276890967726971,116.21389788130027,7.060234288797343,10.780255000754865,0.7768871086201574,134.61513463867888,7.534006654815313,11.60237624966019
model800-0.05,100,100,5,relu,0.05,0.838615505309784,108.84465715331608,6.970514817334205,10.432864283278876,0.7792264892493798,133.20366963355843,7.543378628838433,11.541389415211603
model800-0.01,100,100,5,relu,0.01,0.8452395836175204,104.37709331611933,6.805910638677267,10.216510819067306,0.779353996199198,133.1267383316018,7.560616271910592,11.538056089810008
model800-0.005,100,100,5,relu,0.005,0.8461657050536611,103.75247711372288,6.9275584182279815,10.185895989736144,0.7818797997673687,131.60279506997608,7.608336862045036,11.47182614364322
model802-1,100,100,5,relu,1.0,0.8316463727695437,113.54494043303605,7.138103556582414,10.65574682662065,0.7872765513918727,128.34666566368688,7.511547265915279,11.329018742313337
model802-0.75,100,100,5,relu,0.75,0.8192468138041651,121.90773728678347,7.169667248939701,11.041183690473748,0.7550457410474359,147.79312098590972,7.8024477195288995,12.157019412089038
model802-0.5,100,100,5,relu,0.5,0.8242936286603406,118.50394788439304,7.300020353788486,10.885951859364116,0.7774132284952878,134.2977002789305,7.7505540911368165,11.588688462415861
model802-0.1,100,100,5,relu,0.1,0.8409219385620185,107.28909918556735,6.922178232065217,10.3580451430551,0.7799822315630816,132.74769260470123,7.584415519749374,11.521618488940746
model802-0.05,100,100,5,relu,0.05,0.8438140301450051,105.33854800399054,6.930383287716956,10.263456922693763,0.7747417263374061,135.90955076612852,7.626566173430031,11.658025165787237
model802-0.01,100,100,5,relu,0.01,0.840048620730578,107.8781023616871,6.892789369518116,10.386438386746782,0.7700433410836802,138.7443209114266,7.636046661332919,11.778977923038424
model802-0.005,100,100,5,relu,0.005,0.8523847736354803,99.55806928724341,6.71126230590417,9.977878997424423,0.7834004596288497,130.68530513594803,7.450984881917166,11.431767367119924
model836-1,100,100,10,relu,1.0,0.8311677836583603,113.86772155165622,6.982071921652708,10.670881948164183,0.7667400554832825,140.73735785831684,7.711064146120231,11.86327770299241
model836-0.75,100,100,10,relu,0.75,0.844856787736183,104.63526735287446,6.798406072167545,10.22913815298603,0.7683470294110165,139.7677903433924,7.5934776132927215,11.822342844943737
model836-0.5,100,100,10,relu,0.5,0.8305333297194856,114.29562462616754,7.308586377646682,10.690913180180987,0.7607955299238496,144.3239865985799,8.021775276209741,12.01349185701559
model836-0.1,100,100,10,relu,0.1,0.8478583452844044,102.61088760753884,6.7536103317445555,10.129703233932316,0.7863367443438172,128.9136981266071,7.5489234907829506,11.354016827828252
model836-0.05,100,100,10,relu,0.05,0.8474210878761589,102.90579284474629,6.753555394743711,10.144249249932017,0.7789402237034035,133.3763879143161,7.542102684202334,11.548869551359392
model836-0.01,100,100,10,relu,0.01,0.8302540389190884,114.48399037638197,7.269244073168502,10.699719172781217,0.782357526481899,131.31455871752115,7.728107834032202,11.4592564644274
model836-0.005,100,100,10,relu,0.005,0.7998303446578507,135.00304071983783,8.409355085924853,11.61908088963313,0.7277479052431441,164.26326674670858,8.995659041284236,12.816523192609944
model946-1,200,10,6,relu,1.0,0.8020698811003684,133.49260084309438,7.641775868921601,11.553899811020276,0.784607288520102,129.95716507789464,7.577146170355585,11.399875660633086
model946-0.75,200,10,6,relu,0.75,0.8026432860454451,133.10587184055487,7.742888871103863,11.537151807987744,0.784250236594173,130.1725923119942,7.699504880293177,11.40932041411732
model946-0.5,200,10,6,relu,0.5,0.8010847050126828,134.15704604711235,7.71841141272161,11.582618272528554,0.7788177421163633,133.45028716427973,7.695959616315904,11.552068523181454
model946-0.1,200,10,6,relu,0.1,0.7965626263584039,137.20693074446277,7.771719260036449,11.713536218600375,0.782448883942485,131.2594382052954,7.742621145097586,11.45685114703405
model946-0.05,200,10,6,relu,0.05,0.8047773916032177,131.6665390954196,7.7117493481677,11.474604093188558,0.7758248919322439,135.2560229422394,7.7463175221491545,11.629962293242373
model946-0.01,200,10,6,relu,0.01,0.7935584862490852,139.23305228028312,7.863992130649343,11.799705601424263,0.7696509713035125,138.98105716838944,7.897420503539705,11.78902274017611
model946-0.005,200,10,6,relu,0.005,0.8010686241771572,134.1678916555018,7.752524477616574,11.583086447726348,0.783652192801981,130.53342195795454,7.695871373533531,11.42512240450642
model991-1,200,25,2,relu,1.0,0.8158420286069479,124.20407113337244,7.449263289212303,11.144688023151318,0.7818267793426702,131.6347849364748,7.587440472044438,11.473220338530712
model991-0.75,200,25,2,relu,0.75,0.8114243494191029,127.18354433206672,7.540964534928731,11.277568192303992,0.7750305422656553,135.73529371255086,7.648459917880518,11.650549073436448
model991-0.5,200,25,2,relu,0.5,0.8136798016277776,125.66237017682879,7.476656950290553,11.209922844374479,0.7783529499278063,133.7307194721336,7.645860714186887,11.564199906268206
model991-0.1,200,25,2,relu,0.1,0.809861706754499,128.23745787815088,7.535445361891254,11.324197891159924,0.7780694651483199,133.90175997778337,7.669909913926921,11.571592802107382
model991-0.05,200,25,2,relu,0.05,0.8116472907054488,127.0331831221858,7.412708206529049,11.270899836401076,0.7784412158279375,133.6774642525151,7.597697223676506,11.561897087092373
model991-0.01,200,25,2,relu,0.01,0.8117489121814205,126.96464521999896,7.613902559769325,11.267858945691456,0.7865493808342066,128.78540392717363,7.678950210415955,11.348365694106514
model991-0.005,200,25,2,relu,0.005,0.8128534278992497,126.21971222715884,7.408234716999885,11.234754658075932,0.7898908010882353,126.76935844186507,7.466755621439759,11.259189954959684
model1008-1,200,25,5,relu,1.0,0.8123109194437053,126.58560330585175,7.655797907762406,11.251026766737859,0.7840128269360939,130.3158333990027,7.790707599887456,11.415596059733486
model1008-0.75,200,25,5,relu,0.75,0.8204306868893709,121.1092822659364,7.434948748723402,11.00496625464778,0.7707308949112002,138.329485397035,7.748996508011837,11.761355593511958
model1008-0.5,200,25,5,relu,0.5,0.8245924282452604,118.30242456927799,7.361005404476643,10.876691802624453,0.7851221313259671,129.6465347364533,7.610803553326912,11.38624322313788
model1008-0.1,200,25,5,relu,0.1,0.8236473988628586,118.93979310536177,7.3192625900123005,10.905952187010621,0.7887044452975165,127.4851460573153,7.563815116116056,11.29093202784054
model1008-0.05,200,25,5,relu,0.05,0.8168863168815594,123.49975812339264,7.554447180938997,11.113044502898052,0.7686800520510393,139.56686117588828,7.819531443203563,11.813841931221539
model1008-0.01,200,25,5,relu,0.01,0.8167547602249184,123.5884856013069,7.293252593041117,11.1170358280122,0.7698969708813685,138.8326333543761,7.6675164302187255,11.782726057851642
model1008-0.005,200,25,5,relu,0.005,0.8259549642668214,117.38347156570403,7.208805586230055,10.834365305162274,0.7956489309224883,123.29519153868357,7.382980372354868,11.103836793590023
model1017-1,200,25,6,relu,1.0,0.8139053814787648,125.51022940526012,7.711760640927685,11.203134802601463,0.7576471107052285,146.22358493372107,8.102419600973041,12.092294444551086
model1017-0.75,200,25,6,relu,0.75,0.8162993850111744,123.89561026722498,7.395707789639313,11.130840501382858,0.7857255088303766,129.28248699590495,7.5611651084926255,11.370245687578828
model1017-0.5,200,25,6,relu,0.5,0.8293837389228372,115.07095819441385,7.252317816976904,10.727113227444457,0.7852168255645978,129.58940097961857,7.622459537620176,11.38373405256898
model1017-0.1,200,25,6,relu,0.1,0.8244365674434819,118.40754380991994,7.186045675229079,10.881523046426908,0.7861882625482148,129.00328459909997,7.436736585571645,11.357961287092854
model1017-0.05,200,25,6,relu,0.05,0.8263465195587996,117.11938980497634,7.317826580627363,10.822171214916919,0.7801687804566636,132.63513835348368,7.678612297888864,11.516732972222794
model1017-0.01,200,25,6,relu,0.01,0.8209432409348055,120.7635937321342,7.528654749492307,10.989249006739914,0.7765304004922851,134.83035444226476,7.87181344654837,11.611647361260363
model1017-0.005,200,25,6,relu,0.005,0.8229429711638113,119.41488949884919,7.3093761393418735,10.927711997433368,0.7848452905761188,129.81356656766582,7.63072343421316,11.393575670862322
model1029-1,200,25,8,relu,1.0,0.820866600974023,120.81528302404314,7.333564379380399,10.991600566980368,0.7872202225905127,128.38065163882354,7.56300374244131,11.330518595316965
model1029-0.75,200,25,8,relu,0.75,0.813756942605758,125.61034297733318,7.5770010212954295,11.207602017261907,0.7584279246497225,145.752480939614,7.954747743781665,12.07279921723268
model1029-0.5,200,25,8,relu,0.5,0.8177197216510441,122.93767403607922,7.380712191895832,11.087726278912157,0.7742093313786453,136.23077119678723,7.696942610530025,11.67179382943287
model1029-0.1,200,25,8,relu,0.1,0.8240058375194138,118.69804663053388,7.386197660776613,10.8948633139904,0.7824562171002432,131.2550137454946,7.709259497251235,11.456658053092735
model1029-0.05,200,25,8,relu,0.05,0.8216400671885347,120.29362408090981,7.316164835006276,10.967845006240278,0.7859914158189083,129.12205204819222,7.588917906653164,11.363188463111584
model1029-0.01,200,25,8,relu,0.01,0.8237163559396847,118.89328548144265,7.292198564613591,10.903819765634548,0.7752057822843627,135.6295626695507,7.646288108107957,11.64601059030734
model1029-0.005,200,25,8,relu,0.005,0.8314331774841068,113.68872851995614,7.110313880320717,10.66249166564533,0.7791750011902582,133.23473494748123,7.542673952254875,11.542735158855601
model1034-1,200,25,8,relu,1.0,0.8234795025187466,119.0530296343558,7.409427545644748,10.911142453215236,0.7738256455411788,136.46226799802574,7.800723380579598,11.681706553326261
model1034-0.75,200,25,8,relu,0.75,0.817589600637694,123.02543325429725,7.400674090147182,11.09168306679817,0.7820348441648493,131.50924905247462,7.590742933127344,11.46774821194094
model1034-0.5,200,25,8,relu,0.5,0.8278276457173901,116.12045450303145,7.315311156961391,10.775920123267037,0.7766746632764513,134.74331350978525,7.768960969474527,11.607898755148808
model1034-0.1,200,25,8,relu,0.1,0.839135042058974,108.49425918322179,7.122990516807189,10.416057756330932,0.7803219187584127,132.54274237859937,7.682747743502895,11.51272089380262
model1034-0.05,200,25,8,relu,0.05,0.8264106510941575,117.07613673415224,7.226671638838894,10.820172675801077,0.7776996028830727,134.12491632848136,7.568242654569841,11.581231209525235
model1034-0.01,200,25,8,relu,0.01,0.8319696704123843,113.32689457205655,7.235531359132277,10.64551053599857,0.7865257793798017,128.79964386168723,7.575411124341251,11.3489930769953
model1034-0.005,200,25,8,relu,0.005,0.8261101160286545,117.27883053215318,7.186810601079658,10.82953510230948,0.7851435435558431,129.63361567028073,7.46787500033702,11.385675898701875
model1039-1,200,25,9,relu,1.0,0.797528727928221,136.55535021720164,7.59570911014385,11.685689976086206,0.7663051388923791,140.99976472812608,7.767894707201091,11.874332180300755
model1039-0.75,200,25,9,relu,0.75,0.8175668566486632,123.04077278052071,7.351847387071556,11.092374533007831,0.781204210680093,132.01041165986285,7.610310751138828,11.489578393477407
model1039-0.5,200,25,9,relu,0.5,0.8148296652820041,124.88685258167459,7.385747680537847,11.175278635527375,0.7870315580088479,128.49448239017676,7.556778421682827,11.3355406748058
model1039-0.1,200,25,9,relu,0.1,0.821570671709378,120.34042738225112,7.566841118113396,10.969978458604698,0.7649720147192651,141.80410502842852,7.9769924445014455,11.908152880628823
model1039-0.05,200,25,9,relu,0.05,0.8291556636857496,115.22478196189297,7.216078602704016,10.734280691406061,0.7845736463938682,129.9774630504792,7.549476914574853,11.400765897538603
model1039-0.01,200,25,9,relu,0.01,0.8337632204215606,112.11724716317227,7.156115839255125,10.588543203064917,0.7865752801829433,128.7697775584072,7.535001237002789,11.347677187795185
model1039-0.005,200,25,9,relu,0.005,0.8028189390959211,132.98740385455855,7.4657082212542,11.532016469575412,0.7671603363325568,140.48378146135832,7.641791224653907,11.852585433624105
model1047-1,200,25,10,relu,1.0,0.8339951334284559,111.96083503836829,7.115224437073362,10.581154711956927,0.789658148154401,126.90972955990527,7.54936719263365,11.265421854502621
model1047-0.75,200,25,10,relu,0.75,0.8305963042442354,114.25315189315224,7.2534468685885765,10.688926601542,0.7811259071714219,132.05765607186098,7.6222157182261805,11.49163417760333
model1047-0.5,200,25,10,relu,0.5,0.8197155077818526,121.59162987256657,7.411580537973119,11.026859474599583,0.7799608480756108,132.7605943291472,7.630914045537391,11.52217836735516
model1047-0.1,200,25,10,relu,0.1,0.8250614862850478,117.98607161589378,7.420508621162249,10.862139366436695,0.7824277184370954,131.27220841028037,7.735921479953114,11.4574084508793
model1047-0.05,200,25,10,relu,0.05,0.8195903778121981,121.67602291585614,7.401096641566187,11.030685514321226,0.7880768610961001,127.86379890542413,7.556519392769762,11.3076876020442
model1047-0.01,200,25,10,relu,0.01,0.827903564966179,116.06925129034593,7.172627331015814,10.77354404503671,0.7879138179961228,127.9621709390597,7.432592112533051,11.312036551349173
model1047-0.005,200,25,10,relu,0.005,0.8219417897253573,120.09012940108374,7.3392256422782705,10.958564203447628,0.7751127391883653,135.6857002096875,7.723948419179469,11.64842050278438
model1050-1,200,50,1,relu,1.0,0.8103544601277327,127.90512377087666,7.512709615818962,11.309514745154924,0.7927098724347021,125.06847210350189,7.481822199711385,11.183401633827781
model1050-0.75,200,50,1,relu,0.75,0.8190701982175169,122.02685444864936,7.375381663178832,11.046576594069737,0.7905522991184823,126.37024368944435,7.476161680842199,11.24145202762723
model1050-0.5,200,50,1,relu,0.5,0.8114999598847283,127.13254937605194,7.478150193527221,11.275307063492859,0.7947017830446756,123.86665309030424,7.449779306570197,11.129539662102124
model1050-0.1,200,50,1,relu,0.1,0.8131546077648512,126.01658354818763,7.528456265924162,11.225710825964992,0.7833037575995683,130.74365029301646,7.644110839610056,11.434318969357836
model1050-0.05,200,50,1,relu,0.05,0.8032709140252956,132.68257248693487,7.847473334908015,11.518792145313451,0.7775528226098946,134.213476187636,7.826913983009226,11.58505400020371
model1050-0.01,200,50,1,relu,0.01,0.8046090923292671,131.7800473776586,7.723912085879712,11.479549092959122,0.7864185299169362,128.86435281146723,7.688564608257871,11.351843586460625
model1050-0.005,200,50,1,relu,0.005,0.8007343375499055,134.3933489610749,7.73211833320457,11.59281454009659,0.7750352658100998,135.73244376261098,7.827489784726487,11.65042676311091
model1052-1,200,50,1,relu,1.0,0.8017342112032049,133.71899108550014,7.846553542411811,11.563692796226478,0.7791766236124399,133.2337560592642,7.854361507347812,11.542692755993473
model1052-0.75,200,50,1,relu,0.75,0.8059837732762964,130.85290331303318,7.580033942057676,11.43909538875488,0.7876306785513587,128.13300308704862,7.576022895052962,11.319584934397932
model1052-0.5,200,50,1,relu,0.5,0.8015104522021316,133.86990379742792,7.775438793707863,11.570216238144727,0.784282398827608,130.15318723254168,7.686088129163894,11.408469977720136
model1052-0.1,200,50,1,relu,0.1,0.8085074935237946,129.1507976329485,7.505558469976332,11.36445324830669,0.7783448694178465,133.73559484679018,7.605420758263498,11.564410700368185
model1052-0.05,200,50,1,relu,0.05,0.7988050780557663,135.69452469423598,7.99670622919148,11.648799281223623,0.7742851190455365,136.18504471760707,8.058348972193654,11.669834819636783
model1052-0.01,200,50,1,relu,0.01,0.7841253760105407,145.59514829065068,7.833652975810861,12.06628146077534,0.7655449652908732,141.45841537391624,7.854422034683325,11.893629192719784
model1052-0.005,200,50,1,relu,0.005,0.8060530908637953,130.8061525451823,7.735893850776785,11.437051741825002,0.7878359911022226,128.0091277855964,7.725473717348161,11.314111886736688
model1121-1,200,75,1,relu,1.0,0.8133648625182874,125.8747786827539,7.4508050735638065,11.21939297300678,0.7859753622625562,129.1317379593756,7.509722166799931,11.363614652009968
model1121-0.75,200,75,1,relu,0.75,0.8156402725240405,124.34014412920018,7.499044563025413,11.150791188485245,0.7815313656721267,131.81302273702676,7.636440602061402,11.48098526856588
model1121-0.5,200,75,1,relu,0.5,0.8115266093183302,127.11457584972715,7.55920149012058,11.274510004861726,0.7826841696101066,131.11747862765944,7.600998433726286,11.450654069862535
model1121-0.1,200,75,1,relu,0.1,0.8156001996238782,124.36717101978022,7.473247210561442,11.152003004831922,0.787208626823793,128.38764794319914,7.546878361560673,11.330827328275687
model1121-0.05,200,75,1,relu,0.05,0.8142845223880992,125.25452043911368,7.425371662269922,11.191716599302971,0.779704221348801,132.91543003213025,7.587186542570623,11.528895438511455
model1121-0.01,200,75,1,relu,0.01,0.8086389130670234,129.06216263022753,7.613683416906067,11.360552919212495,0.7779408719668848,133.97934665744785,7.760342539936559,11.574944779887629
model1121-0.005,200,75,1,relu,0.005,0.8178062908749006,122.8792880213088,7.491572835137041,11.085093054246716,0.790603757488059,126.33919628870473,7.556843346542195,11.240071009059717
model1126-1,200,75,1,relu,1.0,0.8043030113225879,131.9864815973592,7.578641992634852,11.488536965051694,0.7808095384226352,132.24853711620588,7.644545303404364,11.499936396180889
model1126-0.75,200,75,1,relu,0.75,0.8151609167641826,124.66344230872083,7.394635568951864,11.165278425042558,0.7875960131191051,128.1539184711901,7.506032887157842,11.320508754962832
model1126-0.5,200,75,1,relu,0.5,0.8212045477226257,120.58735717491896,7.358417725776643,10.981227489443926,0.7871962946636819,128.39508855043377,7.530465885848268,11.331155658203349
model1126-0.1,200,75,1,relu,0.1,0.8142186544645514,125.29894460495264,7.436667097793136,11.193701112900623,0.7880565911905119,127.87602875038286,7.544218972980532,11.308228364796268
model1126-0.05,200,75,1,relu,0.05,0.8162450660701899,123.93224530158653,7.4055827080222505,11.132486034196788,0.7917515567803098,125.6466717317015,7.503450320444418,11.209222619419311
model1126-0.01,200,75,1,relu,0.01,0.8128095864211193,126.24928080910567,7.5930580275563795,11.236070523501784,0.781239755905025,131.98896545292075,7.75200983189297,11.488645066017174
model1126-0.005,200,75,1,relu,0.005,0.8167753944812107,123.57456896974911,7.447281466613231,11.116409895723939,0.7820574512947347,131.4956090435334,7.637562187293989,11.467153484781365
