,AGU,ATM,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN_med,CEN_pred
4747,-1.0,-1.0,-1.0,16.9,21.99,15.5,22.747,6.1,26.6,8.9,16.94689
4748,-1.0,17.5,25.8,74.8,54.29,23.1,84.586,32.6,-1.0,21.9,26.244976
4749,23.2,35.3,-1.0,52.1,34.26,32.9,48.283,-1.0,39.2,40.39,35.544865
4750,-1.0,84.4,43.2,-1.0,-1.0,56.8,-1.0,-1.0,-1.0,32.05,41.00107
4751,61.6,35.0,37.1,60.6,57.1,39.7,67.89,54.9,-1.0,55.69,47.647038
4752,-1.0,-1.0,26.3,32.7,40.6,40.3,43.823,41.6,61.7,50.6,44.28346
4753,-1.0,24.6,43.8,40.5,34.05,33.1,42.052,24.1,-1.0,16.0,31.823395
4754,-1.0,38.0,30.5,34.3,-1.0,-1.0,-1.0,60.44,28.4,37.09,32.81183
4755,-1.0,54.6,61.3,97.0,74.5,53.6,104.73,61.0,-1.0,46.4,56.944946
4756,-1.0,24.9,46.7,59.8,55.69,19.8,54.381,41.2,-1.0,18.5,29.974735
4757,-1.0,-1.0,-1.0,33.3,24.65,27.9,50.287,12.9,14.6,21.1,21.703535
4758,-1.0,8.8,62.0,42.1,-1.0,31.0,-1.0,45.6,28.2,32.92,30.658636
4759,37.4,22.0,-1.0,41.2,41.6,33.0,48.831,-1.0,-1.0,28.12,37.50819
4760,-1.0,25.2,16.4,19.6,-1.0,-1.0,-1.0,-1.0,-1.0,14.8,14.391526
4761,-1.0,75.3,75.5,143.5,92.53,94.4,150.61,34.7,-1.0,80.1,72.2964
4762,-1.0,26.5,38.7,-1.0,-1.0,21.9,-1.0,-1.0,40.1,26.46,35.640068
4763,47.06,27.3,35.74,-1.0,-1.0,24.42,77.08,26.74,39.15,33.06,32.54091
4764,-1.0,77.3,68.3,152.2,114.48,22.3,139.87,83.9,-1.0,21.3,55.832325
4765,-1.0,28.2,36.1,149.9,-1.0,52.4,69.969,62.5,34.9,53.1,54.801563
4766,-1.0,-1.0,-1.0,36.7,32.63,15.8,30.512,22.1,24.8,18.0,22.188148
4767,-1.0,55.5,54.4,124.5,142.38,47.3,135.62,73.4,144.1,85.5,71.387
4768,98.1,76.4,87.6,147.5,149.16,48.0,200.48,71.8,64.9,81.32,79.09304
4769,-1.0,53.7,48.2,48.8,-1.0,62.2,194.42,44.3,-1.0,55.1,52.30501
4770,51.9,41.83,-1.0,-1.0,-1.0,27.67,68.76,29.77,50.52,48.41,43.274147
4771,23.25,29.9,33.15,-1.0,198.77,29.61,21.97,25.86,33.04,29.63,32.456505
4772,-1.0,20.6,14.7,16.7,-1.0,-1.0,-1.0,31.77,-1.0,13.23,17.145025
4773,17.8,-1.0,-1.0,26.5,30.2,-1.0,20.593,41.03,-1.0,28.26,23.1483
4774,6.2,-1.0,-1.0,13.9,-1.0,9.1,52.373,21.5,5.3,11.3,16.167154
4775,31.9,43.9,-1.0,142.9,167.21,51.8,109.04,80.8,34.8,79.26,76.79377
4776,29.92,29.99,30.96,-1.0,106.92,32.99,47.1,31.87,37.84,32.79,38.216885
4777,-1.0,28.3,36.4,54.6,-1.0,33.3,66.21,38.1,32.9,45.4,35.64242
4778,-1.0,24.2,25.1,20.7,-1.0,17.0,-1.0,39.86,26.1,23.41,22.884987
4779,-1.0,52.8,-1.0,-1.0,38.3,-1.0,55.131,52.77,-1.0,28.94,31.612074
4780,-1.0,-1.0,-1.0,24.7,21.24,40.8,62.54,47.5,16.5,43.1,41.474464
4781,-1.0,122.2,80.1,294.7,-1.0,71.1,355.35,64.8,55.4,64.5,68.93615
4782,30.2,38.5,-1.0,15.7,-1.0,15.9,27.893,19.54,22.2,18.77,23.072777
4783,34.77,18.77,51.01,-1.0,101.97,41.53,41.04,38.72,34.83,35.35,41.32289
4784,-1.0,83.2,80.3,147.6,93.43,53.3,167.56,61.2,-1.0,53.9,67.43661
4785,-1.0,19.1,42.2,33.4,-1.0,-1.0,-1.0,95.24,14.3,21.41,17.587652
4786,71.6,37.5,-1.0,120.1,76.07,43.3,82.763,-1.0,48.7,58.74,52.60075
4787,-1.0,27.4,8.0,26.3,25.96,13.4,96.8,20.1,35.3,10.6,20.37942
4788,14.53,19.22,-1.0,-1.0,-1.0,19.89,85.57,16.2,21.57,20.75,19.859396
4789,-1.0,8.7,39.9,40.3,-1.0,22.4,-1.0,18.15,17.4,22.19,19.7786
4790,-1.0,17.0,30.6,32.8,-1.0,-1.0,-1.0,32.38,-1.0,28.11,20.899109
4791,-1.0,22.1,33.3,31.7,-1.0,32.6,-1.0,-1.0,23.3,42.11,26.502962
4792,26.0,-1.0,-1.0,25.5,31.24,21.3,59.357,18.9,14.1,26.7,22.791182
4793,20.71,57.77,29.52,-1.0,-1.0,26.1,57.76,16.09,24.22,33.97,30.937328
4794,-1.0,44.1,53.2,87.1,86.39,63.6,142.77,54.6,54.9,44.51,70.36408
4795,-1.0,20.0,24.0,36.2,23.9,31.0,51.474,16.4,-1.0,6.7,24.124865
4796,-1.0,25.8,33.9,63.0,-1.0,28.9,60.435,39.1,51.7,40.1,35.185974
4797,-1.0,32.5,56.7,130.1,-1.0,47.8,-1.0,83.08,54.8,66.77,60.44019
4798,-1.0,-1.0,-1.0,-1.0,-1.0,39.9,-1.0,-1.0,69.6,61.66,52.883575
4799,-1.0,9.0,22.6,12.2,-1.0,-1.0,-1.0,-1.0,-1.0,24.99,10.784553
4800,-1.0,40.8,29.1,34.9,-1.0,-1.0,-1.0,19.98,-1.0,28.4,21.556417
4801,-1.0,-1.0,15.3,21.1,40.78,24.4,55.133,26.5,31.1,20.0,27.521053
4802,-1.0,17.1,43.3,47.5,-1.0,26.2,-1.0,21.33,32.5,21.16,28.390394
4803,-1.0,-1.0,102.7,206.3,60.6,41.7,144.0,39.1,44.4,57.6,49.574955
4804,-1.0,6.2,14.1,12.5,14.55,12.0,27.904,7.1,-1.0,8.3,10.646022
4805,-1.0,77.8,58.7,-1.0,-1.0,79.4,-1.0,-1.0,-1.0,66.19,43.79297
4806,-1.0,1.8,15.5,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,9.05,6.944823
4807,-1.0,7.6,37.8,48.8,-1.0,24.7,-1.0,-1.0,-1.0,23.73,18.578037
4808,13.6,18.3,-1.0,28.2,36.27,21.9,47.099,-1.0,24.3,23.35,23.572239
4809,-1.0,19.1,33.5,89.9,43.85,25.7,111.15,31.5,-1.0,13.9,27.457497
4810,-1.0,37.0,39.5,117.7,155.66,40.8,134.5,50.2,-1.0,49.9,52.668617
4811,-1.0,60.7,65.4,205.5,154.3,47.4,203.01,78.8,171.7,82.3,65.54479
4812,-1.0,21.1,38.7,38.5,24.47,29.3,50.496,27.9,-1.0,18.8,27.089396
4813,-1.0,-1.0,-1.0,30.9,94.23,18.6,44.124,27.2,32.7,17.9,29.785496
4814,12.0,-1.0,-1.0,13.1,14.9,12.3,30.547,8.7,8.2,11.34,12.809306
4815,39.6,47.4,-1.0,60.5,49.67,28.6,51.881,-1.0,52.8,40.61,38.543457
4816,9.7,-1.0,-1.0,10.4,-1.0,7.3,64.174,17.9,16.0,10.9,11.047148
4817,-1.0,33.0,62.7,55.8,-1.0,27.7,-1.0,-1.0,25.9,27.83,28.354658
4818,-1.0,-1.0,46.2,98.2,131.08,48.5,111.54,83.6,56.2,61.7,70.37601
4819,-1.0,24.7,36.7,67.5,33.77,24.3,67.737,33.3,-1.0,25.09,27.723991
4820,38.7,28.1,-1.0,43.7,39.45,31.3,56.921,57.6,27.4,30.56,42.88494
4821,37.9,32.7,-1.0,43.7,51.96,24.8,55.016,-1.0,32.1,34.39,33.212746
4822,-1.0,-1.0,12.6,16.2,-1.0,-1.0,-1.0,12.81,-1.0,3.49,10.23355
4823,-1.0,-1.0,-1.0,26.3,25.89,17.2,58.446,19.4,28.7,25.2,23.06912
4824,-1.0,-1.0,-1.0,-1.0,30.3,-1.0,19.81,24.77,-1.0,8.8,17.87905
4825,-1.0,38.0,37.1,52.8,62.04,41.2,113.53,66.0,-1.0,53.5,53.261845
4826,-1.0,-1.0,-1.0,22.3,35.48,21.4,46.811,33.0,5.6,17.5,22.793108
4827,-1.0,25.4,37.3,40.6,31.27,24.4,49.523,37.6,-1.0,23.8,30.172699
4828,29.3,13.0,-1.0,17.0,17.8,11.7,23.898,49.83,-1.0,8.49,30.162518
4829,25.8,24.6,-1.0,44.7,39.11,23.3,49.07,36.2,25.2,39.76,29.619352
4830,-1.0,39.9,50.9,63.5,81.33,38.3,201.62,26.4,105.0,49.3,40.012993
4831,-1.0,15.3,15.3,16.7,-1.0,-1.0,-1.0,-1.0,-1.0,13.92,12.055356
4832,-1.0,9.7,-1.0,-1.0,57.3,-1.0,58.768,48.28,-1.0,33.31,31.156082
4833,-1.0,12.7,24.6,40.1,-1.0,-1.0,-1.0,22.09,-1.0,10.1,17.685135
4834,22.54,35.79,45.29,55.66,-1.0,35.97,-1.0,35.33,27.0,33.69,33.79181
4835,23.0,-1.0,-1.0,27.8,53.62,18.2,31.016,25.7,23.0,24.21,24.797827
4836,-1.0,27.2,34.0,53.0,-1.0,-1.0,-1.0,57.06,-1.0,39.69,30.039574
4837,14.9,74.3,-1.0,28.7,-1.0,6.8,41.415,20.27,10.4,11.32,25.948011
4838,17.5,-1.0,-1.0,127.8,67.07,28.0,137.46,44.2,18.9,38.26,46.18661
4839,-1.0,45.7,42.8,239.9,-1.0,-1.0,-1.0,24.94,18.6,43.19,53.853157
4840,-1.0,6.3,34.6,17.2,-1.0,-1.0,-1.0,-1.0,-1.0,12.41,15.334474
4841,12.6,-1.0,-1.0,24.9,-1.0,16.4,62.709,30.5,31.3,20.0,16.71175
4842,-1.0,-1.0,2.0,24.6,-1.0,-1.0,-1.0,6.83,-1.0,11.26,9.50076
4843,-1.0,16.9,48.4,45.3,-1.0,-1.0,-1.0,-1.0,-1.0,30.98,25.694464
4844,17.8,96.1,-1.0,50.5,40.8,15.0,-1.0,36.58,-1.0,14.26,23.649048
4845,-1.0,-1.0,-1.0,30.84,-1.0,-1.0,116.01,62.03,50.72,30.04,34.63856
4846,-1.0,51.1,77.5,147.8,44.93,55.1,90.766,44.5,-1.0,37.7,47.451176
4847,45.0,43.5,-1.0,91.7,83.51,35.4,78.463,-1.0,38.4,46.88,43.789047
4848,-1.0,19.9,39.5,43.8,-1.0,19.9,37.961,33.4,23.8,24.6,27.077372
4849,-1.0,33.7,41.0,58.8,-1.0,-1.0,-1.0,-1.0,23.0,29.34,28.476685
4850,-1.0,57.3,65.2,103.4,-1.0,37.2,129.71,51.7,-1.0,60.3,37.869827
4851,-1.0,23.0,70.7,60.2,44.9,80.6,54.545,39.6,-1.0,34.3,36.160915
4852,-1.0,26.7,74.9,-1.0,122.0,-1.0,72.586,46.08,-1.0,29.26,27.669428
4853,31.4,42.1,47.8,119.8,31.02,23.9,92.136,27.9,14.5,19.12,30.105768
4854,-1.0,61.1,82.1,104.8,76.79,78.3,88.826,49.5,-1.0,45.5,61.17199
4855,-1.0,27.3,30.5,25.6,36.7,25.7,56.762,33.9,17.2,31.41,30.637722
4856,23.12,21.88,23.34,-1.0,39.05,23.04,25.58,19.66,26.19,24.37,24.443926
4857,44.3,69.6,-1.0,127.0,59.45,58.2,93.423,54.0,51.6,55.86,63.719917
4858,53.6,33.2,-1.0,44.9,55.36,45.4,79.25,-1.0,54.5,50.24,48.06718
4859,-1.0,30.1,50.2,50.1,-1.0,38.9,-1.0,-1.0,47.2,43.44,40.785324
4860,28.1,40.4,-1.0,165.2,106.94,49.2,137.87,64.5,48.5,73.97,68.004616
4861,30.39,35.68,23.99,29.41,-1.0,34.02,-1.0,27.64,20.05,41.97,31.600172
4862,-1.0,44.2,26.8,58.4,75.09,40.8,38.379,25.5,-1.0,24.5,41.258644
4863,-1.0,68.2,-1.0,80.8,149.6,59.0,131.36,66.3,-1.0,70.0,62.724594
4864,26.2,32.0,-1.0,6.3,14.8,0.0,25.417,21.91,-1.0,7.09,17.50218
4865,-1.0,28.9,64.7,66.1,-1.0,31.3,54.4,46.9,-1.0,28.0,29.765934
4866,-1.0,31.2,-1.0,-1.0,20.1,-1.0,20.408,48.51,-1.0,14.22,18.445269
4867,-1.0,16.1,56.0,-1.0,32.8,-1.0,42.385,31.29,-1.0,21.89,22.848503
4868,-1.0,23.0,39.0,103.4,-1.0,-1.0,-1.0,22.38,-1.0,23.76,21.915827
4869,-1.0,15.5,-1.0,-1.0,15.3,-1.0,21.494,37.53,-1.0,12.6,16.06889
4870,-1.0,47.7,67.7,131.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.57,31.897964
4871,-1.0,52.2,59.6,93.0,-1.0,33.9,-1.0,43.46,44.5,41.81,44.887318
4872,34.8,-1.0,59.37,19.21,27.49,49.0,36.35,36.61,35.05,24.58,42.75937
4873,50.9,98.6,-1.0,54.4,69.5,41.8,68.008,36.21,-1.0,38.43,51.540195
4874,17.87,21.46,24.58,-1.0,-1.0,25.5,36.78,13.6,17.93,20.61,22.723392
4875,-1.0,21.4,28.5,22.5,-1.0,-1.0,-1.0,41.86,-1.0,22.93,21.816362
4876,-1.0,62.0,64.8,65.9,93.36,67.1,79.426,69.2,-1.0,70.9,72.29617
4877,-1.0,21.2,49.5,82.8,-1.0,41.1,105.12,61.7,63.6,55.6,50.36753
4878,68.5,-1.0,46.37,-1.0,70.06,55.75,68.31,56.8,-1.0,60.15,66.375145
4879,-1.0,-1.0,-1.0,69.9,56.01,29.1,59.475,35.7,41.6,28.1,38.63735
4880,16.0,20.4,-1.0,23.8,25.24,16.2,33.561,-1.0,16.5,21.21,18.315876
4881,-1.0,31.8,52.8,62.0,-1.0,24.3,-1.0,46.53,51.3,49.11,41.42942
4882,-1.0,11.7,24.6,55.1,-1.0,-1.0,-1.0,53.59,14.3,24.29,25.796577
4883,-1.0,-1.0,15.9,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,17.95,33.198364
4884,-1.0,24.4,25.1,37.9,-1.0,-1.0,-1.0,30.66,-1.0,20.06,21.899677
4885,-1.0,97.1,104.8,199.1,-1.0,33.7,-1.0,79.66,29.1,50.01,59.479572
4886,-1.0,25.4,26.3,35.4,27.89,35.8,58.21,27.5,-1.0,15.4,33.327404
4887,-1.0,15.9,32.7,56.3,34.22,30.2,49.316,20.5,-1.0,15.3,28.07667
4888,35.7,11.3,-1.0,50.8,-1.0,27.7,64.251,30.83,-1.0,28.93,29.99025
4889,11.1,-1.0,-1.0,3.3,11.4,7.4,21.347,4.1,9.3,2.06,7.794231
4890,-1.0,-1.0,-1.0,8.3,12.48,5.4,12.889,5.3,14.8,5.2,8.140703
4891,22.02,20.6,28.34,94.37,-1.0,58.22,-1.0,40.06,15.13,46.86,38.476368
4892,-1.0,36.4,55.6,93.4,77.52,61.9,80.972,56.4,51.1,48.3,65.291435
4893,-1.0,56.4,16.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.25,23.775402
4894,-1.0,34.6,40.4,-1.0,83.0,-1.0,30.795,59.4,-1.0,30.47,27.235594
4895,-1.0,66.4,95.5,86.4,-1.0,45.5,-1.0,-1.0,31.3,58.69,44.906353
4896,-1.0,-1.0,137.1,252.9,-1.0,-1.0,-1.0,50.12,32.6,56.64,54.673817
4897,21.4,24.1,-1.0,38.4,20.12,18.1,41.643,-1.0,29.7,20.96,21.722322
4898,-1.0,21.1,43.7,101.4,-1.0,31.7,-1.0,-1.0,7.2,27.66,30.65185
4899,-1.0,54.7,81.3,126.5,225.28,57.2,148.17,82.7,107.7,105.16,96.219444
4900,-1.0,13.2,18.8,-1.0,41.1,-1.0,53.166,30.15,-1.0,16.92,24.369423
4901,23.2,9.1,-1.0,24.0,24.4,8.9,33.933,6.19,-1.0,10.29,15.444066
4902,-1.0,-1.0,-1.0,51.1,45.29,25.6,44.628,33.8,43.9,31.0,35.360664
4903,-1.0,-1.0,42.0,61.1,-1.0,-1.0,-1.0,-1.0,-1.0,28.34,28.589602
4904,-1.0,25.8,62.4,48.6,-1.0,35.8,-1.0,20.09,36.9,33.21,32.684185
4905,4.5,11.3,-1.0,27.6,14.36,13.3,34.276,-1.0,10.7,10.84,13.303296
4906,26.6,39.3,-1.0,-1.0,62.7,29.2,43.598,53.31,-1.0,43.5,33.502285
4907,12.78,22.32,22.41,-1.0,-1.0,17.72,164.29,20.97,10.15,19.56,23.368633
4908,-1.0,11.3,10.7,30.3,22.91,19.9,40.436,16.4,-1.0,16.9,16.966097
4909,-1.0,13.5,30.2,29.7,38.01,22.4,66.53,28.7,46.8,26.5,25.717152
4910,-1.0,46.7,52.8,72.6,-1.0,-1.0,-1.0,-1.0,26.4,43.12,39.623665
4911,-1.0,27.5,-1.0,-1.0,69.5,-1.0,67.117,57.99,-1.0,35.53,39.337868
4912,-1.0,-1.0,-1.0,35.5,39.02,20.7,45.965,37.9,32.8,29.0,29.667023
4913,58.83,39.55,62.21,-1.0,-1.0,22.55,80.05,38.57,36.68,35.82,38.101517
4914,-1.0,21.7,9.9,16.0,-1.0,-1.0,-1.0,13.18,-1.0,10.66,13.656189
4915,35.9,49.5,-1.0,45.1,43.28,45.1,63.639,-1.0,61.3,42.33,49.498417
4916,20.58,14.85,12.95,-1.0,-1.0,4.43,48.91,22.85,16.18,46.82,22.30031
4917,-1.0,24.2,31.9,22.5,-1.0,-1.0,-1.0,30.14,-1.0,10.82,22.678007
4918,-1.0,49.3,56.0,246.0,134.24,62.5,231.6,92.9,-1.0,87.6,72.22093
4919,59.1,30.3,-1.0,66.3,88.23,33.5,86.419,-1.0,57.0,45.01,46.91952
4920,37.2,-1.0,-1.0,45.3,24.08,31.3,91.273,46.4,24.4,32.53,38.939335
4921,47.2,28.3,-1.0,47.8,58.2,32.8,52.421,55.28,-1.0,33.46,39.885834
4922,19.7,27.2,44.85,-1.0,-1.0,30.17,33.37,29.36,18.8,19.12,30.40416
4923,-1.0,51.9,41.8,47.6,53.92,45.4,102.6,42.6,-1.0,43.5,50.09452
4924,-1.0,34.7,57.6,-1.0,-1.0,43.0,-1.0,-1.0,71.6,56.27,62.80522
4925,-1.0,14.2,97.4,72.2,-1.0,43.8,-1.0,131.31,43.0,51.87,43.582554
4926,-1.0,-1.0,9.6,27.7,-1.0,-1.0,-1.0,17.25,-1.0,12.4,11.774431
4927,-1.0,-1.0,-1.0,96.5,23.09,17.1,50.229,20.4,20.6,21.8,18.855665
4928,-1.0,33.3,21.9,85.9,88.39,29.3,106.73,45.4,-1.0,60.3,38.76042
4929,-1.0,42.6,17.7,31.7,37.0,35.2,56.512,25.2,-1.0,35.4,37.627262
4930,-1.0,-1.0,25.3,8.6,5.88,30.3,18.588,21.1,42.9,18.7,26.757298
4931,-1.0,41.7,32.8,257.2,-1.0,-1.0,-1.0,-1.0,15.6,45.13,66.45248
4932,-1.0,36.1,44.8,-1.0,-1.0,37.0,-1.0,-1.0,-1.0,34.02,35.939514
4933,-1.0,32.0,49.5,102.1,-1.0,31.7,-1.0,-1.0,27.1,25.11,35.077248
4934,-1.0,26.5,47.9,70.1,42.57,29.3,64.653,47.5,-1.0,41.7,34.246006
4935,46.8,37.9,-1.0,47.0,72.87,35.1,76.514,64.7,25.0,48.62,51.508583
4936,-1.0,43.9,60.7,86.5,57.8,58.7,76.711,52.4,-1.0,69.3,53.38618
4937,-1.0,39.2,26.0,30.5,26.73,39.5,29.483,42.0,-1.0,35.0,44.618706
4938,-1.0,-1.0,-1.0,23.3,35.08,25.5,68.02,5.7,16.0,20.0,20.732418
4939,28.51,-1.0,51.04,-1.0,-1.0,67.92,35.61,44.05,38.8,46.14,50.485844
4940,-1.0,76.3,99.5,110.0,136.07,67.0,117.92,95.6,-1.0,54.9,76.60149
4941,-1.0,33.4,36.7,51.4,50.77,23.1,103.1,26.4,-1.0,18.3,26.645363
4942,-1.0,-1.0,21.5,23.4,-1.0,-1.0,-1.0,23.46,-1.0,11.05,16.7197
4943,15.84,-1.0,31.62,-1.0,-1.0,13.63,59.3,24.64,20.66,25.43,19.427868
4944,9.88,26.17,33.12,-1.0,43.09,20.93,98.24,24.01,27.2,26.88,23.917427
4945,-1.0,17.7,24.3,41.1,-1.0,-1.0,-1.0,20.68,-1.0,15.62,17.889826
4946,47.3,36.0,-1.0,36.1,40.7,29.4,47.684,-1.0,47.1,37.16,36.44905
4947,-1.0,35.0,65.8,97.9,-1.0,78.3,-1.0,59.25,43.3,42.44,67.370155
4948,-1.0,29.6,17.2,26.0,-1.0,-1.0,-1.0,18.72,-1.0,18.17,17.307972
4949,-1.0,13.1,-1.0,-1.0,23.9,-1.0,16.002,12.76,-1.0,7.31,12.8974695
4950,-1.0,38.5,61.6,79.9,-1.0,27.6,-1.0,-1.0,28.6,28.41,32.37503
4951,-1.0,-1.0,37.7,24.8,-1.0,-1.0,-1.0,-1.0,-1.0,23.86,20.424776
4952,13.4,12.9,24.7,6.8,19.43,0.2,37.932,12.5,14.6,15.87,16.53332
4953,29.3,29.2,-1.0,50.3,22.66,32.5,105.34,-1.0,31.5,45.75,36.235313
4954,-1.0,89.8,111.7,162.7,103.71,83.2,330.55,93.2,-1.0,65.2,91.24459
4955,-1.0,-1.0,-1.0,-1.0,-1.0,20.4,-1.0,-1.0,29.2,34.97,24.792534
4956,-1.0,29.7,29.4,47.7,-1.0,32.0,-1.0,-1.0,92.4,48.4,44.643764
4957,23.1,32.7,-1.0,19.5,38.5,-1.0,32.686,22.51,-1.0,14.51,18.20113
4958,-1.0,8.2,14.7,15.9,-1.0,0.0,-1.0,20.95,-1.0,9.67,12.68942
4959,-1.0,5.7,0.1,48.5,-1.0,14.5,-1.0,-1.0,46.0,30.99,18.8447
4960,-1.0,21.6,18.5,12.4,-1.0,-1.0,-1.0,21.53,-1.0,18.97,15.78352
4961,12.2,-1.0,-1.0,27.4,-1.0,5.7,33.746,15.0,19.4,17.7,9.762979
4962,-1.0,33.0,40.8,45.8,36.7,36.6,68.723,25.2,-1.0,48.3,35.194
4963,-1.0,24.0,27.9,69.6,39.18,22.7,86.839,28.7,-1.0,37.5,26.926834
4964,-1.0,25.8,51.8,37.0,65.73,29.8,54.014,39.5,-1.0,20.0,35.791664
4965,-1.0,32.0,48.7,97.7,-1.0,16.6,-1.0,24.19,8.4,22.72,24.374474
4966,31.76,51.74,29.27,-1.0,52.35,39.16,15.27,31.58,32.33,37.77,42.744728
4967,16.2,13.5,24.57,-1.0,135.5,19.82,68.27,13.17,13.13,15.49,24.022324
4968,22.1,-1.0,-1.0,139.1,129.45,50.0,89.11,67.6,33.3,71.56,67.23985
4969,-1.0,26.6,32.8,42.6,46.28,44.2,79.856,27.1,-1.0,28.2,32.52425
4970,-1.0,21.1,26.1,75.6,28.48,22.2,45.306,29.6,-1.0,18.8,23.293886
4971,-1.0,47.2,30.6,48.9,-1.0,-1.0,-1.0,23.88,-1.0,33.88,25.264917
4972,-1.0,20.2,35.2,44.7,-1.0,17.2,-1.0,-1.0,18.3,16.91,20.947632
4973,-1.0,12.6,8.4,16.0,-1.0,-1.0,-1.0,15.94,-1.0,14.9,11.764155
4974,16.32,28.95,-1.0,-1.0,-1.0,49.96,229.88,21.49,15.08,25.98,39.856483
4975,-1.0,24.1,33.7,64.8,-1.0,20.9,-1.0,-1.0,25.5,23.26,24.944048
4976,-1.0,103.0,110.0,370.1,166.93,113.1,356.44,116.2,-1.0,114.8,124.474464
4977,23.4,-1.0,-1.0,21.9,-1.0,11.3,35.523,28.9,10.5,6.6,19.94461
4978,-1.0,-1.0,22.1,32.7,43.73,22.8,59.871,21.9,75.5,23.9,27.880514
4979,-1.0,-1.0,-1.0,15.6,7.76,18.9,28.613,15.9,16.3,20.8,16.376657
4980,24.25,38.88,36.82,-1.0,-1.0,43.19,36.99,34.41,28.5,36.67,41.48202
4981,17.2,57.5,-1.0,25.8,25.4,13.2,39.441,64.59,-1.0,21.06,17.588476
4982,59.72,50.69,37.87,-1.0,-1.0,55.07,36.31,46.01,72.22,55.01,65.25869
4983,-1.0,28.4,29.2,33.4,-1.0,15.9,-1.0,15.87,13.7,11.81,16.771276
4984,7.6,29.8,-1.0,18.1,22.1,-1.0,12.662,30.64,-1.0,26.73,12.947059
4985,-1.0,-1.0,85.3,60.8,67.29,29.5,49.256,55.9,36.4,24.3,41.477715
4986,-1.0,32.4,54.9,154.4,129.01,25.7,82.207,39.7,-1.0,21.7,40.81622
4987,-1.0,67.0,93.6,180.3,-1.0,45.8,168.53,68.8,-1.0,49.9,48.897797
4988,-1.0,174.9,-1.0,-1.0,28.9,-1.0,39.037,1.83,-1.0,7.34,25.753252
4989,-1.0,-1.0,39.5,62.6,26.8,38.6,60.128,26.6,31.3,21.3,35.643234
4990,-1.0,36.6,62.9,70.5,45.08,24.0,93.599,41.8,60.5,28.1,33.919468
4991,-1.0,35.0,46.0,59.7,-1.0,27.4,-1.0,-1.0,23.9,28.09,27.509457
4992,-1.0,16.6,56.3,19.5,-1.0,-1.0,-1.0,-1.0,9.9,16.6,24.618484
4993,-1.0,12.7,29.7,43.3,-1.0,28.8,-1.0,-1.0,-1.0,23.16,20.410952
4994,-1.0,-1.0,-1.0,38.4,39.7,31.2,62.077,70.7,38.3,40.5,39.983707
4995,-1.0,-1.0,19.7,23.8,-1.0,-1.0,-1.0,-1.0,-1.0,16.78,14.197986
4996,18.2,-1.0,-1.0,33.8,-1.0,10.1,76.196,27.7,14.3,12.84,16.25397
4997,28.3,16.2,-1.0,28.3,20.44,21.1,36.904,31.9,18.6,22.11,26.585255
4998,-1.0,28.1,36.5,46.3,-1.0,33.3,-1.0,-1.0,-1.0,27.3,26.698677
4999,8.3,-1.0,-1.0,-1.0,-1.0,11.5,21.177,6.3,-1.0,7.43,12.002715
5000,30.5,35.7,37.2,33.5,17.06,35.7,55.929,34.2,25.3,29.59,33.504326
5001,-1.0,12.3,63.3,55.3,-1.0,23.9,-1.0,37.65,81.2,54.97,33.531372
5002,-1.0,16.8,33.0,-1.0,35.1,-1.0,36.006,56.55,-1.0,17.07,28.52058
5003,30.48,-1.0,67.4,-1.0,-1.0,39.83,63.65,39.65,41.52,52.61,40.029
5004,-1.0,40.2,39.1,65.9,100.63,45.4,99.413,54.1,-1.0,47.89,44.64056
5005,-1.0,29.1,26.0,24.6,-1.0,-1.0,-1.0,28.51,-1.0,18.93,21.982328
5006,40.4,-1.0,-1.0,127.5,16.79,64.7,62.126,48.5,63.5,47.34,65.97141
5007,-1.0,23.1,-1.0,92.9,-1.0,24.1,-1.0,-1.0,17.3,26.93,31.765331
5008,-1.0,-1.0,-1.0,19.8,-1.0,16.7,28.076,23.4,34.8,19.0,20.952541
5009,-1.0,44.0,48.9,190.8,47.01,24.0,84.297,59.7,-1.0,18.3,37.219364
5010,-1.0,76.9,85.9,164.6,80.89,122.1,108.49,49.5,-1.0,78.3,58.61718
5011,35.7,40.8,-1.0,62.4,77.76,41.6,94.852,-1.0,33.8,43.8,49.927307
5012,-1.0,59.6,49.8,87.2,-1.0,41.1,-1.0,66.05,51.0,50.67,54.92904
5013,-1.0,37.1,39.4,84.2,97.95,40.4,80.952,48.6,-1.0,66.1,40.48965
5014,-1.0,36.1,32.7,34.3,49.88,35.4,89.516,35.0,-1.0,36.1,37.70958
5015,54.6,48.2,-1.0,100.3,66.89,35.9,107.9,-1.0,51.9,48.19,47.376945
5016,30.2,27.0,-1.0,49.0,35.86,24.7,63.219,38.3,29.7,29.97,31.433372
5017,42.13,29.41,30.13,35.11,-1.0,31.93,-1.0,36.84,40.0,35.06,38.10707
5018,-1.0,-1.0,-1.0,17.4,17.36,17.8,29.663,9.8,25.0,17.0,19.06546
5019,-1.0,44.7,30.3,204.8,223.48,52.2,256.94,64.3,-1.0,65.7,90.80409
