FECHA,HORA,AGU_PM10,ATM_PM10,CEN_PM10,LDO_PM10,LPIN_PM10,MIR_PM10,OBL_PM10,SFE_PM10,TLA_PM10,VAL_PM10,HR,TMP,WS,PM10-2,PM10-1
2016-01-09 13:00:00,13:00,35.93,40.52,41.99,36.28,,,37.19,71.39,36.37,34.69,25.2,22.9,1.6,,
2016-01-09 14:00:00,14:00,22.72,28.69,37.25,35.16,,,37.96,87.98,30.46,23.52,18.9,24.1,2.9,,
2016-01-09 15:00:00,15:00,16.97,23.69,23.71,38.32,,,29.19,80.69,25.51,22.73,14.8,24.6,4.5,,
2016-01-09 16:00:00,16:00,11.38,23.31,18.93,34.44,,,19.26,66.58,19.12,28.0,14.6,24.1,5.1,,
2016-01-09 17:00:00,17:00,12.0,28.01,19.54,28.26,,,27.4,74.7,15.74,19.93,14.4,23.2,3.6,,
2016-01-09 18:00:00,18:00,14.38,46.73,39.46,34.86,,,43.77,84.24,19.14,29.31,18.5,21.7,3.1,,
2016-01-09 19:00:00,19:00,19.74,41.9,35.05,41.62,,,48.95,92.45,24.24,25.23,33.2,19.9,1.8,,
2016-01-09 20:00:00,20:00,27.91,36.84,25.53,32.9,,,41.74,123.13,22.27,24.36,37.6,19.3,1.1,,
2016-01-09 21:00:00,21:00,21.8,31.61,30.77,29.0,,,33.68,136.56,20.07,22.57,40.7,18.2,1.0,,
2016-01-09 22:00:00,22:00,20.19,25.49,48.43,51.05,,,56.22,104.58,41.33,25.77,49.5,17.0,1.4,,
2016-01-09 23:00:00,23:00,31.62,38.24,55.34,56.67,,,40.39,99.76,59.89,36.94,54.6,15.3,1.3,,
2016-01-10 00:00:00,00:00,38.61,43.31,61.99,57.02,,,48.1,72.3,64.45,30.18,62.7,14.5,0.5,,
2016-01-10 01:00:00,01:00,27.25,43.55,70.25,75.74,,,57.65,38.86,68.75,34.54,64.2,13.7,1.0,,
2016-01-10 02:00:00,02:00,26.07,34.92,73.65,74.53,,,51.24,47.17,63.2,35.52,63.4,13.2,1.0,,
2016-01-10 03:00:00,03:00,25.59,31.07,96.16,48.23,,,55.42,40.97,67.22,42.77,67.1,12.5,0.1,,
2016-01-10 04:00:00,04:00,22.68,34.73,77.69,44.87,,,38.67,37.91,69.04,42.5,69.5,12.3,0.1,,
2016-01-10 05:00:00,05:00,22.87,35.95,49.39,52.72,,,37.38,34.01,50.97,43.7,70.7,11.4,0.8,,
2016-01-10 06:00:00,06:00,17.07,37.1,47.21,40.37,,,35.08,72.98,45.06,43.77,70.7,10.6,0.3,,
2016-01-10 07:00:00,07:00,20.86,36.85,80.33,30.58,,,39.78,69.91,53.43,50.43,73.3,10.1,0.1,,
2016-01-10 08:00:00,08:00,33.06,53.7,105.95,36.81,,,48.74,119.76,76.65,48.22,74.6,10.4,0.2,,
2016-01-10 09:00:00,09:00,45.17,72.45,100.53,71.18,,,44.92,108.37,60.11,52.88,58.0,13.7,0.4,,
2016-01-10 10:00:00,10:00,49.37,78.02,42.73,58.15,,,28.83,129.1,37.81,47.25,46.0,17.9,1.0,,
2016-01-10 11:00:00,11:00,47.34,39.87,42.89,31.27,,,28.38,74.49,39.88,44.85,35.9,21.5,1.9,,
2016-01-10 12:00:00,12:00,29.92,41.53,41.55,22.71,,,25.87,55.15,22.72,38.11,23.6,23.5,1.5,,
2016-01-10 13:00:00,13:00,19.03,26.32,23.85,19.97,,,14.5,82.79,15.58,19.5,14.2,25.2,1.5,,
2016-01-10 14:00:00,14:00,14.55,14.77,17.33,24.63,,,14.0,65.26,9.34,8.63,11.8,26.5,2.1,,
2016-01-10 15:00:00,15:00,11.62,15.61,17.85,27.77,,,16.17,61.09,11.31,10.26,10.1,27.0,4.8,,
2016-01-10 16:00:00,16:00,10.07,14.3,12.64,44.7,,,13.63,62.04,11.79,10.42,8.6,26.8,5.2,,
2016-01-10 17:00:00,17:00,8.29,46.08,18.69,25.07,,,11.61,66.41,11.56,12.16,8.2,26.1,4.4,,
2016-01-10 18:00:00,18:00,16.26,33.87,25.28,29.02,,,11.78,61.77,10.93,18.0,9.9,23.5,2.7,,
2016-01-10 19:00:00,19:00,20.48,22.64,23.46,36.87,,,12.26,81.07,10.75,18.08,12.8,21.0,1.6,,
2016-01-10 20:00:00,20:00,21.68,29.12,28.15,66.72,,,24.97,182.89,15.25,27.88,16.5,19.3,2.2,,
2016-01-10 21:00:00,21:00,20.46,34.73,35.02,72.14,,,34.0,172.01,37.68,32.17,25.4,17.9,2.1,,
2016-01-10 22:00:00,22:00,17.24,26.06,36.66,48.36,,,39.32,149.6,33.38,27.9,32.0,17.2,2.1,,
2016-01-10 23:00:00,23:00,13.97,27.83,38.16,35.79,,,31.88,115.54,36.87,23.42,41.1,15.6,1.3,,
2016-01-11 00:00:00,00:00,15.9,29.26,45.93,37.71,,,51.36,123.91,37.87,24.33,50.8,14.2,0.5,,
2016-01-11 01:00:00,01:00,22.38,29.8,41.88,44.05,,,45.27,84.99,39.06,20.73,56.7,12.2,0.9,,
2016-01-11 02:00:00,02:00,16.99,29.17,44.88,28.53,,,34.15,42.21,33.35,20.66,60.6,11.5,1.0,,
2016-01-11 03:00:00,03:00,9.63,25.41,36.04,25.49,,,32.77,34.1,26.62,15.13,68.9,10.2,0.4,,
2016-01-11 04:00:00,04:00,10.49,22.26,27.7,29.6,,,27.65,35.5,25.56,12.81,69.3,9.5,0.6,,
2016-01-11 05:00:00,05:00,17.66,25.21,35.52,23.71,,,34.11,41.03,21.56,16.22,71.6,8.6,0.7,,
2016-01-11 06:00:00,06:00,28.42,35.26,49.15,29.8,,,45.58,65.22,38.81,22.98,74.1,8.3,0.4,,
2016-01-11 07:00:00,07:00,41.84,55.18,69.38,36.34,,,57.76,86.37,69.4,53.56,74.5,8.1,0.4,,
2016-01-11 08:00:00,08:00,64.9,82.15,93.61,76.88,,,76.05,116.88,102.95,74.21,68.6,9.0,0.6,,
2016-01-11 09:00:00,09:00,59.21,95.17,97.79,110.52,,,54.74,123.45,85.08,67.92,55.1,13.6,0.4,,
2016-01-11 10:00:00,10:00,59.41,76.41,75.37,65.43,,,37.66,95.01,49.48,51.39,41.9,17.8,1.1,,
2016-01-11 11:00:00,11:00,58.83,39.55,35.82,62.21,,,22.55,80.05,38.57,36.68,39.8,20.0,1.3,,
2016-01-11 12:00:00,12:00,52.19,27.2,39.74,39.26,,,30.63,97.81,33.08,43.3,27.8,22.5,1.7,,
2016-01-11 13:00:00,13:00,42.23,38.96,48.5,39.28,,,36.73,90.36,26.37,48.49,22.4,24.0,2.7,,
2016-01-11 14:00:00,14:00,17.58,34.21,41.88,44.63,,,58.81,105.68,24.59,22.9,15.5,25.4,4.5,,
2016-01-11 15:00:00,15:00,11.93,21.83,22.13,37.51,,,30.19,145.66,17.69,20.96,15.7,25.8,4.8,,
2016-01-11 16:00:00,16:00,11.75,26.92,18.13,33.82,,,25.77,77.04,16.55,18.62,15.0,26.0,4.9,,
2016-01-11 17:00:00,17:00,10.79,28.56,21.1,28.85,,,37.98,84.36,14.92,21.41,15.6,25.4,4.3,,
2016-01-11 18:00:00,18:00,18.32,39.13,31.9,26.24,,,40.68,109.23,18.28,24.77,16.7,23.4,2.9,,
2016-01-11 19:00:00,19:00,34.14,46.99,41.17,57.35,,,39.18,122.07,30.41,37.27,22.6,21.1,2.3,,
2016-01-11 20:00:00,20:00,37.71,53.57,43.84,106.88,,,36.44,66.01,44.45,33.06,25.9,19.9,2.8,,
2016-01-11 21:00:00,21:00,32.2,51.39,59.13,117.75,,,46.83,59.53,47.08,37.44,33.9,18.5,1.5,,
2016-01-11 22:00:00,22:00,23.71,50.3,43.88,120.85,,,37.96,98.09,39.27,33.75,44.9,16.5,0.7,,
2016-01-11 23:00:00,23:00,25.75,43.58,45.67,145.32,,,25.72,106.01,63.65,27.53,47.6,16.0,1.2,,
2016-01-12 00:00:00,00:00,28.52,50.17,60.83,118.9,,,16.27,116.06,54.87,24.9,59.3,14.3,0.6,,
2016-01-12 01:00:00,01:00,27.09,35.54,60.35,63.45,,,27.19,104.76,52.7,22.69,64.0,12.9,0.4,,
2016-01-12 02:00:00,02:00,26.01,42.25,59.83,44.48,,,38.64,50.22,64.94,18.59,64.9,12.3,0.9,,
2016-01-12 03:00:00,03:00,24.43,37.32,51.07,30.13,,,44.95,51.05,58.3,19.74,70.3,11.3,0.9,,
2016-01-12 04:00:00,04:00,23.59,39.03,53.43,28.47,,,55.63,34.97,48.34,21.43,67.7,11.3,1.5,,
2016-01-12 05:00:00,05:00,36.01,40.59,57.79,26.68,,,46.48,33.59,40.01,26.27,72.7,9.8,1.1,,
2016-01-12 06:00:00,06:00,28.0,36.9,60.99,32.84,,,47.34,29.88,48.27,35.89,72.7,10.2,1.0,,
2016-01-12 07:00:00,07:00,31.86,61.54,80.67,64.53,,,46.34,45.21,80.56,57.44,74.8,9.5,0.8,,
2016-01-12 08:00:00,08:00,45.3,99.37,87.69,77.95,,,60.07,54.52,83.3,82.97,77.8,9.5,0.6,,
2016-01-12 09:00:00,09:00,69.7,107.06,88.66,58.7,,,72.33,89.4,60.52,92.36,63.1,13.8,0.5,,
2016-01-12 10:00:00,10:00,82.52,81.83,75.39,51.18,,,50.07,91.28,48.61,73.44,55.3,17.9,1.2,,
2016-01-12 11:00:00,11:00,69.09,49.21,45.91,43.17,,,40.09,63.95,42.7,66.49,54.9,20.7,2.1,,
2016-01-12 12:00:00,12:00,50.4,37.66,41.04,27.8,,,29.1,62.23,33.33,48.62,39.9,23.0,1.9,,
2016-01-12 13:00:00,13:00,36.02,32.72,40.33,27.38,,,24.41,57.0,17.96,31.31,26.2,24.7,1.5,,
2016-01-12 14:00:00,14:00,40.01,26.83,43.9,28.59,,,29.02,73.1,22.0,31.04,27.0,25.4,1.3,,
2016-01-12 15:00:00,15:00,30.72,36.08,51.73,25.79,,,30.2,69.05,30.79,39.49,27.1,25.8,1.4,,
2016-01-12 16:00:00,16:00,26.29,35.41,53.69,25.96,,,45.75,53.73,27.62,33.4,22.9,27.3,1.4,,
2016-01-12 17:00:00,17:00,25.47,32.09,34.57,29.71,,,32.71,53.39,25.26,30.29,24.4,26.4,3.1,,
2016-01-12 18:00:00,18:00,22.3,31.28,33.53,39.78,,,33.52,55.84,30.58,36.18,31.5,24.2,2.5,,
2016-01-12 19:00:00,19:00,25.7,31.6,33.34,60.35,,,28.31,54.24,36.62,33.34,35.8,22.2,2.6,,
2016-01-12 20:00:00,20:00,24.35,29.28,41.17,65.67,,,34.02,51.3,42.48,36.07,39.3,20.4,2.1,,
2016-01-12 21:00:00,21:00,27.89,34.34,59.39,37.93,,,46.96,51.26,50.99,31.65,46.4,19.5,2.6,,
2016-01-12 22:00:00,22:00,19.77,35.42,62.81,32.73,,,35.62,42.65,31.19,20.87,52.1,18.4,1.5,,
2016-01-12 23:00:00,23:00,11.65,35.01,63.64,27.63,,,34.66,38.51,25.94,17.62,56.6,17.3,1.2,,
2016-01-13 00:00:00,00:00,10.26,35.92,50.74,32.76,,,23.56,31.09,32.65,5.78,62.2,16.2,0.7,,
2016-01-13 01:00:00,01:00,7.1,34.14,38.72,31.55,,,31.39,16.98,46.49,9.65,64.7,15.4,0.8,,
2016-01-13 02:00:00,02:00,11.38,28.61,37.1,21.13,,,32.59,32.84,48.57,13.08,68.9,14.2,1.4,,
2016-01-13 03:00:00,03:00,7.85,22.29,39.65,14.38,,,22.05,18.48,36.27,16.28,68.5,14.8,0.8,,
2016-01-13 04:00:00,04:00,4.69,21.02,31.46,14.0,,,13.19,21.23,,21.12,72.7,14.7,1.4,,
2016-01-13 05:00:00,05:00,14.87,34.21,30.18,20.66,,,18.48,31.54,,6.68,74.2,14.2,1.4,,
2016-01-13 06:00:00,06:00,19.48,40.13,46.42,24.12,,,21.88,67.46,,17.89,77.7,13.6,1.4,,
2016-01-13 07:00:00,07:00,36.04,46.82,58.63,27.6,,,40.95,113.26,,39.1,80.8,13.2,1.1,,
2016-01-13 08:00:00,08:00,65.39,45.1,47.36,26.3,,,37.54,138.5,,76.86,78.8,14.1,0.7,,
2016-01-13 09:00:00,09:00,55.39,32.33,42.69,29.17,,,30.06,99.73,,61.95,72.3,17.9,1.8,,
2016-01-13 10:00:00,10:00,47.06,27.3,33.06,35.74,,,24.42,77.08,26.74,39.15,68.6,19.0,2.0,,
2016-01-13 11:00:00,11:00,47.24,28.45,28.73,27.98,,,26.27,74.98,33.14,37.43,67.2,19.2,3.2,,
2016-01-13 12:00:00,12:00,29.05,22.72,30.79,32.02,,,19.47,93.74,16.5,36.01,77.7,18.2,2.4,,
2016-01-13 13:00:00,13:00,7.45,32.27,34.72,21.15,,,25.4,71.81,24.38,30.54,82.4,18.2,1.4,,
2016-01-13 14:00:00,14:00,7.18,10.02,22.21,10.41,,,14.23,73.0,6.78,13.22,70.4,20.2,1.5,,
2016-01-13 15:00:00,15:00,6.14,17.28,13.14,10.33,,,12.74,72.69,0.95,13.89,60.1,21.8,2.7,,
2016-01-13 16:00:00,16:00,14.48,21.82,18.73,12.51,,,14.47,66.36,1.235,19.25,41.5,23.4,,,
2016-01-13 17:00:00,17:00,20.22,28.53,24.36,17.09,,,31.87,64.25,9.652000000000001,25.7,48.3,22.5,4.1,,
2016-01-13 18:00:00,18:00,16.48,29.11,24.35,11.48,,,32.84,49.98,19.256,20.98,51.4,20.8,3.3,,
2016-01-13 19:00:00,19:00,13.3,23.66,27.74,20.24,,,33.13,56.52,23.85,13.4,63.2,18.8,2.0,,
2016-01-13 20:00:00,20:00,8.61,24.44,40.38,25.57,,,45.08,58.67,35.89,16.01,70.4,17.6,1.5,,
2016-01-13 21:00:00,21:00,10.81,33.99,50.31,18.92,,,35.21,74.52,37.79,18.71,82.7,16.0,1.4,,
2016-01-13 22:00:00,22:00,22.95,24.48,40.65,17.17,,,31.98,,18.12,26.84,81.9,15.9,1.1,,
2016-01-13 23:00:00,23:00,23.72,12.76,37.56,26.54,,,28.92,102.06,26.14,19.13,84.9,15.2,0.9,,
2016-01-14 00:00:00,00:00,6.92,6.94,38.72,22.01,,,31.04,71.0,32.04,14.64,88.7,14.3,1.3,,
2016-01-14 01:00:00,01:00,18.45,16.25,38.45,11.78,,,22.61,36.45,27.12,12.81,90.9,13.5,0.5,,
2016-01-14 02:00:00,02:00,7.04,16.27,30.52,6.16,,,5.89,35.58,14.55,27.34,93.5,13.0,0.9,,
2016-01-14 03:00:00,03:00,14.13,22.03,25.04,10.12,,,11.03,36.57,11.38,27.92,94.3,12.8,0.6,,
2016-01-14 04:00:00,04:00,20.75,23.75,23.44,8.19,,,12.93,30.96,9.29,35.79,93.7,12.6,0.8,,
2016-01-14 05:00:00,05:00,23.41,29.56,21.23,14.22,,,12.74,52.38,16.61,34.16,95.6,11.8,0.3,,
2016-01-14 06:00:00,06:00,28.38,38.88,35.72,29.45,,,21.17,92.29,26.47,26.17,95.8,11.4,0.6,,
2016-01-14 07:00:00,07:00,33.76,56.36,57.64,32.67,,,35.11,55.23,47.01,17.49,95.2,10.6,0.4,,
2016-01-14 08:00:00,08:00,36.65,80.4,81.95,37.65,,,40.77,82.39,68.36,33.22,93.4,11.4,0.3,,
2016-01-14 09:00:00,09:00,30.98,81.52,57.5,31.61,,,52.22,105.91,46.97,19.9,79.3,15.8,0.3,,
2016-01-14 10:00:00,10:00,19.73,56.14,40.92,32.18,,,37.87,76.99,37.5,20.29,58.4,19.4,1.0,,
2016-01-14 11:00:00,11:00,11.91,31.41,34.06,36.12,,,37.12,77.07,20.15,11.66,42.5,20.5,1.3,,
2016-01-14 12:00:00,12:00,9.83,10.83,16.75,16.54,,,19.79,69.67,9.71,13.91,32.0,21.9,1.4,,
2016-01-14 13:00:00,13:00,6.84,8.74,16.04,11.54,,,14.26,54.73,6.78,12.05,24.8,23.4,3.2,,
2016-01-14 14:00:00,14:00,11.82,15.42,28.55,16.78,,,13.76,50.44,7.92,12.25,20.8,24.4,5.2,,
2016-01-14 15:00:00,15:00,13.42,16.96,27.48,25.0,,,17.6,44.31,15.63,26.9,14.9,25.0,6.6,,
2016-01-14 16:00:00,16:00,11.01,20.72,25.75,31.53,,,26.37,61.07,22.74,28.27,16.3,24.4,6.5,,
2016-01-14 17:00:00,17:00,9.37,19.87,25.61,27.7,,,21.39,71.45,22.35,25.4,19.8,23.6,5.6,,
2016-01-14 18:00:00,18:00,14.15,19.61,21.67,25.5,,,16.7,101.33,20.42,20.49,23.4,22.0,3.9,,
2016-01-14 19:00:00,19:00,11.37,28.62,32.93,33.17,,,25.87,73.35,16.67,24.54,28.7,19.6,1.9,,
2016-01-14 20:00:00,20:00,10.48,32.95,30.79,57.43,,,26.22,115.81,24.27,27.97,33.1,18.5,2.5,,
2016-01-14 21:00:00,21:00,15.36,31.4,30.02,45.68,,,27.76,204.57,24.33,27.25,40.7,17.3,1.3,,
2016-01-14 22:00:00,22:00,20.18,27.16,34.98,33.53,,,37.01,147.0,35.35,21.55,48.4,16.5,0.8,,
2016-01-14 23:00:00,23:00,15.62,29.93,39.61,24.47,,,53.59,126.59,36.07,20.47,60.6,14.7,1.2,,
2016-01-15 00:00:00,00:00,13.1,39.54,45.0,,,,59.04,102.58,45.4,9.53,67.6,13.7,0.7,,
2016-01-15 01:00:00,01:00,12.94,33.51,50.7,,,,43.15,68.59,44.43,12.42,77.7,12.2,0.5,,
2016-01-15 02:00:00,02:00,6.61,21.87,42.84,,,,39.2,67.54,36.12,8.08,79.9,11.5,0.6,,
2016-01-15 03:00:00,03:00,5.68,18.59,39.96,,,,33.72,52.12,32.98,7.96,81.2,11.0,1.1,,
2016-01-15 04:00:00,04:00,7.98,16.95,41.74,,,,21.22,76.87,34.43,11.02,84.2,10.0,0.9,,
2016-01-15 05:00:00,05:00,9.17,19.75,45.92,,,,27.31,71.92,27.97,19.76,88.7,8.8,0.4,,
2016-01-15 06:00:00,06:00,18.18,34.17,40.42,,,,25.97,103.98,39.4,26.17,91.3,8.4,0.6,,
2016-01-15 07:00:00,07:00,30.98,53.02,44.79,,,,28.65,82.81,48.35,41.67,89.6,8.0,0.6,,
2016-01-15 08:00:00,08:00,51.05,92.1,50.08,,,,29.36,75.76,46.45,41.52,86.0,8.9,0.3,,
2016-01-15 09:00:00,09:00,49.51,67.41,57.27,,,,38.46,80.46,35.21,38.53,68.3,13.4,0.6,,
2016-01-15 10:00:00,10:00,40.36,38.01,39.08,,,,28.48,71.5,21.52,37.87,50.1,17.2,1.1,,
2016-01-15 11:00:00,11:00,36.91,24.92,31.88,,,,19.2,70.96,25.84,35.55,36.4,19.1,2.0,,
2016-01-15 12:00:00,12:00,48.75,25.72,36.75,,,,20.93,64.96,29.1,45.02,26.3,20.8,1.5,,
2016-01-15 13:00:00,13:00,51.9,41.83,48.41,,,,27.67,68.76,29.77,50.52,18.9,22.5,1.5,,
2016-01-15 14:00:00,14:00,49.52,48.02,58.01,,,,44.83,57.14,30.13,56.47,16.4,24.9,1.5,,
2016-01-15 15:00:00,15:00,31.79,36.99,63.86,,,,56.88,52.33,35.0,45.84,12.9,26.0,2.2,,
2016-01-15 16:00:00,16:00,21.3,26.21,51.34,,,,49.75,71.67,29.92,33.95,10.5,26.3,3.2,,
2016-01-15 17:00:00,17:00,17.34,26.5,40.43,,,,54.5,268.8,26.62,21.44,12.3,25.6,2.7,,
2016-01-15 18:00:00,18:00,16.32,28.95,25.98,,,,49.96,229.88,21.49,15.08,13.4,23.3,2.7,,
2016-01-15 19:00:00,19:00,42.82,69.92,31.37,,,,40.39,171.15,37.25,36.25,13.5,21.1,1.2,,
2016-01-15 20:00:00,20:00,40.01,81.73,65.25,,,,46.35,85.46,65.49,39.07,19.7,19.0,1.4,,
2016-01-15 21:00:00,21:00,41.37,81.85,86.37,,,,46.19,103.06,78.8,33.86,27.5,16.8,1.3,,
2016-01-15 22:00:00,22:00,51.2,61.32,124.35,,,,49.65,121.32,73.69,58.8,31.9,16.2,1.1,,
2016-01-15 23:00:00,23:00,28.52,66.77,125.88,,,,64.6,76.67,48.92,59.68,34.3,15.5,1.7,,
2016-01-16 00:00:00,00:00,23.42,56.47,97.09,,,,59.0,110.12,61.64,50.75,38.7,14.7,1.1,,
2016-01-16 01:00:00,01:00,28.91,48.11,56.98,,,,39.06,45.94,61.1,27.95,47.7,13.9,0.7,,
2016-01-16 02:00:00,02:00,24.75,34.02,51.77,,,,27.21,44.5,46.55,22.58,48.9,13.0,1.4,,
2016-01-16 03:00:00,03:00,20.23,23.64,62.87,,,,27.86,43.21,40.92,22.48,58.0,12.0,0.6,,
2016-01-16 04:00:00,04:00,19.03,23.76,58.18,,,,42.64,46.66,38.8,23.36,60.9,11.8,0.3,,
2016-01-16 05:00:00,05:00,24.99,29.01,66.94,,,,48.71,73.52,43.12,24.14,66.4,11.5,0.5,,
2016-01-16 06:00:00,06:00,29.39,35.84,80.29,,,,55.17,153.53,42.5,26.28,64.0,11.3,0.7,,
2016-01-16 07:00:00,07:00,42.82,71.41,85.03,,,,48.13,244.47,58.92,31.89,63.1,11.1,0.8,,
2016-01-16 08:00:00,08:00,51.94,101.78,94.84,,,,62.38,160.29,82.45,31.71,63.9,11.5,0.5,,
2016-01-16 09:00:00,09:00,58.49,114.08,91.09,,,,80.58,253.16,80.52,44.6,63.5,12.3,1.1,,
2016-01-16 10:00:00,10:00,105.49,103.86,99.15,,,,106.99,159.04,75.96,61.97,54.4,14.9,0.9,,
2016-01-16 11:00:00,11:00,86.74,103.91,130.91,,,,80.74,83.49,83.18,79.09,40.0,18.5,0.8,,
2016-01-16 12:00:00,12:00,52.35,96.36,74.88,,,,65.88,70.18,39.35,68.32,23.6,21.7,1.0,,
2016-01-16 13:00:00,13:00,39.3,72.45,72.35,,,,51.59,73.09,37.52,53.68,17.8,23.2,1.1,,
2016-01-16 14:00:00,14:00,35.97,58.07,52.57,,,,46.71,73.66,46.15,43.78,15.5,24.7,1.5,,
2016-01-16 15:00:00,15:00,26.6,35.07,44.43,,,,40.3,70.26,39.54,24.64,13.9,25.8,1.7,,
2016-01-16 16:00:00,16:00,11.47,19.41,27.23,,,,25.11,67.52,22.78,17.03,12.1,26.8,1.5,,
2016-01-16 17:00:00,17:00,11.26,18.12,19.33,,,,15.9,65.85,14.98,18.14,11.4,26.9,1.3,,
2016-01-16 18:00:00,18:00,11.97,31.38,27.34,,,,24.12,44.78,19.12,22.48,14.8,24.5,1.4,,
2016-01-16 19:00:00,19:00,38.57,73.94,56.51,,,,39.41,45.36,46.49,41.59,22.4,21.0,1.3,,
2016-01-16 20:00:00,20:00,37.79,67.17,87.88,,,,47.47,63.49,67.48,58.9,27.8,18.6,0.7,,
2016-01-16 21:00:00,21:00,43.61,60.48,119.3,,,,53.14,124.51,73.12,85.45,39.8,16.0,0.2,,
2016-01-16 22:00:00,22:00,48.4,59.11,148.99,,,,108.2,151.86,109.23,84.3,42.1,14.5,0.1,,
2016-01-16 23:00:00,23:00,41.89,56.44,176.1,,,,124.93,129.95,123.65,100.83,48.4,13.0,0.5,,
2016-01-17 00:00:00,00:00,44.69,63.71,226.68,,,,97.51,70.98,146.17,101.57,54.6,12.4,0.4,,
2016-01-17 01:00:00,01:00,35.72,77.9,222.69,,,,93.52,46.94,142.18,81.79,57.1,11.3,0.3,,
2016-01-17 02:00:00,02:00,32.52,74.65,194.32,,,,84.04,35.9,125.19,76.35,58.9,10.3,0.5,,
2016-01-17 03:00:00,03:00,30.19,65.8,159.49,,,,88.78,28.23,96.01,91.06,67.3,8.9,0.4,,
2016-01-17 04:00:00,04:00,26.9,59.74,136.37,,,,67.19,34.37,64.56,66.88,72.0,8.9,0.5,,
2016-01-17 05:00:00,05:00,34.69,61.28,86.11,,,,43.77,63.75,61.01,71.32,78.4,7.6,0.4,,
2016-01-17 06:00:00,06:00,34.55,60.54,46.04,,,,36.75,91.07,41.04,65.58,76.2,7.2,0.2,,
2016-01-17 07:00:00,07:00,44.5,63.95,48.71,,,,39.98,111.3,26.44,56.12,78.8,6.7,0.2,,
2016-01-17 08:00:00,08:00,39.3,59.95,61.97,,,,40.2,183.73,28.15,61.04,68.8,7.5,0.6,,
2016-01-17 09:00:00,09:00,39.36,47.84,46.63,,,,41.61,236.65,26.57,54.13,40.3,12.8,1.2,,
2016-01-17 10:00:00,10:00,34.85,30.09,34.3,,,,30.68,175.51,27.74,39.52,20.4,17.5,1.2,,
2016-01-17 11:00:00,11:00,31.25,22.91,27.55,,,,27.42,78.28,27.25,23.87,18.9,20.0,1.1,,
2016-01-17 12:00:00,12:00,25.62,19.34,24.82,,,,16.88,149.74,25.55,22.2,17.6,22.5,1.2,,
2016-01-17 13:00:00,13:00,20.52,14.64,32.07,,,,22.06,197.64,27.38,21.69,15.6,24.9,1.1,,
2016-01-17 14:00:00,14:00,17.72,17.69,26.88,,,,20.94,68.55,31.14,21.35,14.1,26.1,0.8,,
2016-01-17 15:00:00,15:00,22.44,20.63,35.36,,,,23.23,86.1,31.64,27.61,13.5,28.1,1.2,,
2016-01-17 16:00:00,16:00,14.56,31.13,29.74,,,,23.97,72.23,16.67,26.1,12.3,29.0,1.9,,
2016-01-17 17:00:00,17:00,17.11,27.05,23.84,,,,21.61,66.89,15.66,27.86,11.6,28.4,3.7,,
2016-01-17 18:00:00,18:00,20.73,34.91,34.76,,,,24.42,87.39,15.8,23.11,14.1,26.1,2.8,,
2016-01-17 19:00:00,19:00,21.45,43.77,41.54,,,,31.19,62.69,43.79,37.16,18.8,23.2,1.5,,
2016-01-17 20:00:00,20:00,15.7,31.11,58.38,,,,61.13,102.03,53.29,43.64,27.0,20.8,2.1,,
2016-01-17 21:00:00,21:00,16.46,46.86,63.78,,,,51.29,69.86,60.13,30.45,31.4,19.3,2.4,,
2016-01-17 22:00:00,22:00,30.63,52.89,81.39,,,,66.76,86.05,63.02,26.24,36.5,18.1,1.1,,
2016-01-17 23:00:00,23:00,41.17,55.87,81.74,,,,61.96,76.78,47.04,39.18,44.8,15.7,0.8,,
2016-01-18 00:00:00,00:00,49.22,54.77,87.87,,,,53.55,96.27,41.28,60.67,47.5,15.0,0.8,,
2016-01-18 01:00:00,01:00,45.79,57.14,60.77,,,,40.49,81.63,28.96,60.02,52.6,14.4,1.6,,
2016-01-18 02:00:00,02:00,41.4,57.13,54.61,,,,29.23,58.67,23.16,44.5,54.5,14.1,1.5,,
2016-01-18 03:00:00,03:00,37.14,51.39,55.75,,,,16.81,69.0,24.48,41.07,59.2,13.7,1.9,,
2016-01-18 04:00:00,04:00,30.61,46.48,60.68,,,,20.78,67.22,27.71,32.83,62.3,13.2,1.8,,
2016-01-18 05:00:00,05:00,24.25,46.89,62.95,,,,24.21,102.51,23.24,27.25,61.3,12.8,1.7,,
2016-01-18 06:00:00,06:00,26.86,42.67,86.91,,,,30.13,131.75,31.46,22.01,63.9,11.6,1.0,,
2016-01-18 07:00:00,07:00,31.31,52.21,127.04,,,,65.58,177.05,55.22,52.24,68.4,10.3,0.5,,
2016-01-18 08:00:00,08:00,49.43,91.98,153.9,,,,84.46,230.07,80.61,80.18,67.6,11.2,0.7,,
2016-01-18 09:00:00,09:00,70.11,102.2,110.32,,,,55.14,252.81,63.84,98.35,55.8,15.1,0.7,,
2016-01-18 10:00:00,10:00,59.31,56.63,52.74,,,,32.84,140.84,39.98,75.41,43.6,19.3,0.7,,
2016-01-18 11:00:00,11:00,44.41,30.69,18.19,,,,12.58,79.56,25.83,32.2,37.9,21.0,1.1,,
2016-01-18 12:00:00,12:00,20.0,17.06,9.41,,,,13.85,84.18,17.57,18.75,27.6,23.1,1.5,,
2016-01-18 13:00:00,13:00,13.66,11.86,13.73,,,,8.15,71.78,11.53,12.59,24.6,23.9,1.4,,
